	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94
d3_0	0	0.0108077	0.0061769	0.00457628	0.00396741	0.00329467	0.00288213	0.00275204	0.00267474	0.00252051	0.00215589	0.00228924	0.00214975	0.00213733	0.00204229	0.00207146	0.00205727	0.00206241	0.0020955	0.00192777	0.00188384	0.00179967	0.00191956	0.00196939	0.00184827	0.00184935	0.00169938	0.00166331	0.00175859	0.00174694	0.00161206	0.00181864	0.0016813	0.00174255	0.00173487	0.00174074	0.00174327	0.00171219	0.00152069	0.0016756	0.00174662	0.00172155	0.00164264	0.00160899	0.00161884	0.0015487	0.0016567	0.00179541	0.0015904	0.00168579	0.00167944	0.0015472	0.00155512	0.00160874	0.00159735	0.00148311	0.00146196	0.00183055	0.00156832	0.00159318	0.0015086	0.00163438	0.00160033	0.00158451	0.00170042	0.00161086	0.00154152	0.00146049	0.00133344	0.00164835	0.00173976	0.00147018	0.00136834	0.00165562	0.0015973	0.00148664	0.00148649	0.00165441	0.00141651	0.00150714	0.00154657	0.00148598	0.00133627	0.00137244	0.00160362	0.00145256	0.00150405	0.00139723	0.00170462	0.0014776	0.00134879	0.00143127	0.00154227	0.00162325	0.160615
d3_1	0.0733261	1.30489e-05	8.79744e-09	1.69169e-09	0	6.52169e-06	2.98414e-09	1.45767e-08	7.43723e-09	1.36835e-08	9.28166e-09	2.17376e-05	6.5306e-06	0	0	0	1.14909e-08	6.51684e-06	1.95675e-05	3.18619e-09	8.68952e-06	6.52861e-06	2.75883e-09	4.37687e-10	1.52236e-05	2.19356e-06	8.97455e-09	6.51783e-06	0	1.73856e-05	7.41476e-09	8.44862e-09	6.51655e-06	1.84726e-05	6.53371e-06	0	0	2.18431e-06	6.5232e-06	0	0	2.68033e-09	0	6.51301e-06	4.35458e-06	8.86142e-09	1.52221e-05	6.52139e-06	6.29928e-09	1.30418e-05	1.52223e-05	1.0056e-09	0	6.52322e-06	1.02825e-08	1.74102e-05	0	4.16188e-10	1.30419e-05	6.51913e-06	1.31274e-09	1.87202e-08	6.51704e-06	0	3.06126e-09	0	1.52116e-05	6.51925e-06	1.95522e-05	8.69618e-06	0	0	6.52524e-06	1.35495e-08	2.19933e-06	1.95722e-05	6.52383e-06	4.27438e-09	1.30522e-05	4.79242e-09	6.51232e-06	0	1.30366e-05	2.18951e-06	6.51758e-06	3.27527e-06	0	6.51554e-06	8.70695e-06	6.53704e-06	6.51328e-06	6.52294e-06	9.80073e-09	6.52202e-06	0.000595561
d3_2	0.0314948	1.67321e-08	6.51589e-06	6.53329e-06	6.52843e-06	6.52666e-06	6.32083e-09	8.68994e-06	1.30524e-05	1.92845e-09	1.52199e-05	8.6996e-06	1.36323e-08	6.5316e-06	0	2.18536e-06	0	6.53202e-06	8.62098e-09	8.69671e-06	6.52801e-06	6.49087e-09	6.5206e-06	6.52333e-06	6.52432e-06	7.51103e-09	6.53178e-06	0	1.52297e-05	1.30569e-05	1.30381e-05	1.522e-05	1.03213e-08	6.51545e-06	1.04416e-05	6.51693e-06	0	1.3036e-05	8.68523e-06	1.46671e-08	6.51541e-06	2.18078e-06	1.96481e-09	1.52145e-05	2.6221e-09	3.84776e-10	1.3037e-05	6.16607e-09	8.69932e-06	1.23695e-08	1.3045e-05	6.20036e-09	6.52215e-06	1.30427e-05	6.52517e-06	8.70324e-06	1.30377e-05	6.51457e-06	2.92298e-09	6.5295e-06	6.53348e-06	0	1.30455e-05	6.52218e-06	5.79253e-09	6.52091e-06	1.86632e-09	2.90956e-09	0	2.06191e-08	1.95662e-05	4.35827e-09	8.70534e-06	1.08138e-09	2.17966e-06	6.51528e-06	1.30431e-05	4.99328e-09	6.52116e-06	6.00665e-09	3.14074e-10	3.482e-09	0	1.54143e-10	6.5301e-06	4.08418e-09	0	6.51649e-06	6.52272e-06	6.52366e-06	6.526e-06	2.38976e-05	0	6.51918e-06	0.0006868
d3_3	0.0182579	4.64532e-09	1.62835e-08	1.30393e-05	1.08739e-05	1.21927e-08	6.51574e-06	7.62809e-09	6.35756e-09	6.30121e-09	8.69881e-06	2.97885e-09	0	1.3045e-05	7.10003e-09	0	2.20594e-09	0	2.39167e-05	0	6.51825e-06	2.43754e-09	1.30428e-05	6.51893e-06	2.18342e-06	2.18121e-06	1.98966e-09	1.30432e-05	0	8.69348e-06	8.69884e-06	2.17772e-06	2.16691e-09	6.52448e-06	7.17614e-09	0	6.99511e-09	4.19815e-09	6.52597e-06	9.62514e-10	1.60723e-08	0	3.27795e-10	8.6992e-06	7.80455e-10	6.91782e-09	6.53317e-06	6.5297e-06	8.69461e-06	8.70316e-06	1.73796e-05	2.58705e-08	6.51811e-06	2.18598e-06	1.28776e-09	5.04383e-09	6.52216e-06	6.53474e-06	8.69735e-06	5.26043e-09	1.30475e-05	0	0	6.5252e-06	0	1.9574e-05	1.91044e-08	1.30404e-05	1.5206e-05	6.52694e-06	1.51182e-08	6.52252e-06	6.52962e-06	6.52935e-06	1.30322e-05	2.11928e-09	1.95574e-05	1.45981e-09	1.54292e-08	7.69533e-09	6.52437e-06	2.19375e-06	5.47007e-09	1.52307e-05	0	1.30386e-05	6.52016e-06	6.52206e-06	4.52963e-09	6.52375e-06	8.54584e-10	0	1.5219e-05	0	0.000638948
d3_4	0.0118352	6.52546e-06	1.5216e-05	6.52903e-06	6.52736e-06	2.18426e-06	1.52205e-05	8.69628e-06	9.78498e-06	0	2.17913e-06	5.09699e-09	8.69481e-06	2.3194e-09	6.44104e-09	6.52155e-06	1.30495e-05	0	0	6.52347e-06	1.59394e-10	1.57236e-08	6.52161e-06	1.33608e-08	0	7.90889e-10	0	6.52322e-06	9.09913e-09	1.52212e-05	6.52066e-06	6.52323e-06	3.91331e-09	2.19581e-06	4.62788e-09	8.84923e-09	1.52209e-05	6.52196e-06	0	5.61578e-09	6.52457e-06	1.13008e-10	6.51621e-06	0	6.52045e-06	6.52772e-06	4.97058e-09	2.3912e-09	2.17523e-06	1.30278e-05	3.02339e-09	8.69565e-06	6.52775e-06	0	6.40117e-09	1.52026e-05	6.52128e-06	3.85381e-09	6.51487e-06	0	3.46787e-09	6.52786e-06	0	8.70794e-06	8.68298e-09	1.07157e-08	8.90495e-09	0	1.30281e-05	2.17803e-06	1.95643e-05	5.25089e-09	1.72254e-09	6.5122e-06	2.22006e-09	0	2.17388e-05	8.69149e-06	0	6.53086e-06	0	8.69443e-06	6.39663e-10	8.68665e-06	1.30355e-05	7.32802e-09	1.30393e-05	6.51781e-06	0	6.53083e-06	5.81392e-10	0	6.52909e-06	8.93676e-10	0.000693304
d3_5	0.00825701	1.03261e-08	6.52772e-06	9.68422e-10	6.53577e-06	1.34588e-08	6.52104e-06	1.52125e-05	1.3046e-05	1.95551e-05	4.97339e-09	1.41343e-08	8.6915e-06	8.07581e-10	8.70027e-06	2.18226e-06	2.18764e-06	1.81498e-08	0	6.5122e-06	8.6999e-06	0	1.52129e-05	9.75148e-09	1.73795e-05	5.80392e-09	6.52163e-06	4.77613e-09	4.08215e-09	3.62851e-09	6.52256e-06	6.52193e-06	1.30406e-05	2.75232e-09	6.51785e-06	8.7129e-06	4.35954e-06	6.52069e-06	0	1.32489e-09	0	2.87468e-09	1.30391e-05	4.99367e-09	2.17353e-06	1.8443e-09	1.3051e-05	6.52931e-06	1.33839e-08	0	5.55656e-09	6.52275e-06	2.08472e-09	6.51897e-06	0	1.14085e-08	1.13991e-08	6.52168e-06	1.01908e-08	6.51988e-06	6.53381e-06	1.02192e-08	8.68721e-06	3.81665e-10	6.52166e-06	1.95727e-05	2.42816e-08	1.30372e-05	5.8719e-09	1.30358e-05	2.39047e-05	6.51715e-06	6.52057e-06	1.56416e-09	6.51891e-06	0	1.30443e-05	6.52674e-06	5.18628e-09	7.28502e-09	1.33322e-09	8.69477e-06	1.3101e-09	4.40819e-09	6.53132e-06	7.72415e-09	6.52279e-06	0	5.5845e-09	6.52273e-06	3.04373e-05	2.17344e-05	6.53548e-06	0	0.000732527
d3_6	0.00592085	3.54959e-09	6.52722e-06	4.97922e-09	6.52383e-06	2.17525e-09	1.41981e-09	2.18253e-06	6.52218e-06	6.21356e-09	3.35574e-09	8.6936e-06	0	5.56036e-09	2.39058e-05	8.70092e-06	1.30444e-05	6.52039e-06	6.52234e-06	0	0	6.51864e-06	6.52171e-06	2.78123e-09	8.69446e-06	1.71543e-09	0	6.52224e-06	7.38887e-09	6.52575e-06	0	6.52452e-06	3.5029e-09	6.51769e-06	6.52384e-06	9.5654e-10	8.70463e-06	6.5227e-06	2.19076e-06	6.53203e-06	1.52182e-05	4.84886e-09	6.53038e-06	6.17278e-09	9.78297e-09	2.13663e-09	1.30426e-05	8.68727e-06	6.5122e-06	5.74649e-10	0	6.52607e-06	6.52857e-06	6.51831e-06	6.51233e-06	6.51543e-06	7.84444e-09	2.18e-06	3.34392e-09	9.80055e-06	2.18084e-06	0	0	8.71954e-06	2.17073e-06	5.97353e-09	0	6.13702e-09	2.19138e-06	6.52258e-06	9.77801e-06	6.52081e-06	0	1.30326e-05	1.30462e-05	6.51554e-06	2.81488e-09	6.51967e-06	6.34913e-09	6.51931e-06	1.95541e-05	0	0	6.52241e-06	3.41743e-09	2.18126e-06	6.51639e-06	5.78337e-09	1.95604e-05	1.95195e-09	9.76758e-11	2.60696e-05	6.51591e-06	6.52412e-06	0.000725961
d3_7	0.00448762	4.37958e-09	7.40288e-09	6.59934e-09	6.7439e-09	4.54958e-09	1.08703e-05	1.52244e-05	3.267e-06	2.02716e-09	0	1.52345e-05	3.42638e-09	1.30451e-05	2.28153e-09	2.00741e-09	2.51416e-09	1.30532e-05	6.52016e-06	1.30441e-05	2.19497e-06	1.13954e-09	4.35121e-06	6.5122e-06	6.54069e-06	9.77606e-06	1.38843e-08	1.30323e-05	2.03815e-09	6.52137e-06	7.67661e-10	1.89346e-09	2.93387e-09	1.52107e-05	1.98008e-11	6.52202e-06	1.90656e-08	8.69878e-06	6.51271e-06	2.4136e-09	2.82735e-05	3.58983e-09	1.52241e-05	1.41966e-09	0	1.7386e-05	1.19781e-05	6.53138e-06	2.18178e-06	6.52067e-06	1.30424e-05	1.30505e-05	8.68924e-06	5.33688e-09	3.31734e-09	6.5275e-06	9.83794e-10	3.72976e-09	7.53089e-09	6.52257e-06	6.52174e-06	1.30323e-05	0	2.18376e-06	6.52662e-06	2.27777e-09	0	3.87053e-09	1.43928e-08	4.85484e-09	2.19156e-06	6.52435e-06	1.30331e-05	1.30342e-05	1.52175e-05	1.3043e-05	6.524e-06	0	6.52192e-06	8.69116e-06	2.04286e-09	5.71436e-09	8.69738e-06	5.98568e-09	0	4.76885e-09	2.60742e-05	6.52325e-06	6.52112e-06	8.69311e-06	0	0	2.18313e-06	6.52356e-06	0.000715107
d3_8	0.00352345	2.82448e-05	2.18513e-06	1.30468e-05	6.5192e-06	2.1993e-09	1.30309e-05	9.69101e-09	2.19495e-06	0	3.20584e-09	1.94233e-09	0	6.52688e-06	8.70327e-06	6.61256e-09	2.71098e-09	8.7013e-06	2.93038e-09	1.52111e-05	6.51763e-06	1.52127e-05	8.71259e-06	0	1.01377e-08	2.17847e-06	1.36911e-09	1.95658e-05	8.69435e-06	0	8.69308e-06	2.74225e-09	6.6963e-09	6.52179e-06	6.525e-06	0	6.53162e-06	1.30418e-05	0	8.70026e-06	1.09368e-08	6.14123e-09	0	6.52488e-06	3.46756e-09	3.42427e-09	6.52516e-06	5.98928e-09	1.52106e-05	8.71012e-06	6.52679e-06	1.3035e-05	7.68673e-10	8.68892e-06	0	6.51501e-06	6.51855e-06	1.62067e-09	2.201e-06	8.22372e-10	1.0754e-08	1.30403e-05	6.52553e-06	8.44022e-09	4.85743e-09	1.30512e-05	5.16629e-09	8.68881e-06	1.52136e-05	6.52095e-06	7.62255e-09	6.52587e-06	0	6.53044e-06	6.51726e-06	8.7022e-06	9.08009e-10	1.30324e-05	1.28811e-09	8.70274e-06	6.51909e-06	8.70463e-06	1.73849e-05	8.62221e-09	6.52255e-06	1.06987e-08	6.52645e-06	0	4.10494e-09	0	2.17874e-06	6.52784e-06	5.89017e-09	6.52559e-06	0.000818332
d3_9	0.00275552	2.18475e-06	1.30397e-05	7.13185e-09	0	7.43958e-09	1.74525e-09	1.57127e-08	5.90915e-09	2.60688e-05	6.52781e-06	7.08982e-10	1.52177e-05	6.60169e-09	6.03279e-10	1.52174e-05	8.27291e-09	6.52413e-06	8.15741e-09	1.95654e-05	2.17883e-06	2.04747e-09	1.66889e-09	3.24741e-09	6.52298e-06	6.52679e-06	1.30463e-05	6.52433e-06	2.82449e-05	8.69941e-06	6.52248e-06	6.51984e-06	8.78419e-09	6.52333e-06	6.52422e-06	8.68503e-06	9.9004e-09	1.30467e-05	6.51529e-06	2.60878e-05	1.57411e-08	2.12362e-10	1.63083e-05	1.30476e-05	1.3036e-05	0	0	8.69894e-06	1.30449e-05	8.6934e-06	3.7418e-10	1.89996e-09	0	5.37009e-09	7.87238e-09	1.73942e-05	2.18735e-06	6.8417e-09	6.53623e-06	6.52083e-06	1.95828e-05	8.70272e-06	6.51506e-06	3.8855e-09	0	6.63589e-09	3.93613e-09	1.30488e-05	6.52901e-06	5.33934e-09	6.5485e-06	6.52236e-06	6.52708e-06	0	8.69496e-06	1.23733e-08	8.70063e-06	5.85438e-09	0	6.51712e-06	6.5323e-06	5.65304e-09	0	6.52238e-06	6.52851e-06	0	0	2.18403e-06	6.52087e-06	1.95876e-08	0	1.41767e-08	0	2.17374e-06	0.000719434
