	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62	d1_63	d1_64	d1_65	d1_66	d1_67	d1_68	d1_69	d1_70	d1_71	d1_72	d1_73	d1_74	d1_75	d1_76	d1_77	d1_78	d1_79	d1_80	d1_81	d1_82	d1_83	d1_84	d1_85	d1_86	d1_87	d1_88	d1_89	d1_90	d1_91	d1_92	d1_93	d1_94	d1_95	d1_96	d1_97	d1_98
d3_0	0	0.130808	0.0639416	0.0413474	0.0303767	0.0238661	0.0192925	0.0167898	0.0136604	0.0120475	0.0104343	0.00870171	0.00824673	0.00693544	0.00646248	0.00540289	0.00494273	0.00458882	0.00374918	0.00367247	0.00325349	0.00294223	0.00270618	0.00210498	0.00220752	0.00206788	0.00151696	0.00176766	0.00161402	0.00165683	0.00122127	0.000872184	0.000970374	0.000850921	0.00103448	0.000826657	0.000560046	0.000440413	0.000568467	0.000328316	0.000565306	0.000423582	0.000453045	0.000508163	0.000274315	0.000257737	0.000276902	0.000298672	0.000251003	0.000232074	0.000208129	0.000280168	0.000131951	0.000192626	0.000205668	7.08098e-05	7.14557e-05	9.99996e-05	8.71105e-05	0.000127262	8.70771e-05	5.91741e-05	0.000127365	5.20377e-05	2.55539e-05	4.59058e-05	4.10364e-05	5.16917e-05	1.49166e-05	1.14649e-05	6.60949e-05	1.45269e-05	1.63203e-05	3.64376e-05	9.05725e-06	3.61312e-05	4.86015e-06	6.09034e-06	4.67166e-06	2.83019e-06	3.49454e-05	5.13124e-06	2.99112e-05	4.09291e-06	1.4882e-06	2.06814e-06	1.63096e-06	4.0474e-07	4.5647e-06	4.96842e-07	2.34591e-06	3.22865e-05	2.36838e-06	3.60899e-06	1.37885e-07	6.19182e-07	4.59941e-07	2.44353e-08	1.43968e-06
d3_1	0.0573945	5.12542e-05	1.88151e-05	1.95381e-05	1.58384e-05	1.17201e-05	1.4479e-05	1.39767e-05	4.42645e-05	4.35191e-05	4.34697e-05	1.15912e-05	1.0527e-05	1.02995e-05	1.3675e-05	3.82937e-05	1.08171e-05	8.71488e-06	1.23699e-05	9.37257e-06	3.73269e-05	3.64945e-05	3.85437e-05	1.2845e-05	6.21831e-06	7.1341e-06	1.37336e-05	8.23685e-06	1.35852e-05	3.88573e-05	9.87073e-06	4.28989e-05	4.08504e-05	3.7804e-06	1.16039e-05	5.39726e-06	1.44938e-05	8.87735e-06	3.64523e-05	7.76063e-06	3.16437e-05	3.17345e-05	5.22298e-06	4.18744e-06	7.27498e-06	3.27026e-05	2.4003e-06	3.35543e-05	4.09479e-06	3.39171e-05	3.88626e-06	2.13291e-06	2.47557e-06	3.11019e-05	3.55439e-06	1.30174e-06	4.80036e-06	4.3147e-06	9.97585e-07	5.22084e-06	2.01881e-06	5.67357e-07	2.90003e-06	8.14648e-07	1.5205e-06	1.23683e-06	3.71861e-06	3.37308e-06	2.8814e-06	5.59516e-07	2.24524e-06	4.11715e-07	2.57946e-06	4.85373e-07	2.954e-07	2.04184e-06	3.18794e-07	2.77131e-07	2.05551e-06	4.37821e-07	2.75859e-07	3.03917e-06	1.15842e-06	1.3646e-07	2.1933e-07	5.33376e-07	1.0865e-06	8.76756e-08	1.02432e-07	5.29336e-08	3.70539e-08	1.09533e-06	5.616e-08	5.43846e-07	5.39518e-08	0	3.28656e-08	1.65545e-08	3.48557e-08
d3_2	0.0268681	1.3761e-05	1.39511e-05	1.52199e-05	4.31965e-05	4.78659e-05	1.38811e-05	1.73596e-05	1.79452e-05	1.74377e-05	1.78608e-05	9.43341e-06	1.52759e-05	9.90897e-05	3.86652e-05	9.506e-06	1.14058e-05	1.23158e-05	1.29093e-05	7.96384e-06	9.89505e-06	9.07631e-06	6.65597e-06	3.88469e-05	1.18142e-05	7.35578e-06	1.12184e-05	9.80281e-06	6.98602e-06	8.15165e-06	1.1332e-05	3.48571e-06	6.24449e-06	8.10398e-06	6.52714e-05	4.17956e-05	6.95679e-06	4.11914e-06	7.68838e-06	1.03183e-05	3.35545e-06	3.35365e-05	3.83984e-06	8.12225e-06	6.79788e-06	3.81188e-05	1.42264e-05	3.83809e-06	4.96089e-06	1.03184e-05	4.20112e-06	3.19701e-06	2.53073e-06	1.50906e-06	6.30386e-06	2.25846e-06	1.06806e-06	1.31679e-06	1.62127e-06	3.12239e-05	2.42645e-06	2.42947e-06	5.78788e-07	3.33681e-06	2.91832e-06	1.61323e-06	1.05122e-06	7.61515e-07	1.87897e-06	6.69694e-07	9.46698e-07	3.56915e-06	1.79559e-06	8.43447e-07	5.28799e-07	2.86345e-05	3.24199e-07	2.85025e-05	2.01369e-06	2.162e-07	2.8619e-07	4.36152e-07	2.37792e-07	1.0341e-06	2.12901e-06	8.83287e-07	1.32569e-07	3.03818e-08	1.22884e-08	2.62016e-06	1.38739e-07	1.50395e-07	3.35946e-08	8.1204e-08	1.14325e-07	5.54724e-08	1.4209e-08	3.06731e-08	3.05075e-05
d3_3	0.0167434	4.64725e-05	1.25101e-05	4.48743e-05	7.22317e-05	1.03993e-05	7.47156e-05	1.54557e-05	6.946e-05	1.27479e-05	4.11741e-05	1.3844e-05	6.87681e-05	4.59169e-05	1.31605e-05	3.85311e-05	1.47836e-05	1.15615e-05	6.53186e-06	6.5857e-05	1.682e-05	1.58954e-05	5.12988e-06	8.36805e-06	4.4614e-05	3.75771e-05	1.06214e-05	6.32458e-06	9.83578e-05	1.18205e-05	3.44475e-05	3.70696e-06	3.98577e-05	1.00576e-05	8.57016e-06	5.40746e-06	1.97905e-05	6.54581e-05	3.16975e-05	5.01807e-06	6.95912e-06	3.1312e-05	3.11926e-05	6.87881e-06	3.41224e-06	5.64159e-06	1.78079e-06	7.98162e-06	3.28949e-06	7.53248e-06	4.81689e-06	2.13212e-06	5.69434e-06	3.68135e-06	4.53018e-06	8.49265e-06	3.02794e-05	3.91834e-06	1.25495e-06	4.96552e-06	8.45993e-06	1.24865e-06	5.42994e-06	9.1528e-07	3.46396e-06	2.88579e-05	9.08491e-07	4.91792e-06	3.29391e-06	1.56796e-06	3.08966e-05	4.61734e-06	5.23569e-06	2.13994e-06	7.0739e-07	4.94052e-06	1.31748e-06	2.69424e-06	1.63367e-06	2.13551e-06	2.74498e-06	1.96984e-06	1.40662e-07	2.89997e-05	1.89217e-06	1.67899e-06	2.28347e-06	3.24704e-07	6.49061e-08	7.67696e-07	1.76969e-06	1.71886e-07	1.09753e-07	4.26429e-08	2.58632e-08	2.52551e-08	5.50352e-08	3.32943e-06	3.05542e-06
d3_4	0.0117337	4.58462e-05	3.9464e-05	4.09821e-05	6.69063e-05	2.20911e-05	1.47294e-05	9.45703e-06	1.04984e-05	9.2547e-06	1.91383e-05	1.76124e-05	1.49771e-05	1.19413e-05	8.4171e-06	3.91408e-05	3.99841e-05	1.29088e-05	7.87849e-06	1.07939e-05	7.01992e-06	3.65117e-05	3.9715e-05	9.56333e-05	9.35431e-06	1.02049e-05	3.97073e-05	3.59703e-05	9.9665e-06	1.34201e-05	8.79771e-06	3.89954e-06	4.44115e-06	6.63764e-06	4.55897e-06	9.19199e-06	3.31362e-05	4.89065e-06	3.41395e-05	1.1647e-05	3.54851e-05	3.46772e-06	3.43553e-05	6.24043e-05	4.28743e-05	4.06358e-06	5.51122e-06	5.57817e-06	1.73571e-06	4.96686e-06	4.80614e-06	7.25208e-06	4.63602e-06	3.4322e-06	6.82084e-06	5.90485e-05	2.97971e-05	1.29989e-06	2.34622e-06	1.86611e-06	2.99915e-05	5.98402e-06	3.80623e-06	5.70557e-06	6.14214e-07	4.44829e-06	8.67099e-07	9.53078e-07	5.23609e-06	2.88469e-05	3.13208e-06	2.8991e-06	4.88306e-07	2.95092e-05	2.72069e-06	2.70307e-06	2.13434e-06	5.02323e-07	2.95823e-05	1.39749e-06	2.18547e-07	1.63083e-06	1.73404e-06	1.51737e-06	1.06434e-07	4.20076e-07	3.92916e-06	1.8641e-06	1.10626e-07	5.58893e-08	7.09827e-07	6.25226e-07	2.83918e-05	7.11573e-08	2.83698e-05	1.1144e-08	7.11923e-08	1.08106e-08	2.63093e-07
d3_5	0.00880168	6.64019e-05	1.77315e-05	3.79132e-05	1.34329e-05	3.80523e-05	4.5231e-05	1.02863e-05	4.22349e-05	1.39848e-05	3.9164e-05	1.19021e-05	1.09829e-05	1.22463e-05	1.24948e-05	3.87145e-05	9.22388e-06	9.53823e-06	1.13473e-05	3.93185e-05	7.04215e-06	7.45997e-06	3.84044e-05	1.29922e-05	3.74008e-05	1.12468e-05	1.07999e-05	5.46238e-06	1.14107e-05	6.81595e-06	3.71795e-05	6.93922e-06	4.39481e-06	3.76584e-06	3.70143e-05	3.98303e-06	6.45692e-06	6.24347e-06	1.29139e-05	5.68988e-06	4.75541e-06	8.33196e-06	4.95548e-06	5.98162e-06	9.88074e-06	3.86081e-05	3.60435e-05	3.16512e-05	3.25825e-06	1.17258e-05	1.61061e-06	3.00602e-05	3.20802e-05	2.942e-05	5.12233e-06	2.10626e-06	2.82424e-06	6.57145e-06	1.49936e-06	6.25905e-06	9.66872e-06	2.45964e-06	4.71765e-06	1.37419e-06	4.6628e-06	3.86783e-06	3.33352e-05	3.5735e-06	6.80501e-07	1.34116e-06	4.84557e-07	1.40635e-06	4.25329e-07	2.08927e-06	2.10914e-06	4.20829e-07	7.03537e-07	9.19738e-07	3.00573e-06	3.59725e-06	1.13371e-06	1.4173e-06	3.78028e-06	2.58253e-07	1.25899e-06	2.15291e-06	2.25701e-06	9.23677e-08	2.7838e-07	1.46097e-06	1.24323e-07	3.03556e-05	6.05152e-08	3.55084e-08	4.48062e-08	1.87095e-08	9.28189e-08	4.31171e-08	8.36827e-08
d3_6	0.00680682	1.6596e-05	2.02552e-05	1.17037e-05	1.31467e-05	4.15498e-05	7.72423e-06	1.18629e-05	1.41521e-05	6.78062e-05	7.39618e-06	4.42639e-05	1.69403e-05	9.9122e-06	8.05155e-06	6.76916e-05	3.47516e-05	9.14867e-06	3.95618e-05	1.06627e-05	9.924e-06	8.23812e-06	8.01558e-06	1.58099e-05	6.14853e-06	1.23997e-05	6.23704e-06	3.54781e-05	7.74811e-06	9.70408e-06	1.00557e-05	6.71736e-05	5.42713e-06	7.04763e-06	3.67331e-05	5.33222e-06	1.52509e-05	9.78972e-06	3.54405e-05	8.90258e-06	6.92491e-06	3.43448e-05	3.79684e-05	2.12601e-06	3.46627e-05	5.38367e-06	9.40659e-06	4.85435e-06	3.80282e-06	3.55565e-06	7.82628e-06	7.2647e-06	3.17522e-06	4.3165e-06	2.07555e-06	1.0927e-06	3.29312e-06	1.62358e-06	3.77818e-05	4.3491e-06	2.63577e-06	3.8052e-06	2.9118e-05	1.5214e-06	1.75422e-06	7.6533e-07	3.05188e-05	7.69763e-07	1.12891e-06	1.33446e-06	3.95233e-06	1.36794e-06	4.25472e-06	3.87645e-07	3.28141e-06	3.72584e-07	1.50817e-06	3.17544e-06	1.32391e-07	3.21589e-06	4.02145e-07	3.53495e-06	3.03785e-06	3.11703e-07	2.29682e-07	1.27295e-06	1.15396e-07	1.05724e-07	9.9253e-08	1.23701e-07	4.36243e-08	5.82595e-08	3.11856e-06	1.32592e-07	2.04323e-06	7.10137e-08	1.61376e-06	2.1213e-08	2.11773e-06
d3_7	0.00548051	1.48437e-05	3.67417e-05	1.54972e-05	1.02256e-05	1.24657e-05	1.115e-05	1.3036e-05	6.5139e-05	1.04483e-05	4.28545e-05	7.60559e-06	3.74198e-05	8.73544e-06	3.92749e-05	1.95086e-05	1.64218e-05	6.80598e-06	6.34347e-06	1.36688e-05	6.4352e-06	1.03944e-05	7.63128e-06	4.22625e-05	9.46158e-06	9.45325e-05	6.38063e-05	7.43074e-06	8.96933e-06	1.17228e-05	6.55331e-06	3.45018e-05	3.53606e-05	9.56355e-05	1.1828e-05	6.0919e-05	4.77171e-06	3.41599e-05	3.14249e-05	1.19684e-05	8.72322e-06	7.85314e-06	1.2486e-05	2.01957e-06	3.35183e-06	9.09593e-06	2.97466e-06	3.01793e-05	4.84914e-06	2.15009e-06	1.17707e-05	5.78544e-06	7.3747e-06	1.17819e-06	2.95745e-05	6.2178e-06	8.11583e-06	3.14572e-06	4.42927e-06	6.34959e-05	8.36085e-07	4.47966e-06	1.77255e-06	2.12874e-06	4.07644e-06	2.46054e-06	4.04455e-06	1.10423e-06	2.87501e-05	2.04229e-06	3.56719e-06	2.9278e-06	5.70854e-05	4.23954e-07	2.87821e-05	4.75368e-07	3.45648e-07	6.08875e-06	1.06975e-06	2.33221e-06	1.0735e-06	2.85075e-07	3.86999e-06	5.70804e-05	2.76098e-07	1.46513e-07	5.02786e-07	2.35731e-07	1.6925e-07	1.91283e-07	1.44197e-07	1.6591e-07	2.88515e-05	1.92451e-07	1.9089e-07	2.64433e-07	1.14793e-07	4.17106e-08	2.17137e-06
d3_8	0.00443041	1.17847e-05	1.39384e-05	1.34602e-05	4.24776e-05	1.45959e-05	1.18577e-05	1.42523e-05	3.85889e-05	1.15004e-05	9.7476e-06	6.37835e-06	1.51751e-05	1.79779e-05	8.55418e-06	1.14592e-05	3.76216e-05	3.54818e-05	1.81177e-05	3.7038e-05	7.26032e-06	3.88715e-05	5.46925e-06	1.16943e-05	3.78048e-05	1.84805e-05	8.09837e-06	5.57994e-06	3.55664e-05	7.74411e-06	3.99799e-05	9.39184e-06	3.6548e-06	8.96787e-06	6.9602e-06	3.45001e-05	2.89799e-06	7.43732e-06	1.08298e-05	3.62756e-05	5.32438e-06	3.67505e-05	6.3841e-06	8.80447e-06	3.52279e-06	3.24751e-05	2.42543e-06	4.09054e-06	3.47943e-05	4.53128e-06	3.32471e-05	8.23975e-06	4.47303e-06	4.73855e-06	4.58863e-06	5.85921e-06	8.48212e-06	5.89988e-06	5.63587e-05	2.18909e-06	1.81348e-06	1.74734e-06	3.13e-05	3.06851e-05	2.58264e-06	2.91704e-05	1.12813e-06	2.0988e-06	1.21669e-06	7.51986e-07	7.74975e-07	1.46224e-06	1.97403e-06	7.12354e-07	3.34857e-06	4.78547e-06	4.69366e-07	3.15705e-07	2.92081e-05	2.73107e-05	7.67932e-07	2.29149e-07	3.64151e-07	2.93926e-05	3.19619e-06	2.88003e-07	2.42399e-07	2.43448e-06	3.53761e-07	1.58221e-06	1.40988e-07	2.35375e-07	8.302e-07	1.08397e-07	2.70626e-05	1.34381e-07	7.58684e-08	3.57443e-06	2.21481e-06
d3_9	0.00371073	1.65438e-05	2.15515e-05	9.26733e-06	1.49879e-05	1.02272e-05	1.264e-05	1.08276e-05	7.47682e-06	8.29568e-06	1.04333e-05	1.19059e-05	1.59944e-05	7.58663e-06	9.80833e-06	7.13856e-06	3.66676e-05	9.05888e-06	7.73218e-06	9.14515e-06	7.28664e-06	1.33774e-05	3.69342e-05	6.31079e-05	1.17516e-05	1.04365e-05	5.01935e-06	7.85727e-06	7.32184e-06	8.48835e-06	7.38972e-06	3.93684e-05	4.17459e-06	3.50167e-05	7.4084e-06	6.01012e-06	3.3505e-06	3.1582e-06	8.5793e-06	3.80079e-05	7.02457e-06	4.15049e-06	2.82483e-06	7.25504e-06	3.23994e-05	3.06238e-06	1.9542e-06	3.81274e-06	1.46314e-06	9.32988e-06	2.99005e-05	5.90603e-06	1.45371e-06	5.48603e-06	4.92116e-06	5.56153e-06	2.88356e-06	3.35381e-06	3.08914e-05	4.51145e-06	1.1892e-06	2.68123e-06	2.94533e-05	2.83091e-06	8.79843e-07	2.91861e-05	8.77037e-06	2.89737e-06	2.86813e-05	8.93213e-07	3.45927e-05	2.71219e-06	2.87247e-05	3.16471e-05	2.46036e-06	1.70645e-06	4.3823e-07	3.94183e-07	3.26983e-05	3.58427e-05	5.16328e-07	2.08542e-06	1.89065e-06	2.00226e-07	2.30985e-07	5.96345e-07	1.38116e-06	3.66471e-07	1.04698e-06	2.94032e-07	3.79158e-06	2.82623e-05	2.53229e-07	1.16678e-06	1.50508e-07	9.12901e-08	8.44582e-08	2.83839e-05	3.45074e-06
