	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62	d1_63	d1_64	d1_65	d1_66	d1_67	d1_68	d1_69	d1_70	d1_71	d1_72	d1_73	d1_74	d1_75	d1_76	d1_77	d1_78	d1_79	d1_80	d1_81	d1_82	d1_83	d1_84	d1_85	d1_86	d1_87	d1_88	d1_89	d1_90	d1_91	d1_92	d1_93	d1_94	d1_95	d1_96	d1_97	d1_98
d3_0	0	0.0616936	0.0443577	0.0359866	0.0282926	0.022564	0.0181976	0.014582	0.0126131	0.00974574	0.00736422	0.00674197	0.00582281	0.00474153	0.00421057	0.00322611	0.00198464	0.00182246	0.00154687	0.00134918	0.000822442	0.00102384	0.000615989	0.000701982	0.000361286	0.000234546	0.000389636	0.00017569	0.000117231	0.000146189	0.000175229	8.76195e-05	0.000116696	2.93131e-05	8.7453e-05	2.93028e-05	2.83619e-08	1.93527e-08	5.97054e-08	2.91615e-05	9.02637e-09	7.10505e-09	2.91153e-05	1.50598e-09	7.23613e-10	2.9097e-05	8.96241e-10	3.06422e-10	3.8069e-10	4.96884e-10	6.44434e-10	2.92519e-08	7.31225e-09	8.87394e-12	0	4.91195e-10	4.36118e-12	0	2.37266e-12	0	2.91972e-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.0195922	9.00028e-05	0.000147453	6.0065e-05	0.000205259	8.8862e-05	0.0001469	5.94306e-05	5.93195e-05	0.000146627	0.000117226	8.79947e-05	5.87904e-05	5.87895e-05	0.000126508	5.86223e-05	2.95573e-05	8.77391e-05	5.85576e-05	2.93549e-05	3.02368e-07	8.74522e-05	2.92644e-05	1.19644e-07	8.75482e-05	2.92316e-05	1.41361e-07	9.60532e-08	2.92188e-05	5.82585e-05	1.8513e-08	9.73877e-08	1.90382e-08	9.87269e-08	2.79992e-08	2.91421e-05	5.60708e-08	1.11236e-08	3.7725e-08	2.79661e-09	8.60495e-09	2.27247e-09	1.4393e-08	2.11024e-09	1.23671e-08	9.6163e-10	1.62483e-08	8.50361e-09	1.09699e-10	4.22659e-10	9.11628e-11	1.31686e-10	1.17839e-09	4.2599e-11	2.49296e-10	2.64185e-10	0	1.36191e-10	1.61337e-10	6.92983e-11	0	0	0	1.10432e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_2	0.00558186	0.000176691	0.000118268	0.000147099	4.03999e-05	0.000127346	5.93809e-05	0.000156333	0.00011757	0.000117312	3.0035e-05	0.000146118	0.000214352	0.000175222	8.79081e-05	4.55553e-07	2.94584e-05	5.86523e-05	2.94913e-05	0.000116613	2.33316e-07	2.93657e-05	2.92719e-05	5.83804e-05	1.95906e-07	8.74869e-05	2.9169e-05	5.83101e-05	5.82629e-05	4.21466e-08	5.91054e-08	6.5261e-08	6.33861e-08	2.90326e-08	4.3261e-08	1.91747e-08	9.74103e-09	1.74629e-08	7.00741e-08	1.893e-08	1.54129e-08	3.77824e-09	4.93724e-09	2.28838e-09	4.80231e-09	1.76685e-09	1.50469e-09	4.66153e-09	3.94854e-10	6.62555e-10	8.23523e-10	3.51361e-10	1.37111e-10	7.6927e-11	2.75209e-10	4.65015e-11	2.78567e-10	3.05822e-11	5.4143e-11	2.1869e-11	0	8.21635e-10	8.90866e-11	0	0	3.01389e-08	9.99777e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_3	0.00231896	0.000146894	0.000117841	4.01823e-05	8.86482e-05	0.000204901	0.000175772	3.03594e-05	0.000175831	5.89098e-05	5.90215e-05	0.000146169	8.72876e-07	2.97739e-05	5.88306e-05	5.87922e-05	0.000184799	8.78643e-05	2.93543e-05	5.855e-05	5.85194e-05	5.84147e-05	8.7516e-05	2.97475e-07	2.92717e-05	2.05228e-07	1.66699e-07	5.83948e-05	5.00852e-08	2.91929e-05	5.55393e-08	6.57915e-08	3.03968e-08	1.06133e-07	2.91351e-08	6.87178e-08	2.13123e-08	8.67081e-09	9.80083e-09	7.34625e-08	1.37923e-08	1.38035e-08	3.75517e-09	3.25947e-09	3.39739e-09	2.13051e-09	4.14234e-08	1.568e-08	2.91352e-05	4.14026e-08	9.10181e-10	4.30812e-10	4.53308e-10	1.28357e-10	3.98605e-10	2.41733e-10	1.32642e-10	1.58811e-10	4.46291e-11	0	9.44813e-11	1.03681e-10	4.54399e-11	3.79489e-10	0	1.99964e-12	2.67196e-11	0	0	0	0	0	1.59439e-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_4	0.000994156	1.42186e-06	8.84556e-05	6.90575e-05	6.91944e-05	5.92431e-05	5.91129e-05	5.91032e-05	0.000146321	0.000126998	8.79638e-05	5.91236e-05	2.97054e-05	0.000146074	5.89055e-05	0.000155705	8.77555e-05	0.000116834	0.00012648	4.95635e-07	5.85874e-05	2.94159e-05	8.76736e-05	0.000116745	2.44457e-07	5.83739e-05	2.92743e-05	1.06577e-07	5.83644e-05	1.62241e-07	2.92809e-05	2.92022e-05	2.92148e-05	2.91291e-05	1.31589e-07	9.78494e-08	2.91941e-05	5.21562e-08	9.2671e-08	2.42798e-08	2.91123e-05	3.94887e-08	2.52598e-08	5.90389e-09	6.48313e-09	5.82144e-05	6.52272e-08	4.68754e-09	2.91166e-05	2.28155e-09	6.4311e-09	1.59402e-09	1.90105e-09	8.31715e-10	4.47934e-10	1.04327e-09	4.14936e-10	2.56473e-10	7.70056e-10	1.112e-09	3.49183e-10	1.92282e-08	7.276e-11	2.76002e-08	6.36794e-11	8.75055e-13	2.31507e-10	1.07286e-09	0	0	2.71559e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_5	0.000606104	8.84558e-05	8.84141e-05	8.84769e-05	0.00011735	5.92927e-05	2.99125e-05	8.82651e-05	0.000117252	8.81061e-05	2.97644e-05	2.98984e-05	4.75323e-07	2.97723e-05	5.86809e-05	5.8785e-05	5.88558e-05	5.07268e-07	5.86332e-05	5.86733e-05	0.000126407	0.000116714	5.83949e-05	8.76215e-05	5.83875e-05	2.93493e-05	8.75734e-05	8.76917e-05	5.84679e-05	1.72849e-07	1.33888e-07	1.37394e-07	5.83418e-05	5.83542e-05	2.91945e-05	2.91455e-05	4.36597e-08	4.95967e-08	5.82185e-05	3.91906e-08	9.09287e-08	2.91528e-05	5.54438e-08	7.10816e-08	2.28773e-08	1.46604e-08	4.32348e-08	2.91378e-05	5.13389e-08	7.09881e-09	4.3878e-09	1.1641e-09	1.15965e-09	2.74296e-09	2.61917e-10	5.93513e-10	6.03611e-10	1.73306e-08	2.85343e-10	2.51752e-10	3.24583e-09	2.74627e-10	5.8001e-10	4.06652e-10	1.32767e-11	5.89446e-12	5.7955e-12	2.04892e-11	2.51508e-11	7.2422e-12	6.73349e-11	0	1.13437e-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_6	0.000475817	8.83413e-05	5.89963e-05	2.99436e-05	0.000185311	3.00453e-05	5.90089e-05	8.8134e-05	0.000204696	6.87126e-05	5.88022e-05	0.000117076	2.97679e-05	5.88733e-05	9.78511e-05	0.000117049	8.79303e-05	4.431e-07	0.000175119	8.77056e-05	2.94598e-05	8.77386e-05	5.85056e-05	8.76307e-05	2.9384e-05	8.77251e-05	5.83688e-05	5.84565e-05	5.83948e-05	1.33801e-07	5.84622e-05	2.92368e-05	1.762e-07	2.02375e-07	5.82613e-05	1.11702e-07	2.91231e-05	2.91982e-05	4.70468e-08	2.60456e-07	3.17107e-08	7.46232e-08	2.91122e-05	6.29105e-08	2.23854e-08	6.70218e-09	2.91221e-05	6.85449e-09	3.00514e-09	1.84771e-08	3.83058e-08	1.18359e-09	2.91147e-05	2.27492e-09	1.05587e-09	1.91929e-09	4.78962e-10	1.19496e-09	3.1596e-09	2.7744e-10	8.36094e-10	1.64929e-10	2.4284e-10	3.18429e-10	0	1.34101e-10	0	9.77347e-12	1.34889e-10	5.38807e-10	2.31409e-09	0	2.91138e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_7	0.00018763	8.80813e-05	3.00126e-05	0.000127123	0.000117299	5.89991e-05	0.000117309	0.000156008	2.98299e-05	8.80863e-05	7.47704e-07	0.000116971	8.79256e-05	6.85609e-05	0.000204412	0.000214021	0.00011702	5.87538e-05	5.86317e-05	2.96192e-05	2.95045e-05	5.86718e-05	5.85599e-05	2.96229e-05	0.00011676	8.75666e-05	8.75704e-05	2.95065e-05	8.7458e-05	2.85125e-07	2.94602e-05	2.93295e-05	5.83575e-05	2.91638e-05	2.93316e-05	5.10512e-08	6.26731e-08	3.21856e-08	1.42602e-07	9.49945e-08	5.82797e-05	5.82878e-05	5.83242e-05	2.91603e-05	4.48057e-08	3.0411e-08	2.92339e-05	3.20428e-08	6.90722e-08	5.95449e-09	2.91207e-05	7.64993e-08	2.93729e-09	1.10286e-09	1.01326e-08	2.22575e-09	1.66898e-08	1.2184e-08	2.15188e-08	4.13515e-09	8.90603e-11	5.55085e-10	2.73053e-10	2.8516e-10	2.9987e-12	1.58243e-11	0	1.98151e-10	0	1.94088e-10	0	6.8118e-11	0	8.69292e-12	0	0	0	1.52585e-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_8	9.11988e-05	5.88547e-05	8.78915e-05	5.88128e-05	5.88389e-05	5.876e-05	0.000117193	5.88501e-05	0.000117267	2.97316e-05	0.000117189	8.79412e-05	2.97072e-05	8.81e-05	5.87264e-05	2.96637e-05	5.86201e-05	2.97573e-05	8.77724e-05	0.000145935	0.000175245	2.95943e-05	5.8647e-05	2.96151e-05	0.000116763	8.7729e-05	5.8543e-05	3.58263e-07	2.93311e-05	2.92398e-05	5.849e-05	2.94259e-05	2.59755e-07	5.83969e-05	2.92948e-05	9.62182e-08	2.92312e-05	5.83358e-05	2.92272e-05	5.82845e-05	4.40899e-08	7.45056e-08	2.97827e-08	2.16609e-08	1.21666e-08	7.42938e-08	2.91315e-05	2.27431e-08	6.47633e-08	1.14136e-07	4.71979e-09	2.9136e-05	3.60407e-09	2.91378e-05	4.29925e-08	1.70632e-08	2.5108e-09	6.35538e-09	6.86586e-10	5.36486e-09	1.80567e-08	2.40537e-08	5.9437e-10	4.69469e-09	1.44946e-11	1.64338e-10	3.52644e-08	2.70229e-10	2.21618e-09	1.24166e-10	0	0	0	3.35347e-11	2.21816e-10	4.88939e-11	3.04351e-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_9	0.000103769	5.88615e-05	8.77443e-05	2.96112e-05	2.97031e-05	6.19793e-07	2.97424e-05	2.9635e-05	5.88583e-05	5.88044e-05	0.000175376	8.79843e-05	2.96424e-05	5.87309e-05	0.000146265	5.87511e-05	5.88441e-05	5.87104e-05	8.78117e-05	0.000117054	2.95045e-05	4.06577e-07	5.85834e-05	2.94144e-05	0.000116818	8.77812e-05	9.73153e-05	2.94709e-05	1.83609e-07	3.60231e-07	8.75613e-05	3.90211e-05	5.8376e-05	2.32338e-07	1.12256e-07	2.92482e-05	8.26074e-08	8.99547e-08	1.4743e-07	2.92391e-05	2.92604e-05	1.71687e-07	2.92441e-05	2.91859e-05	6.80459e-05	2.91499e-05	1.0747e-07	3.84165e-08	2.92526e-05	2.91259e-05	5.82107e-05	1.19422e-08	3.36666e-08	2.91351e-05	2.14938e-08	8.83388e-09	2.91572e-05	2.91246e-05	1.02598e-08	1.07028e-09	1.88374e-09	2.12174e-08	2.91169e-05	2.28197e-10	7.95556e-10	4.65671e-10	4.57382e-10	1.17028e-10	2.20524e-11	9.64199e-11	4.48533e-11	4.76145e-10	0	2.10411e-10	0	0	0	1.04095e-11	0	0	6.77828e-11	0	0	1.05075e-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
