	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41	d2_42	d2_43	d2_44	d2_45	d2_46	d2_47	d2_48	d2_49	d2_50	d2_51	d2_52	d2_53	d2_54	d2_55	d2_56	d2_57	d2_58	d2_59	d2_60	d2_61	d2_62	d2_63	d2_64	d2_65	d2_66	d2_67	d2_68	d2_69	d2_70	d2_71	d2_72	d2_73	d2_74	d2_75	d2_76	d2_77	d2_78	d2_79	d2_80	d2_81	d2_82
d3_0	0	0.125497	0.0518571	0.0292159	0.0186011	0.0130991	0.00953136	0.00740773	0.00617037	0.00508986	0.00461385	0.00400148	0.00368866	0.00329886	0.00314246	0.00319013	0.00274875	0.00293259	0.00248425	0.00254171	0.00249145	0.00257792	0.00243447	0.00231715	0.00219739	0.00225539	0.00214557	0.0020251	0.00197757	0.00187813	0.00177969	0.00190877	0.00180187	0.00160741	0.00147494	0.00188145	0.00160302	0.00176201	0.00142018	0.00155573	0.00143183	0.00132611	0.00114534	0.00112273	0.00113212	0.00119833	0.00116662	0.00105423	0.00113821	0.00102214	0.00101986	0.000992071	0.000926525	0.00103824	0.000972742	0.000561466	0.000682299	0.00059615	0.000727303	0.000661668	0.000735431	0.000581073	0.000576709	0.000486799	0.000600968	0.000592312	0.000444124	0.000349134	0.000488056	0.000431747	0.000317644	0.000403975	0.000382094	0.000315751	0.000312286	0.000267852	0.000264906	0.000322515	0.00016503	0.000194161	0.000177194	0.000186614	0.000402508
d3_1	0.069944	2.7692e-05	2.13405e-05	1.50323e-05	6.74182e-06	1.2889e-05	3.20071e-05	1.51517e-05	1.70983e-05	1.30001e-05	3.18085e-05	2.76507e-05	1.91184e-05	2.56189e-05	1.72006e-05	2.77433e-05	3.92446e-05	1.49639e-05	1.9227e-05	1.70735e-05	5.07623e-05	2.13033e-05	3.18607e-05	1.3043e-05	6.72393e-06	3.17994e-05	2.75359e-05	3.59046e-05	2.55788e-05	5.71515e-05	6.62185e-06	4.23725e-05	5.89801e-05	3.17657e-05	3.38762e-05	2.53386e-05	3.17804e-05	2.10999e-05	6.50041e-06	2.96543e-05	4.5428e-05	1.91045e-05	1.9172e-05	1.9193e-05	4.65224e-05	2.55012e-05	2.54153e-05	2.74423e-05	1.5066e-05	1.28191e-05	1.2852e-05	6.59227e-06	4.00735e-05	3.38099e-05	4.21308e-05	2.54434e-05	2.7433e-05	5.89611e-05	2.11931e-05	2.54841e-05	3.58642e-05	3.57583e-05	2.52795e-05	2.31867e-05	2.1142e-05	8.49709e-06	1.62541e-07	1.91039e-05	8.43592e-06	6.46937e-06	5.95274e-08	6.37894e-06	2.73868e-05	2.32328e-05	1.2658e-05	6.36478e-06	3.20031e-09	8.39834e-06	1.26361e-05	6.36856e-06	2.71638e-08	5.2385e-08	2.53408e-05
d3_2	0.0296666	2.76726e-05	1.51319e-05	3.39935e-05	1.50101e-05	2.12786e-05	1.09037e-05	6.71645e-06	1.49142e-05	3.61275e-05	3.18736e-05	1.93073e-05	3.17723e-05	3.812e-05	2.01698e-05	1.7118e-05	3.38884e-05	2.97902e-05	2.97357e-05	3.8286e-05	1.70289e-05	2.74692e-05	1.50277e-05	2.5617e-05	3.19009e-05	3.82423e-05	2.97535e-05	1.50402e-05	8.75136e-06	2.75199e-05	1.4879e-05	4.3531e-05	1.50428e-05	4.65376e-05	4.43478e-05	4.00627e-05	1.48061e-05	1.70756e-05	3.80068e-05	3.37661e-05	4.64832e-05	2.54404e-05	2.75212e-05	4.22518e-05	4.43434e-05	1.70317e-05	1.27754e-05	3.0668e-05	6.52516e-06	3.17776e-05	3.18215e-05	5.47833e-05	2.74004e-05	2.53361e-05	2.75673e-05	2.64043e-05	1.49466e-05	1.58777e-05	1.78481e-07	1.9006e-05	6.43447e-06	1.06791e-05	2.7413e-05	2.11306e-05	8.64214e-06	2.74609e-05	1.26667e-05	8.48742e-06	2.11524e-05	1.89755e-05	2.53064e-05	1.26565e-05	6.31423e-06	2.2105e-05	4.01123e-08	6.42146e-06	6.34676e-06	1.89382e-05	1.26636e-05	1.26155e-05	8.4568e-06	1.25816e-05	2.73801e-05
d3_3	0.01671	8.89399e-06	2.54709e-05	1.29942e-05	2.39654e-06	3.92158e-05	3.82191e-05	2.32369e-07	2.967e-05	1.29695e-05	2.13878e-05	1.08075e-05	2.55809e-05	3.39234e-05	2.13713e-05	2.35476e-05	1.936e-05	5.48839e-05	2.76914e-05	3.80441e-05	3.81041e-05	2.13214e-05	8.77112e-06	4.54723e-05	2.13303e-05	2.13942e-05	3.39911e-05	2.75508e-05	5.08246e-05	1.4913e-05	2.55587e-05	5.90557e-05	1.29005e-05	2.33525e-05	1.49101e-05	1.27499e-05	2.43688e-05	2.54817e-05	2.758e-05	4.84889e-05	2.85892e-05	1.91899e-05	2.54302e-05	2.33896e-05	2.54169e-05	2.54141e-05	2.95861e-05	3.47988e-05	2.1149e-05	1.28771e-05	4.86504e-05	8.53988e-06	3.37315e-05	3.16452e-05	2.74919e-05	1.69982e-05	4.95959e-05	1.27489e-05	3.38026e-05	1.28641e-05	6.3839e-06	1.49329e-05	4.95079e-05	2.52463e-05	4.2139e-05	1.66295e-07	2.94815e-05	2.53574e-05	1.90365e-05	1.26713e-05	3.15336e-05	5.32501e-08	1.89984e-05	6.41882e-06	1.89458e-05	6.3393e-06	6.40993e-06	1.89669e-05	1.88896e-05	6.30461e-06	6.3755e-06	2.15692e-06	1.01505e-07
d3_4	0.0105663	2.76765e-05	1.61671e-05	6.66337e-06	1.72417e-05	7.74676e-06	2.75918e-05	8.64994e-06	2.51448e-06	4.03296e-05	3.41671e-05	3.28146e-05	1.92401e-05	2.13844e-05	3.60034e-05	1.29251e-05	3.189e-05	2.97809e-05	3.40282e-05	3.17964e-05	2.12413e-05	7.17964e-05	1.49948e-05	2.56384e-05	3.18298e-05	2.5607e-05	2.44749e-05	1.5159e-05	4.87521e-05	4.24052e-05	4.54742e-05	4.03176e-05	2.12302e-05	2.75372e-07	6.56842e-06	1.29281e-05	1.48764e-05	1.90938e-05	2.77963e-05	2.76477e-05	4.01903e-05	3.3782e-05	1.91472e-05	1.27872e-05	1.91493e-05	6.10701e-05	2.74361e-05	1.4897e-05	3.27706e-05	3.79629e-05	3.37462e-05	8.61186e-06	2.96207e-05	2.53318e-05	1.90212e-05	3.78557e-05	2.95125e-05	3.79092e-05	1.4795e-05	2.5291e-05	6.41014e-06	8.58411e-06	6.5134e-06	3.15881e-05	2.32778e-05	2.74684e-05	2.10665e-05	1.27067e-05	6.39579e-06	2.94906e-05	1.26469e-05	3.16034e-05	6.47281e-06	2.31702e-05	1.89681e-05	2.10268e-05	6.36067e-06	2.73395e-08	1.27167e-05	1.26562e-05	2.21063e-05	6.31158e-06	3.15252e-05
d3_5	0.00716304	8.6518e-06	1.91819e-05	4.02204e-05	3.38956e-05	1.50039e-05	1.29503e-05	8.66639e-06	3.60466e-05	1.29202e-05	3.80987e-05	3.39499e-05	1.07885e-05	3.39544e-05	2.77083e-05	1.92236e-05	1.71185e-05	6.56634e-06	3.18937e-05	3.62524e-05	3.17391e-05	4.4574e-05	1.91423e-05	4.02433e-05	2.55264e-05	4.64776e-05	4.22965e-05	4.86654e-05	1.29043e-05	3.17181e-05	4.43425e-05	2.75429e-05	2.54815e-05	1.69916e-05	2.12118e-05	2.76883e-05	3.80352e-05	1.48646e-05	3.196e-05	5.58151e-05	3.37623e-05	8.58669e-06	5.07219e-05	3.38498e-05	3.06754e-05	4.64497e-05	1.29309e-05	3.38792e-05	3.59538e-05	2.36736e-07	2.52506e-05	4.01202e-05	2.73984e-05	2.11428e-05	6.3476e-06	8.47549e-06	2.13138e-05	4.01541e-05	2.76327e-05	2.12908e-05	6.30719e-05	1.90659e-05	2.2211e-05	3.3683e-05	6.39438e-06	6.33709e-06	1.28059e-05	1.51944e-07	1.89287e-05	6.3296e-06	1.48351e-05	8.55709e-06	5.88708e-05	6.2877e-06	2.20769e-05	1.88873e-05	6.30615e-06	2.33827e-08	2.33461e-08	8.44006e-06	6.3516e-06	5.16734e-08	2.11379e-05
d3_6	0.00499866	3.80774e-05	1.08601e-05	3.82702e-05	1.92731e-05	3.39135e-05	2.98676e-05	4.30495e-07	2.54844e-05	1.50502e-05	5.28131e-05	8.7233e-06	3.1769e-05	2.55367e-05	1.50455e-05	1.92527e-05	3.38939e-05	2.13307e-05	4.2475e-05	3.18267e-05	1.49266e-05	1.92348e-05	2.35257e-05	2.76808e-05	3.18575e-05	2.12906e-05	1.92706e-05	1.9159e-05	3.81882e-05	2.13794e-05	3.81561e-05	3.59764e-05	1.2776e-05	1.28695e-05	3.17283e-05	4.01658e-05	6.32521e-05	8.59112e-06	1.49107e-05	2.95745e-05	1.50269e-05	3.49098e-05	2.74201e-05	1.60214e-05	6.3291e-05	2.11344e-05	1.90229e-05	2.53397e-05	4.00586e-05	4.21319e-05	5.68571e-05	2.85863e-05	4.83715e-05	4.00842e-05	3.37076e-05	1.28674e-05	2.75737e-05	1.90388e-05	3.36853e-05	1.4854e-05	1.27155e-05	2.12692e-05	2.11899e-05	2.52455e-05	6.50686e-06	1.06666e-05	8.43313e-06	8.42216e-08	1.47722e-05	1.89692e-05	1.89979e-05	2.10927e-05	1.48873e-05	1.26115e-05	2.52758e-05	6.38078e-06	2.11642e-05	3.90073e-05	1.26731e-05	8.47505e-06	1.47081e-05	8.53745e-06	2.53386e-05
d3_7	0.00363173	2.13106e-05	1.29133e-05	2.48059e-07	2.54034e-05	5.07342e-05	2.33659e-05	1.30287e-05	1.92984e-05	1.51484e-05	2.1329e-05	1.9236e-05	5.70053e-05	2.14604e-05	2.55148e-05	1.92456e-05	4.6633e-05	1.29014e-05	1.50238e-05	4.64867e-05	2.98024e-05	5.28463e-05	2.76268e-05	2.96943e-05	1.92136e-05	2.53912e-05	5.0697e-05	1.91829e-05	5.39426e-05	3.9062e-05	2.97473e-05	3.80057e-05	1.70994e-05	5.47841e-05	2.33671e-05	1.72467e-05	1.49076e-05	1.72073e-05	3.17765e-05	5.28917e-05	4.22663e-05	4.02521e-05	2.54616e-05	2.75178e-05	2.44812e-05	3.19559e-05	1.4888e-05	8.61976e-06	2.54439e-05	2.64658e-05	2.12723e-05	2.10748e-05	4.42904e-05	8.61548e-06	4.84311e-05	1.28952e-05	4.11129e-05	2.54121e-05	2.54449e-05	6.42407e-06	2.31403e-05	2.23213e-06	8.56279e-06	2.5395e-05	1.06433e-05	2.74315e-05	1.2769e-05	2.94938e-05	1.47975e-05	1.90458e-05	1.26849e-05	1.90432e-05	2.73855e-05	6.35996e-06	1.26915e-05	2.52539e-05	6.3793e-06	6.28057e-06	1.2633e-05	8.25509e-08	7.10399e-08	8.4587e-06	1.89862e-05
d3_8	0.00265297	1.2955e-05	1.29597e-05	1.70487e-05	6.56331e-06	2.7618e-05	1.52058e-05	3.59194e-05	1.2886e-05	4.23253e-05	2.86911e-05	1.29956e-05	3.18805e-05	3.60714e-05	2.23865e-07	6.62321e-06	6.50503e-06	2.96731e-05	2.55326e-05	1.29684e-05	5.28835e-05	2.12968e-05	2.35177e-05	1.29998e-05	4.02049e-05	1.39908e-05	3.18019e-05	2.02281e-05	3.17034e-05	2.76229e-05	2.34396e-05	6.51294e-06	1.71119e-05	1.9282e-05	4.23383e-05	4.57745e-06	6.53058e-05	2.13156e-05	3.39402e-05	3.58575e-05	1.28307e-05	4.01991e-05	1.49034e-05	3.38599e-05	8.68709e-06	3.17192e-05	4.63933e-05	3.18289e-05	2.25621e-06	2.33332e-05	3.80515e-05	2.76722e-05	1.48289e-05	6.55078e-06	2.22839e-05	3.38348e-05	3.37798e-05	1.28309e-05	2.12035e-05	2.52808e-05	4.86074e-05	2.10688e-05	2.75534e-05	3.89053e-05	6.40438e-06	3.47666e-05	1.28173e-05	3.37325e-05	1.26456e-05	6.40998e-06	2.53472e-05	1.27359e-05	1.26959e-05	1.89438e-05	1.26864e-05	1.26607e-05	1.48085e-05	8.42633e-06	1.68829e-05	1.26361e-05	1.90636e-05	2.97984e-08	1.26742e-05
d3_9	0.0019766	3.81419e-05	4.43642e-05	2.46105e-06	6.56137e-06	2.55398e-05	1.50304e-05	1.92328e-05	3.60013e-05	1.29786e-05	2.75424e-05	4.60724e-06	2.47273e-06	3.19356e-05	8.80115e-06	2.1286e-05	3.91164e-05	2.54378e-05	1.284e-05	2.35634e-05	4.7029e-06	1.91925e-05	1.29502e-05	2.12062e-05	8.59613e-06	3.59045e-05	2.12821e-05	3.0723e-05	4.64367e-05	4.86099e-05	1.71903e-05	3.16717e-05	6.62582e-06	3.18635e-05	3.78585e-05	4.44538e-05	4.6605e-05	4.22646e-05	1.9165e-05	1.90871e-05	3.16851e-05	1.61257e-07	1.2834e-05	1.07597e-05	1.28556e-05	1.28691e-05	3.49551e-05	3.36905e-05	1.63805e-07	2.32936e-05	2.75138e-05	1.28265e-05	2.54318e-05	1.27944e-05	1.90373e-05	8.59816e-06	3.37642e-05	2.95696e-05	8.52204e-06	6.41999e-06	2.11649e-05	2.96226e-05	3.15613e-05	2.10793e-05	1.90274e-05	2.31792e-05	3.15819e-05	6.36362e-06	1.09208e-07	3.16628e-05	1.26707e-05	1.26939e-05	1.90458e-05	1.26568e-05	2.52601e-05	2.10678e-05	6.35894e-06	8.45661e-06	2.10661e-05	1.89935e-05	1.26185e-05	1.26473e-05	2.74007e-05
