	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94
d1_0	0	0.0246902	0.012678	0.00886725	0.00691857	0.00560337	0.00491851	0.00433241	0.00381004	0.00356651	0.00325113	0.00312008	0.00285657	0.00267975	0.00258475	0.00237791	0.00241887	0.00239147	0.00213559	0.00207897	0.00199804	0.00201665	0.00191738	0.00196823	0.0017249	0.00201504	0.00177226	0.00185978	0.00184473	0.00167349	0.00176382	0.00171073	0.00181665	0.00168261	0.00149432	0.00154996	0.00148372	0.0013759	0.00156898	0.0014211	0.00139921	0.00142381	0.00140255	0.00149136	0.00145898	0.00145449	0.00137543	0.00144326	0.0012822	0.00143238	0.00120338	0.00130725	0.00136172	0.00126863	0.00138948	0.00127177	0.00137748	0.00130503	0.00122165	0.0011114	0.00116365	0.00121216	0.00112651	0.00119232	0.00126228	0.00121681	0.00110411	0.00118019	0.00118887	0.00124398	0.00111907	0.00117392	0.00124111	0.00106121	0.00105929	0.00120917	0.00116435	0.00126089	0.00115633	0.00120975	0.0010928	0.00109526	0.00115672	0.00105355	0.00105082	0.00116892	0.00115639	0.00107079	0.00098027	0.00105669	0.0010858	0.00106605	0.0011188	0.000998253	0.0849631
d1_1	0.0516568	1.48542e-05	1.655e-05	1.51314e-05	2.05324e-05	2.06021e-06	1.29735e-05	2.11372e-06	2.21198e-05	7.43765e-06	5.67139e-06	1.83853e-05	1.51716e-05	1.10806e-05	7.43668e-06	1.1186e-05	7.56339e-06	7.88752e-06	5.57656e-06	1.31205e-05	0	1.14144e-05	1.38556e-07	1.40754e-05	1.8452e-05	2.13324e-06	5.6826e-06	1.65614e-05	1.94201e-06	1.59325e-07	1.32526e-05	2.21232e-05	1.69091e-05	5.85969e-06	7.36417e-06	7.6031e-06	5.78896e-06	7.54142e-06	1.30853e-05	5.82e-06	5.72792e-06	5.76317e-06	1.88115e-07	0	1.127e-05	1.12322e-05	5.62065e-06	1.28573e-05	1.11972e-05	1.31481e-05	3.52256e-08	5.7076e-06	5.82459e-06	5.64702e-06	2.34856e-06	9.9875e-09	1.84836e-05	2.06003e-06	7.56058e-06	5.87252e-06	1.68614e-05	7.5037e-06	1.29992e-05	2.10613e-06	5.6846e-06	2.0529e-06	1.10477e-05	1.87791e-07	2.41081e-05	5.70961e-06	1.8536e-05	2.41468e-05	2.24002e-05	1.31665e-05	5.59902e-06	5.6768e-06	7.67344e-06	1.93608e-05	5.6435e-06	2.30905e-05	2.00273e-06	2.39268e-05	1.13616e-05	1.69903e-05	5.77141e-06	1.84748e-05	6.03858e-06	2.07018e-06	9.69181e-08	2.12086e-05	1.66564e-05	5.78417e-06	1.11257e-05	5.67424e-06	0.00112641
d1_2	0.026117	2.1465e-06	1.86435e-05	1.12267e-05	1.85841e-05	1.10788e-05	1.3119e-05	2.13735e-06	1.13295e-05	1.2326e-06	5.60289e-06	5.63312e-06	1.84576e-08	1.31785e-05	1.66981e-05	1.897e-07	9.14391e-08	7.79248e-06	1.60615e-05	1.30919e-05	2.04921e-06	1.23045e-05	1.12073e-07	1.6794e-05	1.98721e-07	1.48322e-05	1.10869e-05	1.95925e-06	2.23765e-05	5.72854e-06	2.21857e-05	1.61742e-07	1.80494e-07	5.67996e-06	2.29862e-06	5.73287e-06	7.46523e-06	1.28786e-07	1.49501e-05	4.00448e-07	1.85994e-05	5.61852e-06	1.67877e-05	1.10462e-05	7.63786e-06	5.56112e-06	1.11218e-05	3.02753e-08	1.35831e-07	3.08698e-07	5.69726e-06	5.54082e-06	3.42586e-07	2.02334e-05	7.90045e-06	1.49876e-07	1.67634e-05	7.35632e-06	7.6299e-06	7.43959e-06	7.637e-06	1.68172e-05	5.55172e-06	3.88663e-06	4.02047e-06	1.10703e-05	5.60886e-06	1.31342e-05	2.78898e-05	2.92811e-06	1.12671e-05	2.96003e-05	5.61801e-06	1.66157e-05	5.48654e-06	1.11269e-05	2.21014e-05	7.6083e-06	5.6196e-06	7.5673e-06	5.3246e-08	1.68826e-05	1.29642e-05	1.40739e-05	3.15186e-07	2.7381e-05	5.56896e-06	7.50646e-08	1.30606e-05	4.02459e-08	1.02039e-07	1.29695e-05	9.34656e-06	9.34098e-06	0.00107658
d1_3	0.017704	1.32041e-05	1.95089e-05	1.48296e-05	7.58205e-06	1.30186e-07	5.70528e-06	1.71454e-07	1.13521e-05	2.01395e-06	1.87185e-05	5.51784e-06	5.8348e-06	2.04782e-05	1.1403e-05	2.22093e-05	1.11686e-05	5.75899e-06	1.05918e-07	5.8133e-06	2.20736e-05	2.14788e-06	1.12899e-05	5.64128e-06	1.44124e-07	2.39604e-05	2.14276e-06	6.24543e-08	7.38952e-06	1.68067e-05	1.98674e-06	1.58397e-05	1.49891e-05	4.1896e-07	1.85565e-05	2.05944e-06	1.50597e-05	7.75441e-06	7.2927e-08	1.65845e-05	6.65295e-06	1.59754e-08	1.1373e-05	1.67794e-05	8.05738e-08	6.82894e-08	5.76605e-06	1.25399e-07	1.29694e-05	2.96641e-07	2.10175e-06	5.63969e-06	1.1204e-05	7.70826e-06	1.3039e-05	7.51781e-06	1.47991e-05	2.41292e-05	2.40683e-05	1.1189e-05	5.61248e-06	1.26614e-07	1.67872e-05	1.11463e-05	1.10659e-05	5.62472e-06	2.96738e-05	7.71346e-06	7.55037e-06	1.34567e-05	5.91326e-06	1.87904e-05	2.65129e-07	1.85827e-05	2.97618e-07	1.99413e-06	1.29343e-05	2.04625e-05	2.25194e-05	1.10852e-05	5.66271e-06	1.68896e-05	1.79994e-07	1.59583e-07	7.42614e-06	1.8484e-05	1.6835e-05	2.09063e-07	1.14266e-05	1.50512e-05	1.67079e-05	9.3642e-06	1.2828e-05	1.12576e-05	0.00101983
d1_4	0.0131849	1.26679e-07	1.85979e-05	5.94405e-06	1.87153e-05	2.04599e-05	9.46556e-06	1.12329e-05	1.11078e-05	7.6613e-06	5.78765e-06	3.54624e-07	1.12481e-05	1.70356e-05	2.03903e-05	5.84062e-06	1.67538e-05	1.12382e-05	1.11642e-05	7.46654e-06	1.86302e-05	4.10999e-06	7.61479e-06	1.91043e-06	7.62583e-06	5.02962e-07	1.12778e-05	6.67364e-06	1.67625e-05	7.51843e-06	1.3038e-05	1.12223e-05	0	1.97542e-07	9.48216e-06	1.13377e-05	1.85424e-05	7.6141e-06	1.67925e-05	1.68885e-05	1.84384e-05	1.30674e-05	1.31034e-05	1.68539e-05	5.77948e-06	5.72893e-06	1.30528e-05	1.11521e-05	2.06006e-05	5.82241e-06	5.64545e-06	1.56593e-05	7.66644e-06	5.62862e-06	1.20455e-07	1.14602e-05	2.40693e-05	7.51533e-06	1.8492e-05	4.09898e-07	2.10214e-06	5.62999e-06	7.40999e-06	1.14093e-05	5.94128e-06	1.68352e-05	2.04815e-05	2.03351e-05	1.66326e-05	2.23951e-06	1.66168e-05	1.8572e-05	7.54715e-06	1.68732e-05	2.58638e-05	7.62666e-06	1.11971e-05	1.28005e-05	1.15724e-05	5.7297e-06	5.64794e-06	1.6612e-05	1.67386e-05	2.39205e-05	1.66494e-05	7.56032e-06	5.67014e-06	7.53631e-06	1.67327e-05	5.66938e-06	1.57871e-07	5.72739e-06	1.28825e-05	1.49778e-05	0.00102694
d1_5	0.0107174	1.31494e-05	2.22957e-06	1.11172e-05	5.761e-06	1.30925e-05	1.30633e-05	1.30854e-05	9.39674e-06	1.70829e-07	1.11472e-05	5.50768e-06	5.73457e-06	3.15472e-05	2.42751e-05	1.12036e-05	7.55382e-06	2.12244e-06	1.31072e-05	1.50093e-05	1.76096e-05	5.61174e-06	9.54515e-06	7.35851e-06	1.30803e-05	3.48096e-07	9.51126e-06	1.11886e-05	1.9619e-05	1.12969e-06	7.65859e-06	1.69755e-05	3.11345e-06	1.12255e-05	1.94631e-07	7.70101e-06	1.5218e-07	5.88687e-07	7.49095e-06	9.51303e-06	1.45035e-07	2.59973e-07	5.64013e-06	1.12858e-05	1.3018e-05	8.56548e-06	2.06917e-06	1.40303e-05	7.51274e-06	2.05537e-06	2.18867e-07	1.30459e-05	5.71516e-06	7.6363e-06	5.76261e-06	5.79221e-08	1.28091e-07	9.49781e-06	5.62019e-06	1.93782e-06	1.1234e-05	1.95995e-06	5.83872e-06	5.66877e-06	1.95306e-06	2.0951e-06	2.02917e-06	1.33268e-07	1.6655e-05	1.33799e-05	2.77557e-05	1.6708e-05	1.13394e-05	1.82894e-05	1.49441e-05	4.62475e-08	1.84292e-05	1.33302e-05	7.55907e-06	1.10325e-05	5.70716e-06	5.57643e-06	5.62855e-06	1.28968e-05	1.66761e-07	5.7493e-06	3.97802e-06	1.50424e-05	5.63311e-06	7.66443e-06	2.75136e-07	5.70442e-06	7.5335e-06	5.71716e-06	0.00111793
d1_6	0.00913964	1.11825e-05	5.5783e-06	5.60333e-06	5.84771e-06	7.60653e-06	5.88875e-06	8.7905e-08	1.12111e-05	1.67263e-05	5.65009e-06	0	5.6731e-06	1.30903e-05	5.54219e-06	5.70814e-06	1.12668e-05	5.85724e-06	1.84946e-05	5.65422e-06	1.67199e-05	7.71783e-06	5.62754e-06	1.20068e-07	2.90108e-07	7.6609e-06	1.31032e-05	1.13101e-05	7.3708e-06	1.49757e-05	2.1188e-07	1.13259e-05	7.68491e-06	7.4542e-06	5.60503e-06	1.99785e-06	1.12582e-05	1.74069e-07	1.96339e-06	1.14836e-05	1.11042e-05	2.51381e-07	1.10254e-05	2.31965e-07	5.59386e-06	1.11127e-05	1.13787e-05	2.85426e-07	1.66718e-05	1.9655e-06	2.10342e-06	7.65054e-06	1.29982e-05	2.75092e-05	3.1477e-05	1.50207e-05	7.51431e-06	1.12381e-05	2.06005e-07	2.01029e-06	2.09425e-06	5.70689e-06	7.55331e-06	2.79123e-05	1.12938e-05	1.28193e-05	1.91019e-07	2.53152e-07	1.98916e-06	1.31156e-05	5.76113e-06	5.68786e-06	1.65118e-05	5.77727e-06	6.58152e-06	1.5089e-05	5.72803e-06	2.0624e-07	5.86763e-06	1.30174e-05	1.12337e-05	7.7666e-06	1.30084e-05	5.56136e-06	1.67765e-05	1.6685e-05	1.68598e-05	2.02389e-06	7.49668e-06	1.47998e-05	1.8821e-05	2.5851e-08	1.48438e-05	1.86306e-05	0.00124074
d1_7	0.00786449	1.68612e-05	1.84279e-05	5.53937e-06	2.0939e-07	1.2966e-05	1.12667e-05	5.56233e-06	2.59306e-05	7.52293e-06	2.24132e-06	2.49309e-07	2.12962e-07	1.67377e-05	1.32773e-05	1.12397e-05	1.09256e-07	5.59735e-06	1.3349e-05	2.17879e-06	1.14216e-05	1.09637e-05	5.5486e-06	5.74939e-06	2.77947e-05	1.2904e-05	9.82189e-08	3.37852e-07	1.11533e-05	4.71279e-07	7.58685e-06	1.46824e-05	5.6182e-06	4.44566e-08	7.57954e-06	1.29571e-05	1.3059e-05	7.26604e-08	6.55416e-08	1.84528e-05	1.67279e-05	1.87706e-05	7.58399e-06	7.39863e-06	2.78074e-05	2.07031e-05	5.89185e-06	1.12604e-05	7.61595e-06	7.52354e-06	2.2158e-06	1.84453e-05	1.11515e-05	1.85314e-05	1.11475e-05	1.66609e-05	1.94246e-07	6.00516e-06	2.4142e-05	5.71972e-06	5.56462e-06	2.21736e-05	6.734e-08	7.55693e-06	2.43006e-05	1.6767e-05	1.69234e-05	1.85115e-05	1.12229e-05	1.14057e-05	3.90539e-06	1.85442e-05	5.76368e-06	2.10106e-06	2.06837e-06	7.30085e-08	3.34617e-07	5.64768e-06	5.6111e-06	5.67736e-06	2.05394e-06	7.49134e-06	2.13338e-06	5.66995e-06	2.02689e-05	7.88448e-08	1.12241e-05	5.65869e-06	1.05009e-07	1.66007e-05	4.12275e-07	1.47305e-05	1.11188e-05	7.6182e-06	0.00107336
d1_8	0.00696887	5.68254e-06	7.3999e-06	1.03259e-05	2.09694e-06	1.29593e-05	1.89677e-07	1.13883e-05	7.53243e-06	3.15128e-05	5.68159e-06	1.29616e-05	5.5522e-06	1.68636e-05	5.79039e-06	1.1392e-05	1.25165e-06	2.34316e-07	3.49822e-07	1.66775e-05	5.67208e-06	3.44163e-07	5.76983e-06	1.20404e-06	5.75249e-06	7.52822e-06	1.40566e-05	7.96993e-06	9.52306e-06	5.60909e-06	4.39102e-08	1.11628e-05	1.6647e-05	1.65681e-05	5.63048e-06	2.59644e-05	7.46743e-06	1.1299e-05	1.6758e-05	2.22944e-05	1.48937e-05	1.13223e-05	5.60391e-06	1.93458e-06	7.60272e-08	1.6414e-05	5.66803e-06	2.59455e-05	1.11617e-08	4.08235e-06	1.65435e-05	7.41576e-06	2.36805e-07	7.43284e-06	2.3874e-05	3.86141e-06	1.84427e-05	1.3095e-05	1.29004e-05	6.49187e-08	2.77937e-07	7.58991e-06	9.41323e-06	2.78418e-05	1.52035e-05	1.65128e-05	5.72472e-06	5.77294e-06	1.97582e-06	7.56921e-06	2.40487e-05	1.11168e-05	1.30195e-05	1.66092e-05	5.60321e-06	1.12153e-05	1.1131e-05	1.10848e-05	2.02817e-05	5.57594e-06	1.29815e-05	1.66268e-05	5.86373e-06	4.18438e-08	5.75607e-06	7.46214e-06	1.66121e-05	5.59558e-06	5.61533e-06	2.93395e-07	1.89956e-07	3.97262e-05	1.12826e-05	5.72246e-06	0.00124432
d1_9	0.00635621	2.44259e-07	2.61001e-05	2.10942e-06	1.69064e-05	1.78172e-07	7.63935e-06	2.79124e-05	1.31472e-05	2.57867e-05	2.71354e-07	1.10377e-07	1.32905e-05	1.30994e-05	5.76971e-06	5.79863e-06	7.56365e-06	1.32672e-05	1.85269e-05	1.14512e-05	1.85205e-05	5.74126e-06	1.11967e-05	1.68105e-05	3.155e-05	9.2252e-08	5.15232e-08	1.11245e-05	1.88253e-05	7.56357e-06	2.06735e-07	1.8366e-05	5.65473e-06	1.30719e-05	5.71147e-06	1.85091e-05	1.31984e-05	2.58352e-05	2.21419e-05	5.64886e-06	7.75728e-06	5.50999e-06	1.10135e-05	2.12982e-06	1.79904e-07	7.71446e-06	1.31666e-05	1.87265e-05	1.49812e-05	7.61565e-06	1.94998e-06	1.85209e-05	2.12971e-06	2.05008e-06	9.52702e-08	1.30624e-05	5.55972e-06	9.60354e-06	7.64774e-06	2.20609e-05	5.67633e-06	7.6076e-06	5.70613e-06	5.61815e-06	1.11549e-05	5.6515e-06	1.29975e-05	4.35141e-08	2.1024e-06	1.10539e-05	1.11283e-05	7.51887e-06	5.54862e-06	2.19047e-06	1.86977e-05	1.84427e-05	2.22624e-05	7.5675e-06	1.12513e-05	7.66128e-06	5.46382e-06	5.86253e-06	1.93423e-06	5.54384e-06	1.84799e-07	7.49394e-06	1.67997e-07	4.53772e-08	1.12204e-05	5.60811e-06	7.50641e-06	7.52401e-06	7.68714e-06	1.37934e-07	0.000986751
