	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62	d1_63	d1_64	d1_65	d1_66	d1_67	d1_68	d1_69	d1_70	d1_71	d1_72	d1_73	d1_74	d1_75	d1_76	d1_77	d1_78	d1_79	d1_80	d1_81	d1_82	d1_83	d1_84	d1_85	d1_86	d1_87	d1_88	d1_89	d1_90	d1_91	d1_92	d1_93	d1_94	d1_95	d1_96	d1_97	d1_98
d3_0	0	0.0106276	0.0060649	0.00453793	0.00381831	0.00351956	0.00300281	0.00284365	0.00272237	0.00243721	0.00243125	0.00224438	0.0023938	0.0023198	0.00229809	0.00217255	0.00224827	0.00207349	0.00216007	0.00197862	0.00186129	0.00195445	0.0018955	0.00184428	0.00178487	0.00182108	0.00193606	0.00179745	0.00181412	0.00177071	0.00173957	0.00166107	0.00159226	0.00175946	0.00171637	0.00170985	0.00163562	0.00153456	0.00172597	0.00167502	0.00167099	0.00150586	0.0017279	0.00160999	0.0016028	0.00155226	0.00137182	0.00142719	0.00154008	0.0015883	0.00158664	0.00148053	0.00155883	0.00146292	0.00154302	0.00156741	0.00149007	0.00141815	0.00141333	0.00143486	0.00130791	0.00152376	0.00140807	0.00152398	0.00156827	0.00133404	0.00141701	0.00131441	0.00140136	0.00129576	0.00136773	0.00120323	0.00120815	0.00135407	0.00130051	0.00127214	0.00119606	0.00129706	0.00116073	0.0013391	0.00135947	0.00120947	0.00124897	0.00124807	0.00128521	0.00144247	0.00127217	0.001216	0.00119161	0.00116237	0.00117004	0.00119514	0.00113419	0.0012639	0.00114645	0.00120358	0.00122975	0.00117744	0.0484211
d3_1	0.344281	2.14731e-05	3.40935e-06	3.09322e-05	1.37888e-06	5.66167e-06	2.93045e-06	1.2691e-05	2.92164e-06	1.83921e-06	3.71195e-06	1.36486e-05	7.31328e-06	5.0561e-06	1.11825e-05	7.65908e-06	7.8898e-06	9.37582e-07	5.83399e-06	2.02763e-07	1.02427e-05	7.21794e-06	9.6958e-06	5.69489e-07	1.00114e-06	1.62596e-05	6.71572e-06	1.01298e-05	5.45587e-06	2.84829e-06	1.54278e-06	1.20334e-06	1.79527e-05	4.417e-06	1.01343e-05	1.41185e-05	5.47903e-06	2.01214e-06	3.86041e-06	1.61431e-05	7.94196e-06	8.46832e-06	1.07583e-05	2.61215e-06	1.625e-05	1.35083e-05	2.46084e-05	2.77056e-06	2.74588e-06	4.1375e-06	9.24005e-06	5.94485e-06	3.96861e-07	2.55697e-06	5.89828e-06	1.26364e-05	7.44805e-06	6.65669e-06	6.25086e-06	4.50401e-06	2.61211e-05	9.81637e-06	2.07033e-06	5.32822e-06	3.91162e-06	1.00682e-06	1.39766e-05	6.28817e-06	1.95708e-06	4.57413e-06	3.10681e-06	7.15444e-06	5.91502e-06	1.33925e-07	1.18836e-05	5.68295e-06	1.5397e-05	1.08846e-05	4.89958e-06	2.88329e-06	7.24086e-06	5.77854e-06	4.31726e-06	2.68175e-06	9.23599e-06	1.71751e-05	1.03161e-05	6.13958e-06	1.05587e-05	6.70356e-06	7.53896e-08	5.61058e-07	1.38424e-05	6.73941e-06	8.14554e-06	2.28151e-05	7.38695e-06	6.39622e-08	0.000275003
d3_2	0.00752958	8.09242e-06	2.02619e-06	6.88744e-06	5.54898e-06	6.83226e-06	5.47879e-06	2.37956e-06	7.51664e-06	3.6e-06	7.78437e-06	6.6405e-06	4.39232e-06	1.951e-06	7.81023e-06	6.1696e-06	1.37507e-05	7.35516e-06	1.07843e-05	4.7521e-06	3.45101e-06	9.55568e-06	2.23592e-06	4.03299e-06	3.65637e-06	1.20445e-07	6.73972e-06	1.7673e-05	6.95756e-06	7.35838e-06	4.41801e-06	5.21165e-06	3.05882e-06	9.03503e-07	1.44258e-06	1.04649e-05	3.40897e-06	1.56895e-05	4.96788e-06	1.75785e-06	1.07752e-05	4.71312e-06	1.17383e-05	1.14749e-05	7.97099e-06	4.43033e-07	1.7302e-06	3.19207e-06	6.44759e-06	8.327e-06	5.32266e-06	8.26973e-06	1.16487e-05	4.68206e-06	5.73064e-06	1.27248e-05	7.50579e-07	2.06611e-05	2.95839e-05	3.12633e-06	7.51229e-06	9.22666e-07	5.86212e-06	5.5676e-06	9.69774e-06	4.20581e-06	1.13034e-05	1.31068e-05	9.64781e-06	1.14948e-06	8.88368e-06	8.41835e-06	7.6402e-06	1.01575e-05	1.54749e-05	3.74772e-07	1.58995e-05	1.27599e-05	4.39396e-06	1.13364e-05	1.47957e-05	4.49988e-06	4.74825e-06	1.81461e-06	1.51861e-06	1.22554e-06	9.87984e-06	1.62527e-06	8.64958e-06	7.30785e-08	1.23956e-06	5.78095e-06	1.82405e-07	4.51518e-06	6.38772e-08	5.33534e-06	3.86957e-06	6.40262e-07	0.000319416
d3_3	0.00259119	1.18721e-05	6.87272e-06	9.98632e-06	9.76451e-06	3.201e-05	8.5094e-06	9.0951e-06	1.00334e-05	9.67263e-06	4.52408e-06	3.28684e-06	1.65888e-05	4.88005e-06	9.86553e-06	5.2004e-06	1.37382e-06	7.19089e-06	7.16144e-07	2.12205e-06	9.02385e-06	1.38675e-07	1.99791e-06	1.20869e-05	1.72575e-05	2.25263e-06	1.16301e-06	5.3742e-07	5.7359e-06	7.72982e-06	6.26188e-06	7.70889e-06	9.95151e-06	5.39126e-06	9.8862e-06	7.27131e-06	8.78346e-06	1.6419e-05	1.91345e-06	9.31768e-06	8.05528e-06	4.71142e-06	1.12094e-05	8.46398e-06	9.00921e-06	2.42051e-06	5.87226e-06	7.80791e-06	1.38245e-05	7.5045e-06	4.00049e-06	8.54484e-06	5.02054e-06	1.03504e-05	7.44655e-06	1.08977e-05	2.14152e-06	1.77287e-06	2.49133e-05	2.98959e-05	5.31912e-06	4.3439e-06	6.70858e-06	2.31777e-05	6.21573e-06	1.77364e-05	7.05879e-06	2.27573e-06	3.50853e-06	1.67361e-05	5.57161e-06	1.79577e-05	8.25776e-07	4.83874e-06	8.50555e-08	6.97973e-06	7.09926e-06	7.65771e-06	1.21893e-05	1.76263e-05	1.18e-05	1.15418e-05	5.88427e-06	1.14294e-05	5.5547e-06	2.96519e-06	6.8703e-06	1.17409e-06	6.05734e-06	1.5701e-06	2.12326e-05	1.15038e-05	1.62163e-05	2.47588e-06	1.0625e-05	1.60776e-06	1.03995e-05	1.43221e-05	0.000264803
d3_4	0.00241001	1.62339e-05	1.26828e-05	3.669e-06	1.75644e-05	5.57975e-06	2.78341e-05	3.87909e-06	4.48475e-06	3.7431e-06	2.80923e-06	1.60042e-06	3.03767e-06	7.23556e-06	2.41703e-06	8.3386e-06	4.31636e-06	4.69686e-06	9.31567e-06	9.06048e-06	6.92452e-06	6.04109e-06	2.30107e-06	4.14314e-06	2.72744e-06	1.73102e-06	1.49543e-05	2.04132e-05	3.4059e-05	1.32981e-05	1.09109e-05	2.20661e-06	4.25145e-06	1.01436e-05	1.24207e-05	5.21376e-06	8.30037e-06	3.18225e-06	1.02167e-05	5.45872e-06	2.02457e-06	2.62735e-05	2.614e-06	7.08926e-06	1.01526e-05	8.55114e-06	1.15629e-05	1.32013e-06	4.22496e-06	2.70347e-06	6.3051e-06	4.52487e-06	1.64132e-06	5.04874e-06	1.12022e-05	1.48163e-05	2.11139e-05	1.30864e-05	8.96146e-06	2.21034e-06	9.71983e-07	1.19369e-06	7.82177e-06	1.27141e-05	3.02738e-06	2.47505e-06	1.53371e-06	4.57946e-06	6.81e-07	1.01431e-07	3.4932e-06	1.94731e-05	2.69353e-06	1.86054e-05	3.35629e-06	4.09496e-07	1.39285e-05	3.10669e-06	1.95182e-06	1.43564e-05	3.90084e-07	1.62829e-05	8.53357e-06	6.33412e-06	1.22845e-06	8.47255e-06	5.82529e-06	1.00697e-05	1.3823e-06	6.35257e-06	1.26896e-05	2.3252e-06	8.61432e-07	5.57072e-06	3.76344e-06	1.38542e-05	1.53818e-05	6.39923e-06	0.000357344
d3_5	0.00221847	7.68064e-06	3.22207e-06	1.43066e-05	4.0221e-06	3.19269e-06	3.93807e-06	1.87082e-05	5.29144e-07	2.56218e-06	3.97419e-06	1.03072e-05	8.22605e-06	2.70539e-05	2.84284e-06	1.95117e-06	3.63399e-06	1.40237e-05	1.22522e-05	1.26604e-05	5.24108e-06	1.21813e-05	1.00059e-05	2.88831e-07	1.49461e-05	1.27952e-07	7.20275e-06	3.58977e-06	2.86545e-06	2.26746e-05	1.05825e-05	1.88552e-06	1.53847e-05	5.91071e-06	1.7764e-06	1.41697e-05	9.39553e-06	9.7766e-07	3.20747e-06	7.40031e-06	9.28376e-06	8.02177e-07	8.22844e-06	4.90622e-06	2.10149e-05	5.13334e-06	9.25177e-06	4.00686e-06	2.60503e-06	1.33798e-06	8.8729e-07	3.44377e-06	2.55498e-05	2.23743e-05	1.22485e-05	6.13441e-06	3.65242e-06	7.90295e-06	8.55307e-06	1.13936e-06	4.2208e-06	3.24814e-06	9.20344e-06	1.18101e-05	1.34951e-05	1.06035e-05	9.87513e-06	7.37221e-06	4.93953e-07	9.58906e-06	7.36955e-06	6.28051e-06	3.09397e-06	7.6815e-06	1.48487e-05	6.45787e-06	7.72188e-06	8.17059e-06	3.94009e-06	1.42641e-05	1.12921e-05	1.797e-05	9.76577e-06	8.37338e-06	2.33478e-05	5.60501e-06	1.16002e-05	4.79084e-06	2.93705e-06	1.6193e-05	9.24081e-06	2.94554e-05	6.37954e-06	9.89602e-06	3.29683e-06	1.07744e-05	7.56473e-07	6.93742e-07	0.000315626
d3_6	0.00209665	1.0891e-05	6.45192e-06	2.24099e-06	1.6376e-06	5.70401e-06	7.11152e-06	4.31472e-06	1.4844e-05	6.37574e-06	8.79882e-06	8.46869e-06	5.44359e-07	6.35103e-06	1.03802e-06	1.26872e-05	8.81879e-06	3.67156e-06	5.87769e-06	1.58925e-05	1.66325e-06	3.14525e-06	3.21787e-06	8.61094e-06	7.74507e-06	4.42929e-06	5.3142e-06	7.19519e-06	1.59154e-05	1.66615e-05	1.68176e-05	9.39355e-06	4.0525e-06	1.2582e-06	1.84975e-05	2.03456e-05	8.96954e-06	5.9898e-06	5.25774e-07	7.30979e-06	1.04545e-05	1.12951e-05	1.1418e-05	5.62794e-06	7.16771e-06	9.27556e-06	1.9942e-06	3.9124e-06	2.5331e-06	2.71385e-06	7.39009e-06	5.18157e-07	8.68218e-06	7.85883e-06	1.03408e-05	4.8001e-06	4.76169e-06	6.96802e-06	1.02085e-05	5.67295e-06	1.34565e-05	1.07967e-05	1.18221e-05	1.07869e-05	1.71759e-05	1.27087e-05	2.02796e-06	1.53987e-05	4.50464e-06	1.04792e-05	3.54929e-06	7.61247e-06	1.06654e-05	3.61384e-06	6.98457e-06	8.01823e-06	2.38152e-06	2.31944e-06	1.4104e-05	1.435e-05	5.46071e-06	5.0656e-06	3.35567e-06	1.98627e-05	1.20367e-05	1.06572e-06	7.79453e-06	1.41166e-05	1.11696e-05	3.36081e-06	9.92338e-06	5.63636e-06	7.73215e-07	5.2637e-06	5.35318e-06	2.52526e-05	2.09843e-06	3.50383e-06	0.000325821
d3_7	0.00229413	9.45682e-06	2.65417e-05	4.08283e-06	1.18991e-05	8.85779e-06	3.34679e-06	1.6839e-05	1.09077e-05	4.7266e-06	1.80623e-06	1.41607e-05	2.22829e-05	1.34823e-05	1.06193e-05	1.20911e-07	9.59335e-06	1.53796e-05	7.68268e-06	4.22087e-06	1.78342e-05	5.19286e-06	3.36146e-06	1.12439e-05	1.24791e-05	7.09336e-06	2.71616e-06	3.70958e-06	1.23927e-05	4.79169e-06	1.08781e-05	5.61907e-06	8.55099e-06	3.065e-06	1.71442e-05	1.41065e-06	1.88137e-05	3.59515e-06	7.76637e-06	9.43745e-06	8.2988e-06	5.05658e-06	2.79785e-05	6.12871e-07	1.46391e-05	1.0256e-05	1.09562e-05	1.00685e-05	1.00863e-05	2.81402e-06	1.53304e-05	1.32443e-05	1.36832e-06	1.65534e-05	1.42103e-06	2.2379e-06	1.31249e-05	1.00353e-05	1.33534e-05	7.6538e-06	2.25502e-05	8.02499e-06	1.62577e-05	9.36542e-06	8.35285e-07	7.05385e-06	7.32384e-07	1.34048e-05	5.95309e-06	5.03605e-06	5.64082e-06	1.19752e-05	3.6783e-06	2.00959e-06	7.44825e-06	2.25965e-05	3.47742e-06	7.41185e-08	1.64458e-05	5.12969e-06	8.62269e-06	9.4528e-06	9.5627e-06	6.53633e-06	2.72867e-06	7.07058e-06	5.92122e-06	2.69187e-06	6.69006e-06	4.34506e-06	6.05693e-06	9.66091e-06	3.34811e-06	4.13957e-06	9.52361e-06	1.09948e-05	1.84697e-05	1.48041e-05	0.000400628
d3_8	0.00205179	6.76374e-06	7.88092e-06	4.39367e-06	1.26414e-05	8.46736e-06	1.37544e-05	1.76398e-05	4.00184e-06	2.07106e-06	1.11313e-05	1.12255e-05	2.50781e-06	2.57405e-05	6.05234e-06	4.28573e-06	1.80951e-05	6.66679e-06	1.42204e-05	9.77199e-06	2.45082e-05	1.32609e-05	1.64903e-06	8.5894e-06	1.06485e-05	9.30827e-06	2.48869e-05	2.53078e-05	9.05676e-06	1.54711e-06	1.34069e-05	1.03776e-05	1.54559e-05	2.24157e-05	7.66038e-06	1.43711e-05	4.47093e-06	1.87858e-05	1.15037e-05	2.6061e-05	9.32054e-06	5.82796e-06	7.78254e-06	2.78275e-06	1.07079e-05	1.10056e-05	2.36216e-06	2.51703e-06	2.49366e-05	8.20351e-06	2.72417e-06	2.05739e-05	6.98445e-06	1.57291e-05	2.60044e-05	3.36654e-06	1.31753e-05	1.67034e-05	7.44937e-06	1.44819e-05	1.01474e-07	4.73909e-06	6.29881e-06	2.36727e-05	5.82138e-06	1.09805e-05	1.65393e-05	1.00191e-05	4.11739e-06	5.55352e-06	5.64374e-06	1.56511e-05	1.60199e-05	6.16301e-06	3.89716e-06	8.104e-06	4.47355e-06	8.60658e-06	1.4879e-06	1.5209e-05	3.5763e-06	8.5335e-06	1.28911e-05	8.67255e-06	8.67154e-08	5.8183e-06	1.85669e-05	3.83353e-07	1.32022e-05	8.26588e-06	6.8028e-06	6.94659e-06	5.86262e-06	1.40387e-06	9.26713e-06	2.23851e-05	4.18317e-06	9.62063e-06	0.000428799
d3_9	0.00208361	2.96004e-06	9.97217e-06	1.37624e-05	7.70043e-06	1.3933e-05	6.67235e-06	1.4827e-05	5.89782e-06	1.56592e-05	1.01062e-05	6.30868e-06	1.48746e-05	2.14605e-05	2.15723e-05	2.57113e-07	8.15329e-06	1.74448e-05	4.88117e-06	1.38226e-05	5.7165e-06	5.54958e-06	5.73359e-06	2.76649e-06	1.44916e-05	8.96619e-07	5.26145e-06	9.44446e-06	2.09562e-05	1.33927e-05	1.18181e-05	1.08443e-05	1.74427e-06	1.99097e-06	6.07363e-06	2.8507e-05	7.92428e-06	4.70069e-06	3.12569e-06	1.51088e-05	6.17523e-06	5.06528e-06	8.54021e-06	1.13622e-06	2.11042e-05	1.58811e-06	1.69147e-05	6.69586e-06	2.12665e-05	7.64857e-06	7.19456e-06	2.06505e-05	1.08407e-05	1.34919e-06	8.79559e-06	1.57966e-05	1.02478e-07	1.26052e-05	1.26228e-05	8.81261e-06	1.34953e-05	5.42018e-06	2.6865e-06	3.58641e-06	3.15293e-05	5.85874e-06	6.03821e-06	6.64788e-06	9.90701e-06	2.81372e-06	5.06618e-06	5.94192e-06	1.34484e-05	8.94701e-06	9.41659e-06	4.41992e-06	5.89844e-06	1.96176e-05	5.37169e-06	9.05849e-06	1.30192e-05	7.68524e-06	3.42599e-06	1.29254e-05	9.82464e-06	2.74886e-05	4.98349e-06	4.26706e-06	1.72482e-06	5.85455e-06	8.85317e-06	2.38677e-06	7.95397e-06	1.13394e-05	6.70389e-06	3.9812e-06	2.40895e-06	3.65841e-06	0.000350353
