	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41	d2_42	d2_43	d2_44	d2_45	d2_46	d2_47	d2_48	d2_49	d2_50	d2_51	d2_52	d2_53	d2_54	d2_55	d2_56	d2_57	d2_58	d2_59	d2_60	d2_61	d2_62	d2_63	d2_64	d2_65	d2_66	d2_67	d2_68	d2_69	d2_70	d2_71	d2_72	d2_73	d2_74	d2_75	d2_76	d2_77	d2_78	d2_79	d2_80	d2_81	d2_82
d3_0	0	0.124846	0.0520758	0.0290082	0.0187491	0.0128044	0.00938922	0.00771266	0.00601215	0.00513322	0.0043204	0.00398808	0.0035242	0.00340919	0.00336858	0.00313793	0.00284963	0.00269359	0.00264045	0.00246509	0.0025331	0.00245348	0.00248	0.00246355	0.00212273	0.00217426	0.00196551	0.0018437	0.00201685	0.00178283	0.0018407	0.00185656	0.00175558	0.00167973	0.00166204	0.00148863	0.00153069	0.00151582	0.00147442	0.00140692	0.00142533	0.00130699	0.00146179	0.00126041	0.00119617	0.00128336	0.00134881	0.00108926	0.0011403	0.00119108	0.00109817	0.00110997	0.000859359	0.000732974	0.000917367	0.000787469	0.000904478	0.000917689	0.000719286	0.000682258	0.00060739	0.000639577	0.000696753	0.000496101	0.000543066	0.000542723	0.000679373	0.000471637	0.00043606	0.000379489	0.000369768	0.00039789	0.000328994	0.000264344	0.000316292	0.000292124	0.000216954	0.000228329	0.000221773	0.000241874	0.000163457	0.000152997	0.00035286
d3_1	0.0696786	1.27918e-05	8.69988e-06	8.71988e-06	2.52895e-05	8.62121e-06	1.27865e-05	8.61354e-06	8.52382e-06	2.84682e-05	1.27454e-05	1.48435e-05	2.10404e-05	1.90511e-05	1.27366e-05	1.90308e-05	1.90402e-05	3.58075e-05	3.57809e-05	3.15661e-05	5.04047e-05	2.21446e-05	6.49547e-05	5.65667e-05	1.89436e-05	2.9376e-05	1.48694e-05	4.40376e-05	1.48019e-05	8.48441e-06	1.69093e-05	6.40177e-06	5.4503e-05	2.10351e-05	1.89995e-05	3.35945e-05	3.14872e-05	2.10318e-05	5.33618e-05	1.89743e-05	4.61022e-05	5.65085e-05	2.31095e-05	1.58302e-05	3.98057e-05	1.47178e-05	8.4777e-06	2.09519e-05	2.51592e-05	2.71996e-05	1.05792e-05	3.14561e-05	3.14227e-05	6.35877e-06	6.27597e-06	2.71974e-05	1.46518e-05	2.72066e-05	1.26324e-05	1.88897e-05	1.8834e-05	3.55872e-05	8.41498e-06	2.30981e-05	3.68305e-08	2.19699e-05	3.34691e-05	3.35137e-05	4.69405e-08	2.99852e-08	1.67816e-05	8.39712e-06	2.30078e-05	1.88332e-05	8.36106e-06	6.27799e-06	6.28474e-06	8.36364e-06	1.88389e-05	1.25222e-05	8.37695e-06	6.29947e-06	3.55724e-05
d3_2	0.029531	2.54014e-05	8.62686e-06	6.58362e-06	4.20311e-05	1.90549e-05	1.91076e-05	8.59332e-06	1.48658e-05	1.48676e-05	3.1582e-05	3.36723e-05	3.5833e-05	2.94399e-05	6.56317e-06	2.11237e-05	2.32367e-05	2.53127e-05	3.36617e-05	1.27959e-05	1.07025e-05	2.5305e-05	3.98173e-05	4.20066e-05	1.9014e-05	4.61043e-05	6.27946e-05	3.66975e-05	1.65991e-07	4.40368e-05	8.64343e-06	3.35851e-05	1.89012e-05	2.94814e-05	1.68903e-05	4.92063e-05	1.89764e-05	1.26476e-05	2.73032e-05	1.60771e-07	2.72585e-05	3.35008e-05	3.15413e-05	1.47804e-05	1.89051e-05	2.52448e-05	1.26819e-05	2.09945e-05	2.10134e-05	3.14179e-05	4.39972e-05	1.88706e-05	2.5159e-05	1.26618e-05	1.26838e-05	1.47045e-05	2.30325e-05	2.30326e-05	3.14142e-05	3.34613e-05	1.88673e-05	1.26161e-05	1.47813e-05	2.15552e-06	5.01929e-05	2.50505e-05	1.88253e-05	1.36331e-05	2.50918e-05	1.25863e-05	6.28847e-06	1.2574e-05	2.68911e-08	1.25413e-05	1.88391e-05	1.4629e-05	1.05264e-05	4.06473e-08	2.35443e-08	4.75397e-08	1.46277e-05	1.254e-05	4.59556e-05
d3_3	0.0166593	9.68201e-06	9.60304e-06	8.59482e-06	8.53747e-06	6.49961e-06	1.89884e-05	3.98563e-05	3.79189e-05	2.73855e-05	2.31617e-05	1.49226e-05	3.36888e-05	3.15785e-05	3.15171e-05	2.00813e-05	3.78509e-05	3.78276e-05	6.51054e-06	3.15064e-05	3.77733e-05	1.90194e-05	1.27261e-05	6.49856e-06	2.31807e-05	1.90219e-05	1.48152e-05	4.8253e-05	5.86616e-05	3.14966e-05	2.11931e-05	5.23786e-05	2.53206e-05	4.61683e-05	3.16217e-05	4.60248e-05	2.51916e-05	3.36245e-05	1.68472e-05	2.10131e-05	2.0993e-05	2.51858e-05	1.89103e-05	4.18988e-05	3.56467e-05	1.26692e-05	3.9785e-05	6.79634e-05	1.89029e-05	2.72347e-05	3.56717e-05	1.57508e-05	1.78293e-05	2.7352e-05	3.97515e-05	1.26485e-05	1.05247e-05	6.06984e-05	2.51114e-05	2.09288e-05	6.3489e-06	2.51326e-05	1.47573e-05	2.09395e-05	1.88723e-05	2.30454e-05	2.09246e-05	3.76406e-05	1.25664e-05	6.29135e-06	2.50746e-05	2.08892e-05	1.05231e-05	2.50628e-05	1.25386e-05	1.88082e-05	2.71816e-05	8.41554e-06	1.25273e-05	1.46515e-05	8.39187e-06	1.25408e-05	3.97643e-05
d3_4	0.0105612	1.27992e-05	2.53237e-05	2.52723e-05	3.79452e-05	3.79127e-05	2.33085e-05	6.50429e-06	1.90314e-05	1.27217e-05	2.1186e-05	1.48495e-05	1.06242e-05	6.48933e-06	6.48118e-06	1.27708e-05	8.57325e-06	2.10975e-05	1.89658e-05	1.47664e-05	2.21712e-05	5.86362e-05	2.94135e-05	6.48354e-06	2.52286e-05	2.74083e-05	2.94298e-05	3.56738e-05	4.19386e-05	5.45224e-05	3.77649e-05	3.35655e-05	3.56698e-05	4.40071e-05	4.61693e-05	2.94035e-05	4.39567e-05	2.52443e-05	1.68386e-05	4.19075e-05	6.48902e-05	2.09991e-05	4.39542e-05	3.5698e-05	1.25827e-05	5.02423e-05	1.26744e-05	2.52304e-05	4.39585e-05	2.10072e-05	6.31844e-06	3.35065e-05	1.8903e-05	3.35751e-05	1.46929e-05	1.68334e-05	3.34776e-05	4.39376e-05	2.72172e-05	4.18473e-05	3.34754e-05	1.88999e-05	9.25361e-08	7.20121e-08	3.76965e-05	2.41089e-05	2.50984e-05	1.46494e-05	3.1408e-05	1.258e-05	8.39479e-06	3.14004e-05	3.97348e-05	2.12067e-06	2.12055e-06	1.46595e-05	2.29639e-05	8.37291e-06	6.2761e-06	2.08992e-05	1.6702e-05	1.67354e-05	1.88813e-05
d3_5	0.00708987	2.11894e-05	2.31754e-05	2.40465e-07	2.1108e-05	6.46733e-06	1.4933e-05	2.3075e-06	3.98651e-05	1.89768e-05	3.98948e-05	3.77918e-05	3.36515e-05	4.20468e-05	2.73634e-05	2.53625e-05	2.42252e-05	1.27618e-05	3.98562e-05	2.11258e-05	2.52234e-05	2.73644e-05	1.27493e-05	6.46059e-06	3.98986e-05	1.2751e-05	2.3169e-05	3.77641e-05	2.09968e-05	2.11076e-05	6.28623e-05	4.4157e-06	7.12093e-05	3.98391e-05	1.68737e-05	7.43303e-05	4.60838e-05	1.26989e-05	6.27973e-05	2.5243e-05	2.21305e-06	6.37831e-06	3.98346e-05	4.81434e-05	1.16333e-05	2.93939e-05	2.09699e-05	2.61954e-05	2.09671e-05	2.51155e-05	2.72302e-05	2.94017e-05	2.09887e-05	6.3341e-06	2.40951e-05	3.35309e-05	3.14366e-05	1.88298e-05	3.97731e-05	2.92782e-05	2.72416e-05	2.92592e-05	2.09528e-05	1.88437e-05	1.46854e-05	1.47102e-05	1.46806e-05	1.46837e-05	2.3023e-05	2.3011e-05	2.09636e-05	2.13434e-06	7.09582e-08	1.25838e-05	6.2986e-06	1.25939e-05	1.26044e-05	3.13866e-05	9.419e-06	6.27895e-06	1.25506e-05	3.80786e-09	2.51111e-05
d3_6	0.00499277	8.56621e-06	1.28074e-05	8.5953e-06	6.48843e-06	1.48672e-05	2.40416e-07	3.36763e-05	3.78344e-05	4.62178e-05	3.78502e-05	2.41993e-05	6.53687e-06	6.44513e-06	2.73753e-05	2.73387e-05	2.53113e-05	3.98266e-05	1.27127e-05	1.69139e-05	2.10983e-05	3.77783e-05	9.62307e-06	1.27288e-05	1.90266e-05	4.40041e-05	1.27719e-05	1.26946e-05	2.11274e-05	2.11149e-05	2.95767e-05	1.47349e-05	4.30376e-05	3.56532e-05	3.35425e-05	3.56396e-05	2.10383e-05	2.10451e-05	2.11099e-05	3.14871e-05	4.61538e-05	6.4086e-06	6.39416e-06	2.52137e-05	3.14064e-05	4.60803e-05	4.18559e-05	2.72704e-05	3.35541e-05	3.97451e-05	8.48728e-06	2.72333e-05	1.06156e-05	4.18839e-05	2.09909e-05	1.99291e-05	1.88832e-05	3.35236e-05	3.76554e-05	3.97406e-05	4.17949e-05	1.26296e-05	2.51213e-05	4.18397e-05	3.03562e-05	1.26427e-05	2.71689e-05	6.28322e-06	3.13736e-05	3.34648e-05	1.25541e-05	1.46439e-05	1.04926e-05	8.37753e-06	1.46781e-05	2.71832e-05	6.31276e-06	6.27692e-06	3.01693e-08	2.12966e-06	6.28968e-06	2.1239e-06	1.25832e-05
d3_7	0.00364453	2.73799e-05	1.07421e-05	1.48431e-05	1.80267e-05	2.95033e-05	1.27311e-05	1.28123e-05	2.74437e-05	8.58447e-06	2.5253e-05	2.9417e-05	1.27578e-05	8.56666e-06	6.455e-06	4.19841e-05	1.91116e-05	1.27175e-05	2.11209e-05	1.90086e-05	2.32578e-05	2.2114e-05	1.9094e-05	7.59431e-06	4.82275e-05	2.73633e-05	3.36425e-05	5.03347e-05	3.78606e-05	2.31081e-05	1.89523e-05	3.7835e-05	8.52484e-06	1.48196e-05	4.18568e-05	2.7319e-05	2.83215e-05	5.86363e-05	2.11279e-05	2.74032e-05	2.10063e-05	3.77704e-05	2.62114e-05	2.6278e-05	1.89311e-05	2.72512e-05	1.58038e-05	2.89785e-05	2.72603e-05	2.93838e-05	4.18728e-05	3.35569e-05	3.98075e-05	1.26319e-05	1.26027e-05	3.14075e-05	3.14287e-05	2.09701e-05	1.78338e-05	1.47321e-05	3.34538e-05	1.68042e-05	1.26235e-05	1.67627e-05	3.13944e-05	1.2568e-05	2.30361e-05	2.168e-06	2.09113e-05	1.89341e-05	1.8819e-05	1.88435e-05	2.72025e-05	4.26887e-08	6.31e-06	1.0742e-08	1.88102e-05	1.25613e-05	4.38392e-05	6.29603e-06	1.255e-05	6.31389e-06	2.72423e-05
d3_8	0.00264969	1.27424e-05	2.31947e-05	8.64226e-06	2.11506e-05	6.52911e-06	2.11782e-05	6.51407e-06	2.11118e-05	1.49083e-05	1.27421e-05	2.95022e-05	4.41493e-05	2.73987e-05	1.6883e-05	2.1185e-05	2.32668e-05	4.61407e-05	3.3604e-05	3.15911e-05	1.69596e-05	1.89775e-05	3.35418e-05	1.26819e-05	4.61911e-05	2.11436e-05	2.74044e-05	2.52747e-05	8.49739e-06	4.19385e-05	3.36041e-05	1.68521e-05	4.60823e-05	2.1045e-05	2.72981e-05	3.34894e-05	2.72348e-05	8.54447e-06	1.47839e-05	2.93763e-05	2.51696e-05	2.73616e-05	1.58055e-05	3.97851e-05	2.20414e-05	3.56698e-05	2.72734e-05	2.30737e-05	3.56312e-05	2.73285e-05	2.51295e-05	2.93643e-05	1.25948e-05	2.72597e-05	2.93145e-05	2.09721e-05	5.02455e-05	8.43025e-06	2.7264e-05	4.17777e-05	3.97597e-05	6.37795e-06	2.5142e-05	1.26116e-05	1.25916e-05	2.30764e-05	6.29264e-06	8.49026e-06	2.50918e-05	2.29848e-05	1.25761e-05	2.09176e-05	4.83361e-08	2.15136e-06	2.92424e-05	6.25133e-08	2.12608e-06	1.46384e-05	1.46283e-05	8.35524e-06	1.25654e-05	4.75037e-08	5.22431e-05
d3_9	0.00197605	1.0661e-05	2.94203e-05	1.70166e-05	2.94709e-05	1.90328e-05	8.50638e-06	2.74485e-05	8.59114e-06	1.90089e-05	1.28333e-05	2.52844e-05	1.68782e-05	3.99151e-05	1.27878e-05	2.1174e-05	2.53204e-05	2.73852e-05	1.47488e-05	2.73217e-05	1.69157e-05	4.82278e-05	1.28036e-05	5.14032e-05	1.90629e-05	2.25394e-06	3.3524e-05	3.35934e-05	2.9426e-05	2.31192e-05	3.98679e-05	1.89948e-05	1.48181e-05	3.35507e-05	2.9473e-05	6.08274e-05	2.10888e-05	1.27475e-05	1.8969e-05	2.52639e-05	3.77583e-05	2.94099e-05	1.89354e-05	3.97856e-05	3.56161e-05	1.05585e-05	2.09507e-05	3.35367e-05	2.51727e-05	1.26366e-05	3.14618e-05	2.73072e-05	2.10169e-05	2.09746e-05	5.02029e-05	4.81202e-05	2.72014e-05	4.39749e-05	3.7688e-05	2.51535e-05	3.34928e-05	2.93128e-05	2.30544e-05	2.71955e-05	1.12587e-07	2.92902e-05	8.4489e-06	3.34851e-05	2.09142e-05	1.25921e-05	1.4665e-05	1.11298e-07	6.28332e-06	1.46366e-05	2.09098e-05	6.30889e-06	4.17349e-05	3.57665e-08	2.17705e-06	6.28211e-06	2.0907e-05	2.12592e-06	1.67764e-05
