	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41	d2_42	d2_43	d2_44	d2_45	d2_46	d2_47	d2_48	d2_49	d2_50	d2_51	d2_52	d2_53	d2_54	d2_55	d2_56	d2_57	d2_58	d2_59	d2_60	d2_61	d2_62	d2_63	d2_64	d2_65	d2_66	d2_67	d2_68	d2_69	d2_70	d2_71	d2_72	d2_73	d2_74	d2_75	d2_76	d2_77	d2_78	d2_79	d2_80	d2_81	d2_82
d3_0	0	0.123466	0.0515194	0.0290047	0.0186466	0.0133491	0.00957968	0.00752952	0.00601533	0.00534502	0.00450325	0.00432715	0.00368974	0.00336227	0.00329083	0.00314572	0.00299944	0.00283852	0.00255901	0.00257809	0.00261572	0.00278636	0.00252997	0.00254308	0.00223287	0.00220088	0.00218533	0.00209524	0.00205101	0.00191052	0.00189377	0.0018117	0.00182349	0.00171476	0.00183319	0.00146562	0.0016922	0.00157007	0.00161361	0.00143253	0.00149278	0.00122345	0.00130748	0.00133404	0.00130458	0.00123635	0.00121645	0.000973064	0.00104556	0.0010028	0.000970518	0.000975667	0.000982561	0.000965613	0.000860363	0.000824785	0.000844261	0.000767502	0.000738123	0.000692198	0.000664503	0.000704749	0.00057748	0.000556478	0.000604454	0.000553681	0.00049883	0.000578713	0.000491031	0.000402377	0.000233079	0.000446637	0.000300116	0.000229799	0.000373647	0.000284024	0.000286162	0.000335348	0.000251833	0.000158305	0.000149454	0.000165485	0.000352789
d3_1	0.0688755	6.74915e-06	8.59225e-06	1.30517e-05	6.63433e-06	2.33951e-05	2.68298e-05	1.50171e-05	6.99709e-06	2.55554e-05	1.3206e-05	2.77892e-05	3.16758e-05	1.54395e-05	3.38447e-05	2.9904e-05	4.63225e-05	3.4027e-05	2.59758e-05	1.9412e-05	2.8043e-06	1.56423e-05	3.1664e-05	3.40072e-05	1.30039e-05	7.8779e-05	3.40133e-05	4.44886e-05	3.59451e-05	2.54137e-05	3.41083e-05	3.16965e-05	4.6513e-05	5.70465e-05	1.32222e-05	3.39712e-05	4.6333e-05	3.19048e-05	1.71606e-05	4.52999e-05	1.92727e-05	6.47387e-06	3.50206e-07	1.92142e-05	3.54305e-05	3.58066e-05	6.64789e-06	3.34359e-05	4.41245e-05	1.28881e-05	3.97203e-05	1.47504e-05	2.74356e-05	1.2902e-05	1.51435e-05	4.20449e-05	1.27019e-05	5.03498e-05	3.13578e-05	2.91849e-05	3.96514e-05	1.481e-05	3.44466e-05	1.26987e-05	2.72916e-05	6.37364e-06	2.08497e-05	6.50521e-06	1.88675e-05	1.46912e-05	2.52963e-07	6.39115e-08	2.52152e-05	1.25541e-05	2.10895e-05	2.51624e-05	3.13435e-05	2.44283e-07	8.49833e-06	1.87332e-05	5.83136e-08	1.25506e-05	1.48484e-05
d3_2	0.0291492	7.00696e-06	2.11232e-05	1.94755e-05	1.49244e-05	1.51704e-05	2.77232e-06	1.61272e-05	4.00132e-05	2.06632e-05	1.72463e-05	2.79806e-05	1.72164e-05	1.32397e-05	3.72673e-05	3.1862e-05	4.62524e-05	6.06013e-05	4.62944e-05	1.5549e-05	2.15938e-05	3.16693e-05	1.32783e-05	2.86572e-05	4.91003e-05	1.93901e-05	1.10827e-05	4.00289e-05	4.46666e-05	4.22015e-05	5.24937e-05	3.80911e-05	2.12895e-05	1.61948e-05	4.0143e-05	3.3953e-05	3.58889e-05	4.20713e-05	1.32371e-05	2.1014e-05	2.7604e-05	5.02449e-05	2.73167e-05	1.60698e-05	2.33785e-05	4.20228e-05	2.7591e-05	4.62183e-05	3.37435e-05	3.17008e-05	3.35537e-05	3.36591e-05	2.02406e-05	1.88103e-05	2.11894e-05	3.36725e-05	2.74254e-05	2.51145e-05	2.54245e-05	1.49901e-05	1.88809e-05	1.49164e-05	5.08966e-07	1.25658e-05	1.88014e-05	1.28087e-05	3.14627e-05	3.33468e-05	2.09913e-05	2.11686e-05	6.44094e-06	2.08591e-05	2.10291e-05	1.89309e-05	1.2726e-05	1.26118e-05	2.70279e-05	6.42666e-06	6.24889e-08	6.25297e-06	2.25106e-06	6.25973e-08	1.89115e-05
d3_3	0.0164568	6.68054e-06	1.50696e-05	1.29047e-05	1.52407e-05	2.54606e-05	2.86096e-06	8.71548e-06	1.3282e-05	6.87958e-06	3.40776e-05	1.30687e-05	1.31153e-05	1.51555e-05	1.92959e-05	2.79817e-05	2.96611e-05	1.52798e-05	3.5765e-05	5.48454e-05	3.4085e-05	1.49608e-05	5.42761e-05	6.79778e-05	2.76825e-05	4.83441e-05	2.78058e-05	1.89991e-05	7.12305e-06	2.13115e-05	2.57135e-05	4.80677e-05	2.57109e-05	1.74524e-05	4.2202e-05	3.36614e-05	1.89886e-05	3.38961e-05	1.73542e-05	3.38285e-05	1.94099e-05	6.98063e-06	6.91223e-05	5.03036e-05	2.96223e-05	2.52653e-05	3.16211e-05	4.84835e-05	3.15796e-05	5.44548e-05	4.6034e-05	2.1188e-05	3.80591e-05	1.37921e-05	2.31762e-05	2.20378e-05	3.12947e-05	1.28647e-05	1.26323e-05	2.74953e-05	1.50431e-05	8.49644e-06	8.75902e-06	1.26919e-05	2.52759e-05	2.52932e-07	4.43867e-07	1.50051e-05	6.31271e-06	2.5111e-05	2.50381e-05	1.8865e-05	6.30702e-06	8.49258e-06	6.49431e-06	1.47484e-05	1.89224e-05	6.38109e-06	1.45464e-05	6.36821e-06	6.83612e-08	9.18922e-09	2.63915e-05
d3_4	0.0104236	9.02388e-06	1.50951e-05	1.27624e-05	3.59012e-05	5.35263e-07	1.52098e-05	2.79474e-05	2.7739e-05	2.1517e-05	3.39862e-05	2.98148e-05	2.55222e-05	6.81081e-06	2.77076e-05	3.59166e-05	5.4593e-05	2.17436e-05	9.60027e-06	3.0023e-05	2.56291e-05	2.73974e-05	3.41235e-05	4.21462e-05	3.21112e-05	1.95055e-05	2.53955e-05	3.59651e-05	2.15124e-05	2.56167e-05	4.84712e-05	3.57935e-05	5.16584e-05	2.19682e-05	3.69408e-05	2.33602e-05	3.80292e-05	4.92741e-05	5.88066e-05	1.91559e-05	3.57441e-05	1.29131e-05	1.90204e-05	2.34911e-05	1.09578e-05	1.30873e-05	1.51023e-05	2.74264e-05	3.38711e-05	1.31803e-05	3.38616e-05	5.88869e-05	2.10672e-05	4.19156e-05	1.2805e-05	2.50665e-05	1.28756e-05	8.57349e-06	2.12347e-05	1.6744e-05	2.54832e-05	1.29391e-05	1.47429e-05	3.18503e-05	3.14635e-05	1.26758e-05	1.77751e-05	1.27363e-05	1.89239e-05	1.46119e-05	1.89295e-05	1.25669e-05	2.09901e-05	2.50357e-05	1.48718e-05	1.57753e-05	6.43539e-06	8.43517e-06	2.05462e-09	1.87986e-05	1.2557e-05	8.44059e-06	4.57592e-05
d3_5	0.00703691	2.97908e-05	1.07864e-05	1.27987e-05	8.78966e-06	2.16368e-05	3.36246e-05	5.46255e-05	2.40131e-06	3.70883e-05	2.36366e-05	2.1219e-05	2.7696e-05	2.78101e-05	1.52127e-05	2.39353e-05	3.18292e-05	2.34922e-05	4.43179e-05	4.845e-05	4.74694e-05	1.84982e-05	1.29748e-05	3.58508e-05	2.17197e-05	2.12292e-05	3.8233e-05	3.15449e-05	5.45571e-05	3.98789e-05	5.6885e-05	3.40166e-05	2.73399e-05	4.71888e-05	8.74565e-06	2.58327e-05	2.32213e-05	4.66407e-05	8.99856e-06	3.3564e-05	2.9818e-05	1.63249e-05	1.92773e-05	2.37833e-05	1.92484e-05	4.82863e-05	2.77057e-05	2.14006e-05	1.48399e-05	2.13637e-05	2.7418e-05	3.34303e-05	6.04711e-05	2.73677e-05	2.53189e-05	1.9127e-05	2.14034e-05	2.09399e-05	1.53838e-05	4.184e-05	3.56765e-05	9.7833e-06	2.74341e-05	2.52767e-05	2.71037e-05	2.11693e-05	6.4478e-06	2.0865e-05	3.57775e-05	1.49372e-05	6.49151e-06	1.93071e-05	1.89886e-05	2.31994e-06	1.46786e-05	2.90896e-05	1.46175e-05	1.86639e-05	6.79838e-08	6.38555e-06	6.64085e-08	6.37484e-06	5.43153e-05
d3_6	0.00495647	6.47334e-06	2.52476e-05	3.49698e-07	1.90851e-05	2.55887e-05	1.53966e-05	7.66929e-07	1.31356e-05	3.22578e-05	2.96903e-05	4.93303e-07	1.92217e-05	2.95727e-05	1.51667e-05	3.81828e-05	2.53965e-05	1.94041e-05	2.97476e-05	2.53889e-05	4.62267e-05	1.48252e-05	3.2135e-05	1.84831e-05	1.94104e-05	3.82459e-05	3.39182e-05	7.01472e-06	1.96094e-05	1.92371e-05	2.35638e-05	2.78338e-05	3.38297e-05	4.11181e-05	2.57364e-05	3.14127e-05	1.3052e-05	2.96061e-05	1.12109e-05	2.53225e-05	2.12754e-05	3.15653e-05	4.41133e-05	2.7581e-05	2.31973e-05	3.80774e-05	6.91203e-06	1.28215e-05	2.53171e-05	2.67551e-06	1.49579e-05	1.50146e-05	6.64011e-06	2.4592e-06	2.9805e-05	6.70014e-06	2.10602e-05	2.00274e-05	1.46178e-05	2.11094e-05	2.12405e-05	3.79333e-05	1.28259e-05	1.91789e-05	3.44982e-05	1.45621e-05	1.86901e-05	2.20861e-05	2.30574e-05	1.48084e-05	1.23761e-05	1.8856e-05	8.48677e-06	2.73652e-05	1.87941e-05	8.69131e-06	6.31872e-06	2.07938e-05	1.87267e-05	6.36448e-06	2.96652e-09	1.27288e-05	1.27869e-05
d3_7	0.00356093	6.26451e-07	1.51675e-05	2.54548e-05	2.40345e-06	1.30676e-05	2.8847e-05	1.527e-05	1.26771e-05	2.16899e-05	3.02632e-05	1.30903e-05	1.29104e-05	4.11135e-05	2.7886e-05	2.14692e-05	2.53868e-05	1.32405e-05	1.51572e-05	2.75497e-05	3.15668e-05	3.1686e-05	4.82826e-05	3.81014e-05	3.36641e-05	2.1566e-05	2.10444e-05	1.4983e-05	2.18088e-05	3.19333e-05	3.36579e-05	3.98868e-05	1.27236e-05	3.1642e-05	4.81395e-05	2.76305e-05	2.12854e-05	2.34124e-05	5.03129e-05	1.94261e-05	1.9155e-05	5.27289e-05	3.3768e-05	7.74031e-05	4.42213e-05	2.2358e-05	4.42237e-05	3.78037e-05	2.01892e-05	2.12602e-05	2.55436e-05	3.28501e-07	2.97535e-05	1.306e-05	2.52292e-05	4.39723e-05	2.73069e-05	3.86242e-05	3.13597e-05	4.19738e-05	6.44692e-06	1.28696e-05	4.16408e-05	1.2874e-05	3.34167e-05	3.97226e-05	4.50988e-06	2.29236e-05	1.2819e-05	1.24965e-05	8.31422e-06	2.70675e-07	1.67526e-05	2.74837e-05	1.87314e-05	6.367e-06	1.24833e-05	6.37032e-06	1.45354e-05	2.52613e-07	2.32898e-10	6.31491e-06	3.13513e-05
d3_8	0.00263641	1.50587e-05	2.96757e-05	2.9766e-05	3.1875e-05	2.79141e-06	1.32079e-05	2.33327e-05	1.91156e-05	2.13823e-05	1.3066e-05	1.2806e-05	3.34534e-05	4.01412e-05	6.98291e-06	4.86363e-05	1.96073e-05	1.90797e-05	2.74388e-05	4.20336e-05	1.19818e-05	2.74852e-05	2.78579e-05	1.30637e-05	2.55106e-05	1.93582e-05	3.36834e-05	8.80577e-06	3.57014e-05	2.59086e-05	5.28454e-05	2.9836e-05	3.16734e-05	2.14102e-05	4.40327e-05	2.87248e-06	1.5029e-05	3.5841e-05	2.96136e-05	4.18429e-05	2.96412e-05	2.74663e-05	4.82373e-05	6.68246e-06	3.1503e-05	2.14935e-05	4.39926e-05	2.36475e-05	3.12619e-05	2.95026e-05	1.70233e-05	2.75512e-05	1.29374e-05	2.53517e-05	2.5072e-05	2.9603e-05	4.19161e-05	3.9918e-05	4.58995e-05	1.67562e-05	3.7746e-05	8.77101e-06	1.48574e-05	1.49955e-05	1.90765e-05	3.34169e-05	6.5675e-06	2.52875e-05	2.29428e-05	3.74147e-05	1.69346e-05	1.66778e-05	2.19613e-05	6.4316e-06	1.87962e-05	6.43586e-06	1.25512e-05	1.26088e-05	1.94154e-07	6.30896e-06	8.37214e-06	1.27252e-05	2.09859e-05
d3_9	0.00196993	1.51028e-05	6.55256e-06	2.87263e-05	2.85492e-05	1.29543e-05	9.09082e-06	1.9583e-05	6.51761e-06	3.40473e-05	2.56651e-05	2.75378e-05	2.75305e-05	1.91633e-05	6.06275e-07	6.79494e-06	1.31098e-05	1.90791e-05	1.295e-05	3.81726e-05	2.34975e-05	2.33726e-05	2.85295e-05	3.59888e-05	2.77869e-05	2.87653e-05	1.51423e-05	2.77398e-05	2.56713e-05	3.15479e-05	1.31152e-05	2.23664e-05	2.15486e-05	1.09436e-05	2.95187e-05	5.69948e-05	1.92224e-05	3.38538e-05	2.71961e-05	1.97271e-05	3.80134e-05	4.00883e-05	1.92186e-05	1.61118e-05	3.57542e-05	3.38673e-05	2.14468e-05	1.89438e-05	1.93364e-05	3.74285e-05	3.38078e-05	1.91486e-05	1.47612e-05	6.71309e-06	2.42847e-05	2.13211e-05	1.46267e-05	4.31435e-05	1.26979e-05	2.12375e-05	1.59702e-05	3.54759e-05	4.19857e-05	2.10532e-05	1.07534e-05	1.69525e-05	4.16439e-05	1.4936e-05	3.35282e-05	8.68641e-06	1.88655e-05	1.907e-07	1.87424e-05	2.06836e-06	4.38941e-07	2.19378e-06	1.27481e-05	2.09268e-05	2.0733e-05	6.55447e-06	1.86563e-07	3.01307e-05	6.43524e-06
