	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62	d1_63	d1_64	d1_65	d1_66	d1_67	d1_68	d1_69	d1_70	d1_71	d1_72	d1_73	d1_74	d1_75	d1_76	d1_77	d1_78	d1_79	d1_80	d1_81	d1_82	d1_83	d1_84	d1_85	d1_86	d1_87	d1_88	d1_89	d1_90	d1_91	d1_92	d1_93	d1_94	d1_95	d1_96	d1_97	d1_98
d2_0	0	0.0988482	0.0476185	0.0302334	0.0212148	0.0164592	0.0125421	0.00991528	0.00825377	0.00682249	0.00541178	0.00453727	0.00409257	0.00358771	0.002873	0.00235824	0.00202082	0.00159901	0.00141609	0.00123276	0.001105	0.000923289	0.000889259	0.000576034	0.000561174	0.000496446	0.000486916	0.000343821	0.000288607	0.000298994	0.000225651	0.000171788	0.000120842	0.000118651	0.000128184	0.000121817	0.000101332	7.83759e-05	8.77935e-05	5.40483e-05	6.57927e-05	9.45977e-05	7.40209e-05	6.31653e-05	6.29864e-05	6.11274e-05	1.34947e-05	1.17747e-05	2.31359e-05	1.15996e-05	1.85381e-05	2.20412e-05	2.37176e-05	3.60214e-05	2.1996e-05	2.8001e-05	2.89174e-05	2.35655e-05	2.89608e-05	1.30727e-05	1.65551e-05	1.13172e-05	5.95639e-06	2.88349e-05	5.95247e-06	3.05978e-05	2.53243e-05	5.9584e-06	5.8776e-06	1.99794e-05	1.64187e-05	1.64731e-05	2.4377e-05	5.90431e-07	7.59835e-06	5.87851e-06	2.16561e-05	5.86947e-06	1.28772e-05	1.65011e-05	1.10723e-05	7.65425e-06	1.63106e-05	5.83859e-06	1.63354e-05	1.28164e-05	2.86759e-05	2.33576e-05	2.34568e-05	1.98272e-05	1.63661e-05	3.04647e-05	1.81125e-05	2.15813e-05	4.10352e-05	3.74532e-05	1.1078e-05	3.57379e-05	0.000190443
d2_1	0.104236	0.000119483	8.09189e-05	6.95408e-05	7.74103e-05	6.50895e-05	2.83235e-05	4.48833e-05	5.81009e-05	4.05124e-05	2.99814e-05	6.5151e-05	4.04892e-05	3.96288e-05	2.64944e-05	2.65107e-05	2.47503e-05	1.59856e-05	3.87054e-05	1.24693e-05	1.24674e-05	3.17576e-05	1.06637e-05	3.00126e-05	5.39614e-06	1.7718e-05	1.33424e-05	5.41482e-06	1.58932e-05	3.67046e-06	7.16232e-06	1.77168e-05	5.40983e-06	1.35239e-07	1.24496e-05	5.43048e-06	2.29859e-05	1.59653e-05	2.12074e-05	5.40648e-06	1.06771e-05	1.06841e-05	1.30047e-07	1.06446e-05	2.0362e-05	5.36697e-06	7.10916e-06	1.65012e-07	1.06351e-05	1.06218e-05	7.13307e-06	1.94354e-05	1.59179e-05	5.37475e-06	5.38995e-06	1.23933e-05	1.06341e-05	1.59e-05	5.39895e-06	5.3631e-06	1.0653e-05	1.16085e-07	1.59184e-05	7.12872e-06	1.01682e-07	1.20057e-07	1.06824e-05	5.36941e-06	1.13171e-07	7.14749e-06	5.41071e-06	1.23568e-05	1.06412e-05	5.3889e-06	5.3996e-06	1.49157e-07	5.32339e-06	8.85702e-06	8.86292e-06	5.33965e-06	5.37467e-06	1.10683e-07	8.01146e-06	1.41151e-07	5.38845e-06	1.17495e-07	1.08388e-07	1.76563e-05	5.36685e-06	1.06431e-05	1.24182e-05	1.06491e-05	1.83234e-06	5.39135e-06	2.47025e-05	1.04778e-07	1.92238e-06	1.76469e-07	9.21504e-05
d2_2	0.0425377	0.000140607	6.83398e-05	0.000103704	9.49263e-05	4.93585e-05	5.10663e-05	2.65332e-05	4.58586e-05	5.46177e-05	2.82617e-05	5.80717e-05	2.12377e-05	3.17914e-05	3.69949e-05	1.68394e-05	7.20903e-06	1.24028e-05	2.65045e-05	1.68817e-05	1.0726e-05	1.23972e-05	1.77285e-05	7.21136e-06	1.0713e-05	2.81866e-05	3.34861e-05	1.4193e-05	5.35473e-06	1.41635e-05	1.06481e-05	1.17125e-07	1.4253e-07	1.0633e-06	1.59434e-05	1.94619e-05	1.07294e-05	1.59834e-05	1.06057e-05	1.77162e-05	1.08792e-07	1.49788e-07	1.06527e-05	5.38006e-06	1.06872e-05	5.42933e-06	5.39896e-06	5.3432e-06	1.06909e-05	5.38415e-06	5.39981e-06	5.37757e-06	1.22029e-07	5.39537e-06	1.09167e-07	8.90428e-06	5.37474e-06	5.40455e-06	1.20275e-07	1.13057e-07	7.14881e-06	1.07048e-07	5.35297e-06	5.3833e-06	1.85741e-05	1.05596e-07	1.06118e-05	7.13469e-06	1.58748e-05	5.41912e-06	1.76675e-05	1.41531e-05	5.35807e-06	1.58922e-05	1.0872e-07	5.36396e-06	5.34882e-06	1.94367e-05	1.58973e-05	1.05013e-07	1.59238e-05	7.12117e-06	5.35191e-06	9.67979e-08	9.9633e-08	7.13536e-06	1.19966e-07	7.13327e-06	1.23764e-05	2.29551e-05	5.3489e-06	9.41507e-08	1.06193e-05	1.2377e-05	1.18475e-07	1.88251e-06	1.24296e-07	5.42189e-06	5.87309e-05
d2_3	0.0235287	0.000128303	7.3939e-05	9.14044e-05	8.27309e-05	3.79035e-05	0.000103724	8.79309e-05	3.87651e-05	6.6822e-05	6.1641e-05	5.10573e-05	3.8783e-05	2.64907e-05	4.40998e-05	3.87548e-05	4.04935e-05	3.88138e-05	1.24352e-05	7.19014e-06	2.12427e-05	1.24526e-05	3.17819e-05	2.29568e-05	3.00049e-05	2.47539e-05	8.88507e-06	2.82379e-05	1.06364e-05	1.06871e-05	7.21212e-06	1.5904e-05	2.47493e-05	2.29425e-05	1.04008e-07	1.06614e-05	1.76574e-05	1.42284e-07	1.04137e-07	2.47544e-05	5.44074e-06	1.06383e-05	1.59604e-05	1.15656e-07	1.49306e-07	1.066e-05	1.05902e-07	2.46928e-05	5.38723e-06	1.06521e-05	1.26346e-07	5.38181e-06	2.78091e-06	8.08395e-06	5.375e-06	7.09314e-06	5.38498e-06	5.37479e-06	2.11814e-05	1.06268e-05	5.40218e-06	1.76476e-05	1.02135e-07	7.09951e-06	5.38036e-06	5.38056e-06	1.41582e-05	7.95714e-08	5.36163e-06	1.07557e-07	7.11391e-06	1.10253e-07	5.37886e-06	1.5908e-05	1.94487e-05	7.11978e-06	5.39609e-06	5.33876e-06	9.98718e-08	5.35775e-06	5.36684e-06	5.37835e-06	1.58491e-07	1.59209e-05	1.07834e-07	1.03223e-07	5.39726e-06	1.00809e-07	1.90148e-06	5.35785e-06	1.06845e-05	1.23739e-07	5.36803e-06	5.41146e-06	1.59206e-05	1.24459e-05	1.41625e-07	1.23936e-05	7.37077e-05
d2_4	0.014796	0.00013361	0.000114247	0.000133561	7.03784e-05	7.21842e-05	4.58188e-05	4.22988e-05	4.57999e-05	7.21733e-05	4.58022e-05	3.35285e-05	3.35443e-05	4.74982e-05	2.30111e-05	3.87569e-05	2.12347e-05	3.35499e-05	1.7733e-05	5.40284e-06	1.24476e-05	1.41752e-05	5.43046e-06	1.07251e-05	1.59349e-05	1.06691e-05	1.76868e-05	1.06412e-05	5.41627e-06	2.47178e-05	1.07049e-05	2.65081e-05	7.14727e-06	7.14161e-06	1.79247e-07	5.41377e-06	7.15032e-06	5.42046e-06	2.29913e-05	1.06438e-05	1.80952e-07	1.55191e-07	1.3199e-07	5.3927e-06	5.40454e-06	1.06874e-05	1.59031e-05	5.38425e-06	5.39774e-06	1.94313e-05	3.34973e-05	1.77217e-05	1.24299e-05	1.76566e-05	1.06401e-05	1.76497e-05	7.12219e-06	5.33444e-06	1.24269e-05	7.14418e-06	1.76558e-05	7.1338e-06	2.11727e-05	1.23559e-05	1.0635e-05	1.06377e-05	2.12026e-05	5.34918e-06	1.44309e-07	1.01176e-07	1.23724e-05	1.03654e-07	1.06096e-05	6.2957e-08	7.4963e-08	1.59178e-05	1.06354e-05	1.06221e-05	1.32354e-07	1.38503e-07	5.34961e-06	2.82335e-05	1.06886e-07	1.4164e-05	1.23837e-05	7.12726e-06	7.12355e-06	9.78444e-08	1.06512e-05	1.41475e-05	5.39777e-06	1.12409e-07	5.40651e-06	5.38024e-06	8.92144e-06	1.06988e-05	3.67838e-06	1.07002e-05	8.86973e-05
d2_5	0.0101123	0.000140617	9.67727e-05	5.63424e-05	8.79786e-05	8.43831e-05	7.29361e-05	6.16687e-05	2.65609e-05	3.69964e-05	3.79432e-05	2.55828e-05	4.57905e-05	4.40529e-05	4.48927e-05	4.40295e-05	2.64655e-05	1.77637e-05	2.64663e-05	2.29373e-05	5.44414e-06	5.45542e-06	5.40019e-06	5.45046e-06	2.11929e-05	1.77348e-05	1.0701e-05	1.59403e-05	1.2416e-05	1.95035e-05	1.06595e-05	1.06992e-05	1.85176e-05	1.42505e-05	5.38587e-06	1.70296e-07	1.5893e-05	8.91819e-06	1.02989e-07	5.3753e-06	1.77257e-05	1.59022e-05	2.12221e-05	2.99329e-05	9.06922e-08	9.78742e-08	1.41977e-05	8.13713e-06	8.91076e-08	7.10069e-06	7.1211e-06	5.36274e-06	1.27602e-07	7.16601e-06	1.06934e-05	1.76961e-05	1.24128e-05	8.49224e-08	5.43209e-06	1.32691e-05	7.15373e-06	1.02958e-07	7.12957e-06	1.24204e-05	1.06772e-05	2.55499e-05	1.06502e-05	1.27624e-07	1.23551e-05	6.28546e-06	1.06456e-05	7.08604e-06	7.15326e-06	5.3303e-06	7.13468e-06	5.38687e-06	1.19751e-07	9.37365e-08	1.12801e-07	5.39068e-06	1.23554e-05	1.94235e-05	1.23674e-05	5.36677e-06	1.06767e-05	1.59189e-05	7.92172e-08	1.06386e-05	1.23546e-05	5.37507e-06	1.1804e-07	1.46091e-07	1.54856e-07	8.91988e-06	1.15484e-05	2.12103e-05	5.42935e-06	1.06969e-05	8.33992e-05
d2_6	0.00696584	0.000128278	6.69055e-05	5.98598e-05	8.08726e-05	7.73687e-05	6.34072e-05	6.68992e-05	7.55975e-05	5.63827e-05	6.86045e-05	4.75937e-05	2.64883e-05	3.35299e-05	3.53022e-05	4.57573e-05	1.59311e-05	2.29763e-05	2.12085e-05	1.94765e-05	2.12076e-05	1.77012e-05	5.40947e-06	1.24428e-05	3.00246e-05	1.2412e-05	1.41775e-05	1.06431e-05	1.24506e-05	9.0069e-06	1.77139e-05	7.11889e-06	1.01733e-07	7.16373e-06	7.21988e-06	1.24544e-05	8.04426e-06	1.24151e-05	5.40893e-06	1.06399e-05	1.35274e-07	5.42368e-06	1.76197e-07	1.03267e-07	8.93466e-06	1.2471e-05	2.2974e-05	1.24023e-05	1.58958e-05	1.06933e-05	5.37063e-06	5.38398e-06	1.88363e-06	2.11854e-05	1.06446e-05	9.72269e-08	1.50974e-07	1.06178e-05	7.18487e-06	1.59411e-05	3.62703e-06	9.57755e-08	2.11597e-05	1.75915e-05	1.52515e-07	9.1143e-08	7.1886e-06	5.38768e-06	4.52613e-06	1.59208e-05	7.13779e-06	5.36721e-06	1.59099e-05	7.1048e-06	7.10988e-06	5.38161e-06	1.59035e-05	1.5918e-05	1.23934e-05	3.34738e-05	1.04923e-07	5.37756e-06	1.94218e-05	1.88893e-06	5.3981e-06	7.09168e-06	7.12447e-06	7.8716e-08	7.84646e-08	1.41976e-05	1.11444e-07	1.41827e-05	5.42088e-06	7.17953e-06	7.14951e-06	1.06997e-05	2.12263e-05	1.07472e-05	0.000148536
d2_7	0.00564213	0.000130074	0.000101957	0.000140524	9.67238e-05	6.68685e-05	7.03422e-05	5.10471e-05	5.45628e-05	5.63308e-05	5.80077e-05	4.23198e-05	4.74851e-05	2.82006e-05	5.10846e-05	2.82059e-05	4.22385e-05	1.41681e-05	1.59535e-05	2.74119e-05	1.07008e-05	5.43748e-06	1.59325e-05	1.77243e-05	2.21359e-05	2.2956e-05	1.06852e-05	5.41358e-06	5.44745e-06	1.06944e-05	1.85942e-06	2.11917e-05	1.24503e-05	1.59441e-05	1.41773e-05	1.82024e-07	5.40835e-06	1.06269e-05	1.07033e-05	1.09793e-07	2.29202e-05	1.59133e-05	1.77067e-05	1.06098e-05	7.1459e-06	7.10774e-06	1.06318e-05	9.61505e-08	1.06144e-05	1.59654e-05	1.76908e-05	1.59024e-05	1.06277e-05	1.60049e-07	2.29422e-05	1.76563e-05	7.17863e-06	1.89589e-06	1.24134e-05	1.00876e-07	5.40505e-06	5.35942e-06	5.34026e-06	5.37533e-06	1.06498e-05	1.59156e-05	7.16245e-06	1.06203e-05	1.06458e-05	1.06568e-05	6.23644e-06	1.24294e-05	8.91226e-08	1.06319e-05	1.32349e-05	1.24014e-05	7.12442e-06	5.37484e-06	1.44005e-07	8.05707e-06	5.43862e-06	1.06473e-05	1.94317e-05	1.06716e-07	1.7685e-05	1.59267e-05	1.84896e-07	5.39421e-06	2.38276e-05	9.07155e-08	1.94607e-05	3.64729e-06	5.38553e-06	1.77139e-05	7.18682e-06	5.42874e-06	8.95336e-06	8.9104e-06	0.000154692
d2_8	0.00422007	0.00010024	9.32358e-05	9.32019e-05	4.57677e-05	4.412e-05	8.08777e-05	5.98246e-05	6.25334e-05	5.09979e-05	4.58636e-05	4.40263e-05	1.76968e-05	2.65074e-05	5.01539e-05	3.87244e-05	3.00417e-05	1.24745e-05	2.12466e-05	3.3544e-05	2.12495e-05	2.91139e-05	1.94912e-05	8.92504e-06	2.82664e-05	1.24559e-05	1.94433e-05	2.29725e-05	2.1226e-05	1.06665e-05	2.12044e-05	2.12469e-05	5.40369e-06	8.0514e-06	5.43909e-06	2.12424e-05	1.4169e-05	8.93216e-06	1.06831e-05	1.59505e-05	1.06332e-05	2.12252e-05	1.59817e-05	2.12093e-05	1.06212e-05	1.60215e-05	1.03486e-07	2.47081e-05	1.94694e-05	1.06385e-05	1.59057e-05	1.41571e-05	5.40345e-06	3.68239e-06	5.41077e-06	2.11668e-05	1.06241e-05	1.58981e-05	7.21834e-06	2.2923e-05	1.066e-05	1.88784e-06	5.40803e-06	1.76388e-05	1.32941e-07	1.06196e-05	7.54178e-08	1.38362e-05	5.39067e-06	2.29573e-05	1.8522e-06	5.37182e-06	1.58872e-05	5.40044e-06	9.14844e-08	1.85477e-05	5.35681e-06	5.39618e-06	9.7689e-06	5.38412e-06	4.05051e-05	7.12682e-06	7.1498e-06	5.36563e-06	1.24679e-05	7.1383e-06	1.06675e-05	5.3765e-06	5.38505e-06	1.7754e-05	2.12413e-05	1.41371e-05	1.24894e-07	2.29806e-05	7.15414e-06	1.07301e-05	1.24493e-05	2.65043e-05	9.91869e-05
d2_9	0.00354038	0.000134391	8.53311e-05	7.1221e-05	7.64852e-05	3.52843e-05	7.03128e-05	2.12817e-05	4.23137e-05	3.1721e-05	5.8102e-05	4.58199e-05	4.0493e-05	3.70123e-05	1.59234e-05	2.1163e-05	2.642e-05	2.29709e-05	1.42087e-05	4.93072e-05	5.42416e-06	5.42378e-06	2.47581e-05	1.8828e-06	7.13449e-06	1.06684e-05	2.12358e-05	1.77037e-05	2.82327e-05	1.24079e-05	1.77206e-05	5.42356e-06	2.81925e-05	1.50915e-05	1.06419e-05	1.0754e-05	2.12275e-05	3.69845e-05	1.33415e-05	2.11755e-05	1.44148e-07	1.94617e-05	1.06569e-05	8.93937e-06	1.0668e-05	1.06643e-05	7.13293e-06	1.59171e-05	1.59415e-05	5.42084e-06	5.39709e-06	1.28549e-07	7.14641e-06	1.59127e-05	1.94292e-05	1.59347e-05	5.3754e-06	5.41078e-06	1.06569e-05	5.36738e-06	1.18617e-07	1.77105e-05	1.07611e-07	1.23849e-05	2.64429e-05	1.0641e-07	1.94156e-05	1.06103e-05	8.88201e-08	7.13278e-06	5.39883e-06	1.06414e-05	1.19192e-07	1.76783e-05	9.53195e-08	1.06303e-05	8.92503e-06	5.37949e-06	2.82104e-05	8.95556e-08	1.06415e-05	1.59533e-05	5.34324e-06	5.37718e-06	1.76782e-05	1.06529e-05	1.24309e-05	1.24288e-05	1.32789e-05	1.33796e-07	5.39863e-06	1.41828e-05	9.48291e-08	1.0637e-05	1.24338e-05	7.21559e-06	1.25132e-05	1.07052e-05	0.000151097
