	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94
d3_0	0	0.0108077	0.00627107	0.00463476	0.00377605	0.003374	0.00312882	0.00289114	0.00247845	0.00262056	0.00248532	0.00235042	0.0021519	0.00221997	0.00205653	0.00225812	0.00194789	0.00189364	0.00207736	0.00210258	0.00201776	0.00180532	0.00184768	0.00192702	0.00171413	0.00186689	0.00188913	0.00182448	0.00179772	0.00184363	0.00182409	0.00180906	0.00164309	0.00195131	0.00168792	0.00178411	0.00167963	0.00167119	0.00157775	0.00144048	0.00181948	0.00173157	0.00167744	0.00179975	0.0015384	0.00150873	0.00166964	0.00171475	0.00163802	0.00170272	0.00163143	0.00166517	0.00165323	0.00177535	0.00162043	0.00165797	0.00147135	0.00159477	0.00150874	0.00161092	0.00155613	0.00157143	0.0015541	0.0014503	0.00145421	0.00168689	0.00177153	0.00153746	0.00147785	0.00138551	0.00168461	0.00143492	0.00163317	0.00152355	0.00141249	0.0014879	0.00150175	0.00160463	0.00156236	0.0015564	0.00159145	0.00147742	0.00153472	0.00150597	0.00140664	0.00158148	0.00147522	0.00139164	0.00155957	0.00176547	0.00139404	0.00148419	0.00139398	0.00138553	0.15914
d3_1	0.0734048	1.06642e-09	6.5458e-06	1.30795e-05	1.24073e-08	3.96964e-09	0	1.30812e-05	0	8.71403e-06	4.50553e-09	1.1668e-08	6.54682e-06	6.53799e-06	6.54889e-06	6.54426e-06	6.5293e-06	0	1.68944e-08	1.30821e-05	1.30864e-09	0	2.2606e-10	1.11796e-09	1.36467e-08	1.07854e-08	5.6705e-09	4.54656e-09	0	2.04135e-08	6.53853e-06	2.19382e-06	6.54621e-06	6.5552e-06	1.30797e-05	2.19204e-06	1.32008e-09	0	6.53938e-06	0	6.53848e-06	0	2.61577e-05	6.54331e-06	1.83244e-08	4.48905e-10	2.18232e-06	0	1.96132e-05	6.5388e-06	2.18683e-06	6.54521e-06	1.32213e-08	6.54086e-06	6.55698e-06	7.64832e-09	1.30671e-05	7.98937e-09	8.73354e-06	6.53905e-06	2.17941e-05	8.21473e-09	1.9612e-05	2.17817e-05	8.72372e-06	6.55331e-06	2.99058e-09	6.52836e-06	6.53523e-06	5.8982e-09	2.32888e-09	1.04601e-09	5.64612e-09	6.54568e-06	4.49552e-10	0	8.70784e-06	6.53974e-06	6.19708e-09	4.42304e-09	2.19204e-06	1.30811e-05	1.30863e-05	2.88041e-09	8.72074e-06	1.52515e-05	1.30602e-05	1.33541e-09	2.19313e-06	1.30738e-05	1.30758e-05	2.61547e-05	1.30632e-05	8.7215e-06	0.000854092
d3_2	0.0316795	6.54911e-06	1.79486e-09	0	6.4451e-09	1.30588e-05	6.54721e-06	2.19834e-06	1.58043e-09	2.18489e-06	1.35172e-09	6.54382e-06	6.54063e-06	2.18282e-06	3.7927e-09	1.52462e-05	0	0	6.5372e-06	6.54282e-06	8.71474e-06	0	2.39786e-05	8.72017e-06	8.61984e-09	6.07537e-09	6.55449e-06	9.48362e-09	6.54256e-06	1.30947e-05	1.30785e-05	0	8.71139e-06	1.52606e-05	4.47324e-10	1.07105e-09	1.74235e-05	6.53784e-06	8.72937e-06	0	6.53157e-06	6.53675e-06	6.53869e-06	0	0	6.53935e-06	4.36536e-10	1.307e-05	6.53352e-06	0	6.5395e-06	6.54188e-06	1.22854e-08	6.53877e-06	1.3076e-05	6.54465e-06	5.78538e-09	2.20154e-06	1.52654e-05	0	1.85675e-09	1.30793e-05	6.53778e-06	1.30652e-05	6.53302e-06	7.63656e-06	6.53545e-06	6.53563e-06	6.53963e-06	6.52932e-06	2.19578e-06	8.13935e-09	6.53513e-06	0	8.14756e-10	4.59751e-10	2.17927e-05	6.53229e-06	6.54827e-06	1.47877e-09	0	1.30836e-05	1.03429e-08	1.96121e-05	1.09047e-05	1.09913e-08	4.15702e-09	6.53663e-06	6.53753e-06	1.52514e-05	6.53336e-06	7.72159e-09	6.53609e-06	2.19326e-06	0.000740775
d3_3	0.0182973	1.52512e-05	3.13009e-09	0	0	2.19026e-06	2.18797e-06	6.54328e-06	2.19053e-06	4.36372e-10	6.54015e-06	0	6.54472e-06	2.35643e-08	7.14985e-09	2.19778e-06	1.78493e-08	6.53113e-06	5.91698e-10	1.01026e-08	2.19143e-06	0	1.30867e-05	1.0903e-05	2.19843e-06	5.24542e-10	2.17741e-05	0	7.40129e-09	1.31379e-08	5.83714e-09	6.50492e-09	0	7.34137e-09	2.18771e-06	2.18555e-06	1.30843e-05	2.17844e-05	3.43028e-09	5.71957e-09	6.53074e-06	3.96203e-10	1.71872e-08	6.27033e-09	8.7246e-06	6.53625e-06	6.54074e-06	8.7167e-06	1.30637e-05	8.71239e-06	6.5284e-06	7.93774e-09	0	1.40719e-09	9.80304e-06	6.54311e-06	6.55136e-06	1.30768e-05	8.71527e-06	6.52922e-06	2.29713e-09	9.34043e-10	1.28207e-08	1.30757e-05	3.87341e-09	6.53246e-06	6.52836e-06	1.30704e-05	6.54839e-06	2.17822e-06	2.17641e-06	6.53921e-06	1.02838e-09	9.33148e-09	3.44973e-09	3.3245e-09	0	8.72558e-06	1.15212e-08	6.53951e-06	8.71482e-06	0	8.71011e-06	2.18214e-06	0	6.5318e-06	3.77395e-09	5.6938e-09	1.30664e-05	1.1303e-08	2.18676e-06	1.00919e-08	6.54557e-06	2.18469e-06	0.00077991
d3_4	0.0118269	7.86904e-09	6.5336e-06	6.54185e-06	6.54112e-06	6.5401e-06	1.30875e-05	0	9.47357e-09	6.54158e-06	6.53982e-06	6.53899e-06	2.0704e-05	6.54071e-06	1.30829e-05	0	6.5374e-06	1.87302e-09	6.53989e-06	1.09773e-06	6.54485e-06	0	6.54583e-06	8.72936e-06	4.58169e-09	6.54252e-06	0	3.05795e-09	5.71008e-09	1.52634e-05	9.44843e-09	6.55059e-06	0	6.54436e-06	6.54184e-06	7.35298e-10	8.72629e-06	2.18717e-06	0	2.18624e-06	6.53757e-06	6.70398e-09	1.36068e-09	6.3577e-09	2.20529e-06	6.53818e-06	1.30699e-05	0	8.71581e-06	0	6.5407e-06	1.3077e-05	1.53111e-08	1.30752e-05	8.72576e-06	1.30726e-05	6.31357e-09	6.53945e-06	0	6.54704e-06	4.73702e-09	6.53208e-06	1.05088e-08	1.5255e-05	8.71425e-06	5.74475e-09	6.47472e-09	1.30767e-05	6.53819e-06	1.1308e-09	0	6.53511e-06	0	1.30698e-05	6.45395e-09	0	1.30768e-05	1.9882e-09	6.53049e-06	6.548e-06	8.72302e-06	0	6.53924e-06	8.71513e-06	0	6.53562e-06	8.74036e-06	6.83181e-09	6.5338e-06	8.71825e-06	2.18624e-06	1.81397e-08	6.53821e-06	2.18332e-06	0.000734268
d3_5	0.0081495	2.18134e-06	1.30776e-05	1.74267e-05	6.04891e-09	7.53555e-09	1.1218e-09	8.04132e-09	8.58187e-09	1.20005e-05	1.30605e-05	1.96067e-05	6.5321e-06	1.30928e-05	2.17891e-05	0	6.53942e-06	6.5288e-06	1.0905e-05	6.542e-06	1.30736e-05	1.03579e-08	8.71171e-06	6.54096e-06	1.20096e-08	7.45032e-09	6.53978e-06	1.33568e-09	1.3066e-05	4.36483e-06	1.36456e-11	4.36189e-06	8.28967e-09	1.52498e-05	1.79515e-09	8.71323e-06	1.30673e-05	1.43224e-08	2.19637e-06	1.30725e-05	6.69104e-09	1.09356e-06	6.52164e-10	7.27338e-10	6.5468e-06	8.72639e-06	6.54089e-06	0	6.53657e-06	4.05792e-09	3.82037e-09	6.54621e-06	8.71207e-06	2.02002e-08	6.54458e-06	0	6.53689e-06	2.83251e-05	7.31465e-09	5.9201e-10	6.5356e-06	1.30792e-05	7.54561e-09	6.53772e-06	6.54193e-06	1.96094e-05	0	2.18737e-06	1.65492e-08	6.54225e-06	2.18841e-06	1.65096e-09	1.30773e-05	6.54131e-06	6.54171e-06	7.42589e-09	6.53826e-06	3.64669e-09	6.56232e-06	2.95093e-09	0	7.94752e-09	8.93089e-09	4.16539e-09	1.30779e-05	1.74372e-05	1.30703e-05	6.54158e-06	6.5373e-06	8.72287e-06	2.17806e-05	8.71546e-06	1.30838e-05	6.33127e-09	0.00079099
d3_6	0.00607108	2.32722e-09	6.53826e-06	6.53573e-06	1.70441e-09	2.17777e-05	0	6.53876e-06	2.19477e-06	2.2135e-06	6.55318e-06	8.72542e-06	1.71733e-08	0	1.96086e-05	0	6.53755e-06	8.73588e-06	0	6.5356e-06	6.53777e-06	1.06647e-08	0	6.52958e-06	1.52545e-05	6.55653e-06	1.30705e-05	6.5338e-06	2.56463e-09	1.52481e-05	2.92531e-09	6.5416e-06	0	8.71483e-06	1.96079e-05	8.73413e-06	0	6.54682e-06	2.06185e-08	2.1877e-06	1.68516e-08	2.34621e-09	1.30697e-05	2.1867e-06	1.63375e-05	6.53057e-06	1.30693e-05	2.19076e-06	8.71171e-06	6.53526e-06	1.52462e-05	1.30865e-05	1.04099e-08	5.24873e-09	4.85883e-09	3.93209e-09	7.40394e-09	8.08855e-09	0	8.07696e-09	1.21899e-10	6.54053e-06	1.30815e-05	6.53623e-06	5.17288e-09	3.99532e-09	1.38479e-09	8.72718e-06	1.30729e-05	1.3073e-05	4.14759e-09	1.19423e-08	6.5348e-06	5.99873e-09	6.54059e-06	6.53811e-06	6.5377e-06	1.08711e-09	2.18592e-06	5.7305e-09	9.92655e-09	6.53691e-06	6.54184e-06	6.54108e-06	1.08988e-05	9.28199e-09	8.71354e-06	8.7338e-06	6.53894e-06	0	1.66021e-08	9.90709e-09	6.54374e-06	0	0.000830143
d3_7	0.00447663	2.18502e-06	6.5447e-06	6.53839e-06	9.35029e-09	6.02683e-09	6.53597e-06	1.52606e-05	9.64433e-09	1.30688e-05	3.71554e-10	2.1776e-06	1.15315e-08	7.63249e-06	1.10864e-08	0	1.03344e-08	9.73427e-09	1.30772e-05	4.34242e-09	2.63933e-09	0	0	0	1.30752e-05	1.7643e-08	1.72297e-08	0	2.8925e-10	8.7141e-06	8.71611e-06	2.74667e-09	2.18512e-06	3.22444e-08	1.04033e-08	8.71337e-06	4.17249e-10	6.5357e-06	1.55545e-08	5.22609e-09	1.30749e-05	2.61493e-05	8.72414e-06	2.20132e-06	3.5313e-09	1.30828e-05	8.72176e-06	2.18617e-06	8.71703e-06	6.53784e-06	0	2.90261e-09	1.59511e-09	6.53526e-06	2.18335e-06	2.17648e-06	6.55442e-09	6.53944e-06	8.7176e-06	1.5245e-05	0	2.19269e-06	1.96036e-05	2.53867e-09	1.30852e-05	0	3.34339e-09	2.19821e-06	1.18822e-08	2.14224e-09	1.3069e-05	5.78225e-09	6.54558e-06	6.54362e-06	2.18391e-06	1.9612e-05	6.54695e-06	6.54076e-06	1.52487e-05	4.05245e-10	0	6.53846e-06	6.54234e-06	0	6.54816e-06	7.75143e-09	6.53849e-06	1.30775e-05	2.21016e-09	6.5356e-06	2.18876e-06	1.74412e-05	8.71571e-06	2.17843e-05	0.000787651
d3_8	0.00370137	2.18795e-06	4.41399e-09	6.53292e-06	8.71794e-06	8.73071e-06	9.88603e-10	6.52963e-06	2.83264e-09	6.52836e-06	8.71907e-06	6.54429e-06	4.76367e-09	6.53235e-06	3.89329e-09	1.30887e-05	2.11254e-09	2.20254e-06	6.53045e-06	6.53706e-06	6.53149e-06	6.54306e-06	5.30782e-10	6.54661e-06	9.47361e-09	9.7754e-09	6.6297e-09	6.54235e-06	6.53662e-06	6.54459e-06	1.08888e-05	6.53651e-06	4.45992e-10	3.85838e-10	6.53221e-06	1.27786e-08	1.39356e-08	8.72953e-06	1.14222e-08	6.54044e-06	8.72005e-06	2.17908e-05	8.72566e-06	1.82601e-08	1.52703e-05	7.22993e-09	1.47711e-08	8.7132e-06	0	8.7217e-06	0	6.54223e-06	1.96039e-05	5.93724e-09	2.61414e-05	6.52974e-06	1.91107e-08	0	2.70987e-09	6.53971e-06	6.40875e-09	8.70598e-06	6.5375e-06	3.90414e-10	6.53654e-06	6.08951e-09	6.54063e-06	8.71209e-06	6.54879e-06	8.23448e-09	3.74352e-09	1.72514e-09	1.09133e-05	2.18052e-05	0	6.30155e-09	6.53649e-06	1.30816e-05	1.30663e-05	0	1.81579e-08	2.19692e-06	6.54033e-06	1.09045e-05	7.13586e-09	5.71014e-09	1.78384e-09	1.15998e-08	1.52719e-05	6.53914e-06	6.54719e-06	1.54678e-08	8.70821e-06	3.89259e-09	0.000917296
d3_9	0.00291989	4.44242e-09	6.31535e-09	4.70743e-10	1.06155e-08	6.5412e-06	0	6.53678e-06	4.90174e-09	1.0953e-09	2.18601e-10	5.63193e-09	6.53466e-06	6.54549e-06	8.72407e-06	2.901e-09	6.53645e-06	2.19365e-06	2.18935e-06	6.53365e-06	8.71549e-06	6.96399e-09	6.53189e-06	6.54568e-06	1.5253e-05	0	2.28045e-11	6.5381e-06	6.53232e-06	8.71442e-06	1.30843e-05	1.10161e-08	2.1914e-06	1.96167e-05	6.54332e-06	2.5612e-09	6.53936e-06	8.78137e-09	0	6.53757e-06	1.63576e-05	0	8.72994e-06	2.21127e-09	8.72226e-06	8.71657e-06	6.52993e-06	7.32615e-09	6.54518e-06	1.31761e-08	5.81524e-10	1.30756e-05	3.12735e-09	2.17826e-06	0	8.71504e-06	8.71987e-06	3.07202e-10	2.1867e-06	0	6.53623e-06	8.71495e-06	1.96021e-05	8.71851e-06	1.52756e-05	1.12549e-08	6.53048e-06	6.54354e-06	6.5505e-06	6.5361e-06	1.52421e-05	6.52836e-06	4.17128e-09	1.52483e-05	1.42765e-09	6.53921e-06	2.83204e-05	1.58468e-08	5.79493e-09	1.63344e-05	1.27692e-08	5.43605e-09	1.96102e-05	8.73721e-06	6.53908e-06	2.44965e-09	0	8.71771e-06	7.24229e-09	0	2.61577e-05	2.67987e-09	3.9021e-10	3.48568e-09	0.00070486
