	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94
d2_0	0	0.00919872	0.00507295	0.003738	0.00306219	0.0028017	0.00233805	0.00214903	0.00208995	0.00188605	0.0019956	0.00168847	0.00183375	0.00169771	0.00172763	0.00152547	0.00156408	0.00147966	0.00138519	0.00160464	0.00138979	0.00138619	0.00133478	0.00129647	0.00129954	0.00142112	0.00134449	0.00130946	0.00133302	0.00129882	0.00127209	0.00114159	0.00123276	0.00120067	0.00121797	0.00124002	0.00126333	0.00124002	0.00126282	0.00135543	0.00117686	0.001072	0.00124802	0.00118792	0.00116087	0.00118161	0.00120127	0.00106954	0.00107003	0.00115047	0.00108818	0.00119053	0.00121613	0.00113833	0.00114371	0.00105081	0.00113886	0.00113558	0.00102135	0.00109786	0.00114627	0.00102601	0.00122194	0.00122655	0.0010483	0.00112063	0.00109203	0.00104111	0.00109681	0.00108086	0.00102752	0.00114371	0.00101695	0.00112401	0.0010759	0.00108397	0.00108098	0.00104119	0.00112236	0.00101636	0.00100365	0.00104594	0.00116036	0.00100195	0.00110085	0.0009992	0.00117465	0.00102132	0.000984218	0.000958625	0.000924241	0.000931785	0.00110521	0.00100483	0.100156
d2_1	0.111714	1.13761e-05	1.23497e-05	2.08521e-05	1.90667e-06	1.7044e-05	1.89557e-05	5.70265e-06	1.13669e-05	1.51714e-05	1.3273e-05	2.56666e-08	2.23672e-05	5.70194e-06	5.69593e-06	5.6953e-06	5.68468e-06	1.89417e-05	2.27533e-05	5.69236e-06	7.16613e-10	1.42077e-05	1.13641e-05	1.70501e-05	1.71797e-08	5.68936e-06	5.68642e-06	2.46373e-05	1.13804e-05	5.6835e-06	5.70794e-06	1.51669e-05	5.68774e-06	5.69039e-06	1.32645e-05	2.46284e-05	5.69315e-06	1.58476e-08	5.68202e-06	5.69963e-06	1.70498e-05	1.50332e-08	1.91395e-06	1.13646e-05	1.90664e-06	1.89478e-06	5.68932e-06	2.70085e-09	5.69795e-06	1.89366e-05	9.49319e-06	7.58971e-06	1.13833e-05	7.6208e-06	1.13708e-05	1.79434e-08	1.32788e-05	1.91627e-06	1.13823e-05	1.89482e-05	1.13723e-05	3.78977e-05	7.58286e-06	1.17995e-08	5.69273e-06	1.51677e-05	1.89559e-05	3.37687e-09	1.13596e-05	7.59529e-06	7.58532e-06	1.90804e-06	9.48205e-06	1.32834e-05	1.70447e-05	1.13815e-05	1.13778e-05	1.3262e-05	1.32678e-05	1.32746e-05	7.57777e-06	5.68901e-06	1.32634e-05	5.69619e-06	1.13603e-08	1.13752e-05	1.32854e-05	1.13688e-05	3.03097e-05	7.58894e-06	1.92153e-06	2.84136e-05	1.70565e-05	1.90262e-06	0.0013869
d2_2	0.0454008	9.55549e-07	7.57842e-06	1.136e-05	1.904e-06	1.51972e-05	1.13642e-05	5.70388e-06	5.69369e-06	1.32667e-05	2.27479e-05	5.68847e-06	5.70135e-06	1.13784e-05	5.69358e-06	3.60009e-05	2.27458e-05	1.89609e-05	1.66783e-08	5.69906e-06	5.69043e-06	1.13797e-05	5.69586e-06	1.32645e-05	5.68503e-06	1.70543e-05	6.67769e-06	2.08388e-05	1.13695e-05	5.70281e-06	1.70627e-05	7.59241e-06	5.6841e-06	5.68963e-06	5.69226e-06	5.70352e-06	7.5856e-06	1.89592e-05	7.58707e-06	7.58785e-06	1.70661e-05	1.13737e-05	2.87266e-06	2.46312e-05	2.08537e-05	1.51784e-05	7.74051e-09	1.8962e-05	1.13788e-05	2.84152e-05	5.68842e-06	1.51553e-05	1.1378e-05	1.89561e-05	2.41907e-09	5.69436e-06	9.48432e-06	2.27662e-05	1.78649e-08	1.3279e-05	1.91512e-06	5.47717e-09	1.90705e-06	5.70389e-06	1.90368e-06	9.47858e-06	1.23343e-05	1.13778e-05	1.52192e-08	1.13623e-05	5.69391e-06	1.1361e-05	7.58128e-06	1.89437e-05	5.69167e-06	7.18233e-09	5.693e-06	2.27357e-05	5.69472e-06	5.6834e-06	1.13699e-05	1.89469e-05	1.32623e-05	1.89441e-05	1.89384e-05	2.44395e-09	5.95314e-09	1.32736e-05	1.13786e-05	1.13679e-05	5.6813e-06	1.90667e-06	1.32603e-05	2.36882e-05	0.00144574
d2_3	0.0251522	5.68402e-06	5.68378e-06	1.32746e-05	5.69449e-06	6.64104e-06	1.90847e-06	1.13722e-05	5.69803e-06	1.13638e-05	1.13786e-05	7.59342e-06	5.69482e-06	2.15478e-08	2.27217e-05	2.22139e-08	2.46319e-05	5.69512e-06	1.32698e-05	1.90186e-06	1.93976e-08	1.70597e-05	1.70644e-05	7.60176e-06	5.68833e-06	1.91092e-06	1.51558e-05	1.70562e-05	5.7035e-06	1.32685e-05	6.84028e-09	7.61608e-06	1.91818e-06	2.27336e-05	1.51622e-05	5.69522e-06	2.60371e-08	2.6501e-05	1.70615e-05	1.37739e-09	1.32728e-05	1.70584e-05	1.51653e-05	1.32669e-05	7.59227e-06	1.91469e-06	5.68332e-06	2.27402e-05	2.84274e-05	5.68011e-06	5.68873e-06	1.13696e-05	7.60452e-06	1.14009e-05	1.13797e-05	1.13649e-05	2.65302e-05	7.58472e-06	5.68836e-06	2.10463e-08	3.82007e-06	1.70667e-05	9.48386e-06	1.13901e-05	1.13783e-05	1.70545e-05	1.1372e-05	7.58378e-06	7.58765e-06	7.58742e-06	1.3282e-05	5.33473e-09	2.08286e-05	7.59014e-06	1.89448e-05	1.70599e-05	1.32651e-05	3.02442e-09	1.8953e-05	1.32656e-05	1.32518e-05	7.5959e-06	6.91457e-09	1.13683e-05	5.68289e-06	5.69728e-06	5.69272e-06	1.13778e-05	3.80651e-06	1.13761e-05	5.7106e-06	4.69631e-09	5.68211e-06	1.70043e-08	0.00145317
d2_4	0.0154563	1.92365e-06	1.5167e-05	2.65483e-05	5.69857e-06	1.32555e-05	7.58052e-06	1.70512e-05	5.69023e-06	2.65295e-05	1.13835e-05	1.13659e-05	1.7055e-05	5.69578e-06	1.91151e-08	3.22136e-05	2.65087e-05	5.68419e-06	2.08497e-05	7.58996e-06	1.89555e-05	5.67754e-06	1.12408e-08	3.9945e-08	1.32672e-05	8.5616e-09	1.18584e-08	7.58566e-06	1.70693e-05	1.13862e-05	1.51693e-05	1.51724e-05	7.59421e-06	5.689e-06	1.13906e-05	1.13735e-05	1.91169e-06	1.32687e-05	2.27509e-05	1.89506e-05	1.89622e-05	1.70654e-05	1.13748e-05	2.25465e-08	5.70233e-06	1.47436e-08	5.68076e-06	1.13795e-05	2.84165e-05	7.58311e-06	1.08048e-08	7.5956e-06	5.69251e-06	1.13826e-05	7.57597e-06	5.68915e-06	7.57843e-06	3.81642e-06	1.3277e-05	1.16913e-08	7.72965e-09	1.4424e-08	7.58824e-06	1.13713e-05	1.89555e-05	7.58511e-06	1.91758e-06	1.13699e-05	2.46212e-05	5.70784e-06	7.58568e-06	5.68761e-06	5.68541e-06	5.70257e-06	5.69254e-06	1.13766e-05	1.89458e-05	1.70629e-05	1.32878e-05	1.1384e-05	1.3271e-05	1.13717e-05	1.70641e-05	1.70791e-05	2.8436e-05	4.34289e-09	1.07831e-08	1.70652e-05	4.8751e-09	2.6525e-05	2.08546e-05	1.13679e-05	5.70266e-06	1.89439e-05	0.00145592
d2_5	0.0104289	7.6027e-06	5.69266e-06	5.70284e-06	5.6867e-06	5.69515e-06	7.59792e-06	9.48193e-06	3.21988e-05	1.51855e-05	1.10934e-08	1.70577e-05	7.86186e-09	7.58705e-06	7.08337e-09	7.59054e-06	5.11382e-05	5.68335e-06	1.32669e-05	8.88316e-09	5.69762e-06	7.58222e-06	1.91923e-06	5.68742e-06	7.60729e-06	8.99636e-09	5.70723e-06	1.1372e-05	7.5842e-06	7.58936e-06	1.32589e-05	5.68331e-06	1.13704e-05	1.51451e-05	2.46342e-05	2.08322e-05	5.69277e-06	5.69727e-06	1.8965e-05	7.58327e-06	5.69088e-06	1.13933e-05	5.71029e-06	5.68476e-06	1.70524e-05	5.70776e-06	1.32754e-05	1.70502e-05	7.81904e-09	3.03027e-05	1.99515e-08	1.70698e-05	1.70468e-05	6.01712e-09	1.6021e-08	1.89508e-05	1.13646e-05	1.42261e-05	0	5.68308e-06	3.40918e-05	1.32903e-05	1.70587e-05	5.69212e-06	3.10285e-09	5.69618e-06	1.2583e-08	1.13724e-05	1.51627e-05	9.48118e-06	5.68885e-06	1.7067e-05	3.22007e-05	1.32606e-05	1.89539e-05	5.69122e-06	7.58079e-06	1.32744e-05	3.03018e-05	1.32642e-05	2.08399e-05	1.90354e-06	9.48277e-06	8.52716e-09	1.70446e-05	5.57391e-09	1.70572e-05	5.68603e-06	9.48464e-06	1.13814e-05	1.13834e-05	1.70451e-05	1.89557e-05	7.58436e-06	0.00147307
d2_6	0.00748662	1.5163e-05	1.70705e-05	1.32683e-05	5.07382e-09	1.13651e-05	1.91078e-06	1.51692e-05	5.68379e-06	1.51754e-05	1.13727e-05	7.58246e-06	1.70732e-05	7.58964e-06	5.6834e-06	7.58528e-06	7.59396e-06	1.51805e-05	7.59082e-06	1.13795e-05	3.16059e-09	5.69737e-06	5.69914e-06	1.32695e-05	5.69764e-06	1.89532e-05	7.61936e-06	5.68968e-06	9.49966e-06	1.70606e-05	3.81531e-06	1.80171e-05	6.67069e-09	1.13708e-05	1.54498e-08	1.70643e-05	1.32612e-05	1.91051e-06	7.58857e-06	1.13648e-05	1.90493e-06	2.08412e-05	1.3734e-08	1.13874e-05	1.32563e-05	1.13794e-05	1.70601e-05	2.27423e-05	1.32804e-05	7.60147e-06	2.08457e-05	1.1369e-05	5.69943e-06	7.58265e-06	1.06651e-08	1.9079e-06	7.58992e-06	2.28078e-09	1.89364e-05	2.27388e-05	1.13721e-05	5.69181e-06	5.68574e-06	1.64272e-08	1.32637e-05	1.13638e-05	1.89557e-05	7.44742e-09	9.10075e-10	1.13656e-05	5.91274e-09	3.22012e-05	8.63305e-09	5.68761e-06	1.13799e-05	7.6041e-06	0	1.70558e-05	7.58336e-06	5.67638e-06	1.13717e-05	1.59766e-09	5.6929e-06	1.13547e-05	1.13632e-05	2.27389e-05	9.48072e-06	5.70994e-06	3.5795e-09	5.68434e-06	7.57758e-06	5.67876e-06	1.90004e-06	1.3265e-05	0.00132807
d2_7	0.00573763	1.32736e-05	5.70247e-06	5.68627e-06	2.08527e-05	5.69009e-06	5.69931e-06	5.68566e-09	2.85522e-06	5.68466e-06	1.13746e-05	1.51761e-05	5.69024e-06	1.89459e-05	1.13639e-05	5.69764e-06	5.68189e-06	7.59261e-06	7.7415e-09	5.69722e-06	1.90468e-06	1.32678e-05	7.5832e-06	2.86188e-06	1.71954e-08	1.13775e-05	7.60414e-06	7.58755e-06	1.32694e-05	7.59487e-06	5.70316e-06	9.30597e-09	1.13681e-05	5.70018e-06	1.13726e-05	0	1.13611e-05	2.43821e-08	1.9043e-06	1.70523e-05	2.46175e-05	1.13856e-05	1.13744e-05	1.91738e-06	1.51609e-05	1.70595e-05	2.65517e-05	1.32564e-05	4.51281e-08	5.68602e-06	1.70539e-05	1.70508e-05	2.08202e-05	1.42189e-05	4.88842e-10	7.5726e-06	5.69232e-06	1.32552e-05	1.90985e-06	2.08545e-05	1.13811e-05	1.89307e-05	5.68536e-06	1.10798e-08	5.6862e-06	1.13637e-05	7.58389e-06	1.13613e-05	5.69235e-06	1.28316e-08	1.13756e-05	1.13749e-05	1.70727e-05	5.70009e-06	5.68602e-06	1.13747e-05	1.70395e-05	7.58505e-06	5.68541e-06	3.22057e-05	5.68356e-06	1.70599e-05	1.91131e-06	2.08292e-05	5.69347e-06	1.89611e-05	1.17168e-08	1.13708e-05	2.46441e-05	5.68958e-06	1.51691e-05	3.03102e-05	5.68064e-06	7.59629e-06	0.00144278
d2_8	0.00454986	2.85097e-09	9.8879e-09	2.01988e-08	5.33182e-09	5.71568e-06	5.69059e-06	1.70605e-05	7.56668e-09	5.67584e-06	1.9152e-06	2.2718e-05	1.89643e-05	1.13659e-05	7.58764e-06	1.5163e-05	1.13756e-05	9.48249e-06	7.58925e-06	5.68127e-06	2.46507e-05	3.59401e-09	1.14249e-08	1.82182e-08	2.0845e-05	5.69434e-06	1.91004e-06	5.67916e-06	5.69358e-06	1.13795e-05	1.13705e-05	9.48509e-06	5.68923e-06	2.2748e-05	4.13212e-09	2.27426e-05	1.70525e-05	5.68571e-06	1.5154e-05	1.13713e-05	1.32681e-05	1.70485e-05	2.10802e-08	6.80276e-09	5.70025e-06	2.27526e-05	8.6747e-09	1.1361e-05	3.79008e-05	7.58925e-06	1.32696e-05	1.13764e-05	9.49976e-06	5.68638e-06	1.59723e-08	7.57792e-06	5.68701e-06	1.89439e-05	1.91192e-06	8.88034e-09	6.87155e-09	2.29137e-09	3.79875e-06	5.68653e-06	7.58879e-06	5.68542e-06	1.23245e-05	1.96506e-09	5.69614e-06	1.1364e-05	2.69941e-09	5.68247e-06	1.02234e-08	5.68578e-06	5.6853e-06	7.58588e-06	1.70604e-05	4.44454e-09	5.69354e-06	1.89414e-05	5.68045e-06	5.69284e-06	7.21861e-09	1.32747e-05	1.1378e-05	2.27574e-05	1.13781e-05	7.58268e-06	1.13683e-05	2.65232e-05	1.13741e-05	5.68813e-06	2.08106e-08	3.59911e-05	0.00131208
d2_9	0.00355578	1.3258e-05	1.13773e-05	5.6966e-06	1.51433e-05	1.89531e-05	1.89497e-05	9.45291e-09	8.89186e-09	7.61557e-06	5.7063e-06	1.70591e-05	1.89565e-05	1.13928e-05	1.51588e-05	5.68972e-06	5.69209e-06	1.89424e-05	1.70631e-05	5.69496e-06	1.32684e-05	1.13681e-05	5.52687e-09	1.13831e-05	1.70409e-05	5.68522e-06	2.84183e-05	1.13851e-05	7.58809e-06	5.69287e-06	1.80148e-05	1.09058e-09	1.91347e-06	1.89524e-05	1.7059e-05	1.13684e-05	0	1.13687e-05	5.6924e-06	1.79707e-08	1.13644e-05	5.69679e-06	1.13708e-05	5.69589e-06	2.27287e-05	2.84227e-05	2.46484e-05	5.6809e-06	1.13804e-05	2.5572e-05	9.50184e-06	5.68674e-06	1.1373e-05	1.13713e-05	2.10296e-08	1.13716e-05	1.88825e-08	5.68836e-06	9.47618e-06	1.89396e-05	1.70698e-05	4.47057e-09	1.92592e-06	5.6933e-06	5.69682e-06	7.85692e-09	1.8944e-05	5.70361e-06	1.04352e-05	1.7052e-05	5.69088e-06	1.1384e-05	3.07469e-09	5.68333e-06	1.26127e-08	5.7025e-06	1.32552e-05	5.68043e-06	1.13695e-05	1.13597e-05	1.32651e-05	2.65206e-05	7.58599e-06	5.68911e-06	1.32629e-05	7.58647e-06	3.80862e-06	1.13649e-05	1.13781e-05	1.13647e-05	2.08456e-05	5.69589e-06	1.89511e-05	1.7048e-05	0.00134143
