	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41	d2_42	d2_43	d2_44	d2_45	d2_46	d2_47	d2_48	d2_49	d2_50	d2_51	d2_52	d2_53	d2_54	d2_55	d2_56	d2_57	d2_58	d2_59	d2_60	d2_61	d2_62	d2_63	d2_64	d2_65	d2_66	d2_67	d2_68	d2_69	d2_70	d2_71	d2_72	d2_73	d2_74	d2_75	d2_76	d2_77	d2_78	d2_79	d2_80	d2_81	d2_82
d3_0	0	0.0267681	0.0144325	0.0104075	0.00825518	0.00711429	0.00635741	0.00576894	0.00507832	0.00490359	0.00457941	0.00427073	0.00400867	0.00409909	0.00394509	0.00369576	0.00366757	0.00367012	0.00346822	0.00351778	0.00334175	0.00340866	0.0031237	0.00306282	0.00291902	0.0029273	0.00293907	0.00292462	0.00284923	0.00281777	0.00282087	0.00279676	0.00289163	0.00260637	0.00269813	0.00267881	0.00264649	0.00257133	0.00274989	0.00258074	0.00259223	0.00269484	0.00243156	0.00258812	0.00276736	0.00254215	0.00241697	0.00253928	0.00237126	0.00230719	0.00247247	0.00228037	0.00227675	0.00236876	0.00213455	0.00212936	0.00235522	0.002174	0.00210872	0.00208974	0.00210189	0.00229587	0.00238433	0.00216784	0.00234097	0.00228705	0.00220752	0.0021606	0.00222377	0.00222969	0.00202117	0.00195615	0.00202304	0.00209778	0.00203176	0.00203137	0.00199104	0.00200869	0.00197879	0.00197615	0.00199591	0.00206502	0.12664
d3_1	0.0449753	6.90798e-06	6.82798e-06	5.46665e-06	1.08705e-06	1.41034e-05	2.02192e-06	1.96423e-06	7.27139e-06	1.43125e-05	4.59402e-06	1.80251e-06	1.9029e-05	1.31504e-05	9.82525e-06	1.11532e-05	5.85304e-06	2.29359e-06	1.25695e-05	1.15836e-05	7.82428e-06	4.06225e-06	2.49784e-05	1.67766e-05	1.11532e-05	4.64415e-06	0	4.03086e-06	8.30517e-06	1.85447e-05	9.07316e-06	1.84759e-05	6.19711e-06	1.25558e-05	2.31432e-05	6.21855e-06	3.81111e-06	5.50639e-06	1.80558e-05	1.25095e-05	2.98878e-06	4.5552e-06	4.3336e-06	1.37729e-05	2.38973e-06	3.69083e-06	1.38021e-05	2.60635e-06	4.55067e-07	6.62165e-06	1.95469e-06	2.15996e-05	1.26262e-05	6.0458e-06	1.06348e-05	5.34415e-06	4.04884e-06	1.03241e-05	8.72351e-06	6.88806e-06	1.47124e-06	7.06032e-06	0	8.37573e-06	8.35209e-06	8.49623e-06	7.97106e-06	1.03966e-05	3.62734e-07	7.72367e-07	1.22386e-05	6.05424e-06	3.46598e-06	4.44306e-06	2.11988e-05	8.75638e-06	5.15695e-06	3.61233e-06	8.56268e-06	5.8417e-06	5.07879e-06	3.85765e-07	0.000760436
d3_2	0.0202185	3.86928e-06	1.29e-05	6.10578e-06	2.36773e-06	3.21144e-05	1.52875e-06	4.95312e-06	5.92319e-06	9.77143e-06	1.97114e-06	1.56893e-05	3.2243e-06	1.35276e-05	2.75016e-06	2.80898e-06	1.87997e-05	1.15466e-05	5.22765e-06	1.58111e-05	5.98654e-06	1.17041e-05	8.19023e-06	1.01479e-05	1.86385e-06	3.52052e-06	1.186e-05	1.84552e-05	1.1923e-05	1.32219e-05	1.96101e-06	1.77202e-05	8.42803e-06	4.71452e-06	6.60624e-07	1.7757e-05	1.42063e-05	1.80704e-05	8.80165e-07	9.26553e-06	3.41419e-06	9.38443e-06	1.40424e-05	1.07451e-05	3.88779e-06	2.12607e-05	1.57012e-05	5.11614e-06	1.15643e-05	1.56409e-06	1.27479e-05	4.53218e-06	1.91834e-05	2.6309e-06	8.54252e-06	7.28441e-06	2.05527e-06	5.3274e-06	1.85206e-05	1.22344e-05	3.57315e-05	1.46122e-06	7.3319e-06	1.41239e-05	1.48686e-05	1.57161e-06	3.31308e-06	2.6439e-06	6.14617e-06	1.37531e-06	7.87262e-06	2.32667e-05	5.69859e-06	2.85006e-06	4.60225e-07	2.62884e-06	2.42812e-06	1.25684e-05	4.8425e-06	3.6386e-05	5.28992e-06	9.29181e-06	0.000696585
d3_3	0.012483	5.15727e-06	7.51097e-06	1.04246e-05	4.22831e-06	1.8934e-05	8.10411e-06	4.1785e-06	4.411e-06	6.11199e-07	4.3944e-06	9.32784e-06	5.97299e-06	1.59558e-05	9.7889e-06	5.45785e-06	1.26785e-05	1.13407e-05	1.5394e-05	1.04472e-05	7.66648e-06	5.02784e-06	8.32518e-06	2.07678e-06	8.69731e-06	9.23183e-06	1.10963e-06	7.17515e-06	1.25675e-05	2.16155e-06	1.95298e-06	2.4378e-06	1.93308e-05	2.50154e-06	1.90737e-07	1.52012e-06	2.66567e-06	4.66246e-06	1.56578e-05	1.25159e-05	4.03858e-06	8.98888e-06	2.92702e-06	2.45856e-05	1.37852e-06	3.22742e-06	8.47789e-06	4.82289e-06	4.78809e-06	9.85982e-06	3.34123e-06	2.72795e-06	5.06515e-06	1.21298e-06	3.05571e-06	3.74551e-06	7.96014e-06	8.80286e-06	1.60605e-06	3.16824e-06	5.85091e-06	1.07501e-05	1.73276e-06	7.33388e-06	7.61672e-06	1.72055e-05	1.28152e-05	1.03827e-05	9.23252e-06	1.9334e-06	4.11272e-06	0	4.69018e-06	8.89478e-06	1.45345e-05	1.8194e-06	4.02723e-06	5.36541e-06	1.98968e-06	5.16079e-07	1.02134e-05	0	0.000797834
d3_4	0.00877533	1.2744e-06	7.62899e-06	7.74265e-06	8.18317e-07	2.74011e-05	3.49104e-05	4.98087e-06	5.04191e-06	3.91786e-06	3.02861e-05	5.99466e-07	1.01587e-05	5.70847e-06	4.43976e-06	1.18785e-05	7.2907e-06	1.18536e-05	2.90672e-06	8.39663e-06	6.87572e-06	1.51254e-05	1.47282e-05	4.89933e-06	7.34235e-06	5.90468e-06	7.56685e-06	7.10546e-06	1.64532e-05	1.21233e-05	4.32451e-06	1.19481e-05	1.29104e-05	1.61211e-06	3.82709e-06	5.92197e-06	6.98765e-06	3.1094e-06	7.80238e-06	4.90167e-06	1.29496e-05	1.30442e-05	6.75259e-06	1.41694e-06	7.27421e-06	1.07079e-05	9.30187e-06	7.51547e-06	4.10202e-06	1.03048e-05	5.57976e-06	1.57077e-05	4.4305e-06	4.90895e-07	1.3751e-06	1.60612e-05	9.1618e-06	5.569e-06	7.92206e-06	7.84509e-07	1.26286e-05	6.96241e-06	1.43329e-05	3.92649e-06	3.95228e-06	1.09003e-05	3.88402e-06	1.06092e-05	2.35006e-06	8.27522e-06	9.26303e-06	1.07501e-05	1.7616e-05	2.92513e-06	7.78732e-06	1.04494e-06	1.22693e-05	9.7815e-06	1.39468e-05	2.1994e-06	4.21152e-06	3.22388e-06	0.000694893
d3_5	0.00671273	1.48896e-06	2.88086e-06	4.42979e-06	7.21882e-06	9.44229e-06	1.4196e-05	5.44485e-06	9.40236e-06	1.74005e-05	6.28424e-06	1.08363e-05	1.02161e-05	7.16766e-06	3.13924e-05	1.87892e-06	2.3228e-05	1.20979e-05	1.16836e-05	9.56742e-06	1.59589e-05	4.92534e-06	1.16496e-05	6.64134e-06	9.15806e-07	1.50179e-05	3.58352e-06	7.66159e-06	2.39026e-05	7.39356e-06	5.79035e-06	1.96425e-05	2.89824e-06	4.51209e-06	2.30381e-06	5.92553e-06	1.08012e-05	7.23282e-06	1.33254e-05	3.95742e-06	6.56299e-06	3.93695e-06	1.81682e-06	6.47828e-06	1.32123e-05	1.30078e-05	1.80655e-06	1.07355e-05	4.00428e-06	8.86286e-06	3.4687e-06	3.22583e-06	1.83059e-05	1.56298e-05	4.52951e-06	6.36755e-06	3.6644e-06	5.53973e-06	5.44856e-06	4.00812e-05	1.23633e-05	1.27236e-05	5.34834e-06	3.95151e-06	5.34023e-06	8.07387e-07	1.2194e-05	6.01366e-06	1.33015e-05	8.58935e-06	2.95109e-06	3.63115e-06	1.02038e-05	1.22323e-05	1.73017e-06	2.45505e-06	6.22204e-06	2.09478e-05	9.23676e-07	6.03226e-06	9.67201e-06	4.63252e-06	0.000724194
d3_6	0.0056783	3.3248e-07	1.19157e-05	5.54772e-06	5.74172e-06	1.02654e-05	2.78987e-05	1.44418e-05	2.78286e-06	1.37089e-05	2.15044e-07	1.76681e-06	1.63248e-05	3.09716e-06	1.02869e-05	1.21169e-05	1.52105e-06	3.4754e-06	4.83056e-06	1.95818e-06	4.88212e-06	4.43091e-06	7.70802e-06	2.25882e-05	5.19584e-06	8.18494e-06	2.04022e-05	6.20922e-06	6.60965e-06	3.10447e-06	1.26282e-05	5.00608e-06	1.87145e-06	1.11607e-05	9.59499e-06	8.13414e-06	3.17927e-06	1.8463e-05	9.50251e-06	2.27412e-06	9.96999e-07	8.28162e-06	4.61736e-06	9.24572e-06	2.95328e-06	1.07925e-05	1.18553e-05	7.27047e-06	1.16782e-05	2.53644e-05	5.80611e-06	1.18478e-05	3.90786e-06	3.53764e-06	5.28071e-06	7.94296e-06	2.68653e-06	4.66073e-06	0	5.57105e-06	2.90958e-05	1.51807e-05	6.03448e-06	4.37056e-06	7.66839e-06	2.84137e-06	1.27186e-05	5.07394e-06	2.33681e-06	1.29317e-05	4.95979e-07	1.34578e-06	8.22437e-06	7.66073e-06	2.66141e-06	2.71514e-06	7.42139e-06	1.98869e-05	8.28334e-06	1.03712e-05	9.33459e-06	7.77552e-06	0.000847365
d3_7	0.00511327	1.6773e-05	3.88031e-06	2.63143e-06	2.1307e-06	7.02155e-06	2.8907e-07	5.7129e-06	1.77873e-06	1.25382e-05	1.53347e-05	9.10108e-06	1.19928e-05	6.65751e-06	8.54304e-06	4.95848e-06	9.71267e-06	2.14374e-05	3.67119e-06	1.77656e-05	9.581e-06	2.87997e-06	7.41681e-06	4.72265e-06	9.90413e-06	5.93389e-06	1.02935e-05	3.02145e-05	1.2888e-05	1.05011e-06	1.89142e-06	1.80222e-05	3.56572e-06	4.1821e-06	2.09339e-05	1.88362e-05	1.36334e-06	4.1387e-06	1.00591e-05	1.4093e-05	2.83394e-06	7.29122e-06	4.86584e-06	1.47924e-06	4.35361e-06	1.02488e-05	5.21198e-06	3.15686e-05	1.31843e-05	1.75493e-05	6.45983e-06	5.45786e-06	1.09253e-05	1.02161e-05	3.5223e-06	2.09723e-06	7.42905e-06	8.11025e-06	2.02111e-06	5.49655e-06	1.31641e-05	1.79687e-06	5.62794e-06	3.54372e-06	9.59495e-06	3.87685e-06	4.27624e-06	5.77801e-06	1.421e-05	1.79167e-05	8.59015e-06	8.2223e-06	1.43629e-05	9.4539e-06	2.33633e-05	7.47221e-06	1.86314e-05	3.76699e-06	7.28293e-06	2.17096e-06	4.20668e-06	1.74668e-05	0.000784262
d3_8	0.00460829	1.486e-06	5.36498e-06	1.11172e-05	2.03948e-06	2.57781e-05	5.65933e-06	2.19616e-05	9.00073e-06	1.18373e-06	2.02431e-05	8.72252e-06	2.48556e-05	1.44839e-05	6.1436e-06	1.37901e-05	3.87763e-06	8.15473e-06	1.11966e-05	1.73715e-05	7.6716e-06	8.41037e-06	7.86695e-07	5.25136e-06	7.70278e-06	1.10238e-05	1.22914e-05	9.80119e-06	2.28715e-05	6.50057e-06	6.59248e-06	8.16156e-07	1.02835e-05	1.73338e-05	1.73586e-06	3.28016e-06	7.21517e-07	1.23649e-05	0	1.25823e-05	3.81748e-06	6.16206e-06	7.26473e-06	3.71691e-06	4.32376e-06	5.16305e-06	1.14257e-05	8.97762e-06	7.384e-06	3.84186e-06	5.03667e-06	1.54608e-05	4.29713e-06	1.40002e-05	1.61939e-06	8.91566e-06	1.50163e-05	1.6634e-05	9.377e-06	8.13454e-06	7.29781e-06	5.31267e-06	7.98786e-07	1.27808e-05	4.07985e-06	8.9434e-06	6.87164e-06	1.45323e-05	4.15547e-06	8.65547e-06	1.65395e-06	8.20024e-06	4.27472e-06	1.16325e-05	1.89257e-06	9.30817e-06	1.91395e-05	6.73847e-06	2.56676e-05	3.64503e-06	1.16277e-05	3.34108e-06	0.000740353
d3_9	0.00383327	6.33657e-06	1.30877e-05	2.23416e-06	5.89806e-06	3.94398e-06	5.9473e-06	1.04442e-05	1.18088e-05	5.4518e-06	7.44468e-06	1.05264e-05	8.78922e-06	4.86015e-06	5.46511e-06	9.57924e-06	1.42153e-05	1.1447e-05	2.46022e-05	2.30437e-06	9.04267e-06	1.30364e-05	9.62775e-06	3.01561e-06	7.04916e-06	3.91734e-06	9.5395e-06	6.30159e-06	1.283e-05	1.1354e-05	0	1.03783e-05	7.03927e-06	2.27727e-06	2.77084e-06	1.4097e-05	1.41479e-05	1.34651e-05	2.43463e-06	1.02927e-05	6.99755e-06	1.26217e-05	2.19002e-05	8.90906e-06	2.87547e-07	6.59619e-06	1.14097e-05	1.36424e-05	2.37353e-05	4.49873e-06	1.3528e-05	1.87507e-05	1.1231e-05	6.84686e-06	9.11007e-08	9.40444e-06	1.58451e-05	6.88844e-06	7.46703e-06	2.0557e-06	1.66663e-06	1.37389e-06	1.06712e-05	4.35835e-06	7.806e-06	8.11597e-06	1.57064e-05	5.26765e-08	9.74259e-06	1.08636e-05	7.00086e-06	2.32355e-06	5.23724e-06	1.34078e-05	0	1.23579e-05	4.74737e-07	1.53141e-06	8.39408e-06	9.48019e-06	1.28478e-05	2.06725e-06	0.000732356
