	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41	d2_42	d2_43	d2_44	d2_45	d2_46	d2_47	d2_48	d2_49	d2_50	d2_51	d2_52	d2_53	d2_54	d2_55	d2_56	d2_57	d2_58	d2_59	d2_60	d2_61	d2_62	d2_63	d2_64	d2_65	d2_66	d2_67	d2_68	d2_69	d2_70	d2_71	d2_72	d2_73	d2_74	d2_75	d2_76	d2_77	d2_78	d2_79	d2_80	d2_81	d2_82
d3_0	0	0.112858	0.0528924	0.033533	0.0233622	0.0179042	0.0144239	0.0114193	0.00937564	0.00811187	0.00736683	0.00652509	0.00604453	0.00493557	0.00459445	0.00395183	0.00389067	0.0036868	0.00324049	0.00343754	0.00288812	0.0028951	0.00246279	0.00208606	0.00260074	0.00226522	0.00213541	0.00220512	0.00175812	0.00227988	0.00197919	0.00196916	0.00210215	0.00196288	0.00192188	0.00159936	0.00212095	0.00167171	0.00145215	0.00179967	0.00170251	0.00134196	0.00155573	0.00172846	0.00151689	0.00158834	0.00116136	0.00127387	0.000968188	0.0010403	0.000884834	0.00097952	0.000998556	0.000902336	0.000974221	0.00106852	0.00133712	0.00129691	0.000914569	0.000912994	0.000907672	0.00106171	0.000855451	0.000796745	0.000802519	0.000768609	0.000616866	0.000606775	0.000786291	0.000808855	0.000794083	0.000937959	0.000677475	0.000720253	0.000514168	0.000535436	0.000774988	0.000536589	0.000638036	0.000455102	0.000529807	0.000555442	0.00260576
d3_1	0.0550861	2.69368e-05	6.92303e-07	5.10796e-07	1.24168e-06	1.71508e-06	2.26479e-06	1.07743e-06	2.77696e-05	5.06898e-07	2.66899e-05	1.1212e-06	6.64143e-07	6.25472e-05	6.57742e-07	3.60158e-07	8.93024e-07	1.57038e-06	1.24307e-06	1.04652e-06	4.35054e-07	1.21388e-06	4.57337e-07	1.50039e-06	2.80446e-05	5.41857e-05	2.73484e-05	2.34911e-07	1.07456e-06	6.21339e-07	2.79241e-05	2.77843e-05	1.45607e-06	1.53825e-06	2.66872e-05	1.18235e-06	9.43379e-07	5.38034e-05	1.05866e-06	5.39504e-05	1.39841e-06	1.15229e-06	6.5094e-07	2.69872e-05	5.34824e-07	5.41017e-05	1.5408e-06	1.25469e-06	2.69151e-05	2.6866e-05	2.88872e-05	1.27092e-06	1.92362e-06	2.76055e-05	2.75438e-05	1.11442e-06	1.1857e-06	5.53939e-07	2.72765e-05	2.72577e-05	1.1223e-06	2.43063e-07	2.75486e-05	1.05421e-06	3.13671e-07	5.82837e-07	5.45331e-05	1.18399e-06	2.6635e-05	5.29721e-05	2.69483e-07	6.55923e-08	1.15958e-07	9.29393e-07	2.7372e-05	3.78904e-07	1.69168e-06	6.93269e-07	1.81867e-06	3.83761e-07	2.6937e-05	8.3289e-07	0.000187275
d3_2	0.0261571	2.68941e-05	3.92556e-07	2.63628e-05	2.69593e-05	1.63482e-06	6.47875e-07	9.48663e-07	1.15264e-06	1.47655e-06	1.05096e-06	5.33183e-05	5.23266e-07	2.84031e-05	7.28105e-07	5.41687e-05	1.44558e-06	8.13112e-07	3.99335e-07	5.54693e-07	1.44917e-06	2.84751e-05	2.76526e-05	1.09878e-06	2.79944e-05	5.31659e-05	2.78557e-05	5.63305e-07	3.22409e-06	2.51353e-06	2.16267e-07	5.43461e-05	2.66901e-05	3.64436e-05	1.46605e-06	2.73786e-05	2.68386e-05	2.68776e-06	1.34243e-06	1.87715e-06	2.71255e-05	1.77388e-06	6.43432e-07	7.50706e-07	2.70752e-05	2.74411e-05	8.87692e-07	1.23996e-06	1.2672e-06	2.70681e-05	1.67289e-06	1.38981e-06	2.64266e-06	5.3008e-05	1.40431e-06	3.5291e-07	1.3733e-06	1.20978e-06	6.42195e-07	1.57747e-06	1.56323e-06	6.51004e-07	2.64938e-05	2.75928e-05	2.68864e-05	1.72929e-06	8.97537e-07	9.49247e-07	3.12898e-07	2.69339e-05	2.69794e-05	9.67654e-07	1.51914e-06	9.14226e-07	1.39623e-06	2.68729e-05	7.32537e-07	9.43865e-07	7.19428e-07	2.7467e-05	5.73724e-07	2.69442e-05	3.33915e-05
d3_3	0.0165059	5.30543e-05	4.53062e-07	1.49072e-06	2.68067e-05	1.39734e-06	2.7103e-05	5.33763e-05	5.8791e-07	2.70137e-05	8.28299e-07	6.95431e-07	3.44384e-07	1.3622e-06	1.67606e-06	5.46616e-05	0.000106652	1.28195e-06	9.06961e-07	3.91615e-07	2.67905e-05	1.93691e-06	4.6747e-07	2.42702e-06	1.76531e-06	9.10963e-07	2.77442e-05	1.99211e-06	2.45848e-06	8.62148e-07	7.58307e-07	9.27662e-07	1.92511e-06	2.80033e-05	7.71756e-07	2.7674e-05	2.58864e-07	2.79539e-05	2.76994e-05	2.00276e-06	2.36762e-06	7.97008e-05	4.43449e-07	2.07053e-06	9.33898e-07	1.57275e-06	1.45382e-06	2.70614e-05	2.72023e-05	1.03132e-06	1.94163e-06	1.32407e-06	1.54149e-08	2.75377e-05	6.74233e-07	1.63141e-06	6.82901e-07	1.12006e-06	9.58139e-07	9.37811e-07	3.40539e-07	2.79009e-07	1.00659e-06	5.32297e-05	2.6915e-05	6.52442e-07	2.71381e-05	5.90593e-07	2.63379e-05	7.72457e-07	1.84426e-09	2.65344e-05	2.76357e-05	1.21342e-06	5.39384e-05	2.60699e-07	7.28328e-07	2.72656e-05	2.72871e-05	8.16056e-07	5.5646e-07	6.01534e-07	8.36277e-05
d3_4	0.011657	1.13155e-06	1.44751e-06	2.70136e-05	5.45917e-07	2.69557e-05	2.93256e-05	1.39461e-06	2.87924e-05	1.74278e-06	1.13248e-06	6.21815e-05	6.98377e-07	2.78475e-05	1.48582e-06	5.45094e-05	1.67229e-07	1.17509e-06	1.52957e-06	2.75093e-05	5.15957e-07	1.51593e-06	9.39598e-08	8.06297e-05	2.76144e-05	5.52693e-07	1.94858e-06	2.78672e-05	1.48475e-06	8.05166e-05	2.49713e-06	5.5355e-07	1.67107e-07	1.00301e-06	5.41809e-05	5.28295e-05	5.50564e-05	9.94578e-07	2.73219e-05	2.74328e-05	5.19002e-07	2.69746e-05	5.60262e-07	9.74581e-07	2.74221e-05	2.74065e-05	2.734e-05	2.13896e-07	1.23397e-06	4.28666e-07	3.05589e-06	2.75468e-05	5.48274e-07	2.78179e-05	2.73036e-05	8.863e-07	5.38704e-05	6.21685e-07	3.3217e-07	1.75115e-06	2.68044e-05	2.76964e-05	5.34857e-05	1.30127e-06	2.6897e-05	2.79286e-05	1.58618e-06	2.78627e-05	1.08011e-06	6.77152e-07	5.36964e-07	1.07784e-06	4.98136e-07	2.7036e-05	2.7363e-05	5.94086e-07	3.99185e-07	2.64277e-05	2.75528e-05	2.65059e-05	2.70496e-05	2.66301e-05	3.21902e-05
d3_5	0.00883521	1.2377e-06	5.42132e-05	8.84195e-07	1.31886e-06	2.68234e-05	2.74671e-05	5.3328e-05	5.38399e-05	7.87241e-07	1.42879e-06	2.70558e-05	2.77396e-07	1.89558e-06	9.31978e-07	2.74343e-05	2.70891e-05	2.73558e-05	1.6642e-06	7.92789e-05	2.76495e-05	1.40651e-07	2.71735e-05	1.4816e-06	5.31866e-05	1.77491e-07	2.67928e-05	2.73661e-05	2.02797e-06	2.78016e-05	2.74025e-05	1.65838e-06	2.7411e-05	2.77823e-05	2.79501e-05	5.38841e-05	2.81048e-05	2.71121e-05	6.60886e-07	3.25016e-07	5.3505e-05	5.64523e-07	4.92422e-07	2.69701e-05	2.86611e-05	2.75421e-05	2.05084e-06	8.57971e-07	2.75774e-05	4.30827e-07	7.91392e-07	1.36093e-06	8.48876e-08	2.67282e-05	3.57238e-07	6.41004e-07	5.61873e-07	6.03176e-07	8.16344e-07	2.7823e-05	5.73163e-07	1.59265e-06	7.79916e-07	1.06661e-06	5.36387e-05	2.71633e-05	2.75682e-05	2.46729e-07	1.05559e-06	1.46948e-06	2.64694e-05	2.7111e-05	5.35329e-05	7.93258e-05	5.28968e-07	1.73696e-06	7.14837e-07	5.87394e-07	1.19614e-06	5.3336e-05	2.6572e-05	2.79576e-05	5.6645e-05
d3_6	0.00689743	1.26467e-06	1.46957e-06	9.75867e-07	1.33162e-06	5.32358e-05	2.70208e-05	2.7217e-05	2.74932e-05	1.34647e-06	2.69477e-05	1.3585e-06	2.70892e-05	5.42912e-05	5.31142e-05	1.05299e-06	9.08688e-07	1.23351e-06	7.62483e-07	1.50142e-06	1.14391e-06	2.66024e-05	1.50001e-06	2.24521e-06	9.37729e-07	2.64665e-05	1.35146e-06	6.23092e-07	1.22953e-06	2.73265e-05	5.29748e-05	7.99145e-05	1.07023e-06	1.45385e-06	1.57438e-06	5.984e-07	1.73186e-06	2.72978e-05	2.32446e-06	2.78515e-05	5.26328e-07	2.17858e-06	2.79244e-05	2.71447e-05	1.55354e-07	5.36211e-05	1.64851e-06	5.36981e-05	2.72441e-05	1.10549e-06	2.69882e-05	7.9748e-07	4.02647e-07	1.92796e-06	6.26833e-07	5.42243e-05	2.69628e-05	2.69921e-05	2.68228e-05	2.66509e-05	2.76589e-07	2.17145e-06	2.77284e-05	5.15217e-07	1.31265e-06	1.22085e-06	2.6792e-05	1.35647e-06	2.72751e-05	1.58772e-06	5.4407e-07	3.94342e-07	2.79426e-05	9.76335e-07	7.47758e-07	2.25074e-07	2.74567e-05	1.51268e-07	2.10766e-07	8.88754e-07	1.29222e-06	7.12269e-07	5.98177e-05
d3_7	0.00558387	5.23041e-07	2.7467e-05	8.03977e-07	2.81365e-05	2.67786e-05	8.03629e-05	2.77013e-05	2.73676e-05	2.68904e-05	2.79925e-05	5.34816e-05	2.74011e-05	5.35918e-05	2.23472e-06	1.97634e-06	1.44305e-06	1.25808e-06	1.26517e-06	1.33828e-06	2.77801e-05	1.01209e-06	1.50511e-06	1.43777e-06	5.876e-07	1.2109e-06	5.46116e-05	2.73567e-05	5.39249e-05	7.99255e-05	2.70123e-05	2.90123e-05	2.66429e-05	1.90103e-06	1.02672e-06	2.76463e-05	1.86755e-06	2.72821e-05	5.39976e-07	1.60083e-06	2.76011e-05	5.25536e-07	2.71617e-05	5.29702e-05	2.69136e-05	3.55896e-07	2.78102e-05	1.06368e-06	1.91659e-06	2.836e-05	2.03654e-06	8.97686e-07	1.34362e-06	1.62312e-06	7.85725e-07	5.6712e-07	9.17775e-07	7.17463e-07	9.14993e-07	8.89435e-07	2.94607e-05	5.31689e-05	5.74874e-07	5.3433e-05	2.74091e-05	1.34574e-06	2.6848e-05	5.8591e-07	2.68988e-05	5.44397e-05	6.80716e-07	5.42066e-07	7.07721e-07	2.68019e-05	2.93622e-07	3.72268e-07	2.67528e-05	2.70556e-05	3.05115e-08	8.38306e-07	5.51784e-07	2.70296e-05	5.85732e-05
d3_8	0.00464914	5.85044e-07	5.67746e-07	6.32261e-07	1.11527e-06	5.38746e-05	6.01651e-07	2.81778e-05	1.26434e-06	1.29581e-06	2.17662e-06	2.55793e-06	2.77622e-07	1.08798e-06	2.70644e-05	2.75207e-05	2.71113e-05	1.37688e-06	7.36934e-07	2.01861e-06	1.39723e-06	7.98502e-05	2.77598e-05	2.74195e-05	1.04157e-06	9.98135e-07	1.48825e-06	1.64671e-06	1.9444e-06	5.33661e-05	7.93935e-07	5.36802e-05	7.86861e-07	2.73588e-05	2.21963e-06	2.78046e-05	2.09776e-06	7.83303e-07	2.11088e-06	5.42819e-05	2.72322e-05	2.76322e-05	2.80596e-05	8.44865e-07	2.65687e-05	1.1498e-06	2.70357e-07	2.75559e-05	6.07509e-07	2.71557e-05	1.17225e-06	1.37789e-06	2.8393e-05	7.9144e-07	1.0636e-06	1.34086e-06	1.07203e-06	5.44224e-05	2.69858e-05	2.75128e-05	1.30424e-06	2.64386e-05	3.96565e-07	1.25075e-06	2.65761e-05	7.6517e-07	5.37697e-05	2.74601e-05	2.6399e-07	1.33876e-06	2.70623e-05	8.31151e-07	3.78565e-07	6.73962e-07	4.59212e-07	5.33198e-05	8.44428e-07	1.49416e-07	2.70095e-05	1.0331e-06	1.02972e-06	2.66847e-05	0.000118532
d3_9	0.00382832	2.71349e-05	9.45675e-07	2.75311e-05	4.46571e-07	1.84006e-06	7.77578e-07	8.26094e-07	1.23213e-06	2.09059e-06	1.1951e-06	7.61118e-07	5.69782e-07	3.50369e-07	2.86006e-05	2.87167e-05	1.40753e-06	9.03855e-07	2.71866e-05	1.68468e-06	1.54031e-06	2.76474e-05	2.82488e-05	2.88512e-05	2.84105e-05	3.52694e-07	7.42278e-07	5.37491e-05	2.72842e-05	2.81426e-05	1.25452e-06	9.11033e-07	1.07019e-06	2.86031e-05	2.84695e-05	5.32372e-05	1.96822e-07	9.06077e-07	5.37661e-05	2.87833e-05	2.79993e-05	2.69157e-05	2.26819e-07	2.27116e-06	1.08541e-06	1.69111e-06	1.91183e-06	2.69307e-05	9.77924e-07	2.73612e-05	1.56683e-06	5.39776e-05	2.67103e-05	5.38282e-05	2.69328e-05	2.79386e-05	1.44414e-06	1.04902e-06	2.76021e-05	1.19446e-06	6.1981e-07	6.50048e-07	9.59613e-07	4.02709e-07	2.62951e-05	2.76198e-05	1.64221e-06	5.38685e-05	7.24643e-07	1.26076e-06	1.24906e-06	2.71604e-05	2.68396e-05	3.65501e-05	2.70826e-05	4.61033e-07	2.68774e-05	2.72902e-05	1.17852e-06	5.33635e-05	5.76378e-07	4.61886e-07	0.000108209
