	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62	d1_63	d1_64	d1_65	d1_66	d1_67	d1_68	d1_69	d1_70	d1_71	d1_72	d1_73	d1_74	d1_75	d1_76	d1_77	d1_78	d1_79	d1_80	d1_81	d1_82	d1_83	d1_84	d1_85	d1_86	d1_87	d1_88	d1_89	d1_90	d1_91	d1_92	d1_93	d1_94	d1_95	d1_96	d1_97	d1_98
d2_0	0	0.0989505	0.047536	0.0303133	0.0214776	0.0163908	0.0127227	0.0104078	0.00832509	0.00697143	0.00600844	0.00498525	0.0040279	0.00342502	0.00289223	0.00269007	0.00203439	0.00157376	0.00165745	0.00129536	0.00114979	0.000977071	0.000994428	0.000723099	0.000626034	0.000450587	0.000480817	0.000453658	0.000294568	0.000319328	0.000279985	0.000230012	0.000138679	0.000144104	0.000128039	0.000149897	6.45154e-05	7.2783e-05	4.49907e-05	5.3725e-05	4.80318e-05	5.65774e-05	5.61013e-05	3.49947e-05	2.76993e-05	3.97724e-05	4.4781e-05	3.77538e-05	1.41941e-05	1.32045e-05	1.84551e-05	3.23922e-05	4.2798e-05	3.23483e-05	2.70671e-05	3.39937e-05	1.83038e-05	2.3481e-05	1.47222e-05	7.81228e-06	1.81982e-05	5.89814e-06	1.82129e-05	1.28993e-05	1.28655e-05	1.29298e-05	1.10311e-05	7.03068e-07	7.59819e-06	2.50861e-05	1.62931e-05	5.83986e-06	2.07143e-05	6.64283e-07	1.10007e-05	1.62521e-05	5.87417e-06	7.53666e-06	1.02128e-05	2.49883e-05	1.10537e-05	1.28084e-05	1.63694e-05	9.30378e-06	7.53029e-06	1.10659e-05	2.67361e-05	5.8844e-06	1.11322e-05	1.45985e-05	5.99464e-06	2.1664e-05	5.93971e-06	1.11604e-05	2.96488e-05	2.34398e-05	1.64939e-05	2.08235e-05	0.000224518
d2_1	0.10346	0.000162223	8.38841e-05	7.33929e-05	7.84945e-05	8.55193e-05	6.11577e-05	8.73354e-05	2.63795e-05	1.58356e-05	4.19716e-05	4.54761e-05	2.80478e-05	4.54954e-05	2.62739e-05	1.58341e-05	2.10507e-05	1.58929e-05	2.28223e-05	2.88878e-05	1.59369e-05	3.67604e-05	5.36712e-06	1.75259e-05	1.05639e-05	1.05948e-05	1.23475e-05	1.76103e-05	1.58106e-05	2.4526e-05	1.42636e-07	1.89606e-06	1.05954e-05	1.0585e-05	1.09468e-07	1.93258e-05	2.10671e-05	2.27902e-05	5.35104e-06	1.89329e-06	1.20139e-07	1.58247e-05	1.0597e-05	1.0581e-05	7.14245e-06	5.32259e-06	1.25028e-07	1.34519e-07	5.33829e-06	1.22968e-05	5.31828e-06	5.41407e-06	1.47836e-07	5.33813e-06	1.58534e-05	1.81446e-06	5.30025e-06	1.05605e-05	5.34053e-06	5.34617e-06	1.24011e-05	7.06935e-06	1.38456e-07	6.24493e-08	1.05363e-05	1.05834e-05	5.35135e-06	7.07913e-06	5.32737e-06	1.92861e-05	1.08227e-07	1.03157e-07	1.05506e-05	5.31572e-06	5.34049e-06	1.1353e-07	1.88872e-06	5.30946e-06	1.07858e-07	5.32788e-06	1.05423e-05	7.33666e-08	1.89205e-06	5.37806e-06	7.08754e-06	1.75633e-05	5.3834e-06	5.34652e-06	5.41466e-06	7.13343e-06	1.7609e-05	1.58686e-05	1.94274e-06	1.06123e-05	5.39342e-06	7.14381e-06	1.23846e-05	2.11798e-05	7.10321e-05
d2_2	0.042259	0.000112562	6.64896e-05	8.89595e-05	9.07414e-05	8.91007e-05	8.90663e-05	3.50032e-05	6.29217e-05	2.62988e-05	3.85001e-05	2.10797e-05	1.23812e-05	1.58476e-05	2.80567e-05	4.55059e-05	1.57906e-05	1.23703e-05	2.10399e-05	5.363e-06	1.40831e-05	1.23494e-05	1.05941e-05	1.23608e-05	5.38223e-06	5.35153e-06	1.5841e-05	1.44343e-07	1.75989e-05	1.23592e-05	5.39872e-06	8.97261e-06	1.06016e-05	5.39148e-06	1.58883e-05	1.05747e-05	5.35234e-06	5.37974e-06	5.36823e-06	1.09392e-07	5.40568e-06	9.05635e-08	1.75641e-05	5.37977e-06	8.0693e-08	8.00113e-06	1.89732e-06	1.0634e-05	9.01515e-08	5.38795e-06	1.58047e-05	1.19735e-07	1.62262e-07	1.91028e-07	5.35261e-06	1.58165e-05	5.33496e-06	7.06704e-06	7.06988e-06	5.36109e-06	5.31355e-06	1.49599e-05	5.39237e-06	1.50518e-07	1.49588e-07	1.37418e-07	1.89474e-06	1.05407e-05	1.00852e-07	1.5728e-07	1.57961e-05	1.06301e-07	1.92538e-06	5.33473e-06	5.35805e-06	7.13409e-06	1.77159e-07	5.39619e-06	1.75581e-05	1.95015e-07	5.36132e-06	1.13738e-07	5.42621e-06	1.06407e-05	7.08349e-06	5.40321e-06	1.87386e-06	5.3652e-06	6.273e-06	1.20427e-07	8.85859e-06	5.36826e-06	5.37534e-06	2.05855e-07	2.45893e-07	2.28556e-05	2.11031e-07	1.93745e-05	0.000114412
d2_3	0.0232807	0.000156905	7.43056e-05	8.90564e-05	6.29156e-05	5.24206e-05	9.60234e-05	6.12167e-05	3.50034e-05	4.72176e-05	1.05945e-05	5.76328e-05	1.06646e-05	3.23782e-05	5.41944e-06	2.28181e-05	1.58586e-05	3.85428e-05	2.80046e-05	1.93369e-05	1.66764e-05	3.85103e-05	1.05559e-05	1.23035e-05	1.24082e-05	1.76031e-05	1.58478e-05	5.36088e-06	8.88717e-06	5.34734e-06	1.17476e-07	1.84536e-05	1.0607e-05	5.38583e-06	1.0557e-05	1.92643e-05	5.42288e-06	2.8082e-05	7.07219e-06	1.83461e-06	1.06136e-05	5.35095e-06	9.28532e-08	7.10523e-06	1.23436e-05	7.14826e-06	5.36113e-06	5.33331e-06	5.37806e-06	1.06082e-05	9.69302e-06	1.06515e-05	1.76048e-05	1.06004e-05	1.58183e-05	5.38312e-06	5.35043e-06	5.35658e-06	5.33229e-06	7.10087e-06	9.81911e-08	1.91143e-06	5.34108e-06	7.05984e-06	1.58396e-05	8.40409e-08	1.05177e-05	1.93479e-05	9.43925e-08	5.34412e-06	2.28241e-05	5.40582e-06	5.83839e-08	7.08455e-06	1.19269e-07	1.04257e-07	5.31689e-06	1.53272e-07	1.21181e-07	1.14632e-07	1.16698e-07	1.7632e-05	1.57915e-05	7.10678e-06	1.06512e-05	9.76574e-08	5.38721e-06	1.06338e-05	2.46192e-05	7.13677e-06	5.37109e-06	1.0604e-05	5.469e-06	5.41269e-06	1.27569e-07	1.9529e-06	7.13735e-06	1.07143e-05	5.80446e-05
d2_4	0.0146961	0.000133396	8.29677e-05	7.15882e-05	9.59971e-05	8.73219e-05	6.81615e-05	7.15626e-05	5.24084e-05	5.42646e-05	3.94172e-05	3.15239e-05	4.71813e-05	6.11951e-05	3.33097e-05	3.67335e-05	1.06446e-05	2.6291e-05	1.93656e-05	2.63813e-05	3.15432e-05	1.58091e-05	2.11364e-05	1.05338e-05	1.35277e-07	7.10448e-06	1.75589e-05	5.45958e-06	1.93363e-05	2.28759e-05	1.0648e-05	1.06483e-05	1.58266e-05	1.05922e-05	1.05668e-05	1.05843e-05	5.32635e-06	1.06083e-05	5.36938e-06	9.37268e-08	1.22926e-05	5.37592e-06	1.49782e-05	1.51316e-07	7.06577e-06	1.2318e-05	7.15614e-06	7.15482e-06	1.84787e-06	1.23657e-05	1.0604e-05	8.62742e-08	1.82173e-06	1.06189e-05	7.09793e-06	5.42679e-06	3.49907e-05	5.35667e-06	1.05832e-05	7.09044e-06	1.05785e-05	5.29331e-06	5.30773e-06	3.58608e-06	7.16008e-06	1.75504e-05	1.0567e-05	1.05588e-05	8.45082e-08	1.57708e-05	7.76883e-08	5.37455e-06	1.0869e-07	3.61556e-06	7.08975e-06	5.33223e-06	5.31824e-06	1.06029e-05	1.87923e-06	5.36003e-06	5.32552e-06	1.02204e-07	1.94837e-06	2.11218e-05	1.05976e-05	7.10166e-06	1.05959e-05	2.45348e-05	5.35111e-06	2.28298e-05	5.41691e-06	1.05148e-07	1.34747e-07	1.86851e-07	2.2834e-05	1.9741e-06	1.52315e-07	2.29115e-05	0.000134599
d2_5	0.00981496	0.000123892	0.000130947	0.000109902	9.25092e-05	8.72406e-05	5.5968e-05	4.55275e-05	3.67615e-05	5.59041e-05	4.19046e-05	4.53835e-05	4.7261e-05	1.75356e-05	2.10749e-05	2.10206e-05	4.54448e-05	2.62759e-05	1.75208e-05	1.05825e-05	2.29194e-05	1.05737e-05	5.36166e-06	1.37856e-07	1.06401e-05	7.19951e-06	1.59288e-05	7.14358e-06	2.36747e-05	1.40754e-05	1.86955e-06	1.78056e-07	1.91232e-07	7.16787e-06	7.10334e-06	2.28298e-05	1.16264e-05	7.05843e-06	5.40328e-06	7.11493e-06	7.08285e-06	1.23204e-05	1.06013e-05	5.35172e-06	7.13671e-06	2.62996e-05	5.3524e-06	1.06024e-05	5.3893e-06	1.39796e-05	1.59134e-05	1.05474e-05	1.87004e-06	1.75564e-05	1.57992e-05	7.09674e-06	7.15871e-06	5.38954e-06	1.23328e-05	1.23586e-05	1.40926e-05	9.13173e-08	1.94388e-06	5.37107e-06	5.37345e-06	9.6634e-08	1.24064e-07	1.84916e-06	1.57775e-05	8.05903e-06	1.19682e-07	1.23022e-05	1.37129e-07	1.06863e-05	1.58075e-05	1.49556e-05	5.32198e-06	1.42798e-07	7.13274e-06	1.23352e-05	5.33984e-06	7.12019e-06	1.90859e-06	1.23564e-05	1.95932e-06	3.66612e-06	5.35486e-06	8.871e-06	2.48423e-07	1.93501e-05	1.06461e-05	1.93973e-05	1.58782e-05	1.06374e-05	1.25167e-05	7.2809e-06	7.17569e-06	1.24548e-05	0.000119972
d2_6	0.00726013	0.000137714	8.90254e-05	8.29142e-05	5.59122e-05	7.95507e-05	3.7638e-05	6.37445e-05	7.50785e-05	6.98909e-05	3.67267e-05	2.80398e-05	4.8948e-05	1.40764e-05	4.47921e-06	4.71503e-05	4.02467e-05	1.58441e-05	1.06216e-05	5.36523e-06	3.06342e-05	8.87149e-06	5.31889e-06	5.34759e-06	1.23067e-05	1.06029e-05	2.79264e-06	1.23809e-05	8.88551e-06	1.05805e-05	1.76028e-05	1.36749e-07	2.63288e-05	1.23576e-05	5.35964e-06	7.96915e-06	5.42329e-06	1.23866e-05	1.75337e-07	7.10976e-06	3.31982e-05	1.97397e-06	1.23221e-05	7.10992e-06	1.8212e-07	1.57703e-05	8.86389e-06	1.93647e-05	5.36385e-06	1.05972e-05	1.58399e-05	7.09402e-06	5.29581e-06	5.39375e-06	5.35421e-06	1.93134e-05	7.1124e-06	7.10596e-06	2.33587e-07	1.92632e-05	5.40548e-06	8.10339e-08	1.05666e-05	1.94112e-05	1.16158e-07	1.58639e-05	1.75633e-05	1.58616e-05	1.23397e-05	5.34708e-06	5.30485e-06	6.43577e-08	8.24295e-08	5.36574e-06	1.37055e-07	5.34988e-06	1.90461e-06	1.646e-07	1.75646e-05	1.16551e-07	1.6612e-07	1.5858e-05	1.06534e-05	1.23268e-05	5.36715e-06	1.06075e-05	1.89464e-07	1.23356e-05	1.52503e-07	1.55266e-07	1.06718e-05	1.24777e-05	1.06351e-05	1.58562e-05	5.34551e-06	1.05993e-05	2.46272e-05	5.37508e-06	0.000142564
d2_7	0.00536826	0.000118722	6.29557e-05	0.000137723	8.89921e-05	4.89653e-05	7.33292e-05	4.46079e-05	7.86066e-05	6.11289e-05	4.36932e-05	4.90876e-05	5.41877e-05	2.11132e-05	3.85146e-05	1.59192e-05	8.93706e-06	2.98261e-05	3.5017e-05	1.50241e-05	3.32985e-05	2.62536e-05	2.10575e-05	7.18605e-06	1.0572e-05	5.31258e-06	1.19752e-07	3.33208e-05	5.42308e-06	2.1073e-05	5.36578e-06	1.76061e-05	1.23474e-05	1.23156e-05	5.34022e-06	1.76139e-05	1.38828e-07	8.95649e-06	1.23304e-05	1.90686e-06	5.37184e-06	5.32713e-06	1.28622e-07	5.37825e-06	1.40627e-05	1.06527e-05	5.3797e-06	5.33521e-06	5.44071e-06	7.13652e-06	5.38915e-06	1.17182e-07	5.32827e-06	1.54969e-07	7.16693e-06	7.13712e-06	7.12103e-06	8.80754e-06	1.30912e-07	2.27889e-05	2.10472e-05	1.40805e-05	1.0602e-05	5.85002e-08	7.07072e-06	1.05801e-05	1.05506e-05	5.34706e-06	1.76245e-05	7.03358e-06	2.27499e-05	1.34428e-07	5.33641e-06	1.41104e-05	8.88047e-08	1.68225e-07	7.09237e-06	5.3657e-06	7.15513e-06	2.28157e-05	5.42047e-06	8.88166e-06	5.42428e-06	1.24047e-05	1.06097e-05	1.05425e-05	1.23376e-05	2.27391e-05	1.93878e-07	7.18024e-06	1.05919e-05	2.08937e-07	1.41717e-05	1.06484e-05	1.06359e-05	1.92825e-06	1.59474e-05	5.50246e-06	0.000128772
d2_8	0.00450587	9.43288e-05	8.11745e-05	6.4691e-05	5.76512e-05	6.47267e-05	7.16756e-05	7.15582e-05	8.22052e-05	5.77427e-05	4.54501e-05	5.41293e-05	2.89541e-05	2.45225e-05	2.11201e-05	3.15704e-05	3.3339e-05	2.10634e-05	2.45225e-05	3.07108e-05	3.50084e-05	1.23498e-05	2.79919e-05	1.58488e-05	1.58274e-05	5.39297e-06	1.05747e-05	1.9331e-06	2.80085e-05	1.58144e-05	1.43134e-07	5.31367e-06	1.06503e-05	5.39964e-06	2.28333e-05	3.33198e-05	1.23249e-05	1.58161e-05	1.06544e-05	5.36238e-06	1.05842e-05	1.06451e-05	1.9871e-06	1.58781e-05	2.28171e-05	5.30395e-06	8.36729e-08	1.06011e-05	1.06113e-05	5.35624e-06	1.23004e-05	3.16475e-05	5.37519e-06	5.3952e-06	1.32849e-07	1.23782e-05	1.23192e-05	5.39635e-06	1.05741e-05	1.05602e-05	1.82929e-06	2.10448e-05	7.05686e-06	1.28801e-07	2.28119e-05	5.39535e-06	1.05654e-05	1.5814e-05	1.6502e-07	2.27599e-05	5.37828e-06	5.29209e-06	2.01991e-05	7.1003e-06	1.05233e-05	5.37661e-06	1.06582e-05	1.23752e-05	1.31274e-07	5.4409e-06	1.41331e-05	1.24109e-05	1.05549e-05	1.2383e-05	2.62748e-05	1.05864e-05	1.766e-07	1.93597e-05	7.19248e-06	1.06205e-05	1.05942e-05	1.84646e-05	1.23918e-05	4.6034e-06	7.20922e-06	7.18864e-06	7.17054e-06	5.48625e-06	0.000176717
d2_9	0.00357381	9.94903e-05	6.81789e-05	8.2033e-05	5.94507e-05	9.42307e-05	2.28787e-05	4.02522e-05	4.53816e-05	2.28702e-05	4.88934e-05	3.50466e-05	5.84856e-05	5.59151e-05	3.16154e-05	2.62354e-05	2.10487e-05	1.06474e-05	1.24197e-05	2.80081e-05	2.45526e-05	1.41039e-05	5.41118e-06	1.50333e-05	1.75931e-05	1.67562e-05	2.97122e-05	1.06222e-05	3.85222e-05	2.80174e-05	2.28041e-05	1.06285e-05	1.23334e-05	3.94295e-05	1.06192e-05	7.10657e-06	1.49217e-05	5.39006e-06	1.2144e-07	7.12869e-06	7.08872e-06	1.05684e-05	1.05401e-05	2.72341e-05	1.20507e-07	1.76063e-05	1.58858e-05	1.06223e-05	1.05751e-05	5.33243e-06	2.44737e-05	1.06287e-05	2.2841e-05	2.0164e-05	1.23622e-05	5.40475e-06	7.18127e-06	1.05818e-05	1.05976e-05	5.39999e-06	8.14674e-08	1.13505e-07	1.06059e-05	1.22868e-07	1.91089e-06	7.76611e-08	1.05703e-05	5.32673e-06	1.7595e-05	1.22935e-05	1.91068e-06	1.5871e-05	7.10289e-06	1.5797e-05	1.13352e-07	5.36547e-06	1.04085e-07	1.75413e-05	5.34579e-06	7.13488e-06	7.21775e-08	8.86423e-06	1.41109e-05	1.88687e-06	1.07229e-05	1.94519e-06	1.76279e-05	7.14512e-06	2.63801e-05	7.17641e-06	7.1665e-06	1.58298e-05	1.58539e-05	1.59494e-05	1.06454e-05	2.12667e-05	1.24011e-05	3.34293e-05	0.000142572
