	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41	d2_42	d2_43	d2_44	d2_45	d2_46	d2_47	d2_48	d2_49	d2_50	d2_51	d2_52	d2_53	d2_54	d2_55	d2_56	d2_57	d2_58	d2_59	d2_60	d2_61	d2_62	d2_63	d2_64	d2_65	d2_66	d2_67	d2_68	d2_69	d2_70	d2_71	d2_72	d2_73	d2_74	d2_75	d2_76	d2_77	d2_78	d2_79	d2_80	d2_81	d2_82
d3_0	0	0.122949	0.0509399	0.0283329	0.0181204	0.0130678	0.00935849	0.00767229	0.00616173	0.00500525	0.00430795	0.00424602	0.00364343	0.00329716	0.00323114	0.00315743	0.00296637	0.00281995	0.00298228	0.00283588	0.00234532	0.0024224	0.00242982	0.0021371	0.00237369	0.00227885	0.00204194	0.00215654	0.00213224	0.00193931	0.00203582	0.00181494	0.0018177	0.00187704	0.00159583	0.00152323	0.00179021	0.00155269	0.00148515	0.00138652	0.00141082	0.00139479	0.00139824	0.00129227	0.00116335	0.00114834	0.00118229	0.00105069	0.00119169	0.000965152	0.00114927	0.00109993	0.00107803	0.000934987	0.000888738	0.00075806	0.000769353	0.000867143	0.00081517	0.000788597	0.000597242	0.000619245	0.000574252	0.000556309	0.000505943	0.000640286	0.000546596	0.000477325	0.000509734	0.000449921	0.000405594	0.000381697	0.000316036	0.000364336	0.000287182	0.000273974	0.000268457	0.000250053	0.000238646	0.000201581	0.000177928	0.000228085	0.000294421
d3_1	0.0684273	2.69877e-05	4.4043e-06	2.91398e-07	1.47038e-05	2.1159e-07	2.37781e-05	1.66254e-05	6.17646e-05	1.87301e-05	3.30767e-05	5.05047e-05	6.37427e-06	2.0799e-05	1.45281e-05	1.25834e-05	2.27916e-05	1.46617e-05	1.86988e-05	2.48203e-05	2.0772e-05	3.71678e-05	2.27578e-05	2.68762e-05	2.69446e-05	3.71259e-05	3.30412e-05	2.07999e-05	3.09869e-05	1.35495e-07	2.27001e-05	4.53585e-05	3.40283e-05	4.52932e-05	2.48535e-05	1.25104e-05	1.87016e-05	2.28174e-05	3.29622e-05	4.73633e-05	3.71178e-05	4.73618e-05	2.16391e-06	4.93848e-05	4.52737e-05	1.45341e-05	7.59787e-05	3.70893e-05	2.47342e-05	3.30122e-05	5.34909e-05	2.47691e-05	1.85535e-05	2.47358e-05	6.22471e-06	2.67425e-05	2.05953e-05	6.30199e-06	8.32958e-06	2.67588e-05	3.2922e-05	1.85264e-05	1.24093e-05	2.57691e-05	4.31203e-05	6.19513e-06	1.23838e-05	6.22021e-06	6.17058e-06	3.39329e-05	3.28709e-05	1.23792e-05	6.20266e-06	2.46801e-05	6.20543e-06	6.2065e-06	2.02916e-08	2.97387e-08	2.4658e-05	1.23326e-05	1.44117e-05	6.17568e-06	4.93318e-05
d3_2	0.0290272	1.46432e-05	1.26083e-05	6.43039e-06	1.46385e-05	2.0754e-05	1.86929e-05	3.31536e-05	3.72982e-05	2.28417e-05	1.2588e-05	2.90044e-05	2.37883e-05	1.87616e-05	1.92675e-07	2.0732e-05	2.29355e-05	3.10859e-05	4.74706e-05	3.11006e-05	3.30905e-05	3.51036e-05	2.49005e-05	2.88965e-05	1.87211e-05	2.6849e-05	2.06582e-05	5.24928e-05	6.35103e-06	4.12609e-05	3.29582e-05	1.26278e-05	4.1211e-05	1.66585e-05	4.12073e-05	8.46161e-06	2.06858e-05	1.65853e-05	2.47973e-05	2.37588e-05	2.887e-05	3.29837e-05	4.01615e-05	2.38065e-05	1.24225e-05	7.59932e-05	5.55063e-05	2.47111e-05	2.06408e-05	6.99513e-05	1.65436e-05	4.83427e-05	3.49656e-05	3.08335e-05	3.19103e-05	2.67817e-05	2.99329e-05	2.16295e-06	4.21132e-05	9.39432e-08	4.52082e-05	8.22749e-06	8.31138e-06	1.24112e-05	6.22433e-06	1.2372e-05	8.29255e-06	1.8624e-05	2.67008e-05	9.91156e-08	8.24689e-06	2.05568e-05	2.05999e-05	1.23814e-05	6.17123e-06	1.03328e-05	1.43653e-05	6.19593e-06	2.10155e-06	8.22914e-06	5.20883e-08	6.17399e-06	5.1288e-05
d3_3	0.0163347	6.45651e-06	2.48162e-05	4.53532e-05	8.45428e-06	1.86902e-05	2.27783e-05	8.48682e-06	5.16213e-05	1.87413e-05	2.69249e-05	2.90889e-05	4.13285e-05	5.24674e-05	2.70532e-05	3.10101e-05	4.5345e-05	2.48597e-05	1.67207e-05	3.41273e-05	2.27709e-05	5.77897e-05	2.89422e-05	3.30678e-05	2.07191e-05	1.87721e-05	2.06411e-05	2.69438e-05	1.65965e-05	3.091e-05	4.11466e-05	2.06446e-05	1.25729e-05	2.27405e-05	4.94228e-05	2.90178e-05	2.89533e-05	4.7339e-05	2.88471e-05	1.4504e-05	1.43731e-07	2.68734e-05	3.70473e-05	2.8953e-05	3.70483e-05	3.30202e-05	3.50719e-05	9.40165e-06	2.05877e-05	1.24327e-05	3.08834e-05	2.05336e-05	1.65365e-05	5.55411e-05	3.707e-05	2.78173e-05	1.24235e-05	2.48123e-05	2.06225e-05	2.46983e-05	1.42921e-07	2.67735e-05	1.8517e-05	2.68233e-05	2.47054e-05	1.24056e-05	1.23582e-05	1.64923e-05	1.23817e-05	8.28865e-06	5.07003e-08	5.54719e-05	2.05066e-05	1.64831e-05	2.46617e-05	1.43902e-05	1.23455e-05	1.43887e-05	1.23614e-05	1.23286e-05	4.17506e-08	8.22953e-06	3.2855e-05
d3_4	0.0103267	1.25564e-05	1.66761e-05	1.45558e-05	6.46439e-06	8.47235e-06	2.08516e-05	1.46013e-05	3.10656e-05	2.89386e-05	1.46954e-05	3.30363e-05	2.48792e-05	1.25374e-05	9.51127e-06	1.86227e-05	1.98831e-07	8.44984e-06	8.43535e-06	3.92295e-05	1.86713e-05	2.69448e-05	2.89574e-05	2.37567e-05	1.25398e-05	4.12674e-05	8.35518e-06	1.45929e-05	3.50639e-05	7.00966e-05	3.70436e-05	4.13207e-05	3.50127e-05	4.31864e-05	8.37571e-06	2.36949e-05	1.85679e-05	2.4777e-05	3.30308e-05	1.25126e-05	5.35768e-05	3.90879e-05	1.8566e-05	4.32121e-05	3.29668e-05	3.09233e-05	6.26963e-06	4.73028e-05	1.44839e-05	1.8565e-05	1.44571e-05	1.2411e-05	4.73242e-05	3.29031e-05	3.90896e-05	1.04547e-05	2.87678e-05	5.55008e-05	2.05705e-05	1.2373e-05	1.23818e-05	3.08061e-05	3.28497e-05	1.65213e-05	2.46876e-05	3.29458e-05	1.23655e-05	3.90745e-05	1.23628e-05	2.57213e-05	2.26065e-05	2.47035e-05	1.23827e-05	2.46908e-05	1.44017e-05	1.23794e-05	6.14897e-06	8.25141e-06	8.20529e-06	5.44564e-09	1.23407e-05	1.22899e-05	9.29412e-06
d3_5	0.00700384	1.25468e-05	2.34257e-07	2.69433e-05	2.48587e-05	2.07035e-05	1.56249e-05	3.30954e-05	1.25547e-05	1.46815e-05	2.07339e-05	6.35966e-06	1.6655e-05	4.34577e-05	1.26266e-05	1.15153e-05	1.25025e-05	4.53393e-05	2.27883e-05	2.28337e-05	3.10412e-05	3.91807e-05	5.15409e-05	1.66694e-05	5.96834e-05	2.47228e-05	4.03018e-05	2.69057e-05	1.87559e-05	3.29234e-05	2.0613e-05	4.54405e-05	2.27668e-05	2.19464e-06	4.83055e-05	2.89331e-05	1.86269e-05	1.04895e-05	2.06658e-05	2.68248e-05	2.69064e-05	6.34322e-06	4.52444e-05	1.45141e-05	6.26219e-06	3.91194e-05	2.47518e-05	2.26453e-05	4.01376e-05	3.9082e-05	8.33392e-06	3.70585e-05	2.06261e-05	1.8606e-05	2.46976e-05	1.44521e-05	8.34039e-06	1.85101e-05	9.36514e-06	1.85469e-05	1.24638e-05	3.08789e-05	1.235e-05	3.29024e-05	1.85213e-05	2.46618e-05	6.30586e-06	4.31054e-05	1.8553e-05	3.29032e-05	2.46684e-05	1.44525e-05	2.05524e-05	1.84839e-05	1.43687e-05	1.23563e-05	5.87655e-09	2.25891e-05	6.18588e-06	1.44054e-05	6.16049e-06	2.15044e-08	1.23917e-05
d3_6	0.00489947	2.08777e-05	2.3024e-06	2.33249e-07	1.25356e-05	1.66532e-05	1.83045e-07	6.40084e-06	6.39841e-06	1.46281e-05	3.31411e-05	2.07452e-05	4.74369e-05	1.87285e-05	2.48787e-05	6.39579e-06	2.69473e-05	2.48347e-05	8.41254e-06	6.17551e-05	1.96676e-05	5.67092e-05	1.67196e-05	2.07141e-05	2.68423e-05	3.09856e-05	1.86702e-05	4.12792e-05	3.10499e-05	4.53264e-05	3.71712e-05	2.38153e-05	2.68509e-05	2.27333e-05	5.14346e-05	3.90788e-05	1.45396e-05	2.07147e-05	1.86898e-05	2.48677e-05	3.30771e-05	4.73842e-05	3.30219e-05	8.29681e-06	8.35847e-06	4.1211e-05	2.06857e-05	5.1364e-05	2.68548e-05	2.06841e-05	1.85348e-05	1.24215e-05	4.43019e-05	1.75957e-05	2.67451e-05	2.88458e-05	6.38293e-06	3.28947e-05	3.19097e-05	4.523e-05	2.2677e-05	1.85504e-05	3.49594e-05	2.27283e-05	1.8525e-05	1.65011e-05	1.24039e-05	1.85717e-05	3.90287e-05	7.37654e-08	2.05433e-05	6.23977e-06	2.26028e-05	5.2011e-08	1.85056e-05	6.15863e-06	1.84674e-05	1.8485e-05	6.15958e-06	2.05157e-05	2.6657e-05	1.84859e-05	6.22001e-06
d3_7	0.00355531	6.44326e-06	6.42651e-06	2.27762e-05	1.46063e-05	1.25442e-05	2.48299e-05	1.45563e-05	2.06884e-05	8.45767e-06	6.427e-06	1.46361e-05	2.89599e-05	1.45483e-05	1.86232e-05	2.48524e-05	6.45242e-06	3.50199e-05	5.15005e-05	5.76723e-05	6.374e-06	3.92448e-05	6.48234e-06	3.9173e-05	3.29419e-05	4.3306e-05	3.70986e-05	2.68681e-05	1.45151e-05	3.71248e-05	2.48982e-05	2.68914e-05	2.68671e-05	2.48513e-05	2.07118e-05	3.09457e-05	3.50201e-05	3.09609e-05	3.29433e-05	2.67925e-05	1.65425e-05	2.68317e-05	2.67966e-05	3.70889e-05	1.55741e-05	1.44729e-05	2.2687e-05	2.47909e-05	3.50559e-05	3.09024e-05	1.44805e-05	1.04077e-05	3.29907e-05	4.10953e-05	1.0414e-05	1.44253e-05	5.34616e-05	4.21603e-05	2.17563e-06	1.6489e-05	2.06047e-05	2.26304e-05	1.85529e-05	2.67301e-05	4.73002e-05	9.2664e-06	2.88079e-05	1.85074e-05	6.21506e-06	6.23497e-06	3.90043e-05	1.23727e-05	1.44424e-05	8.29412e-06	2.67606e-05	1.85422e-05	2.05169e-05	2.19056e-06	1.23775e-05	6.16979e-06	8.22106e-06	2.05112e-05	2.77733e-05
d3_8	0.00257374	8.48444e-06	6.36673e-06	1.45741e-05	2.08186e-05	2.07764e-05	6.45177e-06	1.8699e-05	6.47308e-06	1.46296e-05	2.89066e-05	1.2642e-05	2.10139e-07	2.89601e-05	3.20165e-05	1.05612e-05	4.12857e-05	2.07712e-05	2.27774e-05	3.71309e-05	1.56292e-05	3.31502e-05	5.45997e-05	2.68564e-05	2.47746e-05	2.07904e-05	2.0631e-05	2.07702e-05	3.91647e-05	3.10054e-05	2.48012e-05	5.14975e-05	1.85603e-05	3.6071e-05	3.61449e-05	1.86907e-05	3.3078e-05	1.45104e-05	1.85724e-05	2.47687e-05	4.32e-05	1.45246e-05	1.24311e-05	1.23937e-05	1.86115e-05	1.85609e-05	4.3251e-05	1.65991e-05	2.27206e-05	2.68106e-05	2.68246e-05	1.44708e-05	1.23765e-05	2.46748e-05	3.30103e-05	3.4942e-05	3.90888e-05	3.5001e-05	1.23804e-05	1.44867e-05	2.67735e-05	1.44703e-05	2.36138e-05	3.49605e-05	1.45239e-05	3.28634e-05	1.23587e-05	2.06283e-05	2.87929e-05	1.44067e-05	4.21908e-06	6.22017e-06	1.44521e-05	3.07763e-05	1.64361e-05	6.19202e-06	6.15834e-06	2.05675e-05	6.215e-06	2.84986e-08	6.17264e-06	1.54033e-08	1.44076e-05
d3_9	0.00199166	8.41228e-06	4.12802e-05	6.45533e-06	8.42478e-06	2.28232e-05	1.4539e-05	2.89421e-05	1.25955e-05	1.26121e-05	1.46814e-05	8.47395e-06	2.28542e-06	5.98323e-05	3.91994e-05	3.92206e-05	2.27944e-05	2.68633e-05	2.07734e-05	3.10011e-05	2.27946e-05	3.31145e-05	2.69386e-05	2.25496e-06	2.78671e-05	3.92281e-05	4.73932e-05	4.73834e-05	3.29961e-05	6.17039e-05	3.09145e-05	5.35441e-05	1.24705e-05	6.3622e-06	3.10082e-05	3.30428e-05	5.35211e-05	3.91496e-05	2.69226e-05	1.86153e-05	3.09585e-05	3.50526e-05	1.86013e-05	1.86438e-05	3.91876e-05	2.88608e-05	1.23792e-05	2.88273e-05	2.37339e-05	1.44837e-05	3.91913e-05	3.29256e-05	2.89331e-05	1.4469e-05	3.29353e-05	4.31734e-05	1.23924e-05	2.05953e-05	1.8576e-05	2.06238e-05	3.29568e-05	2.46895e-05	1.4441e-05	3.08704e-05	5.34426e-05	6.19691e-06	2.88518e-05	2.4674e-05	6.23572e-06	3.90398e-05	2.05534e-05	1.43815e-05	1.84934e-05	6.2569e-06	1.44019e-05	1.8481e-05	3.08136e-05	2.26599e-05	2.04979e-05	2.05201e-05	2.06082e-05	1.23041e-05	2.05467e-05
