	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94
d1_0	0	0.00884603	0.0050687	0.00365324	0.0030616	0.00250645	0.00229695	0.00190481	0.0019466	0.00193954	0.00174582	0.00155429	0.00169045	0.00151113	0.00150171	0.00140569	0.00158956	0.00134436	0.00149391	0.00148751	0.00130484	0.00127806	0.00125969	0.00137186	0.00121052	0.0011835	0.00124435	0.00128824	0.00115947	0.0011418	0.00118441	0.00110787	0.00110063	0.0011225	0.00110401	0.00108547	0.00117512	0.00117097	0.00109925	0.00119068	0.000915295	0.00117095	0.00109011	0.00121306	0.0010941	0.00107634	0.00105977	0.00116745	0.00101993	0.000805287	0.00104442	0.00101387	0.00105296	0.000970091	0.00103256	0.00112149	0.00104654	0.000969963	0.00100103	0.00093899	0.000972641	0.00106624	0.00104769	0.000869825	0.000973009	0.000876175	0.00095184	0.000840682	0.00107932	0.000971196	0.000992947	0.000933622	0.000969385	0.000932711	0.00106806	0.000979849	0.000940975	0.00073614	0.0010107	0.000942232	0.000933365	0.000998185	0.000998262	0.000882698	0.000812578	0.000927827	0.000875631	0.00101544	0.000904777	0.000908374	0.000901175	0.000892577	0.000787768	0.00089385	0.0858417
d1_1	0.101704	6.98996e-05	5.10737e-05	3.97064e-05	4.5381e-05	7.7473e-05	3.21711e-05	4.45346e-05	6.2376e-05	3.40561e-05	6.04589e-05	5.95685e-05	9.55725e-06	6.32842e-05	8.50406e-05	2.46371e-05	6.89588e-05	6.61625e-05	2.84364e-05	3.77908e-05	5.10942e-05	3.31158e-05	4.72644e-05	6.99356e-05	5.30023e-05	6.98777e-05	4.91726e-05	5.29086e-05	5.10708e-05	3.59995e-05	2.65351e-05	3.59621e-05	4.63227e-05	2.08893e-05	2.84122e-05	5.48712e-05	3.87589e-05	5.8601e-05	2.65835e-05	6.61783e-05	5.10531e-05	4.73237e-05	3.50328e-05	3.50216e-05	5.48617e-05	5.66824e-05	3.40284e-05	6.42514e-05	6.04234e-05	3.97321e-05	5.10152e-05	6.4293e-05	2.46399e-05	5.67278e-05	3.59717e-05	4.91539e-05	4.35263e-05	2.27196e-05	3.97397e-05	2.27982e-05	4.34571e-05	3.40515e-05	3.9689e-05	3.22338e-05	3.21856e-05	6.60764e-05	4.16543e-05	4.3449e-05	4.16758e-05	3.40464e-05	4.53524e-05	6.04919e-05	2.08237e-05	5.10159e-05	8.68409e-05	7.36706e-05	2.46195e-05	4.35695e-05	6.42349e-05	4.06348e-05	2.27841e-05	5.19694e-05	5.10374e-05	4.25253e-05	3.97254e-05	3.02566e-05	3.59699e-05	4.53476e-05	5.66536e-05	5.29656e-05	4.35639e-05	6.70569e-05	4.91504e-05	4.35022e-05	0.00606244
d1_2	0.0466343	2.1859e-05	6.05244e-05	4.538e-05	3.49942e-05	2.46578e-05	3.4124e-05	2.65895e-05	5.85682e-05	2.56312e-05	3.68637e-05	5.00667e-05	2.65716e-05	4.91544e-05	4.34663e-05	2.36965e-05	4.91884e-05	4.72228e-05	3.9748e-05	2.2775e-05	2.08753e-05	8.40608e-05	4.16399e-05	3.78028e-05	4.53945e-05	6.04955e-05	2.6536e-05	3.59619e-05	4.16178e-05	3.21549e-05	3.02646e-05	4.3541e-05	3.78754e-05	4.25605e-05	3.02747e-05	3.96553e-05	1.14055e-05	2.84417e-05	3.60254e-05	4.62983e-05	4.15785e-05	3.49993e-05	2.08799e-05	3.59568e-05	3.59335e-05	3.97294e-05	2.83584e-05	3.41658e-05	6.98758e-05	4.63103e-05	4.9127e-05	4.53458e-05	7.74317e-05	3.59065e-05	5.47762e-05	2.65503e-05	4.34301e-05	1.14076e-05	6.42715e-05	4.91275e-05	4.3486e-05	3.55416e-05	2.46293e-05	5.29112e-05	9.06327e-05	5.576e-05	5.09903e-05	5.2936e-05	3.02806e-05	3.11996e-05	2.0866e-05	5.85797e-05	3.87623e-05	4.15762e-05	6.89171e-05	6.23383e-05	2.6545e-05	4.53285e-05	6.23517e-05	3.78439e-05	2.27313e-05	2.46297e-05	4.44519e-05	3.02573e-05	6.79708e-05	6.51639e-05	5.66993e-05	3.02977e-05	6.23453e-05	5.28705e-05	3.02696e-05	4.44386e-05	6.13682e-05	5.28787e-05	0.00554325
d1_3	0.0286932	4.72392e-05	2.27548e-05	4.15988e-05	5.47932e-05	7.66014e-06	4.63076e-05	2.84163e-05	4.91424e-05	3.87833e-05	1.13645e-05	3.21804e-05	3.59257e-05	4.91296e-05	5.57649e-05	4.91244e-05	6.23366e-05	3.97315e-05	3.22116e-05	5.38635e-05	3.59186e-05	3.9759e-05	6.98636e-05	1.13766e-05	3.5936e-05	5.29225e-05	6.23739e-05	3.40735e-05	1.70242e-05	5.85256e-05	6.04635e-05	3.21612e-05	5.76481e-05	2.02557e-06	2.0832e-05	2.46123e-05	3.78005e-05	4.15853e-05	5.48049e-05	1.8913e-05	4.63657e-05	4.90943e-05	7.55585e-05	5.10241e-05	2.65185e-05	2.27303e-05	3.02432e-05	4.53552e-05	3.77898e-05	3.2155e-05	3.40532e-05	4.15776e-05	4.53647e-05	2.64959e-05	3.21389e-05	3.40478e-05	2.46183e-05	3.21267e-05	3.77859e-05	5.6723e-05	4.3444e-05	3.59447e-05	1.7075e-05	2.27474e-05	2.463e-05	3.03135e-05	2.46112e-05	1.89862e-05	3.77678e-05	3.96855e-05	5.47828e-05	2.65227e-05	3.9655e-05	2.83551e-05	9.53553e-06	3.40387e-05	3.02798e-05	4.90994e-05	5.00699e-05	2.83997e-05	1.51841e-05	2.64672e-05	1.70532e-05	1.89476e-05	2.27204e-05	2.83652e-05	1.51962e-05	5.00661e-05	5.66449e-05	1.70737e-05	5.10102e-05	6.42644e-05	5.47869e-05	3.77838e-05	0.005077
d1_4	0.0196848	3.96457e-05	3.9743e-05	3.03044e-05	3.78114e-05	4.44283e-05	2.6484e-05	3.78518e-05	2.08236e-05	6.4185e-05	3.97374e-05	6.33018e-05	6.04391e-05	3.21524e-05	7.58972e-06	1.89666e-05	3.03232e-05	3.40446e-05	2.55455e-05	2.7476e-05	2.65024e-05	5.47701e-05	3.78258e-05	4.53355e-05	4.91099e-05	2.46361e-05	1.61799e-05	2.46295e-05	6.8012e-05	1.89402e-05	3.40503e-05	1.33032e-05	2.64921e-05	2.65279e-05	5.38651e-05	1.89328e-05	2.4584e-05	4.91356e-05	3.78181e-05	1.70672e-05	3.68677e-05	3.03239e-05	3.78177e-05	5.10517e-05	7.17682e-05	2.6428e-05	2.27269e-05	2.27516e-05	3.49929e-05	5.19243e-05	3.4002e-05	1.89692e-05	2.27341e-05	1.33421e-05	2.26699e-05	5.85499e-05	3.03202e-05	2.26718e-05	4.16024e-05	1.51898e-05	2.07988e-05	3.40057e-05	3.5916e-05	1.98893e-05	3.02484e-05	2.45745e-05	2.64742e-05	3.59064e-05	1.3318e-05	5.28685e-05	1.70339e-05	3.59028e-05	4.5355e-05	3.21443e-05	4.34371e-05	3.40352e-05	3.02217e-05	3.78266e-05	6.42162e-05	4.53359e-05	3.21602e-05	3.21713e-05	3.02102e-05	3.21409e-05	1.88937e-05	4.34086e-05	3.78022e-05	1.71004e-05	3.20989e-05	2.74603e-05	3.40081e-05	3.0261e-05	2.26646e-05	7.59957e-06	0.00454813
d1_5	0.0146623	3.21619e-05	2.83648e-05	1.70532e-05	2.93213e-05	3.58897e-05	2.0776e-05	4.90962e-05	3.02527e-05	3.78393e-05	4.5326e-05	3.96463e-05	1.89573e-05	1.89488e-05	3.21273e-05	3.78044e-05	1.70599e-05	3.96844e-05	3.77863e-05	3.02559e-05	1.70534e-05	2.64594e-05	3.02756e-05	2.83918e-05	1.70738e-05	1.70661e-05	4.34566e-05	2.27063e-05	3.02409e-05	4.91467e-05	2.07949e-05	2.8381e-05	1.32535e-05	2.64664e-05	2.45519e-05	3.02124e-05	4.15597e-05	5.47581e-05	3.68161e-05	4.53947e-05	1.70457e-05	2.2691e-05	1.32438e-05	4.53462e-05	2.17576e-05	3.02384e-05	7.59878e-06	4.43727e-05	2.45599e-05	3.0257e-05	3.77921e-05	2.46041e-05	3.77739e-05	2.64983e-05	9.49447e-06	2.26646e-05	1.70159e-05	4.15549e-05	2.64603e-05	3.77822e-05	1.4216e-05	4.06224e-05	5.85489e-05	2.45736e-05	6.98611e-05	3.96706e-05	3.11622e-05	5.29044e-05	3.40142e-05	1.70817e-05	3.77747e-05	3.40101e-05	7.6265e-06	3.39873e-05	3.02236e-05	3.40253e-05	2.64934e-05	3.02903e-05	5.47499e-05	1.13784e-05	2.64564e-05	2.64904e-05	3.21684e-05	2.08092e-05	3.96416e-05	3.96802e-05	3.02474e-05	2.27162e-05	1.7025e-05	3.96778e-05	4.15155e-05	2.45839e-05	3.02521e-05	3.84917e-06	0.0040965
d1_6	0.0113826	3.02451e-05	1.70628e-05	7.59614e-06	3.97127e-05	3.0251e-05	2.83465e-05	2.64916e-05	2.08225e-05	1.70321e-05	2.83639e-05	4.34273e-05	7.62899e-06	4.44006e-05	4.34458e-05	1.51436e-05	3.59296e-05	2.83534e-05	3.0226e-05	2.26558e-05	2.45732e-05	1.88984e-05	2.26923e-05	3.40131e-05	1.70312e-05	1.89179e-05	1.89249e-05	2.27098e-05	2.26611e-05	9.49426e-06	1.89021e-05	3.77831e-05	2.55165e-05	2.45356e-05	3.02307e-05	3.777e-05	1.3321e-05	2.45582e-05	1.51796e-05	1.8976e-05	1.8949e-05	2.07856e-05	2.0791e-05	3.77681e-05	1.51971e-05	1.89295e-05	3.21336e-05	6.22915e-05	2.84021e-05	1.42007e-05	4.154e-05	1.32633e-05	3.58872e-05	2.83355e-05	1.70235e-05	1.70498e-05	2.83173e-05	1.13711e-05	3.02489e-05	1.70234e-05	2.08106e-05	2.64509e-05	1.42065e-05	5.47417e-05	4.15621e-05	1.32493e-05	3.20928e-05	2.64314e-05	1.32432e-05	2.08096e-05	3.96522e-05	2.45842e-05	4.15263e-05	2.83503e-05	2.83319e-05	1.3298e-05	1.89298e-05	2.26891e-05	3.96401e-05	1.70043e-05	1.32808e-05	4.71777e-05	2.45624e-05	3.20858e-05	3.02295e-05	2.0773e-05	1.7038e-05	3.02351e-05	1.32261e-05	2.46011e-05	2.2687e-05	4.15728e-05	7.59858e-06	2.64815e-05	0.00379512
d1_7	0.00865089	5.85226e-05	3.02363e-05	1.1377e-05	2.55181e-05	1.79674e-05	6.64304e-06	1.32565e-05	4.53695e-05	3.77572e-05	2.268e-05	1.13532e-05	2.83626e-05	4.52866e-05	1.60887e-05	2.55509e-05	2.83563e-05	3.11353e-05	2.64783e-05	1.70364e-05	1.70281e-05	1.60802e-05	1.51887e-05	2.08061e-05	2.64852e-05	2.64788e-05	3.21317e-05	2.26913e-05	2.17943e-05	3.58428e-05	2.07856e-05	2.08092e-05	3.02842e-05	1.88911e-05	1.89212e-05	7.6217e-06	1.51305e-05	1.70279e-05	3.40055e-05	7.59821e-06	2.45447e-05	2.26674e-05	3.39882e-05	1.5123e-05	3.40098e-05	1.88845e-05	3.21227e-05	1.70319e-05	1.88874e-05	3.21453e-05	3.77574e-05	7.61858e-06	2.26743e-05	2.8345e-05	3.58628e-05	1.51369e-05	3.77587e-05	2.26915e-05	2.07708e-05	3.77635e-05	1.70496e-05	5.73809e-06	1.88825e-05	1.32174e-05	1.88928e-05	2.64956e-05	4.33929e-05	1.32437e-05	3.21138e-05	2.45528e-05	1.13786e-05	1.8917e-05	3.02272e-05	4.3403e-05	3.21179e-05	1.1376e-05	1.32268e-05	9.48687e-06	2.26934e-05	1.51452e-05	1.32597e-05	3.58892e-05	2.45759e-05	1.89085e-05	2.08033e-05	3.58748e-05	2.83368e-05	2.26996e-05	2.83599e-05	1.51584e-05	2.07891e-05	1.32532e-05	3.0221e-05	6.03886e-05	0.00346665
d1_8	0.00703072	7.59413e-06	1.70356e-05	2.45779e-05	1.89288e-05	3.40561e-05	2.64484e-05	2.07854e-05	2.64755e-05	9.49914e-06	4.52985e-05	2.45894e-05	1.88854e-05	3.02454e-05	1.41974e-05	2.83339e-05	1.51341e-05	2.64319e-05	1.51336e-05	2.26693e-05	2.0803e-05	1.32687e-05	2.54949e-05	2.45413e-05	1.51428e-05	1.41957e-05	1.13681e-05	2.45765e-05	4.34311e-05	2.45314e-05	1.88852e-05	1.51636e-05	1.51515e-05	2.64317e-05	5.69229e-06	3.58716e-05	1.32311e-05	1.88819e-05	1.32646e-05	3.02737e-05	1.51441e-05	5.09339e-05	3.77628e-05	3.40036e-05	2.26557e-05	2.83409e-05	1.3244e-05	2.26799e-05	2.0777e-05	2.64105e-05	7.62912e-06	1.51483e-05	1.70664e-05	9.46267e-06	9.48491e-06	3.20956e-05	2.07876e-05	3.02245e-05	3.59112e-05	1.70141e-05	5.6932e-06	3.01975e-05	9.45953e-06	5.73595e-06	5.62695e-08	8.53251e-06	3.96468e-05	8.49639e-06	1.3268e-05	2.45719e-05	3.02185e-05	3.02012e-05	3.7738e-05	1.89322e-05	3.39802e-05	4.90701e-05	2.07882e-05	1.70101e-05	1.322e-05	1.32373e-05	1.32368e-05	3.49844e-05	7.56463e-06	1.91888e-06	2.64109e-05	1.13513e-05	2.64474e-05	1.89104e-05	1.32469e-05	1.51102e-05	1.70303e-05	1.32514e-05	1.13258e-05	4.14988e-05	0.00312767
d1_9	0.00574436	1.89317e-05	1.13428e-05	1.79706e-05	1.69998e-05	2.26659e-05	1.32332e-05	1.51081e-05	2.45848e-05	1.5128e-05	2.2667e-05	1.9263e-06	1.51266e-05	2.26499e-05	1.32618e-05	5.69091e-06	1.32426e-05	2.27347e-05	1.32349e-05	2.07908e-05	3.02272e-05	2.07692e-05	1.13384e-05	3.59067e-05	1.32266e-05	3.58471e-05	1.13439e-05	5.70952e-06	2.07934e-05	7.57999e-06	3.20788e-05	1.13667e-05	1.89034e-05	5.67672e-06	7.57656e-06	9.47977e-06	7.61413e-06	3.39804e-05	1.3266e-05	5.7006e-06	1.13498e-05	5.71467e-06	1.51166e-05	9.48529e-06	1.13791e-05	2.64456e-05	3.01944e-05	1.13343e-05	1.89107e-05	1.79581e-05	5.67425e-06	2.45623e-05	7.55284e-06	1.88764e-05	4.34147e-05	2.08245e-05	1.70273e-05	1.5133e-05	3.77729e-05	3.02392e-05	1.95073e-06	2.83355e-05	1.51069e-05	7.59704e-06	3.96384e-05	2.08017e-05	1.70155e-05	1.7016e-05	2.73784e-05	1.70234e-05	5.72592e-06	1.88866e-05	1.69921e-05	7.59972e-06	3.96581e-05	2.45422e-05	1.88788e-05	1.8868e-05	1.32502e-05	3.02122e-05	1.23164e-05	1.88683e-05	1.13242e-05	2.26878e-05	1.89216e-05	1.69996e-05	2.08054e-05	2.07857e-05	7.57476e-06	2.07844e-05	2.83502e-05	1.89405e-05	3.77539e-05	5.66927e-06	0.00280875
