	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41	d2_42	d2_43	d2_44	d2_45	d2_46	d2_47	d2_48	d2_49	d2_50	d2_51	d2_52	d2_53	d2_54	d2_55	d2_56	d2_57	d2_58	d2_59	d2_60	d2_61	d2_62	d2_63	d2_64	d2_65	d2_66	d2_67	d2_68	d2_69	d2_70	d2_71	d2_72	d2_73	d2_74	d2_75	d2_76	d2_77	d2_78	d2_79	d2_80	d2_81	d2_82
d3_0	0	0.125346	0.0516027	0.0289027	0.0189537	0.0133723	0.00961828	0.007541	0.00620709	0.00520108	0.00483379	0.00409104	0.00388668	0.00359178	0.00309586	0.00311973	0.00291021	0.00273385	0.00265956	0.00265365	0.00265124	0.00236014	0.00225017	0.00238344	0.00223914	0.00210063	0.00220849	0.00202827	0.0021292	0.00198485	0.0018256	0.00189997	0.00192791	0.00170298	0.00191727	0.00177293	0.00166116	0.00144494	0.00127075	0.00135827	0.00143131	0.00136707	0.00150739	0.00132582	0.00130411	0.00136595	0.00126631	0.00099322	0.00111899	0.00099686	0.00120424	0.00108968	0.0009607	0.00092276	0.000885492	0.00074087	0.000817294	0.000749064	0.000741349	0.000716425	0.000661489	0.000673708	0.00063184	0.000509054	0.000642047	0.000660979	0.000573589	0.000445757	0.000573645	0.000351174	0.000485237	0.00039318	0.000344611	0.000390901	0.000300444	0.000313039	0.000260594	0.000285601	0.000200662	0.000162001	0.000217322	0.00013868	0.000318414
d3_1	0.0700195	1.49023e-05	1.90926e-05	2.31996e-07	6.5315e-06	1.28418e-05	6.51418e-06	1.28037e-05	1.27037e-05	2.96342e-05	1.48358e-05	6.5365e-06	2.53946e-05	4.0039e-05	1.4853e-05	6.30597e-05	4.41456e-05	4.7383e-05	3.79307e-05	2.74079e-05	1.27803e-05	4.42185e-05	5.46362e-05	2.94595e-05	1.90733e-05	2.52834e-05	2.53655e-05	3.57607e-05	3.365e-05	4.31103e-05	3.57752e-05	2.74335e-05	1.89856e-05	1.90008e-05	1.68807e-05	2.11353e-05	1.69026e-05	2.53017e-05	1.90066e-05	2.52955e-05	4.20381e-05	4.41129e-05	2.53036e-05	1.89677e-05	2.2105e-05	6.42794e-06	3.15881e-05	3.98909e-05	2.94516e-05	3.36222e-05	6.5072e-05	3.15009e-05	4.19747e-05	3.57508e-05	2.52188e-05	2.1027e-05	2.94183e-05	1.89284e-05	2.52005e-05	2.10569e-05	2.7302e-05	2.20602e-05	4.2637e-06	1.47186e-05	1.26123e-05	1.89282e-05	2.7305e-05	1.2605e-05	6.32747e-06	3.14812e-05	3.28128e-08	3.0494e-08	6.30112e-06	6.30692e-06	6.30865e-06	1.26128e-05	1.28981e-08	8.39957e-06	2.09972e-05	6.32167e-06	2.10438e-08	3.1464e-05	2.52011e-05
d3_2	0.0296378	1.28196e-05	1.49082e-05	3.37734e-05	1.27547e-05	1.69851e-05	2.23733e-07	1.48192e-05	6.48536e-06	3.7934e-05	1.91014e-05	3.58356e-05	2.5384e-05	1.73119e-07	1.55183e-07	6.39201e-06	2.95432e-05	3.37567e-05	1.59022e-05	3.79258e-05	3.1645e-05	1.06463e-05	2.74082e-05	1.90252e-05	1.47772e-05	3.37138e-05	6.09375e-05	3.47387e-05	2.21582e-05	6.40533e-06	2.74074e-05	2.32212e-05	3.57713e-05	1.69316e-05	2.73938e-05	5.25475e-05	1.68739e-05	8.44787e-06	3.99722e-05	8.49767e-06	1.89399e-05	1.27229e-05	3.3647e-05	1.68267e-05	9.76342e-08	5.35475e-05	2.52461e-05	3.36602e-05	1.89815e-05	8.40032e-08	1.79115e-05	2.5215e-05	8.44976e-06	1.47325e-05	3.3585e-05	2.51989e-05	1.89275e-05	2.31176e-05	2.83744e-05	6.3453e-06	2.52173e-05	2.10104e-05	3.78041e-05	3.14942e-05	2.5231e-05	1.47511e-05	1.26188e-05	1.26066e-05	2.30765e-05	3.77703e-05	2.7296e-05	1.05494e-05	1.34264e-08	2.72831e-05	2.6405e-08	6.2918e-06	1.26013e-05	8.38647e-06	6.31096e-06	1.25855e-05	1.68087e-05	6.28756e-06	1.25761e-05
d3_3	0.0167247	1.70038e-05	1.90079e-05	3.79349e-05	3.37348e-05	1.70243e-05	1.91262e-05	1.48609e-05	8.61034e-06	1.27545e-05	2.11584e-05	1.91186e-05	4.63654e-05	1.48361e-05	6.44812e-06	2.74518e-05	2.32889e-05	1.27336e-05	1.23522e-06	1.90737e-05	3.37137e-05	8.62462e-06	1.48442e-05	2.11507e-05	2.73858e-05	3.15661e-05	4.84394e-05	1.89835e-05	1.89962e-05	1.89827e-05	1.90302e-05	2.10946e-05	3.99775e-05	3.15815e-05	2.31972e-05	4.62859e-05	2.10861e-05	1.27133e-05	2.31918e-05	5.77758e-05	2.9467e-05	3.36629e-05	3.3625e-05	3.47285e-05	1.68721e-05	3.997e-05	5.46092e-05	2.10144e-05	4.70484e-08	6.51012e-05	2.94138e-05	2.73314e-05	2.52308e-05	1.89633e-05	1.26534e-05	8.68877e-08	1.47278e-05	2.101e-05	1.26336e-05	3.99098e-05	1.89063e-05	6.37397e-06	1.47097e-05	2.52042e-05	2.94036e-05	1.16392e-05	1.89256e-05	6.31874e-06	2.09962e-05	2.09979e-05	1.4718e-05	2.16646e-06	3.3599e-05	1.26112e-05	1.26056e-05	1.26234e-05	1.26039e-05	1.65572e-09	8.43649e-06	2.09832e-05	1.2595e-05	8.38384e-06	1.47135e-05
d3_4	0.0105992	1.59331e-05	1.28117e-05	1.48899e-05	1.90791e-05	3.58432e-05	3.16715e-05	2.29591e-06	3.16253e-05	2.75007e-05	1.49198e-05	1.49412e-05	2.74509e-05	4.00249e-05	2.31813e-06	1.86404e-07	3.37536e-05	5.04924e-05	3.1601e-05	2.74984e-05	4.00415e-05	1.69538e-05	4.21101e-05	2.74059e-05	2.52911e-05	3.37312e-05	3.78477e-05	1.48506e-05	5.25599e-05	3.57822e-05	2.94713e-05	2.11232e-05	3.3702e-05	6.40082e-06	8.56021e-06	3.78659e-05	1.27093e-05	2.11085e-05	3.46861e-05	1.26673e-05	4.00176e-05	1.48119e-05	3.15342e-05	2.94756e-05	3.0483e-05	5.04422e-05	2.52473e-05	2.73235e-05	2.10444e-05	1.58411e-05	3.99179e-05	2.10255e-05	5.87652e-05	2.52525e-05	2.52509e-05	2.52314e-05	2.10202e-05	3.99024e-05	2.9418e-05	2.72909e-05	1.26484e-05	3.15131e-05	1.47284e-05	2.09991e-05	1.4712e-05	1.88915e-05	3.78022e-05	6.30507e-06	6.31504e-06	1.68502e-05	6.33051e-06	1.26257e-05	6.32742e-06	1.2626e-05	3.98498e-05	6.30743e-06	2.73716e-08	1.68137e-05	8.42376e-06	1.86276e-08	1.46761e-05	6.30441e-06	8.44149e-06
d3_5	0.00717367	6.52618e-06	3.16819e-05	2.53861e-05	6.48171e-06	1.07278e-05	2.75054e-05	3.37029e-05	1.9063e-05	2.53742e-05	8.5972e-06	3.79498e-05	2.11657e-05	2.95715e-05	2.30255e-06	2.75157e-05	2.73888e-05	1.59189e-05	4.41801e-05	1.48669e-05	3.58381e-05	2.74171e-05	1.48261e-05	4.41518e-05	2.32614e-05	3.58205e-05	2.9516e-05	4.30852e-05	1.89992e-05	4.52344e-05	3.36481e-05	1.90462e-05	1.17247e-05	3.68184e-05	2.73929e-05	6.38772e-06	2.9488e-05	1.26933e-05	3.57972e-05	6.38482e-06	1.26709e-05	2.73792e-05	2.94191e-05	1.68249e-05	1.68708e-05	6.42151e-06	1.47643e-05	4.20543e-05	2.94427e-05	2.52216e-05	3.57247e-05	2.10736e-05	1.89391e-05	3.57574e-05	3.9902e-05	1.26943e-05	2.31648e-05	3.57312e-05	1.89134e-05	6.37047e-06	1.68237e-05	2.7325e-05	2.10415e-05	1.89059e-05	2.94077e-05	1.26008e-05	6.34065e-06	2.10208e-05	1.47096e-05	2.3123e-05	6.32048e-06	1.47134e-05	6.33835e-06	2.72668e-05	6.33934e-06	1.57633e-05	1.26307e-05	1.88538e-05	6.30223e-06	1.02864e-08	6.29276e-06	1.38324e-08	3.35702e-05
d3_6	0.00503166	6.48687e-06	2.12538e-07	1.27762e-05	2.43545e-05	3.1637e-05	2.53256e-05	1.48478e-05	2.11796e-05	2.53285e-05	1.27458e-05	2.96234e-05	2.11578e-05	2.95071e-05	2.11693e-05	2.74547e-05	1.90375e-05	8.57224e-06	1.90775e-05	2.52643e-05	1.4883e-05	3.15973e-05	1.70364e-05	2.73909e-05	1.89513e-05	1.90011e-05	6.45888e-06	2.10646e-05	1.48049e-05	2.11078e-05	2.73689e-05	1.27205e-05	2.53188e-05	2.73708e-05	2.74235e-05	2.74157e-05	4.2008e-05	5.04823e-05	2.73596e-05	4.2093e-05	2.10971e-05	1.26668e-05	2.94142e-05	5.04141e-05	2.42517e-05	1.8981e-05	2.73717e-05	4.62036e-05	3.9907e-05	1.0583e-07	2.524e-05	4.83137e-05	2.51975e-05	2.31429e-05	2.31523e-05	6.37096e-06	1.68903e-05	1.89246e-05	4.61811e-05	1.89141e-05	2.20983e-05	1.47011e-05	2.10496e-05	1.88848e-05	3.78184e-05	2.10478e-05	2.73248e-05	1.46869e-05	8.44501e-06	6.31626e-06	1.85826e-08	2.72811e-05	2.69638e-08	2.09873e-05	2.7289e-05	6.32516e-06	1.88923e-05	5.22037e-09	6.34312e-06	1.26281e-05	1.70449e-08	1.37372e-08	1.475e-05
d3_7	0.00360554	6.47407e-06	2.74676e-05	1.27768e-05	2.12548e-05	1.93529e-07	2.1168e-05	3.16847e-05	1.27973e-05	1.27947e-05	4.84327e-05	2.12266e-05	2.9565e-05	3.15767e-05	2.53224e-05	2.53887e-05	3.2657e-05	5.47247e-05	1.90804e-05	4.21268e-05	3.99792e-05	2.73954e-05	1.48382e-05	3.99539e-05	2.11398e-05	1.90435e-05	3.99792e-05	1.48173e-05	2.52987e-05	3.78538e-05	1.89862e-05	1.2725e-05	3.15766e-05	1.47843e-05	8.45366e-06	5.25486e-05	2.73426e-05	1.90014e-05	2.104e-05	1.48157e-05	1.47563e-05	3.36748e-05	3.99827e-05	1.48329e-05	2.52719e-05	2.9532e-05	2.42248e-05	1.47543e-05	3.56944e-05	1.26397e-05	1.47724e-05	2.10673e-05	2.72577e-05	3.57163e-05	1.4773e-05	3.15069e-05	6.35325e-06	2.52179e-05	2.72995e-05	6.3471e-06	1.89441e-05	2.10128e-05	8.44027e-06	1.89492e-05	1.89493e-05	8.42737e-06	2.31025e-05	2.72833e-05	8.42508e-06	8.42756e-06	1.46958e-05	3.32759e-08	1.68298e-05	2.93577e-05	8.4175e-06	1.47273e-05	1.47181e-05	6.28433e-06	8.42694e-06	2.09677e-05	2.54794e-08	1.46948e-05	2.16162e-06
d3_8	0.00265943	1.48922e-05	3.16741e-05	1.27477e-05	2.28352e-06	2.74564e-05	2.1174e-05	1.27619e-05	1.90372e-05	6.7383e-05	5.64358e-05	2.53866e-05	1.90065e-05	1.80212e-05	3.05856e-05	1.48444e-05	8.54447e-06	2.53473e-05	2.53652e-05	2.7419e-05	3.79047e-05	3.79339e-05	2.53273e-05	2.31881e-05	5.68056e-05	3.15928e-05	1.26568e-05	2.7375e-05	2.11411e-05	1.68892e-05	1.47791e-05	6.39529e-06	3.78879e-05	3.1553e-05	1.27094e-05	1.12956e-07	6.50928e-05	3.16033e-05	2.73499e-05	8.48357e-06	1.89623e-05	2.52834e-05	1.89497e-05	2.73738e-05	1.47931e-05	3.15502e-05	5.04134e-05	6.3945e-06	3.99169e-05	2.10477e-05	2.31479e-05	1.89218e-05	5.66904e-05	3.7869e-05	2.72813e-05	2.73274e-05	2.52381e-05	2.73081e-05	1.79158e-05	3.04562e-05	1.26633e-05	1.68969e-05	2.73096e-05	1.26378e-05	6.33904e-06	6.35351e-06	2.73098e-05	1.05092e-05	2.52044e-05	6.29749e-06	3.98699e-05	1.89122e-05	2.30804e-05	6.34439e-06	3.35807e-05	6.29525e-06	1.26016e-05	1.25953e-05	2.92421e-08	1.47151e-05	1.25829e-05	1.25927e-05	1.89499e-05
d3_9	0.00198813	1.91225e-05	2.33249e-05	3.58318e-05	2.74925e-05	3.37704e-05	6.46525e-06	9.61587e-06	2.11783e-05	1.27924e-05	3.58661e-05	3.37162e-05	2.11824e-05	3.37245e-05	1.48477e-05	1.4828e-05	1.90298e-05	1.90263e-05	1.4814e-05	2.11388e-05	2.74127e-05	3.16114e-05	1.27049e-05	3.89811e-05	1.90388e-05	2.95181e-05	2.73843e-05	1.4845e-05	1.48392e-05	4.41451e-05	4.20794e-05	4.94214e-05	1.89932e-05	1.48341e-05	6.29867e-05	8.49902e-06	3.15972e-05	2.11146e-05	1.89969e-05	2.52453e-05	3.57855e-05	3.36605e-05	8.4877e-06	5.04586e-05	2.31742e-05	1.26964e-05	3.99139e-05	3.99417e-05	4.20408e-05	8.01224e-08	3.78603e-05	6.37796e-06	2.73486e-05	2.94145e-05	1.47585e-05	3.15739e-05	1.47614e-05	1.68984e-05	1.26635e-05	2.93884e-05	4.20061e-05	1.89018e-05	1.89451e-05	1.26498e-05	1.99661e-05	3.15178e-05	3.15185e-05	2.10191e-05	8.43631e-06	1.47054e-05	2.31034e-05	1.46806e-05	3.56406e-05	6.35345e-06	6.31058e-06	6.30271e-06	6.29557e-06	1.25767e-05	2.51831e-05	1.26089e-05	1.25748e-05	6.29707e-06	2.72691e-05
