	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62	d1_63	d1_64	d1_65	d1_66	d1_67	d1_68	d1_69	d1_70	d1_71	d1_72	d1_73	d1_74	d1_75	d1_76	d1_77	d1_78	d1_79	d1_80	d1_81	d1_82	d1_83	d1_84	d1_85	d1_86	d1_87	d1_88	d1_89	d1_90	d1_91	d1_92	d1_93	d1_94	d1_95	d1_96	d1_97	d1_98
d2_0	0	0.0988556	0.0475611	0.0301195	0.0212998	0.016408	0.0127843	0.010444	0.00838592	0.00706617	0.00564643	0.00470941	0.00407217	0.00339905	0.0029433	0.00250142	0.00228433	0.00175665	0.00143255	0.00131836	0.00112447	0.0010615	0.000823413	0.000651439	0.000713942	0.000504122	0.000466274	0.000526767	0.000308079	0.000224889	0.000242328	0.000213035	0.000160092	0.000139337	0.000142429	0.000135574	7.76385e-05	4.81347e-05	6.94181e-05	4.86357e-05	8.83342e-05	4.58948e-05	3.68544e-05	1.83535e-05	1.55354e-05	2.77526e-05	2.93014e-05	3.08528e-05	2.20659e-05	5.17405e-05	2.53274e-05	2.01797e-05	2.02863e-05	1.67078e-05	1.13168e-05	2.17182e-05	1.82192e-05	2.70594e-05	3.91482e-05	4.09529e-05	1.21443e-05	9.41275e-06	1.81756e-05	1.81375e-05	2.42517e-05	5.91034e-06	1.63769e-05	6.41469e-07	1.80796e-05	2.42029e-05	2.33988e-05	1.105e-05	1.28415e-05	7.62877e-06	2.33034e-05	1.28591e-05	5.80241e-06	5.86219e-06	7.54751e-06	1.45371e-05	3.03307e-05	1.10986e-05	2.33263e-05	7.59212e-06	1.10431e-05	5.73271e-07	2.16187e-05	1.27724e-05	1.97762e-05	1.63556e-05	1.62845e-05	2.3313e-05	3.16985e-05	3.90839e-05	1.11193e-05	2.51516e-05	3.90639e-05	6.17236e-07	0.000162567
d2_1	0.10347	9.79961e-05	9.27686e-05	9.10074e-05	8.4059e-05	6.48165e-05	6.48129e-05	6.82879e-05	5.42671e-05	4.55634e-05	3.07593e-05	2.98535e-05	4.03335e-05	2.46494e-05	2.63544e-05	3.85568e-05	1.06319e-05	1.7587e-05	1.23687e-05	1.06102e-05	7.15766e-06	1.58307e-05	2.63257e-05	1.05691e-05	1.37638e-07	2.62836e-05	1.41126e-05	1.23609e-05	7.16317e-06	1.32263e-07	1.23757e-05	1.75862e-05	2.28402e-05	3.678e-06	5.35657e-06	1.29528e-07	1.57162e-07	7.09871e-06	1.28133e-07	9.32994e-08	1.58587e-05	1.04399e-07	1.23155e-05	5.37207e-06	1.58906e-07	5.36361e-06	1.28227e-07	1.58559e-05	7.09734e-06	2.02456e-05	1.05785e-05	1.23362e-05	5.40646e-06	1.19972e-07	1.05573e-05	1.84165e-06	1.14134e-07	1.43377e-07	7.08854e-06	1.12092e-07	1.12602e-07	5.35875e-06	7.85027e-08	5.31256e-06	8.02927e-06	2.28706e-05	8.35772e-08	1.05931e-05	5.30815e-06	7.07684e-06	1.1503e-07	1.22872e-05	9.61612e-08	1.40886e-05	5.31986e-06	1.06068e-05	1.09656e-07	7.45949e-08	5.33938e-06	5.32787e-06	1.05839e-05	5.35029e-06	1.23328e-05	2.97844e-05	7.0912e-06	5.33426e-06	1.58409e-05	5.34303e-06	5.30273e-06	1.23492e-05	1.58215e-05	1.05763e-05	1.47716e-07	1.58733e-07	1.90506e-06	1.49847e-05	1.06112e-05	7.159e-06	9.50515e-05
d2_2	0.0425423	0.000110192	8.22342e-05	0.000125067	6.12873e-05	9.09818e-05	6.30266e-05	4.90704e-05	2.81181e-05	5.60546e-05	2.80975e-05	2.46837e-05	7.00265e-05	4.55309e-05	4.55948e-05	2.81624e-05	2.28894e-05	2.9848e-05	1.76177e-05	2.98108e-05	7.10255e-06	2.81293e-05	1.23921e-05	5.36348e-06	1.24e-05	1.06045e-05	2.10891e-05	5.38728e-06	1.2289e-07	2.11029e-05	1.06235e-05	5.33808e-06	1.23505e-05	7.1111e-06	1.76291e-07	1.24078e-05	1.58146e-05	7.11751e-06	2.64047e-05	5.35296e-06	5.33257e-06	1.7592e-05	5.39535e-06	1.06059e-05	1.93212e-05	1.76167e-05	1.15197e-05	1.7604e-05	5.35637e-06	5.36718e-06	1.21089e-07	1.23886e-05	1.58085e-05	7.08955e-06	7.05963e-06	2.63023e-05	1.75457e-05	6.96457e-08	1.10636e-07	1.93452e-05	1.23738e-05	7.08582e-06	1.05597e-05	5.33689e-06	1.84554e-05	1.04701e-07	1.06166e-05	1.10596e-07	5.30829e-06	5.35201e-06	1.05532e-05	1.10479e-07	1.05947e-05	5.35894e-06	3.6124e-06	1.06041e-05	9.60122e-08	7.08561e-06	1.21348e-07	1.86309e-06	5.33684e-06	5.3619e-06	6.27982e-08	5.37361e-06	1.05966e-05	1.23474e-05	5.32119e-06	6.22682e-06	8.8866e-08	7.12758e-06	1.05897e-07	1.06194e-05	5.35519e-06	1.60843e-07	1.05911e-05	1.93392e-05	1.06094e-05	1.06801e-05	0.000116122
d2_3	0.0235329	9.97672e-05	0.000132897	9.27648e-05	5.43294e-05	7.34884e-05	4.73645e-05	4.90136e-05	5.08037e-05	3.34294e-05	2.98449e-05	2.20735e-05	3.85877e-05	5.07877e-05	3.24925e-05	2.02915e-05	4.72622e-05	2.12095e-05	2.45805e-05	2.98245e-05	3.5106e-05	1.41492e-05	2.11307e-05	3.68033e-05	1.05713e-05	1.23879e-05	5.36358e-06	7.13084e-06	1.75715e-05	1.51783e-07	1.06587e-05	5.33949e-06	1.8766e-06	1.06275e-05	1.7653e-05	1.06132e-05	1.58541e-05	1.06102e-05	5.39627e-06	1.42766e-07	1.41197e-05	5.37311e-06	7.12966e-06	1.06095e-05	5.37081e-06	1.11812e-07	7.09571e-06	1.25673e-07	1.23667e-05	1.05749e-05	1.75493e-05	1.8638e-06	1.05812e-05	7.0717e-06	9.5583e-08	5.38566e-06	1.29908e-07	5.34539e-06	5.35415e-06	8.84933e-06	1.23419e-05	5.32097e-06	5.3302e-06	1.05981e-05	1.05893e-05	1.89124e-06	7.5759e-08	5.35041e-06	2.10697e-05	8.07793e-08	6.29143e-08	9.26321e-08	7.08263e-06	1.06246e-05	5.31856e-06	7.9519e-08	5.38147e-06	1.05967e-05	1.13575e-07	9.15147e-08	1.87222e-06	7.1013e-06	1.75989e-05	1.06191e-05	1.23613e-05	1.44972e-07	7.1109e-06	1.86504e-06	1.58603e-05	5.39831e-06	7.14055e-06	3.15897e-05	7.08471e-06	1.9379e-05	1.40631e-05	1.58452e-05	1.23358e-05	2.10913e-05	8.73612e-05
d2_4	0.0144664	7.01357e-05	8.49181e-05	0.000114589	8.05461e-05	5.78431e-05	4.73724e-05	4.39119e-05	6.6508e-05	4.73323e-05	5.60104e-05	4.02849e-05	3.68438e-05	1.94452e-05	3.33289e-05	3.50936e-05	2.80864e-05	4.02992e-05	2.28534e-05	1.32847e-05	3.8545e-05	3.07236e-05	1.58879e-05	2.1064e-05	5.38264e-06	2.11563e-05	2.11272e-05	1.93734e-05	1.76442e-05	1.85603e-06	1.05972e-05	1.8571e-06	1.00584e-07	1.27443e-07	5.35276e-06	1.58539e-05	1.23858e-05	1.05816e-05	2.2867e-05	5.36811e-06	1.75664e-05	1.49674e-05	5.35149e-06	1.93702e-05	1.9358e-05	1.05909e-05	1.19882e-07	5.34882e-06	7.10361e-06	1.93608e-05	5.35135e-06	8.84585e-06	1.06355e-05	1.23269e-05	9.9646e-08	5.36481e-06	8.80465e-08	5.33805e-06	7.01883e-08	1.58612e-05	1.40929e-05	1.75833e-05	1.05934e-05	5.35099e-06	9.07908e-08	7.13603e-06	1.04887e-07	5.32633e-06	1.2292e-05	9.34516e-08	7.09787e-06	8.96984e-08	8.41079e-08	1.58262e-05	1.86805e-06	7.38324e-08	5.36728e-06	2.45706e-05	1.19934e-07	7.09043e-06	1.06106e-05	1.05961e-05	1.75482e-05	1.58785e-05	1.06231e-07	7.09632e-06	1.06062e-05	5.36254e-06	1.06328e-05	1.06223e-05	5.37007e-06	1.35024e-07	1.0629e-05	1.05844e-05	1.85173e-05	1.06291e-05	1.76099e-05	5.41332e-06	9.16914e-05
d2_5	0.00997636	8.14407e-05	0.000113685	7.70889e-05	7.70745e-05	6.56897e-05	6.64868e-05	4.90535e-05	5.78573e-05	3.32997e-05	5.77663e-05	4.73085e-05	2.9845e-05	2.98918e-05	2.62991e-05	3.15972e-05	5.4146e-06	3.15928e-05	1.41534e-05	2.28743e-05	2.28576e-05	4.20565e-05	2.28109e-05	2.63521e-05	1.0595e-05	1.23693e-05	2.28469e-05	2.10703e-05	5.3605e-06	1.75924e-05	1.23893e-05	1.24171e-05	5.37997e-06	5.35312e-06	5.3489e-06	1.75959e-05	5.34264e-06	1.05855e-05	1.06226e-05	5.37036e-06	1.19777e-07	1.06239e-05	5.40355e-06	7.08696e-06	1.23685e-05	1.2392e-05	1.32386e-05	1.90271e-06	1.06017e-05	1.76359e-05	8.06262e-06	1.58332e-05	7.10371e-06	1.58578e-05	1.58561e-05	1.40754e-05	1.05815e-05	1.23414e-05	1.06151e-05	8.84604e-06	7.15998e-06	1.23145e-05	1.87086e-06	2.80489e-05	1.03715e-07	1.05651e-05	1.58473e-05	1.23048e-05	5.31385e-06	8.84007e-06	5.35583e-06	5.34759e-06	8.70465e-08	5.31026e-06	7.06747e-06	1.00103e-07	5.34264e-06	1.05728e-05	7.11121e-06	1.23366e-05	1.38356e-07	1.13821e-07	5.34499e-06	5.35806e-06	7.08568e-06	7.11688e-06	2.45831e-05	5.32238e-06	2.80896e-05	1.06326e-05	1.05994e-05	8.86098e-06	1.06321e-05	1.46471e-07	1.28137e-07	1.24056e-05	1.06049e-05	1.58995e-05	0.000103965
d2_6	0.00731641	0.000133805	0.000112003	0.000119791	7.35535e-05	9.09499e-05	9.2683e-05	6.64989e-05	6.48203e-05	2.10938e-05	5.34121e-05	4.90511e-05	1.58634e-05	5.39893e-06	1.49662e-05	3.67944e-05	2.10751e-05	2.63287e-05	1.58477e-05	1.93347e-05	1.58752e-05	3.86033e-05	1.06065e-05	1.41443e-05	1.23721e-05	1.75746e-05	1.58546e-05	7.11134e-06	2.28303e-05	1.59412e-05	1.76164e-05	1.75528e-05	1.58742e-05	1.58089e-05	1.59059e-05	1.23507e-05	1.58137e-05	1.24738e-07	5.34144e-06	7.13699e-06	1.40786e-07	5.34322e-06	1.84577e-05	1.23609e-05	1.76332e-05	1.7666e-05	2.70855e-06	1.91815e-06	1.76036e-05	2.27999e-05	1.23919e-05	1.41077e-05	5.36824e-06	2.46051e-05	5.36657e-06	1.75537e-05	5.33879e-06	7.09645e-06	1.05582e-05	5.36989e-06	7.15178e-06	7.57548e-08	1.58031e-05	5.35185e-06	1.0576e-05	1.32281e-05	7.11472e-06	5.35609e-06	1.23547e-05	8.98604e-08	1.05769e-05	1.23537e-05	1.06084e-05	5.36142e-06	8.87551e-08	5.34522e-06	1.16567e-07	1.27843e-07	1.87509e-06	9.62345e-08	1.58737e-05	5.3251e-06	1.05741e-05	5.36196e-06	5.37054e-06	1.03871e-06	7.0809e-06	1.06027e-05	7.12653e-06	1.06175e-05	1.30881e-07	1.0472e-07	1.06215e-05	5.3936e-06	8.86132e-06	1.88089e-06	5.38921e-06	2.04594e-07	0.000126678
d2_7	0.00549226	0.000105011	9.45536e-05	8.0482e-05	7.52413e-05	8.04684e-05	5.25771e-05	3.34174e-05	7.00936e-05	2.1192e-05	3.86011e-05	6.12413e-05	3.68487e-05	3.33243e-05	2.28621e-05	2.11583e-05	4.73336e-05	2.6346e-05	1.2366e-05	1.0638e-05	1.58486e-05	5.35828e-06	1.58843e-05	1.23838e-05	1.06376e-05	1.06668e-05	2.63404e-05	1.46088e-07	2.6378e-05	1.87391e-06	7.11553e-06	5.3957e-06	1.0656e-05	9.63271e-08	1.58705e-05	1.23772e-05	2.28855e-05	1.07124e-07	5.34581e-06	2.10858e-05	8.98612e-08	1.58605e-05	5.37224e-06	5.35275e-06	2.28335e-05	1.02918e-07	5.38429e-06	5.349e-06	1.93645e-05	2.28156e-05	1.21075e-07	1.58256e-05	8.88586e-06	1.05501e-05	1.32381e-05	1.23671e-05	1.23388e-05	1.27762e-07	1.83829e-06	1.05712e-05	1.75674e-05	7.47403e-08	2.0221e-05	1.58622e-05	7.39123e-08	8.32746e-08	7.11574e-06	1.58209e-05	1.05885e-05	1.05726e-05	7.10191e-06	5.34091e-06	5.37309e-06	1.8465e-06	1.06149e-05	1.05728e-05	2.28199e-05	6.25111e-06	5.35737e-06	9.06923e-08	7.07264e-06	1.75597e-05	1.86553e-06	2.28303e-05	1.05635e-05	5.3644e-06	1.2378e-05	9.66263e-07	1.58601e-05	2.28741e-05	1.23581e-05	1.76381e-05	5.36989e-06	1.50115e-07	7.11274e-06	1.88404e-06	1.06052e-05	1.94463e-05	0.000149507
d2_8	0.00430768	0.000136423	8.93108e-05	8.92524e-05	6.47842e-05	6.13673e-05	7.78852e-05	5.43169e-05	6.3027e-05	5.25242e-05	3.85783e-05	1.5821e-05	1.5878e-05	2.11003e-05	3.85658e-05	1.06585e-05	4.99578e-05	1.06468e-05	4.63919e-05	1.94069e-05	1.76399e-05	1.06145e-05	1.7616e-05	2.46484e-05	1.58594e-05	1.76153e-05	1.75744e-05	1.06489e-05	1.58309e-05	7.11618e-06	1.76278e-05	5.37093e-06	1.58873e-05	7.11324e-06	3.50715e-05	2.28466e-05	1.05927e-05	1.04357e-07	1.06363e-05	2.11285e-05	1.05583e-05	2.28087e-05	1.58582e-05	1.23876e-05	1.5834e-05	1.76258e-05	1.58327e-05	1.04726e-07	1.16679e-07	5.34248e-06	1.06293e-05	1.4747e-07	1.43744e-07	7.11994e-06	5.31929e-06	1.23234e-05	5.33574e-06	7.14677e-06	5.36254e-06	5.34304e-06	5.35846e-06	5.32724e-06	1.58458e-05	5.33783e-06	1.23875e-05	1.0573e-05	1.88678e-06	1.06059e-05	1.05694e-05	5.3642e-06	2.11e-05	5.36307e-06	1.0586e-05	1.05802e-05	2.2875e-05	5.35789e-06	1.75844e-05	1.30753e-07	6.27649e-06	1.06377e-05	7.67429e-08	2.10459e-05	1.05936e-05	1.05608e-05	1.23507e-05	1.23597e-05	1.06112e-05	1.93506e-05	5.36031e-06	5.33874e-06	1.58429e-05	1.06517e-05	1.41762e-05	5.37906e-06	2.28619e-05	5.34687e-06	2.81052e-05	5.4115e-06	0.000145286
d2_9	0.00358062	0.000110179	8.7475e-05	7.96502e-05	7.00515e-05	7.53077e-05	4.72866e-05	5.08306e-05	4.91037e-05	3.06752e-05	5.7751e-05	2.11229e-05	5.42635e-05	4.03443e-05	1.58841e-05	3.15723e-05	1.24114e-05	2.28535e-05	4.90685e-05	5.36942e-06	3.51e-05	2.11275e-05	2.11138e-05	1.23761e-05	1.06126e-05	7.15108e-06	1.76038e-05	5.40124e-06	2.62951e-05	3.33101e-05	1.58161e-05	3.85179e-05	1.27543e-07	1.05403e-07	2.4578e-05	2.80711e-05	1.23495e-05	1.239e-05	1.23489e-05	1.84944e-05	1.5824e-05	7.13502e-06	1.05912e-05	5.35219e-06	1.75829e-05	1.06198e-05	5.32873e-06	1.06424e-05	3.32783e-05	1.23401e-05	7.10637e-06	1.23171e-05	1.23091e-05	5.35559e-06	1.58304e-05	1.05681e-05	1.05996e-05	1.13408e-07	1.05972e-05	1.23845e-05	5.37257e-06	8.88233e-06	1.05573e-05	2.4637e-05	1.58601e-05	1.06466e-05	7.11147e-06	1.05769e-05	1.23127e-05	7.11165e-06	1.75277e-05	9.48352e-08	1.58091e-05	5.29953e-06	7.11945e-06	1.05809e-05	1.06016e-05	5.36771e-06	1.23613e-07	1.5819e-05	1.23394e-05	1.0581e-05	1.06109e-05	5.37513e-06	1.40904e-05	7.07125e-06	2.77036e-06	5.34062e-06	1.9065e-06	1.0614e-05	5.34911e-06	1.21711e-07	5.39415e-06	3.68908e-06	5.43203e-06	2.46731e-05	1.5894e-05	1.54532e-07	0.000144307
