	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62	d1_63	d1_64	d1_65	d1_66	d1_67	d1_68	d1_69	d1_70	d1_71	d1_72	d1_73	d1_74	d1_75	d1_76	d1_77	d1_78	d1_79	d1_80	d1_81	d1_82	d1_83	d1_84	d1_85	d1_86	d1_87	d1_88	d1_89	d1_90	d1_91	d1_92	d1_93	d1_94	d1_95	d1_96	d1_97	d1_98
d3_0	0	0.119777	0.0598294	0.0389075	0.0280435	0.0221896	0.0174168	0.0146749	0.0119078	0.010129	0.00820007	0.00690031	0.00602189	0.00506327	0.0045679	0.00390165	0.00359003	0.00278279	0.00242698	0.00217445	0.00183609	0.0017433	0.00131863	0.00110573	0.00117864	0.000872614	0.000761111	0.000810467	0.00059487	0.000428394	0.000467299	0.000369807	0.000314267	0.000267572	0.000177527	0.000219509	0.000222049	0.000112245	0.000136093	0.000125137	0.000158284	0.000120825	7.87552e-05	2.04795e-05	7.42453e-05	8.97469e-06	4.64427e-05	5.13791e-05	5.12647e-05	3.49976e-05	2.67141e-05	2.87313e-05	1.25618e-05	3.69581e-05	2.66279e-05	1.23258e-05	1.63783e-05	2.24565e-05	1.22553e-05	1.22412e-05	6.13815e-06	6.15338e-06	6.12202e-06	1.46617e-08	6.13186e-06	1.41062e-08	8.08545e-09	6.04148e-09	2.88497e-09	7.9788e-10	1.26704e-08	1.38543e-08	3.26074e-09	3.95379e-10	1.20956e-08	1.8498e-09	2.24947e-09	1.76571e-09	1.26072e-10	1.2228e-10	6.61851e-10	1.10812e-10	0	3.72422e-11	4.75898e-12	0	1.36302e-08	8.40046e-09	0	0	2.8351e-09	3.94226e-09	2.80035e-09	0	0	0	0	0	0
d3_1	0.0682387	7.19506e-05	3.31113e-05	5.97726e-05	2.20369e-05	4.74004e-05	6.06172e-05	1.88061e-05	6.87478e-05	3.09791e-05	5.95366e-05	4.32105e-05	3.70764e-05	4.12684e-05	3.49999e-05	4.72183e-05	8.80093e-05	3.09619e-05	3.70316e-05	3.49835e-05	2.67325e-05	4.91443e-05	3.07609e-05	3.89365e-05	4.09928e-05	3.48094e-05	1.64999e-05	1.44373e-05	2.45814e-05	8.3688e-06	3.27774e-05	8.34072e-06	4.71389e-05	2.45541e-05	3.28204e-05	1.2322e-05	1.23794e-05	3.88747e-05	1.85049e-05	6.20179e-06	2.25347e-05	1.84162e-05	2.2494e-05	1.22686e-05	6.14435e-06	5.84784e-08	6.18243e-06	2.08535e-06	1.23581e-05	1.83999e-05	1.84122e-05	1.22624e-05	6.18533e-06	1.22572e-05	2.51662e-08	6.14322e-06	6.15173e-06	1.4332e-05	3.53611e-08	2.11481e-08	6.13079e-06	1.42907e-05	2.08524e-08	3.6349e-09	6.11118e-10	1.22406e-05	3.83685e-10	6.13054e-06	2.09923e-08	4.23691e-09	3.03054e-09	2.8373e-09	2.33468e-09	2.33346e-09	6.12549e-06	3.73033e-09	1.0655e-09	6.10709e-09	2.56231e-09	5.34268e-11	1.73695e-09	1.16559e-11	2.49532e-10	1.70307e-11	8.48808e-11	0	1.76551e-09	0	3.15634e-11	0	0	0	0	0	0	0	0	0	0
d3_2	0.0289781	5.25841e-05	2.70823e-05	6.783e-05	7.29478e-05	3.01361e-05	4.22524e-05	2.39914e-05	1.25646e-05	5.13573e-05	3.11092e-05	5.63899e-05	4.53825e-05	5.75491e-05	4.11454e-05	6.15102e-05	3.29087e-05	6.34526e-05	2.06726e-05	5.74033e-05	2.67193e-05	2.26867e-05	3.07594e-05	1.45076e-05	2.06185e-05	1.85294e-05	2.06016e-05	2.67385e-05	1.44839e-05	2.66333e-05	6.30454e-06	2.46077e-05	2.66362e-05	3.27936e-05	4.09459e-05	1.23781e-05	6.18271e-06	2.45222e-05	2.86416e-05	1.84646e-05	2.45885e-05	6.23328e-06	2.10827e-06	2.04806e-05	2.09193e-06	1.23503e-05	3.06094e-05	3.4925e-08	1.02756e-05	1.84488e-05	6.18051e-06	1.22508e-05	6.14908e-06	6.16723e-06	1.22585e-05	6.89523e-09	2.80894e-08	1.43111e-05	8.30026e-09	1.24747e-08	1.54625e-08	6.51629e-09	1.61891e-08	2.15954e-08	2.07044e-06	6.14162e-06	3.06329e-08	8.39638e-09	1.21563e-09	3.68066e-09	1.20298e-08	1.22152e-05	1.57963e-09	6.90971e-10	2.26481e-09	1.98086e-09	6.12483e-06	5.14509e-11	6.05844e-12	1.06019e-08	1.55408e-08	2.44653e-09	0	1.54364e-08	3.14727e-10	8.1479e-06	8.21248e-11	2.99963e-10	1.81408e-09	7.82325e-11	0	0	6.11371e-11	0	0	0	0	0	0
d3_3	0.016471	1.90061e-05	5.76121e-05	4.52656e-05	5.14194e-05	7.1853e-05	1.6702e-05	4.62344e-05	4.9351e-05	4.93423e-05	3.90995e-05	3.10217e-05	2.48362e-05	5.54241e-05	2.0661e-05	4.30714e-05	3.91095e-05	4.92526e-05	2.06724e-05	4.10822e-05	2.06774e-05	4.31536e-05	3.90359e-05	6.13725e-05	4.29899e-05	2.46572e-05	3.27838e-05	3.88899e-05	3.0766e-05	2.05588e-05	3.47856e-05	2.46236e-05	2.05687e-05	3.68712e-05	2.15033e-05	1.8486e-05	3.27833e-05	2.66483e-05	1.43986e-05	8.291e-06	1.23372e-05	1.44076e-05	1.23752e-05	3.06731e-05	1.23129e-05	2.04835e-05	1.84679e-05	1.23294e-05	2.45292e-05	6.20616e-06	6.15037e-06	1.83714e-05	2.45161e-05	5.4277e-08	6.16212e-06	1.22343e-05	1.22484e-05	1.22833e-05	2.55574e-08	6.12004e-06	6.12805e-06	6.14672e-06	8.17154e-06	7.21164e-09	6.12992e-06	6.14649e-06	6.61758e-09	2.87782e-09	3.00895e-08	1.30514e-09	1.97698e-08	1.25116e-08	1.62492e-09	6.12445e-06	1.46726e-08	1.30093e-08	3.13781e-09	6.12582e-06	1.4602e-09	2.33656e-10	6.12381e-06	1.13345e-10	0	1.63511e-09	6.93067e-11	3.26538e-10	3.53934e-10	0	5.42245e-11	0	2.21643e-09	1.51955e-09	0	0	0	0	0	0	0
d3_4	0.0104988	4.33006e-05	3.91174e-05	4.52267e-05	3.31289e-05	4.73754e-05	7.19124e-05	4.52327e-05	4.11848e-05	4.52645e-05	4.7313e-05	3.70134e-05	6.3488e-05	3.12265e-07	5.74112e-05	5.74389e-05	7.98812e-05	3.08538e-05	3.9024e-05	2.31948e-06	2.67231e-05	2.47299e-05	3.79994e-05	3.68754e-05	4.1029e-05	2.66667e-05	1.24417e-05	3.89497e-05	3.69384e-05	4.09974e-05	3.4791e-05	4.90757e-05	3.17514e-05	2.05398e-05	2.6591e-05	2.0534e-05	4.70382e-05	1.44384e-05	1.85006e-05	2.05147e-05	6.19697e-06	2.66081e-05	1.8451e-05	2.04469e-05	1.43906e-05	1.43515e-05	6.194e-06	4.22382e-06	1.84509e-05	8.22528e-06	3.47022e-05	1.63781e-05	6.13685e-06	1.42959e-05	6.14806e-06	1.43317e-05	6.13539e-06	6.30161e-08	6.16943e-06	1.8376e-05	1.26518e-08	8.18306e-06	1.43051e-05	4.66392e-08	7.49459e-09	2.07238e-06	2.33094e-08	6.11552e-06	6.1392e-06	6.11596e-06	8.18777e-06	2.65528e-09	6.12485e-06	1.38162e-08	1.64402e-08	6.14596e-06	6.11133e-06	1.33705e-08	1.56842e-11	2.98493e-12	3.39722e-11	1.69542e-08	5.34218e-10	3.21989e-09	1.10573e-08	8.15867e-06	5.35373e-12	4.04551e-11	0	0	0	4.6589e-11	0	0	0	0	0	0	0
d3_5	0.00710941	5.35604e-05	5.54756e-05	4.53683e-05	3.2985e-05	6.15791e-05	5.54351e-05	5.33736e-05	2.89913e-05	5.53861e-05	4.3183e-05	3.92986e-05	3.09764e-05	6.15101e-05	3.70798e-05	4.91852e-05	4.31125e-05	2.48043e-05	4.09951e-05	2.88694e-05	3.49899e-05	4.51439e-05	3.90386e-05	2.88185e-05	1.45001e-05	4.71947e-05	4.30844e-05	4.30993e-05	1.85337e-05	1.65172e-05	4.90977e-05	1.44539e-05	6.28572e-06	8.35272e-06	1.23443e-05	2.05675e-05	3.27503e-05	1.85114e-05	2.15358e-05	1.44157e-05	1.436e-05	7.2613e-06	4.1854e-06	2.25432e-05	2.65991e-05	8.26024e-06	2.65567e-05	1.84283e-05	1.84167e-05	1.84145e-05	2.24823e-05	8.23932e-06	2.14094e-06	1.23555e-05	3.26088e-05	1.2278e-05	2.05576e-06	3.12983e-08	6.16909e-06	8.19116e-06	6.11687e-06	6.15231e-06	2.62418e-08	2.05073e-06	2.58339e-08	1.22389e-05	1.01918e-08	2.07452e-06	3.41201e-09	2.0711e-09	2.05696e-06	5.6392e-09	1.22374e-05	1.65545e-08	2.19389e-08	2.30831e-09	1.39746e-10	1.13918e-08	6.12807e-06	1.74811e-08	1.19762e-09	0	8.49738e-12	1.3239e-08	6.11097e-06	1.05568e-10	1.46496e-08	0	1.45094e-09	2.76905e-09	7.789e-11	2.70277e-09	0	0	0	0	6.81796e-11	0	0
d3_6	0.00499314	4.32233e-05	3.09945e-05	4.12295e-05	3.71504e-05	2.48897e-05	4.11672e-05	5.54634e-05	5.75165e-05	4.12228e-05	2.68723e-05	2.8877e-05	4.10866e-05	1.4524e-05	4.11521e-05	4.31271e-05	8.43143e-06	3.49289e-05	2.87941e-05	2.6844e-05	1.45123e-05	3.49416e-05	2.68187e-05	3.49662e-05	4.92281e-05	3.28852e-05	3.28262e-05	1.6587e-05	1.85476e-05	3.69783e-05	2.46047e-05	2.67399e-05	1.44701e-05	3.07388e-05	3.27771e-05	4.22639e-06	2.45853e-05	1.23534e-05	3.37527e-05	2.25546e-05	1.84319e-05	1.23445e-05	4.09116e-05	2.12192e-06	3.06698e-05	3.07115e-05	1.84283e-05	6.28145e-06	8.23482e-06	8.2205e-06	6.1955e-06	1.22826e-05	6.18048e-06	1.10225e-08	6.15623e-06	6.16163e-06	2.10247e-06	1.84071e-05	4.2275e-08	8.18404e-06	5.91161e-08	4.62348e-08	1.42834e-05	8.19465e-06	2.08729e-08	3.33285e-08	6.14462e-06	6.12032e-06	2.25945e-08	6.1414e-06	2.01546e-09	1.74243e-08	6.13039e-06	4.90365e-09	4.83935e-09	6.11975e-06	2.04625e-06	2.33771e-08	9.56145e-09	4.20623e-10	4.52921e-09	1.04516e-09	3.62784e-09	2.19175e-09	3.26179e-08	9.70325e-11	3.76905e-11	3.33913e-11	3.27326e-10	0	0	8.88869e-10	0	0	0	0	0	0	0
d3_7	0.00356459	3.81175e-05	3.41328e-05	4.31022e-05	3.69909e-05	4.62337e-05	5.95269e-05	1.87357e-05	3.50635e-05	6.66061e-05	2.6855e-05	4.31989e-05	4.71731e-05	3.91619e-05	1.46178e-05	7.07508e-05	2.68303e-05	3.8943e-05	2.47302e-05	2.68194e-05	1.26125e-05	1.24988e-05	2.30713e-06	5.93883e-05	4.50849e-05	4.1008e-05	4.71199e-05	1.04575e-05	2.46607e-05	2.46768e-07	4.50529e-05	2.45996e-05	1.2467e-05	2.66773e-05	3.07119e-05	1.84623e-05	1.23586e-05	2.46308e-05	3.89542e-05	2.05305e-05	1.8481e-05	1.43766e-05	9.06876e-08	3.47329e-05	8.21882e-06	6.19104e-06	1.23194e-05	1.84204e-05	1.74277e-05	1.43455e-05	1.63564e-05	6.22816e-06	1.6389e-05	6.18443e-06	1.23167e-05	6.17195e-06	1.22863e-05	6.15677e-06	4.93824e-08	1.43447e-05	2.45554e-05	1.2067e-08	1.17609e-08	6.1684e-06	2.39104e-08	2.06244e-06	8.17463e-06	6.13437e-06	3.29942e-08	1.45846e-08	2.34337e-08	6.1316e-06	2.40236e-08	1.26224e-08	1.22515e-05	1.65115e-08	6.13319e-06	2.31882e-10	9.42162e-09	1.78881e-08	1.29088e-09	6.12495e-06	2.68735e-09	2.27788e-10	6.14474e-06	6.11555e-06	1.79095e-11	2.42558e-09	6.1211e-06	1.09694e-10	0	5.0316e-09	0	0	1.14086e-11	0	0	0	0
d3_8	0.00263281	1.86963e-05	2.48384e-05	3.09412e-05	3.70552e-05	2.28415e-05	4.72783e-05	3.90843e-05	4.11225e-05	2.67982e-05	4.9296e-05	7.17153e-05	2.27525e-05	4.72679e-05	1.86317e-05	7.16945e-05	3.70622e-05	2.46996e-05	3.48994e-05	7.88038e-05	6.37463e-06	7.57345e-05	3.28356e-05	3.28828e-05	1.45244e-05	6.28989e-06	2.47785e-05	3.07355e-05	2.46659e-05	2.47025e-05	8.43407e-06	2.4727e-05	1.71848e-07	2.87087e-05	3.27908e-05	1.45248e-05	3.47733e-05	2.66275e-05	3.68456e-05	1.44121e-05	1.23873e-05	1.64097e-05	2.66047e-05	1.24048e-05	3.57921e-05	8.83058e-08	2.25135e-05	1.84356e-05	1.64482e-05	3.26982e-05	3.14752e-06	1.23126e-05	1.84033e-05	1.84149e-05	7.39572e-08	2.04447e-05	6.17026e-06	1.84248e-05	1.4351e-05	5.62087e-08	6.14816e-06	6.18137e-06	4.32705e-08	1.19706e-08	1.2269e-05	6.17199e-06	8.19566e-06	4.62036e-08	6.12563e-06	6.12919e-06	6.14593e-06	2.78303e-08	1.37962e-08	6.1454e-06	2.34271e-08	1.91179e-08	6.13195e-06	2.89747e-08	1.84486e-08	1.03705e-06	6.1179e-06	6.62444e-11	6.11811e-06	4.65627e-08	1.01439e-08	1.29568e-09	6.10761e-06	6.14183e-11	3.45353e-12	1.56948e-08	5.07499e-11	8.09888e-12	0	5.11291e-11	0	0	0	0	0
d3_9	0.0019991	2.06877e-05	5.34223e-05	1.46294e-05	2.8884e-05	4.5177e-05	5.55445e-05	5.74227e-05	4.92298e-05	2.68282e-05	4.52304e-05	1.66992e-05	2.47686e-05	2.48243e-05	3.9099e-05	3.69845e-05	4.09705e-05	4.92767e-05	5.12567e-05	2.67563e-05	2.98044e-05	3.69728e-05	5.94183e-05	2.68231e-05	3.28868e-05	1.66157e-05	4.09675e-05	2.87501e-05	5.11686e-05	3.07476e-05	3.28507e-05	2.46622e-05	3.08017e-05	1.85435e-05	4.30194e-05	1.8502e-05	2.2603e-05	5.11464e-05	3.07457e-05	3.88557e-05	1.85821e-05	2.4646e-05	3.48133e-05	6.25011e-06	9.42612e-08	2.25577e-05	4.28729e-05	3.07639e-05	1.23149e-05	6.19278e-06	3.88338e-05	2.45614e-05	1.84742e-05	4.49623e-05	2.04501e-05	1.22868e-05	1.23123e-05	2.08183e-06	1.22227e-05	1.22955e-05	6.24342e-08	1.43442e-05	1.22647e-05	2.039e-05	6.14214e-06	3.37764e-08	1.43144e-05	6.15413e-06	9.62119e-09	5.95846e-09	1.79797e-08	9.18379e-06	3.16738e-09	2.32721e-08	1.22749e-05	1.22599e-05	5.59869e-09	1.21074e-08	5.67908e-09	6.12391e-06	1.13934e-08	1.76214e-08	5.79567e-09	2.89207e-09	2.09634e-11	1.90729e-09	1.83371e-08	1.86997e-09	2.07677e-09	0	0	6.1236e-06	3.3484e-11	2.15399e-09	1.15511e-08	0	6.11004e-06	0	0
