	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41	d2_42	d2_43	d2_44	d2_45	d2_46	d2_47	d2_48	d2_49	d2_50	d2_51	d2_52	d2_53	d2_54	d2_55	d2_56	d2_57	d2_58	d2_59	d2_60	d2_61	d2_62	d2_63	d2_64	d2_65	d2_66	d2_67	d2_68	d2_69	d2_70	d2_71	d2_72	d2_73	d2_74	d2_75	d2_76	d2_77	d2_78	d2_79	d2_80	d2_81	d2_82
d3_0	0	0.0950612	0.0465313	0.0304351	0.0221488	0.0175529	0.0143187	0.0119475	0.0104719	0.00921714	0.00824857	0.00721859	0.00652199	0.00574591	0.00538881	0.0049129	0.00480188	0.00435798	0.003934	0.00366762	0.00364135	0.00328687	0.00306714	0.00314213	0.00283516	0.00271203	0.00242832	0.0025053	0.00256742	0.00248927	0.00228183	0.00220484	0.00217891	0.00196027	0.00182658	0.00186187	0.00186733	0.00191591	0.00186123	0.00162863	0.00167411	0.00167977	0.00135761	0.00145976	0.00147999	0.00136507	0.00131749	0.00154056	0.00138826	0.00124194	0.00123935	0.00127298	0.00129013	0.00113393	0.00119109	0.00117301	0.00113685	0.00104601	0.00119698	0.00102292	0.00105685	0.00103132	0.0010993	0.00104596	0.000949692	0.00098698	0.00102749	0.000891234	0.000889997	0.000940005	0.000909924	0.000847205	0.000683334	0.000886619	0.000726036	0.000938092	0.000754814	0.000715338	0.00062304	0.000623386	0.000749488	0.00076012	0.00931699
d3_1	0.0648796	2.02964e-05	1.65948e-05	2.2136e-05	1.89049e-06	1.29047e-05	1.65925e-05	1.66053e-05	1.29287e-05	1.29108e-05	1.10965e-05	7.40106e-06	1.65754e-05	2.81575e-08	1.65957e-05	2.94373e-08	7.3968e-06	2.6893e-08	5.56401e-06	1.4813e-05	1.84543e-05	2.02679e-05	7.42547e-06	1.65765e-05	1.47488e-05	7.42109e-06	1.90573e-06	1.28993e-05	1.8771e-06	5.57284e-06	1.66004e-05	2.39354e-05	1.47541e-05	9.62141e-07	1.10828e-05	1.10719e-05	5.54139e-06	1.65864e-05	1.10852e-05	1.84208e-05	5.5336e-06	3.90925e-08	1.65838e-05	3.31135e-05	1.66085e-05	5.53557e-06	1.10701e-05	1.66042e-05	5.54654e-06	5.53116e-06	1.47236e-05	2.39446e-05	1.28889e-05	2.49691e-08	1.65676e-05	4.69223e-05	5.53724e-06	2.94133e-05	1.63991e-08	2.22855e-08	1.10576e-05	5.54767e-06	1.65691e-05	1.10654e-05	1.29417e-05	1.10581e-05	2.39343e-05	2.12049e-08	1.84432e-05	7.39811e-06	1.28929e-05	1.28844e-05	7.39129e-06	5.52942e-06	2.57569e-08	5.54884e-06	1.10709e-05	2.21043e-05	7.37319e-06	1.38215e-05	1.65712e-05	1.10457e-05	0.000228301
d3_2	0.029879	1.6638e-05	5.55693e-06	5.57783e-06	1.65911e-05	1.88146e-06	2.02724e-05	1.29109e-05	2.03167e-05	1.84367e-05	1.10704e-05	7.99274e-08	4.49108e-08	7.41991e-06	5.55096e-06	2.21387e-05	5.56455e-06	1.8426e-05	7.3916e-06	1.10613e-05	1.84425e-05	1.65913e-05	2.21467e-05	1.29283e-05	1.8809e-06	1.84326e-05	1.84327e-05	5.5372e-06	5.5577e-06	5.55528e-06	5.56777e-06	2.39438e-05	5.53905e-06	1.10784e-05	1.29232e-05	2.02546e-05	5.56844e-06	5.56916e-06	1.6592e-05	5.55387e-06	1.28999e-05	9.22299e-06	1.47727e-05	2.57819e-05	2.81116e-06	1.2922e-05	1.10866e-05	1.6592e-05	1.47504e-05	9.21762e-06	1.2907e-05	1.10558e-05	7.40032e-06	3.31946e-05	1.10624e-05	1.65768e-05	1.10928e-05	7.38043e-06	1.29269e-05	1.10564e-05	1.65604e-05	5.54697e-06	1.10962e-05	2.39351e-05	5.54181e-06	4.04914e-05	2.02422e-05	5.54008e-06	1.65811e-05	1.77921e-08	1.47389e-05	5.55025e-06	2.20979e-05	1.10736e-05	1.65766e-05	8.48402e-09	5.1851e-08	1.106e-05	5.55521e-06	1.28092e-08	1.74663e-08	1.29148e-05	0.000140064
d3_3	0.0184676	5.58971e-06	2.3957e-05	4.09743e-08	1.29084e-05	1.66015e-05	5.55793e-06	4.38482e-08	1.10741e-05	2.58206e-05	1.65963e-05	5.55518e-06	5.58104e-06	1.29027e-05	1.84387e-05	5.56983e-06	2.0261e-05	1.10831e-05	4.32095e-08	1.28859e-05	1.65772e-05	1.87117e-06	5.57706e-06	2.27906e-08	1.47405e-05	2.94735e-05	2.21145e-05	5.56014e-06	5.56267e-06	1.65935e-05	1.10865e-05	1.84333e-05	1.84435e-05	4.50872e-08	1.29144e-05	7.38002e-06	7.38753e-06	1.10707e-05	1.1058e-05	1.10756e-05	1.6595e-05	2.67163e-05	7.38128e-06	5.55358e-06	5.55406e-06	5.56456e-06	1.10862e-05	1.87969e-06	1.84179e-05	1.10683e-05	4.08963e-08	5.546e-06	2.39694e-05	5.54702e-06	7.46207e-08	5.54848e-06	5.56941e-06	1.29196e-05	2.76113e-05	1.98655e-08	5.53872e-06	5.54987e-06	5.56454e-06	2.20958e-05	1.84192e-05	1.88293e-06	7.37863e-06	1.10536e-05	2.94451e-05	1.84256e-05	7.36776e-06	5.53728e-06	2.57276e-08	5.5416e-06	7.37653e-06	7.38116e-06	2.02714e-05	1.74927e-05	2.08612e-08	7.35808e-06	1.65678e-05	2.23845e-08	0.000217263
d3_4	0.0128845	2.00601e-08	1.29308e-05	1.65995e-05	9.29471e-06	1.29176e-05	3.74417e-08	2.58188e-05	1.2931e-05	5.54734e-06	1.10786e-05	2.39632e-05	1.29024e-05	1.10632e-05	2.77404e-08	1.56593e-05	2.39442e-05	4.57623e-08	2.39735e-05	5.54352e-06	1.10836e-05	1.10767e-05	1.66224e-05	5.54069e-06	5.5484e-06	1.10656e-05	2.41122e-08	5.56555e-06	2.21029e-05	5.55208e-06	2.39522e-05	5.56435e-06	2.02492e-05	1.29167e-05	7.3979e-06	1.29152e-05	1.29013e-05	4.6625e-06	1.29145e-05	1.26165e-08	2.21211e-05	5.5429e-06	4.55548e-08	5.54479e-06	1.84442e-05	1.66289e-05	1.89216e-06	7.38347e-06	1.6566e-05	1.10649e-05	3.31493e-05	1.84257e-05	1.6583e-05	1.19728e-05	1.10784e-05	4.9427e-08	1.10849e-05	4.60041e-08	1.28912e-05	8.31632e-06	2.20972e-05	5.54725e-06	2.39363e-05	7.37322e-06	2.39364e-05	2.39408e-05	1.10756e-05	1.84239e-05	1.65964e-05	1.28981e-08	2.39307e-05	1.29051e-05	1.10523e-05	1.10718e-05	1.10637e-05	9.88359e-09	1.10761e-05	5.54694e-06	1.106e-05	3.70143e-06	2.39401e-05	1.1084e-05	0.000170402
d3_5	0.00964779	1.85093e-05	3.7754e-08	1.11061e-05	2.86905e-08	5.57586e-06	5.56914e-06	2.21567e-05	1.84661e-05	2.03043e-05	2.02977e-05	1.1109e-05	2.02962e-05	3.04106e-05	1.29146e-05	5.56814e-06	1.29274e-05	5.55868e-06	1.28974e-05	4.4794e-08	1.89734e-06	1.47783e-05	1.96639e-08	1.10609e-05	1.84416e-05	1.65848e-05	1.65897e-05	1.65852e-05	5.55082e-06	2.57841e-05	4.63156e-08	1.28749e-05	3.31799e-05	1.29431e-05	2.21641e-05	2.62881e-08	5.55396e-06	5.54189e-06	1.84348e-05	1.10734e-05	2.94734e-05	2.0272e-05	2.76201e-05	1.10751e-05	7.42134e-06	1.66103e-05	1.84431e-05	1.10962e-05	5.55047e-06	7.39443e-06	1.10701e-05	1.52315e-08	2.39688e-05	1.10968e-05	1.29042e-05	1.28935e-05	7.38748e-06	5.5501e-06	1.2908e-05	5.5495e-06	1.65919e-05	1.29156e-05	2.39316e-05	1.10732e-05	1.29066e-05	7.38583e-06	1.84077e-05	7.3701e-06	7.39324e-06	1.84324e-05	1.83898e-05	1.10709e-05	1.88087e-06	5.53391e-06	1.9329e-05	4.0493e-05	7.39866e-06	5.54833e-06	1.10464e-05	8.95973e-09	5.54878e-06	1.69755e-08	0.000211808
d3_6	0.00740136	1.29508e-05	4.80923e-08	5.5602e-06	7.40668e-06	1.91689e-06	2.76197e-05	1.29102e-05	7.42691e-06	7.43284e-06	1.65802e-05	2.02567e-05	7.39254e-06	1.84508e-05	1.01683e-05	1.90053e-06	5.56121e-06	2.39529e-05	2.58124e-05	2.02833e-05	7.39812e-06	1.91729e-08	1.10621e-05	7.36712e-06	2.02883e-05	5.58418e-06	1.65746e-05	1.84393e-05	7.43398e-06	1.87809e-06	1.47567e-05	3.31272e-05	1.6597e-05	1.84345e-05	1.10549e-05	5.53529e-06	1.29083e-05	3.13918e-08	5.54552e-06	1.65713e-05	1.29006e-05	2.21027e-05	3.95326e-08	1.84018e-05	7.42607e-06	1.65923e-05	7.39837e-06	1.10535e-05	2.39445e-05	1.10557e-05	1.28977e-05	3.4063e-05	1.84464e-05	1.65847e-05	5.5245e-06	1.84363e-05	2.56506e-08	5.56213e-06	5.53898e-06	1.29055e-05	1.8403e-05	3.91689e-08	5.53421e-06	3.52207e-08	1.84184e-05	2.21066e-05	9.22319e-06	5.52538e-06	7.37531e-06	1.10471e-05	1.83985e-05	1.47384e-05	7.36093e-06	1.10784e-05	1.28901e-05	1.65889e-05	7.3969e-06	1.1071e-05	1.10583e-05	1.28852e-05	5.54596e-06	1.10545e-05	0.000158427
d3_7	0.00595547	1.10674e-05	1.10881e-05	1.29235e-05	1.10878e-05	1.29271e-05	2.76268e-05	3.50072e-05	1.47889e-05	3.72724e-08	1.11002e-05	2.21293e-05	2.76616e-05	7.41388e-06	5.56325e-06	1.66262e-05	1.10835e-05	1.47601e-05	1.84191e-05	2.57708e-05	5.58432e-06	1.29242e-05	7.38739e-06	1.29122e-05	2.3943e-05	5.53901e-06	1.84143e-05	7.40073e-06	7.39009e-06	1.65809e-05	1.47866e-05	1.29266e-05	2.57134e-08	1.84411e-05	1.84375e-05	1.29062e-05	5.54196e-06	1.10708e-05	1.84189e-05	1.10521e-05	5.54073e-06	1.84207e-05	5.53602e-06	2.39445e-05	2.39359e-05	3.86265e-08	7.36404e-06	4.05105e-05	1.17416e-08	2.20801e-08	2.2098e-05	5.55622e-06	5.54335e-06	3.13088e-05	2.26421e-08	1.84361e-05	1.28842e-05	8.30387e-06	9.21304e-06	1.28926e-05	5.55589e-06	1.86528e-06	1.8425e-05	5.54314e-06	7.37414e-06	2.20956e-05	1.10603e-05	5.53894e-06	5.53005e-06	1.65873e-05	1.77659e-08	2.20742e-05	1.10636e-05	5.18128e-09	1.84173e-05	5.54946e-06	3.0281e-08	1.10511e-05	1.65713e-05	3.12935e-05	1.10535e-05	1.65759e-05	0.000173138
d3_8	0.0049285	1.2909e-05	7.41082e-06	1.47544e-05	2.94857e-05	4.6033e-05	1.38379e-05	2.94793e-05	2.21061e-05	4.94845e-08	7.15204e-08	1.29523e-05	1.84297e-05	5.55078e-06	1.29253e-05	5.55253e-06	1.10563e-05	1.38254e-05	1.65995e-05	7.38971e-06	2.21079e-05	1.10863e-05	1.28949e-05	1.4744e-05	2.21212e-05	1.10916e-05	1.84211e-05	5.54917e-06	1.29272e-05	1.65872e-05	5.54601e-06	7.41404e-06	1.29012e-05	2.4869e-05	2.02863e-05	1.10951e-05	1.29014e-05	8.29687e-06	1.10656e-05	5.54725e-06	5.53074e-06	5.54115e-06	2.7873e-06	5.56215e-06	7.38285e-06	2.21171e-05	1.10894e-05	1.87698e-06	1.29206e-05	2.21143e-05	2.66894e-08	5.56273e-06	1.66062e-05	5.53992e-06	5.54612e-06	4.75325e-08	5.57076e-06	7.38252e-06	7.37051e-06	1.65829e-05	1.10382e-05	3.4995e-08	2.02583e-05	1.28977e-05	7.41848e-06	2.39446e-05	1.65923e-05	2.20881e-05	2.76152e-05	1.28901e-05	1.10443e-05	2.57862e-05	3.31378e-05	2.39466e-05	5.55932e-06	3.70909e-06	1.10504e-05	1.29107e-05	2.76184e-05	2.75846e-05	1.97696e-08	5.52532e-06	0.000162204
d3_9	0.00412666	5.56073e-06	5.5631e-06	1.29139e-05	1.65948e-05	6.301e-08	7.39524e-06	1.84216e-05	1.66188e-05	7.43338e-06	1.84187e-05	1.29178e-05	1.10988e-05	1.66037e-05	1.293e-05	2.39695e-05	1.10476e-05	1.29238e-05	1.29436e-05	1.93439e-05	5.57159e-06	1.29119e-05	2.20882e-05	7.39379e-06	5.55646e-06	1.11034e-05	2.57763e-05	1.84364e-05	1.65872e-05	1.28987e-05	1.84354e-05	2.02483e-05	5.54657e-06	5.55471e-06	2.39472e-05	5.53513e-06	2.20962e-05	2.48185e-08	5.56976e-06	1.8422e-05	5.58129e-06	3.49898e-05	5.53563e-06	1.84337e-05	5.55608e-06	1.84277e-05	2.57927e-05	7.37236e-06	1.10677e-05	1.10484e-05	2.21242e-05	3.29381e-08	1.28983e-05	1.84336e-05	1.65809e-05	5.54208e-06	5.52938e-06	4.01321e-08	2.58056e-05	1.10507e-05	5.56074e-06	7.37855e-06	5.55314e-06	2.02401e-05	1.65807e-05	2.39278e-05	1.29107e-05	2.21078e-05	1.28843e-05	1.1032e-05	6.90626e-09	3.92452e-08	1.10523e-05	9.24589e-06	7.38032e-06	2.94396e-05	1.47265e-05	1.83962e-05	1.65636e-05	4.38763e-08	1.49161e-08	2.19942e-08	0.000204471
