	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62	d1_63	d1_64	d1_65	d1_66	d1_67	d1_68	d1_69	d1_70	d1_71	d1_72	d1_73	d1_74	d1_75	d1_76	d1_77	d1_78	d1_79	d1_80	d1_81	d1_82	d1_83	d1_84	d1_85	d1_86	d1_87	d1_88	d1_89	d1_90	d1_91	d1_92	d1_93	d1_94	d1_95	d1_96	d1_97	d1_98
d3_0	0	0.120505	0.0598778	0.0395169	0.0285393	0.0221571	0.0176773	0.0142375	0.01176	0.010303	0.00841388	0.00705385	0.00617707	0.0052987	0.00467264	0.00392406	0.00338487	0.00282554	0.00255338	0.0022231	0.00185514	0.00164656	0.00131151	0.00125576	0.000874573	0.000870116	0.000917907	0.000670716	0.000560979	0.000500486	0.000386991	0.000378248	0.000372128	0.000359385	0.000198818	0.000112069	0.000186613	0.000203278	9.99918e-05	5.78277e-05	0.00012125	8.22571e-05	7.54528e-05	5.66963e-05	3.98968e-05	4.57644e-05	2.31848e-05	1.26634e-05	3.32574e-05	3.53118e-05	2.07919e-05	2.47886e-05	6.35433e-06	6.30625e-06	8.37528e-06	2.27439e-05	6.27265e-06	2.8781e-05	1.23822e-05	1.03197e-05	1.84672e-05	1.28833e-07	3.97819e-08	6.15078e-06	6.17103e-06	2.49192e-08	6.2266e-06	8.61268e-09	6.14056e-06	3.28208e-08	5.62642e-09	6.18822e-06	6.16443e-06	2.52963e-08	6.20528e-09	6.16066e-06	5.48034e-10	6.13243e-06	6.16021e-06	0	8.23017e-11	6.90408e-11	0	0	1.26668e-12	1.20261e-10	5.14044e-12	0	1.73702e-10	0	0	0	6.44443e-10	0	0	0	2.82673e-10	0	0
d3_1	0.068482	3.76446e-05	6.22393e-05	5.40356e-05	6.20615e-05	6.43072e-05	4.59397e-05	4.77653e-05	3.14483e-05	8.8735e-05	4.34715e-05	4.15655e-05	4.75547e-05	2.82277e-05	2.48654e-05	2.29382e-05	1.47617e-05	4.12722e-05	4.75983e-05	2.07304e-05	2.07741e-05	3.73026e-05	1.25374e-05	2.69468e-05	3.73307e-05	1.4678e-05	2.08055e-05	3.30689e-05	2.6886e-05	1.2439e-05	3.52789e-05	4.84945e-05	1.44844e-05	3.0825e-05	4.31174e-05	1.23989e-05	6.24614e-06	1.4498e-05	1.85363e-05	1.44884e-05	1.85978e-05	2.07116e-05	6.31753e-06	6.198e-06	2.1614e-06	6.23098e-06	9.27266e-08	8.26805e-06	1.2364e-05	6.17829e-06	6.16925e-06	6.15687e-06	9.88241e-09	6.6844e-08	7.22893e-08	1.2373e-05	8.19683e-06	6.1642e-06	3.45832e-08	1.11595e-08	6.22682e-06	5.70926e-08	6.16618e-06	6.19401e-06	3.11138e-08	4.17263e-09	4.6121e-09	2.08037e-06	2.74484e-09	6.15801e-06	2.71979e-08	1.08466e-10	2.80787e-08	2.13598e-08	2.81985e-08	8.70812e-10	9.58266e-11	2.24394e-09	3.83363e-09	1.29952e-10	1.43798e-10	9.00844e-13	1.12388e-10	2.58583e-11	4.39437e-11	0	0	0	3.65641e-09	0	0	0	0	0	0	0	0	0	0
d3_2	0.0290363	4.98169e-05	4.37894e-05	7.23454e-05	4.39277e-05	2.32313e-05	4.98387e-05	7.24011e-05	7.62821e-05	3.35707e-05	5.69021e-05	3.12986e-05	4.9712e-05	5.59472e-05	2.91872e-05	3.7417e-05	4.75483e-05	7.93027e-05	3.30992e-05	2.30488e-05	1.27294e-05	1.26793e-05	1.8865e-05	1.45462e-05	8.4403e-06	2.89698e-05	3.92903e-05	2.68809e-05	3.20129e-05	3.09468e-05	3.10916e-05	1.87122e-05	1.25507e-05	1.8482e-05	4.12566e-05	3.70752e-05	1.24589e-05	1.66063e-05	2.26561e-05	3.90052e-05	2.67606e-05	2.2734e-05	8.30593e-06	6.29543e-06	2.88148e-05	6.23051e-06	1.23501e-05	1.02945e-05	1.65001e-05	6.23411e-06	1.44878e-05	6.27435e-06	7.15015e-08	1.13309e-05	1.43361e-05	7.93047e-08	4.2364e-06	6.16311e-06	6.18644e-06	3.59255e-08	1.43451e-05	9.49964e-09	3.48417e-05	6.20985e-06	6.13336e-06	8.85234e-09	2.7338e-08	5.03691e-10	2.51874e-09	6.16348e-06	7.09342e-09	8.91099e-10	3.03847e-10	2.86776e-08	6.16039e-06	3.42002e-11	3.9024e-09	4.23434e-10	1.03013e-10	3.10939e-08	1.84386e-09	0	1.52576e-12	3.29411e-09	1.61069e-09	2.21705e-11	0	6.10629e-13	0	7.512e-12	1.10701e-10	0	0	0	0	0	0	0	6.3821e-11
d3_3	0.016523	2.53403e-05	3.84336e-05	3.11983e-05	3.14267e-05	7.03162e-05	3.34934e-05	2.50417e-05	5.19509e-05	3.94569e-05	2.90447e-05	1.8911e-05	4.78032e-05	7.22243e-05	3.93158e-05	3.31637e-05	1.29051e-05	1.47249e-05	5.99016e-05	2.50789e-05	3.31606e-05	6.18487e-05	2.89684e-05	3.91924e-05	4.34286e-05	4.13838e-05	2.07523e-05	1.87319e-05	2.68508e-05	2.68127e-05	2.46903e-05	6.36548e-06	1.45557e-05	2.47303e-05	9.37219e-06	1.65688e-05	3.09303e-05	6.30704e-06	1.24229e-05	2.06014e-05	8.44124e-06	1.65312e-07	6.21265e-06	2.47523e-05	1.44248e-05	1.35099e-07	2.06019e-05	2.67428e-05	1.84189e-05	8.25049e-06	1.85275e-05	2.23139e-06	6.17392e-06	8.58637e-08	8.22448e-06	5.74093e-08	8.30369e-06	6.86668e-08	3.83253e-08	6.22844e-06	2.11319e-08	1.23299e-05	2.59522e-08	6.1344e-06	2.91696e-08	2.74127e-08	6.52277e-09	4.39383e-09	8.91292e-09	7.50521e-09	1.84601e-10	3.44329e-10	6.16388e-06	2.2985e-09	2.92545e-10	5.70377e-08	1.47565e-09	1.13347e-09	7.99675e-11	6.90082e-11	2.39859e-10	5.07276e-10	3.11888e-10	8.39846e-11	0	4.73412e-11	2.68302e-10	0	0	0	0	0	0	2.02747e-08	1.91045e-11	0	0	0	0
d3_4	0.0105035	6.03472e-05	4.17964e-05	5.36924e-05	4.1581e-05	4.96298e-05	2.64034e-06	2.51912e-05	6.19474e-05	4.5586e-05	3.53416e-05	2.92177e-05	2.71667e-05	5.38124e-05	4.15096e-05	3.3148e-05	1.48511e-05	1.87988e-05	2.70499e-05	4.54106e-05	2.0924e-05	3.92428e-05	5.14419e-05	6.48417e-06	3.09505e-05	4.53288e-05	3.10968e-05	3.09659e-05	3.09158e-05	2.70436e-07	1.75728e-07	2.68945e-05	3.91618e-05	3.3042e-05	4.33052e-05	2.47133e-05	3.29144e-05	1.24826e-05	1.23814e-05	2.87929e-05	6.31161e-06	2.22223e-06	8.36379e-06	2.06197e-05	2.60427e-07	2.88032e-05	1.86468e-05	8.27746e-06	2.67558e-05	2.46754e-05	8.37105e-06	1.2388e-05	6.2076e-06	7.42474e-08	1.84955e-05	7.41582e-09	1.85015e-05	6.19928e-06	6.22482e-06	1.6796e-08	8.87609e-09	6.18595e-06	6.19358e-06	1.22924e-05	8.29371e-06	5.45905e-09	6.16262e-06	2.49864e-08	6.21413e-06	6.10899e-09	2.06005e-09	2.08153e-06	4.86086e-08	2.80334e-09	2.1666e-09	6.13031e-06	4.24828e-09	6.13846e-06	2.28479e-08	2.50134e-10	7.4703e-11	3.43749e-09	2.29167e-09	1.30676e-10	2.61737e-08	0	2.30083e-08	0	3.25838e-09	0	0	0	8.56558e-10	0	0	1.72046e-09	0	0	0
d3_5	0.00712702	2.3035e-05	3.12451e-05	4.55929e-05	3.33258e-05	6.41865e-05	4.15567e-05	4.57155e-05	2.92425e-05	3.32718e-05	1.88887e-05	6.59667e-05	3.22303e-05	3.94705e-05	5.87295e-05	4.14081e-05	5.36523e-05	4.35565e-05	2.7109e-05	2.29738e-05	4.95127e-05	1.88397e-05	3.93893e-05	2.08098e-05	1.25885e-05	1.26646e-05	5.36947e-05	2.69866e-05	2.69953e-05	2.90153e-05	3.10648e-05	3.50412e-05	3.91556e-05	6.34042e-06	1.25038e-05	2.68223e-05	3.29642e-05	4.1149e-05	2.06527e-05	2.68911e-05	2.47686e-05	8.37643e-06	9.31418e-06	3.28374e-05	6.28285e-06	6.20581e-06	1.85144e-05	6.26762e-06	1.23576e-05	4.4877e-08	4.51864e-05	2.19084e-06	1.31214e-07	6.27659e-06	1.86091e-08	6.17568e-06	8.20005e-06	1.07852e-07	1.44019e-05	1.43373e-05	7.5448e-08	2.08834e-06	1.35359e-08	6.18626e-06	6.23299e-06	2.1079e-06	8.21448e-06	5.16289e-08	4.74211e-10	1.23473e-05	2.50803e-08	2.32211e-08	3.18728e-08	7.08974e-09	4.19957e-08	2.23545e-10	2.4788e-08	2.31518e-10	3.12653e-06	3.07651e-09	2.15399e-10	4.37316e-08	8.07853e-11	8.14477e-10	0	6.15615e-06	8.70652e-11	1.7956e-11	0	6.15883e-06	0	0	0	0	0	0	0	0	0
d3_6	0.00501179	2.72334e-05	5.19117e-05	1.69872e-05	4.76716e-05	7.034e-05	2.50048e-05	3.74745e-05	6.01526e-05	2.92294e-05	2.09043e-05	2.51359e-05	3.21193e-05	1.18571e-05	4.14862e-05	1.68818e-05	5.37931e-05	2.70026e-05	2.9208e-05	6.20803e-05	4.34339e-05	4.64262e-05	1.48013e-05	1.46776e-05	7.19565e-05	2.3002e-05	4.93926e-05	1.44995e-05	4.73895e-05	1.69053e-05	2.07935e-05	1.25602e-05	1.87669e-05	1.25673e-05	3.30241e-05	4.51649e-05	1.25494e-05	8.3436e-06	3.50369e-05	1.87313e-05	3.91101e-05	3.50925e-05	1.45489e-05	2.05827e-05	1.85559e-05	1.23766e-05	6.21684e-06	6.29605e-06	3.89696e-05	6.46551e-08	6.16003e-06	1.4361e-05	6.26354e-06	1.24339e-05	1.44045e-05	1.44713e-05	2.09056e-06	2.05298e-05	1.6437e-05	6.23419e-06	1.23459e-05	8.41726e-08	6.20081e-06	4.69288e-08	6.16849e-06	1.23463e-05	6.13803e-06	2.10123e-06	2.45035e-08	6.16158e-06	5.80028e-08	3.08318e-08	1.08e-09	2.04493e-08	4.18867e-09	2.57902e-08	3.40604e-08	3.49844e-09	7.6324e-10	1.31655e-09	4.66345e-10	6.16085e-06	0	5.32219e-10	3.74751e-11	1.10128e-10	0	1.4045e-11	0	2.39306e-09	0	7.56706e-11	0	0	0	0	0	0	0
d3_7	0.00367477	3.74022e-05	3.12521e-05	3.94032e-05	5.19443e-05	3.73999e-05	2.36477e-05	2.91573e-05	3.12309e-05	2.50356e-05	3.74437e-05	3.30957e-05	6.19391e-05	3.12614e-05	3.12365e-05	2.61157e-05	1.46851e-05	4.44829e-05	3.09739e-05	4.46179e-05	8.68107e-06	3.10461e-05	4.65027e-05	5.97407e-05	6.29823e-05	3.9177e-05	3.71455e-05	1.86902e-05	2.67893e-05	4.11755e-05	4.84977e-05	6.40193e-06	1.4474e-05	2.08747e-05	8.50709e-06	2.10311e-07	1.24672e-05	4.52742e-05	2.07579e-05	1.2534e-05	3.09093e-05	3.08305e-05	6.30546e-06	2.06655e-05	1.23678e-05	2.1714e-07	6.36406e-06	8.32982e-06	2.08664e-08	1.38547e-07	5.6291e-08	2.19916e-06	2.26375e-05	1.14466e-07	1.23512e-05	1.44839e-05	1.2356e-05	3.66495e-08	3.88517e-08	1.22991e-05	1.74925e-05	6.17561e-06	6.19731e-06	1.23219e-05	3.48135e-08	6.18545e-06	2.76452e-08	1.64174e-05	4.69561e-09	3.53299e-08	6.42676e-08	6.19253e-06	5.5486e-09	7.34878e-09	6.14096e-06	2.10836e-06	2.733e-09	6.13783e-06	5.10971e-09	8.20264e-06	6.1384e-06	2.49415e-09	2.26038e-08	6.13236e-06	1.54656e-10	8.20558e-06	2.28653e-09	0	3.00715e-08	0	0	1.65102e-11	0	0	6.19057e-10	8.0269e-11	0	1.98493e-11	8.98601e-11
d3_8	0.00268809	5.17938e-05	4.34197e-05	1.27267e-05	4.92657e-05	3.73698e-05	4.35346e-05	3.51863e-05	5.36816e-05	1.8959e-05	6.59582e-05	2.71031e-05	6.81427e-05	4.96056e-05	7.21132e-05	6.20295e-05	1.2711e-05	1.87107e-05	4.9647e-05	5.7678e-05	3.30998e-05	1.26608e-05	3.93126e-05	2.07904e-05	1.2569e-05	1.88138e-05	1.4727e-05	2.06446e-05	2.90373e-05	1.86723e-05	1.76764e-05	1.25738e-05	1.86753e-05	1.86264e-05	2.18128e-05	3.30958e-05	3.70353e-05	2.69198e-05	1.45223e-05	2.07807e-05	1.85844e-05	1.86091e-05	3.51204e-05	2.0571e-05	3.50225e-05	2.06184e-05	6.28107e-06	1.56036e-07	2.10359e-06	2.05444e-05	2.05883e-05	2.26218e-05	1.34375e-05	1.43515e-05	6.20064e-06	6.1744e-06	2.46058e-05	8.21081e-06	8.27562e-06	6.22886e-06	6.17706e-06	6.17231e-06	1.23086e-05	6.24427e-06	3.21601e-08	6.16684e-06	6.14771e-06	1.63575e-08	5.72579e-08	4.76753e-08	4.19459e-09	1.06557e-08	5.5091e-08	4.34495e-09	5.29956e-08	6.13841e-06	2.86531e-08	2.26495e-08	4.99761e-09	1.38418e-09	2.28237e-10	3.3711e-09	2.79251e-09	5.65732e-09	2.7199e-08	3.07213e-08	1.88337e-09	6.16091e-06	4.59808e-09	8.52831e-10	1.05352e-09	0	0	0	0	2.81202e-11	0	0	3.97053e-09
d3_9	0.00204251	3.43545e-05	2.71867e-05	5.37352e-05	4.35678e-05	6.95506e-06	1.26864e-05	3.72888e-05	4.55419e-05	1.98498e-05	2.91168e-05	2.70331e-05	2.09106e-05	3.11749e-05	4.76312e-05	3.3217e-05	3.53011e-05	1.47461e-05	2.28434e-05	4.34474e-05	2.69462e-05	3.72558e-05	6.60736e-06	3.93865e-05	4.7425e-05	4.12809e-05	2.70478e-05	1.88154e-05	2.08873e-05	3.21654e-05	2.48445e-05	1.6675e-05	4.53637e-05	2.49823e-05	1.875e-05	2.47769e-05	3.09109e-05	1.86913e-05	4.52822e-05	2.06311e-05	1.45046e-05	2.06501e-05	3.31872e-05	2.06564e-05	2.2768e-05	1.85951e-05	1.45469e-05	2.06101e-05	6.25144e-06	6.2236e-06	2.0609e-05	2.8911e-05	1.85953e-05	8.33536e-06	8.25548e-06	1.07142e-07	9.31494e-06	6.17135e-06	6.25234e-06	2.45918e-05	1.23469e-05	4.25173e-08	1.28638e-07	1.22084e-07	9.95629e-08	1.64197e-05	1.64621e-05	6.16819e-06	9.08295e-09	1.23254e-05	1.22976e-05	6.17124e-06	9.75701e-09	6.17071e-06	6.16402e-06	2.99536e-08	6.19557e-06	6.16677e-06	8.25688e-06	6.16786e-06	3.23642e-09	2.21449e-09	2.44956e-08	1.22706e-05	6.16117e-06	2.58775e-10	4.26797e-11	2.92788e-09	1.11507e-09	9.36979e-12	7.54039e-12	3.05096e-09	0	2.07418e-06	1.09306e-11	9.53956e-11	0	0	3.368e-09
