	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41	d2_42	d2_43	d2_44	d2_45	d2_46	d2_47	d2_48	d2_49	d2_50	d2_51	d2_52	d2_53	d2_54	d2_55	d2_56	d2_57	d2_58	d2_59	d2_60	d2_61	d2_62	d2_63	d2_64	d2_65	d2_66	d2_67	d2_68	d2_69	d2_70	d2_71	d2_72	d2_73	d2_74	d2_75	d2_76	d2_77	d2_78	d2_79	d2_80	d2_81	d2_82
d3_0	0	0.0179044	0.0103251	0.00788028	0.00651892	0.00559555	0.00546024	0.00485723	0.00460609	0.00427371	0.00413547	0.00406119	0.00386473	0.00379592	0.00371629	0.0035176	0.0036097	0.00343602	0.00330219	0.00350367	0.00330282	0.00332748	0.00322325	0.00328157	0.00318241	0.00313942	0.00301885	0.00321023	0.0031594	0.00289685	0.00298472	0.00291361	0.00299599	0.00295852	0.00285807	0.00308315	0.00285856	0.00285545	0.00289713	0.00276893	0.00282612	0.00266688	0.00279881	0.0026256	0.00285119	0.00267777	0.0026599	0.00270512	0.00263284	0.0027921	0.00251059	0.002538	0.00256901	0.002254	0.00246549	0.00251821	0.00251627	0.00261553	0.00238947	0.00267315	0.00248704	0.00241423	0.00235846	0.00257513	0.00233419	0.00246702	0.00262741	0.00242198	0.00232691	0.00224615	0.00224475	0.00229001	0.00231227	0.00224499	0.0022613	0.00237583	0.00225527	0.00224707	0.00238638	0.00237155	0.00221728	0.00216737	0.118047
d3_1	0.0855097	4.30974e-06	1.78449e-06	2.78431e-06	9.97884e-08	6.51147e-06	9.71774e-08	3.61766e-06	0	5.9995e-07	5.53827e-06	1.20906e-05	3.56273e-06	4.1434e-06	1.54044e-05	1.43143e-06	1.87797e-05	0	2.70869e-06	6.36787e-07	1.08642e-05	5.56227e-06	2.82791e-05	4.61302e-06	1.8519e-06	0	6.22958e-06	2.8827e-06	1.70503e-06	2.64303e-06	4.76677e-06	9.77631e-06	4.58564e-06	1.64306e-06	1.24734e-05	6.8063e-06	5.86252e-06	5.71336e-06	1.65691e-06	2.48999e-06	2.91939e-07	7.72977e-06	6.92305e-06	7.2766e-06	4.49059e-06	1.161e-06	2.87191e-06	2.02976e-06	7.07823e-06	1.11466e-05	6.2449e-06	1.69948e-06	3.71596e-06	1.07488e-05	8.87733e-06	1.04503e-05	1.1355e-05	8.40551e-06	1.98253e-05	9.32531e-07	1.07358e-05	6.27158e-06	4.46931e-06	4.96831e-06	5.55502e-06	4.66986e-06	2.36111e-06	2.57963e-06	6.43797e-06	1.93532e-06	6.68915e-06	8.54263e-06	2.9164e-06	3.00411e-06	2.06236e-06	7.79992e-06	6.13008e-06	2.79387e-07	7.84775e-06	3.41059e-06	1.11422e-06	6.79729e-06	0.000364272
d3_2	0.0378567	4.16461e-06	6.81677e-06	2.13553e-06	4.50639e-06	6.73282e-06	7.04308e-06	5.6889e-06	3.60285e-06	0	3.23075e-07	8.18656e-06	1.48528e-06	5.17398e-07	7.98264e-06	5.6032e-06	3.93483e-06	3.05692e-06	3.14569e-06	1.45647e-06	5.77421e-06	1.05768e-05	4.67194e-06	4.11816e-06	4.18259e-06	9.67302e-06	3.52572e-06	1.50599e-05	3.50683e-06	1.7956e-06	5.39265e-06	1.76383e-06	3.37601e-06	7.09113e-06	1.34564e-06	2.27264e-06	5.50644e-06	1.20449e-06	5.58949e-06	1.06873e-05	9.87695e-07	3.52858e-06	4.88916e-06	1.66643e-06	1.72681e-06	1.00642e-05	5.9608e-06	1.51286e-07	5.19066e-06	0	8.28134e-06	9.05381e-06	2.06419e-06	9.96131e-06	1.33112e-06	4.99599e-06	2.60713e-06	9.79809e-07	1.15968e-05	1.29638e-05	1.19289e-06	4.46348e-06	1.10712e-06	9.87328e-07	5.08371e-06	1.62061e-05	4.03464e-06	1.15359e-05	4.33298e-07	7.97545e-06	1.50786e-05	2.46278e-06	9.89015e-07	3.03158e-06	2.22742e-06	5.45476e-06	1.88938e-06	4.45475e-06	4.0235e-06	6.40484e-06	0	9.07041e-06	0.000398374
d3_3	0.0224375	1.64312e-05	1.17432e-05	2.01103e-05	6.14389e-06	1.75217e-06	2.53988e-06	1.40165e-05	1.64543e-06	1.44882e-05	9.97296e-06	4.86759e-06	4.77554e-06	5.60995e-06	4.43835e-06	1.06923e-06	1.42852e-05	1.9266e-06	4.45363e-07	2.94849e-06	2.85813e-06	6.2308e-06	5.10204e-06	5.95748e-06	1.71996e-07	0	9.79347e-06	2.80246e-06	1.79616e-06	0	2.72473e-06	1.34152e-05	3.18616e-06	8.16613e-06	7.47212e-06	3.09299e-06	1.18751e-05	2.77898e-06	3.44444e-06	4.62806e-06	0	7.15943e-06	2.71984e-06	1.9198e-06	1.2061e-05	0	1.25965e-05	6.38684e-06	1.00929e-05	3.06274e-06	6.06663e-06	5.66313e-06	0	1.20262e-05	6.09687e-06	5.26045e-06	2.17552e-06	8.0868e-06	5.64029e-06	1.3222e-06	4.40037e-06	1.90772e-06	9.04621e-06	0	5.37529e-07	1.62391e-06	1.41502e-06	6.34388e-06	5.86567e-07	9.73814e-06	8.86628e-06	6.28733e-06	1.27961e-06	0	9.0645e-07	2.06792e-06	4.58295e-06	6.23225e-06	2.57957e-06	6.30425e-07	1.7711e-06	2.03988e-06	0.000436156
d3_4	0.0149343	3.71146e-06	3.31495e-06	9.33707e-06	5.32755e-06	5.47299e-06	6.54424e-06	4.64892e-06	5.66698e-06	5.37705e-06	6.08239e-06	7.51735e-06	2.42497e-06	2.47934e-06	5.13143e-06	1.70474e-06	7.01548e-06	5.74386e-06	3.39305e-06	2.16243e-06	4.86584e-06	1.44142e-06	8.28737e-06	7.1187e-06	1.01359e-05	4.03209e-06	1.1258e-05	2.34099e-06	0	1.37998e-06	9.2307e-06	1.04392e-05	1.2114e-06	5.67609e-06	5.9055e-06	6.87203e-06	0	6.82431e-06	1.1287e-05	1.61291e-06	1.42781e-06	2.36198e-06	3.53849e-06	2.89258e-06	8.43677e-06	0	1.71872e-06	2.11915e-05	1.64078e-06	3.29575e-06	1.5232e-06	3.3286e-06	8.39863e-06	1.73314e-06	1.03031e-05	3.35557e-06	7.02862e-06	1.15199e-06	9.47432e-06	5.75184e-06	0	6.13002e-06	1.8858e-07	2.7311e-06	0	0	5.78952e-06	3.12858e-07	6.68437e-07	5.80861e-06	1.60583e-05	3.89295e-06	3.0244e-06	6.23622e-06	4.01098e-06	7.5583e-06	5.17584e-06	5.05111e-07	1.03122e-05	9.852e-06	3.54635e-07	5.30974e-09	0.0004983
d3_5	0.0107241	4.01105e-06	3.20961e-06	1.73579e-05	1.46384e-06	3.14262e-06	7.90468e-06	5.38031e-06	2.8743e-05	2.26709e-06	2.95812e-06	9.72971e-07	6.70925e-06	7.22822e-09	7.71508e-06	1.38905e-06	2.29972e-05	1.0008e-05	4.11605e-06	4.25959e-06	7.3525e-06	2.84315e-06	8.4932e-07	8.90222e-06	8.35008e-06	1.27759e-05	2.75943e-06	1.0913e-06	4.43957e-06	2.41947e-06	8.22768e-06	1.50152e-05	1.28609e-05	3.94341e-06	4.82001e-06	5.34158e-06	6.88055e-07	9.28691e-06	1.68031e-05	1.47002e-05	8.59989e-06	6.52951e-06	9.52884e-06	4.76658e-06	4.33471e-06	1.09273e-05	1.26377e-06	9.39951e-06	6.70875e-06	6.20766e-06	8.80596e-06	8.30713e-06	5.20292e-06	3.04093e-06	1.4622e-05	5.36862e-06	4.41895e-06	1.99723e-06	1.36529e-06	2.67331e-06	1.0088e-06	2.45533e-06	3.83983e-06	3.37151e-06	7.58291e-07	8.91387e-06	8.96457e-06	5.70219e-06	9.58717e-07	4.24306e-06	3.83255e-06	1.2463e-05	7.70513e-06	2.15835e-06	2.31784e-07	5.84532e-06	3.06771e-06	3.87676e-06	0	9.06859e-06	0	6.12387e-07	0.00043786
d3_6	0.00806173	9.18273e-07	7.6307e-07	2.6532e-06	1.84315e-06	6.11641e-08	6.20139e-06	3.31727e-07	1.23581e-05	8.96511e-06	1.49537e-06	9.66934e-06	4.93226e-06	1.03348e-05	1.77429e-05	6.32907e-06	4.01142e-06	6.31169e-06	3.72067e-07	1.47088e-05	3.91707e-06	0	1.02282e-06	3.68116e-07	1.44058e-07	9.94251e-06	3.03771e-06	2.10749e-06	2.52408e-06	3.00678e-06	9.41835e-06	3.67101e-06	7.98862e-06	8.459e-07	0	0	6.45249e-07	5.38812e-06	8.73301e-06	7.86484e-08	4.4971e-06	8.81048e-06	5.10349e-06	7.0202e-06	3.19793e-06	5.72703e-07	1.90818e-06	1.8183e-06	0	9.43635e-06	2.88038e-06	1.71394e-05	2.47227e-06	6.62032e-06	6.1857e-06	6.04945e-06	1.80833e-06	8.97676e-07	3.31769e-06	7.10237e-06	1.51175e-07	4.03965e-06	7.5251e-06	2.98484e-06	6.92563e-06	4.12013e-06	6.59407e-06	0	1.10496e-06	9.35417e-07	2.75034e-06	8.7419e-07	7.1652e-06	2.5059e-06	0	6.84944e-07	8.02736e-07	6.78134e-07	5.49501e-06	6.39551e-06	7.96777e-06	1.24579e-05	0.000390941
d3_7	0.00625049	2.82815e-06	2.65886e-06	6.53393e-06	1.12227e-05	7.23791e-06	1.90291e-05	1.95805e-07	2.59645e-06	3.8691e-06	2.26148e-06	2.29036e-06	7.34087e-06	3.59539e-06	1.27005e-05	4.1499e-06	5.13509e-06	1.60592e-06	5.42898e-06	7.77645e-06	2.5143e-05	7.08981e-06	1.87745e-06	5.42874e-06	5.53179e-06	1.45848e-06	5.87782e-06	2.70608e-06	1.00072e-05	0	3.06487e-08	8.45091e-06	6.33828e-06	4.27355e-06	2.85259e-06	7.69926e-06	1.15067e-05	2.97546e-06	8.07297e-06	7.19128e-06	1.19503e-05	1.0527e-06	3.45883e-07	1.09735e-05	5.74255e-06	1.28393e-06	1.09152e-05	1.23596e-05	5.82964e-06	5.91889e-07	9.23726e-06	3.09253e-06	7.2606e-06	3.78336e-06	2.18145e-05	4.28615e-06	5.05865e-06	2.78916e-06	8.6216e-06	5.91695e-06	6.47592e-06	0	2.42155e-05	3.0958e-06	4.89695e-06	0	5.77443e-06	2.24224e-06	1.05558e-05	1.07367e-06	4.95918e-06	1.27869e-05	1.31808e-05	6.87091e-06	3.01236e-06	7.27472e-06	7.18906e-07	8.35228e-06	4.36467e-06	6.11432e-06	3.23365e-06	1.5481e-06	0.000393637
d3_8	0.00503966	4.65639e-06	2.35121e-05	7.62688e-06	4.14583e-06	8.71764e-06	1.74181e-05	5.85713e-06	2.30152e-05	7.5994e-06	9.38127e-06	6.96241e-06	7.54094e-07	1.59026e-06	4.91068e-06	9.0613e-06	6.57227e-06	8.97084e-06	7.62306e-06	4.93011e-06	4.87698e-06	2.62925e-06	2.75721e-06	1.66676e-06	6.30481e-06	1.03984e-05	3.41992e-06	1.13148e-06	8.73524e-06	7.11308e-06	3.52211e-06	1.86038e-06	1.39335e-05	7.45046e-06	3.99934e-06	6.44352e-06	0	4.46823e-06	1.38224e-06	0	5.28064e-07	0	6.16433e-06	4.07741e-06	2.37481e-06	5.28171e-06	0	3.37418e-06	2.31858e-06	9.07699e-07	2.18407e-06	1.02073e-05	3.96661e-06	7.45162e-06	3.28326e-06	6.16873e-06	1.59901e-06	8.63191e-06	6.33803e-06	4.95556e-06	8.43792e-06	3.34899e-06	1.59068e-07	6.29448e-07	8.59997e-07	1.39942e-06	8.88162e-06	1.95453e-06	8.19296e-06	2.55113e-06	4.30326e-06	2.6373e-06	3.15718e-06	4.21219e-07	0	6.68205e-06	9.58692e-06	1.52069e-07	3.30642e-06	8.13008e-06	0	3.67429e-06	0.000441941
d3_9	0.00408962	8.91639e-06	2.97719e-06	1.2713e-06	2.98982e-06	1.22297e-05	8.21803e-06	7.12207e-06	3.4835e-06	8.30384e-06	3.72334e-06	1.03503e-05	8.7817e-07	2.38484e-06	3.43573e-06	6.74033e-06	3.18466e-06	2.34522e-06	7.41703e-06	5.92148e-06	8.26304e-06	4.12557e-06	3.45117e-07	2.64862e-06	5.88831e-06	1.89115e-06	5.88442e-06	8.21076e-06	7.02052e-06	2.04042e-06	1.11066e-06	4.16045e-06	5.32009e-06	8.75199e-07	4.99291e-06	4.7786e-06	2.76411e-06	3.67241e-06	3.85628e-06	4.80787e-07	6.40272e-06	6.23818e-06	5.71259e-07	7.78573e-06	1.88726e-06	1.20409e-05	2.50119e-06	3.03374e-06	7.74532e-07	1.98642e-06	2.50916e-07	1.91539e-05	6.9323e-06	2.41268e-06	1.88899e-06	1.77921e-07	1.02124e-05	3.77743e-06	3.25879e-06	9.03292e-07	4.23595e-06	7.5068e-06	1.3295e-06	5.96089e-06	3.75441e-06	1.58118e-05	1.63932e-06	7.49337e-06	1.49958e-05	1.72947e-06	6.82933e-07	9.38714e-07	5.99982e-06	2.74232e-06	5.4699e-07	7.33773e-06	1.39649e-06	1.52488e-06	4.28112e-06	5.92299e-06	1.96729e-06	5.05083e-06	0.000395605
