	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94
d2_0	0	0.00897504	0.00515136	0.00372801	0.00307528	0.00275281	0.00258593	0.00226872	0.00200597	0.00189245	0.00190441	0.00167172	0.00180714	0.00175871	0.00169711	0.00154259	0.00171301	0.00165049	0.00136427	0.00152955	0.00150957	0.00141249	0.001376	0.00131326	0.00154464	0.00137025	0.00145697	0.00151901	0.001304	0.00137408	0.00137758	0.00128971	0.00143695	0.00143464	0.00129363	0.00126193	0.00127179	0.00131076	0.00134936	0.0012096	0.0012319	0.00116373	0.00136654	0.00134887	0.00119639	0.00130438	0.00114372	0.00115002	0.00134219	0.00121502	0.00120008	0.00107687	0.00135502	0.0011287	0.00110966	0.00121696	0.00133202	0.00113861	0.00124288	0.0012256	0.0012767	0.00121534	0.00120079	0.00100378	0.00114879	0.00118967	0.00103911	0.00110824	0.000899257	0.00108872	0.00125349	0.00110668	0.00119141	0.00103977	0.001157	0.00109678	0.00104444	0.00117545	0.0010303	0.00111449	0.00117897	0.000963383	0.000983108	0.000968422	0.00105186	0.00119482	0.00104463	0.00110087	0.00111515	0.00102351	0.00110886	0.00112346	0.00114259	0.000890481	0.101005
d2_1	0.110001	1.30333e-05	1.02365e-05	2.05182e-05	1.86539e-06	5.7652e-06	7.44648e-06	2.23318e-05	5.62407e-06	1.30435e-05	5.601e-06	5.58145e-06	1.67666e-05	1.123e-05	2.23172e-05	5.58211e-06	1.30321e-05	5.60296e-06	2.04751e-05	1.11563e-05	1.95401e-05	1.4939e-05	8.38575e-06	7.44986e-06	7.4759e-06	1.12009e-05	5.65915e-06	1.11764e-05	3.33684e-08	1.915e-06	1.11667e-05	1.30516e-05	5.66214e-06	3.16197e-05	1.86861e-06	5.6759e-06	5.58749e-06	2.41905e-05	1.12386e-05	7.45545e-06	7.45647e-06	1.12673e-05	3.835e-06	5.61226e-06	7.44548e-06	1.48846e-05	1.86856e-06	1.11851e-05	1.11679e-05	5.58592e-06	1.4482e-07	9.38887e-06	1.1167e-05	1.11609e-05	1.86025e-05	9.4039e-06	7.48195e-06	5.57907e-06	1.11696e-05	1.30305e-05	1.86576e-05	1.30398e-05	7.53979e-06	1.30398e-05	7.45037e-06	1.67507e-05	5.62944e-06	7.48999e-06	1.1161e-05	1.30257e-05	1.86654e-05	1.11697e-05	1.22897e-08	5.58464e-06	7.11211e-09	1.87104e-06	9.93165e-08	5.59496e-06	1.30215e-05	1.67483e-05	8.38862e-06	9.53318e-06	1.11942e-05	7.44563e-06	3.76101e-06	2.23189e-05	2.23184e-05	2.04731e-05	7.56041e-06	1.86233e-05	6.53323e-09	1.67624e-05	1.3181e-05	7.58564e-08	0.00133701
d2_2	0.0450887	5.68076e-06	1.11683e-05	1.125e-05	7.5458e-06	5.5818e-06	5.58296e-06	1.49011e-05	5.63957e-06	1.4937e-08	5.60001e-06	1.11663e-05	1.87915e-08	1.68053e-05	5.59026e-06	1.87031e-05	1.86505e-06	1.30308e-05	1.48867e-05	1.86427e-06	9.33748e-06	9.3845e-06	2.9777e-05	1.11664e-05	5.67997e-06	7.45854e-06	1.67439e-05	7.52989e-06	5.61365e-06	5.58922e-06	5.57609e-06	5.61249e-06	1.67376e-05	1.34633e-09	2.4176e-05	7.45243e-06	5.58699e-06	3.16334e-05	5.59734e-06	1.86301e-05	1.86983e-06	1.86016e-06	7.52926e-06	2.41804e-05	5.59995e-06	5.40991e-09	1.48951e-05	1.11673e-05	1.30289e-05	5.59489e-06	1.11609e-05	3.96185e-09	5.59174e-06	1.31655e-05	1.27622e-07	1.11729e-05	1.12589e-05	8.38247e-06	1.12323e-05	1.22105e-08	2.0478e-05	1.48951e-05	2.01928e-08	5.59017e-06	5.59538e-06	1.11481e-05	9.44326e-06	2.41861e-05	5.57924e-06	1.11914e-05	1.25647e-08	5.60406e-06	5.66497e-06	2.41924e-05	1.11687e-05	7.44455e-06	1.68349e-05	1.68896e-05	1.87112e-06	1.86061e-05	1.6748e-05	1.1232e-05	5.58231e-06	1.67375e-05	1.30403e-05	5.58136e-06	1.12343e-05	1.86803e-05	3.7834e-06	5.57919e-06	9.59895e-09	1.86078e-05	1.1304e-05	1.67907e-05	0.00130866
d2_3	0.0244882	6.46174e-09	9.45015e-06	2.32658e-05	5.59583e-06	1.68198e-05	1.11786e-05	2.23557e-05	1.86117e-05	1.08414e-07	7.46568e-06	1.30535e-05	5.60871e-06	1.11625e-05	1.11729e-05	2.29433e-08	1.13859e-05	5.5852e-06	2.79822e-05	7.49055e-06	3.77338e-06	2.41874e-05	1.37434e-07	1.86083e-05	5.66504e-06	9.31273e-06	6.53137e-06	2.97661e-05	1.30257e-05	7.44526e-06	1.11693e-05	2.42329e-05	1.30231e-05	1.61727e-08	1.87123e-06	7.43954e-06	7.44145e-06	4.38641e-08	1.31124e-05	5.60318e-06	5.667e-06	1.87926e-06	1.11555e-05	1.67871e-05	1.30749e-05	1.11717e-05	2.91327e-06	1.12347e-05	1.49774e-08	2.4239e-05	1.6749e-05	2.97765e-05	1.94547e-09	2.60732e-05	1.12388e-05	1.11639e-05	7.47135e-06	7.83506e-08	1.1169e-05	2.24509e-05	5.64952e-06	9.4502e-06	1.30655e-05	5.5852e-06	1.86007e-05	1.30221e-05	1.30261e-05	1.91162e-06	5.58773e-06	1.86111e-05	7.4597e-06	5.5702e-08	5.59459e-06	5.57966e-06	1.11655e-05	5.58414e-06	1.11737e-05	3.86985e-08	5.77562e-08	1.67367e-05	2.60996e-05	1.11752e-05	5.59325e-06	1.67597e-05	1.30281e-05	1.01428e-08	1.30742e-05	1.86654e-05	7.4423e-06	1.30446e-05	5.66764e-06	7.45314e-06	1.1185e-05	2.70456e-05	0.0014031
d2_4	0.0153541	1.20377e-08	4.66284e-06	5.5916e-06	1.12536e-05	5.58651e-06	2.1256e-08	1.30201e-05	5.59132e-06	5.58369e-06	1.12956e-05	7.52381e-06	4.10557e-08	1.25004e-08	1.30973e-05	5.58941e-06	3.16113e-05	1.24754e-08	1.12399e-05	2.6893e-08	1.11807e-05	1.11781e-05	5.59102e-06	5.58339e-06	7.45124e-06	2.31543e-08	5.72256e-09	1.11781e-05	7.52424e-06	1.11762e-05	1.30727e-05	5.61315e-06	1.87622e-06	1.86467e-05	1.11707e-05	5.67639e-06	2.98964e-05	1.11834e-05	5.59003e-06	1.86993e-05	5.58942e-06	5.60596e-06	7.23758e-08	1.15783e-08	1.1659e-08	1.30319e-05	5.64843e-06	1.7341e-08	5.64922e-06	2.60848e-05	7.45347e-06	6.5241e-09	1.30857e-05	7.44417e-06	5.68401e-06	3.73159e-06	5.491e-09	5.58115e-06	1.12584e-05	1.48229e-08	1.46153e-08	1.92671e-06	6.68971e-09	5.58515e-06	5.65724e-06	1.31512e-05	2.23271e-05	7.51147e-06	5.7635e-08	1.87097e-05	1.05123e-08	1.67459e-05	1.12232e-05	1.30311e-05	2.04598e-05	2.04674e-05	8.7121e-08	1.86793e-05	1.31896e-05	3.54793e-05	1.88682e-06	1.30317e-05	5.59172e-06	5.58924e-06	1.11529e-05	1.11875e-05	7.4515e-06	1.48996e-05	7.78973e-09	1.53311e-08	1.71802e-09	7.45026e-06	5.66112e-06	1.11639e-05	0.00131132
d2_5	0.0103126	5.66176e-06	1.11708e-05	5.59649e-06	1.12527e-05	7.46788e-06	1.13199e-05	7.71276e-09	1.42649e-07	4.12351e-09	1.11749e-05	1.31443e-05	1.91048e-08	1.50309e-08	5.72652e-06	8.03527e-08	5.5938e-06	1.67477e-05	1.11925e-05	1.60794e-08	5.67555e-06	1.86152e-05	1.68127e-05	5.64712e-06	1.30673e-05	5.58483e-06	1.30181e-05	7.45434e-06	2.55464e-08	1.11906e-05	5.63186e-06	5.58312e-06	1.86411e-05	1.247e-08	1.68294e-05	7.47097e-06	5.58128e-06	5.66199e-06	1.12176e-05	2.23275e-05	9.32431e-06	2.42054e-05	1.11739e-05	1.30896e-05	2.23261e-05	2.41915e-05	7.44343e-06	9.7944e-08	5.67205e-06	8.39488e-06	7.4534e-06	1.67534e-05	1.11764e-05	1.59624e-05	1.11795e-05	1.67645e-05	1.95416e-05	1.49664e-05	1.30461e-05	1.86524e-06	5.58993e-06	1.30079e-05	5.591e-06	1.11605e-05	5.58535e-06	2.09784e-08	5.59243e-06	2.42943e-05	3.0215e-08	5.59036e-06	4.55302e-09	2.42028e-05	6.43313e-08	3.34837e-05	2.23318e-05	6.92469e-08	1.30325e-05	1.87392e-06	8.24811e-09	1.11746e-05	7.45418e-06	3.5332e-09	1.87562e-06	7.48265e-06	4.09e-09	5.66622e-06	5.60251e-06	1.87549e-05	1.67338e-05	1.15896e-08	5.58749e-06	1.1226e-05	1.30143e-05	2.42411e-05	0.00149591
d2_6	0.00771218	5.59827e-06	2.08424e-08	1.30738e-05	1.4884e-05	1.87001e-05	1.12424e-05	1.8733e-05	1.30359e-05	1.30349e-05	1.30324e-05	1.6749e-05	5.6816e-06	1.11735e-05	2.23211e-05	8.38301e-06	5.58353e-06	6.16713e-09	1.41523e-05	1.88273e-06	3.89465e-08	5.57975e-06	8.4686e-06	1.11611e-05	5.58639e-06	1.11661e-05	2.41985e-05	2.41996e-05	1.28978e-08	5.58522e-06	5.6069e-06	1.86393e-05	1.93864e-06	1.40428e-05	1.11671e-05	1.68371e-05	5.60917e-06	3.73414e-06	5.70699e-06	1.67562e-05	7.14625e-09	1.30327e-05	1.86471e-05	5.67732e-06	5.58931e-06	1.13164e-05	1.86723e-06	1.86125e-05	1.83064e-07	2.23233e-05	6.0965e-09	5.63679e-06	1.86002e-05	1.11652e-05	7.55503e-06	1.13076e-08	1.67416e-05	1.86083e-05	7.81525e-09	5.5775e-06	1.31498e-05	5.88896e-08	5.58383e-06	1.11672e-05	1.30387e-05	1.67456e-05	1.68439e-05	1.74292e-08	1.11769e-05	1.87675e-06	7.45218e-06	1.3026e-05	7.43589e-06	1.30711e-05	5.59993e-06	7.33493e-08	6.88966e-09	1.30826e-05	7.47327e-06	7.44942e-06	1.12361e-05	1.87867e-06	7.4468e-06	1.31288e-05	1.1248e-05	9.31948e-06	2.81338e-06	2.79078e-05	2.08268e-06	7.46734e-06	1.7843e-08	1.67435e-05	5.58681e-06	2.41924e-05	0.00132631
d2_7	0.0055994	2.98308e-05	1.86001e-05	2.05365e-05	1.30815e-05	5.58999e-06	5.59643e-06	1.1239e-05	1.3288e-08	3.34828e-05	5.57812e-06	5.75627e-06	1.30166e-05	4.55112e-08	1.26759e-08	1.87913e-05	1.11637e-05	2.04804e-05	7.50124e-06	1.67507e-05	1.30148e-05	1.04504e-06	3.28334e-08	7.45228e-06	8.80689e-08	1.11537e-05	5.59919e-06	1.87006e-05	1.11677e-05	5.62628e-06	3.80905e-08	5.6014e-06	1.11991e-05	7.43919e-08	4.48073e-09	1.1177e-05	9.36832e-06	1.11834e-05	1.31011e-05	1.49533e-05	6.5271e-09	1.11661e-05	5.5862e-06	1.68233e-05	1.30226e-05	1.12276e-05	1.30206e-05	1.86095e-05	1.11707e-05	1.30411e-05	2.23522e-05	7.29798e-08	7.45679e-06	1.8735e-06	7.43944e-06	5.83518e-08	1.67556e-05	1.30497e-05	1.30439e-05	5.58625e-06	4.95686e-09	2.42633e-05	1.91914e-06	3.74992e-06	9.81507e-09	1.68208e-05	5.589e-06	5.70134e-06	7.45381e-06	7.45221e-06	7.43735e-06	5.62205e-06	1.12447e-05	9.626e-12	1.11786e-05	5.58519e-06	3.35284e-09	1.11784e-05	5.64655e-06	5.60228e-06	2.71875e-08	1.1348e-05	2.4258e-05	1.11732e-05	7.53017e-06	5.60578e-06	9.65163e-09	1.9253e-06	5.68279e-06	1.45036e-07	6.16977e-09	1.86676e-06	5.58517e-06	1.86189e-06	0.0013657
d2_8	0.0046272	1.12482e-05	5.67918e-06	2.97734e-05	1.11925e-05	2.98481e-05	1.31213e-05	1.94095e-08	7.60877e-06	1.67465e-05	9.32733e-06	1.41599e-08	1.12299e-05	7.62917e-06	5.6002e-06	6.1004e-08	5.58415e-06	7.46447e-06	1.41219e-05	7.44928e-06	1.11631e-05	1.30254e-05	1.87593e-05	7.55025e-08	7.51358e-06	2.17485e-08	2.41918e-05	9.45056e-07	1.67916e-05	1.11612e-05	1.30554e-05	7.49396e-06	9.54083e-09	1.93068e-06	5.59808e-06	2.51198e-05	3.82461e-08	3.53342e-05	7.44645e-06	9.09135e-08	7.4621e-06	8.07009e-08	1.12511e-05	5.61322e-06	1.86243e-05	2.05089e-05	1.98821e-08	5.58723e-06	7.44622e-06	2.23312e-05	1.86217e-05	5.64521e-06	5.60391e-06	9.33652e-06	1.32893e-08	1.11544e-05	5.57367e-06	1.11753e-05	5.62376e-06	2.05391e-06	1.86679e-05	5.68515e-06	1.31274e-05	1.1157e-05	7.46107e-06	1.12087e-05	5.63508e-06	1.12354e-05	1.11703e-05	1.11725e-05	1.30541e-05	5.58763e-06	6.34184e-08	2.51116e-05	1.11573e-05	1.12126e-05	5.5849e-06	7.53803e-10	4.19569e-08	2.63046e-08	1.87447e-06	5.5785e-06	1.05628e-09	1.30244e-05	7.50192e-06	5.58875e-06	1.86176e-05	5.63759e-06	1.12513e-05	1.8622e-06	1.96215e-08	2.23673e-05	1.67395e-05	1.87722e-06	0.00141104
d2_9	0.00377561	7.50832e-06	1.67441e-05	1.12472e-05	1.12587e-07	5.59046e-06	2.05586e-05	6.48299e-08	1.30348e-05	1.28173e-08	3.35369e-05	1.31203e-05	6.53245e-06	5.59192e-06	1.86169e-05	1.12081e-05	1.30427e-05	1.85961e-05	1.12463e-05	1.67632e-05	3.73584e-06	1.30294e-05	1.86348e-05	1.11805e-05	1.86017e-05	5.86392e-06	7.4419e-06	8.31947e-08	1.76954e-05	1.31075e-08	1.87233e-06	5.39299e-09	7.33622e-08	7.51688e-06	5.58386e-06	5.58071e-06	5.6653e-06	3.80635e-06	2.23302e-05	5.57719e-06	1.30254e-05	1.12158e-05	5.59735e-06	1.77749e-05	5.58608e-06	1.39667e-05	1.11768e-05	5.67241e-06	3.6118e-09	1.87431e-06	7.56631e-06	1.62927e-07	5.76795e-09	1.11625e-05	2.42794e-05	1.11916e-05	1.46291e-08	5.5833e-06	9.30875e-06	7.45339e-06	6.26207e-09	1.11595e-05	1.12639e-05	2.97864e-05	2.23823e-05	1.11606e-05	1.67801e-05	5.67578e-06	1.30388e-05	9.59462e-08	7.49313e-06	7.5038e-06	5.64013e-06	1.11628e-05	7.53941e-06	1.31359e-05	5.64928e-06	1.3028e-05	5.69111e-06	5.58549e-06	7.74668e-08	5.5874e-06	5.59183e-06	9.10587e-09	1.49379e-05	1.67376e-05	5.58815e-06	2.11044e-08	1.31416e-05	1.30369e-05	1.11702e-05	1.8631e-05	7.45295e-06	1.4898e-05	0.00136827
