	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41	d2_42	d2_43	d2_44	d2_45	d2_46	d2_47	d2_48	d2_49	d2_50	d2_51	d2_52	d2_53	d2_54	d2_55	d2_56	d2_57	d2_58	d2_59	d2_60	d2_61	d2_62	d2_63	d2_64	d2_65	d2_66	d2_67	d2_68	d2_69	d2_70	d2_71	d2_72	d2_73	d2_74	d2_75	d2_76	d2_77	d2_78	d2_79	d2_80	d2_81	d2_82
d3_0	0	0.123956	0.0514363	0.0288648	0.0184938	0.0130377	0.00962757	0.00753609	0.00611644	0.0053328	0.00451706	0.00432543	0.00379314	0.00346599	0.00307527	0.00301285	0.00315534	0.00281961	0.00258668	0.002563	0.00254373	0.00229302	0.00257802	0.00239927	0.00230757	0.00215355	0.00203966	0.00208103	0.00211787	0.002225	0.00184749	0.00193313	0.00164764	0.00169284	0.00186413	0.00164932	0.00181395	0.00167391	0.00155637	0.00154149	0.00135784	0.00152625	0.00132271	0.00110187	0.00131923	0.00119594	0.00120365	0.00123257	0.00111393	0.00112238	0.00111016	0.000907728	0.000975968	0.000959161	0.000962121	0.000723124	0.000857379	0.000788085	0.000820021	0.000731856	0.000750903	0.000688134	0.000646645	0.000642449	0.000570419	0.000485468	0.000550153	0.000471574	0.000456714	0.000442205	0.000381822	0.000444062	0.000363919	0.000220219	0.000313995	0.000258666	0.000263312	0.00023966	0.00023548	0.000247549	0.000226493	0.000138917	0.000324299
d3_1	0.0693035	2.25206e-05	6.70616e-06	1.49745e-05	6.8037e-06	2.74383e-05	3.6072e-05	2.74675e-05	3.82079e-05	2.96833e-05	3.59709e-05	6.8155e-06	1.49141e-05	1.49658e-05	6.81152e-06	2.74097e-05	1.52152e-05	2.76079e-05	3.17417e-05	1.74015e-05	2.16715e-05	3.20475e-05	2.1676e-05	2.75677e-05	2.75839e-05	4.6484e-05	8.83504e-06	2.94678e-05	2.12376e-05	2.54659e-05	3.18275e-05	3.14751e-05	4.45455e-05	3.38675e-05	4.01304e-05	2.76438e-05	2.11611e-05	5.05631e-05	4.62036e-05	4.0249e-05	2.55361e-05	2.13743e-05	3.79566e-05	2.11907e-05	2.3387e-05	2.71458e-05	2.13441e-05	3.37364e-05	1.49148e-05	3.79899e-05	3.49243e-05	2.12537e-05	3.15752e-05	1.50148e-05	1.51732e-05	6.32722e-06	3.05014e-05	1.90031e-05	3.14771e-05	2.33178e-06	1.50386e-05	2.90745e-07	2.73844e-05	2.08837e-05	1.87655e-05	9.67602e-08	1.91462e-05	1.88897e-05	1.89292e-07	1.2921e-05	1.48572e-05	1.89457e-05	1.26251e-05	1.38176e-05	6.36751e-06	2.09179e-05	1.95545e-07	1.273e-05	6.26935e-06	1.87874e-05	4.44729e-08	2.10616e-05	2.73425e-05
d3_2	0.0293251	1.50138e-05	2.12852e-05	1.27846e-05	2.59131e-06	1.90321e-05	1.92233e-05	2.44529e-06	1.71435e-05	3.82876e-05	3.74275e-07	3.37662e-05	6.65426e-06	1.30148e-05	1.5139e-05	6.62578e-06	2.1305e-05	1.92556e-05	2.1483e-05	3.80104e-05	2.10102e-05	6.78598e-06	1.93993e-05	3.39497e-05	1.94002e-05	2.35863e-05	3.62494e-05	2.14209e-05	5.27648e-05	4.4084e-05	1.51269e-05	5.2591e-05	3.17056e-05	1.08458e-05	1.60754e-05	2.13838e-05	5.06252e-05	5.03969e-05	3.18534e-05	2.52519e-05	2.73357e-05	2.34257e-05	1.82701e-05	1.71366e-05	2.11326e-05	2.09905e-05	3.28755e-07	2.7389e-05	2.54788e-05	1.89604e-05	2.74027e-05	4.42065e-05	2.11736e-05	3.16301e-05	3.7889e-05	6.61454e-06	2.32325e-05	1.89406e-05	1.48789e-05	3.3548e-05	2.48584e-06	2.11203e-05	2.72837e-05	1.28351e-05	2.52178e-05	1.47424e-05	2.313e-05	2.73116e-05	6.41387e-06	4.08893e-05	1.88508e-05	1.26268e-05	8.48963e-06	6.31605e-06	3.97035e-05	3.5604e-05	1.26735e-05	9.62919e-08	1.26284e-05	5.47999e-08	1.56035e-07	6.40629e-06	2.1098e-05
d3_3	0.016589	1.49979e-05	1.3139e-05	1.27898e-05	1.92989e-05	6.86753e-06	9.03227e-06	2.97364e-05	1.29653e-05	8.82664e-06	6.55753e-06	4.21739e-05	3.40188e-05	2.96151e-05	1.27673e-05	3.8004e-05	4.00058e-05	2.77617e-05	1.3135e-05	6.90414e-06	3.3887e-05	1.50059e-05	5.28993e-05	6.62172e-05	3.3751e-05	3.80754e-05	2.73818e-05	3.80668e-05	1.29649e-05	4.12967e-05	2.74694e-05	3.38899e-05	4.01064e-05	1.51315e-05	1.72074e-05	1.29833e-05	3.80453e-05	1.7344e-05	4.23561e-05	4.39437e-05	4.2006e-05	3.16845e-05	7.61115e-06	6.76757e-06	5.79707e-05	2.11329e-05	2.11037e-05	1.48251e-05	2.6452e-05	1.49604e-05	1.93297e-05	3.16739e-05	1.89125e-05	3.17164e-05	1.89416e-05	1.27901e-05	3.54802e-05	2.10675e-05	3.56258e-05	2.52108e-05	2.10802e-05	2.22313e-06	3.88239e-05	3.14921e-05	1.26805e-05	1.90358e-05	6.49963e-06	2.10823e-05	3.56519e-05	6.40934e-06	1.89741e-05	1.88991e-05	6.4657e-06	1.99011e-07	2.09033e-05	2.92002e-05	2.09093e-05	6.3687e-06	8.33477e-06	1.87489e-05	6.41486e-06	1.26291e-05	2.72155e-05
d3_4	0.0104794	1.29163e-05	4.07101e-07	4.2149e-05	4.92618e-07	1.03603e-05	8.77936e-06	1.27216e-05	3.49852e-05	2.77153e-05	6.9017e-06	2.56225e-05	6.76435e-06	2.53867e-05	3.09501e-05	2.22939e-05	4.45399e-05	2.76017e-05	3.20609e-05	2.99473e-05	1.30528e-05	2.67921e-05	4.61922e-05	2.13346e-05	3.3938e-05	1.90669e-05	2.77759e-05	4.29695e-05	4.92798e-05	1.30628e-05	1.50279e-05	4.01446e-05	1.48264e-05	3.37852e-05	3.3868e-05	1.30553e-05	2.52774e-05	1.92589e-05	1.2871e-05	3.37621e-05	2.45425e-06	1.91214e-05	3.29087e-05	1.39006e-05	1.69546e-05	3.36549e-05	3.577e-05	4.3012e-05	2.94703e-05	2.72946e-05	3.38848e-05	1.48058e-05	1.91374e-05	2.95525e-05	3.15568e-05	1.26797e-05	1.30664e-05	1.69655e-05	1.47498e-05	1.2744e-05	3.36487e-05	2.51609e-05	1.27979e-05	8.58061e-06	2.54957e-05	6.41093e-06	1.47602e-05	1.9032e-05	1.27345e-05	5.94832e-08	6.26976e-06	6.45574e-06	2.29942e-07	1.25794e-05	6.36359e-06	2.37744e-07	8.39019e-06	1.46025e-05	1.25374e-05	1.25778e-05	1.46527e-05	5.29033e-10	2.40657e-05
d3_5	0.00708325	2.53634e-05	4.20759e-07	1.28176e-05	1.29712e-05	1.9273e-05	4.52691e-07	1.31677e-05	4.86263e-05	1.92299e-05	7.10177e-06	2.03827e-05	5.25259e-05	2.85269e-05	7.14184e-05	3.37917e-05	6.66397e-06	5.24469e-05	3.57484e-05	3.92494e-05	2.15417e-05	2.56067e-05	2.99473e-05	2.14653e-05	2.53277e-05	2.13881e-05	4.63792e-05	2.12277e-05	2.54081e-05	2.24203e-05	1.50509e-05	3.59922e-05	3.38626e-05	1.91905e-05	2.54414e-05	2.14331e-05	3.48921e-05	3.16002e-05	2.44125e-05	2.76325e-05	2.23203e-05	2.77925e-05	6.68104e-06	2.95199e-05	2.94702e-05	1.9114e-05	2.7495e-05	4.22898e-05	5.87664e-05	6.51873e-06	4.0254e-05	3.97755e-05	1.8962e-05	2.53637e-05	2.54463e-05	1.92902e-05	4.62803e-05	1.48989e-05	4.39034e-05	2.5325e-05	1.47534e-05	2.11915e-05	5.03143e-05	1.07135e-05	1.90941e-05	1.25834e-05	2.93528e-05	3.56991e-05	3.76535e-05	6.36394e-06	1.8852e-05	6.35879e-06	6.4474e-06	6.36494e-06	2.09131e-05	1.56296e-05	6.30842e-06	1.40084e-07	1.26943e-05	1.27574e-05	1.02039e-07	2.08208e-05	1.88951e-05
d3_6	0.00498019	8.87825e-06	3.50881e-07	9.03985e-06	3.61783e-05	1.9516e-05	2.98199e-05	2.96855e-05	3.94753e-07	2.76844e-05	2.7659e-05	8.96717e-06	3.15658e-05	3.4237e-05	1.92744e-05	8.76987e-06	4.45296e-05	3.19049e-05	2.75788e-05	8.87232e-06	1.29478e-05	3.38102e-05	6.99619e-06	2.55016e-05	3.17307e-05	2.14356e-05	8.92474e-06	1.93654e-05	1.92582e-05	2.75371e-05	3.36432e-05	1.90993e-05	4.10631e-05	2.78449e-05	1.51403e-05	3.18821e-05	2.74317e-05	6.75191e-06	3.37947e-05	4.43738e-05	3.17883e-05	1.61389e-05	3.58429e-05	3.6373e-05	2.34568e-05	4.20223e-05	1.91669e-05	6.62434e-06	3.59036e-05	1.92101e-05	1.92982e-05	3.133e-05	6.4274e-06	2.10109e-05	1.27926e-05	6.29772e-07	2.53446e-05	1.50606e-05	4.20331e-05	2.11565e-05	6.41609e-06	6.5035e-06	1.67357e-05	6.63032e-06	3.35037e-05	1.46629e-05	3.34487e-05	4.52584e-06	2.72718e-05	6.38386e-06	1.46621e-05	1.26217e-05	1.25216e-05	4.25783e-06	3.34032e-05	1.26655e-05	1.88831e-05	1.0027e-07	6.3136e-06	1.88351e-05	2.30771e-05	2.91941e-05	2.52103e-05
d3_7	0.0036033	2.56312e-05	6.93966e-06	2.55192e-05	1.30222e-05	2.12917e-05	1.52276e-05	2.75738e-05	7.2395e-07	3.78641e-05	2.53751e-05	2.14187e-05	2.13173e-05	2.17111e-05	6.71767e-06	2.75209e-05	1.49046e-05	1.90665e-05	4.21991e-05	2.972e-05	1.91188e-05	3.38308e-05	2.78957e-05	1.6064e-05	1.51116e-05	4.84988e-05	2.43749e-05	3.39927e-05	1.5208e-05	1.53952e-05	4.8515e-05	3.59989e-05	3.80668e-05	6.91947e-05	2.11981e-05	2.86089e-05	3.456e-05	2.55833e-05	3.77076e-05	2.55748e-05	2.11832e-05	4.21176e-05	2.10445e-05	2.1272e-05	1.72055e-05	5.28024e-05	6.66321e-06	2.32357e-05	1.29285e-05	5.0409e-05	6.64107e-06	4.21782e-05	1.26822e-05	2.98419e-05	2.1159e-05	2.09844e-05	2.11041e-05	1.28795e-05	4.39088e-05	3.76436e-05	1.2828e-05	2.31931e-05	4.83909e-05	2.1098e-05	3.15596e-05	1.27788e-05	1.90436e-05	6.68804e-06	2.91357e-07	6.37208e-06	1.88484e-05	2.09611e-05	8.53006e-06	9.76252e-08	1.25517e-05	1.88028e-05	1.26712e-05	1.25275e-05	1.47117e-07	1.88875e-05	6.30778e-06	6.30985e-06	2.72307e-05
d3_8	0.00261576	8.59656e-06	6.87571e-06	4.43453e-05	1.51638e-05	2.67787e-06	8.85988e-06	3.39524e-05	6.51213e-06	6.53527e-06	6.8007e-06	2.95274e-05	4.24944e-05	2.56457e-05	2.12611e-05	2.72319e-07	2.34492e-05	4.44374e-05	4.45173e-05	1.28156e-05	1.29634e-05	2.5535e-05	3.57508e-05	3.79902e-05	1.51818e-05	1.32041e-05	2.97058e-05	3.38706e-05	3.15271e-05	6.6614e-06	3.80652e-05	2.75186e-05	4.01239e-05	3.18575e-05	2.14343e-05	2.96852e-05	6.86848e-06	2.33588e-05	4.03506e-05	3.62596e-07	3.3685e-05	2.95919e-05	2.15184e-05	2.52832e-05	4.23391e-05	2.1453e-05	3.56995e-05	3.36824e-05	4.95653e-05	3.47574e-05	1.92852e-05	3.35612e-05	2.1079e-05	2.09826e-05	2.09227e-05	1.27366e-05	2.12722e-05	2.12053e-05	1.27277e-05	1.50631e-05	1.90782e-05	1.26409e-05	3.77665e-05	3.50427e-07	3.06438e-05	3.36296e-05	3.36476e-05	1.27417e-05	2.10936e-05	6.56295e-06	8.42619e-06	1.88988e-05	1.25951e-05	2.09222e-05	2.09611e-05	2.08231e-05	6.27725e-06	8.52112e-06	8.38975e-06	6.31967e-06	1.46423e-05	8.39112e-06	3.57956e-05
d3_9	0.00194715	4.00149e-07	1.495e-05	2.14441e-05	6.65886e-06	1.51813e-05	3.16678e-05	1.30414e-05	2.96429e-05	3.80715e-05	2.75176e-05	2.87225e-05	3.68e-05	2.23815e-05	1.48752e-05	1.91209e-05	6.46098e-06	3.82037e-05	2.1404e-05	4.64234e-05	3.61915e-05	1.91592e-05	1.30401e-05	1.89157e-05	3.38911e-05	4.22818e-05	2.96459e-05	4.19416e-05	2.13036e-05	2.1394e-05	5.04649e-05	4.65592e-05	3.35776e-05	4.01701e-05	3.36024e-05	3.17999e-05	2.74935e-05	3.41082e-05	1.50305e-05	2.87285e-05	4.4274e-05	4.4208e-05	3.98956e-05	5.02171e-05	2.7643e-05	5.26333e-05	3.57479e-05	3.78997e-05	2.72166e-05	2.52762e-05	3.37081e-05	3.98617e-05	2.75171e-05	2.7568e-05	2.72042e-05	1.90846e-05	2.76977e-05	1.47587e-05	2.9365e-05	5.67203e-05	6.31521e-06	1.49976e-05	2.72419e-05	2.71894e-05	2.9537e-05	1.87558e-05	6.38371e-06	6.40815e-06	3.55083e-05	2.7461e-05	1.27255e-05	6.35781e-06	8.52723e-06	3.87658e-05	6.40867e-06	4.38982e-06	2.09679e-05	1.86964e-05	6.26981e-06	1.25284e-05	1.88009e-05	2.72589e-05	2.51532e-05
