	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62	d1_63	d1_64	d1_65	d1_66	d1_67	d1_68	d1_69	d1_70	d1_71	d1_72	d1_73	d1_74	d1_75	d1_76	d1_77	d1_78	d1_79	d1_80	d1_81	d1_82	d1_83	d1_84	d1_85	d1_86	d1_87	d1_88	d1_89	d1_90	d1_91	d1_92	d1_93	d1_94	d1_95	d1_96	d1_97	d1_98
d2_0	0	0.0997531	0.048084	0.0303837	0.021595	0.0166752	0.0129594	0.0101701	0.00854144	0.00698561	0.00602114	0.00463533	0.00412294	0.003594	0.00290339	0.00245571	0.00217326	0.00174581	0.00165682	0.00131012	0.00114314	0.000981554	0.000853578	0.00070557	0.000654504	0.000536292	0.000482153	0.000379825	0.000317528	0.000299979	0.000260611	0.000222226	0.00014714	0.000102693	0.000166805	0.000130035	6.30055e-05	0.000132247	8.35643e-05	5.45582e-05	4.31629e-05	5.89255e-05	3.73813e-05	3.36389e-05	2.98043e-05	6.08249e-05	1.71821e-05	4.18814e-05	3.63234e-05	1.524e-05	1.85988e-05	1.85539e-05	2.9127e-05	1.1424e-05	6.14374e-06	2.91768e-05	2.38133e-05	5.99102e-06	2.90532e-05	9.62281e-06	1.66325e-05	1.6589e-05	1.83283e-05	1.84022e-05	1.12906e-05	1.12692e-05	7.73746e-06	2.36783e-05	1.30086e-05	1.30338e-05	1.83219e-05	5.89523e-06	5.31855e-07	1.65669e-05	2.34085e-06	2.18472e-05	7.67415e-06	2.53228e-05	2.36219e-06	3.24836e-05	2.35581e-05	5.83931e-06	1.29152e-05	1.64595e-05	5.68153e-07	1.6486e-05	7.58057e-06	1.294e-05	1.47375e-05	2.8915e-05	5.91731e-06	2.18374e-05	4.11929e-06	2.71277e-05	2.00548e-05	1.13219e-05	5.82886e-05	3.79117e-05	0.000171838
d2_1	0.104918	9.04501e-05	9.04196e-05	9.2204e-05	0.000108139	9.74748e-05	9.92416e-05	5.6793e-05	7.26959e-05	1.25845e-05	2.93194e-05	2.93787e-05	4.26423e-05	4.97037e-05	1.08035e-05	2.31658e-05	5.14851e-05	2.13816e-05	1.96354e-05	1.07755e-05	2.13284e-05	2.40398e-05	3.19619e-05	1.60666e-05	7.20745e-06	5.48362e-06	1.7842e-05	1.78728e-05	5.4251e-06	5.46616e-06	5.43883e-06	2.40023e-05	5.46627e-06	5.4409e-06	1.7834e-05	5.44475e-06	1.25419e-07	1.34176e-05	1.24947e-05	2.13356e-05	5.48315e-06	7.22774e-06	1.23484e-07	5.39879e-06	1.07035e-07	1.25298e-05	5.43226e-06	1.783e-05	1.07817e-05	5.43837e-06	1.01192e-07	8.93597e-06	9.05463e-08	5.42106e-06	7.1689e-06	1.16435e-07	5.43649e-06	5.40041e-06	5.44092e-06	1.87019e-06	1.24656e-05	1.25814e-07	8.9731e-06	5.39546e-06	5.43208e-06	9.93503e-08	7.17917e-06	5.39794e-06	8.95832e-06	5.42212e-06	5.39114e-06	1.25344e-05	5.42712e-06	5.41326e-06	1.25043e-05	8.92434e-08	1.0713e-05	9.18126e-08	7.18636e-06	2.40094e-05	9.37758e-08	1.78079e-05	1.85158e-06	1.24664e-05	2.13393e-05	1.60209e-05	1.07233e-05	7.20066e-06	1.6032e-05	5.41483e-06	1.89607e-06	7.20042e-06	1.91215e-06	7.2173e-06	8.67977e-06	1.07251e-05	5.48496e-06	1.90932e-06	8.40012e-05
d2_2	0.0427423	7.45644e-05	6.03439e-05	8.07498e-05	0.000100991	6.74151e-05	7.53948e-05	6.73774e-05	6.38333e-05	5.68059e-05	6.29419e-05	3.90882e-05	3.82344e-05	3.02237e-05	3.7338e-05	1.96085e-05	1.42913e-05	3.11682e-05	1.2538e-05	2.31354e-05	3.19897e-05	1.07417e-05	7.19854e-06	1.60847e-05	1.21921e-07	1.77979e-05	1.26708e-07	1.07845e-05	8.97581e-06	5.46688e-06	5.42115e-06	1.52185e-07	1.70742e-07	1.78326e-05	1.03481e-07	1.07406e-05	1.29936e-07	1.0772e-05	5.43484e-06	1.96283e-05	1.07287e-05	5.44283e-06	1.28109e-07	1.07451e-05	5.44401e-06	1.00437e-07	5.45255e-06	1.96096e-05	5.39039e-06	1.09284e-07	1.24788e-05	1.07444e-05	1.23542e-07	8.44699e-08	1.42915e-05	9.65865e-08	1.07599e-05	5.39749e-06	7.22401e-06	9.39947e-08	1.0689e-05	5.43845e-06	1.25135e-05	8.7275e-08	1.77921e-05	5.39369e-06	1.10187e-07	1.05422e-07	1.8759e-06	9.75525e-08	9.34932e-08	7.16396e-06	1.87174e-06	5.40662e-06	1.07219e-05	1.7783e-05	7.14935e-06	1.07065e-05	5.38903e-06	1.88517e-06	5.38925e-06	1.24708e-05	5.41018e-06	5.38998e-06	1.07438e-05	1.24884e-05	1.28261e-07	7.18545e-06	8.0374e-08	5.43328e-06	1.42786e-05	1.07535e-05	9.86339e-08	9.74062e-08	1.07509e-05	1.00175e-07	1.08341e-05	1.59081e-07	5.56728e-05
d2_3	0.0235568	6.91971e-05	9.75129e-05	5.86082e-05	7.62196e-05	7.4456e-05	7.62175e-05	6.91971e-05	6.65052e-05	6.3852e-05	3.37808e-05	2.66869e-05	3.19637e-05	2.13812e-05	4.08321e-05	2.49188e-05	1.25569e-05	4.44506e-05	2.84734e-05	1.78341e-05	5.44367e-06	1.25525e-05	2.67052e-05	2.31805e-05	1.25242e-05	1.25352e-05	5.45709e-06	1.44048e-07	1.35826e-07	1.07873e-05	1.16352e-05	1.24936e-05	1.07782e-05	1.78375e-05	5.45606e-06	1.24773e-05	5.43498e-06	1.77863e-05	1.91984e-06	5.42606e-06	1.08354e-07	1.07294e-05	1.60981e-05	1.2503e-05	1.07269e-05	5.47329e-06	7.6553e-08	5.43333e-06	1.8672e-05	1.42279e-07	1.15933e-07	5.42376e-06	1.86221e-06	7.18102e-06	5.43229e-06	7.2388e-06	5.42389e-06	7.19516e-06	8.74202e-08	1.24906e-05	1.07078e-05	7.11353e-08	5.44485e-06	1.00428e-07	7.42015e-08	5.40449e-06	1.07283e-05	8.37781e-08	6.3848e-06	5.37936e-06	8.24352e-08	5.39993e-06	5.39164e-06	9.21504e-08	1.28971e-07	1.8767e-06	1.07347e-05	5.41895e-06	1.95502e-05	1.24862e-05	1.85275e-06	1.07365e-05	1.25209e-05	2.13237e-05	1.89241e-06	7.23447e-06	1.88153e-06	1.51981e-07	1.07297e-05	7.21743e-06	1.05906e-07	4.58697e-06	5.42598e-06	1.07403e-05	7.19145e-06	1.60461e-05	1.16594e-07	1.07634e-05	8.75947e-05
d2_4	0.0146434	0.000122329	9.92478e-05	0.000123191	3.5554e-05	5.41796e-05	9.13014e-05	7.27104e-05	2.31928e-05	1.52184e-05	3.91141e-05	1.7872e-05	3.73435e-05	2.84615e-05	3.01902e-05	7.25992e-06	2.13908e-05	1.07467e-05	1.78571e-05	1.60241e-05	1.60723e-05	3.19678e-05	1.25331e-05	1.78196e-05	2.13514e-05	1.07122e-05	2.7543e-05	1.7796e-05	5.43851e-06	1.07621e-05	1.78351e-05	2.14143e-05	5.44835e-06	1.37868e-07	5.4796e-06	1.13979e-07	1.25267e-05	5.43882e-06	1.78735e-05	5.40064e-06	1.25113e-05	1.07129e-05	1.07082e-05	1.78181e-05	8.06572e-06	1.25121e-05	7.17134e-06	1.91424e-06	5.408e-06	1.11612e-07	1.07058e-05	5.39821e-06	1.24941e-05	1.07427e-05	1.6057e-05	1.12086e-07	1.42792e-05	1.60405e-05	1.09215e-07	9.51646e-08	8.09568e-06	7.18279e-06	1.87016e-06	1.59926e-05	1.0698e-05	1.07201e-05	1.24707e-05	9.44004e-08	1.77715e-05	1.25265e-05	1.07421e-05	1.06436e-07	1.00871e-07	1.24565e-05	5.39186e-06	1.12294e-07	1.24862e-05	1.24895e-05	1.25233e-05	1.60675e-05	1.07476e-05	1.34777e-07	1.8816e-06	5.39133e-06	1.60333e-05	9.42271e-08	1.07148e-05	9.74626e-08	5.4192e-06	5.38548e-06	1.4009e-07	7.19101e-06	2.49258e-05	1.60453e-05	1.0763e-05	8.95686e-06	2.13416e-05	1.13271e-07	0.000103628
d2_5	0.0103155	0.000107287	0.000138146	0.000109862	0.000102831	9.22093e-05	6.55611e-05	4.26213e-05	8.68176e-05	5.14891e-05	5.32338e-05	7.2145e-06	4.96873e-05	4.61318e-05	2.13963e-05	3.19623e-05	1.60712e-05	1.51822e-05	4.08678e-05	3.46709e-05	2.30966e-05	1.07637e-05	2.8462e-05	5.449e-06	2.67219e-05	1.42349e-07	1.60507e-05	2.66841e-05	1.25183e-05	1.60574e-05	1.60778e-05	1.07307e-05	1.07293e-05	1.25169e-05	1.07641e-05	5.44633e-06	5.42771e-06	9.02934e-06	7.19884e-06	1.25101e-05	1.25233e-05	1.07551e-05	1.29976e-07	7.19659e-06	1.0699e-05	8.99842e-06	1.60785e-05	5.38354e-06	1.34753e-07	8.9823e-06	5.43759e-06	1.60464e-05	5.42548e-06	1.07313e-05	9.61801e-08	1.60461e-05	5.44059e-06	1.00501e-07	1.07128e-07	1.10475e-07	9.81636e-08	5.38971e-06	7.16253e-06	5.4174e-06	5.41962e-06	1.91332e-06	1.00248e-07	5.2997e-08	5.43719e-06	5.42155e-06	1.07309e-05	7.40788e-08	5.41795e-06	1.60541e-05	5.4336e-06	1.88291e-06	1.0742e-05	1.87539e-05	5.39053e-06	5.4257e-06	1.49074e-07	8.05264e-06	1.6011e-05	7.22693e-06	1.07397e-05	1.07306e-05	1.13622e-07	1.0781e-05	7.179e-06	8.07861e-06	8.44745e-08	5.42262e-06	1.25357e-05	5.45719e-06	1.60761e-05	1.60635e-05	1.78467e-05	1.08059e-05	0.000128355
d2_6	0.00711311	0.000125809	8.33661e-05	9.57054e-05	6.0372e-05	5.50039e-05	8.8593e-05	8.86355e-05	6.7418e-05	6.7361e-05	6.38347e-05	5.14629e-05	4.78956e-05	3.02113e-05	2.31284e-05	3.81906e-05	3.37575e-05	1.07375e-05	2.3158e-05	1.60583e-05	5.46987e-06	1.07639e-05	1.6056e-05	1.07444e-05	2.31528e-05	5.47451e-06	1.60662e-05	1.43182e-05	2.31532e-05	5.45335e-06	1.07762e-07	5.4179e-06	1.77982e-05	1.07834e-05	1.78072e-05	1.60009e-05	5.46974e-06	9.55052e-08	5.44199e-06	8.95683e-06	1.60374e-05	7.19145e-06	1.07266e-05	5.45072e-06	1.27863e-07	5.38025e-06	1.0733e-05	1.42486e-05	1.25053e-05	5.45023e-06	1.34342e-07	1.07329e-05	1.86132e-06	1.96151e-05	2.66572e-05	1.86489e-06	1.09937e-07	8.98262e-06	1.15776e-07	2.13302e-05	1.6012e-05	1.78429e-05	1.25324e-05	5.43105e-06	5.41861e-06	1.85042e-06	1.0753e-05	1.07422e-05	1.07277e-05	1.07066e-05	5.41249e-06	1.24792e-05	5.39344e-06	1.25089e-05	1.42867e-05	5.41715e-06	5.36531e-06	5.44265e-06	1.00901e-07	5.38603e-06	1.25668e-07	1.04506e-07	7.20587e-06	1.28098e-07	1.42733e-05	9.00568e-06	1.6043e-05	5.43135e-06	2.13368e-05	1.42593e-05	1.25594e-05	1.60647e-05	1.35492e-07	1.60643e-05	1.0755e-05	7.26394e-06	5.46811e-06	1.07668e-05	0.00013721
d2_7	0.00542466	0.000136392	7.09733e-05	0.000122293	8.68528e-05	3.73392e-05	5.32311e-05	4.26998e-05	3.02443e-05	4.97152e-05	4.79537e-05	4.08713e-05	3.3747e-05	3.47197e-05	1.96782e-05	2.13472e-05	1.96121e-05	5.14525e-05	1.25465e-05	3.37734e-05	2.75725e-05	1.78176e-05	1.60285e-05	5.42606e-06	1.0749e-05	1.25195e-05	2.84887e-05	2.31295e-05	1.42573e-05	2.40136e-05	5.43085e-06	1.25274e-05	1.27211e-07	7.17821e-06	5.48703e-06	1.95797e-05	1.06982e-05	1.07452e-05	1.25038e-05	5.43294e-06	1.07217e-05	7.20501e-06	5.40857e-06	7.21879e-06	7.17014e-06	1.25003e-05	2.13451e-05	5.36026e-06	5.42196e-06	5.42347e-06	5.41255e-06	1.24914e-05	7.2038e-06	1.372e-07	1.14595e-07	9.42262e-08	1.42732e-05	7.68809e-08	9.74911e-08	1.07656e-05	1.77885e-05	1.7777e-05	2.13383e-05	7.14879e-06	1.95645e-05	5.40783e-06	1.19336e-07	3.5512e-05	1.88739e-06	5.3967e-06	7.18138e-06	7.16523e-08	9.58881e-08	1.25196e-05	5.45183e-06	1.24903e-05	1.07064e-05	1.91048e-06	1.51642e-05	1.42527e-05	1.28896e-07	9.21176e-08	5.42013e-06	1.89884e-06	2.66159e-05	1.34201e-05	9.41602e-08	1.60553e-05	9.1642e-08	1.24832e-05	1.07352e-05	1.25068e-07	1.61146e-05	5.42906e-06	1.11075e-07	1.07363e-05	5.43165e-06	1.93273e-06	0.000176129
d2_8	0.00430342	9.57201e-05	4.97294e-05	7.09916e-05	4.26419e-05	4.53008e-05	8.33572e-05	4.79249e-05	5.15532e-05	3.02458e-05	3.55281e-05	4.08526e-05	3.2e-05	1.7829e-05	2.66868e-05	3.19533e-05	1.78442e-05	1.60237e-05	1.07385e-05	3.37693e-05	5.42551e-06	1.78307e-05	3.19604e-05	1.61075e-05	2.31576e-05	3.54886e-05	3.10844e-05	1.91839e-06	1.78033e-05	7.22412e-06	1.07824e-05	5.43323e-06	1.33927e-07	1.91994e-06	1.60858e-05	1.25056e-05	3.661e-06	1.06923e-05	5.3733e-06	1.91732e-06	1.46362e-07	5.41617e-06	1.24932e-05	8.96689e-08	1.24118e-07	1.10253e-07	5.40526e-06	1.25153e-05	5.40477e-06	5.4381e-06	1.07668e-05	7.21854e-06	5.39348e-06	1.21877e-07	8.943e-06	5.41152e-06	1.00685e-07	1.95809e-05	5.38866e-06	1.77946e-05	5.40515e-06	2.49256e-05	1.2536e-05	5.45441e-06	1.42494e-05	1.0711e-05	1.07667e-05	5.45622e-06	7.1783e-06	5.44205e-06	5.46176e-06	5.42083e-06	7.22937e-06	5.4435e-06	1.42616e-05	1.84341e-06	1.60231e-05	1.60134e-05	5.41648e-06	1.0727e-05	1.24796e-05	1.86881e-05	1.25138e-05	5.45376e-06	2.84599e-05	2.13836e-05	2.66786e-05	5.41444e-06	5.39648e-06	8.96704e-06	1.07297e-05	1.2811e-07	1.48567e-07	7.20823e-06	1.60147e-05	1.25182e-05	7.21449e-06	1.08161e-05	0.000163763
d2_9	0.00365844	0.00013108	7.62581e-05	0.000120466	4.97423e-05	8.50794e-05	4.43425e-05	7.80518e-05	6.91631e-05	2.31722e-05	2.49277e-05	4.26241e-05	1.78226e-05	3.46601e-05	3.199e-05	4.26347e-05	1.78161e-05	1.95794e-05	3.20288e-05	2.30993e-05	2.13585e-05	1.95893e-05	9.8313e-06	1.25201e-05	2.31579e-05	7.199e-06	1.42794e-05	1.7803e-05	1.0732e-05	1.07593e-05	5.39835e-06	5.43459e-06	1.24934e-05	1.07547e-05	3.91042e-05	1.78648e-05	1.89365e-06	1.01073e-06	5.39944e-06	1.24985e-05	5.4082e-06	1.32839e-07	1.07464e-05	1.25259e-05	2.66875e-05	1.77906e-05	1.78158e-05	1.07212e-05	1.25225e-05	3.11391e-05	1.60197e-05	1.07274e-05	2.13086e-05	7.19259e-06	1.55349e-07	1.0696e-05	5.42163e-06	5.43437e-06	5.43671e-06	1.07325e-05	1.60222e-05	1.24814e-05	2.13342e-05	5.42237e-06	9.36859e-08	5.39221e-06	1.95676e-05	5.38429e-06	5.37532e-06	1.92213e-06	5.38852e-06	1.60132e-05	2.13648e-05	5.41946e-06	1.78367e-05	1.77933e-05	5.40185e-06	1.06986e-05	9.8579e-08	8.65776e-08	1.07232e-05	1.86346e-06	1.42601e-05	1.07255e-05	1.07139e-05	7.18165e-06	1.24883e-05	1.78351e-05	1.07591e-05	1.07551e-05	5.44289e-06	1.78442e-05	5.4862e-06	1.55587e-07	5.48197e-06	2.048e-07	1.43293e-07	2.32004e-05	0.000173561
