	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62	d1_63	d1_64	d1_65	d1_66	d1_67	d1_68	d1_69	d1_70	d1_71	d1_72	d1_73	d1_74	d1_75	d1_76	d1_77	d1_78	d1_79	d1_80	d1_81	d1_82	d1_83	d1_84	d1_85	d1_86	d1_87	d1_88	d1_89	d1_90	d1_91	d1_92	d1_93	d1_94	d1_95	d1_96	d1_97	d1_98
d3_0	0	0.120575	0.059735	0.0390518	0.0284386	0.0225388	0.01732	0.0142466	0.0120395	0.00995548	0.00841327	0.00691982	0.00630286	0.00541056	0.00417541	0.00386817	0.00344714	0.00286352	0.00241232	0.00217212	0.00174044	0.00147386	0.00152122	0.000972289	0.00104985	0.000850977	0.000908433	0.000679009	0.000611528	0.000462638	0.000471165	0.000402274	0.000349351	0.000268878	0.000198135	0.000149383	0.000207902	0.000128939	0.000165911	0.000138229	0.000121317	0.000115797	0.000120216	3.18349e-05	8.08049e-05	4.98841e-05	3.12235e-05	1.49264e-05	2.496e-05	4.74166e-05	6.36298e-06	2.9086e-05	3.3013e-05	8.39165e-06	1.24019e-05	1.10162e-07	1.75377e-05	1.85139e-05	1.23784e-05	8.23284e-06	8.30983e-06	6.22158e-06	4.81141e-08	3.36968e-08	6.18074e-06	5.56699e-08	4.50182e-09	8.71385e-09	1.22651e-05	8.20621e-06	7.54091e-09	8.17575e-06	1.86608e-08	1.83941e-05	2.61102e-08	5.59459e-10	1.16637e-09	1.7032e-08	8.92817e-09	2.38883e-11	3.17757e-09	5.2289e-11	2.13928e-09	4.59391e-12	0	1.69115e-11	4.50715e-11	1.83546e-09	0	0	0	0	0	1.85536e-12	0	0	0	0	0
d3_1	0.0685115	2.93416e-05	4.89037e-05	4.15525e-05	9.90982e-05	2.6213e-05	6.80834e-05	9.26657e-05	8.04473e-05	3.96368e-05	4.35515e-05	2.71193e-05	1.26606e-05	5.3824e-05	5.17081e-05	4.53561e-05	6.58906e-05	4.34536e-05	4.53956e-05	2.48866e-05	3.71943e-05	4.12088e-05	2.28075e-05	1.24896e-05	3.09726e-05	4.33194e-05	2.48349e-05	3.09332e-05	1.4564e-05	1.24926e-05	3.50939e-05	8.36122e-06	1.86504e-05	2.67388e-05	2.26784e-05	1.65406e-05	1.4379e-05	2.47135e-05	2.26645e-05	1.03395e-05	8.31168e-06	2.05651e-05	6.17733e-06	1.24411e-05	6.16911e-06	1.84862e-05	6.23432e-06	1.48973e-08	7.95522e-08	2.49542e-08	8.21376e-06	8.23478e-06	8.27142e-06	3.58734e-08	9.53146e-08	6.18204e-06	4.59002e-08	5.06637e-09	6.21629e-06	6.13704e-06	7.61579e-09	6.13112e-06	6.1558e-06	6.15468e-06	3.68159e-09	1.00459e-09	2.07065e-06	1.8401e-08	2.17119e-08	1.84022e-08	6.15344e-06	8.63531e-09	2.65768e-08	6.13655e-06	1.98309e-10	2.30011e-10	6.14938e-06	6.15394e-06	4.685e-10	6.1377e-06	8.59446e-11	0	5.3544e-11	0	2.87835e-09	0	6.15403e-06	0	0	1.04538e-11	1.44384e-12	0	4.47011e-12	0	0	0	0	0	0
d3_2	0.0290346	5.38745e-05	4.16319e-05	5.78678e-05	2.72713e-05	3.75854e-05	3.3484e-05	3.73911e-05	3.94016e-05	5.98776e-05	4.96347e-05	1.48234e-05	4.14368e-05	6.18438e-05	6.70087e-05	1.47592e-05	3.93179e-05	3.92608e-05	4.7475e-05	5.15739e-05	5.57251e-05	2.78733e-05	2.39385e-05	3.73084e-05	4.12261e-05	2.07621e-05	4.33697e-05	1.45533e-05	1.86422e-05	1.87318e-05	1.25514e-05	2.07033e-05	3.08777e-05	2.68012e-05	1.24616e-05	1.4449e-05	1.24517e-05	2.05543e-05	1.23694e-05	6.22094e-06	8.28228e-06	2.68136e-05	2.88028e-05	3.29495e-05	6.26107e-06	1.84868e-05	1.23294e-05	2.05256e-05	6.23812e-06	3.28351e-08	5.6775e-08	6.16833e-06	1.23354e-05	6.20909e-06	6.18377e-06	3.1937e-08	2.09503e-06	1.43936e-05	1.43178e-05	3.52548e-08	6.1652e-06	2.79934e-08	2.85379e-08	5.78569e-09	2.60603e-08	6.20581e-06	7.10514e-09	1.0297e-05	2.4971e-09	7.42429e-11	3.74151e-08	2.6363e-08	6.16042e-06	1.99873e-08	4.08081e-09	6.15425e-06	1.75511e-09	2.79534e-08	3.30011e-09	1.80361e-09	8.79417e-11	8.02547e-12	1.83231e-08	7.60689e-09	6.1522e-06	6.21455e-09	0	6.13127e-06	2.80674e-09	4.73677e-12	0	0	0	4.05447e-12	3.23054e-11	0	0	6.37777e-11	0
d3_3	0.0165235	2.71637e-05	6.01598e-05	7.65046e-05	2.72031e-05	8.65992e-05	4.35347e-05	5.08056e-05	7.42271e-05	2.29841e-05	3.74069e-05	7.61021e-05	6.90368e-05	3.11895e-05	6.60163e-05	2.0809e-05	5.77489e-05	3.31137e-05	3.32226e-05	4.53063e-05	1.26365e-05	8.60411e-06	4.64189e-05	3.30655e-05	2.89446e-05	1.47241e-05	1.86617e-05	5.35494e-05	3.90974e-05	1.44995e-05	3.50584e-05	3.29838e-05	8.40672e-06	6.30215e-06	3.08163e-05	1.2475e-05	2.05963e-05	1.2496e-05	1.45132e-05	4.10247e-05	6.18783e-06	2.87421e-05	8.28042e-06	6.22426e-06	2.05751e-05	6.23859e-06	6.22037e-06	6.1482e-06	8.21131e-08	2.46892e-05	1.7473e-05	5.83703e-08	6.1676e-06	6.17959e-06	9.60243e-08	2.08132e-06	4.86718e-08	6.29261e-08	6.22897e-06	6.16497e-06	3.78413e-08	2.05359e-05	5.38985e-08	4.28021e-08	1.55039e-09	3.98285e-09	8.08605e-09	4.7117e-09	6.4031e-09	7.55255e-10	3.04485e-09	2.9967e-10	1.01878e-08	2.15892e-08	4.07942e-09	5.18595e-09	6.46603e-10	1.02535e-09	2.9372e-11	8.55565e-11	2.39806e-09	6.86723e-11	8.98929e-11	0	0	1.42832e-11	2.07761e-09	0	4.24219e-11	0	5.8042e-11	0	0	0	3.37186e-11	0	0	0	0
d3_4	0.0104879	4.35221e-05	5.15922e-05	3.64463e-05	4.57393e-05	5.60334e-05	3.94286e-05	4.95204e-05	2.90418e-05	3.93987e-05	2.30325e-05	3.52485e-05	2.91873e-05	5.17497e-05	6.19273e-05	3.9251e-05	2.07035e-05	3.11251e-05	4.13558e-05	3.10641e-05	2.38272e-05	3.91814e-05	2.69177e-05	1.86882e-05	5.35142e-05	2.27926e-05	3.51303e-05	6.18398e-05	3.90933e-05	1.2509e-05	3.08868e-05	1.45666e-05	2.46725e-05	4.422e-05	4.52869e-05	1.85522e-05	1.45232e-05	8.48597e-06	3.28731e-05	2.0578e-05	1.44414e-05	3.08566e-05	2.46914e-05	6.24382e-06	1.85469e-05	2.26211e-05	1.43949e-05	2.26386e-05	2.06238e-05	6.17973e-06	1.43609e-05	1.23634e-05	6.60339e-08	7.05516e-08	2.46521e-05	1.43896e-05	6.14621e-06	1.23903e-05	1.84761e-05	5.61649e-08	6.1369e-06	1.84768e-05	3.08229e-08	3.19317e-08	1.05053e-08	1.12321e-09	2.06926e-08	5.60542e-09	4.68396e-09	4.82278e-08	2.46802e-08	6.13514e-06	1.76688e-08	8.28223e-09	7.18239e-09	2.60776e-10	2.16624e-08	6.14355e-06	1.56387e-10	1.60347e-08	1.97983e-08	9.49191e-12	9.70856e-10	6.19014e-11	6.13918e-06	1.61633e-08	7.99049e-11	5.13073e-11	0	0	1.75326e-09	6.37603e-11	3.52263e-11	0	0	0	0	0	0
d3_5	0.00704357	3.11816e-05	2.91297e-05	4.45503e-05	3.53936e-05	4.75634e-05	4.55998e-05	1.67928e-05	2.90611e-05	4.34008e-05	1.39199e-05	3.93598e-05	3.11563e-05	2.29133e-05	3.21633e-05	4.53279e-05	4.32505e-05	3.30773e-05	5.3704e-05	2.49621e-05	2.91089e-05	1.66127e-05	2.91114e-05	3.12095e-07	1.86398e-05	1.26075e-05	3.5143e-05	3.20033e-05	3.71187e-05	1.24818e-05	3.09743e-05	4.93583e-05	3.2992e-05	3.09891e-05	1.24334e-05	1.25071e-05	4.01231e-05	2.27296e-05	2.46606e-05	1.45106e-05	8.37897e-06	6.26356e-06	8.24211e-06	1.44879e-05	1.44246e-05	8.40092e-06	2.05736e-05	8.24955e-06	1.23458e-05	3.28986e-05	1.85295e-05	8.26212e-06	6.19405e-06	1.24238e-05	1.23254e-05	2.93816e-08	8.23388e-06	3.72549e-08	9.20419e-08	1.22781e-05	6.18596e-06	6.19725e-06	6.15711e-06	2.19621e-08	6.13215e-06	3.25531e-08	6.16434e-06	2.84925e-08	2.55425e-08	7.18289e-09	1.04852e-09	4.41202e-08	2.08743e-06	4.50119e-09	8.22507e-06	1.28195e-09	1.72604e-08	1.35331e-09	2.34829e-08	2.15062e-08	1.15725e-10	6.14296e-06	2.70675e-11	1.03898e-10	9.141e-12	5.30767e-11	1.1953e-10	9.78289e-12	2.20073e-09	3.57853e-11	1.15971e-11	0	7.50432e-12	5.47381e-11	0	0	0	0	0
d3_6	0.00500878	4.15762e-05	2.10794e-05	6.18505e-05	3.31928e-05	3.52765e-05	2.71622e-05	3.72738e-05	1.89326e-05	2.31549e-05	4.76326e-05	5.15477e-05	2.70888e-05	5.97744e-05	3.31834e-05	2.91166e-05	3.92994e-05	4.53233e-05	3.91108e-05	1.46608e-05	2.91111e-05	8.51884e-06	2.90386e-05	4.83828e-05	5.97771e-05	3.31254e-05	3.92723e-05	3.5122e-05	3.70269e-05	2.06462e-05	3.30125e-05	6.38697e-06	2.6889e-05	8.49922e-06	1.85971e-05	1.86996e-05	3.29117e-05	2.07218e-05	2.2685e-05	2.06898e-05	2.67605e-05	2.06505e-05	1.44337e-05	8.31693e-06	3.28062e-05	1.03196e-05	2.67849e-05	2.05379e-05	2.26382e-05	2.05879e-05	1.85909e-05	8.32847e-08	2.67768e-05	8.22996e-06	4.7658e-08	1.8467e-05	3.17247e-05	2.45905e-05	6.39769e-08	1.02888e-05	8.27604e-09	4.52341e-08	6.18901e-06	2.12636e-06	3.24872e-08	7.50879e-08	2.54301e-08	6.13097e-06	1.23473e-05	2.69435e-08	1.23128e-05	2.41233e-09	6.13878e-06	4.33634e-09	1.22864e-05	2.29172e-08	2.56e-08	1.74741e-09	1.34219e-09	2.95075e-09	1.59152e-09	1.93259e-11	9.84158e-11	1.22214e-10	1.33599e-10	6.11084e-10	6.13397e-06	2.59282e-11	3.45849e-11	0	2.0325e-11	0	5.69291e-11	0	0	0	0	0	0
d3_7	0.00366982	2.4884e-05	2.51385e-05	1.46077e-05	3.42624e-05	3.52183e-05	2.10072e-05	1.87585e-05	3.31138e-05	1.88909e-05	7.20995e-05	5.37352e-05	1.67997e-05	2.59822e-05	3.31465e-05	5.12898e-05	7.51259e-05	3.10695e-05	4.75003e-05	3.71847e-05	5.56505e-05	4.31924e-05	3.271e-06	1.45862e-05	3.92602e-05	5.34922e-05	2.69047e-05	4.52883e-05	2.22589e-07	2.29689e-06	1.86867e-05	4.93594e-05	2.68281e-05	6.39083e-06	2.48061e-05	4.01079e-05	2.88804e-05	2.48225e-05	2.67891e-05	2.05327e-05	2.282e-05	2.26704e-05	2.8877e-05	1.44822e-05	8.28924e-06	2.26694e-05	3.08271e-05	1.65316e-05	2.88167e-05	1.19358e-07	9.31951e-08	3.6988e-05	1.8529e-05	2.17715e-06	1.64911e-05	2.25717e-05	6.22518e-06	2.1058e-06	9.29401e-06	7.81711e-08	1.84714e-05	1.86058e-08	1.2387e-05	6.87881e-08	8.32201e-06	6.1847e-06	3.62384e-08	1.02775e-05	8.21561e-06	5.7006e-08	8.23081e-09	6.15603e-06	6.13884e-06	4.09044e-08	6.64805e-09	2.0708e-06	1.63969e-05	8.21604e-06	1.84587e-08	4.27088e-09	5.05427e-09	6.15742e-06	2.12233e-08	1.86131e-09	8.82661e-11	2.24436e-10	7.27834e-11	5.65674e-10	1.42897e-10	7.84049e-11	0	2.86713e-09	0	1.83478e-09	0	0	0	0	0
d3_8	0.0026702	2.39694e-05	3.3165e-05	3.94944e-05	4.24714e-05	2.50333e-05	5.57208e-05	3.51886e-05	2.51143e-05	3.72518e-05	4.13775e-05	4.44008e-05	2.69753e-05	3.74003e-05	4.54137e-05	1.88643e-05	3.92352e-05	6.49661e-05	4.12669e-05	3.11306e-05	3.10938e-05	2.08384e-05	3.31707e-05	1.25897e-05	1.47035e-05	3.30751e-05	3.50279e-05	3.91315e-05	2.08299e-05	2.0813e-05	6.353e-06	5.33906e-05	2.79558e-05	2.07361e-05	2.06831e-05	2.06509e-05	3.08692e-05	1.65401e-05	4.01731e-05	4.32921e-05	2.0657e-05	3.08181e-05	3.09568e-05	6.27016e-06	2.16109e-05	1.20777e-07	2.67479e-05	1.10446e-07	6.2365e-06	2.36088e-05	2.05855e-05	6.27437e-06	3.28355e-05	2.19005e-06	1.00165e-07	2.67331e-05	1.03461e-05	1.44358e-05	2.1756e-06	1.00273e-07	8.20422e-06	6.19244e-06	8.20881e-06	2.34926e-08	6.16784e-06	1.85094e-05	6.27767e-09	8.20657e-06	1.23358e-05	2.10271e-06	6.17775e-06	8.66786e-09	1.22638e-05	6.17245e-06	1.23346e-05	2.27158e-08	2.43252e-09	4.1032e-08	4.37187e-08	9.546e-10	3.12871e-08	1.55449e-09	2.38809e-08	1.22918e-05	5.33832e-11	1.67212e-08	0	4.45206e-11	6.15386e-06	0	6.13027e-06	3.01376e-10	8.94731e-10	6.17931e-11	0	0	0	0	0
d3_9	0.00202752	2.30572e-05	2.68494e-05	4.14462e-05	3.50762e-05	5.36818e-05	2.69775e-05	3.01311e-05	3.52199e-05	3.11482e-05	7.00965e-05	2.49076e-05	2.50316e-05	4.33761e-05	6.17476e-05	3.10341e-05	6.59931e-05	2.0698e-05	2.2986e-05	6.48699e-05	1.47211e-05	5.15225e-05	3.51966e-05	1.46937e-05	3.5147e-05	3.50843e-05	1.76377e-05	6.50673e-06	3.52032e-05	2.8939e-05	3.41181e-05	2.48387e-05	2.68919e-05	3.2958e-05	2.48164e-05	3.80419e-05	2.69287e-05	2.67722e-05	4.21404e-05	6.39481e-06	1.85418e-05	3.70625e-05	1.24403e-05	1.45516e-05	1.24913e-05	1.44124e-05	2.06225e-05	2.67133e-05	2.05876e-05	2.06356e-05	7.02972e-08	1.44954e-05	6.24209e-06	6.33457e-06	1.85223e-05	2.26235e-05	6.20856e-06	6.27273e-06	6.21784e-06	4.6781e-08	1.85297e-05	6.1874e-06	4.02689e-08	6.14936e-06	8.18286e-08	3.13671e-08	6.22318e-06	6.22588e-06	1.22704e-05	1.23346e-05	1.01123e-08	6.16401e-06	1.71901e-08	2.15346e-08	8.2259e-06	2.06688e-08	6.16779e-06	6.1763e-06	3.13844e-08	2.09348e-06	6.1541e-06	6.17654e-06	2.04761e-05	6.17908e-06	2.13692e-08	6.13814e-06	2.43429e-08	2.12325e-08	2.00326e-09	7.86377e-11	1.60613e-08	2.56176e-08	0	0	0	4.52629e-11	6.15393e-06	0	0
