	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41	d2_42	d2_43	d2_44	d2_45	d2_46	d2_47	d2_48	d2_49	d2_50	d2_51	d2_52	d2_53	d2_54	d2_55	d2_56	d2_57	d2_58	d2_59	d2_60	d2_61	d2_62	d2_63	d2_64	d2_65	d2_66	d2_67	d2_68	d2_69	d2_70	d2_71	d2_72	d2_73	d2_74	d2_75	d2_76	d2_77	d2_78	d2_79	d2_80	d2_81	d2_82
d3_0	0	0.0426549	0.0219989	0.0153661	0.0118806	0.00987534	0.00850798	0.00716366	0.00672207	0.00624297	0.00562579	0.00524943	0.00507606	0.00491951	0.00444185	0.00434665	0.00406068	0.00406004	0.00399345	0.00348901	0.00343997	0.00359488	0.00311797	0.00327157	0.00313471	0.00317368	0.00308282	0.00306877	0.00280172	0.00290632	0.00281243	0.00254364	0.00263802	0.00261099	0.00252636	0.00243473	0.00244151	0.00232557	0.00254617	0.00246499	0.00245809	0.00234098	0.00216714	0.00222482	0.00232128	0.00224036	0.00218273	0.00205235	0.00220129	0.00191347	0.0021413	0.00204172	0.00200195	0.00201694	0.00205304	0.00191545	0.00182971	0.00194744	0.00186274	0.00186071	0.00196768	0.00165251	0.00174078	0.00174771	0.00176646	0.00187046	0.00178629	0.00164576	0.0016988	0.00165979	0.00156848	0.00156999	0.00169763	0.00155717	0.0015695	0.00146682	0.0016286	0.00158743	0.00147242	0.00155289	0.00151278	0.00152658	0.0366047
d3_1	0.0807809	2.40286e-05	6.69908e-06	2.38949e-05	9.41259e-06	1.28897e-05	1.48377e-05	5.55246e-06	5.81727e-06	1.12428e-05	5.73868e-06	3.12449e-05	2.02133e-05	1.30288e-05	9.31537e-06	1.30239e-05	3.4799e-05	7.55517e-06	1.29277e-05	2.73035e-05	1.66087e-05	2.84647e-05	5.5923e-06	5.67361e-06	1.10974e-05	7.42666e-06	5.63962e-06	2.94934e-07	2.19129e-05	9.24481e-06	2.0297e-05	1.64933e-05	3.10883e-05	1.12052e-05	1.84195e-05	1.30221e-05	1.82314e-05	1.29799e-05	1.29753e-05	2.17046e-06	5.61094e-06	1.28304e-05	1.09282e-05	3.37268e-05	2.54605e-05	1.29854e-05	1.65337e-05	1.28416e-05	2.19674e-05	1.82447e-05	2.18652e-05	2.56217e-05	5.55137e-06	2.00705e-05	5.58449e-06	7.45269e-06	2.28955e-05	1.28067e-05	1.82458e-05	7.32957e-06	1.1069e-05	7.4252e-06	2.38099e-05	5.56127e-06	4.91667e-08	5.56615e-06	2.84234e-06	2.18371e-05	2.36491e-05	2.18972e-05	3.70089e-06	8.29268e-06	1.81839e-05	1.10581e-05	1.63109e-05	1.47711e-05	2.90301e-05	1.64096e-05	9.25166e-08	1.09118e-05	5.5291e-06	1.28619e-05	0.000335959
d3_2	0.0374809	7.60214e-06	1.66304e-05	1.6841e-05	1.29478e-05	2.95571e-06	5.70391e-06	9.53648e-06	7.54721e-06	1.48685e-05	9.41375e-06	5.90021e-06	3.26543e-07	3.19326e-07	1.65909e-05	4.60514e-07	1.11204e-05	2.38951e-05	1.10927e-05	1.64989e-05	7.50028e-06	1.49713e-05	7.55902e-06	2.00658e-05	2.16435e-06	2.01988e-05	1.12118e-05	2.39696e-05	5.78116e-06	1.65189e-05	1.7576e-07	1.11029e-05	1.29834e-05	6.64707e-06	5.66585e-06	1.28324e-05	1.82282e-05	2.13863e-07	2.92485e-05	2.02211e-05	5.62363e-06	1.83052e-05	1.11491e-05	2.0231e-05	2.5665e-05	9.28341e-06	2.73021e-05	7.55702e-06	1.65155e-05	1.6468e-05	5.52377e-06	1.76138e-05	9.24152e-06	5.65503e-06	1.10577e-05	2.19218e-05	3.99696e-05	1.64656e-05	1.46026e-05	2.36196e-05	2.36929e-05	2.17917e-05	5.57744e-06	7.45339e-06	1.13804e-07	1.82402e-05	1.97328e-06	1.09951e-05	1.6446e-05	1.09837e-05	2.01512e-05	2.36181e-05	5.56842e-06	1.82536e-05	1.09913e-05	8.63175e-08	5.58497e-06	1.63821e-05	1.63882e-05	7.28048e-06	1.09716e-05	1.27825e-05	0.000435558
d3_3	0.0230536	1.28557e-05	4.0076e-07	7.83844e-06	7.78869e-06	5.88091e-06	1.11785e-05	1.02315e-05	5.88268e-06	5.74206e-06	5.76325e-06	5.80658e-06	1.31002e-05	1.30689e-05	1.64782e-05	1.12544e-05	1.02511e-05	1.64122e-05	1.1146e-05	7.59578e-06	1.836e-05	2.92644e-05	1.66879e-05	5.64061e-06	1.83472e-05	2.00151e-05	1.65284e-05	1.66154e-05	2.01848e-05	3.9324e-06	2.03858e-05	7.64773e-06	5.73235e-06	1.27759e-07	1.29898e-05	1.93896e-07	3.16436e-07	1.12303e-05	2.37668e-05	1.82717e-05	7.41256e-06	1.28782e-05	9.24599e-06	1.123e-07	1.65902e-05	2.55227e-05	2.55205e-05	1.29489e-05	1.23803e-07	1.28891e-05	2.90598e-07	2.02739e-05	7.42912e-06	1.27147e-05	1.80028e-07	5.57635e-06	1.82704e-05	2.72929e-05	3.80963e-05	7.5616e-06	5.48929e-06	1.46506e-05	1.83998e-05	8.54285e-08	4.63573e-08	1.08863e-05	2.00915e-05	7.38481e-06	2.91038e-05	1.99925e-05	2.36717e-05	1.66688e-05	1.27534e-05	5.5607e-06	1.64266e-05	1.36045e-05	1.09683e-05	5.47851e-06	5.71042e-08	2.91408e-05	5.56472e-06	5.52418e-06	0.000459449
d3_4	0.016072	5.89084e-06	1.11466e-05	1.13792e-05	1.86214e-05	2.58605e-05	5.73808e-06	1.37686e-05	2.87024e-07	1.40925e-05	2.66368e-05	5.52559e-06	3.27784e-05	1.28665e-05	2.19497e-06	1.65548e-05	1.9194e-06	1.31691e-05	5.72974e-06	2.38798e-05	5.52699e-06	1.10645e-05	1.53028e-07	1.11209e-05	5.68308e-06	1.65855e-05	1.84684e-05	1.3017e-05	5.636e-06	5.65588e-06	2.56204e-05	2.40611e-07	2.1924e-05	1.12288e-05	6.55136e-08	1.82046e-05	5.52534e-06	5.6477e-06	1.10456e-05	5.71279e-06	1.46931e-05	1.11159e-05	1.09948e-05	5.57682e-06	8.07421e-08	2.93471e-05	1.10203e-05	2.19891e-05	1.28887e-05	5.57028e-06	1.09674e-05	5.46275e-06	1.02181e-05	1.64228e-05	5.48626e-06	5.68592e-06	5.48799e-06	2.05192e-06	7.43879e-08	1.9523e-06	2.35053e-07	1.30544e-07	5.53674e-06	1.82184e-05	1.82264e-05	5.58773e-06	5.55226e-06	5.65025e-06	1.10517e-05	1.09645e-05	5.52321e-06	7.42337e-06	5.63794e-06	1.27101e-05	1.09038e-05	5.50731e-06	1.09952e-05	2.92322e-05	7.23091e-06	1.82702e-05	7.6687e-08	1.27416e-05	0.00044428
d3_5	0.011975	1.30925e-05	7.60212e-06	2.37665e-05	2.38567e-05	5.82656e-06	1.67242e-05	4.25375e-07	1.85681e-05	1.86279e-05	2.73416e-05	2.53977e-07	2.37142e-05	5.20516e-05	1.84256e-05	2.19968e-05	5.60279e-06	2.4804e-05	1.38899e-05	2.18629e-05	3.11053e-05	1.11935e-05	2.95722e-07	1.27943e-05	1.09932e-05	3.64721e-07	1.12226e-05	2.19946e-05	2.01836e-05	1.29689e-05	1.27796e-05	1.65325e-05	2.95075e-05	1.65155e-05	1.30028e-05	1.38525e-05	7.58622e-06	1.1121e-05	5.60815e-06	1.11269e-05	2.19707e-05	1.29674e-05	9.27224e-06	1.8225e-05	1.65237e-05	2.02575e-06	1.54074e-07	1.27977e-05	5.63778e-06	7.36677e-06	2.90718e-05	5.71149e-06	5.72424e-06	1.10371e-05	2.18994e-05	2.92183e-05	5.62708e-06	5.51188e-06	5.58983e-06	1.09615e-05	2.18248e-05	1.82752e-05	1.2879e-05	5.57488e-06	1.14731e-07	1.83726e-05	1.09766e-05	1.65115e-05	2.63908e-05	1.99723e-05	1.09355e-05	1.28001e-05	1.28178e-05	7.29003e-06	2.90957e-05	1.10106e-05	1.84582e-05	1.09932e-05	5.60732e-06	5.51133e-06	1.09213e-05	2.37806e-05	0.000461927
d3_6	0.00919624	2.75541e-05	5.56892e-06	5.81619e-06	1.66161e-05	3.11359e-05	9.16661e-06	5.68539e-06	1.65351e-05	1.30748e-05	1.13071e-05	9.46443e-06	3.61443e-07	2.94126e-05	1.117e-05	9.37141e-06	1.11567e-05	4.01602e-05	7.59882e-06	1.1182e-05	5.5642e-06	1.11038e-05	7.6171e-06	5.6691e-06	5.70575e-06	7.63636e-06	1.29635e-05	1.10814e-05	1.45915e-05	2.19744e-05	1.47937e-05	1.10402e-05	2.92718e-05	1.28448e-05	2.7416e-05	2.37069e-05	2.17681e-05	2.37038e-05	2.73306e-05	2.64688e-05	1.99658e-06	2.38271e-05	1.11325e-05	1.27655e-05	2.19973e-05	7.53844e-06	7.48289e-06	5.6288e-06	1.10283e-05	2.18574e-05	1.0923e-05	2.93167e-05	1.46217e-05	5.59782e-06	9.25807e-06	1.28495e-05	7.6066e-06	4.93787e-08	2.37241e-05	5.67696e-06	5.58641e-06	5.55081e-06	1.91045e-06	5.50816e-06	1.28086e-05	2.91801e-05	3.64201e-05	1.28542e-05	2.90717e-05	2.18822e-05	7.30842e-06	1.64945e-05	3.46698e-05	5.57376e-06	3.27444e-05	2.55815e-05	1.81423e-05	2.91276e-05	1.62967e-05	2.36908e-05	3.45094e-05	1.28338e-05	0.000464668
d3_7	0.00740929	1.12118e-05	2.22985e-05	1.12144e-05	2.21212e-05	2.73418e-07	5.76574e-06	5.84603e-06	1.28287e-05	2.75146e-05	2.21411e-05	1.6582e-05	1.29961e-05	1.12146e-05	5.81239e-06	5.85532e-06	2.21505e-05	2.74605e-05	5.6718e-06	1.29169e-05	5.6241e-06	5.76871e-06	3.26582e-07	1.29689e-05	2.38074e-05	2.75101e-05	2.75032e-05	5.70739e-06	3.24182e-07	1.12085e-05	1.10792e-05	1.11273e-05	1.30421e-05	2.8226e-07	1.84152e-05	5.51111e-06	1.10488e-05	1.64676e-05	1.83953e-05	1.6476e-05	7.39751e-06	1.64066e-05	3.09847e-05	1.65645e-05	5.55082e-06	5.66475e-06	1.29319e-05	3.80797e-06	1.83384e-05	1.65228e-05	1.29766e-05	1.1057e-05	7.48235e-06	1.64229e-05	1.47576e-05	2.36045e-05	5.58859e-06	2.18763e-05	1.09273e-05	3.4677e-05	1.27442e-05	5.53551e-06	5.6455e-06	1.63625e-05	1.83325e-05	2.3636e-05	1.09586e-05	1.27691e-05	1.8162e-05	2.0085e-05	5.50654e-06	2.91343e-05	5.75473e-06	1.10095e-05	5.65514e-06	1.96384e-07	1.62888e-05	1.2802e-05	1.28832e-05	1.10236e-05	2.3577e-05	5.58796e-06	0.000426895
d3_8	0.00601073	1.29218e-05	7.6464e-06	4.20023e-05	2.21322e-05	1.65027e-05	5.73929e-06	2.38895e-05	1.85273e-05	5.82455e-06	2.1957e-05	4.35961e-05	2.37918e-05	1.10372e-05	1.82582e-05	1.31284e-05	1.12102e-05	1.66561e-05	1.28603e-05	1.09531e-05	1.29338e-05	1.09769e-05	1.11285e-05	7.58955e-06	1.6664e-05	1.48036e-05	1.65423e-05	1.47549e-05	2.01359e-05	7.37393e-06	5.66546e-06	2.38499e-05	1.65609e-05	2.98192e-06	2.81041e-07	1.0966e-05	7.62935e-06	3.27621e-05	1.65605e-05	1.8238e-05	1.1052e-05	3.28872e-05	1.09177e-05	1.12001e-05	2.05362e-07	5.52178e-06	1.10205e-05	2.55574e-05	1.83955e-05	1.27533e-05	1.82448e-05	3.81256e-05	1.29305e-05	2.36521e-05	1.82737e-05	2.01933e-06	1.63636e-05	5.62596e-06	1.93332e-07	6.64314e-08	1.09214e-05	5.53913e-06	1.6532e-05	1.2781e-05	1.81242e-05	1.10477e-05	5.59592e-06	1.10638e-05	7.37364e-06	7.42467e-06	1.09909e-05	7.3433e-06	5.6121e-06	7.29541e-06	1.09957e-05	1.81872e-05	2.37306e-05	1.99955e-05	1.8297e-05	1.08884e-05	2.37248e-05	5.58818e-06	0.000426481
d3_9	0.00497429	2.41013e-05	5.82686e-06	5.80227e-06	7.67425e-06	1.65801e-05	2.21639e-05	1.6618e-05	1.87006e-05	3.4875e-05	1.30395e-05	2.04193e-06	5.66787e-06	5.65316e-06	1.13248e-05	3.1138e-05	1.2903e-05	2.3585e-07	7.74456e-06	7.51394e-06	2.06504e-06	5.72912e-06	7.37122e-06	2.38497e-05	2.29801e-05	5.80845e-06	2.56654e-05	1.10837e-05	5.84763e-06	1.55366e-05	1.64758e-05	7.47383e-06	2.56453e-05	2.56889e-05	1.11133e-05	1.83331e-05	1.10345e-05	1.83908e-05	1.82398e-05	2.20116e-05	1.28764e-05	2.72876e-05	1.82119e-05	1.84053e-05	1.64169e-05	2.03768e-06	2.38053e-05	1.82132e-05	2.19436e-05	1.29206e-05	2.2017e-05	5.6379e-06	1.97466e-06	2.90542e-05	5.70194e-06	2.37648e-05	1.57559e-05	5.52705e-06	1.10419e-05	7.39487e-06	5.55946e-06	1.29341e-07	2.19898e-05	6.24588e-08	1.63818e-05	2.01412e-05	7.4463e-06	1.82482e-05	1.28296e-05	5.58281e-06	3.2742e-05	7.38354e-06	1.82882e-05	3.26923e-05	1.1053e-05	1.4547e-05	3.45078e-05	5.54486e-06	1.82049e-05	1.28962e-05	5.5426e-06	3.99497e-05	0.000446436
