	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41	d2_42	d2_43	d2_44	d2_45	d2_46	d2_47	d2_48	d2_49	d2_50	d2_51	d2_52	d2_53	d2_54	d2_55	d2_56	d2_57	d2_58	d2_59	d2_60	d2_61	d2_62	d2_63	d2_64	d2_65	d2_66	d2_67	d2_68	d2_69	d2_70	d2_71	d2_72	d2_73	d2_74	d2_75	d2_76	d2_77	d2_78	d2_79	d2_80	d2_81	d2_82
d3_0	0	0.0596057	0.0297967	0.020035	0.0151341	0.0122654	0.0102865	0.00880716	0.00772868	0.00715936	0.00632882	0.00576516	0.00525548	0.00505775	0.00468601	0.00463987	0.00432953	0.00419542	0.00369523	0.00360543	0.00350192	0.00337036	0.00329354	0.00311716	0.00302587	0.00299825	0.0029146	0.00278313	0.00252358	0.00250848	0.00253833	0.00233371	0.00235636	0.00241716	0.0022217	0.00218431	0.00211364	0.00210815	0.00215314	0.00185949	0.00193875	0.00174654	0.00185889	0.0018864	0.00162305	0.00164854	0.00163344	0.00169463	0.00165825	0.00156262	0.00136279	0.00138758	0.00148209	0.00134707	0.00131867	0.00131099	0.00126062	0.00128595	0.00133381	0.00112205	0.0010649	0.00116338	0.00113969	0.00094129	0.00095823	0.000884193	0.00087147	0.000899895	0.000919569	0.000836255	0.000672973	0.000823179	0.000673782	0.000712461	0.000621257	0.000684135	0.000583925	0.000662643	0.000665855	0.000600504	0.000510565	0.000446921	0.0032225
d3_1	0.103642	2.765e-05	1.59709e-05	3.51742e-05	2.63197e-05	3.16558e-05	3.43943e-05	3.52276e-05	3.16009e-05	1.67284e-05	3.67213e-05	2.25466e-05	6.97276e-06	3.18054e-05	3.44725e-05	2.65194e-05	3.31858e-05	1.34435e-05	2.34852e-05	2.16446e-05	2.30338e-05	2.47503e-05	2.51601e-05	2.39847e-05	2.27499e-05	3.26784e-05	3.60949e-05	3.16869e-05	3.00464e-05	1.70518e-05	1.48196e-05	3.69752e-05	1.72084e-05	3.83276e-05	5.31075e-05	1.32595e-05	3.02117e-05	4.02964e-05	1.80906e-05	4.2696e-05	8.48273e-06	1.01823e-05	1.58367e-05	6.31024e-06	2.6101e-05	1.6547e-05	1.75126e-05	2.06299e-05	1.80087e-05	3.63584e-05	4.4106e-05	3.43039e-05	2.21039e-05	1.21164e-05	1.47027e-05	3.15891e-05	3.34968e-05	3.40655e-05	1.89316e-05	2.39064e-05	3.21318e-05	3.10314e-06	1.59107e-05	2.57946e-05	1.6833e-05	2.53841e-05	1.87124e-05	2.62625e-05	1.35666e-05	9.66648e-06	2.36219e-06	1.42479e-05	1.41235e-05	2.19211e-05	1.72093e-05	1.75612e-05	3.16386e-05	2.58765e-05	1.53616e-05	4.53565e-06	3.91838e-05	1.15669e-06	9.71718e-05
d3_2	0.0407353	3.65179e-05	3.81352e-05	2.22788e-05	2.87352e-05	4.85427e-05	1.77617e-05	2.52826e-05	1.74212e-05	2.46089e-05	3.6876e-05	2.47549e-05	2.87023e-05	3.79144e-05	6.13881e-05	2.13667e-05	2.08262e-05	3.6162e-05	3.38165e-05	1.25077e-05	3.24358e-05	2.56461e-05	2.95142e-05	2.52227e-05	3.72337e-05	2.30207e-05	3.52567e-05	3.50187e-05	7.49418e-05	4.55872e-05	2.02531e-05	3.67566e-05	1.43565e-05	7.99083e-06	3.51259e-05	1.32821e-06	2.58985e-05	2.41596e-05	4.80342e-05	3.38454e-05	2.55957e-05	2.16934e-05	1.59406e-05	2.90362e-05	2.62578e-05	2.92249e-05	1.14951e-05	2.41023e-05	3.58024e-05	2.73317e-05	1.63425e-05	1.05138e-05	2.86791e-05	2.44737e-05	1.7994e-05	2.73643e-05	1.88173e-05	5.96839e-05	4.34471e-05	2.26731e-05	1.6776e-05	2.8113e-05	3.64785e-06	1.45183e-05	3.25013e-05	2.62935e-05	2.3304e-05	2.24928e-05	2.08068e-05	1.37724e-05	1.27354e-05	3.05812e-05	1.7772e-05	2.9002e-05	2.44452e-05	2.98966e-05	2.19613e-05	1.64624e-05	1.86035e-05	1.75979e-05	2.70244e-05	9.52954e-06	0.000108561
d3_3	0.0214248	1.70474e-05	2.30517e-05	1.56912e-05	4.94012e-05	3.78664e-05	1.97114e-05	3.10508e-05	2.52071e-05	4.46721e-05	1.54253e-05	2.2741e-05	3.88332e-05	5.54143e-05	1.08776e-05	2.05999e-05	2.4302e-05	3.09502e-05	1.33638e-05	1.72908e-05	2.52902e-05	3.11019e-05	4.61897e-05	3.41274e-05	3.07694e-05	3.30646e-05	5.55498e-05	3.17001e-05	2.82809e-05	7.4783e-06	2.22148e-05	2.18782e-05	2.20553e-05	2.49578e-05	2.40737e-05	2.90385e-05	1.6845e-05	1.40606e-05	2.54656e-05	5.97767e-05	2.55121e-05	2.27845e-05	2.89414e-05	2.35923e-05	2.98603e-05	3.79808e-05	2.38469e-05	3.26359e-05	3.19185e-05	1.65425e-05	2.31397e-05	2.01327e-05	2.44123e-05	2.64379e-05	1.55702e-05	2.81662e-05	3.05146e-05	3.10914e-05	2.29574e-05	1.0262e-05	1.92312e-05	1.73083e-05	1.73175e-05	3.16966e-06	2.6338e-05	4.86979e-05	4.6475e-05	2.33734e-05	4.27219e-05	1.98956e-05	1.17913e-05	1.26722e-05	8.06101e-06	3.3387e-05	9.18003e-06	2.41423e-05	2.50738e-05	2.24937e-05	2.91735e-05	2.9978e-05	2.33558e-05	3.6704e-05	0.000124855
d3_4	0.0126198	2.5981e-05	3.35204e-05	3.06924e-05	2.6995e-05	1.61315e-05	1.38418e-05	3.21968e-05	2.73235e-05	1.04853e-05	4.81605e-05	3.79784e-05	1.95247e-05	4.54215e-05	4.0672e-05	2.5457e-05	1.65243e-05	2.1585e-05	3.6982e-05	3.12463e-05	1.17038e-05	2.62734e-05	1.16816e-05	2.10704e-05	2.03134e-05	4.1444e-05	2.9642e-05	1.62408e-05	2.99734e-05	4.02794e-05	1.25055e-05	3.31626e-05	1.8316e-05	3.65375e-05	1.39014e-05	2.18084e-05	1.74739e-05	2.94791e-05	4.0037e-05	2.45984e-05	2.76023e-05	3.03183e-05	4.30503e-05	3.04739e-05	2.24972e-05	5.31608e-05	2.53967e-05	1.60271e-05	1.56872e-05	1.45921e-05	1.94563e-05	1.76163e-05	3.14543e-05	3.26948e-05	1.74274e-05	2.14645e-05	6.7064e-06	1.80921e-05	1.37324e-05	5.71909e-06	2.83161e-05	1.01756e-05	2.49417e-05	1.12635e-05	3.57703e-05	2.52806e-05	3.04092e-05	3.17095e-05	3.62975e-05	1.75538e-05	2.7915e-05	2.56278e-05	1.5823e-05	1.8259e-05	6.19119e-06	2.84234e-05	2.23684e-05	2.61479e-05	3.29313e-05	1.35798e-05	2.16657e-05	1.58503e-05	8.79406e-05
d3_5	0.00801006	3.04766e-05	2.81544e-05	3.23976e-05	1.9993e-05	2.16072e-05	3.73871e-05	4.29193e-05	3.54275e-05	1.51458e-05	2.14718e-05	3.10863e-05	2.83246e-05	1.71361e-05	2.51673e-05	2.05713e-05	3.79674e-05	2.54244e-05	1.59207e-05	2.86777e-05	2.60508e-05	3.12541e-05	3.69452e-05	1.66346e-05	7.56047e-06	2.6457e-05	2.58441e-05	5.37272e-05	3.59167e-05	3.24712e-05	3.23353e-05	1.77244e-05	3.49588e-05	2.9601e-05	1.38943e-05	2.80052e-05	3.02231e-05	1.47681e-05	2.01176e-05	2.25063e-05	1.57719e-05	4.18461e-05	2.45394e-05	3.24782e-05	1.8804e-05	1.1863e-05	2.45461e-05	2.33169e-05	5.01129e-05	3.00577e-05	2.21869e-05	3.99162e-05	3.41617e-05	3.52101e-05	4.77354e-05	3.90922e-06	4.06055e-05	2.17547e-05	8.21428e-06	2.5932e-05	2.34612e-05	3.91217e-05	8.94099e-06	2.15134e-05	9.09053e-06	8.2322e-06	2.02725e-05	4.23682e-05	1.12482e-05	2.20201e-05	2.09446e-05	1.39614e-05	1.93888e-05	2.12945e-05	1.95483e-05	2.17859e-05	1.61076e-05	2.90987e-05	7.47647e-06	1.67731e-05	1.83982e-05	1.4475e-05	6.71396e-05
d3_6	0.0052613	2.60175e-05	1.2751e-05	3.15838e-05	2.47437e-05	4.17919e-05	2.91078e-05	1.63116e-05	5.35278e-05	1.99825e-05	3.83071e-05	2.46512e-05	4.05208e-05	1.90379e-05	2.73293e-05	2.30127e-05	9.47011e-06	3.13782e-05	1.60457e-05	3.63879e-05	4.6246e-05	1.10158e-05	2.92306e-05	2.21641e-05	2.75145e-05	4.4095e-05	2.3502e-05	3.57264e-05	2.75112e-05	1.97665e-05	2.00178e-05	6.90969e-06	2.42639e-05	3.17288e-05	1.58046e-05	2.16896e-05	5.41184e-05	2.78319e-05	3.50009e-05	2.28859e-05	1.36589e-05	4.73044e-05	1.9277e-05	3.75221e-06	2.92489e-05	4.12813e-05	4.71989e-05	3.63847e-05	3.18265e-05	2.43854e-05	1.75867e-05	1.17158e-05	3.69224e-05	2.40049e-05	3.79109e-05	6.2117e-06	3.45025e-05	4.56704e-05	3.48172e-05	1.83733e-05	1.8857e-05	4.90438e-06	9.48414e-06	1.93745e-05	2.433e-05	1.85058e-05	2.66872e-05	1.51923e-05	1.66429e-05	2.65937e-05	2.88605e-05	1.4066e-05	4.20904e-05	1.11912e-05	2.09302e-05	1.21673e-05	1.11784e-05	2.72639e-05	3.41694e-06	1.66494e-05	7.44974e-06	8.78983e-06	0.000122286
d3_7	0.00364056	3.5624e-05	4.72194e-05	2.52191e-05	2.27623e-05	3.00094e-05	2.42672e-05	1.34811e-05	3.3658e-05	2.20119e-05	1.67305e-05	3.07456e-05	2.32964e-05	1.2658e-05	1.49849e-05	1.32942e-05	2.81172e-05	8.14847e-06	9.83724e-06	7.54189e-06	3.35599e-05	2.17256e-05	2.50397e-05	3.2819e-05	3.84242e-05	3.60115e-05	2.09783e-05	2.01614e-05	2.73883e-05	3.44531e-05	2.96376e-05	5.68812e-05	2.78716e-05	4.4648e-05	2.60747e-05	2.63845e-05	2.94522e-05	3.31408e-05	2.55798e-05	5.196e-05	2.28282e-05	4.28583e-05	5.89662e-06	1.56823e-05	1.17812e-05	1.56397e-05	2.08911e-05	2.90933e-05	6.11262e-05	2.43693e-05	1.0378e-05	1.80449e-05	3.0942e-05	3.92096e-05	1.87765e-05	3.02889e-05	3.02619e-05	2.72739e-05	1.00459e-05	3.89813e-05	5.36535e-06	2.25454e-05	1.70566e-05	1.13694e-05	3.7869e-05	3.00222e-05	2.66984e-05	1.30819e-05	1.30957e-05	3.66319e-05	1.55558e-05	1.14408e-05	1.29008e-05	4.75609e-05	1.76531e-05	1.83776e-05	5.55768e-05	7.05954e-06	2.85334e-05	1.00459e-05	1.50396e-05	1.30292e-05	8.79406e-05
d3_8	0.00253697	2.68308e-05	3.35962e-05	8.57544e-06	2.1871e-05	4.55269e-05	4.97477e-05	4.39259e-05	3.70947e-05	1.25329e-05	2.36343e-05	2.7203e-05	4.06824e-05	2.31685e-05	1.79832e-05	2.64622e-05	1.79897e-05	2.78522e-05	3.54853e-05	3.71799e-05	5.72227e-05	3.64607e-05	3.129e-05	3.31817e-05	1.41723e-05	6.49413e-06	2.12798e-05	2.77655e-05	4.38777e-05	2.69205e-05	1.71302e-05	2.37846e-05	3.47275e-05	2.90727e-05	2.66513e-05	2.84979e-05	3.09007e-05	3.58214e-05	2.47705e-05	1.8249e-05	2.86896e-05	4.2379e-05	3.14222e-05	2.64675e-05	2.42934e-05	1.97943e-05	3.50851e-05	2.4159e-05	3.64632e-05	2.69939e-05	3.13698e-05	2.44729e-05	1.71145e-05	2.19549e-05	2.16957e-05	1.38028e-05	2.94957e-05	3.67421e-05	2.81203e-05	1.38285e-05	3.89179e-05	1.95821e-05	2.70306e-05	1.55103e-05	1.25942e-05	1.46877e-05	2.99231e-05	1.405e-05	1.95913e-05	2.1018e-05	1.0805e-05	1.61952e-05	9.62674e-06	2.89175e-05	2.78952e-05	8.75103e-06	3.16902e-05	2.51663e-05	9.23384e-06	3.17074e-05	1.24864e-05	2.05821e-05	0.000124502
d3_9	0.00185709	1.72925e-05	1.87677e-05	3.86895e-05	1.78351e-05	2.96367e-05	1.38885e-05	3.78076e-05	4.08367e-05	3.74348e-05	3.88796e-05	2.28501e-05	2.006e-05	1.82892e-05	4.27432e-05	2.62268e-05	1.86127e-05	1.16484e-05	2.44265e-05	2.51879e-05	1.74084e-05	3.2237e-05	4.01033e-05	1.95808e-05	2.5573e-05	1.04452e-05	4.75341e-05	2.76761e-05	4.54344e-06	4.83417e-05	5.14071e-05	1.24339e-05	2.68697e-05	2.47502e-05	2.41152e-05	2.19621e-05	1.80837e-05	1.95739e-05	2.95037e-05	7.03062e-06	2.79472e-05	2.11533e-05	2.36075e-05	2.19793e-05	3.0629e-05	1.68497e-05	8.62982e-06	2.0688e-05	1.83178e-05	2.7167e-05	3.44587e-05	2.23762e-05	2.73243e-05	1.27817e-05	1.90209e-05	3.02752e-05	2.58312e-05	2.05187e-05	1.26177e-05	1.5179e-05	4.2458e-05	2.97532e-05	1.6318e-05	2.65997e-05	2.64234e-05	1.26849e-05	1.5731e-05	5.4691e-06	9.13371e-06	2.98049e-05	3.89676e-05	3.36727e-05	1.52201e-05	3.43412e-05	3.657e-05	2.99084e-05	3.50052e-05	2.8337e-06	4.2857e-06	2.51692e-05	3.0218e-05	2.17983e-06	9.3654e-05
