	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62	d1_63	d1_64	d1_65	d1_66	d1_67	d1_68	d1_69	d1_70	d1_71	d1_72	d1_73	d1_74	d1_75	d1_76	d1_77	d1_78	d1_79	d1_80	d1_81	d1_82	d1_83	d1_84	d1_85	d1_86	d1_87	d1_88	d1_89	d1_90	d1_91	d1_92	d1_93	d1_94	d1_95	d1_96	d1_97	d1_98
d2_0	0	0.0964131	0.04699	0.0299485	0.0216504	0.0167506	0.0129075	0.0101181	0.00848145	0.00680032	0.00584897	0.00517543	0.00405424	0.00360361	0.00280194	0.00267828	0.0021385	0.00176287	0.00162148	0.00139338	0.001167	0.00101574	0.00084895	0.000679005	0.000677768	0.000524591	0.000474536	0.000429788	0.000362866	0.000292311	0.000304664	0.000234578	0.000209733	0.00014071	0.000128677	0.000114957	0.000110266	0.000126708	7.71475e-05	5.6902e-05	7.8703e-05	4.33936e-05	6.10197e-05	4.54303e-05	5.71262e-05	2.07338e-05	1.97599e-05	5.5128e-05	2.9612e-05	2.28984e-05	1.60589e-05	2.27959e-05	2.28099e-05	4.46404e-05	1.92904e-05	1.59981e-05	2.85242e-05	5.70399e-06	1.25064e-05	1.92666e-05	1.24155e-05	1.076e-05	1.07335e-05	1.07453e-05	1.07566e-05	1.24712e-05	5.65784e-06	8.99866e-06	1.57431e-05	5.50476e-07	1.24018e-05	1.06758e-05	1.23893e-05	1.74695e-05	1.41039e-05	8.97397e-06	1.06892e-05	1.5779e-05	5.65662e-06	5.68767e-07	2.07837e-05	1.23212e-05	5.31606e-07	2.25227e-05	1.40327e-05	1.58593e-05	1.06993e-05	1.74729e-05	1.06485e-05	1.0758e-05	1.74786e-05	5.67615e-06	2.59616e-05	1.41969e-05	2.4277e-05	2.43479e-05	2.94778e-05	3.02807e-05	0.000223031
d2_1	0.100297	9.90106e-05	0.0001184	6.26598e-05	9.47397e-05	8.62848e-05	7.87116e-05	7.95038e-05	7.61358e-05	3.89884e-05	4.0676e-05	4.06664e-05	3.89557e-05	2.54588e-05	4.90812e-05	3.05266e-05	1.02679e-05	2.2111e-05	2.03485e-05	3.72422e-05	1.53325e-05	1.53151e-05	1.02581e-05	1.19206e-05	1.87272e-05	1.02402e-05	8.93362e-08	5.15467e-06	1.78235e-05	1.03322e-07	1.80259e-06	1.09223e-07	5.155e-06	1.19402e-05	1.19288e-05	7.6767e-06	1.19483e-05	1.52883e-05	2.37479e-05	1.79758e-06	1.27917e-07	1.69926e-05	1.70169e-05	1.14462e-07	9.54668e-08	2.03607e-05	9.47898e-08	8.4236e-08	5.15182e-06	5.14987e-06	5.1781e-06	1.02543e-05	1.31445e-07	5.15443e-06	5.15117e-06	8.68009e-08	9.41928e-08	5.16761e-06	5.15763e-06	5.15417e-06	7.23501e-08	1.02178e-05	5.13009e-06	1.02244e-05	6.96491e-08	5.1524e-06	1.36231e-05	6.82919e-06	8.1204e-08	9.11117e-08	1.18836e-05	5.15479e-06	5.15979e-06	9.45045e-08	8.70269e-08	1.07025e-07	1.76576e-06	1.79428e-06	1.79859e-06	1.02219e-05	5.15693e-06	6.94055e-08	1.02002e-07	6.66562e-08	1.52776e-05	9.28735e-08	7.09746e-08	8.54406e-06	1.79646e-06	1.08005e-07	9.74455e-08	1.10763e-07	1.02528e-05	2.38046e-05	6.87779e-06	1.23403e-07	7.76719e-06	1.7885e-05	8.86639e-05
d2_2	0.0412222	8.79992e-05	0.000141155	8.71491e-05	5.41643e-05	8.12031e-05	6.2644e-05	4.48493e-05	5.75348e-05	4.2366e-05	3.05217e-05	6.09402e-05	4.23791e-05	2.88406e-05	1.02293e-05	1.81647e-06	6.90994e-06	2.54356e-05	2.88141e-05	2.04086e-05	5.20469e-06	5.17123e-06	2.37607e-05	1.53103e-05	1.02296e-05	2.20394e-05	1.19865e-05	8.29688e-08	1.19361e-05	1.36451e-05	1.03217e-07	1.1914e-05	5.1587e-06	7.55043e-08	1.53225e-05	7.71805e-06	5.1847e-06	6.86629e-06	5.1565e-06	5.14293e-06	8.79124e-08	5.17595e-06	1.02314e-05	1.19266e-05	7.79711e-08	1.69729e-05	1.81786e-06	1.86939e-05	5.14229e-06	1.19396e-05	7.35739e-08	5.18572e-06	5.17094e-06	9.00192e-08	5.15931e-06	8.57527e-08	6.83341e-06	1.7808e-06	5.14833e-06	1.79868e-06	9.22669e-08	6.85259e-06	5.1558e-06	8.56682e-08	5.1375e-06	6.86838e-06	5.14002e-06	2.61917e-06	1.19065e-05	1.76325e-06	5.13933e-06	1.19074e-05	5.14252e-06	8.56331e-06	3.47839e-06	9.28304e-08	6.37336e-08	1.02162e-05	1.69757e-05	6.85843e-06	1.01167e-07	5.16026e-06	1.18997e-05	6.83043e-06	7.68816e-06	5.19226e-06	1.14521e-07	1.39451e-07	6.87737e-06	1.36164e-05	5.19061e-06	7.73539e-06	5.18081e-06	1.36303e-05	5.17442e-06	1.70252e-05	1.53766e-05	7.76892e-06	7.52027e-05
d2_3	0.0228028	0.000140372	0.000100669	8.79221e-05	9.30389e-05	9.30222e-05	9.47217e-05	9.47405e-05	2.2102e-05	4.40325e-05	4.57278e-05	3.3881e-05	4.23105e-05	3.22209e-05	2.54318e-05	1.61651e-05	3.21754e-05	2.54445e-05	2.71296e-05	1.87035e-05	2.37758e-05	4.31955e-05	2.71209e-05	1.53169e-05	1.36107e-05	6.86313e-06	1.70284e-05	5.16384e-06	1.53067e-05	1.53246e-07	6.8396e-06	5.16336e-06	8.73028e-08	1.78831e-06	9.40378e-08	1.53134e-05	8.37028e-08	6.85582e-06	6.84193e-06	9.08729e-08	1.5329e-05	1.02425e-05	5.14206e-06	9.51783e-08	5.17876e-06	2.20342e-05	5.13531e-06	1.02125e-05	1.19069e-05	1.80377e-06	6.91523e-08	1.02061e-05	1.52852e-05	6.83601e-08	1.86721e-05	9.17917e-08	1.144e-07	1.70171e-05	1.19158e-05	1.18925e-05	8.45521e-08	1.78675e-06	6.86497e-06	1.69793e-05	1.0232e-05	5.13685e-06	1.02349e-05	9.77361e-08	8.04754e-08	1.02634e-05	5.14382e-06	5.1251e-06	8.29833e-08	6.84216e-06	7.10392e-08	8.25529e-08	1.02304e-05	8.53682e-08	7.5864e-08	5.16467e-06	5.14214e-06	2.03492e-05	5.13554e-06	5.13857e-06	1.19168e-05	6.87146e-06	1.0017e-07	1.69774e-05	8.30353e-08	5.17318e-06	9.41998e-06	1.19551e-05	1.12091e-07	1.1934e-05	3.51423e-06	1.16837e-07	1.02994e-05	2.88409e-05	0.000149553
d2_4	0.0142791	0.00012856	0.000108274	0.000109898	5.75523e-05	7.11445e-05	4.23416e-05	6.26355e-05	3.56358e-05	8.12266e-05	5.07644e-05	4.65752e-05	1.19735e-05	5.07902e-05	1.61922e-05	2.20783e-05	2.03925e-05	8.58567e-06	3.0514e-05	2.71039e-05	6.87928e-06	1.19311e-05	1.1067e-05	2.20451e-05	2.03404e-05	3.72521e-05	1.53045e-05	6.84275e-06	5.162e-06	1.02382e-05	5.14884e-06	1.77639e-06	1.1929e-05	5.1758e-06	5.1787e-06	2.20504e-05	5.13793e-06	1.15465e-07	6.86827e-06	1.35845e-05	1.69889e-05	9.57192e-08	8.38084e-08	1.02451e-05	8.58695e-08	5.17128e-06	7.44036e-08	4.06471e-05	6.84471e-06	5.14969e-06	8.55287e-06	1.82983e-06	1.95515e-05	1.36145e-05	2.37974e-05	1.80658e-06	5.14745e-06	5.15546e-06	8.54922e-08	1.78365e-06	5.13155e-06	1.02242e-05	1.02186e-05	1.01984e-05	1.19371e-05	1.19132e-05	1.69963e-05	8.5538e-06	7.67739e-06	6.81032e-06	5.14675e-06	1.02065e-05	1.5294e-05	1.78809e-06	6.85739e-06	5.16567e-06	1.1893e-05	6.83583e-06	6.84186e-06	6.86178e-06	5.13954e-06	8.52774e-06	6.8508e-06	1.53005e-05	5.1284e-06	5.17023e-06	5.18472e-06	5.16821e-06	1.07891e-07	1.02356e-05	1.7604e-06	1.19406e-05	5.19024e-06	2.04076e-05	3.05433e-05	1.19702e-05	1.70353e-05	1.19736e-05	0.0001064
d2_5	0.0101288	9.39237e-05	6.77143e-05	9.13409e-05	8.88154e-05	7.27786e-05	5.76156e-05	4.99456e-05	6.09233e-05	6.4278e-05	4.73804e-05	3.89759e-05	2.88201e-05	2.54276e-05	2.20922e-05	2.88403e-05	2.54318e-05	2.20627e-05	1.70225e-05	2.71161e-05	3.04871e-05	2.54646e-05	1.529e-05	8.54468e-06	6.91559e-06	6.89496e-06	2.20601e-05	2.03328e-05	5.15115e-06	6.86853e-06	1.27208e-07	1.02392e-05	1.29888e-07	1.02315e-05	1.19053e-05	6.84206e-06	6.83275e-06	5.17275e-06	5.15525e-06	5.15635e-06	6.92926e-08	1.15227e-07	5.1892e-06	1.02343e-05	8.52568e-06	1.76315e-06	9.08946e-08	6.85738e-06	1.01255e-07	5.15094e-06	2.03705e-05	8.09417e-08	1.8674e-05	1.52976e-05	8.41504e-08	8.02006e-08	1.53096e-05	7.09762e-08	5.15363e-06	5.17947e-06	7.44437e-08	6.86966e-06	1.77978e-06	5.14731e-06	8.83349e-08	7.37524e-08	5.14231e-06	5.13294e-06	2.88019e-05	1.0212e-05	1.02133e-05	5.14344e-06	5.84447e-08	5.13697e-06	5.64616e-08	1.69691e-05	1.19086e-05	2.37396e-05	1.86734e-05	6.85462e-06	1.04533e-07	5.17096e-06	8.72676e-08	1.36111e-05	3.46849e-06	5.18056e-06	1.19107e-05	1.28222e-05	5.17944e-06	1.36606e-05	2.20971e-05	1.19304e-05	8.59311e-06	3.38984e-05	3.50858e-06	1.02912e-05	1.02747e-05	1.19812e-05	0.00018841
d2_6	0.00703642	0.000123452	9.80791e-05	9.97984e-05	5.84011e-05	3.90008e-05	8.46526e-05	5.25306e-05	7.61247e-05	4.57758e-05	2.7178e-05	4.40223e-05	4.40375e-05	3.55535e-05	1.52854e-05	1.70013e-05	4.23133e-05	2.20632e-05	2.71198e-05	5.16115e-06	6.90078e-06	8.5624e-06	3.47462e-06	9.2088e-08	1.70124e-05	1.53303e-05	1.5271e-05	1.52813e-05	6.86317e-06	9.23476e-08	1.19454e-05	1.52945e-05	1.69901e-05	2.3748e-05	7.94533e-08	1.53349e-05	5.14364e-06	1.19261e-05	5.15714e-06	5.18342e-06	2.71226e-05	6.0259e-06	1.78554e-06	8.05492e-08	1.69776e-05	5.15855e-06	6.84308e-06	1.19043e-05	5.14475e-06	7.69433e-08	1.77357e-06	1.02275e-05	6.84973e-06	5.14574e-06	5.15509e-06	8.50971e-06	2.20282e-05	2.8789e-05	2.54656e-05	1.76478e-06	1.19291e-05	2.12174e-05	5.14818e-06	8.96184e-08	1.77835e-06	1.02217e-05	6.82503e-06	1.69842e-05	5.12648e-06	1.18948e-05	7.87056e-08	1.53057e-05	5.16658e-06	8.08395e-08	1.1217e-07	6.11591e-08	6.8487e-06	1.77132e-06	5.98559e-08	1.0236e-05	8.05029e-08	2.20498e-05	1.19157e-05	1.86836e-05	1.02303e-05	9.08813e-08	1.70087e-05	1.53039e-05	1.1921e-05	1.69983e-05	6.88916e-06	1.02515e-05	8.55714e-06	1.38331e-07	1.82768e-06	1.02836e-05	5.20947e-06	3.51365e-06	0.000141174
d2_7	0.00533276	6.77264e-05	0.00012009	8.80105e-05	6.34914e-05	6.26498e-05	9.13533e-05	7.61361e-05	7.77894e-05	6.76549e-05	3.38963e-05	5.58974e-05	4.74448e-05	5.92229e-05	2.54427e-05	5.17502e-06	4.73768e-05	5.17238e-06	2.87974e-05	7.70193e-06	2.03871e-05	1.69699e-05	6.86633e-06	9.14705e-08	6.86105e-06	2.03637e-05	1.19436e-05	1.19095e-05	1.19215e-05	1.19484e-05	5.1679e-06	5.16461e-06	5.16458e-06	2.03716e-05	6.8404e-06	6.88608e-06	5.16527e-06	1.02783e-07	5.19597e-06	9.20544e-08	2.20903e-05	1.02254e-05	5.16739e-06	1.276e-05	5.28007e-08	5.13808e-06	8.17858e-08	1.02217e-05	6.83735e-06	6.84942e-06	5.15554e-06	1.02102e-05	1.02696e-05	5.1729e-06	1.0229e-05	1.78473e-06	5.13882e-06	1.19071e-05	1.52875e-05	6.84486e-06	1.35952e-05	1.27596e-05	5.14399e-06	1.53014e-05	1.02477e-07	7.43013e-08	7.98171e-08	5.14351e-06	5.12695e-06	1.76055e-06	1.77935e-06	1.69877e-05	5.1379e-06	6.84903e-06	1.36459e-05	5.1767e-06	1.79261e-06	8.85538e-08	1.02166e-05	2.37483e-05	1.2765e-05	7.42637e-08	1.19294e-05	1.3592e-05	1.69995e-05	9.60955e-07	5.137e-06	8.5428e-06	1.36564e-05	8.93197e-08	1.18959e-07	5.19584e-06	1.28034e-05	1.53233e-05	1.02732e-05	1.02955e-05	1.70437e-05	1.36761e-05	0.000191878
d2_8	0.00419711	0.000142053	0.000122636	0.000136901	5.24903e-05	8.62779e-05	5.92648e-05	3.90055e-05	5.24887e-05	5.07564e-05	3.89679e-05	4.06701e-05	4.23469e-05	2.88409e-05	2.2075e-05	2.88197e-05	1.86763e-05	4.90941e-05	1.36249e-05	1.8692e-05	2.20905e-05	1.7004e-05	2.2039e-05	1.02399e-05	2.71523e-05	2.7128e-05	1.53092e-05	1.76823e-06	5.15439e-06	5.14719e-06	5.1695e-06	1.36073e-05	9.36245e-07	5.15424e-06	1.19128e-05	2.20491e-05	1.02414e-05	1.0244e-05	1.19283e-05	7.07915e-08	1.19487e-05	1.52724e-05	5.15243e-06	1.36085e-05	1.52993e-05	7.17317e-08	1.82045e-06	1.69687e-05	2.03424e-05	5.14396e-06	1.69993e-05	7.70411e-06	1.86827e-05	7.13679e-08	5.19077e-06	8.38153e-08	6.85061e-06	1.76977e-06	1.0192e-05	6.8986e-06	6.82491e-06	1.36103e-05	1.76746e-06	3.21564e-05	1.69851e-05	1.69718e-05	6.83708e-06	5.15294e-06	8.55621e-06	5.12382e-06	5.17515e-06	5.1299e-06	9.92837e-08	1.19232e-05	9.59062e-08	1.53135e-05	8.52739e-06	1.02027e-05	1.69884e-05	5.154e-06	5.19602e-06	2.541e-05	7.86514e-08	8.53182e-06	1.53393e-05	5.18373e-06	1.19212e-05	5.1915e-06	5.17601e-06	1.86974e-05	5.17527e-06	1.02721e-05	2.38423e-05	2.20816e-05	3.224e-05	1.23407e-07	2.22432e-07	1.53808e-05	0.000210388
d2_9	0.00332347	0.000145418	7.10904e-05	8.96345e-05	7.87016e-05	5.92319e-05	4.49544e-05	4.73932e-05	8.37281e-05	9.21164e-05	5.41763e-05	3.89744e-05	3.72365e-05	2.71158e-05	2.0398e-05	3.22229e-05	3.55915e-05	4.23293e-05	5.14015e-06	1.7012e-05	1.86532e-05	5.16715e-06	1.70108e-05	1.02252e-05	1.52722e-05	2.71202e-05	1.02289e-05	1.69879e-05	5.16518e-06	1.86694e-05	1.02301e-05	1.0221e-05	9.36975e-06	1.19352e-05	8.62696e-08	1.01898e-05	1.01993e-07	1.02061e-05	1.52869e-05	1.53137e-05	1.02188e-05	1.18911e-05	8.47041e-08	5.17518e-06	1.02036e-05	1.19119e-05	5.14245e-06	1.02092e-05	1.52571e-05	1.01666e-07	1.77045e-06	1.36059e-05	1.02322e-05	1.18984e-05	6.83828e-06	2.37239e-05	7.59568e-08	5.16168e-06	1.1932e-05	5.13314e-06	1.19168e-05	6.72106e-08	5.13925e-06	1.19188e-05	5.1422e-06	7.70654e-06	6.8274e-06	6.8316e-06	8.56e-06	1.52675e-05	8.92436e-08	1.19195e-05	6.84797e-06	7.74164e-06	1.18702e-05	6.85884e-06	9.16155e-08	6.83667e-06	6.8617e-06	6.85463e-06	8.54748e-06	6.55653e-08	5.14354e-06	2.88089e-05	5.15177e-06	1.52815e-05	1.7846e-05	5.18673e-06	6.84475e-06	5.18162e-06	2.29323e-05	1.53137e-05	5.19536e-06	5.18463e-06	5.19906e-06	8.63503e-06	1.03132e-05	2.46376e-05	0.000178455
