	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41	d2_42	d2_43	d2_44	d2_45	d2_46	d2_47	d2_48	d2_49	d2_50	d2_51	d2_52	d2_53	d2_54	d2_55	d2_56	d2_57	d2_58	d2_59	d2_60	d2_61	d2_62	d2_63	d2_64	d2_65	d2_66	d2_67	d2_68	d2_69	d2_70	d2_71	d2_72	d2_73	d2_74	d2_75	d2_76	d2_77	d2_78	d2_79	d2_80	d2_81	d2_82
d3_0	0	0.125337	0.0519904	0.0292821	0.0184939	0.0133596	0.00969434	0.00776636	0.00609566	0.00493148	0.00443392	0.00396653	0.00371577	0.00338402	0.0033106	0.00298742	0.00276938	0.00278683	0.00254939	0.00275433	0.00248534	0.00261606	0.0023144	0.00250215	0.00239892	0.00205438	0.00224054	0.00229164	0.00207457	0.00193109	0.00197646	0.00208182	0.0017769	0.00196619	0.0017579	0.00163388	0.00166985	0.00166009	0.00142776	0.00157917	0.00136779	0.00153255	0.00127985	0.00116659	0.00130986	0.00121047	0.00127379	0.00127446	0.0011089	0.00115075	0.00110067	0.000890769	0.000937596	0.000987176	0.00086203	0.000796418	0.000899173	0.000769893	0.000766484	0.000625384	0.000579569	0.000650613	0.000633753	0.00054789	0.000544312	0.000564916	0.000477771	0.000609604	0.000534894	0.000406513	0.000402686	0.000374227	0.000378128	0.000262617	0.000330875	0.000306444	0.000275876	0.000258807	0.000222326	0.000243967	0.000235675	0.000149652	0.000351541
d3_1	0.0698807	1.49929e-05	6.56112e-06	8.59068e-06	1.49115e-05	1.49493e-05	3.17301e-05	1.28402e-05	6.49914e-06	3.38036e-05	2.54452e-05	2.97201e-05	1.71126e-05	1.49721e-05	1.91002e-05	2.13027e-05	2.54567e-05	2.54221e-05	3.70024e-05	4.84575e-05	4.6266e-05	1.49961e-05	1.49188e-05	1.90884e-05	1.91355e-05	3.37076e-05	2.75431e-05	1.91438e-05	5.89569e-05	3.37524e-05	1.49042e-05	1.9226e-05	2.95864e-05	2.53404e-05	3.37426e-05	3.16172e-05	3.48921e-05	1.47769e-05	3.37885e-05	3.16812e-05	2.32662e-05	1.90818e-05	1.49073e-05	1.27569e-05	2.9517e-05	3.37059e-05	4.21592e-05	2.31904e-05	3.78664e-05	2.32403e-05	6.42988e-06	3.15302e-05	2.11517e-05	2.1051e-05	6.36256e-06	8.53312e-06	6.35759e-06	1.89443e-05	4.63201e-05	2.1119e-05	1.48556e-05	3.15996e-05	2.52876e-05	1.69101e-05	2.10609e-05	1.26728e-05	1.47947e-05	2.10533e-05	6.37857e-06	1.89451e-05	4.20119e-05	4.6206e-05	1.26121e-05	9.38054e-08	2.5209e-05	1.47735e-05	8.42999e-06	8.41504e-06	1.47114e-05	5.92109e-08	1.26294e-05	1.12468e-08	6.37858e-06
d3_2	0.0295595	1.49453e-05	6.53121e-06	2.33411e-05	6.62919e-06	1.91891e-05	2.93714e-07	8.64266e-06	2.12774e-05	4.00846e-05	2.24205e-05	4.44345e-05	2.55048e-05	2.9638e-05	2.12846e-05	2.96107e-05	1.92835e-05	3.37657e-05	2.75396e-05	1.91253e-05	1.27871e-05	2.8539e-05	4.63817e-05	3.80623e-05	1.69496e-05	1.27571e-05	1.48981e-05	3.37869e-05	4.95296e-05	4.20868e-05	2.53761e-05	2.12673e-05	2.02271e-05	1.90468e-05	2.9649e-05	2.02021e-05	3.37628e-05	4.00728e-05	2.11991e-05	2.5285e-05	1.90608e-05	2.94963e-05	8.5866e-06	3.79095e-05	1.79995e-05	2.54049e-05	3.16039e-05	2.74576e-05	2.3263e-05	3.16327e-05	1.90512e-05	2.31879e-05	1.67539e-07	2.74951e-05	1.90512e-05	2.74181e-05	2.74159e-05	6.41856e-06	2.10106e-05	1.4734e-05	1.69004e-05	2.84309e-05	6.39805e-06	1.26792e-05	8.4422e-06	9.58037e-06	2.51943e-05	3.36001e-05	6.4205e-06	8.477e-06	1.68238e-05	3.77982e-05	2.16641e-06	7.38955e-06	8.44708e-06	1.26682e-05	2.11704e-06	3.98974e-05	6.10112e-08	2.16158e-06	4.1243e-08	1.64028e-08	8.47373e-06
d3_3	0.0166913	2.76802e-07	1.91167e-05	1.91782e-05	1.28716e-05	2.54428e-05	1.07677e-05	2.75125e-05	1.49492e-05	1.92403e-05	3.18083e-05	2.12792e-05	2.39586e-07	2.12282e-05	1.49397e-05	3.16987e-05	1.90377e-07	3.37686e-05	6.5637e-06	2.75095e-05	2.53339e-05	1.75644e-07	4.4395e-05	2.12039e-05	2.55972e-05	1.91569e-05	2.32913e-05	4.21678e-05	2.76376e-05	2.54391e-05	4.21376e-05	5.04868e-05	2.9699e-05	4.83405e-05	3.16871e-05	3.37845e-05	2.75104e-05	2.2152e-05	2.52881e-05	4.00675e-05	8.64054e-06	3.374e-05	1.48578e-05	1.485e-05	3.89669e-05	2.84635e-05	2.74845e-05	2.11793e-05	2.31875e-05	1.48556e-05	1.27033e-05	3.37004e-05	5.04787e-05	1.69607e-05	3.9971e-05	2.10379e-05	1.26871e-05	1.27469e-05	2.52688e-05	6.37465e-06	1.2777e-05	2.75178e-05	1.27203e-05	2.10587e-05	1.26307e-05	1.90026e-05	1.48099e-05	6.37899e-06	6.32787e-06	1.47782e-05	1.16242e-05	6.38663e-06	2.7249e-05	6.36791e-06	1.47753e-05	5.45492e-08	1.26285e-05	3.84082e-06	6.29832e-06	1.89317e-05	1.61817e-08	3.61174e-08	1.25106e-07
d3_4	0.0106255	6.56769e-06	3.17618e-07	2.54532e-05	2.33626e-05	2.12879e-05	2.33751e-05	2.55014e-05	2.75187e-05	1.92015e-05	2.96325e-05	2.59858e-07	2.761e-05	2.96597e-05	2.54753e-05	3.59055e-05	1.70885e-05	3.59336e-05	2.76607e-05	4.01619e-05	2.76273e-05	2.97014e-05	5.05273e-05	5.05627e-05	2.12426e-05	4.43579e-05	1.28592e-05	2.75992e-05	8.7397e-06	1.28031e-05	3.99792e-05	4.01122e-05	2.75428e-05	2.3176e-05	2.12871e-05	1.29179e-05	2.65079e-05	2.95347e-05	1.90909e-05	3.36911e-05	1.70234e-05	5.78384e-05	2.74933e-05	2.53398e-05	2.33412e-05	2.74786e-05	6.38654e-06	1.48635e-05	5.26175e-05	3.36929e-05	3.57146e-05	2.74668e-05	1.27062e-05	2.73967e-05	3.57283e-05	1.26498e-05	3.37181e-05	1.47814e-05	1.89396e-05	1.47446e-05	2.32216e-05	1.4749e-05	1.4808e-05	3.15791e-05	2.10094e-05	1.89441e-05	1.26847e-05	6.43005e-06	1.47904e-05	6.34276e-06	2.10382e-05	1.26563e-05	2.31546e-05	1.89292e-05	1.2572e-05	6.35195e-06	1.47949e-05	1.26475e-05	6.90908e-08	6.41078e-06	1.26183e-05	1.47045e-05	2.94631e-05
d3_5	0.00708762	8.67981e-06	6.56818e-06	1.91696e-05	1.28345e-05	4.65264e-05	6.51395e-06	2.75528e-05	1.28336e-05	2.12281e-05	1.49473e-05	2.11755e-05	3.16743e-05	4.8655e-05	2.97396e-05	2.11582e-05	3.38343e-05	1.91651e-05	2.13101e-05	1.92198e-05	3.37848e-05	2.12091e-05	2.77144e-05	3.80567e-05	1.8083e-05	6.54647e-06	3.37312e-05	3.37654e-05	4.85866e-05	1.69743e-05	7.36257e-05	2.96727e-05	2.54144e-05	3.17059e-05	3.58053e-05	3.16393e-05	2.11879e-05	2.54546e-05	1.28103e-05	3.16247e-05	2.6416e-05	3.3898e-05	3.3769e-05	3.68777e-05	3.16476e-05	3.36955e-05	3.36902e-05	4.63157e-05	1.68092e-07	1.48478e-05	2.53e-05	8.54067e-06	4.21493e-05	1.69015e-05	2.53405e-05	1.48362e-05	1.90606e-05	1.69278e-05	2.5454e-05	2.74266e-05	1.473e-05	3.16106e-05	8.51214e-06	1.26384e-05	1.48352e-05	2.10769e-05	1.26575e-05	2.31574e-05	1.47935e-05	3.32818e-08	8.44612e-06	2.94906e-05	1.46963e-05	1.47647e-05	3.7732e-11	1.26436e-05	2.09818e-05	1.26428e-05	6.31765e-06	6.56382e-08	2.13496e-06	6.35503e-06	1.89641e-05
d3_6	0.00500383	1.07491e-05	6.68097e-06	1.60575e-05	8.62993e-06	6.55494e-06	2.96485e-05	1.49627e-05	2.75594e-05	2.96896e-05	7.61229e-06	2.74718e-05	2.1318e-05	1.28891e-05	1.39278e-05	4.42694e-05	3.16687e-05	1.27694e-05	2.37747e-06	4.32149e-05	6.48433e-06	4.42384e-05	2.11884e-05	3.18051e-05	5.26355e-05	3.38059e-05	1.29667e-05	3.37911e-05	5.47002e-05	2.7391e-05	1.50527e-05	2.32419e-05	7.57954e-06	4.4233e-05	3.90538e-05	4.41078e-05	2.11507e-05	1.48485e-05	3.57969e-05	3.4774e-05	1.27715e-05	2.96444e-05	1.69045e-05	2.74418e-05	2.74724e-05	2.9453e-05	4.20765e-05	3.1684e-05	2.94512e-05	3.37569e-05	5.26181e-05	2.53082e-05	2.11118e-05	1.91013e-05	4.41059e-05	2.73392e-05	8.47934e-06	2.96218e-05	3.58033e-05	8.53582e-06	2.10295e-05	2.73378e-05	8.44586e-06	2.94908e-05	2.73552e-05	1.68405e-05	9.08629e-08	3.36584e-05	1.26853e-05	6.24363e-08	1.47304e-05	3.57133e-05	1.89062e-05	2.21257e-05	6.39592e-06	8.47164e-06	1.68487e-05	2.48387e-08	2.31525e-05	1.68326e-05	6.2926e-06	6.33647e-06	2.10061e-05
d3_7	0.00361533	2.3618e-07	6.66846e-06	1.88639e-07	2.64187e-05	2.24199e-05	2.81497e-07	1.49107e-05	1.2852e-05	2.12738e-05	2.12218e-05	1.29361e-05	2.12609e-05	1.48767e-05	2.74691e-05	1.49889e-05	1.92107e-05	2.12775e-05	2.5447e-05	2.30138e-06	1.91641e-05	4.43568e-05	8.68403e-06	2.76024e-05	2.75326e-05	1.29359e-05	3.16328e-05	3.58589e-05	1.08157e-05	2.74671e-05	2.54046e-05	2.63957e-05	1.27665e-05	3.38252e-05	4.85895e-05	4.84532e-05	1.281e-05	6.50776e-06	1.9068e-05	6.52985e-06	1.48996e-05	2.53733e-05	2.53505e-05	4.62421e-05	2.53843e-05	3.36946e-05	2.11698e-05	2.73294e-05	2.32102e-05	2.52926e-05	2.53653e-05	1.48366e-05	1.481e-05	1.27881e-05	6.43334e-06	2.74171e-05	3.15241e-05	3.99584e-05	1.27494e-05	1.2715e-05	2.739e-05	1.89641e-05	4.21389e-05	1.35488e-07	2.10368e-05	8.46984e-06	6.3319e-06	2.53074e-05	6.36692e-06	2.10262e-05	1.26401e-05	8.49248e-06	1.26731e-05	7.86631e-08	1.26905e-05	1.47509e-05	6.40813e-06	4.78589e-08	6.29882e-06	6.3191e-06	1.48145e-05	2.30221e-08	2.52163e-05
d3_8	0.00264865	6.55858e-06	1.92064e-05	4.29695e-07	2.74603e-05	3.80643e-05	6.53247e-06	4.43686e-05	2.34229e-05	1.28702e-05	2.12961e-05	1.92511e-05	1.29073e-05	4.44244e-05	4.85462e-05	6.11262e-05	1.91812e-05	8.59326e-06	2.32573e-05	2.96897e-05	2.24311e-05	1.49408e-05	2.54504e-05	2.53676e-05	6.53265e-06	5.48251e-05	3.18349e-05	4.96385e-05	3.17183e-05	5.79026e-05	3.06304e-05	8.59069e-06	1.49349e-05	2.54177e-05	2.12992e-05	1.27953e-05	2.74807e-05	2.73263e-05	3.58153e-05	2.32432e-05	4.63192e-05	1.07098e-05	3.3715e-05	4.84037e-05	3.58326e-05	8.5583e-06	4.01062e-05	2.53796e-05	2.12089e-05	1.6927e-05	6.46189e-06	1.47952e-05	1.47717e-05	6.39201e-06	5.04702e-05	8.49271e-06	4.94179e-05	1.47594e-05	1.28236e-05	5.6672e-05	1.27093e-05	2.2201e-06	1.2738e-05	9.56959e-08	2.11077e-05	6.33069e-06	1.44897e-07	3.35862e-05	1.68773e-05	1.26897e-05	1.4825e-05	3.36016e-05	4.40873e-05	8.43711e-06	4.18649e-08	1.47479e-05	6.34556e-06	6.32055e-06	9.4486e-06	6.34295e-06	1.25568e-05	6.27826e-06	8.33405e-08
d3_9	0.00200904	1.64371e-07	6.60065e-06	1.91574e-05	8.64384e-06	3.38227e-05	3.39439e-05	2.34021e-05	6.61554e-06	3.80336e-05	2.55622e-05	1.49585e-05	1.49062e-05	3.3842e-05	1.91127e-05	3.43776e-06	1.48901e-05	2.955e-05	2.33917e-05	1.28236e-05	2.13298e-05	1.27969e-05	2.9076e-07	2.75772e-05	2.73687e-05	4.54228e-05	5.68561e-05	5.26807e-05	6.51456e-06	3.90774e-05	2.1213e-05	8.53746e-06	2.12052e-05	3.1762e-05	1.49224e-05	2.21643e-05	1.28372e-05	1.27846e-05	1.28826e-05	2.1108e-05	2.32709e-05	2.12028e-05	3.79127e-05	4.01033e-05	2.74395e-05	3.57762e-05	2.52022e-05	6.51484e-06	3.99966e-05	1.07233e-05	1.90472e-05	4.00135e-05	1.4927e-05	6.44824e-06	1.27117e-05	2.10833e-05	5.44445e-08	1.49122e-05	3.99698e-05	1.27618e-05	1.05991e-07	6.39306e-06	2.10694e-05	2.52595e-05	2.52374e-05	2.52349e-05	6.97822e-08	2.31464e-05	1.27193e-05	1.67759e-05	3.56958e-05	8.48126e-06	2.21184e-05	6.40714e-06	3.56719e-05	1.0286e-07	6.37544e-06	1.26012e-05	1.26287e-05	8.42942e-06	6.3234e-06	1.89398e-05	1.59188e-05
