	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41	d2_42	d2_43	d2_44	d2_45	d2_46	d2_47	d2_48	d2_49	d2_50	d2_51	d2_52	d2_53	d2_54	d2_55	d2_56	d2_57	d2_58	d2_59	d2_60	d2_61	d2_62	d2_63	d2_64	d2_65	d2_66	d2_67	d2_68	d2_69	d2_70	d2_71	d2_72	d2_73	d2_74	d2_75	d2_76	d2_77	d2_78	d2_79	d2_80	d2_81	d2_82
d3_0	0	0.125544	0.0522797	0.0293283	0.0186601	0.0129081	0.00969683	0.00740426	0.00602957	0.0054146	0.00472705	0.00411586	0.00371733	0.00344441	0.00332376	0.0030607	0.00310199	0.00271966	0.00265587	0.00265088	0.00266454	0.00243736	0.00239719	0.00241326	0.00228805	0.00201215	0.00213889	0.0021638	0.00222875	0.00203504	0.0018585	0.00202674	0.00181958	0.00175367	0.00186907	0.00177712	0.00176853	0.0016999	0.00153718	0.00168786	0.00164114	0.00148718	0.00140373	0.00137414	0.00138436	0.00112578	0.00131134	0.00121733	0.00134863	0.00106785	0.00106051	0.00114456	0.00104148	0.00103418	0.000905058	0.000911823	0.00088652	0.000865443	0.000782177	0.000607359	0.000574878	0.000521919	0.000557467	0.00052612	0.000622575	0.000561555	0.000473207	0.000554076	0.000515045	0.000497267	0.000442393	0.000426448	0.000400195	0.000317992	0.000279024	0.000357843	0.000265376	0.000328217	0.000246372	0.000285184	0.000193689	0.000181034	0.000415649
d3_1	0.0700929	1.28019e-05	6.55603e-06	3.07056e-05	2.12435e-05	1.28501e-05	8.60765e-06	9.6575e-06	2.1165e-05	2.06515e-07	4.00957e-05	2.12786e-05	8.58334e-06	2.75405e-05	2.74726e-05	2.96138e-05	1.91143e-05	1.90322e-05	3.17257e-05	2.22917e-05	2.96124e-05	2.11706e-05	8.52673e-06	2.11798e-05	1.90609e-05	4.4274e-05	2.1141e-05	3.16629e-05	2.11884e-05	2.53834e-05	4.63834e-05	2.32307e-05	3.37814e-05	2.74706e-05	3.37775e-05	1.27651e-05	4.85119e-05	1.26898e-05	1.47813e-05	3.37367e-05	2.73866e-05	2.73952e-05	3.58252e-05	3.16132e-05	3.15631e-05	1.48167e-05	2.73672e-05	2.11582e-05	4.00506e-05	3.36761e-05	2.64125e-05	2.52752e-05	6.40446e-06	2.10792e-05	2.17907e-06	2.94885e-05	8.47149e-06	1.89853e-05	3.36593e-05	1.8946e-05	4.83693e-05	1.26751e-05	2.16221e-06	2.74294e-05	2.52651e-05	8.50734e-06	6.36081e-06	1.47556e-05	1.89207e-05	1.26336e-05	3.15938e-05	2.31219e-05	1.26491e-05	3.36563e-05	1.2645e-05	1.47449e-05	1.47306e-05	1.47081e-05	6.34987e-06	1.25979e-05	1.8943e-05	1.31201e-09	1.26313e-05
d3_2	0.0296781	6.52973e-06	8.62058e-06	2.25489e-07	6.52681e-06	2.3358e-05	4.2243e-05	1.54542e-07	3.3757e-05	1.38577e-05	6.51765e-06	3.8034e-05	1.91881e-05	2.75376e-05	2.7468e-05	2.33361e-05	2.74488e-05	1.81268e-07	1.49111e-05	2.32329e-05	3.58668e-05	1.91083e-05	3.80215e-05	1.28344e-05	4.22614e-05	1.69535e-05	2.95977e-05	1.90797e-05	2.95825e-05	4.00961e-05	1.26807e-05	1.91019e-05	2.33144e-05	4.21189e-05	2.64186e-05	2.53352e-05	3.37491e-05	3.16197e-05	2.95199e-05	3.37323e-05	2.94974e-05	3.16056e-05	1.90377e-05	2.74032e-05	2.11439e-05	5.05418e-05	3.37263e-05	2.74006e-05	2.74283e-05	2.95204e-05	1.47712e-05	3.1603e-05	6.41254e-06	2.11059e-05	3.8907e-05	8.472e-06	2.7386e-05	3.58165e-05	2.11006e-05	1.27176e-05	2.73908e-05	4.83636e-05	2.73978e-05	1.4769e-05	8.482e-06	5.04435e-05	1.69155e-05	2.73918e-05	1.47282e-05	6.3803e-06	2.10201e-05	2.94447e-05	1.89264e-05	1.26356e-05	2.52443e-05	2.62987e-05	6.31347e-06	1.47291e-05	6.34085e-06	8.44087e-06	8.41051e-06	3.28042e-08	2.18101e-06
d3_3	0.0167191	2.54501e-05	2.33465e-05	2.67112e-07	2.34802e-07	6.53649e-06	1.27993e-05	1.28453e-05	1.70011e-05	2.27824e-06	3.8031e-05	1.90845e-05	6.53586e-06	1.91298e-05	1.69843e-05	1.91183e-05	2.74867e-05	3.79541e-05	2.32507e-05	1.70155e-05	4.22424e-05	4.74331e-05	2.53097e-05	2.11664e-05	8.53451e-06	2.2554e-06	1.69766e-05	2.33365e-05	1.91251e-05	3.27272e-05	5.05645e-05	6.44319e-06	1.28463e-05	3.1645e-05	4.00023e-05	8.52731e-06	1.90767e-05	1.48321e-05	1.90505e-05	4.20815e-05	1.27081e-05	8.48197e-06	1.90292e-05	4.94781e-05	6.52204e-05	2.52907e-05	8.50418e-06	3.16442e-05	3.15753e-05	1.89798e-05	1.90399e-05	2.94912e-05	3.16227e-05	4.41832e-05	1.47903e-05	2.52876e-05	3.1586e-05	1.89507e-05	1.48116e-05	1.89438e-05	6.37979e-06	6.3237e-06	2.73623e-05	2.73963e-05	4.40906e-08	1.47978e-05	1.26423e-05	1.05441e-05	1.47446e-05	1.47186e-05	1.89383e-05	2.31414e-05	1.47314e-05	1.2632e-05	3.61219e-08	3.43762e-08	1.68657e-05	1.2605e-05	3.0456e-08	6.30646e-06	3.44344e-08	2.42139e-08	3.99712e-05
d3_4	0.0106428	6.50042e-06	8.61067e-06	1.82106e-07	1.27945e-05	1.81208e-05	2.53923e-07	2.11688e-05	1.90843e-05	1.69715e-05	1.49279e-05	2.85926e-05	6.32337e-05	1.06644e-05	1.27508e-05	1.48903e-05	8.54776e-06	2.74914e-05	2.74476e-05	2.75006e-05	2.53612e-05	6.48727e-06	2.74863e-05	1.48715e-05	4.22653e-05	1.48783e-05	2.11355e-05	8.57147e-06	9.59008e-06	1.90797e-05	2.11153e-05	9.58666e-06	2.9524e-05	2.53123e-05	2.53712e-05	2.95292e-05	3.16667e-05	4.01269e-05	2.96096e-05	6.94482e-05	3.16606e-05	2.32242e-05	3.16724e-05	3.16378e-05	1.4794e-05	2.11106e-05	4.212e-05	1.26796e-05	1.48379e-05	1.27124e-05	5.47066e-05	5.891e-05	2.52994e-05	2.1102e-05	2.73851e-05	3.57807e-05	1.27067e-05	3.15595e-05	5.88817e-05	3.16076e-05	3.9986e-05	2.73757e-05	4.42053e-08	1.79028e-05	8.45107e-06	1.26276e-05	6.33231e-06	6.34068e-06	1.89426e-05	1.26361e-05	1.27054e-05	1.05494e-05	2.20586e-05	1.47188e-05	1.47126e-05	6.32324e-06	1.68141e-05	6.3519e-06	7.51751e-09	6.33302e-06	1.68107e-05	3.06034e-08	6.32858e-06
d3_5	0.007144	6.49376e-06	1.703e-05	6.54065e-06	1.07429e-05	2.12592e-05	6.4966e-06	2.33656e-06	1.86527e-07	1.28288e-05	1.49125e-05	1.49212e-05	3.5878e-05	1.30386e-06	3.80081e-05	4.85294e-05	1.27977e-05	2.12092e-05	2.11422e-05	2.54077e-05	9.65804e-06	1.48614e-05	1.27342e-05	4.84522e-05	6.45712e-06	1.27453e-05	2.33186e-05	2.25578e-06	2.53967e-05	1.90473e-05	6.52406e-05	1.06872e-05	4.84607e-05	1.49167e-05	2.75096e-05	3.27069e-05	2.11404e-05	2.25639e-06	2.94868e-05	5.47977e-05	3.37285e-05	3.37073e-05	2.95372e-05	3.16046e-05	2.95323e-05	1.26811e-05	3.89452e-05	3.78797e-05	2.52965e-05	2.74227e-05	6.41954e-06	2.73936e-05	3.16088e-05	3.36807e-05	2.52923e-05	4.84018e-05	1.47912e-05	1.48081e-05	4.22085e-05	8.42973e-06	2.5254e-05	3.05043e-05	2.73734e-05	1.89525e-05	1.89784e-05	1.26475e-05	2.31776e-05	6.3551e-06	4.83719e-05	2.7363e-05	1.47399e-05	1.89314e-05	6.34224e-06	8.44635e-06	6.29857e-06	1.47345e-05	2.52212e-05	1.26255e-05	1.26325e-05	1.894e-05	2.3116e-05	2.12153e-06	4.20305e-05
d3_6	0.00505319	6.55484e-06	1.80327e-05	6.54822e-06	1.91314e-05	1.70404e-05	3.17041e-05	6.52817e-06	1.49588e-05	2.75105e-05	2.12678e-05	2.12147e-05	1.177e-05	6.47143e-06	2.1237e-05	1.27087e-05	3.79956e-05	6.44612e-06	6.5419e-06	2.11682e-05	2.54317e-05	3.58908e-05	1.27688e-05	1.27272e-05	2.53393e-05	5.05476e-05	2.95216e-05	6.43783e-06	4.38987e-06	1.26918e-05	2.32252e-05	2.74835e-05	2.74455e-05	1.26794e-05	2.53216e-05	3.58709e-05	1.27392e-05	2.74451e-05	3.47578e-05	6.45035e-06	3.5845e-05	2.95081e-05	1.2718e-05	1.89985e-05	6.32091e-05	1.8969e-05	2.95123e-05	1.69119e-05	2.94823e-05	2.10545e-05	2.53214e-05	1.89862e-05	1.90046e-05	1.69024e-05	4.84111e-05	2.52932e-05	6.33078e-06	2.52506e-05	1.47947e-05	1.89388e-05	2.52863e-05	1.26591e-05	1.0611e-05	1.90004e-05	1.47311e-05	6.32926e-06	1.26741e-05	8.11754e-08	1.26436e-05	3.15412e-05	1.89577e-05	6.32657e-06	5.99448e-09	1.26466e-05	4.2703e-08	2.73254e-05	2.10316e-05	1.26264e-05	2.20983e-05	2.20665e-05	6.30099e-06	1.05241e-05	1.89422e-05
d3_7	0.00361376	2.964e-05	8.64316e-06	1.49408e-05	2.75263e-05	6.48035e-06	1.91398e-05	3.16735e-05	1.49358e-05	1.285e-05	6.53769e-06	2.5385e-05	1.27365e-05	6.41904e-06	1.27595e-05	3.27125e-05	2.1279e-05	2.75121e-05	4.22238e-05	4.00795e-05	2.96349e-05	1.06616e-05	2.11763e-05	1.06974e-05	2.11662e-05	2.53603e-05	3.37668e-05	3.79507e-05	2.54078e-05	1.0694e-05	2.53682e-05	4.43318e-05	2.0766e-05	3.16886e-05	3.7917e-05	3.16603e-05	6.38693e-06	2.53296e-05	1.90402e-05	3.15744e-05	1.48387e-05	2.73948e-05	2.10759e-05	1.26767e-05	2.11214e-05	4.63302e-05	4.41966e-05	1.2702e-05	2.738e-05	4.41721e-05	6.38852e-06	3.37451e-05	2.53409e-05	5.04715e-05	2.31985e-05	3.57647e-05	2.32078e-05	3.58163e-05	6.41155e-06	3.36732e-05	3.99672e-05	1.2649e-05	8.47249e-06	4.00143e-05	3.78626e-05	1.47315e-05	1.89513e-05	5.97639e-08	2.52351e-05	2.13602e-06	2.3127e-05	2.48658e-08	2.10348e-05	6.34081e-06	6.34691e-06	8.41056e-06	3.99132e-05	6.3358e-06	8.43447e-06	8.44418e-06	1.88943e-05	6.32658e-06	2.10448e-05
d3_8	0.00266799	2.05277e-07	6.48039e-06	1.4922e-05	2.1219e-05	2.33207e-05	6.49624e-06	1.28334e-05	1.90947e-05	4.22345e-05	6.53805e-06	2.54237e-05	2.75235e-05	2.7502e-05	3.17511e-05	3.59374e-05	1.28001e-05	1.48753e-05	2.75418e-05	1.49009e-05	2.96147e-05	3.58302e-05	2.53944e-05	3.37244e-05	2.95552e-05	6.534e-06	4.42704e-05	2.32391e-05	3.16195e-05	1.90625e-05	2.11624e-05	2.11879e-05	4.0048e-05	3.58128e-05	6.43678e-06	4.21753e-05	2.94863e-05	2.43148e-05	2.32072e-05	4.00396e-05	2.53671e-05	3.37501e-05	2.8511e-05	2.11223e-05	2.53196e-05	4.8489e-05	2.31925e-05	6.45417e-06	2.74337e-05	6.40506e-06	1.26827e-05	2.10907e-05	2.9568e-05	3.37789e-05	9.58533e-06	2.10965e-05	2.94471e-05	1.89616e-05	2.74327e-05	4.00202e-05	6.36208e-06	1.38357e-08	4.09292e-08	2.73766e-05	6.34947e-06	1.47848e-05	6.37666e-06	6.3926e-06	1.89368e-05	6.34989e-06	1.89408e-05	1.26369e-05	1.26242e-05	2.20652e-05	1.05488e-05	4.04264e-08	1.26512e-05	6.32878e-06	1.25994e-05	6.30932e-06	6.30663e-06	6.33192e-06	3.15672e-05
d3_9	0.00197943	6.52568e-06	2.12487e-05	1.49167e-05	2.25774e-07	1.49222e-05	6.52102e-06	1.49262e-05	1.49373e-05	2.54331e-05	1.72874e-07	1.68398e-07	1.91766e-05	2.54077e-05	2.53479e-05	6.50355e-06	2.96389e-05	3.80144e-05	4.21759e-05	2.11361e-05	4.43195e-05	2.3263e-05	4.22206e-05	2.5421e-05	1.27513e-05	1.28086e-05	1.90366e-05	3.5916e-05	3.37701e-05	3.80566e-05	3.15789e-05	6.45377e-06	2.96046e-05	8.54166e-06	4.00421e-05	3.37446e-05	4.63483e-05	2.53625e-05	1.90225e-05	2.95405e-05	4.85241e-05	8.65212e-08	4.42698e-05	1.27251e-05	2.73914e-05	3.57886e-05	3.16573e-05	4.63177e-05	1.47994e-05	2.10737e-05	1.90092e-05	9.57118e-06	3.37018e-05	1.58115e-05	2.10781e-05	3.16203e-05	2.10942e-05	9.50607e-06	2.10628e-05	1.05624e-05	2.52706e-05	2.83725e-05	1.26256e-05	2.73811e-05	1.47456e-05	2.10906e-05	8.48305e-06	8.48062e-06	1.26426e-05	2.52819e-05	2.10326e-05	3.9992e-05	2.10551e-05	2.31399e-05	3.1513e-05	2.10077e-05	2.10197e-05	2.73235e-05	2.52423e-05	2.10162e-05	8.40422e-06	4.16604e-08	2.10257e-05
