	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41	d2_42	d2_43	d2_44	d2_45	d2_46	d2_47	d2_48	d2_49	d2_50	d2_51	d2_52	d2_53	d2_54	d2_55	d2_56	d2_57	d2_58	d2_59	d2_60	d2_61	d2_62	d2_63	d2_64	d2_65	d2_66	d2_67	d2_68	d2_69	d2_70	d2_71	d2_72	d2_73	d2_74	d2_75	d2_76	d2_77	d2_78	d2_79	d2_80	d2_81	d2_82
d3_0	0	0.119229	0.0553245	0.0344525	0.0247531	0.0181411	0.0150567	0.0118305	0.0100698	0.00851046	0.007547	0.0069709	0.00610579	0.00612116	0.00523012	0.00427354	0.00426558	0.00410906	0.00394934	0.00322565	0.0034294	0.00315257	0.00265977	0.00252552	0.00257197	0.00271735	0.00265153	0.00234388	0.00246891	0.00198265	0.00193505	0.00166232	0.00181496	0.00208663	0.00168487	0.00148628	0.00192503	0.00155149	0.00156043	0.00157377	0.00175068	0.0014213	0.000968151	0.00147836	0.00137822	0.00129514	0.00125889	0.00143431	0.00112503	0.0013153	0.00126494	0.00109665	0.00116796	0.00108519	0.00074909	0.00101478	0.00116974	0.000678245	0.0010346	0.000764886	0.000601036	0.000590583	0.00039187	0.000688714	0.000550393	0.000949434	0.000642067	0.000902038	0.000831837	0.000522622	0.000422569	0.000392468	0.000299361	0.00074114	0.000429329	0.000214569	0.000168989	0.000311175	0.000443187	0.000266058	0.000169091	0.000248277	0.000934938
d3_1	0.0504998	1.68045e-05	2.36526e-05	2.32541e-05	3.7073e-05	1.72762e-05	1.60977e-05	2.10284e-05	2.08298e-05	1.22611e-05	3.03928e-05	0.000146611	2.61463e-05	1.40336e-05	1.95951e-05	1.22397e-05	0.000148771	1.75424e-05	3.21607e-05	1.51327e-05	1.91357e-05	2.72385e-05	2.00235e-05	2.84684e-05	1.68717e-05	0.000146131	0.000144713	1.70569e-05	1.14712e-05	1.24248e-05	2.13524e-05	2.07499e-05	3.00044e-05	2.62052e-05	1.69862e-05	3.84666e-05	2.7255e-05	0.000134153	7.26125e-06	1.31318e-05	2.03913e-05	1.34327e-05	8.84874e-06	1.64776e-05	8.30255e-06	1.94921e-05	1.48271e-05	5.38725e-06	3.31087e-06	1.55759e-05	1.13387e-05	5.32367e-06	1.52998e-05	1.71391e-05	7.26929e-06	1.11077e-05	1.17338e-05	1.61293e-05	1.81277e-05	1.34523e-05	1.61875e-05	8.28266e-06	1.22794e-05	1.3984e-05	5.24217e-06	1.01599e-05	1.04459e-05	9.65964e-06	9.5268e-06	1.16199e-05	7.07233e-06	4.38831e-06	2.91969e-06	1.8079e-06	1.95048e-05	6.51599e-06	4.25872e-06	1.70944e-06	4.53492e-06	2.76719e-06	4.97267e-06	1.01714e-05	2.41694e-05
d3_2	0.0229634	2.48077e-05	1.52432e-05	1.58076e-05	2.58176e-05	2.57692e-05	1.95028e-05	2.11312e-05	2.22203e-05	0.000145206	1.85548e-05	8.94453e-06	2.37967e-05	1.1747e-05	2.34329e-05	1.81391e-05	1.47774e-05	1.31821e-05	1.22469e-05	1.89845e-05	1.82965e-05	2.65811e-05	2.12622e-05	2.62937e-05	1.65239e-05	2.2668e-05	1.13328e-05	1.67046e-05	2.54048e-05	1.53323e-05	1.85366e-05	2.03127e-05	1.63052e-05	2.6298e-05	2.69424e-05	2.86053e-05	1.17494e-05	1.63206e-05	9.07741e-06	1.88344e-05	1.2831e-05	1.78228e-05	7.3332e-06	2.17834e-05	1.55836e-05	1.79307e-05	1.73009e-05	1.19163e-05	1.81943e-05	2.45932e-05	2.18537e-05	1.34092e-05	2.04458e-05	2.29321e-05	8.99071e-06	7.99602e-06	1.28225e-05	7.19862e-06	1.14529e-05	8.11622e-06	1.31045e-05	1.03454e-05	1.47403e-05	1.06445e-05	1.01091e-05	1.0503e-05	1.38995e-05	1.50751e-05	1.17706e-05	1.17262e-05	9.44839e-06	2.75388e-06	6.29399e-06	1.03977e-05	1.72558e-05	5.19266e-06	1.87909e-06	1.33906e-05	3.75168e-06	4.00525e-06	1.42037e-05	4.53317e-06	3.60926e-05
d3_3	0.0139596	1.58333e-05	2.99941e-05	1.07172e-05	1.42195e-05	2.15047e-05	1.92271e-05	2.07715e-05	1.02897e-05	3.12399e-05	2.44361e-05	2.66538e-05	2.17735e-05	1.27938e-05	3.47624e-05	1.63099e-05	2.98042e-05	1.89856e-05	1.90806e-05	3.06252e-05	1.29232e-05	2.02164e-05	1.80348e-05	9.55066e-06	2.27173e-05	2.994e-05	2.68209e-05	2.00823e-05	2.474e-05	2.05504e-05	5.03403e-06	1.56373e-05	1.82554e-05	1.99672e-05	1.84052e-05	2.20818e-05	2.66423e-05	9.40654e-06	1.03348e-05	2.76364e-05	2.13518e-05	1.53359e-05	2.05551e-05	2.71197e-05	1.05219e-05	9.35671e-06	0.000146418	2.4596e-05	1.14491e-05	2.36076e-05	1.12086e-05	0.000147701	1.22816e-05	2.22521e-05	1.5144e-05	1.72466e-05	6.10602e-06	1.85517e-05	7.84062e-06	1.55752e-05	1.51199e-05	0.000149107	1.73433e-05	1.03888e-05	3.67508e-06	9.28972e-06	2.11147e-05	9.20434e-06	7.83106e-06	6.20696e-06	5.67379e-06	2.00471e-05	1.09633e-06	2.83418e-06	2.94921e-05	8.63399e-06	9.1229e-06	1.02247e-05	9.3742e-06	1.01566e-05	5.37489e-06	7.61596e-07	2.4977e-05
d3_4	0.00949291	1.53846e-05	1.28551e-05	4.36686e-05	1.53583e-05	1.54036e-05	2.02673e-05	1.60864e-05	2.22828e-05	1.69798e-05	2.2756e-05	2.16344e-05	1.1583e-05	2.35638e-05	2.15417e-05	1.30819e-05	2.36948e-05	2.54474e-05	2.71172e-05	1.32597e-05	1.01969e-05	2.40443e-05	2.07605e-05	1.8076e-05	1.59477e-05	4.11119e-05	1.28994e-05	1.69573e-05	1.80176e-05	3.73479e-05	1.8298e-05	1.21168e-05	3.51367e-05	2.25612e-05	1.52935e-05	1.58066e-05	1.79183e-05	1.65235e-05	1.897e-05	1.14633e-05	0.000132339	2.34512e-05	1.77031e-05	2.82642e-05	1.64762e-05	1.87323e-05	1.19307e-05	1.94705e-05	1.75136e-05	3.13824e-05	1.37366e-05	7.46837e-06	1.76195e-05	1.46041e-05	1.06382e-05	8.0792e-06	1.36412e-05	1.22858e-05	1.05505e-05	1.09931e-05	1.17923e-05	0.000130714	1.29186e-05	5.73537e-06	8.80465e-06	4.41574e-06	1.07056e-05	2.50958e-05	1.25592e-05	1.60929e-05	1.19394e-05	1.07798e-05	1.02909e-05	6.92849e-06	1.5683e-05	1.91291e-05	2.04216e-05	1.7414e-06	3.82948e-06	5.22373e-06	1.30973e-05	1.99242e-05	1.44691e-05
d3_5	0.00693331	0.000141563	2.06134e-05	1.66562e-05	2.37761e-05	2.98111e-05	1.97281e-05	2.8214e-05	1.40159e-05	1.36731e-05	1.95845e-05	2.93776e-05	0.000143348	1.87161e-05	1.81372e-05	1.99387e-05	1.49006e-05	2.8185e-05	1.90184e-05	2.20323e-05	2.17652e-05	1.57615e-05	2.15191e-05	2.54363e-05	1.5865e-05	1.60021e-05	1.31445e-05	0.00014714	1.7966e-05	2.7775e-05	2.25473e-05	2.4586e-05	2.34227e-05	1.15167e-05	1.28523e-05	1.67193e-05	2.28586e-05	1.55853e-05	1.15111e-05	2.27389e-05	1.44349e-05	0.000138107	2.42972e-05	1.08973e-05	1.64862e-05	3.16762e-05	1.42451e-05	1.8638e-05	1.55741e-05	5.73317e-06	2.59198e-05	1.5849e-05	1.35911e-05	1.2619e-05	2.04321e-05	1.85437e-05	1.50199e-05	1.35839e-05	8.90969e-06	5.96415e-06	2.12336e-05	1.55408e-05	3.69059e-05	1.45216e-05	7.48477e-06	1.28842e-05	9.61664e-06	1.41928e-05	1.17206e-05	4.19099e-06	4.62287e-06	7.23587e-06	6.34227e-06	1.81211e-05	8.52062e-06	0.000137464	1.65022e-05	6.89203e-06	6.25148e-06	7.18397e-06	7.59018e-06	2.70482e-06	2.62363e-05
d3_6	0.00524498	2.14923e-05	1.47117e-05	1.92363e-05	3.81642e-05	0.000151844	1.02306e-05	0.000145799	2.70188e-05	1.29368e-05	2.20091e-05	2.05187e-05	2.81103e-05	8.36826e-06	2.60497e-05	2.39865e-05	2.82645e-05	2.62015e-05	0.000150378	1.98876e-05	1.48725e-05	2.66675e-05	3.03711e-05	2.783e-05	1.47952e-05	2.21387e-05	2.584e-05	1.88604e-05	1.7422e-05	1.99371e-05	3.35592e-05	1.3511e-05	1.64777e-05	1.77822e-05	2.25486e-05	1.38073e-05	1.95614e-05	7.74502e-06	1.43014e-05	0.000139174	1.9717e-05	2.10975e-05	2.08181e-05	7.48317e-06	1.05414e-05	1.5509e-05	5.20164e-06	1.17078e-05	1.33832e-05	1.37671e-05	7.80971e-06	1.00172e-05	1.07248e-05	0.000157047	2.50453e-05	1.29342e-05	1.96251e-05	3.86966e-06	1.75874e-05	6.32661e-06	2.28651e-05	1.19463e-05	1.51554e-06	1.26303e-05	1.05995e-05	2.38136e-06	8.64676e-06	2.22452e-05	9.01428e-06	9.39503e-06	9.26908e-06	3.76909e-05	8.20466e-06	5.26622e-06	6.00613e-06	1.66248e-05	6.75629e-06	4.79391e-06	6.2774e-07	5.96733e-06	2.80725e-06	1.22585e-06	2.66556e-05
d3_7	0.0040904	1.85823e-05	1.32379e-05	1.9128e-05	1.47813e-05	1.95759e-05	9.05034e-06	2.11322e-05	1.55096e-05	1.44442e-05	1.31716e-05	1.47401e-05	3.15893e-05	1.09144e-05	2.68382e-05	1.37322e-05	1.30399e-05	1.37798e-05	2.03288e-05	1.74388e-05	2.73353e-05	2.52705e-05	2.84896e-05	3.30335e-05	0.000155071	2.00226e-05	1.80342e-05	2.61559e-05	9.43802e-06	1.74681e-05	2.25799e-05	1.26435e-05	1.20281e-05	0.000145213	1.3372e-05	0.00014665	8.39249e-06	2.07064e-05	1.12832e-05	1.04976e-05	2.76862e-05	0.000146201	2.10985e-05	1.81683e-05	2.32975e-05	1.999e-05	8.07932e-06	1.5622e-05	2.48221e-05	6.65375e-06	1.40174e-05	8.64964e-06	1.69908e-05	1.17169e-05	8.23167e-06	2.83651e-05	1.56316e-05	9.94383e-06	0.000136405	1.55279e-05	2.26518e-05	1.15841e-05	0.000146474	1.86937e-05	1.18565e-05	1.00031e-05	6.96374e-06	1.30458e-05	1.2187e-06	4.57516e-06	1.62234e-05	1.17379e-05	1.02213e-05	1.15349e-05	1.35456e-05	7.1235e-06	6.76721e-06	2.74379e-06	3.97375e-06	0.000130381	1.10885e-05	8.93151e-06	1.31575e-05
d3_8	0.00325999	1.60754e-05	1.73224e-05	1.93936e-05	2.27331e-05	2.45637e-05	1.1056e-05	1.78684e-05	7.90699e-06	9.69268e-06	1.6429e-05	1.7596e-05	2.41835e-05	2.36701e-05	1.64796e-05	1.49002e-05	2.40674e-05	9.42377e-06	0.000145557	2.6004e-05	2.12502e-05	0.000141795	0.000147982	2.57461e-05	0.000136791	1.67193e-05	1.64582e-05	2.32421e-05	1.10173e-05	1.93554e-05	1.89854e-05	2.3516e-05	1.89643e-05	1.12533e-05	1.39861e-05	1.76928e-05	2.79835e-05	1.09673e-05	1.48283e-05	1.94807e-05	2.21092e-05	7.22607e-06	2.25664e-05	1.30272e-05	1.48885e-05	1.6785e-05	1.54348e-05	1.33421e-05	2.2246e-05	1.89224e-05	1.03993e-05	1.76372e-05	9.44222e-06	2.11352e-05	1.74432e-05	6.72054e-06	1.47218e-05	1.06064e-05	1.27275e-05	9.51131e-06	2.18097e-05	7.55608e-06	2.19568e-05	1.70754e-05	1.6607e-05	1.38708e-05	3.51282e-06	2.58561e-05	1.06197e-05	8.75899e-06	1.37781e-05	1.43559e-05	6.76248e-06	8.83314e-06	3.89911e-06	2.20665e-05	9.13768e-06	7.45404e-06	4.29872e-06	7.00244e-06	8.13753e-06	9.58741e-06	2.43246e-05
d3_9	0.00266413	1.7612e-05	1.65556e-05	2.17921e-05	1.81953e-05	1.66071e-05	2.44166e-05	1.84839e-05	2.07812e-05	2.12474e-05	2.79491e-05	2.08425e-05	2.19592e-05	1.97133e-05	1.34236e-05	2.11136e-05	2.59294e-05	1.22574e-05	2.08541e-05	1.67998e-05	9.77578e-06	3.30405e-05	2.24373e-05	1.51572e-05	1.9178e-05	2.94965e-05	3.03435e-05	1.61667e-05	2.46943e-05	9.17559e-06	1.56685e-05	1.73711e-05	1.02803e-05	1.6826e-05	1.61114e-05	2.64032e-05	3.45378e-05	1.85018e-05	1.13151e-05	1.36043e-05	2.3995e-05	2.154e-05	9.43775e-06	1.36553e-05	1.25127e-05	1.4739e-05	1.85758e-05	8.56397e-06	2.64737e-05	0.000150162	2.45558e-05	1.03378e-05	2.32854e-05	1.91995e-05	1.62782e-05	2.37384e-05	1.82393e-05	1.399e-05	9.08874e-06	1.75927e-05	9.99261e-06	1.9141e-05	2.72173e-05	1.37895e-05	1.70771e-05	3.60778e-06	9.3262e-06	7.36349e-06	8.3461e-06	7.2413e-06	1.30526e-05	1.48967e-05	7.80141e-06	1.68745e-05	4.97392e-06	1.13983e-05	1.06662e-05	9.0844e-06	1.92401e-06	2.9748e-06	1.58825e-05	1.50491e-07	2.48046e-05
