	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41	d2_42	d2_43	d2_44	d2_45	d2_46	d2_47	d2_48	d2_49	d2_50	d2_51	d2_52	d2_53	d2_54	d2_55	d2_56	d2_57	d2_58	d2_59	d2_60	d2_61	d2_62	d2_63	d2_64	d2_65	d2_66	d2_67	d2_68	d2_69	d2_70	d2_71	d2_72	d2_73	d2_74	d2_75	d2_76	d2_77	d2_78	d2_79	d2_80	d2_81	d2_82
d3_0	0	0.124875	0.0518274	0.0289429	0.0187238	0.0130861	0.00971418	0.0072837	0.0061351	0.00504722	0.00457245	0.00397901	0.00396789	0.00343006	0.00337575	0.0030739	0.00291125	0.0027234	0.00266879	0.00269795	0.00260221	0.00253586	0.002219	0.00228168	0.00221	0.00209379	0.00226028	0.00202925	0.00202439	0.00194285	0.00183112	0.00192566	0.00172037	0.00176505	0.00192542	0.00163429	0.00154698	0.00156542	0.00139355	0.0014203	0.00142443	0.00147216	0.00116748	0.00125075	0.00127967	0.00126158	0.00106416	0.000900699	0.00116726	0.00107186	0.00101729	0.00106871	0.00094686	0.000922157	0.000833399	0.000985901	0.000791274	0.00081741	0.000800257	0.000624786	0.000637053	0.000627595	0.000596722	0.000534351	0.000590595	0.000508097	0.000429701	0.000458696	0.000429471	0.000389652	0.000320688	0.000415715	0.000353925	0.000304793	0.000323483	0.000234639	0.000238859	0.00027617	0.000171827	0.000161314	0.000236515	0.00012984	0.000376647
d3_1	0.0698061	8.62897e-06	8.61179e-06	4.62097e-05	1.90095e-05	2.32069e-05	3.67783e-05	1.27251e-05	2.7368e-05	6.47191e-06	6.49832e-06	1.89973e-05	3.37095e-05	1.90228e-05	1.48874e-05	2.73507e-05	3.15272e-05	2.5256e-05	3.36063e-05	3.35586e-05	2.24344e-06	1.27334e-05	3.35744e-05	3.77736e-05	3.77994e-05	1.68889e-05	2.73376e-05	2.73382e-05	2.10909e-05	3.56395e-05	1.26572e-05	8.45792e-06	2.09972e-05	6.90808e-05	3.5671e-05	2.51994e-05	1.68364e-05	5.44438e-05	1.47557e-05	4.27551e-06	2.09685e-05	1.0563e-05	3.03979e-05	2.72836e-05	2.9374e-05	3.56019e-05	4.81782e-05	6.39182e-06	2.09634e-05	2.3088e-05	1.26049e-05	3.1475e-05	2.10072e-05	3.35123e-05	8.40881e-06	2.09249e-05	4.39424e-05	1.88823e-05	2.72465e-05	1.46583e-05	3.13828e-05	2.30632e-05	1.57171e-05	8.43321e-06	2.5134e-05	1.88367e-05	4.91571e-05	1.25792e-05	1.25895e-05	8.40921e-06	2.09362e-05	1.47871e-08	1.88206e-05	2.71962e-05	8.01828e-09	6.29162e-06	2.09118e-05	1.25687e-05	6.31587e-06	2.3001e-05	6.27387e-06	8.37785e-06	2.11657e-06
d3_2	0.0295834	6.53511e-06	1.90548e-05	1.91921e-07	1.48445e-05	6.47974e-06	1.27894e-05	3.36673e-05	4.20205e-05	2.53033e-05	2.73921e-05	2.1165e-05	8.55764e-06	2.31903e-05	4.40806e-05	1.28746e-07	2.73388e-05	1.06608e-05	2.10517e-05	3.77938e-05	1.90033e-05	1.47945e-05	2.73402e-05	1.11286e-07	3.99252e-05	2.41451e-05	1.26398e-05	1.26943e-05	6.38148e-06	3.98396e-05	2.52433e-05	4.18787e-05	3.77674e-05	5.23471e-05	1.89309e-05	2.10358e-05	2.31151e-05	2.1037e-05	2.52006e-05	4.71402e-05	3.97864e-05	3.35343e-05	4.2954e-05	9.51652e-06	1.46707e-05	2.51667e-05	2.72505e-05	2.30616e-05	3.14739e-05	3.35002e-05	2.72307e-05	2.10068e-05	2.09511e-05	2.93576e-05	2.72192e-05	1.78555e-05	1.25971e-05	4.39287e-05	1.25966e-05	8.40073e-06	2.51211e-05	6.3432e-06	3.14036e-05	1.25772e-05	1.6763e-05	6.35671e-06	6.21219e-08	3.13988e-05	1.46648e-05	1.88348e-05	1.88221e-05	1.88417e-05	2.93067e-05	6.2963e-06	6.27279e-06	2.09446e-05	2.7191e-05	3.55236e-05	6.2633e-06	1.25461e-05	2.12274e-06	6.28349e-06	2.72014e-05
d3_3	0.0166943	1.27806e-05	8.58693e-06	2.95021e-05	2.63527e-05	2.32298e-05	6.46458e-06	2.31756e-05	1.06691e-05	8.5973e-06	2.42474e-05	2.11469e-05	1.89922e-05	3.36666e-05	3.14978e-05	1.47951e-05	4.40769e-05	2.10503e-05	3.99006e-05	2.10984e-05	2.9433e-05	3.99278e-05	2.72818e-05	3.98476e-05	6.44742e-06	1.89657e-05	4.19518e-05	2.52568e-05	4.82386e-05	2.10229e-05	3.36003e-05	1.89201e-05	4.60975e-05	3.14575e-05	4.39931e-05	2.72986e-05	1.47404e-05	2.41193e-05	4.19475e-05	4.40377e-05	6.3409e-06	1.26459e-05	2.72358e-05	3.35474e-05	3.1433e-05	2.93259e-05	2.93693e-05	1.88762e-05	3.77185e-05	5.64971e-05	3.34908e-05	4.60842e-05	1.26817e-05	6.32793e-06	3.7674e-05	2.93094e-05	3.13729e-05	8.43014e-06	1.46961e-05	1.89056e-05	2.72309e-05	2.09244e-05	2.30418e-05	2.7186e-05	1.46723e-05	2.72415e-05	8.3799e-06	1.25835e-05	1.46852e-05	6.33455e-06	1.25685e-05	4.97003e-08	2.93168e-05	1.46335e-05	1.25955e-05	4.98797e-08	2.5077e-05	6.27386e-06	6.28628e-06	2.09258e-05	6.2822e-06	6.26704e-06	3.34684e-05
d3_4	0.0105512	6.51692e-06	1.48861e-05	2.31927e-05	2.11238e-05	2.21835e-05	2.7363e-05	1.27166e-05	8.53679e-06	1.27534e-05	1.37725e-05	3.78282e-05	2.35506e-07	6.48824e-06	8.58235e-06	5.02987e-05	2.25724e-06	3.98655e-05	1.9005e-05	3.56982e-05	3.35744e-05	3.35801e-05	3.57116e-05	1.78946e-05	7.46817e-06	8.53569e-06	2.32033e-05	2.73259e-05	2.10073e-05	2.73181e-05	1.89794e-05	2.72766e-05	1.89846e-05	1.8883e-05	4.40403e-05	6.70032e-05	3.35744e-05	1.8914e-05	5.02799e-05	1.26284e-05	2.51552e-05	3.14419e-05	6.35055e-06	5.23274e-05	8.48534e-06	5.23398e-05	3.55918e-05	2.09795e-05	3.14426e-05	3.35611e-05	1.89214e-05	3.35673e-05	3.97494e-05	3.14151e-05	2.93571e-05	2.09697e-05	2.09567e-05	1.25914e-05	2.72106e-05	4.60666e-05	1.77831e-05	2.09329e-05	2.40476e-05	1.25755e-05	1.4714e-05	2.09505e-05	2.09469e-05	6.28662e-06	8.38693e-06	1.46571e-05	1.88281e-05	1.46659e-05	2.09248e-05	2.30117e-05	6.28833e-06	1.25487e-05	6.29071e-06	1.46589e-05	1.88224e-05	1.46225e-05	6.68775e-09	6.29714e-09	3.14404e-05
d3_5	0.00711374	1.90753e-05	2.11184e-05	1.90001e-05	1.90632e-05	1.47951e-05	2.27807e-06	3.78477e-05	3.57098e-05	1.63613e-07	2.73422e-05	9.61063e-06	6.43132e-06	1.69138e-05	3.77815e-05	4.82633e-05	1.8989e-05	3.98813e-05	1.70705e-07	2.73415e-05	1.69387e-05	2.31381e-05	3.15005e-05	5.02788e-05	3.15162e-05	3.99595e-05	1.47707e-05	1.47974e-05	4.82302e-05	1.26637e-05	3.98559e-05	2.10751e-05	6.5967e-05	8.51961e-06	3.98099e-05	5.23495e-05	1.89197e-05	5.23799e-05	3.45924e-05	3.66651e-05	2.72676e-05	3.97864e-05	2.72779e-05	1.89059e-05	3.55948e-05	2.83539e-05	1.26357e-05	4.18782e-05	3.3545e-05	4.39678e-05	5.0241e-05	4.81994e-05	1.6797e-05	1.78608e-05	3.9787e-05	3.13947e-05	1.46726e-05	3.76919e-05	1.88763e-05	4.39297e-05	1.25454e-05	2.0956e-05	2.72205e-05	1.46745e-05	2.09397e-05	3.34995e-05	2.72041e-05	6.30568e-06	2.92689e-05	2.09414e-05	1.25687e-05	6.3005e-06	2.7194e-05	2.30494e-05	6.27797e-06	2.09087e-05	2.09112e-05	2.63273e-08	8.37782e-06	4.26654e-09	1.49202e-08	6.29926e-06	4.28619e-05
d3_6	0.00503645	1.06788e-05	6.48719e-06	2.11186e-05	1.48126e-05	6.49915e-06	8.581e-06	1.27504e-05	3.36273e-05	2.1114e-05	1.69044e-05	1.69192e-05	2.10568e-05	3.78034e-05	3.77832e-05	3.57234e-05	5.45353e-05	5.24264e-05	2.31632e-05	4.19736e-05	6.43111e-06	1.47564e-05	2.7358e-05	3.35747e-05	1.47853e-05	4.09839e-05	3.98909e-05	3.78196e-05	8.54113e-06	3.9879e-05	2.73139e-05	1.26435e-05	1.89448e-05	3.3547e-05	2.10109e-05	3.14976e-05	2.10046e-05	1.89681e-05	5.02966e-05	2.51967e-05	2.10564e-05	6.37308e-06	4.19211e-05	4.18777e-05	3.77321e-05	2.93385e-05	4.18797e-05	1.26043e-05	3.35231e-05	8.45774e-06	1.26366e-05	1.89022e-05	2.10021e-05	4.1937e-05	3.9811e-05	4.17999e-05	2.51113e-05	3.34935e-05	6.32472e-06	5.23084e-05	2.51552e-05	3.34963e-05	1.88608e-05	1.88828e-05	2.93245e-05	1.4651e-05	3.97295e-05	2.10141e-05	3.13647e-05	2.93247e-05	2.82425e-05	1.25481e-05	6.30383e-06	2.30284e-05	3.34656e-05	2.5082e-05	1.25144e-08	1.25623e-05	6.28089e-06	1.25546e-05	2.56825e-08	6.30311e-06	1.46553e-05
d3_7	0.00356728	2.11348e-05	1.59485e-05	1.2754e-05	1.90202e-05	1.28063e-05	1.48473e-05	1.4848e-05	1.27904e-05	2.94724e-05	1.27321e-05	2.73469e-05	6.46718e-06	1.90121e-05	8.6534e-06	2.73525e-05	4.82323e-05	3.87848e-05	2.10802e-05	1.69316e-05	3.57346e-05	2.73627e-05	1.27243e-05	8.49482e-06	3.98653e-05	1.26589e-05	1.26609e-05	1.47901e-05	2.52051e-05	3.35486e-05	2.52026e-05	1.47531e-05	1.26677e-05	2.10628e-05	2.52583e-05	2.94144e-05	1.89443e-05	1.47502e-05	4.40182e-05	1.26559e-05	2.51854e-05	2.51812e-05	2.7269e-05	3.97808e-05	2.93415e-05	8.42829e-06	3.34949e-05	2.51417e-05	1.88909e-05	1.89253e-05	3.35223e-05	2.82718e-05	2.09901e-05	1.26146e-05	2.72469e-05	5.64625e-05	6.31257e-06	6.32476e-06	6.32025e-06	4.81153e-05	2.93428e-05	1.25774e-05	3.66076e-05	5.22806e-05	2.51079e-05	3.34904e-05	1.88465e-05	2.30065e-05	1.25587e-05	1.46651e-05	2.09374e-05	3.13674e-05	2.32429e-08	1.25538e-05	1.46505e-05	8.37682e-06	6.28557e-06	6.29246e-06	1.42501e-08	1.46433e-05	6.27883e-06	6.29776e-06	3.13715e-05
d3_8	0.00265152	2.11809e-05	1.27296e-05	6.49702e-06	3.04898e-05	3.15789e-05	2.73836e-05	2.73591e-05	1.90104e-05	1.48426e-05	1.90175e-05	3.36718e-05	2.31155e-06	2.11004e-05	6.28587e-05	2.10151e-05	2.52815e-05	1.8973e-05	3.15755e-05	4.20139e-05	8.52243e-06	3.36211e-05	1.48022e-05	3.36308e-05	2.52501e-05	1.89882e-05	8.49118e-06	2.94178e-05	3.9821e-05	2.51722e-05	2.10101e-05	1.26564e-05	5.65817e-05	1.89332e-05	1.2635e-05	3.35837e-05	2.72892e-05	4.81566e-05	5.02544e-05	6.38161e-06	4.61082e-05	1.47414e-05	2.09555e-05	2.52358e-05	3.35418e-05	3.35145e-05	3.35915e-05	3.35367e-05	4.60751e-05	2.30657e-05	2.51415e-05	2.30661e-05	1.26478e-05	3.77118e-05	3.77091e-05	2.51459e-05	2.72396e-05	4.18576e-05	3.76429e-05	1.4703e-05	1.47175e-05	1.25933e-05	1.88708e-05	1.885e-05	1.05038e-05	6.34589e-06	1.25875e-05	2.72084e-05	3.13821e-05	1.57326e-05	1.99116e-05	8.40792e-06	2.51097e-05	1.67828e-05	1.88569e-05	5.89031e-08	1.46596e-05	1.46335e-05	3.61382e-08	2.72108e-05	1.25546e-05	1.25688e-05	3.65886e-05
d3_9	0.00195509	1.27823e-05	2.53064e-05	6.44386e-06	8.57731e-06	1.06291e-05	1.5857e-05	1.48062e-05	1.48629e-05	5.66343e-05	1.4747e-05	1.69323e-05	2.10588e-05	1.48381e-05	4.19162e-05	2.31527e-05	2.31711e-05	2.32229e-05	2.31225e-05	2.31543e-05	2.5241e-05	3.98319e-05	1.68742e-05	1.26783e-05	4.19301e-05	3.9851e-05	1.68783e-05	3.99188e-05	3.88078e-05	2.94168e-05	2.51917e-05	4.18954e-05	1.4737e-05	3.77392e-05	2.51708e-05	4.82084e-05	1.4752e-05	5.85886e-05	3.35814e-05	1.88924e-05	3.35883e-05	2.31148e-05	1.8877e-05	5.02801e-05	5.86012e-05	3.56295e-05	2.1011e-05	2.30846e-05	2.51734e-05	2.51797e-05	6.33434e-06	2.30815e-05	2.93551e-05	2.30648e-05	2.51697e-05	6.34281e-06	2.0988e-05	2.30532e-05	4.18564e-05	3.56335e-05	1.26086e-05	1.67946e-05	4.81005e-05	3.97551e-05	2.51391e-05	1.26116e-05	2.30101e-05	3.34507e-05	3.13954e-05	6.30276e-06	6.33292e-06	2.08887e-05	2.72066e-05	1.25749e-05	2.06961e-08	2.0938e-05	6.30066e-06	8.38178e-06	1.46419e-05	6.28492e-06	1.4652e-05	8.37806e-06	2.72015e-05
