	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41	d2_42	d2_43	d2_44	d2_45	d2_46	d2_47	d2_48	d2_49	d2_50	d2_51	d2_52	d2_53	d2_54	d2_55	d2_56	d2_57	d2_58	d2_59	d2_60	d2_61	d2_62	d2_63	d2_64	d2_65	d2_66	d2_67	d2_68	d2_69	d2_70	d2_71	d2_72	d2_73	d2_74	d2_75	d2_76	d2_77	d2_78	d2_79	d2_80	d2_81	d2_82
d3_0	0	0.0933414	0.0458943	0.0300098	0.0219745	0.017518	0.0142233	0.0121808	0.0103888	0.0090192	0.00798703	0.00727717	0.00656562	0.00594386	0.0054995	0.00511309	0.00474984	0.00432565	0.00412321	0.00383196	0.00351891	0.00349759	0.00308403	0.0030982	0.00288077	0.00293987	0.00264092	0.00244962	0.00245391	0.00240209	0.00232638	0.00210002	0.00199782	0.00205413	0.0018707	0.00194479	0.00189704	0.00175366	0.00170145	0.0016047	0.00165982	0.00154662	0.00157244	0.00156486	0.00135192	0.00144227	0.00135523	0.00143044	0.00130337	0.00130199	0.00129524	0.0011169	0.00120718	0.00117058	0.00110263	0.00113608	0.00118218	0.00106932	0.00113492	0.00106018	0.00105838	0.00103076	0.000979444	0.000963236	0.00100392	0.0009913	0.000921988	0.000822375	0.0009613	0.000959529	0.00080359	0.000972538	0.000884629	0.000866229	0.000797087	0.000762253	0.000816716	0.000754409	0.000789661	0.000732213	0.000677435	0.000766518	0.0101879
d3_1	0.139269	5.33736e-06	1.46369e-05	9.33756e-06	1.2e-05	9.32654e-06	5.34666e-06	3.58808e-05	1.86265e-05	1.13199e-05	7.00668e-07	5.34611e-06	1.1963e-05	1.3315e-05	1.19746e-05	9.33645e-06	1.19696e-05	2.12807e-05	9.33703e-06	9.32362e-06	1.33015e-05	4.03088e-06	1.06603e-05	1.06429e-05	8.01397e-06	1.32974e-05	4.03051e-06	1.19916e-05	1.06427e-05	1.59789e-05	1.72929e-05	3.53128e-08	1.13023e-05	2.4584e-05	3.19614e-08	1.06434e-05	4.02132e-06	1.7288e-05	1.86266e-05	6.67786e-06	1.5965e-05	2.45854e-05	1.19808e-05	7.98937e-06	1.06422e-05	4.00724e-06	7.99151e-06	2.98945e-05	2.1258e-05	1.13038e-05	4.00698e-06	3.99482e-06	2.02357e-08	1.35334e-06	1.59648e-05	1.72796e-05	1.59701e-05	1.97131e-08	1.3289e-05	1.46167e-05	7.26889e-09	1.46221e-05	1.59489e-05	1.3303e-05	9.31058e-06	1.92614e-05	2.52319e-05	1.32887e-05	5.34033e-06	1.86223e-05	9.32381e-06	1.72734e-05	3.99552e-06	6.65907e-06	9.29667e-06	1.85968e-05	1.86104e-05	9.31127e-06	4.00671e-06	7.97284e-06	1.06478e-05	1.32837e-05	0.000166086
d3_2	0.0160411	5.33432e-06	1.06538e-05	4.01642e-06	7.35448e-06	1.32989e-05	9.34551e-06	1.59652e-05	8.0082e-06	1.46273e-05	1.86371e-05	1.19803e-05	1.59731e-05	5.33977e-06	7.99916e-06	9.31597e-06	9.98652e-06	8.00147e-06	4.02039e-06	9.33387e-06	7.98025e-06	1.03942e-05	6.68675e-06	1.06482e-05	1.3506e-06	9.33487e-06	4.01283e-06	1.59577e-05	2.25928e-05	1.32988e-05	1.86329e-05	2.52558e-05	8.00427e-06	1.46251e-05	2.12719e-05	1.19724e-05	1.33069e-05	1.06676e-05	1.59575e-05	1.5968e-05	4.01822e-06	1.46419e-05	3.99281e-06	9.32658e-06	7.9784e-06	4.03575e-06	9.31654e-06	4.00469e-06	2.2579e-05	9.31822e-06	1.46406e-08	1.46272e-05	1.33006e-05	1.72908e-05	7.98868e-06	9.30435e-06	1.59671e-05	1.32836e-05	1.36943e-05	2.52384e-05	1.85993e-05	4.0036e-06	2.25888e-05	5.32656e-06	7.97764e-06	1.32911e-05	5.33499e-06	1.7292e-05	7.98714e-06	7.99005e-06	1.46185e-05	7.97228e-06	1.92617e-05	7.98885e-06	1.59488e-05	8.09741e-09	9.2994e-06	7.99543e-06	5.31932e-06	6.65481e-06	1.32767e-05	1.19697e-05	0.000213312
d3_3	0.00956662	6.67893e-06	5.34624e-06	1.8646e-05	2.26108e-05	1.19781e-05	4.0437e-06	4.00859e-06	7.97835e-06	4.69419e-06	7.98845e-06	5.33299e-06	1.52984e-05	1.70007e-08	4.01988e-06	1.46464e-05	1.46453e-05	4.01054e-06	1.72956e-05	1.46373e-05	9.31351e-06	4.01112e-06	1.06729e-05	5.34696e-06	2.65854e-05	3.99627e-06	1.92971e-05	1.9266e-05	1.19999e-05	5.36306e-06	1.53165e-05	1.34113e-06	1.06424e-05	4.00458e-06	1.32818e-05	9.30842e-06	1.59563e-05	9.31871e-06	1.59538e-05	9.30809e-06	2.0281e-06	7.99311e-06	2.32723e-05	1.19858e-05	1.52899e-05	1.19784e-05	1.06428e-05	1.59856e-05	8.00323e-06	2.12633e-05	1.19615e-05	1.33071e-05	7.99981e-06	1.85969e-05	9.31355e-06	3.9916e-06	1.99334e-05	1.06419e-05	2.09289e-08	1.19931e-05	1.72763e-05	7.98888e-06	1.46143e-05	9.30401e-06	1.06473e-05	1.59595e-05	9.32713e-06	5.31916e-06	2.25895e-05	5.33806e-06	9.31583e-06	1.46248e-05	1.39689e-05	2.17567e-08	9.31622e-06	2.1246e-05	1.06268e-05	3.99939e-06	1.32807e-05	1.92746e-05	2.25988e-05	9.29697e-06	0.000201352
d3_4	0.00709898	1.86359e-05	4.11775e-08	4.01902e-06	1.86307e-05	6.00814e-06	4.00935e-06	9.32603e-06	7.99714e-06	1.35589e-06	1.75667e-08	4.0217e-06	1.32997e-05	2.129e-05	1.92776e-05	9.99238e-06	1.36533e-06	2.39231e-05	6.67773e-06	1.99564e-05	2.53892e-08	5.33249e-06	1.19827e-05	1.1314e-05	9.32332e-06	2.39467e-05	4.00809e-06	1.19695e-05	7.99034e-06	5.36258e-06	5.33005e-06	2.52416e-05	1.72925e-05	1.34472e-06	4.00894e-06	1.46395e-05	1.66356e-05	5.33163e-06	1.3298e-05	1.3305e-05	1.46332e-05	1.13018e-05	2.32408e-05	1.29986e-08	1.99654e-05	6.65479e-06	6.6654e-06	1.45034e-08	7.99068e-06	3.99148e-06	3.99697e-06	4.00479e-06	1.4637e-05	1.46262e-05	1.86143e-05	3.4546e-05	6.66357e-06	9.97593e-06	9.30571e-06	2.7905e-05	1.19798e-05	4.00534e-06	7.9766e-06	5.34261e-06	9.32156e-06	4.00363e-06	1.19556e-05	1.06455e-05	1.59506e-05	7.98733e-06	1.86147e-05	1.86023e-05	1.59507e-05	1.99255e-05	5.32593e-06	3.98964e-06	1.85938e-05	1.36671e-08	9.31242e-06	1.12335e-08	2.65894e-05	3.05212e-09	0.000209916
d3_5	0.00573127	1.73152e-05	1.33297e-05	3.32242e-08	8.0038e-06	1.38404e-06	7.99872e-06	8.00275e-06	1.33095e-05	9.98616e-06	2.52577e-05	9.32175e-06	4.03605e-06	1.33202e-05	1.46389e-05	1.19793e-05	2.12626e-05	1.86167e-05	4.01187e-06	5.34913e-06	2.52644e-05	1.32872e-05	9.31228e-06	8.01885e-06	1.06633e-05	9.30525e-06	1.3327e-05	1.06431e-05	7.99761e-06	1.32886e-05	6.6687e-06	9.3254e-06	1.06461e-05	2.39258e-05	7.98937e-06	2.85772e-05	6.66384e-06	2.2593e-05	1.75375e-08	1.06338e-05	1.72967e-05	2.65781e-05	2.92414e-05	1.33135e-05	4.01954e-06	2.12497e-05	1.32853e-05	4.02039e-06	3.99359e-06	1.46481e-05	1.72989e-05	2.52535e-05	3.99725e-06	1.06528e-05	2.78943e-05	9.31477e-06	1.32947e-05	3.09135e-08	1.1978e-05	2.12625e-05	3.99883e-06	7.98473e-06	7.98514e-06	5.32821e-06	1.19669e-05	2.12598e-05	3.993e-06	1.19705e-05	1.72608e-05	1.19702e-05	2.68436e-06	1.85994e-05	9.3078e-06	1.19709e-05	7.97077e-06	1.19623e-05	2.12521e-05	2.19265e-05	2.79072e-05	3.99812e-06	1.59546e-05	4.01076e-06	0.000240477
d3_6	0.00469528	1.13253e-05	1.59744e-05	2.52614e-05	1.33227e-05	1.72964e-05	2.52868e-05	1.06556e-05	9.34256e-06	8.00163e-06	4.01399e-06	4.00978e-06	5.33345e-06	3.19015e-05	1.33168e-05	9.3382e-06	5.32888e-06	5.36195e-06	2.65923e-05	3.0613e-08	1.33098e-05	7.97545e-06	4.01517e-06	1.19724e-05	1.06561e-05	7.98846e-06	2.52527e-05	4.01532e-06	9.33776e-06	5.35073e-06	1.92761e-05	2.95724e-08	1.7278e-05	1.1998e-05	1.197e-05	1.46315e-05	4.00634e-06	2.25953e-05	2.2614e-05	1.35851e-06	1.46248e-05	2.85756e-05	6.65697e-06	1.86001e-05	2.25966e-05	7.97769e-06	2.06156e-05	1.33079e-05	1.59629e-05	2.39227e-05	8.0039e-06	3.99806e-06	9.31952e-06	9.3088e-06	6.65654e-06	7.32861e-06	1.33077e-05	7.9873e-06	1.19602e-05	1.99254e-05	2.12681e-05	3.98994e-06	9.30105e-06	1.19608e-05	1.06472e-05	1.99243e-05	7.99868e-06	5.33636e-06	1.54267e-08	6.67141e-06	1.33693e-06	1.06455e-05	2.52437e-05	7.98554e-06	9.30819e-06	7.98386e-06	5.33906e-06	2.65719e-05	1.0639e-05	3.99576e-06	1.19522e-05	3.99645e-06	0.00018607
d3_7	0.00410461	1.38866e-06	1.36924e-06	1.33025e-05	1.32976e-05	4.01717e-06	4.01632e-06	1.37478e-06	1.72903e-05	4.03561e-06	7.99547e-06	9.33202e-06	2.26015e-05	1.13208e-05	1.06579e-05	2.06189e-05	1.72815e-05	9.99405e-06	1.52996e-05	7.34237e-06	1.59732e-05	3.45621e-05	5.35313e-06	9.3335e-06	1.06535e-05	3.05665e-05	1.39594e-05	5.32396e-06	1.33067e-05	1.19714e-05	1.32979e-05	2.5419e-08	1.06389e-05	3.5334e-08	1.46247e-05	1.32998e-05	1.72755e-05	1.32988e-05	2.45981e-05	2.06042e-05	7.99018e-06	1.99364e-05	9.33009e-06	1.46415e-05	1.73032e-05	1.46405e-05	1.46266e-05	5.32983e-06	6.0072e-06	7.98797e-06	1.06551e-05	7.98984e-06	1.59587e-05	1.06355e-05	1.33041e-05	3.99306e-06	4.00063e-06	1.3301e-05	5.32868e-06	2.32669e-05	7.99834e-06	2.12667e-05	2.05918e-05	1.06529e-05	1.19602e-05	4.26734e-09	7.97973e-06	3.98377e-05	1.72752e-05	5.32162e-06	9.32811e-06	1.19859e-05	1.86019e-05	1.86099e-05	2.65657e-05	2.45874e-05	3.99535e-06	7.98601e-06	1.82029e-09	9.31972e-06	9.31214e-06	1.79397e-05	0.000203367
d3_8	0.00355504	1.06533e-05	1.06481e-05	2.12972e-05	4.84984e-08	1.00046e-05	1.86384e-05	1.72949e-05	9.32123e-06	1.33205e-05	9.31756e-06	1.3303e-05	1.99498e-05	2.65898e-05	1.35403e-06	8.00107e-06	2.83069e-08	2.15206e-08	4.01105e-06	3.99142e-06	5.99931e-06	4.00687e-06	4.00177e-06	1.33013e-05	4.00258e-06	2.25887e-05	1.64199e-08	3.99863e-06	1.99367e-05	2.39278e-05	1.59618e-05	1.46358e-05	1.13252e-05	5.33228e-06	5.32966e-06	9.31838e-06	1.33129e-05	9.30372e-06	5.34146e-06	2.19471e-05	2.9516e-08	1.35541e-06	7.99428e-06	5.33211e-06	4.01134e-06	2.50344e-08	4.02572e-06	9.30684e-06	9.32672e-06	9.98052e-06	7.98443e-06	1.72855e-05	3.99114e-06	2.45803e-05	1.06263e-05	9.31291e-06	3.98345e-06	1.19785e-05	1.66597e-08	2.52282e-05	7.3135e-06	1.86179e-05	1.72916e-05	2.39245e-05	1.99219e-05	3.99901e-06	9.32238e-06	9.31576e-06	5.32327e-06	2.72401e-05	7.97666e-06	1.72806e-05	3.99636e-06	4.01763e-06	5.32663e-06	1.39602e-05	7.98666e-06	7.97956e-06	9.30604e-06	2.52591e-05	7.98186e-06	1.39689e-05	0.00020534
d3_9	0.003157	6.01349e-06	2.47921e-08	1.53278e-05	5.35088e-06	1.33167e-05	2.85941e-05	7.99665e-06	1.86266e-05	8.00683e-06	1.32972e-05	5.34001e-06	1.3307e-05	9.32397e-06	1.46406e-05	1.92831e-05	2.39237e-05	9.32327e-06	7.99784e-06	9.32654e-06	4.01239e-06	1.46453e-05	1.79562e-05	1.06456e-05	1.46263e-05	2.26042e-05	1.06479e-05	5.33548e-06	8.00388e-06	1.3324e-05	2.05962e-05	1.72809e-05	8.65981e-06	3.99942e-06	2.25879e-05	7.98592e-06	1.19817e-05	9.31167e-06	2.06178e-05	2.39296e-05	4.00729e-06	1.3576e-06	1.06773e-05	9.33365e-06	1.19686e-05	1.0652e-05	9.31935e-06	1.06426e-05	4.00231e-06	7.98707e-06	1.19571e-05	5.33305e-06	8.00832e-06	7.98931e-06	1.35726e-06	3.99698e-06	6.65356e-06	1.26262e-05	2.12663e-05	1.06453e-05	4.01234e-06	4.00468e-06	7.97418e-06	1.59805e-05	9.303e-06	2.39013e-05	1.99492e-05	1.72907e-05	2.12441e-05	2.25927e-05	1.46108e-05	1.32968e-05	1.32911e-05	1.86092e-05	2.324e-05	1.46355e-05	1.1961e-05	3.99967e-06	9.29968e-06	9.31518e-06	4.01071e-06	9.31061e-06	0.000231184
