	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41	d2_42	d2_43	d2_44	d2_45	d2_46	d2_47	d2_48	d2_49	d2_50	d2_51	d2_52	d2_53	d2_54	d2_55	d2_56	d2_57	d2_58	d2_59	d2_60	d2_61	d2_62	d2_63	d2_64	d2_65	d2_66	d2_67	d2_68	d2_69	d2_70	d2_71	d2_72	d2_73	d2_74	d2_75	d2_76	d2_77	d2_78	d2_79	d2_80	d2_81	d2_82
d3_0	0	0.12464	0.0515277	0.0290701	0.0181858	0.0131393	0.00971396	0.00758379	0.00641972	0.00518703	0.00466489	0.00394015	0.0037643	0.00347232	0.00330769	0.00322789	0.0029044	0.0029015	0.00289939	0.00283715	0.00255899	0.00244642	0.00237895	0.00238308	0.00221702	0.00218071	0.00216988	0.00205973	0.00227486	0.00221581	0.00212934	0.00188198	0.0016679	0.00155361	0.0019554	0.00173185	0.00163647	0.0015571	0.00125525	0.00166538	0.00158032	0.00145137	0.00143484	0.00143125	0.00150102	0.00128936	0.00132328	0.00120887	0.00129063	0.00118596	0.000961813	0.000996054	0.000998329	0.00108694	0.000859349	0.00096363	0.000814271	0.000764935	0.000780261	0.000844297	0.000664664	0.000530111	0.000717277	0.000632499	0.000598366	0.000502173	0.000574729	0.000552832	0.000387114	0.000376546	0.000509939	0.000461868	0.000351315	0.000349305	0.000324768	0.000315667	0.000276068	0.000225974	0.000288294	0.000127706	0.000163067	0.000194163	0.000364744
d3_1	0.0695608	8.55892e-06	1.69061e-05	1.273e-05	8.53512e-06	6.48568e-06	1.27299e-05	1.89604e-05	6.42591e-06	2.83257e-05	2.72985e-05	3.14513e-05	1.90061e-05	2.3202e-05	3.98403e-05	5.85887e-05	3.35398e-05	1.47748e-05	2.73516e-05	1.4837e-05	2.10179e-05	5.0226e-05	3.34931e-05	1.89903e-05	3.14557e-05	4.39466e-05	2.83168e-05	4.80523e-05	2.72377e-05	2.31186e-05	4.8158e-05	1.26868e-05	2.93366e-05	2.72626e-05	1.88474e-05	2.52102e-05	1.48149e-05	1.48334e-05	3.14124e-05	2.93574e-05	4.80403e-05	2.50981e-05	1.68217e-05	2.92742e-05	1.26806e-05	2.3042e-05	1.25855e-05	1.88494e-05	3.44742e-05	6.33018e-06	4.60189e-05	1.88883e-05	2.30087e-05	1.47211e-05	3.55484e-05	4.18423e-05	8.38508e-06	1.368e-05	1.88408e-05	2.50777e-05	1.87974e-05	2.30032e-05	8.40865e-06	2.09169e-05	1.88262e-05	6.30827e-06	2.29895e-05	1.25802e-05	6.31765e-06	2.09213e-05	1.88241e-05	6.1146e-08	1.25991e-05	1.25291e-05	2.71143e-05	8.34387e-06	2.08531e-05	1.67234e-05	1.25635e-05	6.29719e-06	1.24946e-05	4.53119e-08	3.33617e-05
d3_2	0.0295181	2.11693e-05	8.59647e-06	2.94683e-05	2.94274e-05	8.61945e-06	8.57436e-06	1.69181e-05	1.90258e-05	2.94503e-05	6.51834e-06	1.89474e-05	1.47928e-05	5.02019e-05	2.73444e-05	3.35249e-05	2.49167e-07	3.98166e-05	1.47589e-05	2.72982e-05	8.64288e-06	2.09829e-05	1.68831e-05	3.1397e-05	5.22862e-05	8.54624e-06	1.26749e-05	2.72933e-05	1.68958e-05	1.48122e-05	5.02777e-05	5.12186e-05	2.19584e-05	3.35059e-05	2.62141e-05	3.77128e-05	2.72542e-05	2.62132e-05	2.09353e-05	1.47502e-05	4.39175e-05	3.76218e-05	3.13967e-05	3.3541e-05	3.96697e-05	1.26406e-05	2.71633e-05	2.51545e-05	3.34414e-05	3.13628e-05	2.92848e-05	6.35384e-06	1.47045e-05	1.4667e-05	1.47166e-05	3.54659e-05	5.89851e-08	1.26244e-05	3.33834e-05	3.34452e-05	1.2612e-05	3.96305e-05	1.88117e-05	1.88194e-05	2.50585e-05	2.71547e-05	1.93843e-08	2.19235e-05	2.505e-05	1.46398e-05	1.6745e-05	2.14132e-06	2.12729e-06	1.25504e-05	2.71133e-05	1.46541e-05	2.50033e-05	1.4637e-05	6.28796e-06	8.37386e-06	6.31695e-06	1.87847e-05	2.92123e-05
d3_3	0.0166178	2.10725e-05	1.48086e-05	1.89824e-05	1.69632e-05	3.14957e-05	1.06438e-05	2.31488e-05	3.983e-05	2.73235e-05	3.03979e-05	1.48956e-05	1.89814e-05	1.27676e-05	2.73101e-05	4.39478e-05	1.48737e-05	4.30174e-05	3.56895e-05	3.3489e-05	1.89589e-05	4.60397e-05	2.10007e-05	1.68896e-05	1.48175e-05	2.52167e-05	3.14768e-05	2.51662e-05	4.59987e-05	1.47832e-05	3.36016e-05	2.51817e-05	5.22981e-05	2.51547e-05	3.35096e-05	2.93352e-05	1.69045e-05	3.76211e-05	2.72178e-05	2.71888e-05	5.64033e-05	3.34849e-05	2.51607e-05	2.72479e-05	2.51684e-05	1.88826e-05	4.18007e-05	1.89232e-05	3.34249e-05	3.13855e-05	3.55194e-05	2.50937e-05	3.97486e-05	3.34098e-05	3.33871e-05	6.41192e-06	6.32725e-06	1.46777e-05	8.4319e-06	2.50607e-05	3.34568e-05	2.71902e-05	6.32237e-06	8.38113e-06	3.1325e-05	2.29917e-05	1.4637e-05	1.57251e-05	1.25317e-05	6.31188e-06	8.38504e-06	3.34155e-05	1.2576e-05	4.05731e-08	1.24595e-08	1.293e-08	3.95463e-08	1.25549e-05	1.88056e-05	6.28672e-06	6.27527e-06	6.24949e-06	8.42058e-06
d3_4	0.0105013	1.88249e-07	9.58296e-06	2.31132e-05	2.31019e-05	1.2698e-05	3.36222e-05	1.27389e-05	2.10758e-05	1.28056e-05	4.61083e-05	1.63297e-07	6.44184e-06	1.47624e-05	1.27272e-05	1.47631e-05	2.10181e-05	8.55547e-06	2.72795e-05	1.26932e-05	6.48834e-06	3.56407e-05	2.09891e-05	1.90217e-05	5.6452e-05	1.68884e-05	6.47907e-05	1.88866e-05	4.39565e-05	1.06354e-05	1.4681e-05	4.18376e-05	6.79046e-05	1.6863e-05	5.23504e-05	6.34643e-06	6.26774e-05	1.57141e-05	2.20513e-05	3.14116e-05	3.13871e-05	2.09771e-05	6.47079e-06	4.80115e-05	8.43496e-06	1.2587e-05	1.26038e-05	1.68064e-05	3.34638e-05	2.72627e-05	4.17242e-05	1.16986e-07	1.25629e-05	3.13684e-05	2.93446e-05	2.09689e-05	8.38945e-06	2.72207e-05	2.08958e-05	1.88597e-05	4.79897e-05	4.2734e-05	1.25588e-05	1.05293e-05	1.36432e-05	4.17309e-05	2.5083e-05	2.92446e-05	1.46304e-05	8.38513e-06	2.08681e-05	9.38074e-06	1.88289e-05	1.87885e-05	1.87762e-05	2.20464e-08	8.38238e-06	6.44715e-08	1.45903e-05	1.25277e-05	1.25316e-05	1.45843e-05	6.27707e-06
d3_5	0.00708004	1.68529e-05	1.27078e-05	2.52329e-05	1.27691e-05	2.74213e-05	2.36598e-07	1.26911e-05	6.48851e-06	1.26958e-05	1.27506e-05	1.2732e-05	6.44713e-06	2.72617e-05	6.46649e-06	3.14507e-05	2.31103e-05	1.47692e-05	2.30965e-05	1.47222e-05	3.76546e-05	1.26594e-05	4.18779e-05	3.35041e-05	3.35117e-05	3.35238e-05	2.73433e-05	2.30788e-05	1.68716e-05	2.10054e-05	1.68407e-05	4.81133e-05	5.02582e-05	2.20766e-05	2.09724e-05	4.60166e-05	2.93533e-05	2.0958e-05	8.45542e-06	2.10371e-05	1.68854e-05	1.26869e-05	2.09206e-05	1.88847e-05	4.1803e-05	2.17044e-06	1.68036e-05	1.26032e-05	5.63673e-05	3.13302e-05	8.80578e-08	2.62063e-05	2.71327e-05	1.5735e-05	2.09426e-05	1.87834e-05	2.92347e-05	1.46578e-05	1.87977e-05	1.25611e-05	3.13273e-05	2.08888e-05	3.54527e-05	2.08612e-05	6.30719e-06	8.38764e-06	6.2968e-06	5.00625e-05	3.12669e-05	1.88014e-05	6.1414e-08	1.25407e-05	2.92345e-05	1.46604e-05	6.30244e-06	4.99163e-08	6.30057e-06	2.22782e-08	2.70851e-05	1.88049e-05	6.29792e-06	8.35193e-06	2.5062e-05
d3_6	0.00499886	2.17973e-07	8.50937e-06	1.47852e-05	2.10683e-05	1.69249e-05	2.24037e-06	1.27891e-05	1.27965e-05	1.89934e-05	1.27479e-05	5.44232e-05	2.72462e-05	2.52661e-05	2.33854e-06	1.48421e-05	1.27212e-05	2.312e-07	1.89127e-05	1.90099e-05	3.3628e-05	2.72204e-05	2.10489e-05	2.09694e-05	4.6076e-05	4.60341e-05	1.68837e-07	8.49879e-06	1.26362e-05	2.71814e-05	2.10069e-05	5.6463e-05	4.39324e-05	3.65946e-05	3.98208e-05	2.72952e-05	2.09675e-05	2.82725e-05	1.26326e-07	2.09738e-05	4.80238e-05	3.7652e-05	4.38977e-05	6.35135e-06	1.26369e-05	1.47607e-05	1.47446e-05	3.03676e-05	4.27573e-05	3.3478e-05	2.09181e-05	2.08964e-05	1.68314e-05	3.66174e-05	8.36392e-06	3.96786e-05	2.51041e-05	3.96477e-05	2.50601e-05	1.26481e-05	1.88223e-05	1.46386e-05	1.25941e-05	2.71179e-05	2.08936e-05	1.25342e-05	2.72171e-05	3.12946e-05	2.50939e-05	1.8818e-05	8.35918e-06	6.30392e-06	2.92306e-05	1.88173e-05	1.46289e-05	2.30214e-05	2.08467e-05	1.25495e-05	2.84884e-08	6.2522e-06	6.25928e-06	1.25159e-05	4.06564e-05
d3_7	0.00358157	6.47918e-06	2.10762e-05	3.35946e-05	1.48735e-05	2.4165e-05	1.94547e-07	2.52565e-05	3.76881e-05	2.52656e-05	2.10831e-05	2.10945e-05	1.27374e-05	1.26768e-05	8.57251e-06	4.18366e-05	1.44672e-07	2.52057e-05	3.56135e-05	2.51521e-05	2.72652e-05	1.47947e-05	3.97425e-05	1.47643e-05	5.44172e-05	3.14415e-05	1.88697e-05	2.0983e-05	5.75066e-05	2.51441e-05	1.26024e-05	8.54379e-06	2.71958e-05	2.72475e-05	1.88784e-05	6.47436e-06	2.5165e-05	3.1439e-05	1.26301e-05	1.888e-05	5.84598e-05	3.55971e-05	3.76641e-05	6.37455e-06	1.26148e-05	2.51339e-05	1.67863e-05	2.30527e-05	3.14039e-05	2.09291e-05	1.88274e-05	5.84221e-05	8.41642e-06	1.25932e-05	1.57112e-05	6.34637e-06	3.1338e-05	2.92169e-05	1.88458e-05	1.52887e-07	2.92248e-05	2.7158e-05	1.05127e-05	2.50911e-05	2.71332e-05	8.44539e-06	3.75288e-05	1.25555e-05	2.50646e-05	2.29889e-05	8.42645e-06	1.4624e-05	1.2534e-05	4.22004e-06	1.46073e-05	5.05582e-08	4.65584e-10	6.31569e-06	1.25553e-05	1.25295e-05	1.46114e-05	6.26527e-06	1.25435e-05
d3_8	0.00266427	1.47824e-05	1.27206e-05	6.48944e-06	6.51092e-06	1.89313e-05	3.98269e-05	1.06602e-05	3.77009e-05	1.27667e-05	4.29256e-05	2.52234e-05	2.51927e-05	2.10785e-05	3.67063e-05	2.73011e-05	5.02375e-05	2.52512e-05	2.73067e-05	1.70366e-07	1.89659e-05	1.89596e-05	3.34494e-05	2.73322e-05	3.76648e-05	8.51404e-06	2.09994e-05	1.06641e-05	3.9754e-05	1.47987e-05	1.47647e-05	1.89176e-05	2.93887e-05	3.77188e-05	3.97802e-05	5.6403e-05	2.09823e-05	2.10739e-05	2.09933e-05	1.06095e-05	1.26772e-05	3.76729e-05	3.76188e-05	3.97255e-05	1.05837e-05	5.63798e-05	5.4312e-05	2.30559e-05	1.88205e-05	2.72056e-05	2.09912e-05	2.72707e-05	2.92604e-05	4.37966e-05	6.37145e-06	2.08986e-05	1.04422e-05	4.46982e-08	3.75549e-05	4.79819e-05	1.46361e-05	2.13273e-06	3.75718e-05	3.75993e-05	8.42541e-06	6.28719e-06	1.87994e-05	6.28291e-06	6.2854e-06	2.50615e-05	1.8779e-05	2.08767e-05	1.46085e-05	1.25491e-05	1.05049e-05	6.27541e-06	8.39862e-06	3.43204e-08	6.2901e-06	1.25454e-05	6.27575e-06	3.16126e-08	2.50471e-05
d3_9	0.00193776	2.36202e-06	6.50239e-06	1.26838e-05	8.57718e-06	8.57642e-06	6.40093e-06	1.27372e-05	1.48096e-05	1.89525e-05	6.48772e-06	1.47963e-05	6.51756e-06	1.89174e-05	2.52145e-05	2.52187e-05	2.72509e-05	2.93485e-05	1.88952e-05	3.35221e-05	2.72095e-05	1.26365e-05	2.51992e-05	2.72565e-05	3.04693e-05	3.66557e-05	1.26921e-05	3.76495e-05	3.34927e-05	2.72471e-05	2.31036e-05	1.47475e-05	6.34364e-06	2.93409e-05	1.75905e-07	3.45555e-05	3.55443e-05	1.67718e-05	3.13458e-05	1.46796e-05	2.09777e-05	4.07644e-05	3.3476e-05	2.30386e-05	2.9281e-05	1.05705e-05	2.50755e-05	1.6874e-05	1.26051e-05	2.92577e-05	3.34715e-05	2.10045e-05	3.14552e-05	2.72109e-05	8.42989e-06	2.50401e-05	3.75736e-05	4.17302e-05	2.50599e-05	3.65301e-05	2.92744e-05	1.25867e-05	1.25722e-05	3.13183e-05	2.29334e-05	4.17702e-05	2.30434e-05	1.03577e-07	9.40274e-06	1.88299e-05	1.05014e-05	2.91818e-05	3.34926e-08	6.27341e-06	1.4641e-05	4.05639e-08	1.56699e-05	3.75071e-05	6.30332e-06	4.15639e-08	2.08475e-05	1.46e-05	3.95977e-05
