	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94
d1_0	0	0.0158882	0.0084971	0.00617592	0.00506453	0.00431759	0.00374059	0.00341959	0.0031169	0.00305234	0.00290893	0.00258842	0.00243339	0.00249651	0.00226613	0.00227421	0.00217754	0.00212249	0.00204947	0.00217205	0.0019344	0.00209309	0.00201147	0.00183944	0.00188176	0.00188826	0.00174878	0.00171314	0.00175124	0.00182597	0.00170377	0.00165895	0.00164564	0.00169451	0.00166585	0.00170443	0.00160782	0.00155622	0.0015514	0.00151578	0.00169135	0.00163942	0.00154899	0.00153322	0.0015652	0.00127812	0.00165459	0.00138778	0.00152399	0.00140427	0.00151598	0.00149315	0.00141874	0.00150004	0.00151805	0.00134657	0.00130376	0.00137293	0.00139893	0.00140975	0.00139101	0.00146803	0.00133376	0.00124709	0.00127326	0.00140805	0.00122918	0.00137984	0.0013166	0.0012588	0.00130507	0.00127326	0.00139637	0.00141899	0.00124492	0.00136828	0.00139116	0.00123189	0.00123276	0.00122732	0.0012011	0.00138373	0.00119471	0.00118914	0.00123673	0.00124274	0.00116341	0.00125889	0.00117524	0.00129053	0.00117718	0.00119054	0.00115281	0.00114219	0.073476
d1_1	0.109167	5.73198e-05	3.94277e-05	6.01471e-05	5.13891e-05	3.00601e-05	5.24057e-05	6.33897e-05	6.164e-05	3.41526e-05	6.38652e-05	4.78998e-05	5.94202e-05	5.32914e-05	6.19751e-05	5.50162e-05	5.17762e-05	3.58178e-05	5.13549e-05	5.21803e-05	4.59057e-05	3.28877e-05	4.54525e-05	3.94563e-05	5.98579e-05	4.90355e-05	4.16511e-05	3.33715e-05	5.38839e-05	4.16343e-05	4.85019e-05	6.34119e-05	5.1493e-05	7.8359e-05	2.78473e-05	4.42578e-05	4.52755e-05	5.62627e-05	4.33049e-05	4.0162e-05	5.63926e-05	5.27823e-05	5.0323e-05	5.31656e-05	3.32229e-05	5.08695e-05	3.00453e-05	3.55507e-05	3.96022e-05	3.17443e-05	4.35767e-05	3.51625e-05	4.77661e-05	4.50299e-05	4.2366e-05	3.12494e-05	4.76829e-05	4.87968e-05	5.4369e-05	4.56346e-05	3.83792e-05	6.6075e-05	6.94826e-05	4.36987e-05	4.14446e-05	5.2905e-05	6.98609e-05	5.3971e-05	5.18264e-05	5.17802e-05	5.62301e-05	6.53248e-05	4.76269e-05	4.53774e-05	4.85479e-05	4.12077e-05	2.05701e-05	3.77644e-05	7.86039e-05	5.88511e-05	6.31797e-05	4.10276e-05	5.33179e-05	4.10478e-05	7.03082e-05	3.66478e-05	5.21876e-05	6.25469e-05	5.99194e-05	4.06047e-05	3.82782e-05	4.86002e-05	5.54703e-05	5.33771e-05	0.00506994
d1_2	0.0496454	3.92115e-05	3.80975e-05	4.44824e-05	3.83742e-05	5.97371e-05	3.46392e-05	1.06571e-05	6.20448e-05	4.49732e-05	3.64974e-05	5.11662e-05	5.03229e-05	4.4826e-05	6.4215e-05	8.26005e-05	5.76073e-05	6.25031e-05	5.64757e-05	5.26867e-05	3.48153e-05	3.43621e-05	3.17334e-05	4.30131e-05	4.21105e-05	4.60402e-05	6.26405e-05	4.02537e-05	2.69554e-05	5.23889e-05	6.53582e-05	5.48476e-05	2.2202e-05	4.78373e-05	2.4383e-05	2.92405e-05	4.18908e-05	5.18169e-05	4.03405e-05	2.60675e-05	4.79498e-05	3.84023e-05	3.91065e-05	3.73258e-05	2.28953e-05	4.1027e-05	4.00505e-05	3.00283e-05	6.65062e-05	5.17552e-05	8.16695e-05	3.03028e-05	7.24385e-05	4.52671e-05	4.04951e-05	4.06581e-05	3.61234e-05	7.06088e-05	4.07925e-05	4.46096e-05	2.33609e-05	5.77345e-05	4.46609e-05	3.76846e-05	4.04246e-05	3.79683e-05	5.40464e-05	2.75811e-05	5.37891e-05	4.02465e-05	4.50465e-05	4.54235e-05	3.8832e-05	4.84655e-05	3.86304e-05	4.161e-05	4.26854e-05	5.68641e-05	4.34034e-05	7.90511e-05	3.59583e-05	4.25612e-05	4.02626e-05	2.23476e-05	3.69605e-05	2.66824e-05	4.61586e-05	5.38694e-05	3.85956e-05	3.64635e-05	2.68435e-05	7.1381e-05	2.94258e-05	5.9004e-05	0.00485263
d1_3	0.030137	6.83207e-05	2.71558e-05	3.7891e-05	4.83892e-05	3.39896e-05	4.2237e-05	3.87033e-05	3.39992e-05	5.88261e-05	4.86823e-05	3.76352e-05	5.17979e-05	6.40164e-05	4.26402e-05	4.0822e-05	2.75338e-05	4.15162e-05	4.84995e-05	5.3044e-05	4.68081e-05	4.26206e-05	3.24286e-05	3.25622e-05	3.70487e-05	3.16424e-05	5.40265e-05	1.91074e-05	3.41255e-05	4.58159e-05	3.3092e-05	2.42262e-05	5.8681e-05	3.9608e-05	3.97882e-05	6.58298e-05	5.74607e-05	3.6483e-05	1.29929e-05	6.39072e-05	6.12889e-05	4.30679e-05	4.38578e-05	2.86102e-05	2.66033e-05	5.24689e-05	4.42746e-05	5.8324e-05	6.39335e-05	1.55693e-05	5.20187e-05	3.27031e-05	3.9739e-05	3.76413e-05	3.55733e-05	7.04185e-05	3.19569e-05	5.10685e-05	3.38957e-05	4.64423e-05	2.4733e-05	2.55076e-05	4.98061e-05	4.06832e-05	3.01841e-05	4.49065e-05	4.57584e-05	2.54349e-05	4.01998e-05	3.0872e-05	6.02968e-05	4.2665e-05	3.90235e-05	2.70426e-05	4.07917e-05	4.56232e-05	3.63743e-05	2.66496e-05	4.10371e-05	6.07105e-05	3.18859e-05	3.468e-05	3.06102e-05	3.2513e-05	4.16318e-05	4.22091e-05	5.5823e-05	3.22889e-05	3.55646e-05	3.30276e-05	2.92819e-05	5.26841e-05	4.37023e-05	3.38579e-05	0.00416366
d1_4	0.0207043	4.65126e-05	4.1418e-05	3.08706e-05	3.53567e-05	4.05136e-05	4.7135e-05	5.0688e-05	2.96478e-05	2.88683e-05	2.11235e-05	2.07547e-05	5.35862e-05	4.22839e-05	1.80746e-05	3.61755e-05	5.71786e-05	2.45115e-05	2.24499e-05	2.06083e-05	2.06326e-05	2.69034e-05	1.04546e-05	5.35285e-05	4.39833e-05	3.75903e-05	3.00272e-05	3.77818e-05	3.01413e-05	4.07166e-05	2.14535e-05	5.52486e-05	5.96495e-05	3.48471e-05	4.63417e-05	6.65103e-05	3.25301e-05	4.56961e-05	2.77626e-05	2.81888e-05	3.63378e-05	4.21496e-05	3.08815e-05	2.57389e-05	2.85255e-05	3.61862e-05	2.33599e-05	1.85351e-05	3.81302e-05	3.31792e-05	4.6881e-05	3.23902e-05	5.41406e-05	4.59682e-05	3.86174e-05	3.60333e-05	3.18702e-05	1.87709e-05	3.48335e-05	3.11762e-05	2.76414e-05	4.18389e-05	2.293e-05	3.10135e-05	3.08713e-05	3.88922e-05	3.04442e-05	5.06894e-05	3.56773e-05	2.9548e-05	3.54304e-05	5.40994e-05	3.40733e-05	2.36123e-05	4.2131e-05	5.30748e-05	4.17475e-05	1.81788e-05	2.64989e-05	5.67846e-05	3.273e-05	4.36405e-05	3.41809e-05	3.40643e-05	5.33901e-05	2.29634e-05	1.39794e-05	2.11341e-05	5.13637e-05	4.4017e-05	3.8584e-05	4.8427e-05	4.54479e-05	3.82055e-05	0.00372925
d1_5	0.0153514	2.75569e-05	2.48162e-05	5.44041e-05	2.05501e-05	3.59618e-05	4.16956e-05	3.03091e-05	2.25129e-05	5.87991e-05	2.47905e-05	2.49412e-05	4.33454e-05	3.4678e-05	3.01719e-05	4.19008e-05	4.2185e-05	3.9421e-05	3.60202e-05	1.11643e-05	2.82097e-05	2.78621e-05	5.54686e-05	5.68573e-05	3.29463e-05	2.97022e-05	2.34383e-05	3.18424e-05	3.54131e-05	3.66907e-05	3.17725e-05	2.88863e-05	4.7488e-05	5.55785e-05	3.12498e-05	3.67017e-05	3.73766e-05	3.39433e-05	2.75855e-05	3.32645e-05	3.93312e-05	4.37453e-05	2.8704e-05	5.60355e-05	2.7451e-05	3.38669e-05	3.03403e-05	3.23207e-05	2.65097e-05	3.23558e-05	3.01109e-05	3.38864e-05	1.39492e-05	3.75691e-05	3.99022e-05	3.83918e-05	3.312e-05	3.6511e-05	3.73595e-05	2.82989e-05	2.72376e-05	2.53347e-05	1.23827e-05	5.43846e-05	3.05381e-05	3.62342e-05	4.23609e-05	3.49074e-05	3.00326e-05	3.29802e-05	3.74844e-05	5.943e-05	3.66975e-05	2.8729e-05	1.53119e-05	3.81211e-05	2.04964e-05	3.96918e-05	5.58714e-05	4.14748e-05	3.53857e-05	1.79225e-05	3.56816e-05	1.63892e-05	5.9989e-05	4.58058e-05	3.39491e-05	2.21999e-05	3.39875e-05	3.62976e-05	9.9406e-06	1.82349e-05	3.74093e-05	2.96928e-05	0.003634
d1_6	0.0116913	3.34137e-05	3.39667e-05	3.44791e-05	4.73656e-05	2.14502e-05	4.44307e-05	2.30415e-05	3.50581e-05	4.43891e-05	3.59626e-05	3.30425e-05	4.54681e-05	4.35059e-05	2.43229e-05	4.42862e-05	2.46297e-05	1.85541e-05	5.12668e-05	3.21865e-05	5.92474e-05	3.5109e-05	3.20592e-05	3.10316e-05	2.00678e-05	7.05997e-05	5.32055e-05	2.56669e-05	4.51339e-05	4.82272e-05	2.69902e-05	2.54993e-05	2.36048e-05	3.87357e-05	2.98654e-05	2.3165e-05	3.07338e-05	3.3317e-05	3.86697e-05	2.40478e-05	1.72939e-05	2.15977e-05	2.64474e-05	3.52465e-05	3.08318e-05	8.78411e-06	1.61203e-05	2.31186e-05	2.99956e-05	2.6676e-05	2.09981e-05	2.2584e-05	3.79175e-05	3.43322e-05	1.61625e-05	2.69007e-05	2.46588e-05	3.00565e-05	4.01345e-05	3.09927e-05	2.71484e-05	2.85778e-05	2.77573e-05	3.65379e-05	5.67502e-05	5.28668e-05	2.9328e-05	1.41757e-05	2.64186e-05	2.44011e-05	2.00814e-05	2.0247e-05	2.85775e-05	3.08087e-05	3.81349e-05	3.84418e-05	1.97341e-05	3.67263e-05	2.70542e-05	3.66027e-05	5.7841e-05	4.55753e-05	1.71468e-05	2.58122e-05	1.85937e-05	1.38139e-05	2.18065e-05	3.77471e-05	4.11636e-05	3.67713e-05	4.82101e-05	1.92417e-05	2.23687e-05	5.17765e-05	0.00328189
d1_7	0.00914508	3.16771e-05	2.71824e-05	3.51459e-05	9.94559e-06	2.18318e-05	1.78017e-05	2.02715e-05	2.28883e-05	3.60986e-05	1.51209e-05	3.05074e-05	2.67157e-05	1.53048e-05	2.26036e-05	1.97657e-05	1.8849e-05	1.20401e-05	5.02155e-05	2.9941e-05	1.51993e-05	3.15115e-05	1.89501e-05	2.4899e-05	1.83296e-05	3.668e-05	2.72601e-05	3.73384e-05	4.72366e-05	2.32642e-05	2.20248e-05	4.01592e-05	1.78214e-05	2.69669e-05	3.85343e-05	2.47419e-05	3.97668e-05	2.09946e-05	1.54721e-05	1.23046e-05	1.6646e-05	3.97218e-05	2.75314e-05	3.93462e-05	3.52813e-05	2.89131e-05	1.71627e-05	3.75691e-05	3.9517e-05	4.15994e-05	2.36572e-05	1.97308e-05	4.98878e-05	2.76299e-05	2.62771e-05	2.31441e-05	4.01953e-05	2.38482e-05	3.22638e-05	4.16308e-05	3.5899e-05	1.67664e-05	3.58444e-05	2.62481e-05	1.10277e-05	3.26251e-05	2.46858e-05	1.86525e-05	1.51551e-05	2.57657e-05	2.83882e-05	1.95719e-05	3.50923e-05	2.65356e-05	4.90786e-05	2.74604e-05	3.4341e-05	3.42334e-05	2.16619e-05	1.0181e-05	2.08421e-05	3.90374e-05	2.76776e-05	2.69749e-05	2.3948e-05	1.99196e-05	4.66431e-05	1.04838e-05	5.24923e-05	2.1209e-05	1.74357e-05	3.06879e-05	1.50018e-05	2.76553e-05	0.00303928
d1_8	0.00736118	1.97338e-05	2.09972e-05	1.4409e-05	2.60933e-05	3.04293e-05	1.57824e-05	1.71345e-05	3.02338e-05	9.66007e-06	2.66106e-05	2.45703e-05	2.36441e-05	1.86036e-05	2.40945e-05	2.64666e-05	6.58802e-06	2.89397e-05	3.19738e-05	3.33206e-05	2.68549e-05	3.54207e-05	2.34315e-05	1.06055e-05	3.16935e-05	1.55579e-05	1.14511e-05	2.44553e-05	2.20259e-05	3.18084e-05	2.39872e-05	3.14811e-05	1.76311e-05	4.25597e-05	2.22835e-05	3.60789e-05	2.21234e-05	1.32568e-05	1.35625e-05	3.42205e-05	3.16423e-05	1.60792e-05	3.52367e-05	2.22448e-05	2.23668e-05	3.16179e-05	1.95629e-05	2.86112e-05	5.63e-05	2.7971e-05	1.8946e-05	2.38297e-05	2.05556e-05	2.30878e-05	1.77075e-05	3.22375e-05	2.77394e-05	1.69439e-05	1.92079e-05	4.46454e-05	3.2115e-05	3.1754e-05	5.92489e-05	2.8466e-05	1.64615e-05	3.69618e-05	2.55646e-05	3.47968e-05	2.47663e-05	2.06475e-05	1.44483e-05	3.24192e-05	2.34934e-05	2.90549e-05	4.27006e-05	3.3759e-05	2.86428e-05	2.81516e-05	9.06907e-06	3.41108e-05	1.85418e-05	2.45468e-05	2.38699e-05	2.77783e-05	1.11198e-05	1.13071e-05	2.95954e-05	1.6793e-05	2.07911e-05	2.22546e-05	1.26339e-05	3.65111e-05	1.33379e-05	2.6372e-05	0.00257776
d1_9	0.00607092	2.13006e-05	1.87571e-05	4.1142e-05	3.24621e-05	1.64184e-05	2.45229e-05	2.03827e-05	1.55799e-05	1.68929e-05	1.21604e-05	1.90509e-05	2.73304e-05	3.41613e-05	2.57649e-05	2.06867e-06	1.17398e-05	2.51972e-05	2.12645e-05	1.79671e-05	2.53079e-05	2.34936e-05	2.90988e-05	2.31926e-05	2.37993e-05	1.08564e-05	4.51722e-05	2.30699e-05	2.92721e-05	1.61808e-05	3.93155e-05	2.16582e-05	2.17605e-05	1.0842e-05	1.8194e-05	2.00409e-05	1.92637e-05	2.69474e-05	1.82121e-05	2.03398e-05	2.95276e-05	2.34429e-05	2.6057e-05	1.77698e-05	1.90698e-05	3.26557e-05	2.10666e-05	1.94181e-05	2.04548e-05	1.26475e-05	1.81632e-05	1.58826e-05	1.92141e-05	1.82937e-05	3.64357e-05	4.181e-05	2.99751e-05	2.56111e-05	1.87563e-05	1.46546e-05	1.88528e-05	7.09077e-06	4.39399e-05	2.52858e-05	1.69871e-05	1.48697e-05	1.84491e-05	2.13195e-05	1.55434e-05	3.12797e-05	1.15486e-05	3.42889e-05	1.46399e-05	4.37235e-05	1.44631e-05	2.23891e-05	1.90213e-05	1.67342e-05	2.05152e-05	3.4356e-05	1.15741e-05	1.52466e-05	2.77008e-05	2.169e-05	1.30824e-05	1.69818e-05	3.0071e-05	2.68556e-05	1.3242e-05	3.143e-05	2.89131e-05	2.0146e-05	2.29873e-05	2.26018e-05	0.00239215
