	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94
d3_0	0	0.0109448	0.00620492	0.00472205	0.00386124	0.00315066	0.00293031	0.00287346	0.00269727	0.00259618	0.00241261	0.00242642	0.00228193	0.00230449	0.00208331	0.001989	0.00208756	0.00188949	0.00206114	0.00192567	0.00184418	0.00186453	0.00195386	0.00196541	0.00188044	0.00189319	0.00179567	0.00177268	0.00185662	0.00172934	0.00182344	0.00175273	0.00184014	0.00188981	0.00177299	0.00183692	0.00183184	0.00196614	0.0018143	0.00173906	0.00176279	0.00173453	0.00171161	0.00176318	0.00167826	0.00172866	0.00158748	0.00176502	0.00170964	0.00175425	0.00162406	0.00158024	0.00177562	0.00143886	0.00157324	0.00153861	0.001468	0.00182883	0.00146912	0.00161632	0.00145166	0.0017479	0.00157901	0.00156796	0.00166487	0.00155541	0.0016028	0.00152022	0.00168339	0.00165448	0.00149359	0.00155265	0.00141069	0.00142644	0.00150064	0.00152615	0.00146405	0.00160244	0.00141243	0.00137485	0.00163466	0.0013421	0.00137383	0.00149395	0.00149117	0.001313	0.00153392	0.00130119	0.00157726	0.00135609	0.00147274	0.00154386	0.00151226	0.00150165	0.158696
d3_1	0.074251	1.3199e-05	2.36398e-09	1.53815e-05	6.58446e-06	6.59998e-06	4.41464e-06	0	1.31811e-05	1.9351e-08	9.88367e-06	9.36226e-09	2.19529e-06	1.31857e-05	0	0	6.59888e-06	2.21113e-06	0	3.6512e-09	0	2.36256e-10	6.59185e-06	6.59396e-06	0	1.31867e-05	6.78599e-09	1.5374e-05	4.13724e-09	0	0	0	1.31061e-08	6.58558e-06	6.59074e-06	1.31956e-05	1.31874e-05	1.52581e-08	1.48903e-09	6.59216e-06	5.34645e-09	6.59059e-06	1.53794e-05	0	1.81926e-08	8.79218e-06	6.59453e-06	6.59533e-06	8.72061e-10	1.05299e-08	5.10192e-09	0	0	4.60755e-09	1.31773e-05	0	9.38219e-09	6.59044e-06	2.19746e-05	0	2.20216e-06	6.60034e-06	8.7895e-06	6.6009e-06	0	1.38012e-09	0	0	5.24421e-10	2.20059e-06	6.59233e-06	0	5.70382e-09	6.599e-06	3.74115e-09	6.60715e-06	0	1.96325e-09	0	4.45939e-09	0	0	1.53891e-05	6.58438e-06	4.8614e-09	0	1.0641e-08	8.79332e-06	1.31888e-05	1.43495e-09	0	7.17838e-10	8.79863e-06	6.59317e-06	0.000773611
d3_2	0.0319059	6.5997e-06	9.64892e-09	2.22564e-06	2.41693e-05	9.89489e-06	1.32043e-05	2.21701e-06	2.199e-06	8.80181e-06	8.79503e-06	6.5859e-06	6.58958e-06	6.59453e-06	6.60094e-06	6.60268e-06	1.95847e-08	8.79148e-06	6.60047e-06	8.8035e-06	1.53819e-05	6.59695e-06	6.58978e-06	9.25787e-09	6.59232e-06	6.59701e-06	1.38877e-08	5.9928e-10	6.58909e-06	0	6.589e-06	0	0	6.59438e-06	6.60469e-06	6.36306e-10	0	0	0	2.21471e-06	1.09895e-05	6.93555e-09	6.36551e-09	0	4.34493e-09	6.60718e-06	8.79552e-06	1.02998e-08	6.59753e-06	7.72451e-09	1.34363e-09	6.5963e-06	1.39298e-08	8.78298e-06	0	6.59285e-06	6.61265e-06	2.35417e-09	1.46478e-08	6.58927e-06	1.53772e-05	1.53796e-05	7.04569e-09	3.31607e-06	7.39247e-10	6.58833e-06	6.60589e-06	6.58869e-06	1.53227e-08	8.78667e-06	8.80142e-06	6.59604e-06	6.59488e-06	6.59535e-06	4.9553e-09	9.82945e-09	6.59294e-06	6.59542e-06	2.20978e-06	6.59446e-06	4.47451e-09	6.59819e-06	6.19716e-09	2.62533e-09	6.59924e-06	6.59717e-06	0	6.39712e-09	1.97608e-05	2.16465e-09	1.31884e-05	3.92042e-10	7.34555e-10	1.91284e-09	0.000810947
d3_3	0.0182176	8.80462e-06	2.20308e-06	6.59089e-06	6.59495e-06	6.58886e-06	1.3186e-05	3.46416e-09	4.35507e-09	6.60541e-06	2.72835e-09	8.7988e-06	4.26781e-09	1.31948e-05	8.79532e-06	1.53816e-05	8.80313e-06	2.74227e-08	6.59518e-06	2.67396e-09	6.5874e-06	2.20678e-06	8.79249e-06	6.59519e-06	6.58439e-06	6.59148e-06	1.31952e-05	1.54031e-05	6.59515e-06	8.78998e-06	6.59452e-06	1.34938e-08	5.8693e-09	6.60105e-06	8.78985e-06	6.6125e-06	6.60478e-06	1.53735e-05	3.08725e-09	6.58438e-06	8.80096e-06	6.59528e-06	8.69751e-11	1.99124e-08	6.59228e-06	6.593e-06	3.73338e-09	1.31877e-05	0	1.10256e-05	1.23689e-08	6.59797e-06	1.31924e-05	2.19617e-05	6.59282e-06	6.60052e-06	8.14328e-09	6.60846e-06	8.78836e-06	1.89044e-08	2.1989e-05	6.59292e-06	6.58438e-06	6.60076e-06	6.59445e-06	1.10083e-05	8.24654e-09	6.59038e-06	0	1.00609e-08	6.588e-06	0	8.58027e-09	1.53803e-05	0	0	1.97753e-05	6.60249e-06	0	8.79181e-06	7.80754e-09	2.20586e-06	1.97707e-09	4.48841e-09	0	0	8.78877e-06	9.13556e-09	1.47153e-10	6.59548e-06	6.58936e-06	0	2.19552e-06	7.17592e-09	0.00077467
d3_4	0.0119452	8.80635e-06	6.6058e-06	0	8.80006e-06	0	1.07277e-08	1.31904e-05	9.43878e-09	1.31854e-05	0	6.61174e-06	2.62984e-09	1.52706e-09	6.59589e-06	1.53841e-05	1.31879e-05	0	2.2058e-06	6.59277e-06	9.35793e-09	8.79131e-06	0	6.59312e-06	0	2.19695e-05	0	3.31153e-06	0	6.59483e-06	1.24553e-08	6.59429e-06	4.12837e-09	8.7999e-06	1.31904e-05	2.48099e-09	2.2214e-06	6.60397e-06	0	9.24002e-09	1.53798e-05	1.53862e-05	7.19013e-09	6.6024e-06	0	6.72506e-09	1.09916e-05	7.76944e-09	9.45652e-10	7.77058e-09	6.58676e-06	1.31956e-05	1.11372e-09	6.59749e-06	1.31889e-05	0	2.22152e-06	8.48095e-09	3.71883e-09	4.24909e-09	5.07215e-09	0	1.31905e-05	6.59536e-06	1.31894e-05	2.70362e-09	0	5.05039e-09	6.60419e-06	6.59341e-06	1.76356e-08	4.11837e-09	6.68157e-09	2.19672e-05	1.18026e-09	1.01206e-08	2.21396e-08	1.31774e-05	1.31803e-05	0	4.72163e-09	1.91528e-09	8.78803e-06	1.0365e-08	0	6.59248e-06	1.08977e-08	8.64994e-09	8.97486e-09	4.65465e-09	3.56872e-09	1.3182e-05	6.59056e-06	2.62294e-09	0.000676849
d3_5	0.0082248	7.24623e-10	3.39003e-09	2.67307e-09	6.59397e-06	0	0	8.79614e-06	6.59765e-06	1.31855e-05	2.69889e-09	2.02169e-09	6.19418e-09	2.31734e-09	1.0454e-08	8.80324e-06	1.08649e-08	9.15799e-09	7.27896e-09	6.19127e-09	1.05017e-08	8.78831e-06	2.19522e-06	1.31851e-05	1.97795e-05	0	0	8.79772e-06	0	6.5917e-06	6.58886e-06	8.23485e-09	1.31909e-05	1.03553e-09	6.60905e-06	8.78839e-06	1.01591e-08	0	6.5953e-06	2.21091e-06	6.59149e-06	1.02906e-08	6.59416e-06	5.94089e-09	6.60058e-06	6.59171e-06	3.2058e-09	1.31948e-05	6.58513e-06	6.59807e-06	4.09006e-09	2.81956e-09	6.58614e-06	6.59391e-06	6.59514e-06	7.97353e-09	6.5908e-06	6.60276e-06	1.31822e-05	6.59444e-06	0	5.72735e-09	2.20358e-06	2.21471e-06	0	6.59171e-06	8.79035e-06	2.20803e-06	1.60479e-08	4.41029e-06	6.58925e-06	6.22562e-09	2.19707e-05	6.5945e-06	1.09887e-05	0	8.80283e-06	6.59956e-06	1.53875e-05	6.59359e-06	6.7264e-09	0	1.3183e-05	5.82534e-09	2.20325e-06	1.00459e-08	8.69825e-09	0	0	6.59869e-06	3.17963e-10	7.55746e-09	6.59515e-06	2.21026e-06	0.000742747
d3_6	0.00603093	7.06396e-09	0	1.92688e-09	6.60194e-06	7.41905e-09	8.56885e-10	6.60002e-06	7.2394e-09	1.31837e-05	6.59722e-06	5.41482e-09	0	1.58837e-09	6.59446e-06	6.59475e-06	9.86196e-10	6.59323e-06	3.66025e-09	1.44536e-09	1.31934e-05	6.59684e-06	6.6043e-06	5.36163e-09	6.60163e-06	9.1852e-09	1.31817e-05	7.16055e-09	2.63709e-05	2.79749e-09	2.19479e-06	8.81662e-06	9.61019e-09	6.59812e-06	1.33436e-08	1.13921e-08	2.21803e-06	6.61553e-06	2.65473e-09	3.20069e-09	6.59073e-06	0	6.60259e-06	1.40469e-08	6.59542e-06	1.31843e-05	3.80228e-09	2.19502e-06	1.39125e-09	0	6.59694e-06	1.47643e-09	2.20772e-06	2.51342e-08	1.49051e-08	2.20461e-06	4.7722e-09	4.38052e-09	2.20725e-06	6.60223e-06	1.31864e-05	8.95709e-09	8.81337e-06	1.37789e-09	6.61028e-06	1.42433e-08	4.04623e-09	8.78564e-06	2.20625e-06	0	1.53831e-05	1.65473e-09	6.5873e-06	4.43079e-09	6.60332e-06	1.31874e-05	8.56848e-09	1.54005e-05	2.22055e-09	6.60518e-06	6.6039e-06	4.38238e-09	2.20239e-06	2.06493e-09	2.20497e-06	0	1.10035e-05	6.60014e-06	6.59468e-06	4.70879e-09	0	8.44515e-09	2.2019e-06	6.59938e-06	0.000711968
d3_7	0.00456806	6.60359e-06	8.7922e-06	1.91003e-09	1.53906e-05	8.79391e-06	2.30455e-09	8.79818e-06	5.98197e-09	1.31927e-05	8.59023e-09	1.35173e-09	6.61414e-06	4.40582e-06	6.59332e-06	2.77917e-09	6.59245e-06	6.59435e-06	6.59347e-06	1.68334e-08	0	1.64712e-08	6.59071e-06	6.59418e-06	4.27176e-09	4.68181e-09	0	6.6003e-06	3.61675e-09	7.71379e-06	4.49168e-09	0	1.31858e-05	1.58208e-08	1.09861e-05	2.10203e-11	8.78529e-06	8.78402e-06	6.59089e-06	2.21154e-06	6.59691e-06	6.59935e-06	9.59826e-10	3.46393e-09	1.32036e-05	6.60889e-06	6.60067e-06	6.59415e-06	1.97752e-05	3.68462e-09	4.76842e-10	6.59091e-06	1.31801e-05	8.79466e-06	2.22258e-06	8.79979e-06	9.39506e-09	6.60304e-06	7.05491e-09	1.27255e-08	1.64814e-05	7.69871e-10	1.31949e-05	8.7991e-06	8.78807e-06	6.59696e-06	1.31826e-05	1.31911e-05	5.63551e-09	6.59796e-06	6.60152e-06	8.7969e-06	6.58816e-06	6.58923e-06	6.6091e-06	9.45926e-10	2.21145e-06	6.32341e-09	1.53849e-05	6.59727e-06	1.09993e-05	8.26043e-09	6.59947e-06	3.82057e-09	0	8.79174e-06	7.49601e-09	1.31789e-05	9.89226e-06	6.58659e-06	1.53749e-05	3.42172e-09	8.78761e-06	8.80112e-06	0.000751568
d3_8	0.00362235	6.59471e-06	8.78128e-06	3.14379e-09	0	6.58649e-06	6.69826e-09	6.59284e-06	9.89142e-06	1.44147e-08	7.64611e-10	1.31941e-05	9.90151e-09	0	6.59069e-06	2.79844e-09	6.59547e-06	1.07065e-08	6.58937e-06	0	1.53786e-05	1.13595e-08	6.59953e-06	1.57228e-08	6.59119e-06	0	8.80826e-06	1.53853e-05	6.59531e-06	6.60225e-06	1.97748e-05	6.59118e-06	1.36497e-08	0	8.69583e-09	7.76983e-09	0	8.78743e-06	6.4617e-09	1.09926e-05	6.59239e-06	6.59716e-06	6.58889e-06	8.81444e-06	7.91054e-09	0	4.69149e-09	2.19479e-06	0	6.59722e-06	1.31886e-05	0	0	6.59349e-06	2.20949e-06	2.19803e-06	3.60212e-09	6.59892e-06	6.6681e-09	1.10583e-08	2.19612e-06	9.64748e-09	6.59236e-06	1.97813e-05	1.56131e-08	3.38005e-09	2.01513e-09	6.59394e-06	1.31839e-05	6.96665e-09	1.31851e-05	6.59543e-06	5.53483e-10	1.6466e-05	2.20498e-06	1.18718e-08	5.11386e-09	3.18195e-09	1.3182e-05	6.59331e-06	1.31925e-05	6.42845e-09	1.53888e-05	2.20308e-06	4.81713e-10	6.58798e-06	1.77029e-09	6.58438e-06	8.80779e-06	6.59402e-06	1.53981e-05	3.45597e-09	2.20741e-06	7.99383e-09	0.000595614
d3_9	0.00288258	6.59759e-06	6.59707e-06	6.58495e-06	3.1668e-10	0	8.79447e-06	2.24202e-09	0	0	1.31825e-05	3.02031e-09	1.33588e-08	6.60077e-06	0	1.69248e-09	8.7895e-06	6.58545e-06	6.58438e-06	2.0618e-09	1.31907e-05	1.46876e-08	6.60322e-06	3.07863e-09	3.21807e-09	0	0	0	1.5182e-08	3.77891e-09	6.61137e-06	1.05499e-05	1.37603e-08	6.59551e-06	6.59537e-06	1.75849e-05	2.20763e-06	6.59378e-06	1.62857e-09	2.20666e-06	1.31822e-05	6.60562e-06	1.47959e-08	0	6.59171e-06	3.07702e-09	7.31415e-09	2.1993e-06	1.31859e-05	1.53804e-05	6.59356e-06	6.5997e-06	6.58722e-06	4.90916e-09	2.20692e-06	8.79056e-06	6.58713e-06	8.79483e-06	6.5925e-06	1.31877e-05	4.50448e-09	6.59569e-06	0	1.1227e-08	1.31881e-05	0	6.58856e-06	1.38422e-08	8.7864e-06	0	1.16748e-08	6.60201e-06	8.11278e-10	6.5944e-06	0	0	2.2196e-06	6.58438e-06	0	1.31793e-05	6.60102e-06	1.21497e-09	3.84378e-09	2.45385e-09	1.87543e-08	8.02356e-09	6.5926e-06	1.31915e-05	8.68542e-09	0	6.59573e-06	8.81127e-06	0	6.59105e-06	0.000676833
