	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41	d2_42	d2_43	d2_44	d2_45	d2_46	d2_47	d2_48	d2_49	d2_50	d2_51	d2_52	d2_53	d2_54	d2_55	d2_56	d2_57	d2_58	d2_59	d2_60	d2_61	d2_62	d2_63	d2_64	d2_65	d2_66	d2_67	d2_68	d2_69	d2_70	d2_71	d2_72	d2_73	d2_74	d2_75	d2_76	d2_77	d2_78	d2_79	d2_80	d2_81	d2_82
d3_0	0	0.0375818	0.0196957	0.0135345	0.0107272	0.00888521	0.00764377	0.0066844	0.00598115	0.0056253	0.00525588	0.0047616	0.00446587	0.00459252	0.00419923	0.00403598	0.00403022	0.00372328	0.00358022	0.00333635	0.00329932	0.00346109	0.00297926	0.00305851	0.00291106	0.00301503	0.00287706	0.00268888	0.00279796	0.00274358	0.0026859	0.00246801	0.00276304	0.00272234	0.00256328	0.0025208	0.00252437	0.00232444	0.00245411	0.00236085	0.00234247	0.00226775	0.00239188	0.00208673	0.00228098	0.00237475	0.00223902	0.00211795	0.00215394	0.00216057	0.00199151	0.00209214	0.00200415	0.00211532	0.00197581	0.00209549	0.00202476	0.00196409	0.00194897	0.00220248	0.00201913	0.00187644	0.00185054	0.00196625	0.0019048	0.00187405	0.00191951	0.00191981	0.00183935	0.00187663	0.00178668	0.00199324	0.00172162	0.00169166	0.00170531	0.00168268	0.00154105	0.00184096	0.00158519	0.0016323	0.00168728	0.00170205	0.0831415
d3_1	0.0641831	8.87274e-06	4.77788e-06	1.64059e-05	1.05194e-05	8.91298e-06	4.79404e-06	1.85927e-05	3.24595e-06	4.35499e-06	5.14351e-06	1.49593e-05	1.98499e-05	4.99033e-06	1.91018e-07	3.61371e-06	1.89616e-05	6.0524e-07	2.90179e-06	1.20958e-05	1.64619e-05	1.92078e-05	3.39889e-06	7.17973e-06	8.30414e-06	1.98222e-05	1.13416e-05	1.54156e-05	1.81692e-05	3.6236e-06	2.19649e-05	4.4692e-07	8.22455e-06	8.35616e-06	5.88828e-06	6.77207e-06	9.96741e-06	1.44274e-06	6.43257e-06	5.73381e-06	1.82598e-06	2.392e-05	9.37438e-06	1.2015e-05	1.22755e-06	1.84911e-05	6.20391e-06	1.82607e-06	9.45596e-06	6.59302e-06	7.2226e-07	6.2225e-06	1.8987e-05	4.99425e-09	3.01481e-06	5.42244e-06	4.16446e-07	1.84867e-06	8.19696e-09	7.92391e-06	3.52656e-06	1.88616e-06	1.67777e-05	6.80777e-06	4.04675e-09	4.90523e-06	8.72866e-06	4.74268e-06	1.94344e-05	3.44604e-06	8.81864e-06	1.52052e-05	2.21439e-05	4.98992e-06	1.19373e-06	3.35812e-06	4.09368e-06	1.0778e-05	6.39183e-06	6.09493e-06	2.30494e-05	2.1539e-06	0.000522575
d3_2	0.0266994	1.44201e-05	1.74131e-05	1.77943e-05	2.95014e-05	1.12264e-06	1.89449e-05	1.20292e-05	1.16129e-05	1.43254e-06	8.74543e-06	1.18133e-06	5.88529e-06	1.48545e-06	9.87518e-06	4.74646e-06	3.23406e-06	2.099e-06	1.89638e-06	2.20612e-08	1.16958e-05	2.02682e-06	1.00625e-05	1.62524e-05	2.18416e-06	3.07224e-06	1.08938e-06	5.54093e-06	2.23554e-05	7.14974e-06	9.99577e-07	3.19365e-06	4.39061e-06	1.90872e-06	1.84151e-05	1.64041e-05	2.3158e-05	2.89745e-09	1.96649e-06	1.0836e-05	5.32078e-06	1.0331e-05	1.46616e-06	5.09086e-07	1.26027e-06	1.23294e-05	6.99119e-06	6.84956e-06	2.15482e-05	3.60576e-06	6.00148e-06	1.18984e-05	1.40924e-05	2.12413e-05	6.684e-06	3.55924e-07	1.69092e-05	2.00585e-05	7.33056e-06	4.05209e-06	1.5426e-08	2.06055e-05	1.58281e-05	0	1.39747e-05	3.91412e-06	2.27918e-06	9.92508e-06	2.13059e-06	8.25336e-06	1.29291e-05	6.86331e-06	1.30257e-05	3.11266e-06	5.1909e-07	4.09779e-06	3.68212e-06	1.13413e-05	1.15109e-05	5.23477e-09	9.52138e-06	5.6464e-06	0.000537644
d3_3	0.0151955	8.68959e-06	2.93734e-05	2.56081e-09	0	2.97879e-05	3.29837e-06	1.66495e-06	6.75829e-06	1.74768e-05	8.5845e-06	8.53586e-06	1.01562e-05	2.75701e-06	4.25398e-06	1.34342e-05	1.07867e-07	9.45474e-06	9.25352e-06	7.97968e-06	3.62675e-06	1.74155e-05	7.84149e-06	4.05985e-06	1.06675e-05	1.33729e-05	1.77934e-05	1.19386e-05	2.88655e-06	1.18101e-05	7.25315e-06	1.57206e-05	6.07244e-06	2.08459e-06	2.66864e-06	1.98369e-06	2.18122e-05	8.01179e-06	7.16501e-06	1.11603e-06	4.79649e-06	3.9152e-07	1.13398e-05	1.49756e-06	9.05071e-09	8.14118e-06	2.2951e-06	8.37279e-09	2.28553e-06	6.05351e-06	1.835e-08	2.6309e-08	5.56217e-06	7.0487e-07	2.93164e-08	7.1758e-06	4.21179e-06	8.39075e-06	4.32919e-06	5.97341e-06	4.19481e-06	6.03439e-06	1.16455e-06	9.17557e-06	2.12195e-05	1.34918e-05	1.19836e-05	9.32445e-06	6.62118e-06	1.94857e-05	7.3993e-06	3.30025e-06	3.68438e-06	1.16503e-05	5.46321e-06	1.72063e-05	2.90232e-05	1.0479e-05	6.00761e-06	7.27572e-06	3.67332e-06	4.85364e-06	0.000481054
d3_4	0.00992871	1.60908e-05	1.47216e-05	1.33335e-05	5.77213e-06	1.18222e-06	2.75828e-06	6.48478e-06	1.65032e-06	1.27492e-05	1.90615e-08	1.56953e-05	7.24485e-06	1.74654e-05	6.33947e-06	7.25493e-06	1.87356e-06	4.03679e-06	9.83916e-07	1.2817e-05	3.86178e-06	8.06264e-06	6.73893e-06	2.68745e-07	7.7774e-06	7.41457e-06	2.15171e-06	1.58972e-05	1.6497e-06	1.18925e-05	1.05604e-05	1.82138e-05	5.67932e-06	8.21097e-06	2.38802e-05	1.11113e-05	8.82304e-06	8.22758e-06	3.49407e-05	7.0683e-06	2.08655e-05	1.11349e-05	8.01222e-06	7.79407e-06	1.35803e-06	6.2255e-06	1.58868e-08	8.38003e-06	3.4684e-06	5.29537e-06	3.02769e-06	2.11102e-05	1.55965e-06	1.04612e-05	8.07211e-06	1.03633e-06	9.44834e-07	4.44654e-06	3.16998e-05	6.96607e-06	5.99893e-06	5.84414e-06	1.16213e-05	1.00055e-05	6.56638e-07	1.00574e-05	8.82624e-07	2.9778e-05	1.18234e-05	6.22399e-06	1.29807e-05	5.61341e-06	4.69292e-06	1.52538e-06	4.68061e-06	1.19259e-05	8.41576e-06	1.14146e-05	9.83165e-06	1.31733e-05	9.49756e-07	1.48821e-05	0.000575209
d3_5	0.00719083	6.62373e-06	9.24776e-06	6.12245e-06	1.45335e-06	1.28393e-05	7.63332e-06	5.63536e-06	5.5435e-06	4.48899e-06	3.97297e-06	7.26922e-07	7.21549e-06	2.16706e-05	1.43255e-05	7.85667e-06	2.04001e-08	2.01547e-05	1.01528e-06	7.52066e-06	6.12325e-06	6.76868e-07	7.05623e-07	3.3304e-06	5.08038e-06	5.91681e-06	1.06703e-05	1.04841e-05	3.5359e-06	8.03472e-06	1.60465e-05	5.88414e-06	4.04641e-06	1.84215e-05	7.60312e-06	9.82126e-06	1.18268e-06	2.14683e-05	8.54711e-06	1.46305e-05	3.57858e-06	6.11998e-06	1.14283e-05	5.11874e-06	7.12767e-08	8.64121e-06	6.19707e-06	1.87938e-06	1.79482e-07	7.89439e-06	7.69167e-06	9.83335e-06	4.21461e-06	1.62768e-06	1.16688e-05	8.49589e-06	3.364e-06	1.55266e-05	4.39173e-06	5.89678e-06	5.98162e-07	8.91623e-06	5.85961e-06	6.54463e-06	1.25023e-05	1.6062e-05	1.93852e-05	1.23488e-05	1.8558e-06	1.60313e-05	4.71212e-07	7.66258e-06	8.26351e-06	6.23647e-07	5.23125e-06	2.37177e-06	2.05486e-05	4.01032e-06	4.72065e-06	3.77535e-06	8.52647e-06	1.58089e-05	0.000603242
d3_6	0.00539785	7.54613e-06	1.31702e-05	1.17304e-05	5.73079e-06	5.10053e-07	7.84546e-06	1.16111e-06	4.44289e-06	5.71378e-06	2.51051e-05	5.96275e-06	1.07149e-05	2.3462e-05	2.06723e-05	3.0215e-06	0	8.90318e-06	5.11595e-06	6.31071e-06	1.68756e-06	3.47346e-06	3.26631e-06	1.24576e-05	4.34068e-06	8.33625e-06	4.2393e-06	4.80595e-06	7.76313e-06	3.75049e-06	2.72157e-06	3.07912e-06	1.47625e-05	8.26573e-06	9.88666e-08	9.7327e-07	5.43133e-06	1.41795e-05	1.89261e-06	6.94527e-06	6.3514e-06	1.40059e-05	6.31933e-06	1.90499e-05	5.02301e-06	1.4605e-05	8.92879e-06	6.93149e-06	2.32682e-05	2.09112e-06	2.43371e-05	8.79383e-07	1.42929e-05	2.8571e-06	3.82959e-06	3.01515e-06	2.29635e-06	1.16346e-06	4.12075e-06	4.04823e-06	7.79847e-09	6.92564e-06	4.81858e-06	1.60453e-05	8.37765e-07	1.13058e-05	1.25039e-05	2.24295e-06	7.73811e-06	1.51e-06	3.37113e-06	4.41342e-06	1.2471e-05	4.79247e-07	6.65755e-06	2.97107e-06	8.6852e-06	4.4648e-06	1.46092e-05	1.01824e-05	1.13198e-06	6.77166e-06	0.000588121
d3_7	0.00440347	8.42125e-06	1.49785e-05	2.77429e-06	4.46348e-06	3.34365e-06	9.38916e-07	5.83836e-06	9.07095e-06	1.40606e-05	1.29846e-06	1.06752e-05	5.27427e-06	1.76487e-06	1.90063e-05	2.57445e-05	8.47415e-06	2.04154e-05	2.27734e-05	1.32126e-05	9.89002e-06	1.42575e-06	1.0542e-05	5.67808e-06	1.62653e-06	6.45995e-06	8.43302e-07	3.88817e-06	5.23589e-06	2.02658e-06	4.48493e-07	1.38344e-05	8.81549e-06	3.73501e-06	1.25016e-05	4.81268e-06	5.77811e-06	9.78565e-06	7.42089e-09	2.9504e-06	4.96827e-06	6.93127e-06	4.44154e-06	1.1468e-05	5.20506e-07	2.94895e-06	6.57472e-06	1.49299e-05	1.29541e-06	3.6096e-06	1.97719e-06	3.36694e-06	5.47806e-06	1.58882e-05	5.80569e-06	5.246e-06	1.12541e-05	3.31057e-06	7.61646e-06	6.76887e-07	1.12784e-05	8.66603e-07	1.50605e-05	6.33844e-06	2.27859e-05	9.62069e-06	4.90433e-06	1.2923e-05	9.70774e-09	3.60765e-06	2.3757e-08	1.0166e-05	1.73432e-06	4.83508e-06	9.26316e-06	2.1049e-05	2.13785e-06	1.50448e-05	3.38893e-07	6.24929e-06	1.61509e-05	9.2525e-06	0.000518179
d3_8	0.00364047	3.14626e-06	2.04414e-06	7.16722e-06	6.02764e-07	7.56825e-06	1.79792e-05	1.07071e-05	5.91703e-06	4.53296e-06	5.8528e-07	2.37171e-06	6.53914e-06	4.40826e-07	1.74819e-05	2.06118e-09	1.97245e-06	5.77542e-06	1.17249e-05	1.87244e-06	1.1399e-05	7.8404e-06	3.16938e-06	7.45052e-06	1.08759e-05	1.25878e-05	4.59539e-06	1.38192e-06	1.84133e-05	7.15956e-06	1.90895e-06	1.55037e-05	1.52339e-07	9.10926e-06	6.11786e-06	7.75022e-06	1.13347e-05	5.68486e-06	4.62364e-07	1.59402e-06	6.34579e-06	5.47601e-06	2.35275e-06	9.15855e-06	6.34789e-06	1.94055e-06	3.72176e-06	7.78493e-07	1.68129e-05	1.80748e-05	1.93825e-05	9.71778e-06	2.72989e-06	2.94899e-08	1.78949e-07	6.63096e-06	1.81747e-05	8.32574e-06	1.57712e-05	9.54532e-06	1.00419e-05	8.90913e-06	1.02517e-05	7.52417e-06	1.21488e-05	3.10818e-06	2.11014e-05	1.81385e-06	7.04531e-06	6.26289e-06	2.1946e-08	6.01044e-07	4.38969e-06	5.38598e-06	1.27598e-05	1.07092e-05	4.28072e-07	3.66306e-06	1.12969e-05	2.88595e-06	1.0354e-06	2.13154e-05	0.00047098
d3_9	0.00323758	2.58951e-05	8.94879e-06	1.22088e-05	2.28304e-05	1.84129e-06	1.89741e-05	5.15444e-07	6.33819e-06	2.32881e-05	6.98832e-06	4.381e-07	5.17277e-06	3.46086e-06	3.29391e-06	6.36012e-06	5.49475e-06	1.83208e-05	2.15076e-06	1.10195e-05	1.08405e-05	1.10316e-05	1.04279e-05	6.73345e-06	4.49402e-07	1.26625e-05	2.04814e-05	1.06317e-05	5.40116e-06	4.837e-06	5.48267e-06	3.5562e-06	3.83186e-06	9.53139e-06	2.17459e-05	6.16846e-06	4.9149e-06	1.21408e-05	8.27326e-06	8.71315e-06	1.32742e-05	1.07687e-05	6.58083e-06	6.41798e-06	1.11857e-05	0	1.51815e-06	1.13119e-06	8.37161e-08	5.54395e-06	7.14255e-06	1.11205e-06	2.63793e-06	1.16477e-05	1.76972e-08	7.38954e-06	2.00403e-06	3.88223e-06	1.44436e-05	1.02814e-05	3.72888e-06	1.7648e-06	1.1332e-08	3.91267e-06	6.55416e-06	1.09568e-05	1.27478e-05	3.05218e-06	8.74873e-07	1.05108e-05	4.21005e-06	4.50527e-06	8.29277e-06	4.79765e-06	1.56579e-05	2.54251e-06	1.57318e-05	1.44406e-06	1.67196e-05	7.49957e-06	6.84154e-06	1.21413e-05	0.000604763
d3_10	0.00282607	5.97712e-06	2.22188e-05	2.2382e-06	1.39258e-08	1.16885e-05	3.17069e-06	8.19559e-06	1.30486e-05	8.56576e-06	1.5856e-05	7.30321e-06	2.13347e-06	1.05456e-05	1.44028e-05	6.74356e-06	9.03655e-06	1.39282e-05	2.84757e-07	9.26675e-06	1.33821e-05	4.20239e-05	2.34524e-06	1.25431e-05	5.02814e-06	7.6564e-06	1.42888e-06	1.19325e-05	1.03809e-06	1.89515e-06	9.76659e-06	8.5449e-06	2.9662e-06	8.07562e-06	6.27755e-06	3.02486e-06	1.18053e-09	2.32974e-06	1.56864e-07	9.35983e-06	1.56673e-05	5.20087e-06	3.15751e-06	1.87117e-06	2.19883e-06	2.2169e-06	6.09993e-06	1.31291e-05	5.79482e-06	5.19442e-06	2.78723e-06	2.08849e-05	2.77872e-06	3.12618e-06	1.00286e-05	3.78263e-06	1.06715e-05	1.1469e-05	5.13805e-06	1.8017e-05	4.6586e-06	1.07422e-05	1.38236e-05	1.79038e-08	6.37745e-06	2.72601e-05	1.13404e-05	4.03883e-06	8.93076e-06	6.90168e-06	4.37992e-06	2.4908e-06	3.5969e-07	6.03819e-06	1.15901e-06	7.76577e-06	3.07747e-06	3.70667e-06	3.6736e-06	1.06028e-05	5.03758e-06	8.38373e-06	0.000576733
d3_11	0.0027044	5.90153e-06	3.12041e-06	8.7358e-06	9.23586e-06	1.54205e-06	2.73952e-06	3.3046e-06	3.55901e-06	1.09899e-05	2.34283e-05	7.58341e-07	2.03626e-06	4.72499e-06	1.10152e-05	2.62821e-06	8.35588e-06	8.45015e-06	9.86081e-06	7.2e-06	9.26399e-06	4.28208e-06	3.92817e-06	5.59549e-06	1.57393e-05	2.83983e-06	5.71835e-06	6.94216e-06	7.66505e-06	5.41685e-06	1.29968e-05	1.70694e-06	1.69298e-07	1.84567e-05	5.94729e-06	7.72527e-06	1.11836e-05	1.39334e-05	3.19955e-06	2.03901e-05	9.53911e-06	8.09725e-06	7.578e-06	2.0014e-05	3.40469e-06	3.33668e-09	3.16844e-06	8.06885e-07	8.60252e-06	3.40323e-06	3.28785e-06	1.23796e-05	2.25874e-06	3.9663e-06	2.46226e-06	5.7187e-08	3.77982e-06	1.73549e-08	8.85748e-06	4.60159e-06	8.27994e-06	4.68557e-06	2.67339e-06	1.80487e-06	5.51998e-06	7.43647e-06	1.11789e-05	8.00775e-06	7.88568e-06	6.97931e-06	2.70729e-06	2.64082e-05	3.81238e-06	8.68035e-06	1.25756e-05	1.15706e-05	7.68296e-06	1.7833e-06	6.279e-06	3.33157e-06	3.3046e-06	5.80264e-06	0.000581096
d3_12	0.0023212	8.84748e-07	1.81819e-05	8.60621e-06	9.10324e-06	2.44354e-06	8.43233e-06	1.06077e-05	2.96563e-05	1.93154e-05	4.71597e-06	1.36831e-06	2.27356e-08	2.70611e-05	3.7167e-06	5.06577e-06	3.14016e-06	6.55444e-06	1.30354e-05	4.87429e-06	8.0189e-06	1.02026e-05	2.74528e-05	2.01197e-06	1.16422e-05	7.65309e-06	7.49568e-06	2.12923e-07	3.53823e-07	9.86904e-06	1.62152e-05	3.2433e-06	8.47835e-06	1.00679e-05	2.94957e-06	9.81974e-06	7.98843e-06	7.55564e-06	3.4183e-06	7.06381e-06	1.42727e-06	4.80377e-07	2.02168e-05	1.76875e-05	6.43148e-06	1.5834e-06	9.98266e-06	5.82058e-06	1.81e-05	1.55339e-06	4.39671e-06	2.367e-06	7.02289e-07	2.96753e-06	1.8263e-06	1.4656e-05	6.64776e-06	1.11646e-05	7.04993e-07	1.25255e-05	6.73962e-06	8.56344e-06	1.74806e-08	1.14656e-05	6.07698e-06	1.00698e-05	8.28289e-07	2.10263e-06	7.10831e-06	2.17532e-05	1.95325e-05	6.79431e-06	1.39843e-06	1.20104e-07	1.68023e-06	4.79432e-06	9.20055e-07	1.39159e-10	1.42425e-05	1.11079e-06	2.25443e-06	1.04355e-06	0.000524823
