	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62	d1_63	d1_64	d1_65	d1_66	d1_67	d1_68	d1_69	d1_70	d1_71	d1_72	d1_73	d1_74	d1_75	d1_76	d1_77	d1_78	d1_79	d1_80	d1_81	d1_82	d1_83	d1_84	d1_85	d1_86	d1_87	d1_88	d1_89	d1_90	d1_91	d1_92	d1_93	d1_94	d1_95	d1_96	d1_97	d1_98
d2_0	0	0.105342	0.0473365	0.0285924	0.0192773	0.0139297	0.0102938	0.00812569	0.00633723	0.00492161	0.00407602	0.00333168	0.00278459	0.00228372	0.00202086	0.00164575	0.00142202	0.00122697	0.00108703	0.000923711	0.00083667	0.000766604	0.000772238	0.000637987	0.000574799	0.000521973	0.000378114	0.000449003	0.000431057	0.000403364	0.00035521	0.000420932	0.000406049	0.00039409	0.000370592	0.000296419	0.000333419	0.00034595	0.000372181	0.000282366	0.000325102	0.000303248	0.000276431	0.000269003	0.000293499	0.000319032	0.00035129	0.000236046	0.000271875	0.000387869	0.000321332	0.000292255	0.000295393	0.000369786	0.000270684	0.000269085	0.00031144	0.000354471	0.000338963	0.000299413	0.00041362	0.000357803	0.00026682	0.000364653	0.000343981	0.000255753	0.000378272	0.000263637	0.000287479	0.00037854	0.000249185	0.000353054	0.000327303	0.000345325	0.00038654	0.000317886	0.000458947	0.000411016	0.000352972	0.000341488	0.000304276	0.000411683	0.000399429	0.000402692	0.000441448	0.000445734	0.000498306	0.000487163	0.000459926	0.000511452	0.000510595	0.000527603	0.000705915	0.000677915	0.000660187	0.000733242	0.000776912	0.000795447	0.0360643
d2_1	0.0231914	2.34407e-05	2.33857e-05	2.31629e-05	1.89503e-05	1.48693e-05	6.55531e-06	4.07239e-05	1.14496e-05	1.07674e-05	1.98638e-05	2.05699e-05	1.65366e-05	7.39352e-06	1.32235e-05	2.04394e-05	1.04002e-05	2.7167e-05	3.94939e-06	1.19661e-05	1.09402e-05	1.06182e-05	1.36578e-05	4.52007e-06	7.68972e-06	9.83981e-06	1.13476e-06	1.5201e-05	2.14192e-05	1.73041e-05	1.12142e-05	1.2108e-05	1.35064e-05	2.14081e-05	4.01716e-06	5.38729e-06	6.78082e-06	3.9249e-06	1.26728e-05	3.31449e-06	1.59174e-05	2.11489e-06	1.3366e-05	6.93599e-06	1.50788e-05	1.54555e-05	2.00331e-05	2.29542e-06	2.65468e-08	1.95642e-06	5.68546e-06	6.09134e-06	8.01959e-06	6.95996e-06	3.69918e-06	9.07548e-06	7.76878e-06	2.61421e-08	6.39422e-06	6.77669e-06	2.60676e-05	4.01462e-06	9.81921e-07	3.25881e-06	1.01297e-05	1.25139e-05	6.94195e-06	1.15664e-05	1.35628e-05	5.20622e-06	3.02956e-05	2.85752e-06	3.93302e-06	7.60769e-06	1.10735e-05	6.96309e-06	4.17292e-06	2.06548e-05	4.66444e-06	1.16062e-06	2.77225e-05	1.33538e-05	2.21792e-05	1.78439e-05	7.23971e-07	1.63874e-05	1.83732e-05	2.07235e-05	4.02991e-05	5.68541e-06	1.27089e-05	5.43118e-05	1.56849e-05	3.31788e-05	2.41078e-05	3.80979e-05	2.94731e-05	2.55781e-05	0.00130074
d2_2	0.0127692	4.25905e-05	4.61991e-05	3.08667e-05	9.0201e-06	3.85497e-05	1.6802e-05	1.87782e-05	8.08976e-06	1.69323e-05	3.0541e-05	1.4312e-05	2.5625e-06	9.18832e-06	6.29401e-06	4.45516e-06	8.24698e-06	1.39001e-05	1.95334e-05	2.32584e-05	1.13164e-05	4.40431e-07	1.36287e-06	8.80292e-06	6.88401e-06	1.30781e-05	8.16495e-06	1.61648e-05	3.6904e-06	1.23738e-05	3.44372e-06	5.51266e-07	1.31375e-05	4.50867e-06	8.95874e-06	1.80011e-06	5.63875e-06	1.82104e-05	1.03357e-05	2.31732e-06	8.04937e-06	8.96552e-06	8.43147e-06	1.23905e-05	4.65132e-06	9.70959e-06	4.78052e-06	1.22567e-05	8.48199e-06	1.63346e-05	3.36658e-06	1.0436e-05	1.87583e-06	3.14398e-05	1.52679e-05	1.09306e-05	1.83099e-06	2.87341e-06	2.36949e-06	1.44632e-05	3.025e-06	1.55165e-06	7.17037e-06	4.41686e-06	5.21273e-06	4.5904e-06	4.78859e-06	1.42595e-06	2.2908e-06	1.89737e-05	2.63416e-06	1.00336e-05	1.98037e-06	5.00051e-06	2.76733e-06	1.92409e-05	6.09949e-06	4.10125e-06	6.79476e-06	2.25672e-05	6.5282e-06	1.54724e-05	1.901e-05	9.52711e-06	9.46428e-07	6.46903e-06	3.03762e-06	6.17676e-06	1.06178e-05	1.98831e-05	2.26114e-05	1.70346e-05	2.08218e-05	2.30595e-05	1.89792e-05	2.51815e-05	1.63938e-05	2.9848e-05	0.00147907
d2_3	0.00922575	3.32146e-05	2.91268e-05	1.79945e-05	7.83011e-06	2.15423e-05	3.42783e-05	2.19795e-05	1.67793e-05	7.43775e-06	2.0342e-05	1.78992e-05	1.6918e-05	8.33584e-06	1.35463e-05	4.00009e-06	7.21191e-06	1.57811e-05	1.13335e-05	3.16417e-05	8.17243e-06	9.93827e-06	1.02522e-05	4.63634e-07	8.45614e-06	6.63959e-06	1.25185e-05	9.2172e-06	1.05637e-05	1.41345e-06	3.71611e-06	1.48079e-05	8.54448e-06	1.02483e-05	1.1012e-05	2.37087e-07	1.20017e-05	7.0636e-06	1.82942e-05	8.15472e-06	3.29862e-06	2.39215e-05	4.74181e-08	6.69601e-06	1.10784e-05	2.52679e-06	1.17656e-05	6.12553e-07	9.12102e-06	1.32378e-05	9.0659e-06	1.76219e-05	2.31462e-05	8.60758e-06	4.86818e-06	1.36651e-06	9.4981e-06	7.99434e-06	1.40271e-05	8.10041e-06	1.15717e-05	3.39996e-06	5.11788e-08	4.73739e-06	1.68578e-05	1.34606e-05	1.26886e-05	4.83802e-06	4.25045e-06	3.443e-06	1.07573e-05	1.69341e-05	1.2663e-05	1.19979e-05	5.15433e-06	1.33709e-05	4.53261e-08	8.18869e-06	1.54623e-05	4.06769e-06	5.34127e-06	1.42555e-05	3.49074e-05	9.81178e-06	1.61246e-06	7.33577e-06	7.76296e-07	4.22255e-06	1.51339e-05	1.60312e-05	2.07593e-05	2.24787e-05	9.13508e-06	1.70738e-05	1.69104e-05	2.92241e-05	4.63586e-05	1.76879e-05	0.00139252
d2_4	0.00746977	3.76862e-05	2.4869e-05	3.54039e-05	2.77121e-05	4.41667e-06	1.93691e-05	3.20726e-06	2.72282e-05	5.48777e-06	4.83424e-06	3.15501e-06	2.55086e-06	2.60332e-05	1.1002e-05	3.53213e-06	3.51621e-06	1.7514e-05	4.81185e-06	1.66376e-05	6.82257e-06	7.94121e-06	1.04171e-05	2.49946e-06	5.30609e-07	1.81751e-05	1.04651e-05	5.29272e-06	8.35144e-06	8.30859e-06	7.6155e-06	1.01059e-05	8.00555e-06	4.06346e-06	9.80283e-06	1.3018e-05	2.53146e-05	1.34439e-05	1.35255e-05	9.35438e-08	1.5915e-05	6.74368e-06	2.04977e-05	4.56282e-07	1.08264e-05	2.79712e-06	5.95236e-06	2.79345e-06	2.01581e-06	1.66684e-05	2.02114e-05	9.30253e-07	1.56519e-06	1.13183e-05	2.03536e-06	1.73679e-05	1.66411e-05	1.20872e-05	9.43815e-07	2.09478e-06	4.12702e-06	1.61443e-06	1.05409e-05	1.55907e-05	9.90701e-06	6.63751e-06	1.45503e-06	6.11822e-06	1.62171e-05	1.45887e-05	8.46868e-06	1.04351e-05	1.90692e-05	8.99555e-06	1.13285e-05	1.4551e-05	1.06909e-05	8.65081e-06	2.75683e-06	1.51432e-05	1.84098e-05	9.5074e-06	1.24555e-05	8.65342e-06	2.14705e-05	2.18965e-05	2.13401e-05	1.52605e-05	6.84888e-06	1.69652e-05	2.02164e-05	2.27313e-05	4.6096e-05	1.68143e-05	1.81888e-05	1.47947e-05	1.48438e-05	3.03381e-05	0.00133722
d2_5	0.00664238	2.17512e-05	1.42349e-05	8.29957e-06	3.03057e-05	2.00004e-05	1.75647e-06	2.74185e-05	5.43504e-06	2.70738e-05	7.1359e-06	7.69516e-06	7.84905e-06	1.04847e-05	6.48082e-06	1.62011e-05	9.79609e-06	1.30165e-05	1.13654e-05	1.92559e-05	5.96228e-06	6.76134e-06	7.00468e-06	1.43561e-05	4.81607e-06	1.64178e-05	1.84271e-05	3.89581e-06	5.95299e-06	9.09643e-06	9.52275e-06	1.15417e-05	8.50882e-06	2.75972e-06	1.02638e-05	9.73593e-06	1.03038e-05	5.7595e-06	9.24586e-06	6.23292e-06	1.51494e-05	1.37384e-06	5.43708e-06	7.80365e-06	4.19269e-07	1.08089e-05	7.66248e-06	1.46573e-05	2.01485e-06	1.48759e-05	1.4016e-05	1.32436e-05	2.16281e-06	2.07362e-05	8.11095e-06	2.85604e-06	3.93051e-06	8.6297e-06	8.99043e-06	1.25428e-05	2.08268e-06	6.96663e-06	7.205e-06	5.46843e-06	2.79149e-05	1.18039e-05	6.52787e-06	7.70298e-06	2.89159e-06	5.78194e-06	6.5465e-06	2.23858e-06	2.14054e-05	4.5693e-06	3.28761e-06	3.41489e-06	1.35391e-05	2.99483e-06	1.22657e-06	1.56312e-05	5.27951e-06	1.47449e-05	8.04571e-06	8.57525e-06	2.36508e-05	1.04876e-05	1.13082e-05	1.31956e-05	3.82435e-06	8.27055e-06	1.03968e-05	1.00592e-05	2.62988e-05	7.45752e-06	3.56288e-05	3.37377e-05	2.64128e-05	1.34575e-05	0.00147111
d2_6	0.00606125	4.00346e-05	3.57142e-05	1.54308e-05	1.65228e-05	1.06463e-05	2.23193e-05	1.84033e-05	2.7897e-05	7.954e-06	7.49666e-06	1.5653e-05	1.14559e-05	2.01339e-05	2.92351e-06	3.05723e-05	5.63282e-06	1.14169e-05	2.94057e-06	5.55592e-06	5.85925e-06	6.33241e-06	9.51606e-06	4.91003e-06	1.40133e-05	9.01714e-06	5.54979e-06	5.78379e-06	1.18099e-05	2.58746e-05	1.02028e-05	4.53425e-06	5.13134e-06	2.75727e-06	2.68717e-06	2.95093e-06	1.68245e-05	3.51542e-08	3.59848e-06	6.93421e-06	1.02342e-05	1.39968e-05	2.41507e-05	1.33355e-05	5.66098e-06	6.64282e-06	6.25416e-06	2.81498e-06	4.47631e-08	7.10466e-06	4.40726e-06	4.91026e-07	9.61246e-06	9.00647e-06	2.9134e-06	3.76339e-07	1.61198e-05	2.36768e-05	5.64618e-06	4.33048e-06	1.19646e-06	1.61982e-05	8.22443e-06	8.63369e-06	9.21897e-06	4.32755e-06	4.24544e-06	1.38772e-05	8.46328e-06	1.03034e-05	9.56949e-06	3.77272e-06	1.22458e-05	6.7367e-06	9.26875e-06	1.3125e-05	4.08492e-08	1.17262e-05	2.66643e-05	5.08202e-06	1.86881e-05	4.35931e-06	7.40374e-06	6.18675e-06	2.38201e-05	1.32022e-05	3.36333e-05	1.05192e-05	6.36696e-06	1.93843e-05	1.65953e-05	2.16081e-05	1.07569e-05	6.7303e-06	1.69663e-05	4.64784e-05	1.61282e-05	3.22778e-05	0.00145781
d2_7	0.00534316	4.97944e-05	1.91698e-05	3.31156e-05	1.32419e-05	2.53516e-05	1.42757e-05	5.16209e-06	2.29798e-05	2.03071e-05	2.22654e-05	4.3335e-06	3.45602e-06	1.05048e-05	1.97835e-05	1.19387e-05	1.30786e-05	5.02882e-06	5.34846e-06	8.09496e-06	5.74559e-06	1.69194e-06	5.85355e-06	1.14002e-05	1.04674e-05	6.03205e-06	5.05219e-06	2.3471e-05	1.17551e-05	7.50572e-06	9.57082e-06	2.00922e-05	9.54286e-06	4.73909e-06	4.49291e-06	7.35746e-06	1.76952e-06	1.27913e-05	1.1669e-07	1.35406e-05	4.41241e-06	1.19655e-05	7.52629e-07	4.66491e-06	5.92667e-08	6.1852e-06	4.60517e-06	5.44387e-06	1.52144e-05	7.62034e-06	3.46183e-06	2.47755e-05	1.66514e-06	8.32393e-06	2.30429e-06	9.74426e-06	1.47998e-06	8.78471e-06	1.05323e-05	3.83836e-06	7.82089e-06	1.53094e-05	1.33405e-05	4.07326e-06	2.2877e-06	6.63418e-06	6.13812e-06	4.87186e-06	9.66299e-06	6.91709e-06	9.22407e-07	6.01284e-06	9.64516e-06	1.04589e-05	2.89408e-06	3.74856e-06	1.39574e-05	3.64637e-05	2.00319e-05	2.13555e-06	1.23805e-05	6.73092e-06	2.63712e-06	1.49808e-06	6.72162e-06	1.02446e-05	8.04617e-06	1.17742e-05	1.32437e-05	1.87292e-05	1.39269e-05	2.06047e-05	2.90564e-05	8.17372e-06	5.31652e-05	4.35343e-05	2.95671e-05	2.26934e-05	0.00144154
d2_8	0.00501844	1.21755e-05	1.77569e-05	1.11222e-05	1.56084e-05	2.66017e-05	2.94784e-05	2.34466e-05	2.14078e-05	1.66652e-05	7.36209e-06	8.45366e-06	1.63039e-05	1.76128e-05	1.79735e-05	8.38649e-06	1.72331e-05	7.32189e-06	8.70457e-06	2.57031e-05	1.40801e-05	6.70096e-06	9.00416e-06	8.74067e-06	1.46436e-05	6.73289e-06	1.93888e-05	1.61597e-05	2.04938e-06	4.91419e-06	9.59666e-06	5.06328e-06	1.01674e-05	9.05513e-06	3.1927e-05	5.0483e-06	4.27129e-07	6.47156e-06	2.01759e-06	1.64467e-06	8.42393e-06	1.12551e-05	1.6311e-05	8.26516e-07	6.28085e-06	1.84599e-05	3.86739e-06	7.26579e-06	5.65154e-07	4.11948e-06	1.40197e-05	1.451e-06	9.32706e-06	2.18154e-05	8.59026e-06	1.01358e-05	1.16241e-05	5.35226e-08	4.90722e-06	5.79247e-06	6.34754e-06	2.12504e-05	1.27488e-05	1.79905e-06	7.75353e-06	1.76925e-05	1.12364e-05	1.13842e-05	2.04328e-05	1.54966e-05	3.98736e-06	3.91658e-06	1.88624e-06	1.29427e-06	5.74841e-06	1.12883e-07	2.6639e-05	4.11411e-06	7.66305e-07	1.49298e-05	1.28446e-05	1.66602e-05	1.06253e-05	1.30945e-05	1.67869e-05	9.88191e-06	4.70307e-06	6.69436e-06	7.37186e-06	5.06534e-06	1.23305e-05	2.28931e-05	1.86899e-05	1.575e-05	3.57652e-05	4.06107e-05	2.76956e-05	1.76628e-05	0.00143461
d2_9	0.00452611	3.80361e-05	2.55115e-05	3.38365e-05	2.07238e-05	1.18119e-05	4.71397e-06	3.45581e-05	3.14836e-05	1.06967e-05	2.50153e-05	9.29974e-06	1.23338e-05	1.41369e-05	7.58123e-06	1.68307e-05	1.39156e-05	6.44139e-06	2.14817e-06	5.74223e-06	2.79963e-06	2.3151e-06	1.33734e-05	8.33453e-06	1.5407e-06	2.23455e-05	1.56954e-05	1.86336e-05	9.22749e-06	2.72789e-06	3.76168e-06	2.80628e-06	1.83887e-05	4.67852e-07	1.35476e-05	1.50728e-05	3.46482e-06	2.80899e-06	2.50195e-05	5.3149e-06	2.57351e-06	1.12873e-05	1.54606e-05	8.79722e-06	6.67391e-06	7.29546e-06	6.49806e-06	1.74159e-05	3.88821e-06	9.5139e-07	2.30153e-05	1.22089e-05	4.81665e-06	2.74642e-07	1.11234e-05	8.89675e-07	1.12263e-05	3.46849e-06	1.2625e-05	1.96138e-05	2.18541e-06	1.87633e-05	1.75739e-06	4.42349e-06	5.21031e-08	6.1689e-06	9.32524e-07	4.71784e-06	1.52163e-06	4.72214e-06	7.85409e-06	5.3659e-06	1.7008e-05	1.52646e-05	1.28056e-05	2.48597e-05	3.62617e-06	1.49356e-06	7.69329e-06	9.53569e-06	1.22971e-05	5.12306e-06	8.25762e-06	5.49252e-06	1.49015e-05	4.52548e-06	3.96293e-06	2.54506e-06	1.51466e-05	1.03809e-05	1.68767e-05	1.25289e-05	2.37514e-05	1.14191e-05	1.96848e-05	3.08964e-05	1.37474e-05	4.10833e-05	0.00149615
