	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62	d1_63	d1_64	d1_65	d1_66	d1_67	d1_68	d1_69	d1_70	d1_71	d1_72	d1_73	d1_74	d1_75	d1_76	d1_77	d1_78	d1_79	d1_80	d1_81	d1_82	d1_83	d1_84	d1_85	d1_86	d1_87	d1_88	d1_89	d1_90	d1_91	d1_92	d1_93	d1_94	d1_95	d1_96	d1_97	d1_98
d2_0	0	0.117632	0.0454385	0.0237772	0.0139766	0.00897068	0.00622314	0.00449352	0.0033609	0.00256832	0.00220814	0.00184977	0.00158355	0.00140251	0.00134328	0.00120013	0.00119773	0.0011095	0.00103259	0.000939568	0.000948508	0.000931992	0.000880763	0.000981876	0.000876659	0.000862007	0.000792705	0.000850858	0.00088077	0.00078541	0.000745249	0.000823994	0.000759648	0.000765244	0.000768772	0.000709933	0.000775724	0.000635028	0.000670651	0.000703005	0.000714017	0.000613797	0.000641212	0.00067334	0.000634931	0.000665143	0.000634632	0.000559972	0.00069013	0.000549012	0.000625501	0.00057421	0.000631957	0.000552973	0.000647706	0.000588369	0.000663327	0.000560705	0.000602211	0.000699288	0.00062748	0.000637094	0.000549772	0.000495931	0.00058614	0.000551554	0.000505703	0.000621139	0.000571052	0.0006433	0.000578972	0.000483585	0.00052075	0.000600829	0.000535868	0.000505831	0.000557961	0.000563227	0.00057608	0.000569043	0.000568024	0.000525862	0.000509751	0.000556632	0.000521112	0.000527078	0.000544745	0.0005032	0.000522587	0.000628032	0.000640061	0.000664904	0.000795356	0.000773733	0.000887014	0.00110913	0.00120777	0.00153724	0.0792191
d2_1	0.0253951	1.33635e-05	1.16112e-05	5.71224e-06	4.54136e-06	1.71916e-05	5.96545e-07	6.23985e-06	9.39357e-06	7.66359e-07	1.02468e-05	7.52936e-06	1.30148e-06	1.23256e-06	3.44656e-06	1.32369e-05	7.4276e-06	8.53584e-06	8.51551e-07	2.78758e-06	2.0718e-08	2.10845e-05	2.48041e-06	1.96086e-06	7.54092e-06	7.97272e-06	4.7679e-06	3.92802e-09	8.31309e-07	1.2339e-05	2.34688e-06	9.02415e-06	3.84616e-06	1.55648e-06	2.14919e-06	1.97227e-05	3.63559e-06	1.4806e-05	1.47825e-06	3.59537e-06	2.72216e-05	1.55248e-08	8.78368e-06	3.15224e-06	5.774e-06	1.20359e-09	1.11626e-07	3.98083e-06	1.15859e-06	7.68754e-06	2.85567e-06	9.23816e-09	1.89932e-06	1.59433e-06	1.51238e-08	1.18686e-08	1.58124e-08	2.22628e-05	1.0828e-05	7.72209e-06	4.49903e-06	8.01149e-06	1.32849e-05	4.25069e-06	2.71466e-07	1.90153e-07	2.78405e-06	1.6629e-06	1.6524e-05	1.09934e-05	4.46552e-06	1.64797e-05	1.29591e-08	3.77195e-06	8.42473e-06	1.27314e-06	1.08234e-05	7.70921e-06	2.77343e-06	5.76907e-07	4.12037e-06	1.40663e-05	3.48415e-07	7.34592e-07	1.92703e-06	1.25804e-05	9.06543e-07	4.64e-06	3.08606e-06	3.035e-06	1.64702e-06	7.00441e-06	1.35168e-06	1.09657e-05	1.14748e-06	1.4368e-05	1.7498e-06	9.41643e-06	0.00118242
d2_2	0.0134629	1.64178e-05	1.60273e-05	5.40718e-06	4.2248e-06	2.55575e-05	2.34946e-08	3.78658e-06	2.22552e-06	1.04466e-05	1.59491e-07	6.36647e-06	2.23471e-06	2.57965e-06	2.86891e-06	1.03693e-06	5.5581e-06	1.54905e-05	1.07216e-05	2.29516e-05	5.83487e-06	1.18272e-06	3.16578e-08	1.1533e-05	1.48459e-06	3.1481e-07	4.91707e-06	1.22494e-05	1.00585e-06	1.37684e-08	2.65453e-06	6.76651e-06	1.00935e-06	8.60455e-08	4.98729e-09	3.71621e-06	4.20107e-09	8.66932e-06	6.52444e-06	5.71471e-06	9.7249e-06	4.69682e-07	2.63877e-08	6.49347e-07	2.22192e-06	3.56652e-06	4.84588e-06	3.48325e-06	1.08543e-10	6.06853e-07	2.86807e-06	2.83863e-08	5.87375e-07	4.11051e-06	1.18742e-05	6.49851e-06	5.73265e-07	3.48925e-06	1.04176e-08	9.3193e-09	1.11123e-05	1.54944e-06	2.02498e-06	9.92273e-06	1.05537e-05	2.8221e-07	8.64533e-07	1.75493e-05	1.46599e-06	7.74144e-09	1.43548e-05	4.68598e-09	9.47419e-06	6.08242e-06	3.12356e-06	2.29796e-06	6.46141e-07	6.16224e-06	2.00392e-08	2.63898e-06	9.61694e-06	9.00265e-06	3.11514e-06	3.47855e-08	8.34986e-06	2.81923e-06	2.64186e-05	1.16865e-05	9.11304e-06	1.38707e-06	4.59005e-06	7.56519e-06	1.29591e-06	2.10255e-06	1.05434e-05	2.28754e-05	1.10997e-05	1.25715e-05	0.0011078
d2_3	0.00929052	1.04043e-05	6.01113e-06	7.27357e-06	7.76405e-06	7.00652e-07	1.66646e-05	7.71854e-06	2.5701e-08	6.42793e-06	8.14719e-09	3.99057e-06	3.52496e-06	7.71799e-09	5.16508e-06	8.41065e-06	7.8256e-06	2.62395e-08	2.17651e-06	6.46971e-06	1.29029e-05	5.24328e-06	9.01101e-06	8.58272e-07	4.7177e-07	4.50414e-09	1.09648e-08	3.32529e-06	3.66913e-06	3.0471e-08	2.48822e-06	2.00968e-06	1.87451e-05	9.75337e-06	4.47307e-06	3.06642e-09	6.91758e-06	1.76643e-06	1.27431e-06	5.9272e-06	6.38985e-06	5.06248e-06	2.07108e-08	3.85477e-09	8.13146e-06	1.55682e-05	2.13029e-06	3.56008e-06	5.98186e-10	3.27601e-06	1.66716e-05	8.10503e-06	1.14169e-08	1.46098e-06	5.89419e-09	2.85069e-08	1.75075e-06	3.56293e-07	1.50519e-05	2.52159e-06	3.00664e-07	7.23139e-06	7.1084e-06	1.42845e-06	1.13245e-05	1.80382e-07	6.31593e-06	6.74391e-06	2.3021e-08	4.36143e-06	3.69971e-08	7.71992e-06	9.98466e-06	1.41893e-05	2.59896e-06	9.43991e-08	3.36398e-06	5.77762e-06	1.60564e-06	7.05332e-06	7.81963e-06	1.12934e-05	4.71063e-09	2.40179e-06	3.36459e-06	5.78965e-07	6.83995e-06	1.5025e-08	3.38221e-06	2.82857e-06	1.86006e-05	1.26496e-06	2.9248e-07	1.08304e-05	2.59284e-06	5.56691e-06	1.50397e-05	1.56121e-05	0.00111342
d2_4	0.00744656	5.43331e-06	2.69316e-05	1.59802e-05	1.58951e-05	3.58154e-05	4.87049e-06	3.30883e-06	5.45354e-06	1.10425e-09	7.02836e-06	2.69381e-06	3.60328e-06	2.0242e-05	4.15939e-06	8.0511e-06	7.90831e-06	2.97249e-07	2.87826e-06	4.62192e-06	3.00717e-06	8.36718e-06	1.53152e-05	1.00639e-05	6.89731e-06	1.28216e-06	1.8956e-08	5.09955e-06	2.35033e-08	2.84562e-07	1.64416e-06	6.29536e-07	7.26193e-06	1.7768e-06	1.22901e-05	2.61552e-08	2.77408e-06	2.80445e-08	8.70442e-09	1.30842e-06	3.5274e-06	1.70212e-05	2.33412e-08	1.02915e-05	8.57426e-07	4.32973e-06	1.32278e-05	0	1.40224e-05	1.07905e-05	5.61082e-07	1.75556e-06	4.08866e-06	1.84617e-06	1.34329e-05	3.90327e-06	7.31532e-06	1.16695e-06	1.79494e-06	0	8.56982e-06	2.28489e-06	7.00795e-06	1.75336e-06	3.67507e-06	3.70834e-06	1.38022e-06	2.51743e-06	8.26812e-06	3.41807e-08	1.155e-08	2.59835e-06	1.08344e-05	1.26469e-06	2.16966e-05	5.96735e-06	9.21881e-06	3.86669e-06	4.48076e-06	1.68603e-05	4.97208e-06	9.15936e-09	2.77529e-06	2.84681e-06	2.26829e-06	2.23324e-08	3.9441e-06	1.39413e-06	3.61358e-06	1.48287e-05	1.98486e-05	1.55369e-05	5.87971e-06	4.82928e-07	2.45602e-06	1.22708e-05	2.32398e-05	1.15849e-05	0.00119677
d2_5	0.00632295	8.81636e-06	8.97805e-07	3.97256e-06	2.21563e-05	1.43234e-05	6.2888e-06	1.3222e-05	2.64478e-06	5.296e-06	5.75765e-06	3.68996e-06	5.85231e-07	1.61441e-07	2.4241e-08	2.78697e-06	2.07425e-05	1.67034e-06	6.64736e-07	8.54889e-07	1.11391e-05	1.26652e-08	1.49946e-06	6.53343e-06	7.92055e-06	2.01779e-05	2.46921e-06	5.63267e-06	2.41862e-05	2.74871e-06	3.772e-06	3.22032e-08	9.82104e-07	2.47011e-05	3.85816e-06	7.74373e-07	8.94168e-07	5.01666e-06	7.17992e-06	1.00844e-05	6.85302e-06	1.09588e-05	6.29979e-06	7.63626e-09	9.53685e-06	6.36525e-06	8.8074e-10	6.50055e-06	1.63931e-05	1.2364e-07	1.04963e-06	2.49547e-06	6.39686e-06	9.38953e-06	0	8.26795e-06	1.5415e-05	1.09202e-08	3.58667e-09	4.48705e-06	3.6831e-06	4.87541e-06	3.86083e-06	7.22299e-07	4.25384e-06	2.09261e-06	3.5798e-06	1.02523e-05	2.98586e-08	4.00262e-06	9.79712e-07	8.40925e-06	4.64668e-06	4.41263e-06	2.3918e-05	2.70751e-07	9.72173e-07	1.48329e-06	3.79805e-06	4.93933e-07	2.94804e-06	2.39926e-06	1.31432e-06	1.94667e-08	5.97719e-06	1.07733e-05	8.24748e-06	6.87508e-07	3.41036e-06	2.70109e-06	1.12404e-05	1.17316e-06	1.56954e-05	2.16322e-06	2.3731e-07	1.09934e-05	1.57538e-05	9.20551e-06	0.0011599
d2_6	0.00556797	4.0076e-06	2.00693e-05	7.36845e-06	6.95088e-06	1.96286e-05	1.0799e-05	1.48259e-05	1.63522e-06	2.31371e-08	3.53249e-06	8.96696e-06	9.54668e-06	9.01889e-06	1.24311e-06	2.88944e-06	1.0018e-08	5.01784e-09	5.72126e-06	6.11431e-06	2.48002e-05	1.04361e-05	6.06462e-07	5.61015e-06	2.97048e-06	5.25532e-06	1.24883e-06	1.79026e-05	1.37306e-08	9.4329e-06	6.94753e-06	1.41314e-05	1.12038e-06	6.41125e-06	1.17645e-05	4.84433e-06	5.2094e-06	8.21464e-07	1.32338e-05	1.01071e-05	1.02547e-05	7.52352e-06	2.07946e-06	1.01946e-05	1.07664e-05	1.04148e-06	1.72276e-06	7.56416e-06	1.80408e-06	1.07769e-06	5.54436e-06	2.30383e-06	1.1555e-05	9.35489e-09	4.9608e-06	1.3538e-05	7.44801e-06	0	9.87357e-09	2.58452e-06	2.03301e-06	3.63606e-06	4.87761e-06	1.64104e-05	3.83148e-06	6.31349e-06	4.4375e-07	1.0959e-05	2.93967e-07	3.19101e-06	2.51091e-09	2.71198e-06	9.74595e-09	1.27782e-07	2.95705e-06	8.91983e-06	3.58462e-08	8.50629e-06	1.12869e-07	9.11664e-07	1.68076e-06	5.9035e-06	1.78691e-08	7.16632e-06	1.42043e-06	4.46184e-06	9.27101e-06	1.95807e-06	7.54594e-06	1.78679e-05	1.09737e-05	1.8395e-05	1.181e-05	1.28521e-05	5.65777e-07	6.9211e-06	2.3632e-06	8.354e-06	0.00113581
d2_7	0.00485407	1.92109e-05	6.44856e-06	5.10636e-06	2.3661e-05	5.8792e-06	1.95088e-05	1.13391e-06	2.04833e-05	1.70539e-08	3.3419e-06	1.2228e-06	6.29465e-06	2.23464e-08	2.35904e-06	2.8454e-06	2.70094e-06	7.06613e-06	5.35721e-06	1.77083e-05	2.87903e-06	9.07976e-06	6.91887e-06	3.65619e-06	3.74799e-06	1.07993e-06	1.28585e-06	2.25852e-05	4.71062e-06	5.14063e-06	1.57232e-06	1.13128e-05	3.4717e-06	4.68453e-09	3.48926e-06	2.66159e-06	8.79361e-07	1.6217e-05	3.09355e-06	3.71747e-06	3.10657e-08	3.19326e-07	5.2077e-06	4.36644e-05	2.83275e-06	1.53732e-06	1.31115e-05	1.99668e-05	1.29549e-06	6.25338e-06	1.04961e-06	1.47348e-08	4.88542e-06	2.2202e-05	9.88109e-06	1.11467e-06	1.317e-05	1.57089e-08	1.35235e-05	4.8143e-06	3.53592e-06	1.74718e-06	7.81547e-06	7.01707e-06	1.24041e-06	8.44727e-06	1.32254e-05	1.04502e-05	0	1.38101e-06	1.04109e-08	3.22767e-06	2.38688e-06	7.53804e-08	1.82907e-05	7.19596e-06	3.67671e-06	6.61092e-06	2.74678e-08	3.61906e-08	6.47022e-06	2.29849e-07	2.57376e-08	1.98689e-05	4.33141e-06	1.05921e-05	2.07226e-05	4.30369e-06	6.9232e-06	4.49181e-06	4.60284e-06	6.37812e-06	1.75862e-06	7.58364e-06	1.69504e-06	1.9729e-05	1.95883e-05	9.67643e-06	0.00111854
d2_8	0.00439754	7.77964e-06	2.51081e-05	3.40191e-06	1.96922e-05	7.17464e-06	1.13531e-05	7.82671e-06	1.37237e-08	9.84907e-06	5.72402e-07	6.01756e-06	1.1141e-05	7.27646e-07	9.09787e-07	5.08622e-06	2.77738e-06	8.71282e-06	7.57963e-08	2.87912e-06	2.64998e-08	3.6841e-08	4.50826e-06	2.60721e-06	2.01616e-06	1.04129e-05	9.25112e-06	1.20916e-05	1.93891e-06	2.64298e-06	4.1269e-07	2.14955e-06	4.9586e-06	7.21465e-07	7.08029e-06	0	7.60477e-09	2.14561e-06	2.02738e-06	6.49789e-07	3.98753e-06	3.4012e-06	1.48511e-05	1.0746e-06	2.14635e-06	2.1367e-08	1.45302e-06	1.50781e-05	2.56263e-06	7.00166e-06	2.26015e-08	5.59841e-06	6.09007e-06	4.18596e-07	5.16266e-06	7.11916e-06	6.34626e-06	4.79485e-06	1.22934e-05	8.58151e-08	6.2796e-06	5.4431e-06	4.80562e-07	5.52705e-06	9.10032e-07	2.79636e-06	6.19663e-06	2.75732e-05	1.34711e-05	5.95595e-06	5.41881e-07	5.64048e-06	5.57237e-06	4.58147e-08	3.14451e-09	9.35447e-06	1.92356e-06	1.13962e-05	2.88585e-06	4.41966e-06	3.7728e-07	8.68933e-06	8.39614e-06	3.48406e-06	3.18428e-07	1.21037e-08	6.00865e-06	3.65959e-06	7.14817e-06	4.74438e-06	1.51772e-06	4.36993e-05	3.3217e-06	1.45213e-06	1.52824e-05	3.60335e-06	2.27755e-05	2.34706e-05	0.00110438
d2_9	0.00388436	3.28855e-06	2.52475e-05	9.80742e-06	5.00595e-06	3.46698e-06	5.245e-07	0	4.51045e-06	2.7275e-06	1.49832e-06	1.61194e-05	4.16717e-08	1.59617e-06	7.54075e-09	1.68597e-06	3.96891e-06	2.79711e-08	3.88091e-06	8.22824e-06	4.19947e-07	2.88696e-06	5.99968e-06	4.62622e-06	2.22493e-06	4.98866e-06	4.27302e-08	4.03259e-06	6.07812e-06	1.43517e-05	5.15658e-06	9.13214e-07	3.68809e-06	4.15098e-06	5.75836e-06	1.60372e-06	4.71184e-06	8.02581e-06	2.95887e-08	2.79243e-06	3.12032e-06	2.13373e-05	5.2731e-06	5.01355e-07	3.5695e-06	2.95982e-06	7.70071e-06	1.76569e-05	2.79907e-06	4.57491e-06	7.59784e-09	5.60288e-06	7.24869e-07	2.1249e-06	4.74606e-06	2.65678e-07	1.8134e-09	2.3917e-06	9.08825e-06	4.99985e-09	5.31223e-06	1.88826e-06	3.69061e-06	1.16001e-09	1.16589e-05	7.79473e-08	5.66857e-06	1.30298e-08	7.73499e-09	4.36292e-06	1.42754e-05	8.48708e-06	1.88907e-09	6.98263e-07	6.52238e-07	1.97019e-08	1.30757e-06	1.07453e-05	8.52014e-06	2.9181e-09	4.46339e-06	5.68014e-06	6.00047e-06	1.54606e-06	0	5.28578e-09	2.59408e-06	8.15139e-06	1.58375e-05	4.38896e-06	9.38157e-06	1.35641e-05	1.1195e-05	5.49221e-06	2.04367e-05	4.488e-06	1.25084e-05	1.58887e-05	0.00119013
