	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62	d1_63	d1_64	d1_65	d1_66	d1_67	d1_68	d1_69	d1_70	d1_71	d1_72	d1_73	d1_74	d1_75	d1_76	d1_77	d1_78	d1_79	d1_80	d1_81	d1_82	d1_83	d1_84	d1_85	d1_86	d1_87	d1_88	d1_89	d1_90	d1_91	d1_92	d1_93	d1_94	d1_95	d1_96	d1_97	d1_98
d2_0	0	0.0985828	0.0473327	0.0304414	0.0214804	0.0162481	0.0128752	0.0103798	0.00830659	0.0071198	0.00605352	0.00479678	0.00422102	0.00345629	0.00302887	0.00243961	0.0020661	0.0017019	0.00142157	0.00117446	0.0012435	0.000957918	0.000737064	0.000623789	0.000602233	0.000522304	0.000440723	0.000405294	0.00028422	0.000305802	0.000178733	0.000221304	0.000170136	0.000115165	0.000119461	0.000109231	0.000114266	9.56368e-05	7.08346e-05	5.47996e-05	5.87871e-05	8.45799e-05	3.13371e-05	3.67629e-05	4.04782e-05	1.92984e-05	3.31814e-05	3.88024e-05	1.88961e-05	2.21918e-05	1.66416e-05	2.37527e-05	3.07558e-05	2.89618e-05	8.51118e-06	3.60745e-05	2.47209e-05	1.48183e-05	1.99837e-05	1.34486e-05	1.15423e-05	4.0929e-05	7.89569e-06	1.65845e-05	8.78576e-07	7.93213e-06	1.13982e-05	3.41671e-05	3.43165e-05	6.37792e-06	2.52813e-05	2.87952e-05	1.12365e-05	3.73418e-05	1.99537e-05	2.00516e-05	2.52023e-05	9.90321e-07	2.7049e-05	5.95564e-06	1.57502e-05	1.8595e-05	2.52417e-05	1.13749e-05	1.42698e-05	1.33502e-05	1.99643e-05	1.92664e-05	5.96983e-06	3.93932e-05	1.66026e-05	8.03499e-06	3.05961e-05	2.02323e-05	2.89955e-05	1.13331e-05	2.37225e-05	2.51856e-05	0.000177372
d2_1	0.102894	0.000103344	7.8254e-05	7.48197e-05	7.65915e-05	7.04087e-05	6.44933e-05	3.853e-05	6.96396e-05	5.58041e-05	2.28131e-05	2.47487e-05	4.54861e-05	4.45402e-05	3.16107e-05	4.51727e-05	2.97817e-05	1.40401e-05	1.86189e-05	1.07523e-05	1.75755e-05	4.74118e-07	2.11377e-05	5.50541e-06	1.32645e-05	1.72158e-07	1.46037e-07	1.58417e-05	2.29112e-05	5.64609e-06	2.06838e-07	1.24294e-05	1.07713e-05	5.43352e-06	7.34765e-06	2.47678e-05	1.08463e-05	1.06244e-05	5.38826e-06	5.60054e-06	2.94494e-07	2.06649e-07	1.35635e-07	8.33416e-08	1.07726e-05	1.41794e-07	9.11296e-06	1.42338e-05	7.28202e-06	2.9915e-07	2.27857e-05	2.62929e-05	1.50083e-05	5.38904e-06	1.82761e-07	1.23376e-05	5.38308e-06	1.07372e-05	5.42614e-06	5.5539e-06	7.3554e-06	1.20818e-07	5.41331e-06	1.62182e-07	5.31797e-06	1.76949e-07	1.76039e-07	8.97345e-06	1.29154e-07	5.63371e-06	1.29111e-07	2.73958e-07	5.47364e-06	1.60773e-05	5.24623e-06	1.06185e-05	7.15615e-06	1.29421e-07	5.47974e-06	2.94161e-07	2.36698e-07	3.41498e-07	2.28701e-05	1.90971e-06	1.25075e-05	2.32566e-07	1.77992e-05	1.22988e-05	5.37364e-06	5.55448e-06	3.44473e-07	5.33138e-06	1.88502e-07	1.06255e-05	7.32684e-06	7.32881e-06	1.07882e-05	2.10831e-05	8.84555e-05
d2_2	0.0422239	0.000128246	9.89465e-05	9.04198e-05	8.6959e-05	9.21801e-05	8.16754e-05	4.54253e-05	6.7819e-05	4.70623e-05	3.33571e-05	5.30872e-05	2.10261e-05	2.80872e-05	1.75716e-05	3.32509e-05	3.83861e-05	2.65558e-05	2.52999e-05	1.75589e-05	1.5833e-05	5.40553e-06	1.04795e-05	2.30161e-05	1.09811e-05	7.28436e-06	1.97177e-05	1.61094e-05	5.56869e-06	1.75939e-05	5.81201e-06	1.24819e-05	7.55899e-06	7.31999e-06	5.26757e-07	7.42712e-06	1.77746e-05	1.60396e-05	2.28893e-05	5.42779e-06	1.23597e-05	5.54363e-06	2.127e-05	5.53141e-06	2.34954e-07	2.11527e-05	5.47006e-06	1.06417e-05	2.14016e-06	8.77602e-06	1.93707e-05	5.37022e-06	1.0613e-05	1.84894e-07	1.0558e-05	7.22786e-06	1.22854e-05	1.04798e-05	1.10689e-06	1.13747e-07	1.25623e-05	5.40886e-06	5.41185e-06	1.90399e-06	5.40407e-06	2.41362e-07	2.67905e-07	3.06657e-06	5.53842e-06	5.41518e-06	7.02693e-08	2.44496e-07	1.80884e-07	1.41957e-05	5.42691e-06	1.24482e-05	2.97621e-07	1.7522e-05	3.00056e-07	2.13998e-06	1.22462e-07	5.31253e-06	5.47157e-06	3.38699e-07	3.80122e-06	1.055e-05	5.45014e-06	6.98875e-06	2.19662e-06	2.04311e-06	1.25096e-05	1.78689e-05	1.08337e-05	1.99879e-06	9.29249e-06	5.6754e-06	1.94646e-05	1.96553e-05	0.000101121
d2_3	0.0231825	0.000114987	0.000132048	0.000119184	8.17166e-05	7.05373e-05	7.99643e-05	6.42937e-05	5.94531e-05	4.52645e-05	4.70451e-05	2.28129e-05	3.83862e-05	3.75854e-05	5.50911e-06	1.39947e-05	2.10651e-05	1.24704e-05	2.6384e-05	1.58161e-05	1.06802e-05	1.07862e-05	3.58759e-07	2.12866e-05	2.12986e-05	5.2936e-06	1.09165e-05	1.77047e-05	2.44626e-05	5.23928e-07	5.42432e-06	1.06825e-05	6.46377e-06	5.71435e-06	4.12755e-07	3.52479e-07	2.82582e-07	1.58147e-05	1.2667e-05	1.84729e-07	2.40138e-07	1.25296e-05	2.35239e-07	2.83518e-05	2.93734e-07	1.72098e-07	1.30339e-07	1.84042e-05	5.47191e-06	2.82143e-07	1.08787e-05	1.90448e-07	1.22841e-05	1.40614e-05	1.05637e-05	7.14906e-06	7.11765e-06	1.24836e-05	1.58187e-05	1.22768e-05	1.06655e-05	1.06552e-05	3.98871e-07	5.2982e-06	5.30284e-06	2.069e-07	1.06204e-05	1.07118e-05	5.38675e-06	3.01274e-07	3.92316e-07	1.70234e-07	1.68309e-07	2.17752e-07	1.06043e-05	2.78083e-07	5.37982e-06	3.87564e-07	2.12908e-06	5.37677e-06	1.28764e-07	2.02244e-06	5.53779e-06	3.81887e-07	1.07287e-05	5.47868e-06	5.43009e-06	7.16893e-06	7.48523e-06	2.17302e-06	5.42785e-06	1.05191e-05	5.54812e-06	7.17003e-06	2.13953e-06	1.76868e-05	3.60269e-07	2.33189e-06	0.000114287
d2_4	0.0145134	0.000137189	0.000113263	8.53472e-05	0.00010851	5.76673e-05	5.73691e-05	5.73655e-05	5.09008e-05	1.93127e-05	3.8464e-05	5.23281e-05	3.15637e-05	3.33228e-05	5.23105e-05	3.35806e-05	2.27455e-05	2.30224e-05	2.09464e-05	1.86963e-05	1.24296e-05	2.27492e-05	5.76906e-06	1.07958e-05	5.3223e-06	5.54166e-06	1.06338e-05	2.457e-05	1.25275e-05	2.63064e-05	1.06693e-05	4.61319e-07	7.1595e-06	2.24062e-06	5.48795e-06	5.78811e-07	5.33115e-06	5.37656e-06	1.07376e-05	5.65238e-06	7.32531e-06	1.05075e-05	5.4723e-06	1.58732e-05	1.0725e-05	1.57966e-05	1.2586e-05	1.99127e-06	5.37259e-06	2.34546e-07	7.20997e-06	7.04958e-06	5.52614e-06	2.82326e-05	5.6025e-06	1.06282e-05	5.3085e-06	1.58885e-05	1.73708e-07	5.42488e-06	1.3348e-05	5.47796e-06	2.4621e-05	2.81358e-07	7.32729e-06	1.6913e-07	1.59563e-05	1.18003e-07	3.899e-07	5.36972e-06	3.81344e-07	5.56651e-06	1.25237e-05	1.06487e-05	5.48508e-06	2.44862e-07	1.56856e-05	1.61424e-07	2.27065e-07	1.07635e-05	2.29451e-05	1.06986e-05	5.74357e-06	5.5284e-06	3.91898e-06	5.42484e-06	2.02311e-05	2.46174e-05	6.24997e-07	5.4861e-06	3.94116e-06	8.94701e-06	1.06778e-05	4.85653e-07	7.27136e-06	1.10058e-05	1.42158e-05	7.28272e-06	0.000178684
d2_5	0.0101123	0.000123319	9.38592e-05	8.01838e-05	6.61329e-05	7.74572e-05	6.78645e-05	7.68355e-05	3.13044e-05	5.24737e-05	4.36269e-05	7.80613e-05	3.49139e-05	2.27185e-05	2.62076e-05	2.28375e-05	2.79883e-05	3.14678e-05	2.45841e-05	3.15646e-05	1.2401e-05	1.25664e-05	1.77289e-07	2.9792e-05	7.292e-06	1.59782e-05	2.95018e-07	1.3794e-07	1.24087e-05	1.6046e-05	2.11376e-05	1.07429e-05	1.59946e-05	1.75344e-05	5.5479e-06	1.24277e-05	5.48999e-06	1.77184e-05	5.43777e-06	1.78074e-05	5.32574e-06	7.41858e-06	1.08887e-05	1.0726e-05	3.25641e-05	5.54781e-06	5.51701e-06	1.24433e-05	5.64232e-06	7.0733e-06	1.72728e-07	1.23984e-05	2.29452e-05	1.78116e-05	2.47286e-05	3.48829e-05	7.27527e-06	5.4266e-06	5.53581e-06	3.98722e-07	5.42286e-06	2.28276e-07	1.09338e-05	1.4927e-05	2.28237e-05	1.24314e-05	7.25626e-06	5.63014e-06	5.81719e-06	2.40513e-07	5.46908e-06	1.84498e-06	1.89959e-06	3.27558e-07	1.23949e-05	1.76278e-05	2.28304e-05	1.58358e-05	3.24195e-07	1.75754e-05	1.75286e-05	1.95922e-06	1.92389e-05	9.10326e-06	5.52158e-06	1.08601e-05	3.33478e-05	7.42285e-06	2.11645e-05	7.33885e-06	7.20388e-06	1.07876e-05	9.237e-06	1.97531e-05	4.20827e-07	2.91022e-07	5.59555e-06	7.22713e-06	6.5057e-05
d2_6	0.0071894	0.000122428	9.77533e-05	7.84732e-05	5.24616e-05	9.06387e-05	9.74399e-05	6.4439e-05	4.36462e-05	4.97327e-05	4.88719e-05	6.27895e-05	2.11121e-05	2.21206e-05	1.77118e-05	2.80838e-05	1.6002e-05	2.80211e-05	1.06735e-05	2.08967e-05	1.7604e-05	1.25677e-05	1.07452e-05	7.3225e-06	1.0771e-05	2.28978e-05	5.86e-06	5.53561e-06	7.2264e-06	2.47453e-05	1.25215e-05	5.53573e-06	5.60332e-06	1.76048e-05	1.07215e-05	1.58659e-05	1.87132e-07	2.0354e-06	1.24533e-05	1.75169e-05	5.51335e-06	1.75197e-05	5.62998e-06	5.58648e-06	5.62162e-06	5.63428e-06	1.07899e-05	1.06127e-05	7.4236e-06	1.30962e-05	5.4756e-06	2.86283e-07	5.51625e-06	2.9773e-07	3.52457e-07	1.08287e-05	5.6823e-06	7.10042e-06	1.08187e-05	2.29105e-05	7.16291e-06	1.80716e-07	7.15915e-06	3.69501e-06	5.46929e-06	7.14882e-06	1.0763e-05	5.35822e-06	2.02353e-06	5.56877e-06	1.06708e-05	5.46849e-06	7.25247e-06	5.3182e-06	5.41056e-06	2.26391e-07	1.26796e-05	1.05433e-05	1.60255e-05	1.58179e-05	1.26337e-05	5.47242e-06	7.27089e-06	7.35638e-06	5.47972e-06	5.55069e-06	5.42479e-06	2.12696e-06	1.44183e-05	1.75894e-07	5.40943e-06	1.60982e-05	5.53473e-06	1.9705e-07	1.07947e-05	2.21553e-06	5.8768e-06	7.17189e-06	0.000126523
d2_7	0.00551398	0.000109557	7.84017e-05	8.88777e-05	7.47066e-05	4.71939e-05	6.62671e-05	4.35636e-05	4.36923e-05	3.07425e-05	3.6658e-05	2.96234e-05	6.09517e-05	7.40795e-06	3.52145e-05	2.02631e-05	1.07989e-05	2.65083e-05	1.58661e-05	1.77111e-05	2.27169e-05	3.17691e-05	1.07146e-05	1.76923e-05	5.55923e-06	1.60101e-05	1.07159e-05	1.77171e-05	2.27362e-05	4.46351e-07	3.54219e-07	1.08029e-05	5.47911e-06	2.12204e-05	5.38321e-06	1.61469e-05	1.26326e-07	1.76518e-05	1.91627e-06	2.25149e-06	1.63551e-05	1.23549e-05	5.52099e-06	2.13775e-06	5.36528e-06	1.08416e-05	1.07122e-05	2.1967e-07	2.99156e-06	2.32624e-07	5.61433e-06	1.70988e-07	5.59539e-06	7.2612e-06	1.09142e-05	1.9374e-05	1.61816e-05	2.6287e-05	1.07714e-05	1.23392e-07	2.74054e-07	2.01527e-06	1.61395e-05	5.64651e-06	5.52064e-06	5.7072e-06	1.25053e-05	1.26712e-05	2.12506e-05	1.77212e-05	2.28715e-05	3.58618e-07	7.24731e-06	7.4702e-06	5.34954e-06	2.72176e-07	2.12934e-07	7.20934e-06	1.23224e-05	3.84619e-07	2.74738e-07	2.66653e-07	1.77306e-05	1.09446e-05	2.28939e-05	1.07758e-05	5.63099e-06	1.41764e-05	5.53845e-06	5.38769e-06	4.22166e-07	1.07035e-05	5.69913e-06	5.70261e-06	5.75302e-06	7.50135e-06	8.60041e-06	1.06767e-05	0.000155946
d2_8	0.00411288	0.000137764	7.80929e-05	8.17157e-05	4.36774e-05	5.05365e-05	4.7199e-05	3.67263e-05	5.91644e-05	5.23913e-05	6.78956e-05	2.82212e-05	1.08136e-05	2.22896e-05	3.87487e-05	2.10991e-05	2.29728e-05	2.80802e-05	2.30164e-05	1.23767e-05	2.45985e-05	5.60331e-06	1.4029e-05	1.06972e-05	2.48045e-05	3.51557e-05	7.27151e-06	1.24205e-05	2.47331e-05	1.60964e-05	1.74318e-05	1.05826e-05	1.42914e-05	5.43261e-06	5.70782e-06	2.03101e-06	1.76923e-05	1.58466e-05	5.63567e-06	5.79319e-06	7.3581e-06	5.30719e-06	1.85046e-05	2.29787e-07	5.46733e-06	1.90173e-06	1.42097e-05	3.23495e-07	3.85146e-06	1.08218e-05	7.13106e-06	5.52934e-06	1.60131e-05	1.08306e-05	1.95576e-06	1.27181e-05	5.56033e-06	5.34321e-06	7.435e-06	3.90551e-07	1.76952e-05	7.21647e-06	1.06738e-05	1.27228e-05	1.60708e-05	1.26565e-05	5.5232e-06	1.15738e-05	7.35967e-06	1.25533e-05	1.25501e-05	5.53832e-06	2.77001e-07	5.4016e-06	2.1189e-05	1.23945e-05	1.0751e-05	1.7468e-05	1.57405e-05	9.07356e-06	5.50703e-06	2.65584e-05	2.77426e-07	5.46156e-06	1.25996e-05	5.72999e-07	5.34735e-06	1.60178e-05	2.13925e-05	1.07881e-05	9.2511e-06	1.10681e-05	1.10739e-05	2.44565e-07	1.26526e-05	7.81728e-06	1.09405e-05	1.27137e-05	0.000120104
d2_9	0.00360952	0.000109405	7.29564e-05	9.74621e-05	9.20816e-05	5.23272e-05	7.35046e-05	3.67532e-05	5.76439e-05	4.92974e-05	5.23419e-05	5.05415e-05	2.46663e-05	5.95076e-05	3.02393e-05	2.99729e-05	3.5226e-05	2.8158e-05	1.93351e-05	1.26252e-05	5.54615e-06	1.07918e-05	1.27398e-05	3.19445e-05	2.28528e-05	1.2464e-05	1.5915e-05	7.56081e-06	5.68084e-06	7.43587e-06	7.26324e-06	3.31631e-05	1.78047e-05	5.63566e-06	9.05827e-06	1.81116e-07	1.9534e-05	5.7431e-06	1.05571e-05	5.69909e-06	1.11512e-05	1.06525e-05	1.06058e-05	7.18249e-06	1.26002e-05	1.59176e-05	5.36331e-06	5.57083e-06	3.02886e-07	1.60116e-05	1.04811e-07	1.59041e-05	1.78616e-05	5.40651e-06	7.36327e-06	5.3999e-06	1.08326e-05	5.50236e-06	9.04877e-06	1.23763e-05	1.10496e-05	1.96785e-05	1.05956e-05	8.75592e-06	7.4632e-06	5.56343e-06	2.13335e-06	1.77876e-05	1.3552e-05	7.29799e-06	1.86218e-06	3.77075e-07	1.93184e-06	7.19061e-06	5.52335e-06	1.43767e-05	1.07251e-05	2.01852e-06	5.42769e-06	5.59261e-06	1.25694e-05	1.95744e-06	1.72811e-07	2.91262e-07	1.24509e-05	5.63501e-06	5.34227e-07	5.68629e-06	1.07825e-05	1.09403e-05	1.9468e-05	7.37517e-06	2.3104e-05	5.65312e-06	5.69533e-06	1.10232e-05	2.32861e-05	3.17209e-05	0.000173293
