	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62	d1_63	d1_64	d1_65	d1_66	d1_67	d1_68	d1_69	d1_70	d1_71	d1_72	d1_73	d1_74	d1_75	d1_76	d1_77	d1_78	d1_79	d1_80	d1_81	d1_82	d1_83	d1_84	d1_85	d1_86	d1_87	d1_88	d1_89	d1_90	d1_91	d1_92	d1_93	d1_94	d1_95	d1_96	d1_97	d1_98
d3_0	0	0.120124	0.0594533	0.0394636	0.0284101	0.0219206	0.0178787	0.0143369	0.0118918	0.0102832	0.00874673	0.00712382	0.00630555	0.00539298	0.00459335	0.00374479	0.0033836	0.00269597	0.00231664	0.00192301	0.00195503	0.00146075	0.00130677	0.00109828	0.00110249	0.000939659	0.000798803	0.000723761	0.000480911	0.000535814	0.000384529	0.00034301	0.000306178	0.000276375	0.000214344	0.000187812	0.000177811	0.000188005	0.000132762	0.000130134	8.8765e-05	0.000108108	5.97736e-05	4.39142e-05	4.83667e-05	6.29733e-05	1.31648e-05	2.5694e-05	5.33516e-05	2.40916e-05	1.46727e-05	4.1494e-07	1.65819e-05	1.45809e-05	1.64744e-05	6.33867e-06	1.97893e-07	2.46529e-05	3.08388e-05	6.16539e-06	6.21417e-06	1.83586e-05	6.14444e-06	1.47523e-07	1.10953e-08	6.66463e-08	1.21747e-05	4.79444e-09	6.85243e-09	6.1418e-06	3.75182e-09	7.6543e-08	6.00967e-09	4.44522e-09	9.45631e-09	6.60378e-08	1.32298e-07	8.30412e-11	1.4855e-09	6.73915e-10	7.42302e-10	7.94562e-12	1.28548e-11	3.20945e-09	7.61724e-11	2.24339e-11	2.51718e-11	2.54201e-11	0	0	1.21839e-10	0	0	0	0	0	0	0	0
d3_1	0.0678434	8.34132e-05	3.84307e-05	7.88499e-05	4.00297e-05	4.79172e-05	5.27657e-05	4.21105e-05	3.76675e-05	4.25884e-05	6.43234e-05	7.65453e-05	5.20457e-05	7.95286e-05	4.45438e-05	2.52634e-05	7.60271e-05	4.97423e-05	2.22568e-05	3.70326e-05	3.94893e-05	1.08308e-05	2.09931e-05	2.92227e-05	3.32085e-05	3.9374e-05	1.05599e-05	3.12935e-05	4.34282e-05	6.61864e-06	2.87899e-05	1.75944e-05	8.89245e-06	1.44205e-05	2.66512e-05	1.25052e-05	3.69409e-05	2.48165e-05	8.5157e-06	1.44509e-05	2.96488e-07	2.46659e-05	1.24859e-05	2.12495e-07	1.54348e-07	2.04675e-05	1.86482e-05	6.28708e-06	1.50221e-07	6.30017e-06	6.15319e-06	1.22217e-05	2.06719e-07	8.31065e-06	8.22095e-08	6.14473e-06	1.12825e-08	1.23526e-05	6.15162e-06	1.22871e-05	3.86884e-09	6.07105e-06	7.05484e-08	8.31638e-08	2.09835e-06	2.09725e-06	4.16336e-10	6.20797e-06	6.51482e-08	7.90218e-09	6.96506e-08	1.32484e-10	1.81089e-09	2.47226e-09	6.31045e-10	3.32759e-09	1.10611e-10	2.27648e-10	5.25448e-09	0	1.02979e-10	0	0	0	4.09313e-11	0	0	0	0	0	1.04558e-10	0	0	0	0	0	0	0	0
d3_2	0.0288184	6.17199e-05	6.87881e-05	5.62427e-05	3.075e-05	3.80995e-05	2.19107e-05	3.31779e-05	3.55687e-05	5.63265e-05	4.8004e-05	5.21633e-05	1.34341e-05	3.88257e-05	1.96282e-05	2.52876e-05	4.19258e-05	2.3616e-05	2.82332e-05	4.55324e-05	3.3533e-05	2.48516e-05	1.70728e-05	6.1963e-05	4.66669e-06	5.96439e-05	3.13032e-05	6.77424e-05	3.28584e-05	3.50977e-05	2.89409e-05	6.38761e-05	1.25794e-05	2.08266e-05	5.57625e-06	1.26711e-05	1.65701e-05	1.85847e-05	3.50195e-05	2.81778e-05	2.31718e-06	2.66105e-05	6.36815e-06	1.84578e-05	6.36e-06	2.64645e-05	1.6187e-07	1.53643e-08	1.4592e-05	2.18191e-06	2.23396e-06	1.54904e-08	1.4395e-07	1.24276e-05	2.25862e-07	6.15261e-06	8.30359e-06	1.06725e-08	1.04845e-05	2.65107e-07	1.22215e-05	6.20338e-06	1.85535e-05	7.92618e-09	6.09054e-06	6.55392e-08	6.46814e-08	4.04259e-09	6.07976e-06	6.14212e-06	2.44535e-09	7.58518e-10	2.78079e-09	1.90804e-09	5.92401e-10	8.16277e-06	5.68557e-10	2.50442e-09	2.41307e-10	1.32328e-10	1.71855e-10	1.33148e-10	7.44747e-12	4.62382e-11	3.12527e-10	0	0	1.54427e-11	0	2.34595e-09	0	2.04084e-10	0	0	0	0	0	0	0
d3_3	0.0163001	5.30653e-05	2.76169e-05	6.05748e-05	3.92217e-05	5.61338e-05	4.20255e-05	4.8141e-05	4.81845e-05	1.0337e-05	6.62795e-05	2.98713e-05	3.57304e-05	4.01984e-05	4.88633e-05	4.6059e-05	6.80727e-05	4.5315e-05	5.74832e-05	1.51376e-05	2.71818e-05	2.54511e-05	4.0075e-05	5.15835e-05	2.20855e-05	8.63686e-06	3.12896e-05	1.29259e-05	2.0787e-05	7.81904e-05	1.68866e-05	3.53416e-05	2.48456e-05	2.09158e-05	4.14773e-05	1.6908e-05	2.08259e-05	3.27838e-05	2.7702e-05	8.85396e-06	1.25229e-05	3.08045e-05	2.06859e-05	2.18807e-07	2.49587e-05	6.38117e-06	8.35247e-06	2.45723e-05	1.22866e-05	2.14056e-05	1.22979e-05	2.09552e-07	1.24299e-05	1.42506e-05	6.35388e-06	6.29212e-06	7.53043e-08	1.431e-05	1.37784e-07	6.2154e-06	6.33339e-06	8.08992e-09	8.31393e-06	1.34856e-07	1.42436e-05	8.1037e-06	1.09956e-08	3.52152e-09	6.13816e-06	7.6064e-08	1.96466e-07	6.60275e-08	4.52124e-10	9.92432e-11	2.59778e-10	1.2814e-08	2.09494e-06	3.8057e-09	1.72343e-09	1.76886e-10	3.02625e-11	8.18195e-11	6.52963e-08	1.86209e-12	7.93963e-11	0	0	5.39075e-11	0	0	0	0	0	0	4.47447e-10	0	0	0	0
d3_4	0.010439	2.77421e-05	2.32766e-05	4.39064e-05	4.62124e-05	3.03352e-05	3.94394e-05	5.22218e-05	3.78161e-05	6.22108e-05	1.14167e-05	4.15057e-05	1.96983e-05	2.58616e-05	2.94308e-05	2.91202e-05	3.51038e-05	3.77395e-05	3.54446e-05	5.60642e-05	3.24252e-05	2.72398e-05	2.73158e-05	6.39013e-05	4.36637e-05	4.12978e-05	2.08574e-05	4.42875e-05	3.35999e-05	1.88925e-05	4.93465e-05	3.32126e-05	3.32613e-05	2.0887e-05	1.88633e-05	2.08812e-05	6.27163e-06	1.47597e-05	3.88379e-05	6.65237e-06	2.18201e-05	6.54114e-06	1.85791e-05	7.64295e-08	1.87772e-05	1.25148e-05	2.35612e-05	8.32374e-06	1.22319e-05	2.15424e-07	1.23045e-05	1.43248e-05	1.069e-08	7.63371e-08	8.27244e-08	6.34554e-06	6.15553e-06	8.24831e-06	6.14486e-06	1.15904e-08	6.21438e-06	1.37657e-07	7.47872e-08	1.51684e-08	1.02575e-08	7.38715e-09	6.2051e-06	6.7617e-08	1.33086e-07	3.70744e-09	6.34486e-08	8.10822e-06	3.51354e-09	6.77634e-08	6.07622e-06	6.68964e-08	5.7014e-09	1.66577e-10	5.90699e-11	2.1986e-09	9.19551e-12	2.56592e-09	1.21151e-09	1.01823e-11	7.28303e-11	1.2121e-09	6.41082e-10	0	1.10639e-10	0	1.2232e-12	0	0	0	0	0	0	0	0
d3_5	0.00704934	3.69479e-05	4.84632e-05	4.64138e-05	4.8047e-05	6.1184e-05	4.24812e-05	4.35897e-05	5.73991e-05	5.41278e-05	6.20821e-05	2.05142e-05	6.6425e-05	7.45559e-05	3.97812e-05	5.60487e-05	3.10621e-05	4.383e-05	4.13331e-05	1.92407e-05	5.7855e-05	2.50596e-05	2.71503e-05	5.5897e-05	3.73872e-05	3.53805e-05	3.33635e-05	5.06646e-05	2.71896e-05	2.7053e-05	4.55091e-05	2.68959e-05	3.08654e-05	2.7015e-05	3.29839e-05	1.27556e-05	3.2234e-05	3.30264e-05	4.33027e-05	6.45808e-06	8.62749e-06	1.69079e-05	1.88216e-05	3.07569e-05	1.07476e-05	6.36551e-06	1.87796e-05	8.2014e-06	1.03605e-05	1.84313e-05	6.28479e-06	2.55797e-08	8.23264e-08	1.2422e-05	1.23527e-05	7.73526e-08	8.23035e-06	8.22716e-06	1.48311e-07	1.23584e-05	7.63782e-08	1.43232e-05	6.14844e-06	1.84265e-05	9.59401e-08	2.00785e-07	6.60517e-08	6.2045e-06	8.25189e-06	1.48482e-08	6.84821e-08	7.37104e-08	2.27991e-09	8.10675e-08	6.65256e-08	8.23743e-06	3.70092e-09	1.19984e-09	6.21295e-06	6.20682e-06	1.70522e-10	2.33088e-09	1.07227e-10	1.25251e-07	8.04003e-10	6.07549e-06	2.03304e-06	6.52086e-11	0	0	6.07747e-06	1.23542e-09	0	0	0	0	0	0	0
d3_6	0.00494223	1.56869e-05	5.42752e-05	5.20657e-05	4.59174e-05	3.7662e-05	3.47123e-05	4.5506e-05	3.36101e-05	2.9673e-05	4.18687e-05	3.14272e-05	4.88204e-05	4.57831e-05	3.94603e-05	3.1196e-05	4.76889e-05	6.59279e-05	2.55535e-05	7.08245e-06	4.5462e-05	5.39266e-05	2.91825e-05	2.29635e-05	5.97612e-05	3.13881e-05	2.38031e-05	2.53897e-05	3.53599e-05	3.72539e-05	1.47035e-05	2.90603e-05	4.49287e-05	3.70964e-05	9.20803e-06	1.27488e-05	4.80809e-06	8.49497e-06	2.51303e-05	2.2749e-06	3.29069e-05	1.45179e-05	2.06372e-05	3.07332e-05	8.33196e-06	6.17826e-06	3.08962e-05	6.2244e-06	1.85021e-05	2.05321e-05	1.86656e-05	8.4393e-06	2.06103e-05	6.22919e-06	1.45161e-05	8.30016e-06	1.22367e-05	1.25426e-05	7.65418e-08	6.231e-06	1.40699e-07	1.36616e-07	6.08755e-06	9.04249e-09	6.15359e-06	6.70493e-08	7.35503e-08	6.22228e-06	6.203e-06	8.163e-06	4.60744e-09	6.14313e-06	4.78059e-09	4.96584e-10	6.20566e-06	6.91804e-09	1.08644e-09	2.09502e-06	6.49435e-08	2.98702e-09	8.09932e-06	1.32144e-09	6.80884e-08	0	1.19097e-10	1.35829e-11	9.799e-10	2.53542e-11	0	0	2.41838e-11	7.60245e-10	4.70131e-11	1.82431e-11	0	1.03397e-11	0	0	0
d3_7	0.00359845	3.33555e-05	6.27363e-05	3.38277e-05	2.75956e-05	3.97949e-05	4.77496e-05	3.23705e-05	3.58702e-05	5.75948e-05	1.91651e-05	5.6119e-05	5.24731e-05	3.24266e-05	1.75407e-05	2.35752e-05	3.71578e-05	4.58415e-05	4.85599e-05	2.1309e-05	3.11919e-05	4.97322e-05	2.53318e-05	6.20961e-05	2.90803e-05	2.33359e-05	4.9377e-05	3.92727e-05	4.12984e-05	2.08491e-05	3.11762e-05	1.92802e-05	2.90139e-05	3.33021e-05	5.11934e-07	3.50872e-05	1.07361e-05	2.06855e-05	4.12696e-05	1.47544e-05	4.12676e-05	4.43046e-07	1.4541e-05	1.88553e-05	8.33714e-06	6.43063e-06	1.56676e-07	1.85266e-05	8.44952e-06	6.35231e-06	2.45775e-05	2.67485e-05	3.43574e-07	3.07845e-05	6.17019e-06	2.23724e-07	8.24228e-06	1.22986e-05	8.24059e-06	6.21694e-06	1.40384e-07	1.39324e-07	8.3776e-06	6.07591e-06	8.29676e-06	8.15003e-08	1.03342e-05	1.44778e-07	1.8303e-05	1.42915e-05	1.22293e-05	8.24535e-06	7.46828e-08	7.11625e-09	2.782e-10	3.49889e-10	4.07204e-09	6.20349e-06	6.21012e-06	5.06763e-10	3.28468e-09	1.73615e-09	1.24244e-09	7.90965e-11	1.48282e-09	7.14848e-08	2.37685e-10	6.48857e-08	1.71475e-09	0	8.1623e-06	3.19994e-09	0	0	0	0	0	0	0
d3_8	0.00267213	2.96368e-06	3.15689e-05	2.12725e-05	2.73652e-05	3.53577e-05	6.67405e-05	5.04931e-05	5.07931e-05	4.51201e-05	3.17227e-05	5.20369e-05	3.3392e-05	3.88625e-05	3.55784e-05	4.40598e-05	4.16587e-05	6.22555e-05	5.57372e-05	2.11372e-05	8.99668e-06	1.91112e-05	4.58614e-05	1.32355e-05	5.78195e-05	1.92982e-05	1.29721e-05	1.31555e-05	1.4887e-05	2.06953e-05	3.33375e-05	1.491e-05	3.12322e-05	3.5255e-05	1.38095e-05	5.73947e-05	1.27272e-05	4.12602e-05	1.45753e-05	1.88817e-05	5.55508e-07	2.08367e-05	2.08956e-05	2.28596e-05	8.28244e-06	2.29083e-05	6.29936e-06	2.0877e-05	1.87548e-05	6.34451e-06	1.26928e-05	1.25e-05	6.4802e-06	6.43809e-06	6.29677e-06	6.42527e-06	2.87664e-05	1.85697e-05	6.5014e-06	2.07355e-05	6.14146e-06	2.04504e-06	2.1912e-07	8.29969e-06	1.4301e-05	2.74008e-07	6.90472e-08	6.1588e-06	6.14472e-06	1.23804e-09	2.04748e-07	1.21541e-05	1.22922e-05	1.34564e-07	1.43019e-05	8.33735e-08	1.45197e-09	6.86479e-09	1.40823e-10	2.19872e-09	2.15815e-10	7.03798e-10	2.0324e-09	3.87039e-10	3.38379e-09	1.85271e-10	1.55183e-11	4.64212e-11	1.05127e-09	3.90965e-11	6.61044e-08	5.44877e-12	1.29791e-09	0	0	1.27126e-11	0	5.32441e-10	0
d3_9	0.00200123	2.33107e-05	1.90228e-05	4.16255e-05	3.36757e-05	2.14296e-05	3.11473e-05	1.51605e-05	1.93486e-05	3.35887e-05	5.17779e-05	4.14046e-05	4.77956e-05	3.76961e-05	1.70354e-05	1.35978e-05	2.56494e-05	1.5102e-05	4.58978e-05	2.4987e-05	6.75882e-06	1.27772e-05	9.0102e-06	3.34361e-05	4.32726e-05	5.75826e-05	1.93043e-05	4.54725e-05	4.9236e-05	2.89566e-05	3.33524e-05	4.15516e-05	1.69967e-05	5.16555e-05	2.79036e-05	2.29298e-05	3.93162e-05	3.30413e-05	2.08854e-05	1.4612e-05	3.53388e-05	1.28346e-05	1.28566e-05	3.12503e-05	8.33705e-06	1.87437e-05	2.49163e-05	2.77663e-05	2.09327e-05	2.06705e-05	1.23892e-05	1.23202e-05	2.65327e-05	6.21843e-06	2.96835e-07	2.13367e-07	1.45788e-05	1.04689e-05	1.44552e-05	1.24415e-05	6.30132e-06	2.05166e-05	1.23023e-05	1.5327e-05	1.57864e-08	8.10321e-06	2.1321e-07	1.83376e-06	1.39283e-07	1.0618e-08	6.20982e-06	6.65337e-08	6.14841e-06	1.43005e-05	6.57641e-09	6.67127e-08	6.5274e-09	2.3437e-09	1.40795e-10	1.29571e-07	6.50254e-08	5.64828e-09	6.14658e-06	1.1644e-10	6.14391e-06	1.48344e-10	8.33919e-09	8.2255e-06	1.05589e-10	4.02674e-09	4.78567e-09	0	6.23867e-10	0	2.05659e-11	3.52315e-09	0	7.22071e-11	2.82061e-09
