	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62	d1_63	d1_64	d1_65	d1_66	d1_67	d1_68	d1_69	d1_70	d1_71	d1_72	d1_73	d1_74	d1_75	d1_76	d1_77	d1_78	d1_79	d1_80	d1_81	d1_82	d1_83	d1_84	d1_85	d1_86	d1_87	d1_88	d1_89	d1_90	d1_91	d1_92	d1_93	d1_94	d1_95	d1_96	d1_97	d1_98
d2_0	0	0.0981499	0.047349	0.030095	0.0216555	0.0163739	0.0126157	0.0100895	0.00824744	0.00648648	0.00562662	0.0046008	0.00416965	0.00334719	0.00281151	0.00241017	0.00204302	0.00163509	0.00138461	0.00140464	0.0010967	0.000918248	0.00081131	0.000670197	0.000587878	0.000506661	0.000496443	0.00033436	0.000356166	0.000271361	0.000204433	0.000290962	0.000166729	0.000167764	0.000153762	0.000136576	4.38199e-05	0.00010377	8.06316e-05	6.56021e-05	5.60952e-05	4.20473e-05	3.6066e-05	5.0213e-05	4.96555e-05	5.95599e-05	3.75242e-05	2.49113e-05	4.30366e-05	2.80393e-05	2.42633e-05	3.64466e-05	7.12311e-06	1.40698e-05	1.36907e-05	2.40431e-05	2.23405e-05	2.97723e-05	1.68781e-06	1.72617e-05	8.30741e-06	1.25293e-05	1.68667e-05	9.8285e-06	1.1746e-05	3.41816e-05	1.54354e-05	8.16584e-06	1.26679e-05	8.32768e-06	1.36e-05	1.67346e-05	5.9641e-06	1.88204e-05	6.18987e-06	1.85649e-05	2.77921e-05	6.03531e-06	1.48998e-05	3.09919e-05	1.34946e-05	1.04027e-06	1.73107e-05	1.54557e-06	8.17919e-06	1.88932e-05	2.08109e-05	2.22881e-05	1.40137e-05	1.8515e-05	8.06351e-06	1.1372e-06	3.71574e-05	9.95574e-06	1.56843e-05	1.17914e-06	8.28366e-06	2.08446e-05	0.000156555
d2_1	0.102691	9.21997e-05	0.000127017	5.95348e-05	7.85844e-05	9.59173e-05	5.23811e-05	6.47759e-05	5.58972e-05	6.5427e-05	7.54892e-05	3.42974e-05	2.79482e-05	2.33385e-05	5.6643e-06	1.10329e-05	3.41047e-05	7.55884e-06	1.07667e-05	5.84837e-06	1.96784e-05	1.58687e-05	1.58278e-05	1.59309e-05	2.85127e-05	1.98273e-05	5.83487e-06	2.67663e-05	1.0937e-05	2.7471e-07	6.57356e-07	2.02162e-06	7.18689e-06	5.55152e-06	9.20418e-06	7.56766e-06	5.56455e-06	5.44854e-06	7.38648e-06	1.11207e-05	3.82383e-07	5.45398e-06	2.1993e-06	1.09167e-05	5.65368e-06	5.63793e-06	5.55615e-06	1.81047e-05	5.63483e-06	5.44821e-06	5.4464e-06	5.73412e-06	3.72116e-07	5.53999e-06	3.61066e-07	5.65494e-06	2.71352e-07	1.96441e-05	2.27169e-06	1.94649e-05	5.54116e-06	5.42874e-06	5.55425e-06	1.09076e-05	1.07348e-05	4.41815e-07	3.37103e-07	1.06323e-05	1.27466e-05	1.10123e-05	4.37341e-07	5.53695e-06	5.28328e-07	5.61633e-06	5.43549e-06	5.70636e-06	1.06535e-05	7.71237e-06	9.04946e-07	7.44356e-06	5.26728e-07	1.25584e-05	1.08096e-05	1.27363e-05	2.51136e-07	6.67971e-06	7.35683e-06	7.6308e-06	7.63748e-06	3.46614e-07	5.55882e-06	6.45996e-07	1.11309e-06	5.65029e-06	1.12002e-05	5.47309e-06	3.14547e-06	5.72219e-06	6.15977e-05
d2_2	0.0420721	8.70826e-05	0.00010132	0.000107057	0.000108479	8.3614e-05	2.11827e-05	7.1955e-05	8.34223e-05	4.93119e-05	7.03678e-05	5.46565e-05	5.24545e-05	1.81472e-05	3.52753e-05	3.52498e-05	1.07816e-05	3.02202e-05	7.22826e-06	2.30202e-05	3.03388e-05	5.85809e-06	6.01939e-06	7.38094e-06	1.58359e-05	2.50397e-05	1.61333e-05	1.26827e-05	2.18841e-05	2.47427e-05	1.24922e-05	3.64995e-07	1.08288e-05	2.57398e-06	5.83812e-06	5.44661e-06	2.13861e-05	7.57677e-06	5.91141e-06	1.07468e-05	1.26417e-05	1.10324e-05	4.59542e-07	7.68162e-06	5.48474e-07	1.80924e-06	1.96462e-05	1.11914e-05	5.55186e-06	1.15094e-05	1.18821e-05	5.48523e-06	6.44239e-07	7.28446e-06	1.28115e-05	4.51441e-07	5.81139e-06	1.63039e-05	5.27343e-07	1.62378e-07	1.42706e-05	3.5021e-07	2.26084e-06	5.64096e-06	2.67072e-07	1.65567e-07	1.5496e-07	2.1658e-06	2.4693e-07	2.49018e-07	4.37802e-07	3.48339e-07	7.25198e-06	1.08915e-05	7.25606e-06	1.06203e-05	5.81745e-06	1.08178e-05	7.28578e-06	5.23313e-07	5.61499e-06	5.63262e-06	4.23945e-07	7.19427e-07	2.32145e-05	5.54414e-06	5.62926e-06	1.26405e-05	8.32108e-06	5.35234e-06	1.79096e-06	1.23566e-05	6.58753e-07	9.20632e-06	5.89029e-06	5.72242e-06	5.48715e-07	2.13466e-05	0.000106288
d2_3	0.023348	0.000117438	9.28696e-05	7.91244e-05	7.72439e-05	6.31161e-05	5.10286e-05	4.58742e-05	6.32093e-05	4.04436e-05	6.47127e-05	4.89734e-05	2.50754e-05	1.45988e-05	5.29953e-05	2.14309e-05	1.82721e-05	3.73101e-05	3.20789e-05	3.37877e-05	2.84779e-05	7.28343e-06	1.1047e-05	1.83131e-05	1.09093e-05	2.83459e-05	3.75591e-07	1.14815e-05	1.22875e-05	1.776e-05	1.09098e-05	5.92017e-06	1.09429e-05	5.75006e-06	1.96829e-05	1.63816e-05	5.64924e-06	2.70174e-05	2.53059e-05	1.57467e-05	5.66604e-07	5.44982e-06	2.49269e-05	3.63072e-07	2.10377e-06	5.46395e-06	5.71642e-06	7.44145e-06	4.53162e-07	2.00625e-06	3.65439e-07	1.94558e-05	1.75596e-05	7.36099e-06	1.76372e-05	7.37201e-06	9.18294e-06	1.27315e-05	1.61828e-05	7.64845e-06	1.24462e-05	3.77753e-07	5.79787e-06	9.05185e-07	1.28233e-05	2.5497e-07	7.45323e-06	1.09091e-05	5.79994e-06	1.82126e-05	5.45421e-06	2.46891e-07	7.25488e-06	1.25459e-05	1.09028e-05	5.3456e-06	5.54719e-06	1.28285e-05	5.52292e-06	1.08182e-05	4.80554e-07	1.28149e-05	5.52145e-06	1.11761e-05	7.47373e-06	7.26142e-06	7.17628e-06	1.86124e-05	5.97384e-06	1.09625e-05	3.52717e-07	3.19415e-05	1.6021e-05	1.60048e-05	7.30119e-07	5.90366e-06	1.2557e-05	4.79421e-07	0.000113511
d2_4	0.0148279	0.00011325	8.21949e-05	8.92203e-05	6.28718e-05	7.02513e-05	5.07363e-05	2.50998e-05	4.21027e-05	4.6404e-05	5.80313e-05	1.14273e-05	3.49866e-05	1.76648e-05	4.22143e-05	1.77906e-05	1.11366e-05	2.67659e-05	1.65134e-05	2.6657e-05	1.10322e-05	2.29364e-05	1.61302e-06	1.43739e-05	1.43942e-05	2.32245e-05	2.30318e-05	9.57314e-06	5.57065e-06	6.23531e-07	1.08529e-05	7.27491e-06	2.33942e-05	1.12087e-05	7.65967e-06	1.45804e-05	1.07308e-05	5.36663e-06	1.10152e-05	2.37754e-06	1.25576e-05	6.38791e-07	1.59214e-05	1.66972e-07	1.73184e-07	1.31006e-05	1.62145e-07	5.82484e-06	1.61929e-05	1.08417e-05	5.82305e-06	9.12425e-07	1.97372e-05	5.98432e-06	7.17401e-06	2.50107e-05	1.07251e-05	4.27676e-07	2.45695e-07	9.0958e-06	5.53601e-06	5.62394e-06	1.96502e-05	3.42281e-07	1.06576e-05	4.37987e-07	5.62664e-06	5.42167e-06	5.61222e-06	6.57481e-06	1.79613e-06	5.52236e-06	1.11912e-05	1.95455e-05	7.32696e-07	5.79318e-06	2.82933e-05	7.33819e-06	2.46365e-05	1.23517e-05	5.70624e-06	2.25308e-06	2.10007e-05	1.07028e-05	1.59031e-05	8.30435e-06	1.61784e-05	2.44254e-06	6.05862e-08	5.72713e-06	2.52151e-05	7.47538e-06	2.5584e-07	5.52559e-06	9.43192e-06	2.36886e-06	1.13299e-05	2.07451e-05	0.000111171
d2_5	0.0100599	0.000168583	0.000122822	9.92728e-05	9.21479e-05	9.26909e-05	4.70707e-05	4.76424e-05	4.24308e-05	1.08759e-05	3.00646e-05	2.93655e-05	2.65188e-05	4.20726e-05	3.01473e-05	1.74964e-05	1.96792e-05	2.47605e-05	1.77484e-05	1.10303e-05	1.63086e-05	1.33432e-05	3.17742e-05	2.67785e-05	7.49211e-06	7.7448e-06	1.07438e-05	1.0937e-05	5.64665e-06	1.29439e-05	5.50662e-07	2.48488e-05	1.61726e-05	1.07422e-05	1.27307e-05	3.66135e-07	1.11041e-05	5.45079e-06	1.06329e-05	5.92225e-06	2.53882e-05	1.80253e-05	4.48084e-07	1.11781e-05	1.06322e-05	8.34483e-07	9.17814e-06	9.37318e-06	3.42452e-07	5.08675e-07	1.10127e-05	1.08899e-05	5.80997e-06	1.07074e-05	3.47611e-07	1.45525e-05	2.52376e-05	2.85682e-05	5.81868e-06	7.54188e-06	1.83775e-05	4.27744e-07	3.33269e-07	5.55023e-06	1.09036e-05	5.51623e-06	4.174e-07	7.35138e-06	4.44244e-07	1.63764e-05	5.51181e-06	2.45812e-07	5.51366e-06	4.3256e-07	4.31875e-07	8.98613e-06	5.62605e-06	1.24138e-05	1.60941e-05	1.07211e-05	3.3591e-07	2.43521e-07	5.81224e-06	1.09245e-05	1.10769e-05	1.81855e-05	5.25615e-06	1.09021e-05	5.51728e-06	1.80981e-05	1.80002e-05	1.26533e-05	1.37642e-05	4.69517e-07	1.78557e-05	6.00453e-06	2.01299e-05	1.13011e-05	0.000111288
d2_6	0.00741456	0.000102835	0.000123352	5.7934e-05	9.04076e-05	5.39512e-05	7.14852e-05	6.35303e-05	5.09107e-05	4.38937e-05	5.59017e-05	4.75058e-05	3.48656e-05	5.6079e-05	1.61403e-05	4.57888e-05	1.61354e-05	2.12971e-05	2.65693e-05	1.09273e-05	2.50532e-05	1.4679e-05	1.09307e-05	2.65947e-05	5.73159e-06	1.0925e-05	9.26986e-06	1.12851e-05	1.08419e-05	2.13806e-05	3.21386e-05	2.35973e-06	1.5907e-05	7.53918e-06	4.67998e-07	2.08052e-06	1.08315e-05	2.34572e-05	7.92962e-06	2.33164e-05	1.59946e-05	3.49674e-07	2.34941e-05	1.10962e-05	2.54351e-06	1.065e-05	5.63316e-06	5.80019e-06	1.05329e-05	5.71928e-06	1.60879e-05	5.44043e-06	5.54458e-06	1.62767e-05	1.65784e-05	1.22719e-05	4.52401e-07	1.63745e-05	1.08825e-05	4.26529e-07	5.98536e-06	5.52781e-06	7.43999e-06	5.6107e-06	1.10968e-05	3.42586e-07	7.44953e-06	5.52733e-06	1.26304e-05	1.06354e-05	7.53216e-06	1.77159e-05	1.45331e-05	5.21537e-07	4.248e-07	3.47179e-07	1.26511e-05	2.71816e-06	1.28336e-05	5.51797e-06	4.47412e-07	5.97102e-06	9.36739e-06	1.39721e-05	7.82908e-06	7.34294e-06	6.38698e-07	9.09569e-07	2.31997e-05	6.22624e-07	1.80081e-05	7.55282e-06	1.26427e-05	1.65746e-05	5.92397e-06	1.6469e-05	8.51189e-06	5.83291e-06	0.000129238
d2_7	0.00575452	0.000120005	0.000153474	9.32163e-05	9.039e-05	4.93708e-05	2.861e-05	3.34731e-05	3.24956e-05	3.85604e-05	6.11031e-05	5.96292e-05	3.51233e-05	4.26208e-05	2.6597e-05	3.79492e-05	3.39321e-05	3.00422e-05	1.07475e-05	1.81285e-05	1.28239e-05	5.82471e-06	3.16525e-05	1.98547e-05	5.54542e-06	5.61939e-06	1.85848e-05	1.61844e-05	1.11936e-05	1.4392e-05	5.54282e-06	5.90636e-06	1.61101e-05	1.27412e-05	1.97396e-05	1.45631e-05	1.31062e-05	1.35144e-05	1.68327e-05	1.29253e-05	1.08125e-05	1.08435e-05	1.79972e-05	2.88699e-05	3.6835e-07	4.37499e-07	1.0993e-05	6.005e-06	2.48547e-07	1.10027e-05	7.64415e-06	5.51872e-06	8.96877e-06	5.62417e-06	4.45202e-07	1.10826e-05	5.80006e-06	2.65717e-05	1.43578e-05	1.46495e-05	1.26196e-05	1.95383e-05	1.11687e-05	6.00532e-06	1.06184e-05	3.48565e-07	1.28192e-05	2.25233e-06	4.36974e-07	9.64021e-06	5.52778e-06	4.38569e-07	5.7246e-06	1.61068e-05	1.35422e-07	8.3071e-06	2.12846e-05	7.16236e-06	3.44302e-07	1.09824e-05	5.53009e-06	6.08893e-06	1.09011e-05	1.84537e-05	5.71231e-06	6.70166e-06	1.60826e-05	7.1744e-06	1.28383e-05	3.48845e-07	3.584e-07	5.65081e-06	5.2909e-07	1.79989e-05	1.46732e-05	2.35159e-06	4.1073e-05	8.16591e-07	0.000150085
d2_8	0.004279	5.7866e-05	5.78912e-05	7.70081e-05	5.82793e-05	8.34637e-05	6.1158e-05	4.40945e-05	5.22269e-05	6.33395e-05	5.6153e-05	5.26062e-05	4.36893e-05	2.49802e-05	1.63386e-05	3.89569e-05	2.85864e-05	1.73622e-05	3.86803e-05	2.18487e-05	2.51166e-05	1.61987e-05	1.15774e-05	2.50599e-05	1.12921e-05	1.79238e-05	3.7805e-05	5.93229e-06	6.002e-06	2.87577e-05	7.63849e-06	1.80981e-05	2.11882e-05	2.69526e-05	5.54367e-06	1.48097e-05	1.4651e-05	1.45589e-05	1.8105e-05	1.09143e-05	5.79895e-06	2.00265e-05	1.09191e-05	7.63265e-06	5.99986e-06	1.07138e-05	5.63615e-06	5.62255e-06	1.80888e-05	5.53871e-06	2.31605e-05	2.08952e-06	7.74998e-06	1.09955e-05	1.09825e-05	5.69651e-06	7.35215e-06	2.33758e-05	5.6223e-06	2.18543e-06	6.07135e-06	5.71725e-06	1.66354e-05	1.40724e-05	1.09028e-05	1.4619e-05	1.61578e-05	9.17194e-06	5.61813e-06	1.26236e-05	3.34768e-07	4.2242e-07	5.68606e-06	5.79677e-06	1.48495e-07	7.55186e-06	3.36668e-07	1.18627e-05	5.71329e-06	1.78984e-05	1.27034e-05	1.128e-05	5.61492e-06	5.69702e-06	1.82964e-05	2.85629e-05	5.81565e-06	8.49509e-06	1.82535e-05	3.18452e-05	1.29154e-05	1.275e-05	8.2174e-06	6.0721e-06	1.11994e-05	2.21337e-05	8.19154e-07	1.10986e-05	0.000202511
d2_9	0.0035567	6.21575e-05	8.72135e-05	4.03866e-05	4.07306e-05	5.59346e-05	3.34205e-05	6.87477e-05	5.76177e-05	7.71355e-05	2.33401e-05	1.6469e-05	3.11151e-05	3.53525e-05	4.21052e-05	1.66819e-05	1.62028e-05	1.79548e-05	1.10948e-05	1.30472e-05	1.29304e-05	2.86433e-05	1.82122e-05	1.61226e-05	3.54983e-05	2.19341e-06	6.39913e-07	1.45628e-05	4.67326e-07	3.43233e-07	3.36123e-05	2.14674e-05	2.47476e-05	2.5308e-05	6.00894e-06	5.43397e-06	1.76402e-05	5.5234e-06	1.26352e-05	2.68408e-05	5.72585e-06	6.31031e-07	1.09136e-05	7.44307e-06	5.53893e-06	1.59927e-05	5.79236e-06	1.46414e-05	7.81394e-06	1.97275e-05	6.59497e-06	1.27301e-05	1.28925e-05	1.60009e-05	5.62434e-06	1.61927e-05	1.26321e-05	5.62255e-06	5.52841e-06	1.79924e-05	5.6123e-06	5.16266e-07	2.26427e-06	1.88156e-06	5.38581e-06	7.54604e-06	3.26185e-07	2.07032e-06	6.06764e-07	1.09749e-05	5.53708e-06	1.07986e-05	4.23576e-07	1.09922e-05	5.9875e-06	1.09023e-05	8.11859e-07	5.13154e-07	3.28785e-07	1.1287e-05	1.4346e-05	1.27248e-05	6.23841e-07	1.87743e-05	5.72167e-06	5.90269e-06	2.12735e-05	2.00093e-05	1.80131e-05	2.83598e-05	5.81081e-06	2.00022e-05	6.3731e-06	2.34089e-05	1.6381e-05	2.00424e-05	1.32093e-05	8.0832e-06	0.000188014
