	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62	d1_63	d1_64	d1_65	d1_66	d1_67	d1_68	d1_69	d1_70	d1_71	d1_72	d1_73	d1_74	d1_75	d1_76	d1_77	d1_78	d1_79	d1_80	d1_81	d1_82	d1_83	d1_84	d1_85	d1_86	d1_87	d1_88	d1_89	d1_90	d1_91	d1_92	d1_93	d1_94	d1_95	d1_96	d1_97	d1_98
d3_0	0	0.122779	0.00809008	0.0051875	0.00406518	0.00336058	0.00296652	0.00270207	0.00246565	0.00232854	0.00210669	0.00203583	0.00194216	0.00177632	0.00180272	0.00160337	0.00171011	0.00167485	0.00153909	0.00152009	0.00159452	0.00143338	0.0014259	0.00144047	0.00132102	0.00130945	0.00140769	0.00137685	0.0013065	0.00130045	0.00130132	0.00118389	0.00127667	0.00115358	0.00122269	0.00119407	0.00111206	0.00112807	0.00119066	0.00111152	0.00115321	0.00124841	0.00114834	0.00123832	0.00123793	0.00116646	0.00117808	0.00107946	0.00102667	0.00122631	0.000983271	0.00102936	0.00110574	0.00108727	0.0010707	0.0010709	0.00101581	0.0011832	0.00103873	0.0010039	0.000991778	0.00102155	0.00100078	0.00102384	0.00105405	0.000982564	0.00106261	0.00100556	0.00101734	0.00101463	0.00101061	0.00103629	0.00110238	0.000903968	0.000986819	0.00101521	0.000927126	0.000967759	0.000944874	0.00101404	0.00095173	0.000936099	0.00102223	0.00093976	0.00104116	0.000915297	0.00105844	0.000939613	0.00095339	0.000911318	0.000889911	0.000927312	0.00108733	0.000927562	0.00100862	0.000984771	0.000941297	0.000928349	0.144489
d3_1	0.0853222	6.88562e-06	7.21134e-07	0	1.03399e-06	2.31785e-06	1.53551e-06	4.00647e-07	3.24194e-06	3.4608e-07	1.2434e-07	5.1362e-06	7.46206e-06	0	9.22654e-06	2.92625e-06	7.34039e-06	1.62657e-06	5.15506e-06	2.04745e-06	3.28859e-06	1.59929e-06	1.145e-06	3.80862e-06	3.23548e-06	5.69367e-06	4.47776e-06	4.68747e-06	3.85301e-06	5.74347e-06	8.11865e-07	1.72151e-06	6.88877e-08	4.69375e-06	1.3418e-05	1.73767e-06	0	2.81472e-06	4.68883e-08	3.70545e-06	5.46261e-06	1.23886e-05	1.50547e-06	0	1.64868e-06	2.53612e-06	4.76972e-07	3.84174e-06	1.95932e-06	1.86488e-05	8.5201e-06	5.73578e-06	8.60881e-06	3.61927e-06	9.35006e-06	1.62336e-05	0	7.66812e-06	1.74538e-06	7.12212e-06	5.22709e-08	1.83361e-06	4.33941e-06	2.47728e-06	1.11531e-05	4.90928e-06	2.62385e-06	2.48554e-06	6.0954e-07	5.23997e-07	8.56448e-06	1.34785e-05	6.97303e-06	1.226e-06	4.29085e-07	4.00898e-06	1.07324e-05	4.14985e-07	8.92694e-06	1.40559e-05	0	1.0769e-06	4.3143e-06	3.38503e-07	2.36771e-06	1.77482e-05	1.04059e-06	2.18269e-06	7.71881e-06	6.6101e-06	1.03975e-05	3.92188e-06	3.08371e-06	2.00008e-06	7.15593e-06	4.01316e-06	1.43743e-06	1.44836e-06	0.0010826
d3_2	0.0117704	2.56319e-06	1.96832e-06	1.78451e-06	1.27221e-05	9.14541e-06	4.85936e-06	2.4402e-06	4.13794e-06	9.24744e-07	2.77082e-07	1.93685e-07	1.51071e-06	2.79007e-06	2.03945e-06	4.92232e-06	3.0389e-06	8.24217e-06	9.41681e-07	1.28464e-06	4.32151e-07	1.56191e-06	1.47167e-06	7.58392e-06	1.11947e-06	1.08427e-06	1.45628e-05	5.05905e-06	1.21421e-06	3.52859e-07	5.00813e-06	6.56564e-06	8.73353e-08	1.40089e-06	5.88392e-07	3.22885e-06	0	2.14553e-06	7.61955e-06	1.94979e-06	8.46225e-06	1.43535e-05	1.65888e-06	1.15898e-06	7.55646e-06	1.12312e-07	1.50369e-06	5.03767e-07	1.12522e-07	0	3.28836e-06	3.39332e-06	2.58378e-06	1.16313e-06	5.2866e-06	3.19512e-06	1.20311e-06	3.42216e-06	1.26178e-05	5.33144e-06	7.80663e-06	1.89194e-06	1.76296e-06	7.12411e-06	5.73931e-06	2.99112e-06	4.71643e-06	3.84184e-06	1.63362e-05	8.10468e-06	2.57382e-06	4.54804e-06	3.05845e-06	4.25353e-06	3.28745e-07	6.9551e-06	1.00071e-06	2.71989e-06	7.88808e-07	7.69727e-06	0	9.33445e-07	7.51165e-07	9.81891e-06	1.19011e-05	6.12795e-07	2.90927e-06	6.37856e-06	6.54534e-06	1.56557e-06	1.54057e-05	3.6902e-06	3.3994e-06	1.18093e-05	1.30848e-05	9.4516e-06	2.94246e-06	7.64832e-06	0.00109562
d3_3	0.00774579	1.06957e-05	2.82877e-06	4.3022e-06	5.26287e-06	3.32438e-07	2.74137e-06	6.43524e-06	4.85259e-06	9.9046e-06	6.09371e-06	1.12857e-05	3.61185e-06	2.73536e-06	2.47284e-06	8.26347e-06	3.29195e-06	1.80857e-06	9.60543e-06	8.96398e-06	1.32161e-05	1.12771e-06	2.65988e-06	9.91375e-06	7.26018e-07	6.04148e-07	0	4.03885e-06	1.49525e-05	9.04799e-06	1.20472e-06	4.70997e-06	5.34141e-07	9.51579e-07	1.37626e-06	1.96851e-06	5.94845e-06	3.93503e-06	9.40313e-07	4.93992e-06	1.14822e-06	3.05569e-06	1.44558e-06	1.12109e-06	1.67526e-06	6.70389e-06	7.02756e-07	8.76899e-06	0	1.82106e-06	2.98265e-06	6.76681e-06	6.97011e-06	0	0	1.69181e-05	1.49545e-06	8.36147e-06	1.23763e-05	6.92975e-07	1.18763e-05	2.31826e-06	5.82788e-06	1.19134e-06	4.92671e-06	7.59755e-07	2.63289e-06	7.75355e-06	5.93903e-06	1.99609e-06	0	4.89285e-06	1.44785e-06	3.87324e-06	4.59516e-06	2.73259e-06	1.11749e-05	2.36194e-06	1.16799e-05	7.59355e-06	0	6.44244e-06	2.00631e-06	7.06847e-07	1.21127e-06	1.52764e-06	1.22329e-06	7.00559e-06	5.21928e-07	1.05088e-05	6.44837e-06	2.71938e-06	1.51671e-06	3.16425e-07	3.73603e-06	5.39866e-06	9.24905e-07	6.71016e-06	0.00108835
d3_4	0.00626351	2.05981e-06	4.07452e-06	5.48135e-06	6.7625e-07	1.50669e-05	1.0964e-06	6.20727e-06	1.25548e-05	4.25351e-06	1.12559e-05	0	5.441e-06	2.30736e-06	6.78407e-06	6.5983e-06	0	1.33332e-06	5.64861e-06	2.30097e-06	4.53056e-06	3.72462e-06	1.91265e-06	1.13643e-05	3.32486e-06	1.4653e-06	4.44758e-06	8.09877e-06	2.66137e-07	0	6.45729e-07	6.55189e-06	4.02897e-06	2.12822e-06	8.70552e-06	8.41235e-06	2.74494e-06	9.82333e-06	3.9776e-06	6.61595e-06	1.17853e-06	3.99399e-06	3.18633e-06	1.51992e-06	4.21115e-06	4.3748e-06	9.10293e-06	4.62446e-07	4.08828e-06	7.45312e-06	2.10515e-06	5.60917e-06	1.02385e-05	6.1511e-07	7.42637e-07	1.11384e-05	7.30677e-06	2.67998e-06	1.03464e-06	2.47486e-07	6.05941e-06	1.25052e-05	5.08175e-06	3.51383e-06	2.30749e-06	3.62469e-06	1.31588e-06	1.81905e-06	0	7.0349e-06	5.22485e-06	6.38057e-06	1.36626e-08	5.78135e-06	2.99045e-07	1.31271e-06	9.90132e-07	1.82127e-06	3.14525e-07	6.81735e-06	3.82499e-06	2.57618e-06	6.55122e-06	7.06243e-06	1.19958e-06	2.72547e-06	1.10917e-05	5.5341e-06	3.92482e-06	5.88774e-07	1.28851e-06	0	9.7972e-06	1.1106e-06	1.17052e-06	0	7.11132e-06	2.90561e-06	0.00118667
d3_5	0.00559268	5.84222e-06	3.20262e-06	1.21171e-05	1.38608e-06	1.05546e-05	5.31273e-07	7.6478e-06	1.55741e-06	3.20959e-06	7.11182e-06	2.2197e-07	6.25267e-06	5.47459e-06	7.3126e-06	7.12055e-06	7.99291e-07	1.62831e-07	3.37226e-07	1.02271e-05	3.28435e-06	4.09734e-06	4.05744e-06	1.41713e-05	2.87922e-06	1.03687e-05	0	2.77158e-06	3.68944e-06	6.08558e-07	3.69268e-06	7.96434e-06	6.34156e-06	3.76754e-08	4.83299e-07	1.03151e-07	4.36261e-06	2.56665e-06	1.5443e-07	0	1.12032e-07	2.52627e-06	3.4595e-06	9.28711e-07	5.17387e-06	3.84927e-06	7.48822e-07	3.44054e-06	1.29109e-06	8.02578e-06	2.29199e-06	6.2866e-06	8.98534e-06	3.97166e-06	1.58757e-06	7.77299e-06	2.84719e-06	1.53626e-06	1.33148e-06	4.99618e-07	7.23272e-06	6.76364e-06	4.29059e-06	9.44212e-07	3.39011e-06	1.59634e-06	1.45034e-06	9.45927e-06	3.63513e-07	4.58815e-07	1.60566e-06	7.84594e-06	2.86105e-06	3.9219e-06	1.3572e-05	1.1073e-05	8.42263e-06	1.08229e-06	4.87913e-06	8.31525e-06	9.86996e-06	2.45055e-06	0	2.54041e-06	3.86752e-06	5.004e-06	1.33314e-07	1.6933e-06	1.36423e-06	1.76255e-06	1.2961e-05	4.50474e-06	7.83542e-06	3.20988e-06	7.13611e-07	6.36999e-06	1.64452e-06	5.65322e-06	0.000980709
d3_6	0.00514343	4.84656e-06	3.63173e-06	2.75506e-06	6.29474e-06	7.7767e-06	2.28988e-06	1.22073e-05	7.78461e-06	2.36896e-07	6.44789e-06	4.56162e-06	9.13384e-06	2.43278e-06	1.08664e-05	1.81267e-06	1.47131e-06	3.4164e-06	1.22502e-05	6.58639e-06	2.39712e-06	0	3.29796e-06	6.21384e-06	1.03558e-06	6.28456e-06	1.8598e-06	4.48955e-06	3.66791e-06	1.38278e-06	1.62173e-05	8.9286e-06	1.35082e-06	9.99185e-06	1.18629e-05	1.9758e-06	0	1.4671e-06	2.92685e-06	5.74617e-06	4.11701e-06	4.97519e-06	1.27739e-06	7.8961e-06	9.05628e-06	4.74458e-06	4.49891e-06	7.54714e-06	5.94906e-06	4.80277e-06	1.53547e-06	2.94722e-06	1.11268e-06	5.30061e-07	6.63581e-07	2.0395e-06	5.53078e-06	8.39663e-06	7.34999e-06	5.7147e-06	4.0953e-06	8.06872e-07	3.72936e-06	3.58744e-06	5.96631e-06	1.23282e-08	5.73897e-07	1.61341e-06	2.71808e-06	3.26664e-06	5.9065e-06	7.81961e-06	4.51202e-06	5.29878e-06	7.24287e-07	1.83019e-05	1.87911e-06	3.84588e-07	7.31542e-06	0	5.37803e-06	5.37162e-06	3.87523e-08	2.34603e-07	1.00117e-07	5.95074e-06	4.90558e-07	6.75026e-06	2.33855e-06	0	0	1.21964e-05	0	2.68202e-06	1.56842e-07	6.58648e-06	6.13499e-06	4.33105e-06	0.00109748
d3_7	0.00464677	8.23261e-06	0	5.93697e-06	1.7868e-06	5.33045e-06	9.12155e-06	2.62787e-06	2.78963e-06	5.92372e-06	4.69499e-06	2.89493e-06	6.25578e-06	1.05503e-05	4.48129e-06	2.13178e-06	5.5602e-06	5.35766e-06	3.18897e-06	7.73603e-06	1.02946e-05	1.16396e-05	1.16267e-05	2.59667e-06	2.53328e-06	1.41845e-06	6.56381e-06	2.53609e-06	2.63105e-06	8.20883e-07	1.91269e-06	2.0476e-05	1.84247e-06	1.05501e-06	1.1975e-05	5.15241e-06	0	7.51434e-07	1.08774e-05	7.56284e-06	4.05252e-06	5.49331e-07	1.73785e-06	9.69317e-06	3.54785e-06	7.59716e-06	6.25012e-06	5.55621e-07	0	1.41172e-05	3.0533e-06	1.05301e-06	5.85435e-06	1.42589e-05	4.32439e-06	8.32594e-07	4.3783e-07	7.88243e-07	0	5.12644e-06	8.06457e-07	9.9561e-06	6.03671e-06	0	1.45777e-06	1.67313e-06	2.06222e-05	2.35894e-06	3.971e-06	5.55279e-06	5.30142e-06	4.22039e-06	2.66503e-06	2.42903e-06	9.04585e-07	1.8999e-05	0	4.50774e-07	8.62167e-06	5.71493e-08	3.54316e-07	2.94027e-06	6.23878e-06	4.38687e-06	1.57492e-05	4.65298e-06	0	6.24663e-06	1.79843e-06	4.51862e-06	4.29164e-06	1.38842e-06	9.99497e-07	7.66724e-07	7.51258e-06	7.24828e-07	6.15835e-07	5.90696e-06	0.00115965
d3_8	0.00415585	4.46495e-06	3.698e-06	0	4.44933e-06	3.39812e-06	3.67604e-06	4.29049e-06	7.94914e-06	2.15905e-06	7.01336e-06	3.99524e-06	5.79331e-06	5.76288e-07	1.08382e-05	1.23567e-06	2.32962e-07	1.96505e-05	6.811e-07	0	6.09494e-07	1.04046e-05	0	4.32119e-08	8.72948e-06	6.22899e-06	1.10609e-07	9.48162e-08	4.36358e-06	3.9367e-06	9.82588e-08	2.13805e-06	7.47461e-06	3.57092e-06	7.00599e-06	1.65012e-06	3.76498e-06	7.07475e-06	8.85788e-06	1.17521e-05	6.7811e-06	7.72735e-07	6.10103e-06	4.9884e-06	2.30546e-05	3.6998e-06	2.23917e-06	2.90372e-06	4.5726e-06	1.46018e-05	1.44803e-06	1.0702e-06	4.9371e-06	1.32097e-06	1.30249e-05	5.89537e-06	1.37537e-06	5.20254e-07	2.87737e-06	7.14314e-06	1.94397e-06	5.71354e-08	2.25961e-06	8.342e-06	6.85092e-06	2.23167e-06	6.24663e-07	1.72259e-06	6.66653e-06	1.94259e-07	4.61578e-06	1.93886e-05	1.72421e-06	1.44897e-06	5.03637e-06	8.12225e-06	8.81221e-06	1.78627e-05	2.78248e-06	1.06234e-06	2.24542e-05	8.7434e-06	1.2426e-06	7.53254e-07	1.04123e-05	1.08997e-05	4.85912e-06	8.6842e-06	5.50878e-06	1.83132e-06	1.08445e-06	1.00273e-05	2.38103e-06	3.69903e-06	4.26032e-06	2.50862e-06	1.85153e-05	3.04934e-06	0.00120535
d3_9	0.00411659	4.60377e-06	5.10167e-07	5.40058e-06	9.43213e-06	1.99278e-08	1.06851e-06	3.99354e-06	1.05983e-06	4.77067e-06	1.825e-06	9.1378e-07	9.84417e-07	3.2586e-06	0	2.18235e-06	1.44707e-06	7.77573e-06	1.23999e-05	3.95239e-06	4.54996e-06	1.08569e-05	4.7264e-06	3.25578e-07	9.53809e-07	7.52567e-06	4.1804e-06	6.64488e-06	2.95235e-07	0	1.78538e-06	8.15366e-06	3.43913e-06	5.64112e-06	8.15772e-06	3.33689e-06	4.23896e-06	1.2794e-05	1.31857e-05	9.28319e-07	6.90935e-07	4.88544e-06	1.36486e-06	3.89293e-06	6.55388e-06	9.50249e-06	4.03983e-06	7.59705e-07	1.65363e-06	5.85339e-06	2.24884e-06	7.54708e-07	4.39295e-06	5.68823e-07	7.72732e-07	2.69848e-06	1.37853e-05	0	5.6567e-06	7.5103e-07	0	8.50132e-07	5.30854e-06	6.55313e-06	6.79495e-06	1.9198e-07	2.35041e-08	7.67866e-06	8.4525e-06	1.08261e-06	1.7156e-06	0	2.16614e-06	4.5482e-07	3.09937e-07	4.17756e-06	2.14183e-06	1.31987e-06	2.74523e-06	4.69129e-06	5.73227e-06	1.15787e-05	2.93945e-06	3.42921e-06	1.25311e-05	2.14301e-06	3.76007e-06	1.1212e-05	9.72744e-06	3.24605e-06	2.32012e-06	4.78479e-06	6.96299e-06	8.55227e-06	4.9427e-06	8.93902e-06	8.54915e-06	3.95679e-06	0.00115055
