	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94
d3_0	0	0.0151779	0.00793327	0.00572439	0.00438905	0.00376492	0.00328432	0.0028756	0.00269896	0.00252549	0.00226774	0.00214296	0.00201747	0.00194836	0.00195274	0.0017864	0.00173996	0.001643	0.00163389	0.00160393	0.00155192	0.00153683	0.00144542	0.00140477	0.00139102	0.00140882	0.00140228	0.00144238	0.00130539	0.00132182	0.00129359	0.00141329	0.00122881	0.00128732	0.00123824	0.00133917	0.00117835	0.00124049	0.00110553	0.00116808	0.00131584	0.00114699	0.00105951	0.00116821	0.00116656	0.00104753	0.00111721	0.00112582	0.00114677	0.00104849	0.00118737	0.00112293	0.00116854	0.00107449	0.0010666	0.00107791	0.00111039	0.00111395	0.000989988	0.00103916	0.00101555	0.00110451	0.00105302	0.00104331	0.00112784	0.00102104	0.000950745	0.000970195	0.00109242	0.00106186	0.000939561	0.00105909	0.000951056	0.0010149	0.00101585	0.000973168	0.00105111	0.000932512	0.00105125	0.000969151	0.00096117	0.00106556	0.00102215	0.000952616	0.000958712	0.00097155	0.00111375	0.000981139	0.000948264	0.000938089	0.000980171	0.00105519	0.00092761	0.000991248	0.172349
d3_1	0.0966065	0	7.60813e-06	3.82924e-06	1.06429e-05	3.23142e-06	8.44836e-06	2.09548e-06	6.11256e-06	3.00197e-06	5.34003e-06	1.92688e-06	2.69384e-07	2.67327e-06	2.61834e-06	2.00812e-06	8.30621e-07	2.51075e-06	3.69963e-07	3.58878e-06	8.54888e-06	4.09315e-06	9.22674e-06	1.18094e-06	0	2.25121e-06	6.445e-06	2.11793e-07	1.38353e-05	1.11752e-05	0	2.20448e-06	1.31042e-07	1.31694e-07	6.03402e-06	2.68985e-06	4.08781e-06	1.41748e-05	1.53534e-06	2.82657e-07	2.13379e-06	3.43185e-07	6.29936e-06	4.17714e-06	2.14748e-06	3.90185e-06	1.36333e-06	9.94023e-06	6.9052e-06	5.06122e-06	1.11241e-05	0	2.03161e-07	7.78461e-06	2.60918e-06	2.60605e-06	4.51498e-07	6.28049e-07	0	1.34856e-05	1.68138e-06	2.72178e-06	2.20529e-06	8.06963e-06	8.62262e-07	1.77473e-06	1.23096e-05	6.75749e-09	2.73139e-06	4.14803e-06	6.22179e-06	5.17874e-06	2.14045e-06	8.46478e-07	1.10815e-06	2.64298e-07	1.43365e-05	3.57721e-06	3.14139e-06	1.61285e-06	3.91909e-06	1.60204e-05	2.01717e-06	7.48102e-06	7.44608e-06	8.51175e-06	9.4059e-06	7.91623e-06	1.18334e-05	5.49912e-06	1.40943e-06	0	5.11864e-06	3.62731e-06	0.00127145
d3_2	0.0133578	6.08801e-06	3.28312e-06	1.21459e-05	7.7269e-07	9.97049e-07	2.52343e-06	0	4.59267e-06	7.72102e-07	5.74216e-06	0	4.89177e-07	2.61336e-06	5.65265e-07	7.26747e-06	1.49276e-05	7.68013e-06	1.84673e-06	3.83392e-07	6.60776e-06	1.73381e-06	4.21419e-06	7.7494e-06	3.00066e-06	4.38398e-07	4.24843e-06	4.97815e-06	7.61882e-07	2.87238e-07	7.26538e-07	2.20708e-06	9.29527e-06	5.96421e-06	4.61826e-06	3.29271e-06	1.12422e-05	6.19439e-06	8.59231e-07	4.31805e-06	9.09245e-07	0	0	1.11278e-05	4.06487e-06	3.44575e-06	5.9634e-06	5.19847e-06	1.08696e-06	1.43906e-06	1.76727e-06	5.06365e-06	7.09677e-06	8.25844e-06	2.93741e-06	0	2.32125e-06	0	6.31222e-07	5.2928e-07	2.6694e-06	5.74077e-08	8.54129e-06	5.03829e-07	1.81864e-06	1.151e-06	0	1.02459e-05	7.42214e-07	7.31929e-07	2.62463e-07	2.2211e-06	5.23706e-06	9.35186e-06	2.43668e-06	1.62426e-05	1.20042e-05	3.90469e-07	4.08057e-06	3.70095e-06	5.21144e-07	2.03869e-06	3.14748e-06	1.60434e-05	1.29896e-05	0	6.18429e-06	1.37177e-06	4.17221e-06	4.95631e-08	3.20359e-06	1.46947e-05	1.22912e-05	1.06172e-05	0.00128172
d3_3	0.00882991	3.74363e-06	2.60233e-06	7.02801e-06	1.84335e-06	7.33342e-06	8.29367e-07	0	0	1.27907e-05	5.78333e-06	1.10395e-06	1.18976e-06	6.86287e-07	1.63288e-07	2.68162e-06	8.06554e-06	1.4168e-06	1.42967e-05	3.19063e-06	1.30517e-06	8.40163e-06	5.75216e-06	7.03046e-06	6.92179e-06	2.04563e-06	1.50957e-06	4.34017e-06	3.07628e-06	9.11234e-06	1.92448e-06	2.52121e-06	1.0644e-06	5.42329e-07	4.93618e-06	0	1.2479e-05	2.34558e-06	1.45812e-05	5.15831e-06	0	1.33067e-05	1.7739e-06	9.19434e-07	2.07556e-07	7.53066e-07	8.65889e-06	7.94477e-06	1.69278e-06	4.02703e-06	4.44516e-06	3.89455e-06	6.45713e-06	4.60614e-06	1.21708e-06	2.90993e-06	6.70189e-08	3.53172e-06	7.46979e-06	1.07773e-05	5.71052e-06	3.69431e-06	1.00522e-05	6.6992e-07	1.30308e-06	2.82759e-06	9.13154e-06	3.57723e-06	9.83415e-07	8.43702e-06	3.02832e-06	1.40939e-06	0	5.57745e-06	5.06384e-06	1.87888e-06	2.47528e-07	6.08507e-06	1.07872e-05	3.04364e-06	9.15233e-07	6.31561e-07	1.69367e-07	8.02619e-06	3.42792e-06	1.75007e-05	3.22518e-06	1.45261e-06	2.37037e-06	0	8.09867e-06	3.69975e-07	1.80713e-06	1.6289e-06	0.00126436
d3_4	0.00711881	4.05714e-07	5.18264e-07	8.11569e-06	1.20178e-05	2.61134e-06	3.12201e-07	3.06389e-06	8.44782e-06	4.43244e-06	6.55171e-07	1.74849e-06	1.17913e-05	6.63817e-06	0	1.0379e-05	3.98776e-06	5.05465e-06	7.33593e-06	3.04976e-06	8.53045e-06	0	4.63407e-06	0	1.98463e-06	3.78813e-06	6.03495e-07	2.1669e-05	9.33039e-06	1.09951e-06	3.29562e-06	1.20353e-05	6.94605e-06	1.07969e-05	2.43419e-06	2.30716e-06	1.46684e-06	2.82206e-06	1.33317e-05	7.13083e-07	6.25821e-07	1.07003e-06	1.20447e-05	0	1.41386e-05	6.92833e-07	3.12875e-06	2.10944e-06	6.28978e-07	2.68524e-06	2.56963e-06	6.58251e-06	9.35056e-06	8.24255e-08	1.54571e-06	4.91493e-06	1.35455e-06	1.10139e-05	1.56852e-06	7.21294e-06	1.16243e-06	0	3.43292e-06	3.1193e-06	3.28456e-06	5.12917e-06	6.85189e-06	2.71363e-06	3.59144e-06	2.86939e-06	5.40987e-06	6.71465e-07	1.85579e-06	1.21583e-08	1.99931e-06	0	8.36735e-06	7.33713e-07	3.60979e-06	3.43645e-06	4.70291e-06	9.331e-07	6.21857e-06	8.76173e-06	1.4327e-06	1.52055e-06	5.7444e-06	0	1.06827e-05	2.89787e-06	0	8.00703e-06	5.2623e-06	0	0.0013801
d3_5	0.00636889	6.99517e-06	3.51139e-06	0	2.94552e-06	2.2181e-05	1.48663e-06	7.6088e-06	4.38381e-06	9.03657e-06	1.64093e-06	6.26621e-06	4.04223e-06	2.66098e-06	2.60232e-06	5.77249e-07	7.08547e-06	7.02063e-06	0	3.53498e-06	0	3.35e-06	9.36405e-06	4.21936e-06	6.41993e-06	7.3312e-06	1.19515e-05	4.35749e-07	9.92338e-07	8.10661e-07	2.01071e-06	4.81495e-06	5.45583e-06	3.18887e-06	1.91249e-06	7.77348e-07	1.93325e-06	4.05144e-06	9.00039e-07	3.36443e-06	3.63705e-06	7.08286e-09	2.00011e-06	1.31867e-06	9.88769e-06	6.24148e-07	1.13858e-05	8.89933e-07	7.07734e-08	2.27787e-06	7.63561e-06	5.57227e-06	3.97172e-06	1.37755e-06	2.04109e-06	4.57589e-06	1.72226e-06	2.39735e-06	2.04078e-06	2.15538e-06	4.33097e-06	1.45312e-05	2.45842e-06	7.52926e-06	6.16994e-08	5.84394e-06	5.88758e-06	1.13813e-05	2.49035e-06	0	1.06419e-06	5.21934e-06	7.90992e-06	6.17581e-07	2.55746e-06	8.39747e-07	5.09953e-06	1.40896e-06	7.02858e-06	7.58566e-07	6.10431e-06	0	1.57544e-06	2.80595e-06	0	2.59569e-06	8.59794e-07	3.82953e-07	2.41471e-06	7.27798e-06	6.159e-06	4.81653e-06	1.41634e-05	3.01909e-06	0.00115359
d3_6	0.00586593	3.77749e-06	2.99611e-06	1.87996e-06	3.09469e-06	3.25027e-06	7.82302e-06	1.69208e-05	9.54549e-06	7.09198e-06	5.08091e-06	2.50966e-06	2.94236e-06	4.4251e-06	7.58627e-06	5.27446e-06	2.30237e-06	8.7586e-07	1.33689e-06	3.18193e-06	0	4.79927e-06	8.82912e-07	9.27013e-06	5.43884e-07	2.11601e-06	7.21347e-06	8.77037e-06	0	0	2.72388e-07	2.44906e-06	4.14526e-06	4.32013e-07	4.92206e-06	5.47256e-06	4.76442e-06	5.55034e-06	6.99435e-06	7.28397e-06	1.79693e-06	1.77252e-06	1.56427e-06	2.30067e-06	0	1.29146e-05	1.0138e-05	2.87525e-06	5.75634e-06	2.87726e-06	3.70079e-06	2.25915e-06	1.04655e-05	4.07362e-06	0	4.82078e-06	9.15967e-06	5.58669e-06	4.91647e-06	2.64e-06	1.10533e-05	3.69214e-06	7.04496e-06	3.27386e-06	4.2104e-06	4.93663e-06	5.20248e-06	7.88588e-06	6.73343e-06	5.82238e-07	2.47726e-07	4.88469e-06	1.15809e-05	1.45492e-06	1.68238e-06	9.95745e-06	3.62041e-06	1.2453e-06	5.00985e-06	1.31137e-06	1.07795e-05	8.12392e-06	2.01035e-06	0	2.85878e-06	1.08807e-05	7.21296e-07	2.72086e-06	3.73505e-07	8.32489e-06	1.8887e-07	3.21846e-06	4.7992e-06	2.11501e-06	0.00127042
d3_7	0.0053081	1.13045e-05	2.58902e-06	3.53309e-06	4.64193e-06	1.03466e-07	1.07397e-05	4.2546e-06	1.22467e-06	1.42175e-05	1.32274e-05	5.27645e-06	6.7335e-06	1.1748e-05	5.43434e-06	0	1.3709e-06	3.86945e-06	7.84362e-06	3.68647e-06	6.40726e-06	1.13942e-06	5.49633e-07	3.54897e-06	7.50499e-06	1.14562e-06	1.23603e-06	6.29339e-06	1.01438e-05	1.65815e-07	5.43029e-07	2.87542e-06	4.35928e-07	3.60479e-07	3.63296e-06	2.79769e-07	1.56402e-06	6.13273e-06	3.83352e-06	6.40317e-06	0	1.24363e-06	5.98138e-06	1.60139e-05	9.68163e-06	1.30221e-05	1.58682e-06	4.03275e-06	9.38931e-06	7.86634e-06	0	2.0817e-06	2.63922e-06	1.45185e-06	0	0	6.67703e-06	3.54101e-07	7.87805e-07	1.00027e-06	1.35526e-05	3.93927e-06	1.42934e-05	1.87398e-06	7.18604e-06	0	2.50114e-06	9.23942e-07	3.01541e-06	6.12702e-06	5.45173e-06	1.0858e-05	6.43271e-06	1.01322e-06	1.09172e-06	4.96581e-06	3.28898e-06	0	5.53244e-06	3.49255e-06	4.16648e-07	3.44593e-06	1.103e-06	0	9.29129e-06	9.68742e-06	9.71173e-06	2.17271e-06	7.96967e-07	1.16561e-05	1.0334e-05	7.83615e-06	8.44536e-06	3.80996e-06	0.00134877
d3_8	0.00473608	1.0277e-05	8.36368e-07	8.42592e-07	3.19855e-06	1.07229e-05	3.32533e-06	6.84148e-06	9.07e-06	8.44752e-06	6.20648e-06	1.39215e-07	2.13669e-06	4.00625e-08	1.49813e-05	2.31738e-06	3.295e-06	1.77731e-06	1.85063e-06	4.90602e-06	2.55459e-06	2.00262e-06	1.43689e-06	9.4427e-07	8.0558e-06	0	0	2.35243e-05	2.53988e-06	2.28103e-07	1.14522e-05	2.52988e-06	7.53763e-07	1.9776e-05	6.12839e-08	1.52366e-06	2.16235e-07	7.93644e-06	2.64384e-06	2.94414e-06	4.34231e-06	3.13218e-06	1.02961e-05	1.03086e-05	4.40729e-06	0	1.03695e-06	4.01076e-06	3.78575e-07	1.64632e-05	1.41674e-05	3.68647e-06	2.99841e-06	2.18927e-06	0	3.19372e-07	6.35351e-06	7.48546e-06	6.13679e-06	1.14849e-05	0	0	5.21062e-06	4.24222e-06	7.06111e-06	2.74135e-06	5.92039e-06	1.75254e-06	1.9668e-08	4.45469e-06	4.00115e-07	6.68268e-07	7.49374e-06	8.81374e-07	6.28985e-07	9.91371e-06	8.79174e-06	0	8.7021e-06	4.48867e-06	1.88045e-06	1.16007e-05	1.19276e-07	6.35551e-06	1.83006e-05	5.34367e-06	2.28922e-06	1.72494e-05	6.91833e-06	4.61911e-06	6.51099e-06	1.33271e-05	1.25536e-06	6.10461e-06	0.0014363
d3_9	0.00469548	1.55671e-05	0	9.20463e-07	1.43201e-06	3.23906e-06	1.39669e-06	5.05113e-06	0	1.21474e-05	0	0	0	1.94082e-06	1.00291e-06	4.4324e-06	1.39042e-06	3.27159e-06	2.40587e-06	1.42354e-06	6.63288e-06	8.22756e-06	5.29448e-07	4.43989e-07	0	5.4862e-06	5.73164e-06	2.97526e-06	6.03457e-06	5.57628e-06	1.1759e-07	3.65026e-06	0	2.519e-06	1.34174e-05	9.55203e-07	4.99262e-06	9.01501e-06	6.43884e-07	0	1.96428e-06	2.3979e-07	2.52265e-06	5.83742e-06	0	6.45533e-06	5.9847e-06	1.44316e-05	3.60811e-06	1.14434e-05	4.22893e-08	1.46073e-05	7.83048e-06	4.31312e-07	0	9.81082e-06	6.1104e-06	1.55752e-06	2.08233e-06	2.39994e-06	4.25838e-06	0	4.51933e-06	3.28788e-07	2.63843e-06	3.19008e-06	6.91186e-06	1.08117e-05	4.07215e-07	8.80889e-07	2.00731e-06	0	5.98804e-06	1.98708e-07	1.06782e-05	4.10559e-06	7.80319e-06	7.61292e-07	5.14416e-06	3.23392e-06	3.6449e-06	8.51011e-06	2.92608e-06	9.93436e-06	1.48395e-06	2.45623e-06	1.13736e-05	3.00084e-06	3.58204e-06	1.60522e-05	0	3.35995e-06	1.04635e-05	3.45723e-06	0.00134689
