	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41	d2_42	d2_43	d2_44	d2_45	d2_46	d2_47	d2_48	d2_49	d2_50	d2_51	d2_52	d2_53	d2_54	d2_55	d2_56	d2_57	d2_58	d2_59	d2_60	d2_61	d2_62	d2_63	d2_64	d2_65	d2_66	d2_67	d2_68	d2_69	d2_70	d2_71	d2_72	d2_73	d2_74	d2_75	d2_76	d2_77	d2_78	d2_79	d2_80	d2_81	d2_82
d3_0	0	0.0247741	0.0137514	0.00976527	0.00814669	0.00692271	0.00619086	0.00567146	0.00528303	0.00513067	0.00461358	0.00444807	0.00438746	0.0040832	0.00395978	0.00383191	0.00377245	0.00353848	0.0035225	0.00356237	0.00339348	0.00345246	0.00342066	0.00336184	0.00328254	0.00313921	0.00296902	0.00312509	0.00316483	0.00299507	0.00317835	0.00291316	0.00296276	0.00294242	0.00294734	0.00287172	0.00282849	0.00285562	0.00263982	0.00286431	0.00261351	0.00278282	0.00250725	0.00266949	0.00258117	0.00254151	0.00267273	0.00247283	0.00255683	0.00267697	0.0023971	0.00251479	0.00249375	0.00244197	0.00243527	0.00246444	0.00235216	0.00245233	0.00249294	0.0024375	0.00247162	0.0022462	0.00220975	0.00226711	0.00222274	0.00208251	0.00227343	0.00211072	0.00219004	0.00210815	0.00224322	0.00240457	0.00218616	0.00209256	0.00202794	0.00206306	0.00206184	0.00219558	0.00210797	0.002029	0.00192687	0.00211784	0.0959901
d3_1	0.0879821	7.86938e-06	7.97658e-06	1.41181e-05	8.03298e-06	1.28838e-05	1.1154e-05	3.82598e-06	2.6452e-05	5.64478e-06	2.32767e-05	1.24825e-05	5.58489e-06	1.1588e-05	3.05584e-05	1.20217e-05	2.32932e-05	5.44749e-06	7.24481e-06	2.9813e-05	6.20507e-06	2.21267e-05	6.97836e-06	7.96873e-07	1.81168e-05	1.42451e-05	8.5096e-06	1.8672e-05	1.43376e-05	1.5028e-05	1.22038e-05	1.21336e-05	6.11451e-06	1.12849e-05	2.82821e-05	7.78503e-06	9.42854e-06	1.1308e-05	1.20911e-05	2.69563e-07	8.92808e-06	2.1185e-05	1.15125e-05	2.45759e-05	1.78472e-05	7.52068e-06	9.34675e-06	1.70692e-05	1.11705e-06	1.77304e-05	7.15062e-06	2.03813e-05	1.25167e-05	1.45419e-05	1.21568e-05	2.95728e-06	1.76332e-06	8.28214e-06	1.51668e-05	6.4051e-06	1.0611e-05	3.23922e-05	1.3043e-05	4.97555e-06	1.55447e-05	6.38983e-06	1.18588e-05	3.50126e-06	2.97478e-05	8.36642e-06	1.34369e-05	1.43274e-05	2.34818e-05	9.01206e-06	7.57818e-06	3.32577e-06	1.48628e-05	8.40568e-06	3.8995e-06	2.02679e-05	4.60907e-06	6.23136e-06	0.000863334
d3_2	0.011792	1.11694e-05	1.01927e-05	5.33097e-06	2.78735e-06	6.8353e-06	7.27871e-06	9.84197e-06	3.12673e-06	1.07881e-05	3.354e-05	1.61715e-05	6.79911e-06	2.14209e-05	5.28675e-06	1.84361e-05	2.33396e-05	2.8572e-05	1.2034e-05	1.76992e-05	2.16227e-05	1.35469e-05	9.9337e-06	4.71735e-06	2.48982e-05	8.56324e-06	2.29911e-05	3.60765e-05	1.25998e-05	1.972e-05	2.38609e-05	1.47042e-05	5.89394e-05	8.55125e-06	6.58366e-07	1.76209e-05	1.42867e-06	5.09851e-06	1.86336e-06	2.3088e-05	1.39083e-05	4.98465e-06	4.26557e-06	2.0587e-05	2.08114e-05	7.61939e-06	1.26385e-05	2.17717e-06	2.99181e-06	1.08059e-05	1.46751e-05	7.35395e-06	3.05597e-05	1.80458e-05	2.11869e-05	1.27167e-05	4.42794e-06	1.00911e-05	2.93659e-05	3.86979e-06	7.16997e-06	7.09464e-06	3.41348e-06	7.44752e-06	2.54442e-05	2.36263e-05	9.1857e-06	6.92593e-06	2.12465e-05	7.35909e-06	1.34746e-05	3.16006e-05	2.14123e-05	9.781e-06	1.00182e-06	2.05413e-06	4.98452e-06	1.89397e-05	1.02158e-05	9.24719e-06	1.05945e-05	2.64603e-05	0.000831993
d3_3	0.00771979	1.72214e-05	1.81042e-05	2.16888e-05	1.43326e-05	1.49605e-05	1.66706e-05	8.00086e-06	1.54623e-05	2.23513e-05	4.03656e-06	1.34658e-05	1.9936e-05	8.17071e-06	8.83211e-06	7.48978e-06	1.89618e-05	1.71202e-05	2.79903e-05	1.5336e-05	1.38516e-05	6.97601e-06	1.16036e-05	8.44089e-06	1.39929e-05	7.96104e-06	1.95682e-05	1.67267e-05	8.11651e-06	1.40571e-05	1.43048e-05	1.05587e-05	9.8155e-06	1.09284e-05	5.95019e-06	1.08436e-05	9.1235e-06	1.41826e-05	1.05028e-05	6.17366e-06	6.61103e-06	1.62618e-05	1.03326e-05	1.06793e-05	1.08377e-05	2.0692e-05	1.26912e-05	6.07025e-06	8.27277e-06	5.03755e-06	6.05255e-06	3.50476e-06	1.98398e-05	1.8552e-05	7.37524e-06	3.93074e-06	8.9296e-06	1.12458e-05	9.95157e-06	1.86937e-05	4.10758e-06	6.90046e-06	6.0725e-06	2.01074e-05	1.52782e-05	2.13515e-05	6.44248e-06	1.10709e-05	9.88968e-06	1.39189e-05	2.49433e-05	2.25041e-05	3.37547e-06	8.90861e-06	1.97612e-06	1.9184e-05	1.94224e-05	1.27688e-05	2.11214e-06	1.28109e-05	8.27102e-06	2.4461e-06	0.000879212
d3_4	0.00622295	7.48721e-06	1.23745e-05	1.22602e-05	2.4769e-05	9.26234e-06	7.44463e-06	1.57572e-05	1.0162e-05	2.38569e-05	6.3095e-06	7.94611e-06	1.44803e-05	2.00017e-05	2.14498e-05	1.50556e-05	2.37564e-05	1.39889e-05	8.66278e-06	5.37667e-06	2.05348e-05	4.62214e-06	2.1838e-05	1.02688e-05	7.66965e-06	2.35866e-06	1.28515e-05	4.28307e-06	1.48186e-05	8.98135e-06	1.24154e-05	3.78282e-06	1.24324e-05	8.29885e-06	1.2752e-05	1.04267e-05	4.32499e-06	1.68637e-05	2.44694e-06	2.36078e-05	9.80632e-06	6.06702e-06	1.11222e-05	9.04707e-06	1.72143e-05	7.75346e-06	1.23826e-05	1.16155e-05	9.28867e-06	1.47514e-05	6.62732e-06	1.09658e-05	9.08189e-06	1.073e-05	4.03021e-05	6.15276e-06	1.00748e-05	8.7886e-06	1.30913e-05	1.47206e-05	1.78489e-05	8.84245e-06	4.97526e-06	1.56375e-05	2.08361e-05	8.11363e-06	1.89789e-05	1.83118e-05	1.78545e-05	4.3553e-05	3.29903e-05	1.86612e-05	8.38242e-06	1.18938e-05	5.87134e-06	5.39282e-06	1.74819e-05	1.82897e-05	1.16967e-05	1.70434e-05	7.99116e-06	1.05968e-05	0.000851822
d3_5	0.00544211	1.40698e-05	4.97661e-06	1.78535e-05	7.43827e-06	1.60228e-05	1.68745e-05	1.08752e-05	8.81644e-06	2.44798e-06	8.43659e-06	1.67004e-05	2.03862e-05	1.08787e-05	1.18841e-05	9.80614e-06	8.88327e-06	1.53143e-06	3.95682e-05	1.12473e-05	7.94536e-06	1.63956e-05	1.52458e-05	1.40298e-05	1.94629e-05	1.61158e-05	9.96419e-06	9.86973e-06	6.72055e-07	1.47332e-05	5.907e-06	2.68399e-06	6.66649e-06	2.44719e-05	1.3011e-05	1.21071e-05	1.31994e-05	2.17354e-06	1.20566e-05	2.33622e-05	1.15527e-05	7.18377e-06	8.21731e-06	7.33454e-06	1.14119e-05	1.37038e-05	1.31068e-05	5.39586e-06	5.30555e-06	1.47457e-05	1.83793e-05	7.30574e-06	2.19845e-06	9.39373e-06	2.00824e-05	1.04114e-05	8.33865e-06	1.41325e-05	1.69024e-06	1.19193e-05	9.86892e-06	1.78532e-05	6.60996e-06	2.04865e-05	5.41179e-06	2.99274e-05	1.18425e-05	7.20208e-06	7.68865e-06	8.85851e-06	1.13898e-05	1.04173e-05	8.50553e-06	3.29242e-06	4.63988e-06	2.51598e-05	7.61462e-06	3.76403e-06	1.10291e-05	1.84794e-07	5.61772e-06	2.21504e-05	0.000854402
d3_6	0.00504731	1.28377e-05	1.75821e-05	1.11696e-05	1.89209e-05	2.15372e-05	2.47856e-05	1.70903e-05	1.8121e-05	1.61341e-05	8.45812e-06	1.00211e-05	1.8658e-05	2.59515e-05	7.14838e-06	8.69476e-06	5.92233e-06	4.58156e-06	6.64616e-06	1.28025e-05	8.85755e-06	4.08178e-06	1.93371e-05	1.32196e-05	1.20987e-05	1.5907e-05	5.43125e-06	5.3225e-06	9.58878e-06	9.10353e-06	8.60312e-06	1.1132e-05	1.72651e-05	1.52047e-05	1.29907e-05	8.62213e-06	1.70548e-05	5.98207e-06	6.00422e-06	5.87429e-06	8.29924e-06	1.77729e-05	1.89383e-05	2.30305e-06	1.64096e-05	2.60409e-06	1.74527e-05	1.05907e-05	2.58468e-05	1.23975e-05	3.10472e-05	1.21173e-05	1.53018e-05	7.24002e-06	6.35462e-06	1.51429e-05	4.29368e-06	2.62637e-05	4.06897e-06	1.41722e-05	9.28993e-06	3.31979e-05	4.52606e-06	3.84332e-06	1.23334e-05	5.52651e-06	2.3493e-06	1.0915e-05	1.61084e-05	7.93407e-06	1.08478e-05	1.39896e-05	2.26823e-05	1.33758e-05	1.0062e-05	5.98105e-06	2.14818e-05	1.132e-05	1.72917e-05	6.04173e-06	1.0063e-05	1.39407e-05	0.000841022
d3_7	0.00445208	1.1534e-05	1.73257e-05	8.99527e-06	1.58457e-05	5.11852e-06	1.46043e-05	1.94007e-05	1.522e-05	5.8444e-06	2.82233e-05	1.69029e-05	2.57999e-05	1.12243e-05	1.7166e-05	2.09263e-05	9.25705e-06	2.12601e-05	1.61764e-05	1.32077e-05	9.69842e-06	6.55633e-06	1.21895e-05	8.35045e-06	2.17026e-05	7.78438e-06	2.5332e-06	3.22996e-06	5.23857e-06	1.36691e-05	2.27666e-05	2.52808e-05	1.19355e-05	7.17532e-06	1.67786e-05	1.19443e-05	2.41959e-05	2.42456e-05	1.06618e-05	2.3131e-05	1.52629e-05	2.71033e-05	1.21446e-05	9.26307e-06	1.54238e-05	4.32522e-05	2.53578e-06	1.68388e-05	6.05953e-06	1.02749e-05	7.01851e-06	1.5012e-05	6.32489e-06	1.09259e-05	1.70358e-05	1.33149e-05	1.06628e-05	8.12846e-06	1.3741e-05	1.82017e-05	1.64704e-05	1.54841e-05	1.02399e-05	2.68669e-05	3.27352e-06	9.06009e-06	1.32136e-05	9.04991e-06	7.89724e-06	2.17502e-05	1.39371e-05	1.24322e-05	1.58502e-05	8.21985e-06	2.3727e-06	1.2929e-05	1.68119e-05	2.08787e-05	1.57572e-05	1.33011e-05	3.04131e-06	3.08605e-05	0.000888923
d3_8	0.00415621	1.06883e-05	2.65511e-05	1.18849e-05	5.32073e-06	2.50254e-05	4.13027e-05	9.63656e-06	2.90367e-05	1.20621e-05	8.80951e-06	1.21574e-06	1.06451e-05	8.63521e-06	2.04089e-05	2.28793e-05	1.1733e-05	9.87003e-06	2.97274e-05	5.87793e-06	1.27869e-05	9.89058e-06	1.43768e-05	7.22469e-06	2.51e-05	4.27801e-06	1.42998e-05	1.62867e-05	1.96866e-05	1.20143e-05	3.71313e-05	1.4783e-05	1.85398e-05	1.59365e-05	1.24199e-05	2.52099e-05	3.25646e-05	1.47321e-05	7.16254e-06	1.19195e-05	5.86889e-06	2.91259e-06	1.58538e-05	1.57605e-06	1.42357e-05	2.09539e-05	3.85176e-06	8.41487e-06	1.92092e-05	2.19679e-05	1.59499e-05	2.22246e-05	1.88382e-05	1.00678e-05	4.88693e-06	2.47141e-05	7.70196e-06	4.40235e-06	1.15585e-05	5.40534e-06	7.00035e-06	6.87457e-06	2.24706e-05	3.51008e-06	1.1547e-05	1.30502e-05	2.44425e-05	6.25295e-06	1.65448e-05	1.40234e-05	1.0749e-05	7.58779e-06	1.59092e-05	1.04598e-05	1.08662e-05	1.53002e-05	1.35487e-05	6.95636e-06	1.30921e-05	5.34268e-06	1.17442e-05	1.54929e-05	0.000782127
d3_9	0.00396021	1.13343e-05	1.2417e-05	6.43559e-06	2.07378e-05	1.45103e-05	9.26999e-06	6.7517e-06	1.46648e-05	1.79488e-05	6.16187e-06	4.78106e-06	8.73008e-06	1.99564e-05	6.22823e-06	1.13815e-05	1.51905e-05	7.42818e-06	2.16324e-05	2.14542e-05	1.74487e-05	9.61145e-06	2.30485e-05	5.33532e-06	1.66418e-05	7.11279e-06	1.81202e-05	4.57212e-06	7.51272e-06	7.35597e-06	1.64719e-05	8.23838e-06	1.22299e-05	7.51678e-06	1.80821e-05	2.96152e-06	8.81536e-06	1.69488e-05	1.12728e-05	2.6211e-06	9.6317e-06	1.0712e-05	1.6235e-05	1.4822e-05	1.13468e-05	9.19117e-06	1.0572e-05	1.69756e-05	8.29032e-06	1.1102e-05	2.11192e-05	5.53845e-06	1.49151e-05	1.20735e-05	8.48022e-06	1.07845e-05	9.05557e-06	1.62445e-05	6.27172e-06	1.94049e-05	1.30669e-05	9.40955e-06	1.23575e-05	6.29938e-06	7.08499e-06	1.74859e-05	1.9499e-05	1.76479e-05	1.20203e-05	3.12837e-05	1.54486e-05	7.06175e-06	3.24142e-05	1.71182e-05	1.43327e-05	3.10384e-06	1.59194e-05	8.16183e-06	1.99108e-05	9.42766e-06	5.47282e-06	7.08356e-06	0.000911334
