	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41	d2_42	d2_43	d2_44	d2_45	d2_46	d2_47	d2_48	d2_49	d2_50	d2_51	d2_52	d2_53	d2_54	d2_55	d2_56	d2_57	d2_58	d2_59	d2_60	d2_61	d2_62	d2_63	d2_64	d2_65	d2_66	d2_67	d2_68	d2_69	d2_70	d2_71	d2_72	d2_73	d2_74	d2_75	d2_76	d2_77	d2_78	d2_79	d2_80	d2_81	d2_82
d3_0	0	0.124796	0.0518214	0.0288789	0.0186176	0.0132937	0.00966972	0.00771193	0.00596086	0.00510163	0.00461473	0.00384866	0.0037753	0.00333754	0.00332847	0.00322935	0.00270744	0.00285449	0.00238781	0.00288593	0.00262732	0.00242573	0.00234029	0.00244917	0.00225557	0.00232932	0.001962	0.00189403	0.00222062	0.00198439	0.00178882	0.00190854	0.00179906	0.00177276	0.00179069	0.00161417	0.00149619	0.00163668	0.00165493	0.00161616	0.00144756	0.00142576	0.00125508	0.00142325	0.00140327	0.00123564	0.00121968	0.00126653	0.00116701	0.00103819	0.000954495	0.00100848	0.00101065	0.000978104	0.00101757	0.000805412	0.000768392	0.000685187	0.000717037	0.000870042	0.000796766	0.000766252	0.00070228	0.000562667	0.000575083	0.000579617	0.000543535	0.000501871	0.000526439	0.000388968	0.000313418	0.000372725	0.000401155	0.000246937	0.000304954	0.000285408	0.000222498	0.000272603	0.000232923	0.000209805	0.000218093	0.000181405	0.000484981
d3_1	0.0695571	1.49403e-05	6.53329e-06	2.53794e-05	6.5156e-06	1.70452e-05	2.12023e-05	2.11815e-05	1.282e-05	4.00782e-05	2.11846e-05	5.57004e-05	6.59925e-06	2.95558e-07	3.67333e-05	2.11378e-05	2.11424e-05	3.16633e-05	2.52843e-05	1.5121e-05	1.91707e-05	1.26946e-05	2.3306e-05	2.94668e-05	3.16467e-05	2.32074e-05	1.39873e-05	1.27258e-05	2.10941e-05	8.58335e-06	1.27101e-05	3.16732e-05	1.48956e-05	4.62515e-05	1.28103e-05	3.15159e-05	2.52567e-05	3.77811e-05	3.15374e-05	1.68771e-05	1.27614e-05	2.95501e-05	5.0252e-05	2.94766e-05	1.47444e-05	2.94315e-05	3.98316e-05	6.57613e-06	2.7406e-05	1.69156e-05	2.11087e-05	2.74412e-05	2.41156e-05	1.47378e-05	1.27155e-05	6.3243e-06	1.68702e-05	1.89634e-05	4.82555e-05	6.30562e-06	2.53377e-05	6.39175e-06	6.37846e-06	3.97412e-05	1.25938e-05	2.41078e-05	3.75891e-05	1.89834e-05	2.72312e-05	6.31103e-06	2.30425e-08	1.26085e-05	2.71332e-05	2.92456e-05	8.39408e-06	2.09056e-05	1.26549e-05	2.30366e-05	7.31209e-08	3.34886e-05	1.25753e-05	1.25158e-05	1.88554e-05
d3_2	0.0294822	2.7484e-05	3.16188e-05	3.78419e-05	1.7107e-05	1.90619e-05	1.90111e-05	4.00896e-05	1.28703e-05	4.41486e-05	3.16496e-05	1.2778e-05	5.66646e-05	2.53182e-05	2.32633e-05	5.44858e-05	5.0449e-05	6.301e-05	1.9057e-05	2.74347e-05	1.4929e-05	1.28786e-05	1.69215e-05	1.7043e-05	2.63196e-05	3.36162e-05	2.21713e-05	2.12771e-05	3.99082e-05	5.45537e-05	1.89979e-05	4.62557e-05	4.61555e-05	2.127e-05	4.40744e-05	2.1147e-05	2.10279e-05	2.72978e-05	2.10919e-05	3.16163e-05	1.47947e-05	5.66178e-05	3.57133e-05	2.1053e-05	2.73275e-05	3.77927e-05	3.77036e-05	2.73191e-05	4.20106e-05	2.51469e-05	2.30909e-05	4.19146e-05	1.27428e-05	2.10376e-05	1.8865e-05	2.72594e-05	8.51937e-06	1.68763e-05	1.37396e-07	4.61373e-05	2.09445e-05	2.72523e-05	2.09083e-05	2.72042e-05	1.25534e-05	2.10247e-05	6.36581e-06	1.67987e-05	3.13988e-05	1.89541e-05	2.51345e-05	8.40587e-06	6.26731e-06	2.09696e-05	6.31693e-06	1.88345e-05	1.47732e-05	2.10359e-05	5.3581e-08	8.37746e-06	6.29238e-06	6.28235e-06	2.51346e-05
d3_3	0.016658	8.66724e-06	1.28374e-05	1.27781e-05	1.27826e-05	1.07122e-05	2.12123e-05	1.27802e-05	6.54148e-06	1.06624e-05	8.69716e-06	2.46978e-07	1.59547e-05	1.27721e-05	6.61799e-06	2.95382e-05	1.50201e-05	5.04814e-05	6.54379e-06	1.69387e-05	2.00368e-05	1.69165e-05	2.53894e-05	2.84619e-05	3.37368e-05	1.69904e-05	2.12011e-05	2.53546e-05	4.20397e-05	1.38294e-05	3.78508e-05	4.61643e-05	3.36537e-05	3.15907e-05	1.48802e-05	2.33519e-05	2.32517e-05	2.09977e-05	3.58704e-05	3.99213e-05	4.81828e-05	2.73262e-05	2.53125e-05	2.74892e-05	2.72785e-05	1.65691e-07	1.90535e-05	6.36931e-06	3.35096e-05	2.1118e-05	6.34747e-06	1.89026e-05	3.36351e-05	1.26752e-05	1.47347e-05	3.15083e-05	1.47858e-05	5.64745e-05	2.71839e-05	1.88856e-05	2.08996e-05	1.49368e-05	2.93194e-05	2.52077e-05	1.8965e-05	1.88939e-05	6.34707e-06	1.88798e-05	1.46959e-05	1.25733e-05	6.32412e-06	1.26292e-05	1.0019e-07	2.81014e-08	1.46884e-05	1.26158e-05	6.33804e-06	2.71631e-05	6.29748e-06	1.25177e-05	1.46559e-05	7.69342e-09	1.26901e-05
d3_4	0.0105302	8.71405e-06	3.58346e-05	1.49028e-05	1.90288e-05	5.24719e-05	2.11984e-05	1.60604e-05	3.56701e-05	1.49021e-05	1.70055e-05	1.27966e-05	1.49396e-05	2.42904e-05	2.1127e-05	2.8407e-05	1.90869e-07	2.73351e-05	2.94463e-05	1.70429e-05	1.48419e-05	3.36284e-05	2.12099e-05	2.1227e-05	4.41297e-05	1.89869e-05	2.94418e-05	2.33213e-05	4.39272e-05	4.20253e-05	3.98906e-05	2.10696e-05	5.66563e-05	1.27938e-05	5.02951e-05	2.10523e-05	8.70346e-06	3.15845e-05	2.11013e-05	2.93399e-05	6.35028e-06	1.70173e-05	1.26434e-05	2.52826e-05	2.52687e-05	4.39448e-05	2.95523e-05	2.10568e-05	2.52432e-05	2.31279e-05	3.15783e-05	3.78637e-05	3.77904e-05	2.52824e-05	2.72724e-05	1.47747e-05	3.35885e-05	1.71429e-07	2.09521e-05	2.93357e-05	6.33636e-06	3.03434e-05	8.45685e-06	3.13391e-05	2.72536e-05	6.40168e-06	8.4584e-06	1.88984e-05	2.51514e-05	6.37522e-06	3.97461e-05	3.97535e-05	2.30514e-05	6.34082e-06	1.25156e-05	6.32666e-06	1.25399e-05	8.46964e-06	6.33288e-06	2.3931e-08	6.38668e-06	1.25846e-05	5.5428e-05
d3_5	0.00713669	1.28016e-05	2.11818e-05	8.63651e-06	1.28639e-05	2.37549e-06	1.89956e-05	1.48609e-05	1.27062e-05	8.69597e-06	2.53978e-05	8.62884e-06	1.90738e-05	1.90112e-05	1.27619e-05	3.58924e-05	3.36566e-05	2.7434e-05	4.20808e-05	3.35915e-05	1.48978e-05	4.00755e-05	2.12601e-05	8.72648e-06	2.75095e-05	3.99347e-05	2.33185e-05	1.70278e-05	2.11892e-05	2.74732e-05	5.24739e-05	2.7295e-05	1.28544e-05	4.82434e-05	4.62535e-05	4.21992e-05	2.74282e-05	1.28731e-05	2.73744e-05	3.37628e-05	3.58203e-05	1.06561e-05	2.51654e-05	4.19463e-05	6.62521e-06	3.37608e-05	1.69122e-05	2.22116e-05	1.49147e-05	1.26468e-05	4.61223e-05	2.93898e-05	2.10452e-05	1.89016e-05	6.33092e-06	1.26667e-05	3.98047e-05	1.88511e-05	3.35767e-05	3.14146e-05	2.93901e-05	2.93454e-05	3.14145e-05	2.16143e-06	1.89008e-05	1.46832e-05	2.3119e-05	6.33966e-06	2.09589e-05	1.46871e-05	8.50922e-06	2.72025e-05	4.51591e-09	6.32113e-06	1.2564e-05	1.26279e-05	8.42955e-06	1.87695e-05	1.87819e-05	6.30773e-06	2.50478e-05	6.2595e-06	1.26053e-05
d3_6	0.00499552	3.96565e-07	1.89792e-05	1.91611e-05	6.65128e-06	2.95139e-05	8.61792e-06	2.95704e-05	2.74374e-05	6.53914e-06	8.70741e-06	1.28149e-05	3.37633e-05	2.35434e-06	6.58719e-06	1.91975e-05	4.21476e-05	4.31133e-05	1.2751e-05	2.52246e-05	4.19945e-05	1.91529e-05	2.33021e-05	4.62876e-05	3.99926e-05	2.53877e-05	4.63749e-05	2.11606e-05	1.828e-07	1.49358e-05	2.74342e-05	4.20703e-05	2.73439e-05	2.32981e-05	2.11754e-05	3.5719e-05	1.48601e-05	3.57401e-05	3.99055e-05	2.53604e-05	6.56655e-06	2.33071e-05	4.19908e-05	3.37983e-05	3.14943e-05	2.53025e-05	3.57004e-05	1.27391e-05	4.1882e-05	4.19421e-05	2.31577e-05	3.66974e-05	2.0971e-05	2.1076e-05	1.47452e-05	2.52596e-05	1.26699e-05	3.56811e-05	8.49586e-06	3.14193e-05	5.01495e-05	1.898e-05	1.79484e-05	1.27201e-05	4.18039e-05	2.52472e-05	1.26425e-05	6.34426e-06	1.681e-05	1.2634e-05	1.25351e-05	2.09546e-05	3.96287e-05	2.08865e-05	8.34961e-06	6.32074e-06	1.46171e-05	1.46528e-05	6.77427e-08	1.26211e-05	3.70865e-08	1.67286e-05	2.09743e-05
d3_7	0.00359502	2.74289e-05	2.48006e-07	2.11113e-05	1.48595e-05	1.28987e-05	8.58487e-06	3.79536e-05	2.40308e-06	1.71143e-05	3.16065e-05	2.12328e-05	2.33126e-05	3.58752e-05	2.96034e-05	1.70025e-05	1.90518e-05	1.80098e-05	4.8282e-05	4.09496e-05	1.90622e-05	3.39018e-06	2.3305e-05	4.40456e-05	1.69545e-05	1.28649e-05	1.6935e-05	4.60835e-05	5.47657e-05	5.2513e-05	2.73022e-05	1.50259e-05	2.10927e-05	3.78959e-05	1.28501e-05	1.90996e-05	1.91156e-05	4.40446e-05	3.56991e-05	2.52586e-05	2.10173e-05	2.9581e-05	3.4636e-05	1.26649e-05	4.61409e-05	2.31646e-05	1.90203e-05	2.73976e-05	1.47001e-05	3.14416e-05	2.73019e-05	6.37077e-06	3.98814e-05	2.51247e-05	2.52475e-05	3.15762e-05	2.73326e-05	4.60484e-05	3.14489e-05	6.48449e-06	1.26141e-05	1.26974e-05	3.14602e-05	3.98162e-05	1.2571e-05	8.46361e-06	3.97644e-05	1.88519e-05	1.26161e-05	1.69668e-07	6.36943e-06	6.26977e-06	1.46773e-05	1.05888e-05	8.40998e-06	2.3021e-05	3.97019e-05	2.05427e-08	1.25719e-05	6.31625e-06	6.27442e-06	5.66722e-08	2.93634e-05
d3_8	0.00269384	2.68774e-07	2.53387e-05	1.26878e-05	6.52202e-06	2.45903e-07	1.29105e-05	2.74152e-05	3.3663e-05	2.94492e-05	2.42564e-06	3.3716e-05	3.98858e-05	2.11683e-05	3.37775e-05	1.91412e-05	6.55978e-06	3.78227e-05	3.36802e-05	3.15463e-05	3.3722e-05	1.89916e-05	1.91465e-05	2.95854e-05	2.53452e-05	5.66241e-05	1.48482e-05	8.69822e-06	3.5781e-05	2.31838e-05	1.47827e-05	2.52739e-05	3.36648e-05	3.35685e-05	1.28482e-05	2.73734e-05	1.2809e-05	2.96851e-05	4.41048e-05	1.49818e-05	2.94325e-05	4.82846e-05	5.44786e-05	1.49279e-05	4.19335e-05	3.975e-05	1.89174e-05	3.14524e-05	6.54696e-06	2.74357e-05	3.57004e-05	2.73338e-05	2.72199e-05	1.89237e-05	1.90128e-05	3.14785e-05	6.4416e-06	2.10431e-05	6.31247e-06	3.14462e-05	2.09886e-05	3.15238e-05	2.51603e-05	2.7217e-05	3.13728e-05	1.25498e-05	6.31008e-06	1.47565e-05	2.09443e-05	2.30307e-05	1.36483e-07	2.10248e-05	2.72302e-05	1.25443e-05	6.29005e-06	1.05715e-05	2.5116e-05	1.25857e-05	8.41662e-06	4.36576e-08	6.325e-06	6.30091e-06	3.56945e-05
d3_9	0.00197513	6.64318e-06	1.48608e-05	1.28241e-05	3.36541e-05	1.29012e-05	1.27929e-05	2.55242e-05	2.95704e-05	6.53979e-06	1.90278e-05	2.12457e-05	1.90946e-05	3.37409e-05	2.73387e-05	2.13034e-05	2.10958e-05	6.48678e-06	1.90452e-05	2.52148e-05	8.65893e-06	2.72863e-05	3.36497e-05	1.49334e-05	4.41884e-05	6.53163e-06	3.15239e-05	1.89925e-05	3.78111e-05	4.20257e-05	1.27369e-05	5.0325e-05	5.8831e-05	3.56534e-05	1.9323e-07	2.73806e-05	6.58606e-06	1.48868e-05	3.15754e-05	2.32421e-05	6.49732e-05	8.57814e-06	2.33346e-05	2.94971e-05	1.88466e-05	4.19856e-05	8.58808e-06	2.52627e-05	8.66946e-08	2.9601e-07	1.90312e-05	2.72911e-05	1.06179e-05	4.82107e-05	2.10015e-05	2.10598e-05	1.27247e-05	1.27691e-05	2.72119e-05	1.25964e-05	2.31227e-05	2.10185e-05	1.67454e-05	5.3873e-06	2.51869e-05	1.48393e-05	2.93299e-05	6.41787e-06	2.09715e-05	2.19469e-06	2.10313e-05	2.30904e-05	3.24035e-05	6.33661e-06	2.72243e-05	1.47251e-05	6.31756e-06	6.31761e-06	1.05168e-05	3.34039e-05	6.27131e-06	1.88296e-05	1.26359e-05
