	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94
d1_0	0	0.0213913	0.0103936	0.00675335	0.0049642	0.00383596	0.00309199	0.00259982	0.00222124	0.00191263	0.00166854	0.00145579	0.00131136	0.00117692	0.00105706	0.000957033	0.000870618	0.000800861	0.000733553	0.000671348	0.000616956	0.000589495	0.000548394	0.000489601	0.000459252	0.000421101	0.000408059	0.000364406	0.000338381	0.000324378	0.000291114	0.000263692	0.00026967	0.000238268	0.000236828	0.000212646	0.000210408	0.000218326	0.000175137	0.000167791	0.000177854	0.000151816	0.000149333	0.000125399	0.000123146	0.000110182	0.000103876	0.000106009	0.000103417	9.26216e-05	8.61315e-05	9.35539e-05	6.9095e-05	7.07582e-05	6.46597e-05	5.88201e-05	6.29336e-05	5.2192e-05	5.18631e-05	5.45838e-05	4.77336e-05	3.83113e-05	3.69474e-05	3.68162e-05	3.11562e-05	3.6239e-05	3.03993e-05	2.75541e-05	2.55537e-05	2.91297e-05	2.46119e-05	2.03274e-05	2.49581e-05	2.21894e-05	1.68743e-05	1.46194e-05	1.58932e-05	1.14622e-05	1.08496e-05	9.50234e-06	1.10544e-05	1.07683e-05	8.17238e-06	7.12102e-06	8.60505e-06	6.28252e-06	5.64932e-06	4.89223e-06	7.30684e-06	3.63573e-06	4.04173e-06	8.21832e-06	3.26509e-06	2.47441e-06	9.00553e-06
d1_1	0.134609	5.75406e-05	2.65891e-05	3.53885e-05	3.44473e-05	4.3202e-05	3.19725e-05	4.72379e-05	3.47447e-05	2.7915e-05	2.13601e-05	3.07947e-05	1.68779e-05	2.56749e-05	2.46264e-05	1.81753e-05	2.2085e-05	2.93071e-05	2.03426e-05	1.57514e-05	1.48723e-05	1.92479e-05	1.55928e-05	1.32298e-05	1.40942e-05	1.78125e-05	1.70981e-05	1.96023e-05	1.39486e-05	1.18906e-05	1.95704e-05	2.20239e-05	2.3008e-05	7.43843e-06	9.0732e-06	1.1966e-05	1.18578e-05	1.09997e-05	7.63256e-06	1.13312e-05	1.15043e-05	1.426e-05	2.13776e-05	1.07067e-05	8.8194e-06	5.81946e-06	1.36798e-05	9.15378e-06	1.87e-05	7.66335e-06	2.29506e-05	1.92484e-05	4.77599e-06	5.81813e-06	1.49416e-05	5.27136e-06	3.96994e-06	4.70169e-06	3.28664e-06	3.56833e-06	3.26384e-06	2.70188e-06	2.91413e-06	3.28088e-06	2.64029e-06	2.87907e-06	2.61399e-06	7.7906e-06	7.55037e-06	5.16807e-06	7.33764e-06	1.91973e-06	1.67937e-06	1.77737e-06	2.08621e-06	1.59758e-06	4.48978e-06	1.30024e-06	3.59039e-06	1.2321e-06	1.27625e-06	1.51725e-06	1.21692e-06	6.99731e-07	8.57302e-07	8.75735e-07	6.43861e-06	8.75064e-06	1.79933e-06	2.94389e-07	6.26459e-07	7.13724e-07	4.31163e-07	6.98233e-07	2.84478e-06
d1_2	0.0608855	3.67451e-05	4.19218e-05	3.28136e-05	3.85315e-05	2.7826e-05	2.87163e-05	2.58775e-05	1.86223e-05	2.42224e-05	2.01526e-05	2.20961e-05	1.9886e-05	2.33367e-05	3.82097e-05	4.43389e-05	2.13947e-05	2.74287e-05	1.86991e-05	2.03665e-05	2.20369e-05	2.03023e-05	1.79145e-05	2.61307e-05	2.01048e-05	3.39903e-05	1.87451e-05	2.31333e-05	2.8334e-05	2.92213e-05	1.07042e-05	1.03724e-05	2.40906e-05	1.12601e-05	1.55292e-05	1.13221e-05	7.22976e-06	1.10811e-05	1.94795e-05	1.14146e-05	2.32388e-05	1.71887e-05	7.63258e-06	4.98115e-06	1.41488e-05	1.64878e-05	1.0723e-05	7.21805e-06	7.45371e-06	5.92111e-06	8.49934e-06	5.72244e-06	4.35327e-06	7.51355e-06	5.39913e-06	5.04666e-06	1.95084e-05	6.84684e-06	4.45679e-06	3.06775e-06	7.34365e-06	4.08898e-06	2.765e-06	3.35581e-06	9.45338e-06	2.57771e-06	5.39987e-06	8.85055e-06	1.98895e-06	2.7392e-06	1.09846e-05	7.51085e-06	1.89912e-06	9.23626e-06	1.78086e-06	2.70148e-06	1.27325e-05	7.7904e-06	2.45276e-06	1.42206e-06	2.16609e-06	4.67138e-06	8.74858e-07	1.33547e-06	1.13454e-06	9.68166e-07	9.76213e-07	7.96094e-07	6.51769e-07	9.97624e-06	5.22934e-07	6.55521e-07	3.53208e-07	6.24517e-07	2.41789e-06
d1_3	0.0370866	3.1919e-05	3.76991e-05	3.21299e-05	5.38453e-05	2.56453e-05	1.94699e-05	4.77441e-05	2.53853e-05	3.51757e-05	3.2738e-05	2.60637e-05	3.64289e-05	2.77444e-05	2.90897e-05	2.59494e-05	1.39451e-05	1.8052e-05	3.45783e-05	1.3746e-05	2.06256e-05	2.27933e-05	1.31072e-05	1.97816e-05	1.15314e-05	2.94414e-05	9.87407e-06	3.44706e-05	3.46097e-05	1.73041e-05	1.81804e-05	9.4064e-06	1.37423e-05	8.58335e-06	1.81229e-05	1.57642e-05	8.2587e-06	7.43218e-06	6.29796e-06	7.03853e-06	2.21629e-05	6.987e-06	1.34824e-05	7.42837e-06	8.0016e-06	1.22576e-05	7.84913e-06	8.83441e-06	1.09405e-05	1.40934e-05	4.81172e-06	1.43987e-05	5.1167e-06	4.65169e-06	7.09791e-06	5.65124e-06	2.79935e-06	5.85763e-06	1.54261e-05	5.05079e-06	3.30903e-06	8.26575e-06	6.88682e-06	4.44079e-06	3.04932e-06	3.18142e-06	6.26151e-06	1.93251e-06	1.65482e-06	2.77884e-06	5.39618e-06	1.26903e-06	7.0821e-06	2.40823e-05	6.67198e-06	2.01351e-06	1.72814e-06	1.11551e-06	7.38484e-06	3.64922e-06	5.42885e-06	1.33695e-05	8.44807e-07	2.16953e-06	9.04217e-07	1.13322e-06	5.51113e-07	6.08433e-07	6.50477e-07	7.45041e-07	7.90055e-07	6.60209e-07	5.8964e-07	7.30647e-07	8.20006e-06
d1_4	0.0251409	2.36668e-05	2.71317e-05	3.03947e-05	5.34295e-05	2.27022e-05	5.22329e-05	2.26081e-05	4.03516e-05	2.61564e-05	3.9738e-05	3.01858e-05	3.89249e-05	3.14683e-05	1.37876e-05	3.56509e-05	1.8625e-05	1.42959e-05	1.75327e-05	2.34828e-05	1.48246e-05	4.76048e-05	2.01699e-05	2.81513e-05	2.64454e-05	4.31597e-05	2.2989e-05	1.20542e-05	1.47988e-05	1.88891e-05	2.66368e-05	1.97337e-05	2.04285e-05	1.37501e-05	9.80875e-06	9.79548e-06	1.30735e-05	1.42012e-05	1.88715e-05	2.57451e-05	1.33818e-05	8.42858e-06	3.2142e-05	1.22094e-05	7.018e-06	2.74093e-05	1.17914e-05	1.50775e-05	9.11012e-06	1.61405e-05	7.75623e-06	4.81145e-06	1.10777e-05	5.58312e-06	1.93231e-05	6.16046e-06	4.11917e-06	1.27194e-05	4.48886e-06	3.58217e-06	2.7911e-06	3.05965e-06	3.60792e-06	6.12824e-06	8.65331e-06	6.71143e-06	2.30236e-06	2.15333e-06	1.73419e-06	6.85037e-06	6.33844e-06	2.73974e-06	1.58094e-06	2.9998e-06	2.61193e-06	1.56858e-06	3.19622e-06	7.35e-06	1.17528e-06	1.59876e-06	3.00922e-06	2.51499e-06	3.17907e-06	7.28953e-07	1.26951e-06	7.87839e-07	6.99656e-07	8.05529e-07	9.46745e-07	5.78414e-07	1.15664e-06	8.86687e-06	4.59101e-07	3.4622e-07	7.32911e-06
d1_5	0.017855	4.18614e-05	1.98311e-05	3.67969e-05	3.7004e-05	4.01695e-05	3.39484e-05	2.83711e-05	3.28735e-05	4.77462e-05	2.15227e-05	2.39453e-05	2.86047e-05	2.08578e-05	2.57775e-05	3.11304e-05	2.49736e-05	1.77491e-05	3.21383e-05	2.15548e-05	2.15046e-05	2.38706e-05	1.68782e-05	9.66971e-06	1.49605e-05	3.08016e-05	2.32648e-05	3.29188e-05	2.83677e-05	1.9749e-05	1.71986e-05	1.2778e-05	2.49893e-05	1.74055e-05	1.71719e-05	1.29661e-05	1.41302e-05	1.02213e-05	1.99467e-05	6.77326e-06	1.3935e-05	1.10096e-05	1.53201e-05	1.20699e-05	1.25379e-05	6.89759e-06	5.5971e-06	7.9991e-06	1.38886e-05	2.75079e-05	5.29047e-06	6.34953e-06	6.1739e-06	6.85308e-06	4.56795e-06	2.30318e-05	2.93911e-06	5.90983e-06	5.27885e-06	8.75246e-06	1.16871e-05	1.75082e-05	3.17543e-06	3.02116e-06	4.75832e-06	5.01869e-06	4.77895e-06	2.94976e-06	2.33653e-06	8.16982e-06	2.40518e-06	4.54889e-06	5.50703e-06	1.91311e-06	6.54756e-06	1.8128e-06	4.87402e-06	1.88889e-06	1.87041e-06	4.12131e-06	4.37705e-06	6.17457e-06	3.3369e-06	1.55496e-06	1.17494e-06	1.21997e-06	1.07946e-06	1.03197e-06	8.29215e-07	1.90133e-06	6.17025e-07	5.76902e-07	7.76443e-07	5.56518e-07	1.3319e-05
d1_6	0.0136389	5.66816e-05	4.13332e-05	2.22845e-05	2.36727e-05	2.4734e-05	1.98302e-05	4.39413e-05	2.28743e-05	4.73653e-05	2.63086e-05	3.56391e-05	3.54232e-05	2.0311e-05	3.25346e-05	1.84851e-05	3.55923e-05	3.09091e-05	4.63182e-05	2.65834e-05	1.54136e-05	2.68349e-05	2.15808e-05	1.88313e-05	2.58373e-05	1.81672e-05	2.03524e-05	1.78198e-05	8.66223e-06	1.41524e-05	1.28269e-05	2.48965e-05	2.9687e-05	1.52397e-05	1.317e-05	2.70016e-05	1.79671e-05	8.85591e-06	8.22955e-06	1.00048e-05	2.10772e-05	1.88576e-05	7.53859e-06	1.67316e-05	1.36977e-05	7.53821e-06	1.42346e-05	2.11347e-05	3.06666e-05	2.29918e-05	7.03544e-06	4.14499e-06	4.32307e-06	7.24903e-06	7.90342e-06	3.97326e-06	4.89401e-06	4.57288e-06	5.58078e-06	2.79148e-06	1.53653e-05	8.9451e-06	2.85283e-06	1.51397e-05	2.69074e-06	1.41387e-05	2.78839e-06	2.5448e-06	2.18885e-06	5.40466e-06	2.29256e-06	1.90616e-06	1.76237e-06	2.1459e-06	2.89421e-06	5.89083e-06	6.1724e-06	1.70842e-06	1.97613e-06	6.81802e-06	1.57743e-06	1.44962e-06	1.05998e-06	7.6683e-06	1.03195e-05	9.72767e-07	1.1538e-06	2.07326e-06	4.09849e-06	9.66476e-07	9.03639e-07	6.26765e-07	7.12255e-07	7.0264e-07	6.84173e-06
d1_7	0.0107367	4.34539e-05	4.87988e-05	4.75376e-05	3.84548e-05	1.86553e-05	3.46807e-05	3.16324e-05	1.9871e-05	1.37825e-05	2.44301e-05	2.95468e-05	4.6556e-05	2.49414e-05	2.2481e-05	2.28404e-05	3.07015e-05	2.30788e-05	2.56943e-05	1.71974e-05	1.58547e-05	1.72675e-05	5.02832e-05	1.64652e-05	2.81321e-05	1.66673e-05	1.4839e-05	1.79677e-05	1.99503e-05	1.42148e-05	2.79863e-05	9.17121e-06	1.24045e-05	1.1984e-05	3.61654e-05	1.00946e-05	9.40742e-06	1.60402e-05	1.26564e-05	1.466e-05	1.24266e-05	1.05588e-05	1.86319e-05	5.99299e-06	6.65849e-06	1.51552e-05	3.10734e-05	1.60471e-05	5.67398e-06	5.95972e-06	7.88973e-06	1.33745e-05	4.75978e-06	1.15392e-05	9.04832e-06	3.30556e-05	1.67784e-05	6.56649e-06	1.39498e-05	2.16277e-05	6.5409e-06	3.84813e-06	4.62771e-06	1.49349e-05	2.05294e-06	1.12858e-05	2.2172e-05	3.15435e-06	4.38142e-06	1.01259e-05	2.30321e-06	5.39513e-06	4.28164e-06	1.31835e-05	2.45162e-06	4.62184e-06	6.83013e-06	3.97562e-06	1.38133e-06	2.30394e-05	1.33602e-06	2.0321e-06	1.20023e-06	1.21234e-06	7.63591e-06	1.38819e-06	1.06939e-06	6.90232e-06	4.19917e-06	8.01907e-07	7.96553e-07	1.77721e-06	7.98046e-07	1.20066e-06	8.49538e-06
d1_8	0.00818607	3.55134e-05	3.16272e-05	2.96083e-05	2.79981e-05	1.53597e-05	2.38486e-05	2.35738e-05	1.89852e-05	2.09045e-05	3.35051e-05	2.54935e-05	2.16148e-05	2.3048e-05	3.32182e-05	1.89447e-05	4.09636e-05	1.77728e-05	1.41036e-05	2.70484e-05	1.28526e-05	1.23088e-05	1.23086e-05	5.52998e-05	1.50175e-05	2.17883e-05	1.60844e-05	1.96066e-05	3.52541e-05	2.30892e-05	1.8694e-05	1.22922e-05	2.07804e-05	1.51649e-05	2.31919e-05	8.51758e-06	8.00004e-06	1.29454e-05	6.05117e-06	1.03025e-05	2.75755e-05	2.14641e-05	1.04267e-05	6.34235e-06	9.06896e-06	9.32927e-06	6.63976e-06	9.8493e-06	4.90058e-06	6.96508e-06	4.55638e-06	6.89824e-06	9.58845e-06	4.91548e-06	2.2451e-05	1.73032e-05	5.91982e-06	4.91264e-06	4.28865e-06	2.95935e-06	7.54767e-06	2.6394e-06	3.34937e-06	4.46305e-06	2.90843e-06	9.707e-06	2.65323e-06	3.33923e-06	2.27275e-06	3.43239e-06	2.77086e-06	2.18817e-06	2.43694e-06	4.70582e-06	1.81246e-06	3.24656e-06	7.39925e-06	1.0263e-05	2.06207e-06	9.14198e-07	2.12954e-06	6.23179e-06	7.76559e-06	3.43079e-06	1.73876e-06	1.10968e-06	7.53152e-06	8.95546e-06	1.18805e-06	6.90821e-07	3.28225e-06	1.953e-06	8.27368e-07	7.43442e-07	9.52844e-06
d1_9	0.00649703	1.76615e-05	3.18557e-05	3.55526e-05	4.87921e-05	3.78603e-05	3.16207e-05	2.07011e-05	2.91596e-05	3.38579e-05	2.53692e-05	1.89362e-05	2.08246e-05	1.5631e-05	5.1808e-05	3.50444e-05	1.90575e-05	3.89108e-05	1.6985e-05	1.67502e-05	1.95786e-05	1.46388e-05	1.05446e-05	1.37028e-05	1.56847e-05	1.89241e-05	2.25374e-05	1.38722e-05	2.68309e-05	2.46132e-05	2.06606e-05	8.97899e-06	8.84364e-06	3.03207e-05	1.46669e-05	6.8128e-06	2.8122e-05	1.82859e-05	5.71987e-06	1.28549e-05	1.31874e-05	7.16582e-06	1.81726e-05	1.23544e-05	6.87214e-06	1.65066e-05	1.11e-05	6.01086e-06	1.36822e-05	6.72557e-06	5.18647e-06	5.67615e-06	1.20385e-05	9.43839e-06	1.70032e-05	1.38987e-05	5.20327e-06	4.69307e-06	1.739e-05	3.93925e-06	4.16492e-06	4.70211e-06	5.14517e-06	2.50294e-06	5.12833e-06	7.62816e-06	3.30937e-06	5.82502e-06	9.04941e-06	2.21966e-06	1.50512e-05	2.27845e-06	2.18032e-06	4.92949e-06	7.18034e-06	5.06184e-06	1.75077e-06	9.85829e-06	2.16643e-06	1.86383e-06	9.16677e-06	6.157e-06	5.56751e-06	1.07825e-06	9.29972e-06	1.02582e-05	1.97851e-06	3.30633e-07	9.38708e-07	1.06409e-06	9.94645e-07	6.09957e-06	4.91993e-07	7.31753e-07	5.13111e-06
