	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94
d2_0	0	0.0184151	0.00938064	0.00634404	0.00497955	0.00409238	0.00347174	0.00301722	0.00268186	0.00242753	0.00221673	0.00196655	0.00198541	0.00186227	0.00168934	0.00158757	0.00156461	0.00148009	0.00150056	0.00135443	0.00136667	0.0013503	0.00128665	0.00122071	0.00121481	0.00114668	0.00112204	0.00107991	0.00103851	0.00111575	0.00106137	0.00103797	0.00110277	0.00100952	0.000955213	0.000926945	0.000929665	0.000902138	0.000925849	0.000912716	0.000872883	0.00089959	0.000897498	0.000844161	0.000882182	0.000830789	0.000863837	0.000773963	0.000856977	0.00083438	0.000789212	0.000804586	0.000839139	0.000771285	0.000804157	0.000756167	0.00076653	0.000704425	0.000773472	0.000752194	0.00073746	0.000667523	0.00072243	0.000725274	0.000711893	0.000742653	0.000656355	0.000703427	0.000731167	0.000697309	0.00073755	0.000662746	0.000636141	0.000762379	0.000708893	0.000677998	0.000688293	0.000658766	0.000673419	0.000665657	0.000584167	0.000682528	0.000654234	0.000606227	0.000764301	0.000679509	0.000566881	0.000668765	0.000591105	0.000660273	0.000680561	0.000652803	0.000681608	0.000701957	0.197064
d2_1	0.0336294	8.2129e-07	5.10823e-06	0	4.76338e-06	3.83769e-07	1.96397e-06	5.65492e-08	9.58785e-08	4.52083e-07	0	2.05408e-06	0	0	0	0	1.55235e-05	6.03307e-06	0	0	0	1.32544e-05	1.93559e-06	6.43267e-06	2.07124e-06	0	1.78807e-05	3.43267e-06	0	0	5.96929e-06	5.57233e-06	0	0	6.95584e-06	0	5.72263e-08	1.13746e-05	1.38166e-06	2.42889e-06	0	1.88385e-06	5.75752e-06	0	1.16642e-06	2.22331e-06	4.09618e-07	0	4.18381e-06	2.7776e-06	1.91983e-06	6.2061e-06	1.3823e-06	1.91722e-06	2.38825e-06	0	4.54238e-07	0	3.99615e-07	6.55293e-07	3.39335e-07	0	4.04371e-07	1.19826e-06	0	0	0	0	2.15835e-06	2.68404e-06	0	6.41661e-07	3.60068e-06	4.61274e-06	8.91979e-06	0	2.80739e-06	0	0	9.22538e-07	0	3.00711e-06	7.19755e-07	0	2.73642e-06	0	1.14352e-05	0	4.13909e-06	0	0	8.72887e-07	3.49362e-06	2.19626e-06	0.0010805
d2_2	0.0179088	0	2.01663e-07	0	0	3.06535e-06	7.98619e-07	1.86518e-06	0	7.4342e-06	1.55997e-06	5.10485e-06	0	1.71997e-06	4.98373e-08	0	0	2.13943e-06	2.59306e-06	5.56377e-06	6.78197e-07	0	6.88774e-07	4.15851e-08	1.52186e-06	9.46296e-07	1.26594e-05	5.46666e-07	0	8.92482e-07	9.43104e-07	0	2.41139e-06	0	0	3.25444e-06	2.91167e-07	1.85126e-06	2.96129e-06	0	3.28364e-06	0	2.81917e-06	0	0	1.4086e-06	1.88482e-06	1.84658e-06	5.17111e-06	0	1.96381e-06	0	7.43288e-07	5.20528e-06	0	7.46474e-08	6.01576e-06	3.38987e-08	0	2.4653e-07	0	4.0428e-06	3.55816e-07	0	2.7733e-06	7.35824e-07	0	2.1745e-06	0	0	1.25246e-06	8.84176e-07	0	0	0	1.30901e-06	0	1.74706e-06	2.94839e-06	1.91728e-06	3.85196e-06	0	0	8.20578e-08	1.32336e-06	0	0	0	0	2.27296e-07	1.14038e-07	2.2208e-06	0	2.0994e-06	0.000905842
d2_3	0.012758	3.65956e-06	0	0	2.91592e-07	2.13728e-07	0	0	6.84694e-07	1.4298e-06	2.18053e-06	2.74131e-06	0	0	0	0	8.51755e-07	1.17623e-06	1.38994e-05	3.8917e-06	0	6.44865e-07	1.19113e-06	0	3.45801e-06	4.88692e-06	0	3.40702e-06	1.43736e-07	1.2648e-06	0	5.10975e-07	3.93381e-07	1.31005e-05	2.25985e-08	0	2.88359e-06	0	0	0	7.09554e-07	0	5.58669e-07	1.0946e-06	1.13952e-07	0	0	0	0	0	0	2.83411e-07	5.41473e-06	4.7614e-07	1.02383e-05	0	0	0	1.15956e-05	6.32133e-06	7.29291e-06	2.09151e-07	0	5.02013e-08	1.49304e-06	1.7815e-06	0	6.77504e-07	2.1009e-06	3.26476e-06	5.30443e-07	0	0	1.16015e-05	9.2538e-06	2.44378e-06	0	0	1.50217e-07	0	5.95402e-07	3.99172e-06	2.32961e-06	1.97904e-07	4.60815e-06	1.0109e-05	2.12709e-07	0	7.43947e-07	0	7.18661e-06	0	0	0	0.0011543
d2_4	0.0100919	2.69077e-06	0	0	0	4.73733e-06	5.17783e-06	5.73156e-07	1.09225e-06	0	0	5.7876e-06	1.4797e-06	3.56276e-06	4.19623e-08	3.93644e-06	9.88077e-07	2.60803e-06	7.66208e-07	4.04461e-07	0	1.83657e-06	2.99215e-07	9.22106e-06	2.00537e-06	2.94714e-06	1.59861e-06	6.56743e-07	1.46266e-06	0	0	1.01029e-06	1.61469e-06	6.11628e-07	0	0	3.32579e-06	0	0	0	8.93688e-06	2.42581e-07	0	3.29092e-06	1.02362e-05	1.43999e-05	4.45004e-06	0	3.2164e-06	4.49338e-06	1.12395e-06	4.27987e-06	1.02438e-07	0	3.5213e-06	0	6.44381e-06	0	9.87041e-07	7.02925e-07	3.43756e-07	6.74784e-06	0	4.40174e-06	0	0	1.92114e-06	3.52036e-06	0	0	0	0	1.57674e-06	4.16125e-07	1.92935e-06	4.46969e-06	3.44925e-06	3.0217e-06	0	0	0	0	0	0	0	0	0	0	0	2.68282e-07	1.61473e-06	0	0	0	0.00107012
d2_5	0.00860056	0	6.69443e-06	3.06099e-06	1.76764e-06	6.5707e-07	0	2.14805e-07	1.01773e-07	0	0	5.97256e-07	1.99062e-06	6.33278e-07	1.46746e-07	3.10821e-06	1.61795e-06	1.40389e-05	4.5668e-06	0	1.61014e-06	0	2.90331e-06	0	7.29684e-06	3.85113e-06	4.05338e-06	0	5.33078e-07	9.0021e-06	1.47491e-07	6.16624e-07	9.37148e-07	6.69083e-06	3.19586e-07	0	0	0	2.92933e-06	0	4.13816e-06	1.06996e-05	2.34192e-06	0	0	0	1.03948e-05	1.60808e-06	2.64474e-06	0	0	7.743e-07	1.05621e-05	5.54997e-08	2.63685e-06	1.78173e-06	0	6.8128e-06	0	1.18971e-06	0	2.05877e-06	7.44048e-07	0	0	5.09404e-06	3.31568e-06	2.33198e-06	8.34271e-08	7.17282e-06	0	4.95844e-06	8.43248e-08	7.07199e-06	2.24315e-07	6.45049e-06	8.00835e-07	1.52557e-06	1.01537e-05	0	4.8856e-07	3.61294e-06	4.59881e-07	1.21368e-07	0	1.55381e-06	2.39183e-06	3.39396e-07	7.66464e-06	4.1929e-08	0	4.68644e-06	6.41752e-07	1.08106e-05	0.00109809
d2_6	0.00733748	0	1.01643e-05	0	0	1.91347e-06	0	1.75593e-06	0	0	1.03358e-06	0	3.71874e-06	6.29483e-07	0	1.02278e-05	0	1.66e-06	2.05768e-06	6.08575e-07	2.7339e-06	0	4.52515e-09	0	2.07863e-06	6.57987e-06	1.03372e-05	1.66369e-07	0	5.02577e-07	9.66138e-06	0	3.07304e-07	6.29476e-07	0	2.31008e-06	0	0	1.02757e-06	3.18544e-06	9.36474e-07	0	1.87402e-06	2.31097e-06	5.62824e-07	0	2.99004e-07	0	6.62468e-07	0	3.20172e-07	0	2.93517e-07	9.12843e-09	2.74795e-06	0	8.73187e-07	4.82225e-06	1.35955e-06	3.93418e-06	5.21241e-06	5.33308e-06	3.98026e-06	8.13812e-07	0	1.91593e-06	0	0	3.73498e-07	8.60955e-08	0	1.69939e-06	3.46246e-06	0	6.45485e-07	0	2.92825e-06	1.98676e-06	0	8.50209e-07	0	0	6.43846e-07	0	0	0	0	7.94364e-07	2.4492e-06	8.28005e-07	0	0	0	5.05568e-06	0.00116203
d2_7	0.0066985	1.1389e-06	0	9.50691e-06	8.18684e-06	1.99461e-06	0	7.77867e-06	3.99046e-08	9.13492e-07	1.14236e-08	1.02195e-06	5.83269e-06	0	3.44054e-06	1.52123e-06	3.02829e-06	7.35425e-07	0	6.57762e-07	8.15759e-06	0	3.15955e-06	2.81815e-06	8.78849e-07	3.7704e-06	1.51629e-07	7.42506e-07	0	1.16986e-06	8.89755e-06	1.61874e-06	5.63963e-07	1.83658e-06	8.01249e-07	0	0	4.99192e-06	0	6.09888e-07	1.52388e-06	3.17455e-06	0	0	1.50719e-06	3.25647e-06	0	0	1.08646e-06	2.5572e-06	1.12489e-06	0	1.24122e-06	7.99363e-06	8.37338e-06	0	1.12869e-05	4.74087e-06	5.39354e-06	1.08194e-05	0	5.2245e-07	1.08943e-05	1.06642e-06	0	0	6.95669e-07	1.3479e-06	4.53618e-06	0	0	0	1.66281e-06	0	0	0	1.73499e-07	2.22516e-06	1.0514e-06	0	1.87642e-06	0	8.13554e-06	1.09522e-06	8.65275e-07	3.60844e-06	3.31043e-06	3.35568e-06	0	8.60857e-06	0	0	0	2.42598e-07	0.0009465
d2_8	0.00613245	0	2.39469e-06	0	0	0	0	3.97976e-06	9.21657e-06	2.31555e-06	0	0	4.30002e-06	7.23285e-07	9.87502e-07	1.12834e-05	1.87881e-06	6.38788e-07	2.78617e-06	0	0	0	0	3.19077e-07	0	0	3.23391e-06	6.16741e-06	1.56674e-06	6.00971e-07	0	1.91678e-07	6.32423e-07	6.69726e-07	0	0	7.74e-06	0	1.48344e-06	3.69858e-06	0	8.68242e-07	2.94228e-06	0	1.01726e-06	8.71058e-07	1.25802e-06	7.38381e-06	8.64251e-07	0	9.73546e-08	1.04207e-05	1.16198e-06	1.91287e-06	5.2055e-07	4.09315e-06	2.00261e-06	0	0	5.4145e-07	0	2.48404e-06	0	0	8.99459e-06	2.81482e-06	1.47405e-05	0	3.60378e-06	0	7.06528e-06	0	4.37811e-07	4.58511e-06	0	0	6.94331e-07	5.4787e-06	7.34563e-07	1.68989e-06	0	0	2.01559e-06	0	9.61466e-07	4.75161e-06	2.90014e-06	2.89024e-06	7.14852e-08	0	4.20705e-06	1.65225e-05	2.02498e-06	1.85855e-06	0.0009681
d2_9	0.00568663	1.3566e-07	1.57971e-06	2.22827e-06	3.1246e-06	4.43503e-07	1.006e-05	3.55351e-06	0	0	1.47848e-06	4.90022e-07	0	0	3.7827e-06	1.22643e-06	7.04788e-07	1.57978e-06	2.32507e-06	9.33044e-07	1.12188e-06	3.17409e-06	7.03484e-07	0	0	2.95733e-06	7.96505e-06	9.05441e-07	6.41457e-06	5.81011e-08	8.88824e-08	0	2.91534e-06	0	4.84118e-07	0	0	5.84383e-07	1.09806e-06	1.21003e-07	1.93761e-06	1.0407e-06	1.73295e-07	5.99614e-07	0	0	4.27403e-06	0	8.23545e-06	0	1.40825e-07	2.14091e-06	2.02468e-06	3.78124e-07	0	0	6.10828e-07	0	1.70955e-05	1.47031e-06	0	0	1.89012e-06	1.7108e-07	1.41101e-06	0	0	0	3.99636e-06	1.51427e-06	4.08269e-06	0	5.09796e-06	0	2.71466e-06	2.61871e-06	1.27568e-05	1.49082e-06	2.39978e-07	3.21758e-06	0	2.05495e-06	2.51114e-06	0	1.01839e-05	2.23931e-06	8.79821e-07	2.67963e-06	0	0	4.11282e-07	0	7.25058e-08	0	0.000895911
