	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62	d1_63	d1_64	d1_65	d1_66	d1_67	d1_68	d1_69	d1_70	d1_71	d1_72	d1_73	d1_74	d1_75	d1_76	d1_77	d1_78	d1_79	d1_80	d1_81	d1_82	d1_83	d1_84	d1_85	d1_86	d1_87	d1_88	d1_89	d1_90	d1_91	d1_92	d1_93	d1_94	d1_95	d1_96	d1_97	d1_98
d3_0	0	0.0884458	0.0371938	0.0210031	0.0135219	0.00940689	0.00706803	0.00552197	0.00421395	0.0035485	0.00307515	0.00260008	0.00235349	0.0021778	0.00197468	0.00188982	0.00175846	0.00167022	0.00168599	0.00151518	0.0015446	0.00135115	0.00139135	0.00135679	0.00133737	0.00135546	0.0011396	0.00130307	0.00123699	0.00127699	0.00116779	0.0011208	0.00111205	0.00119428	0.00113363	0.00106992	0.00114111	0.00113593	0.0010405	0.00106607	0.00106274	0.0010683	0.000909026	0.00097214	0.00104013	0.000995972	0.000975221	0.000947479	0.00105851	0.000908358	0.0009174	0.00104428	0.000843708	0.000947011	0.000976547	0.000913808	0.000870649	0.000858919	0.000931517	0.000903447	0.000853078	0.000878785	0.000899383	0.000864137	0.000898222	0.000867441	0.000853362	0.000886979	0.000856083	0.00092313	0.000851138	0.000918304	0.000804658	0.000880793	0.000889853	0.000972247	0.000945266	0.000919126	0.00101148	0.00104939	0.000993722	0.00122154	0.00116184	0.00103914	0.00115191	0.00145539	0.00139563	0.00160757	0.00179504	0.0020067	0.00241376	0.00293931	0.00346558	0.00396198	0.0048476	0.00565985	0.00628767	0.00772624	0.140361
d3_1	0.0377882	3.15273e-05	2.25791e-05	3.12893e-05	6.88689e-06	9.7515e-06	5.52523e-06	5.92542e-06	7.935e-06	1.09367e-05	1.59211e-06	6.43908e-06	5.72924e-06	4.60123e-07	2.14968e-06	3.89298e-07	2.01209e-06	4.75069e-06	1.03955e-07	2.02468e-07	2.50865e-06	1.57529e-08	1.02987e-07	2.53774e-08	6.81177e-06	1.91222e-07	4.04447e-06	0	1.23455e-08	0	0	7.79881e-10	0	0	1.31261e-06	2.76081e-06	6.80142e-08	0	2.61697e-06	4.11942e-07	8.93575e-07	1.87793e-06	4.34318e-07	9.73453e-07	2.92178e-10	0	0	2.60242e-06	0	3.36581e-06	7.18128e-06	3.85318e-06	3.28036e-06	3.07458e-06	2.31212e-06	0	3.88429e-06	0	2.0483e-06	0	2.65538e-06	9.34717e-07	1.30698e-06	2.72052e-06	0	1.33281e-06	2.27079e-06	2.47618e-08	5.50306e-06	0	4.5941e-06	0	0	3.02912e-06	0	0	5.83454e-08	3.14028e-06	2.18733e-06	1.49878e-06	0	5.13212e-07	2.59351e-06	4.06008e-06	2.82508e-06	1.86379e-06	7.69921e-06	3.00952e-06	1.42677e-06	7.38931e-07	4.17504e-06	1.02213e-06	2.55662e-06	1.16866e-05	1.752e-05	1.71892e-05	1.62528e-05	1.42084e-05	0.000455529
d3_2	0.0183034	2.613e-05	2.52869e-05	1.82278e-05	2.06514e-05	1.41018e-05	8.08728e-06	4.95277e-06	2.76584e-06	1.24469e-06	2.44644e-06	3.13334e-06	7.14428e-07	5.99547e-07	7.08729e-06	2.45772e-06	4.93619e-06	1.72082e-06	5.7075e-07	2.08325e-06	1.19764e-06	6.44544e-07	7.03441e-07	5.62282e-07	9.46547e-07	9.0491e-06	4.97993e-08	4.35326e-07	2.62486e-06	1.496e-06	3.05003e-06	0	1.7804e-06	0	1.67353e-06	3.28113e-06	1.93993e-07	1.42289e-06	0	0	2.40659e-06	6.40654e-06	2.22898e-06	0	4.96095e-06	3.94101e-06	0	0	1.2902e-06	7.75095e-07	3.31786e-06	1.24709e-08	3.84685e-07	0	9.15887e-07	6.9028e-06	1.00834e-06	1.75168e-06	0	2.91532e-06	7.70622e-07	4.92776e-06	0	8.51399e-07	0	8.63521e-07	0	0	2.52307e-06	0	2.88544e-06	0	3.96043e-06	9.16678e-06	2.70331e-06	4.52659e-06	3.31273e-06	7.75698e-06	0	0	0	0	2.86693e-06	5.54233e-06	0	0	7.24396e-06	2.21442e-06	1.19559e-05	8.93284e-06	5.45984e-06	1.11258e-05	3.61393e-06	3.1126e-06	1.63546e-05	1.10928e-05	1.28791e-05	4.55404e-05	0.000518714
d3_3	0.0121539	3.44695e-05	2.54208e-05	1.20238e-05	1.40326e-05	6.36713e-06	4.52664e-06	1.87988e-05	7.17757e-06	2.59995e-06	3.19071e-06	3.95464e-06	1.21812e-06	1.82842e-06	4.38377e-06	8.08729e-06	1.39007e-06	1.80284e-06	2.57847e-06	4.82083e-06	1.55383e-06	1.7464e-07	1.33807e-06	2.76907e-06	3.12379e-06	6.19539e-06	1.27498e-05	2.34947e-06	6.62924e-06	4.86562e-06	9.40264e-07	3.04497e-06	2.63766e-06	1.62559e-09	0	9.65156e-07	0	1.857e-07	0	5.29589e-10	2.80244e-07	5.15449e-07	5.96112e-07	3.93999e-07	0	3.06349e-06	1.02503e-06	5.38305e-07	7.72539e-07	4.3005e-07	3.14847e-06	1.63902e-06	8.87198e-07	0	3.19673e-07	0	0	7.24208e-06	0	4.7296e-06	1.80138e-06	0	1.02593e-05	1.85896e-06	5.73072e-06	2.24717e-06	9.69085e-06	4.4069e-06	0	1.46111e-06	0	5.47737e-07	3.92084e-06	0	2.8922e-06	2.36522e-06	3.68058e-07	2.81012e-07	6.70209e-07	1.41469e-07	6.72774e-06	0	0	3.31054e-08	8.64322e-07	5.36692e-06	1.5273e-06	2.05031e-06	3.98383e-06	2.58053e-06	2.30992e-06	1.34167e-05	6.59501e-06	1.17511e-05	1.83581e-05	8.79127e-06	2.31938e-05	1.6993e-05	0.000633045
d3_4	0.00882293	4.00106e-05	2.2805e-05	1.2655e-05	2.04521e-05	1.67447e-05	1.09742e-05	1.01331e-05	1.47059e-05	1.08902e-05	5.66153e-06	1.01066e-05	9.25308e-07	2.30523e-06	1.19909e-05	1.24936e-06	2.25897e-07	1.1771e-05	6.71692e-06	1.08209e-06	6.50163e-08	1.07693e-06	2.91133e-07	2.09014e-06	1.23365e-06	4.58606e-06	0	1.47686e-06	4.11394e-07	6.01248e-06	5.47905e-08	1.66538e-06	4.90793e-07	3.38705e-07	0	3.31199e-06	4.33181e-06	1.67228e-06	6.02985e-06	0	5.86047e-06	8.17493e-07	5.90712e-06	1.28237e-06	6.21178e-07	2.24846e-06	4.91233e-07	8.39526e-08	1.41771e-06	1.5569e-06	3.90684e-06	4.35409e-06	0	1.34645e-05	7.83273e-07	0	8.7395e-06	8.02562e-08	0	8.21722e-07	0	0	0	4.79966e-07	1.59011e-06	3.77431e-06	0	0	3.54842e-06	0	0	0	0	0	0	8.16889e-06	1.33392e-05	9.54237e-07	1.41138e-06	0	4.59605e-06	1.5947e-06	7.05532e-07	2.58152e-06	3.53183e-06	5.53497e-06	2.14021e-06	6.3437e-06	1.29623e-06	2.77664e-06	1.63439e-06	5.73151e-06	3.73635e-06	1.54745e-05	3.22027e-06	7.6302e-06	2.30144e-05	2.71165e-05	0.000529927
d3_5	0.00695523	2.78353e-05	2.13058e-05	1.10787e-05	9.20162e-06	6.96909e-06	5.40429e-06	2.55031e-06	5.86744e-06	1.19119e-05	8.98831e-07	8.62793e-07	2.72825e-06	1.32039e-06	1.13151e-05	1.49483e-05	4.18608e-06	4.55439e-06	4.96358e-07	6.06477e-07	1.35533e-08	1.76644e-06	1.83603e-06	9.50476e-08	3.5465e-07	1.59944e-08	4.08526e-07	6.24996e-07	5.45164e-06	0	0	1.49178e-06	7.93806e-07	0	5.69444e-10	1.76984e-06	0	2.50268e-06	0	2.58369e-07	4.84118e-06	0	0	0	5.09505e-06	4.0247e-06	0	2.33153e-07	2.94392e-06	1.09482e-06	6.39286e-07	9.76909e-07	0	1.20734e-06	0	2.48188e-07	0	0	0	0	1.15825e-07	2.89961e-08	2.5056e-06	3.97489e-07	0	0	5.13481e-06	2.36778e-07	5.81864e-07	0	4.71053e-06	0	2.08308e-07	9.58598e-08	8.34022e-06	2.92487e-08	4.23949e-06	0	1.36337e-06	3.587e-07	1.54894e-06	2.0983e-06	0	8.76765e-06	4.3644e-07	1.47962e-05	1.27661e-07	1.18959e-06	4.14942e-06	7.71007e-06	6.62505e-06	2.70506e-06	7.26987e-06	8.38491e-06	1.9137e-05	2.47231e-05	2.17954e-05	2.44168e-05	0.000633354
d3_6	0.00583917	2.79337e-05	1.11593e-05	2.58266e-05	9.52587e-06	8.00108e-06	5.92128e-06	5.26675e-06	4.20258e-06	5.27134e-06	6.01144e-06	2.5801e-06	2.00283e-06	3.43471e-06	1.11606e-06	4.38972e-06	5.60384e-06	1.55361e-06	3.01293e-06	9.3776e-08	4.10521e-06	1.62037e-07	3.63341e-06	2.27552e-06	9.45229e-07	2.57522e-06	0	2.41943e-06	2.22098e-06	1.0119e-06	1.65678e-06	4.57571e-07	0	0	3.02412e-06	1.52686e-06	5.05453e-08	1.78624e-06	2.85391e-06	0	3.43416e-07	0	6.05383e-06	5.53202e-07	3.69114e-06	2.7558e-06	6.08939e-06	0	2.77471e-07	0	0	4.92073e-06	1.83885e-06	1.00213e-06	4.31673e-07	0	2.27548e-06	1.51742e-07	0	6.93673e-06	1.66596e-06	3.63229e-06	6.53896e-06	0	2.35239e-06	0	8.59871e-07	1.45959e-06	2.66537e-06	0	8.66743e-07	2.79635e-06	0	9.65139e-06	0	1.85999e-06	3.17059e-06	0	0	7.7108e-06	0	0	0	4.64558e-06	1.71145e-06	4.21179e-08	7.4124e-06	0	1.81502e-06	3.50067e-06	1.21583e-05	8.43618e-06	8.98782e-07	5.36503e-06	5.18855e-06	2.99833e-05	1.72781e-05	1.68741e-05	0.000527526
d3_7	0.00487004	1.89642e-05	1.83549e-05	1.10047e-05	2.1739e-05	6.8083e-06	1.17659e-05	6.53907e-06	7.3965e-06	2.02475e-06	6.20534e-06	9.89946e-06	4.03988e-06	5.39656e-07	9.88745e-06	1.52814e-06	2.16715e-06	3.08656e-06	4.84574e-06	1.36807e-07	7.85747e-06	0	1.58158e-08	0	4.22321e-06	8.73321e-06	3.37076e-09	8.6364e-06	4.77057e-07	2.56667e-06	6.76018e-07	2.3804e-06	0	9.12105e-08	0	0	0	6.92028e-06	0	2.23911e-06	7.29956e-07	0	1.47517e-06	0	3.9218e-08	0	7.29518e-07	2.47415e-08	0	5.53063e-06	0	9.15536e-06	3.25127e-07	1.15208e-06	8.5009e-06	1.56755e-06	2.60894e-07	0	0	5.36914e-07	0	0	8.47371e-06	2.04696e-06	8.84987e-07	0	0	0	0	9.94864e-07	0	6.33228e-06	0	2.34882e-06	5.58305e-07	0	1.5581e-06	3.62165e-06	1.53702e-08	1.65444e-06	6.06538e-06	6.12667e-07	2.80016e-06	1.86889e-06	0	1.58576e-06	9.89264e-06	1.25181e-06	0	9.26794e-07	5.48872e-06	2.88212e-06	4.94969e-06	1.23213e-05	2.0093e-05	1.28923e-05	1.61506e-05	1.84048e-05	0.000578666
d3_8	0.00438868	2.85608e-05	2.01064e-05	1.092e-05	1.30143e-05	2.51666e-05	8.63187e-06	7.71719e-06	6.47527e-06	8.73751e-06	8.39968e-07	1.14321e-05	3.45198e-06	6.89855e-07	3.87037e-07	1.18832e-05	4.94434e-06	8.83757e-07	5.88321e-06	2.33662e-06	1.30056e-06	3.69101e-07	9.69381e-07	0	5.57654e-07	7.05145e-07	3.01807e-06	1.36964e-06	0	1.19011e-06	2.84738e-07	1.53554e-06	0	0	1.59693e-06	0	0	8.13232e-07	1.05859e-05	4.84336e-06	0	1.06183e-06	2.20308e-06	0	3.36824e-06	1.96833e-06	1.49736e-06	3.17791e-06	0	0	0	6.9118e-07	3.69797e-06	0	2.05439e-06	1.78861e-06	0	4.07543e-07	4.27935e-06	3.86657e-06	0	7.2106e-07	2.94233e-06	2.83077e-07	0	8.42958e-07	0	1.09937e-06	0	0	9.99541e-07	3.95994e-06	0	2.04421e-06	1.06084e-06	3.54487e-06	2.88766e-06	0	2.9042e-06	0	7.90065e-06	8.8977e-06	0	2.13816e-06	9.57516e-07	8.86401e-07	2.6247e-06	8.41392e-07	0	1.77756e-06	1.28802e-05	1.45742e-05	2.13642e-05	1.38297e-05	3.26289e-06	6.73677e-06	1.18685e-05	4.28607e-05	0.000528961
d3_9	0.00386064	2.48278e-05	2.51696e-05	1.46488e-05	2.12334e-05	8.81839e-06	1.3166e-05	7.9628e-06	7.69205e-06	7.70344e-06	1.19875e-05	5.5543e-06	1.58818e-06	5.66265e-07	4.4229e-07	4.3619e-06	2.02463e-06	9.75129e-08	3.89137e-07	5.22291e-07	1.14282e-06	8.8227e-07	5.16071e-08	4.33976e-06	3.24662e-06	4.16051e-06	3.6875e-06	5.02392e-07	4.96139e-06	0	5.80631e-06	6.01135e-08	0	9.40966e-07	3.42021e-06	3.87945e-06	0	2.22919e-06	0	0	0	2.07285e-06	3.82102e-07	0	0	0	0	4.94742e-06	0	3.26803e-06	0	6.98537e-07	5.79043e-06	3.18607e-06	4.99937e-06	1.22581e-06	2.83843e-06	3.49464e-07	1.43013e-06	1.07706e-05	7.7788e-06	0	2.2499e-07	1.47632e-07	2.06137e-06	0	0	4.57638e-08	7.81091e-07	1.33365e-07	0	8.66786e-07	2.0117e-06	0	0	5.04848e-07	1.28502e-06	3.85683e-06	6.21094e-06	3.80062e-06	1.37241e-06	0	0	3.57162e-07	2.75489e-06	0	0	0	2.44536e-06	1.19551e-05	6.07741e-06	4.81099e-06	2.77924e-06	7.54937e-06	1.39221e-05	1.45932e-05	9.27495e-06	2.91452e-05	0.000506104
