	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62	d1_63	d1_64	d1_65	d1_66	d1_67	d1_68	d1_69	d1_70	d1_71	d1_72	d1_73	d1_74	d1_75	d1_76	d1_77	d1_78	d1_79	d1_80	d1_81	d1_82	d1_83	d1_84	d1_85	d1_86	d1_87	d1_88	d1_89	d1_90	d1_91	d1_92	d1_93	d1_94	d1_95	d1_96	d1_97	d1_98
d3_0	0	0.101492	0.0472869	0.0293072	0.020317	0.0151192	0.0114661	0.00918245	0.00720813	0.00593824	0.00475531	0.00416266	0.00334515	0.00284988	0.00246913	0.0021727	0.00229135	0.00143911	0.00146988	0.00135185	0.000872211	0.000924796	0.000717079	0.000639778	0.000599969	0.000612721	0.000359847	0.000361798	0.000262189	0.000257513	0.000152108	0.000114787	0.000213084	0.000178333	9.09844e-05	3.91114e-05	3.91289e-05	7.11263e-05	3.65588e-05	3.64413e-05	3.63165e-05	3.56555e-05	5.30074e-05	3.46267e-05	5.19136e-05	3.46427e-05	4.51101e-07	1.71844e-05	1.70068e-05	2.80327e-07	4.903e-07	1.39434e-07	2.03909e-07	1.70091e-05	3.88908e-07	1.71312e-05	1.14564e-07	1.94122e-08	1.38977e-08	1.4581e-07	5.91558e-10	5.60812e-10	2.1693e-07	6.19824e-10	1.13678e-09	1.19495e-09	9.58624e-10	3.29419e-10	4.14597e-10	9.38355e-12	9.88605e-11	1.81968e-10	8.0117e-11	0	0	9.80459e-10	6.91151e-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.10245	0.000262218	0.000253841	0.00018562	0.000267695	0.000149179	0.000136966	0.000276596	0.000267535	4.43903e-05	0.000128097	0.000163163	0.000128087	0.000251517	5.86696e-05	4.31521e-05	0.00012473	7.45136e-05	0.00014032	9.10469e-05	0.000106157	0.000122694	9.48361e-05	5.44288e-05	0.000104142	5.35984e-05	3.70552e-05	1.99799e-05	5.3366e-05	7.01619e-05	5.32078e-05	3.55147e-05	3.52857e-05	6.90333e-05	1.77669e-05	1.83571e-05	1.49266e-06	1.81325e-05	5.17762e-05	1.74457e-05	9.34519e-07	7.13367e-07	1.72989e-05	1.78909e-05	1.78836e-05	9.95612e-07	5.23976e-07	2.95039e-07	5.60591e-07	1.69921e-05	2.72441e-07	1.70014e-05	1.17228e-07	4.6404e-07	1.70192e-07	7.61417e-08	6.65982e-08	3.91578e-07	3.13678e-07	1.22744e-07	5.41379e-10	4.91428e-10	3.47848e-08	3.34017e-08	9.60129e-08	2.26192e-08	2.06536e-09	4.96864e-10	0	1.25383e-07	6.51984e-10	0	0	1.04229e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_2	0.0361344	0.000301931	0.000241467	0.000201456	0.000200925	0.000224717	0.000187365	0.00016701	0.000146723	0.000214383	0.000145445	0.000145049	0.000144294	0.000177684	0.000160485	0.000143394	0.000108274	0.000125054	0.000174189	7.9527e-05	0.000107616	0.000122784	3.86132e-05	8.88159e-05	5.4403e-05	2.05689e-05	8.88051e-05	0.000126521	8.7117e-05	7.0161e-05	1.88997e-05	3.68607e-05	1.87099e-05	7.5368e-05	8.58231e-05	4.01663e-05	3.47287e-05	1.77841e-05	1.79259e-05	1.7746e-05	5.15438e-05	1.25474e-06	1.75942e-05	2.12768e-07	3.57834e-07	8.46346e-07	6.10301e-06	1.73547e-05	1.70744e-05	1.86126e-07	1.35879e-07	1.70307e-05	1.73727e-05	2.009e-07	9.36512e-08	3.37129e-08	2.34845e-07	1.3224e-07	1.11362e-09	1.67896e-05	3.84665e-08	5.4562e-08	1.97714e-07	4.0051e-08	1.012e-09	6.40729e-08	6.04971e-12	6.89445e-11	1.96512e-10	1.10247e-09	1.19273e-08	7.86006e-10	9.91376e-08	2.15044e-08	4.09762e-10	6.89098e-11	3.73153e-11	0	2.79011e-10	1.84842e-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_3	0.0169204	8.40417e-05	0.000268807	9.88563e-05	0.000238829	0.000234138	0.000203625	0.000214543	0.000179205	0.000118413	0.000194407	9.54855e-05	0.000240084	0.000127334	6.18564e-05	0.000109233	7.4636e-05	0.000108055	0.000225534	9.07953e-05	9.09163e-05	0.000124266	0.000122716	7.25433e-05	2.26778e-05	7.13503e-05	5.50802e-05	7.13433e-05	7.08118e-05	6.97323e-05	7.10812e-05	5.31336e-05	7.04026e-05	8.66129e-05	6.88289e-05	6.97305e-05	5.19671e-05	3.56333e-05	1.54194e-06	1.81754e-05	1.32688e-06	3.47957e-05	1.06337e-06	9.63135e-07	1.78679e-05	1.72368e-05	1.78594e-05	1.72625e-05	5.96632e-07	1.0615e-06	3.24937e-07	2.47795e-07	5.78553e-07	3.02512e-07	4.60051e-07	1.69445e-05	1.69661e-05	2.55055e-07	1.68882e-07	1.69588e-05	6.75006e-08	1.56934e-07	4.09611e-08	2.30959e-07	1.71976e-05	1.22935e-07	3.41426e-10	9.57376e-08	2.93445e-10	1.67869e-05	1.3711e-10	5.24592e-10	0	1.79615e-10	0	1.45266e-08	6.47581e-08	3.58834e-11	0	4.76359e-08	0	2.28989e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_4	0.00903237	0.000248928	0.000164013	0.00028228	0.000113348	0.000181012	0.0001617	7.93161e-05	0.000231358	0.000218367	0.000151041	9.57276e-05	0.00022826	0.000144092	0.000176283	0.000161692	9.22205e-05	7.49619e-05	0.000141558	9.02e-05	0.000123941	5.71909e-05	0.000107352	0.000156907	0.000173456	0.000106716	8.84772e-05	7.59268e-05	0.000138174	0.000121678	7.11989e-05	5.35742e-05	8.68998e-05	1.88424e-05	8.72596e-05	1.91577e-05	3.6351e-05	1.6264e-06	1.84946e-05	5.82307e-05	5.1865e-05	3.54095e-05	3.51168e-05	3.43182e-05	1.27594e-06	1.82385e-05	1.75105e-05	1.81754e-05	4.76067e-07	1.78168e-05	3.99182e-07	1.74781e-05	1.72956e-05	1.92982e-07	3.49664e-07	3.31098e-07	4.09607e-07	3.99099e-07	1.68795e-05	1.68519e-05	3.38584e-05	2.471e-07	5.52689e-08	1.33591e-07	1.3085e-07	1.97797e-07	4.1172e-08	6.5823e-08	7.5147e-10	4.80786e-08	5.26211e-08	0	1.32262e-07	1.16828e-11	5.00362e-10	0	0	3.0588e-10	0	6.70075e-10	0	0	0	0	0	0	1.02104e-11	0	0	0	0	0	0	0	0	0	0	0	0
d3_5	0.00514885	9.66489e-05	0.000180664	0.000214146	0.000147911	0.000130158	0.000151282	0.000145739	0.000145962	0.000186282	0.000161685	9.47137e-05	0.000194795	0.000261142	0.000132036	0.000145331	4.19926e-05	9.21043e-05	7.47461e-05	0.000163615	5.77186e-05	9.0219e-05	0.000108043	0.000106178	5.6504e-05	7.24285e-05	0.000221771	0.0001727	9.5366e-05	0.000105203	2.04751e-05	3.76048e-05	0.000103546	3.65162e-05	7.04669e-05	1.87739e-05	6.93486e-05	5.32807e-05	5.21219e-05	5.21436e-05	6.96861e-05	1.82909e-05	5.16477e-05	1.88902e-05	6.98396e-07	3.46924e-05	1.76345e-05	1.76971e-05	1.76071e-05	1.78887e-05	3.46448e-05	4.67387e-07	5.1846e-07	7.86367e-07	5.85749e-07	1.69322e-05	4.92085e-07	6.62731e-07	4.84973e-07	1.69845e-05	3.8893e-07	1.00428e-06	3.22496e-07	1.47945e-07	6.9124e-08	1.73613e-07	2.02028e-07	2.32955e-08	6.30931e-08	6.40535e-08	5.54718e-08	1.30377e-09	7.34862e-08	1.06542e-07	6.0341e-10	4.78406e-08	2.52706e-08	7.69426e-11	5.67464e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_6	0.00304837	0.000163956	0.000129289	0.000147409	0.000179575	7.92002e-05	0.0001624	0.000164783	0.000112205	0.000128903	0.000162633	0.000116955	0.00017683	0.000127196	0.000142573	0.000160418	0.000160092	7.48286e-05	0.000142475	0.000125304	0.000158153	0.000175021	7.37727e-05	5.72463e-05	9.51628e-05	3.87704e-05	7.16602e-05	7.25833e-05	9.49804e-05	7.7376e-05	3.84415e-05	5.3617e-05	1.98164e-05	1.91397e-05	2.00977e-05	4.18486e-05	3.53796e-06	2.30257e-06	3.59379e-05	5.80423e-05	1.91752e-05	3.50704e-05	3.4985e-05	5.21466e-05	6.85188e-05	5.75047e-05	3.44214e-05	1.80172e-05	1.72808e-05	5.33981e-07	6.31544e-07	1.71624e-05	5.66029e-05	2.45943e-07	1.75102e-05	4.93063e-07	1.47163e-07	3.41913e-05	1.75056e-07	1.7131e-05	5.34865e-07	2.94894e-07	1.35976e-07	1.02093e-08	1.69807e-05	1.733e-07	1.39958e-07	4.75435e-09	7.52501e-10	3.78906e-10	2.18144e-08	2.32699e-08	1.48293e-07	4.41778e-08	4.31641e-08	3.06912e-10	0	0	3.50515e-11	6.81582e-11	3.42077e-10	0	0	0	0	0	0	4.19072e-11	0	0	0	0	0	0	0	0	0	0	0
d3_7	0.00189098	7.73955e-05	9.40928e-05	0.000130116	0.000128955	0.000127575	0.000145374	0.000212336	0.000212785	0.00014628	7.68051e-05	0.000133522	0.00015559	0.000212182	0.000128277	0.000209362	0.000109921	5.81235e-05	0.000170753	0.000141787	0.00017578	0.000157806	7.53659e-05	5.66525e-05	0.000109	2.26407e-05	0.00010838	8.8689e-05	5.97569e-05	0.000105993	7.19092e-05	5.53736e-05	5.44061e-05	5.39771e-05	3.68032e-05	3.74273e-05	7.00378e-05	3.73365e-05	7.11114e-05	1.90075e-05	1.87645e-05	1.8912e-05	5.27671e-05	1.85384e-05	1.9397e-06	3.47495e-05	8.62981e-07	1.81626e-05	1.81018e-05	1.76214e-05	7.73821e-07	9.88361e-07	1.78267e-05	1.732e-05	3.44691e-05	1.71508e-05	8.77901e-07	1.72737e-05	3.40655e-05	4.03655e-07	4.2348e-07	5.6708e-07	1.97951e-07	5.93399e-07	1.72535e-05	1.71537e-05	5.29313e-07	2.1194e-07	2.71188e-07	7.29969e-08	1.67545e-05	1.68326e-05	1.68044e-05	6.50183e-09	4.92227e-08	2.07534e-07	5.34413e-08	1.08315e-09	2.56191e-10	0	3.5104e-11	0	8.11206e-09	6.12767e-10	0	1.53761e-07	0	3.97032e-08	0	9.57619e-08	0	0	0	0	0	0	0	0	0
d3_8	0.00121322	6.69935e-05	5.90547e-05	0.000133052	0.000195754	7.6926e-05	0.000110479	0.000110991	0.00014411	0.000146214	0.000194378	0.000145673	0.00012682	0.000126001	0.000128299	7.51397e-05	0.000209975	0.000125581	2.4245e-05	0.000159248	5.80287e-05	0.000109154	0.000158095	7.20221e-05	9.56344e-05	5.67982e-05	9.00069e-05	8.90928e-05	0.000179512	0.000122852	3.79706e-05	0.000122282	7.08733e-05	4.35712e-05	2.10259e-05	1.96642e-05	2.00864e-05	0.000104447	1.96351e-05	1.95288e-05	1.89133e-05	5.32315e-05	1.97782e-05	3.62176e-05	3.50498e-05	3.52362e-05	1.75123e-05	1.49488e-06	3.52795e-05	1.20616e-06	2.3676e-05	3.46137e-05	1.73573e-05	5.15917e-05	1.75431e-05	1.77603e-05	1.7549e-05	1.7721e-05	1.74561e-05	1.69753e-05	1.74423e-05	2.27122e-05	8.13314e-07	1.94162e-07	1.13226e-07	2.13992e-07	3.11802e-07	1.06367e-07	1.82388e-09	1.43658e-07	2.66735e-07	4.19969e-08	1.12185e-09	1.82759e-08	1.0005e-07	8.92487e-08	3.28205e-08	1.00132e-09	1.15754e-08	1.33906e-07	0	1.51721e-07	1.16785e-08	0	0	5.8165e-08	2.61815e-10	2.67846e-08	0	1.21941e-07	0	8.39294e-08	0	0	1.12025e-10	0	0	0	0
d3_9	0.000700403	0.000176344	4.33913e-05	0.000182594	7.80365e-05	7.5586e-05	7.57671e-05	4.32202e-05	0.000125998	0.00012675	0.000110149	0.000160071	0.000268878	9.1376e-05	0.000150127	0.000110624	9.34654e-05	7.4366e-05	4.14123e-05	0.00012438	0.000142461	7.53355e-05	0.000158572	0.000107304	0.000142498	7.98374e-05	0.000157991	0.000146234	0.000145228	8.97753e-05	0.000116723	7.29025e-05	5.58336e-05	0.000104877	0.000122192	0.000120489	3.74118e-05	3.70432e-05	8.77595e-05	5.4324e-05	5.38859e-05	2.65537e-06	5.22856e-05	6.90117e-05	1.92454e-05	5.31616e-05	1.87313e-05	5.23505e-05	5.14915e-05	3.57644e-05	1.85649e-05	1.54963e-06	3.4392e-05	1.81541e-05	1.80458e-05	3.46259e-05	1.77966e-05	5.11225e-05	5.48043e-07	5.12726e-07	3.40215e-05	5.17349e-07	1.70036e-05	3.38063e-05	3.06268e-07	6.26232e-07	1.7053e-05	3.37381e-05	1.69826e-05	4.41853e-07	1.17234e-08	1.83146e-07	1.77617e-07	1.43186e-07	7.84244e-08	5.52516e-10	4.072e-10	1.07647e-07	8.58925e-08	6.87239e-08	0	0	1.04663e-08	0	0	1.2323e-07	0	0	0	9.60528e-12	0	0	0	0	0	0	0	0	0
