	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94
d2_0	0	0.00920008	0.00513089	0.00381633	0.00302363	0.00270077	0.00244632	0.00223024	0.00205989	0.0018887	0.00164413	0.00159294	0.00150375	0.00160639	0.0015734	0.00167508	0.00159111	0.00152003	0.00155408	0.00137721	0.00139444	0.00129928	0.00146719	0.00162323	0.00133798	0.0013591	0.00112639	0.00119905	0.0011903	0.00124475	0.00140484	0.0014002	0.00131799	0.00117323	0.00124094	0.0011332	0.0013032	0.00121361	0.00111893	0.00126749	0.0011301	0.00110198	0.00116253	0.00121191	0.00127498	0.00117556	0.00109445	0.00116213	0.00118623	0.00116467	0.000956862	0.00115372	0.00110744	0.00104336	0.00103833	0.000997173	0.00135037	0.00100725	0.00114339	0.00118033	0.00100153	0.00107208	0.00109877	0.00105895	0.00115864	0.00105253	0.00106908	0.00106913	0.00104624	0.00097539	0.00117406	0.00105019	0.00107203	0.00112251	0.00111425	0.00107144	0.000995038	0.00112312	0.000982853	0.00112314	0.00105363	0.00103181	0.00109892	0.0010608	0.00106762	0.000997963	0.000907658	0.00119371	0.00112675	0.00109404	0.00101643	0.00105265	0.00101034	0.00120583	0.0997114
d2_1	0.112626	7.63981e-06	2.67063e-05	2.86244e-05	1.68279e-08	1.94536e-06	5.73536e-06	2.88984e-06	2.28911e-05	1.14459e-05	9.54561e-06	5.74749e-06	3.05298e-05	2.47963e-05	7.62092e-06	7.64162e-06	1.71867e-05	1.8384e-08	8.5949e-06	1.7166e-05	5.72059e-06	5.74153e-06	1.17247e-08	1.92216e-06	7.65807e-06	1.33481e-05	1.1444e-05	1.14679e-05	1.1448e-05	1.14405e-05	2.6693e-05	1.14493e-05	1.92974e-06	6.78612e-09	1.90811e-05	4.88921e-09	1.33578e-05	1.71848e-05	2.47956e-05	3.6215e-05	1.71696e-05	1.90849e-05	1.9085e-05	1.90743e-05	5.72164e-06	7.63756e-06	1.71678e-05	1.33534e-05	5.48173e-09	2.09994e-05	1.90985e-06	5.73652e-06	5.74692e-06	2.67053e-05	1.93546e-06	1.71714e-05	1.92159e-06	0	1.33612e-05	3.43279e-05	6.69398e-06	1.14402e-05	1.52588e-05	1.52571e-05	7.63987e-06	2.38534e-05	1.90765e-05	5.73203e-06	5.72681e-06	1.92437e-06	5.74719e-06	5.72283e-06	7.62265e-06	2.09784e-05	9.5517e-06	1.33651e-05	5.7204e-06	5.73116e-06	1.9226e-06	1.91896e-06	5.72004e-06	1.82533e-09	1.14458e-05	5.73504e-06	1.33751e-05	2.28938e-05	1.33719e-05	1.14407e-05	5.72886e-06	1.27138e-09	2.28936e-05	1.14412e-05	7.6396e-06	5.72707e-06	0.00135967
d2_2	0.0458239	1.92542e-06	1.90946e-05	9.54787e-06	2.86076e-05	1.52822e-05	1.14477e-05	2.6697e-05	5.74032e-06	2.28825e-05	6.69185e-06	1.90778e-05	3.81179e-05	5.21865e-09	2.44534e-08	5.73822e-06	5.70226e-09	1.52716e-05	2.15281e-08	1.14377e-05	1.71619e-05	2.88175e-06	1.90665e-05	5.7238e-06	4.00732e-05	1.14782e-05	5.73812e-06	3.24236e-05	9.54636e-06	1.71811e-05	1.71789e-05	1.14552e-05	7.6381e-06	3.99879e-08	5.72417e-06	7.63207e-06	1.33599e-05	1.33542e-05	1.33704e-05	1.90778e-05	1.91447e-06	5.73346e-06	1.71666e-05	2.09801e-05	1.71709e-05	1.58068e-08	7.63099e-06	1.33662e-05	1.14521e-05	1.52781e-05	1.33506e-05	1.14479e-05	1.71693e-05	1.14503e-05	1.88384e-08	1.90653e-05	1.37385e-08	1.20325e-08	1.14448e-05	1.335e-05	9.56058e-06	1.33527e-05	1.14523e-05	3.08119e-09	1.14534e-05	8.37009e-09	5.72505e-06	1.14448e-05	1.9077e-05	7.63092e-06	5.73133e-06	1.94565e-08	5.73525e-06	1.52659e-05	5.73765e-06	1.58152e-08	1.33584e-05	5.72012e-06	1.71637e-05	1.14437e-05	5.72635e-06	8.52435e-09	5.72097e-06	1.14361e-05	1.14454e-05	5.73674e-06	9.54604e-06	2.47958e-05	5.76663e-06	7.64209e-06	1.14549e-05	1.14448e-05	1.14368e-05	1.33621e-05	0.00146072
d2_3	0.02512	9.55175e-06	2.28895e-05	1.90734e-05	1.93198e-06	3.24245e-05	7.63064e-06	1.33544e-05	3.24321e-05	1.71504e-05	5.72454e-06	1.52704e-05	7.63092e-06	1.40798e-08	2.8602e-05	2.28869e-05	7.63208e-06	9.53454e-06	7.63234e-06	5.75503e-06	3.05309e-05	7.64859e-06	2.66714e-05	1.18588e-08	5.7201e-06	1.71671e-05	7.63402e-06	3.24161e-05	5.72607e-06	1.56218e-09	9.55087e-06	1.14385e-05	7.63689e-06	5.72887e-06	5.73349e-06	1.1454e-05	7.64232e-06	1.1449e-05	1.05088e-05	1.58635e-08	5.73234e-06	1.43153e-05	1.1452e-05	1.33531e-05	7.62855e-06	1.3349e-05	3.43207e-05	7.6376e-06	1.91726e-06	1.74927e-08	1.14451e-05	1.14489e-05	1.14433e-05	1.41349e-08	1.14602e-05	5.71813e-06	1.71672e-05	7.62897e-06	1.91488e-06	1.78386e-09	5.72785e-06	1.1445e-05	1.93566e-06	1.22947e-08	7.83496e-09	2.47825e-05	1.3346e-05	5.74148e-06	5.73352e-06	7.63974e-06	7.6324e-06	9.57576e-09	5.73108e-06	1.52841e-05	1.52612e-05	5.72776e-06	5.72669e-06	5.72803e-06	7.63651e-06	1.04577e-08	1.91412e-06	2.67143e-05	1.26117e-08	1.14552e-05	1.90783e-05	2.08154e-08	5.71309e-06	7.64164e-06	1.56879e-08	5.72872e-06	1.90724e-05	1.14329e-05	1.14426e-05	1.31054e-09	0.0013311
d2_4	0.0156176	1.71705e-05	1.33512e-05	1.91202e-06	1.33517e-05	9.55968e-06	1.52793e-05	1.33639e-05	1.14535e-05	5.73833e-06	1.1446e-05	5.72303e-06	5.73316e-06	2.10003e-05	1.91415e-06	1.33662e-05	2.00258e-05	9.53545e-06	7.6437e-06	9.56319e-06	1.33649e-05	1.39264e-08	2.09817e-05	1.14603e-05	7.63813e-06	1.3352e-05	1.14603e-05	1.92199e-06	1.14534e-05	8.86999e-10	9.53652e-06	1.71481e-05	2.28925e-05	5.72257e-06	1.14435e-05	7.64242e-06	1.71621e-05	1.03436e-08	7.63627e-06	5.73099e-06	9.53801e-06	1.14454e-05	1.33554e-05	5.72982e-06	1.92189e-06	5.72747e-06	5.71972e-06	3.7353e-09	1.71676e-05	4.87737e-09	1.24184e-05	7.63683e-06	5.73628e-06	1.91902e-06	5.7368e-06	1.52505e-05	7.63858e-06	1.14421e-05	1.71656e-05	9.54633e-06	7.64298e-06	7.64025e-06	1.71651e-05	1.43072e-05	2.09866e-05	1.52725e-05	5.73053e-06	6.81095e-09	1.33709e-05	1.33531e-05	9.53479e-06	5.7282e-06	3.05075e-05	1.71841e-05	1.33408e-05	2.19513e-05	1.33513e-05	1.52711e-05	1.71761e-05	3.76247e-09	2.0993e-05	7.95133e-09	7.64665e-06	1.44359e-08	1.90759e-05	5.71585e-06	1.9068e-05	4.36582e-09	1.9065e-05	3.62335e-05	1.91244e-06	5.72331e-06	1.14667e-05	2.47843e-05	0.00142454
d2_5	0.0107103	5.71929e-06	3.84298e-06	5.73578e-06	1.90691e-05	3.05122e-05	1.33619e-05	5.73276e-06	4.62541e-09	7.63626e-06	2.19426e-05	1.33567e-05	7.63113e-06	1.71567e-05	7.64042e-06	5.36002e-09	1.05081e-05	1.71676e-05	5.59763e-09	7.6277e-06	5.93624e-09	1.52591e-05	5.72108e-06	1.94365e-08	1.14336e-05	5.72476e-06	1.71832e-05	1.3343e-05	1.33458e-05	1.14597e-05	1.52715e-05	1.33591e-05	1.14515e-05	1.52511e-05	5.72284e-06	1.14498e-05	1.33639e-05	5.72251e-06	5.73749e-06	1.14429e-05	1.14451e-05	2.09804e-05	2.09883e-05	1.14591e-05	2.28867e-05	1.71666e-05	1.71876e-05	1.55627e-08	1.63095e-08	2.4964e-08	1.14537e-05	7.64567e-06	2.47715e-05	1.33513e-05	5.73751e-06	7.64439e-06	2.67002e-05	2.47937e-05	1.90717e-05	2.0984e-05	1.33559e-05	8.42824e-09	7.65158e-06	1.9233e-06	1.14435e-05	5.73708e-06	3.23929e-05	1.33595e-05	7.63869e-06	9.55251e-06	1.52618e-05	1.33733e-05	1.33385e-05	5.73326e-06	5.7214e-06	5.73022e-06	7.62929e-06	1.14535e-05	1.14424e-05	7.6327e-06	7.64161e-06	1.07077e-08	7.62698e-06	7.62683e-06	3.05305e-05	5.73357e-06	2.28998e-05	1.71621e-05	1.52623e-05	1.33465e-05	9.54236e-06	1.33513e-05	1.01325e-08	7.64911e-06	0.00149699
d2_6	0.00740865	7.62146e-06	1.71736e-05	1.2429e-08	1.14378e-05	1.74735e-08	7.64992e-06	1.92868e-06	2.28669e-05	1.46666e-08	2.4414e-09	1.14468e-05	2.66918e-05	2.48053e-05	1.33799e-05	1.71698e-05	1.72368e-08	1.71629e-05	1.913e-06	3.82664e-06	1.13048e-08	2.67079e-05	7.63057e-06	1.4316e-05	7.65036e-06	2.67093e-05	7.64115e-06	1.5255e-05	1.14569e-05	5.74783e-06	5.7338e-06	1.72412e-08	7.64217e-06	7.64944e-06	1.33492e-05	5.7443e-06	1.71656e-05	1.31056e-09	5.7226e-06	5.72044e-06	7.64076e-06	1.33505e-05	9.54575e-06	9.22047e-09	1.90879e-05	9.54072e-06	1.91612e-06	1.90856e-06	1.23969e-05	7.63787e-06	1.91363e-06	1.33642e-05	2.28954e-05	1.71683e-05	5.75143e-06	7.64865e-06	1.2274e-08	1.3357e-05	2.47896e-05	7.64547e-06	5.75185e-06	9.55078e-06	1.59833e-08	2.1004e-05	1.93465e-06	8.20647e-09	1.14581e-05	2.2881e-05	1.71575e-05	1.71741e-05	1.33589e-05	7.6446e-06	2.48021e-05	1.33411e-05	1.71582e-05	5.72725e-06	1.90786e-06	3.6221e-05	2.53412e-09	1.14388e-05	5.72843e-06	2.47934e-05	1.92176e-06	1.14404e-05	9.63851e-07	5.73073e-06	7.6456e-06	9.54068e-06	5.72006e-06	5.72547e-06	1.75825e-08	1.71578e-05	1.90826e-05	7.62058e-09	0.00133787
d2_7	0.00554087	9.54749e-06	1.9074e-05	1.90701e-05	4.98397e-09	1.33616e-05	7.64916e-06	5.72824e-06	5.72671e-06	5.72857e-06	3.24242e-05	1.43122e-05	1.04294e-08	1.90672e-05	5.72363e-06	5.74815e-06	1.14461e-05	1.14516e-05	9.55461e-06	6.69978e-06	7.64605e-06	1.3348e-05	1.71585e-05	5.73445e-06	7.63393e-06	2.09908e-05	9.54246e-06	5.71879e-06	1.14391e-05	7.63508e-06	5.72634e-06	1.33586e-05	5.72779e-06	5.73909e-06	5.72964e-06	1.14537e-05	1.95244e-08	1.14471e-05	1.14611e-05	1.14468e-05	5.72908e-06	1.14518e-05	1.33495e-05	1.60713e-08	1.24251e-05	9.54668e-06	1.14473e-05	1.71662e-05	1.14502e-05	1.14355e-05	7.63287e-06	3.05053e-05	7.65001e-06	5.74253e-06	6.88407e-09	1.33518e-05	1.71884e-05	2.28935e-05	5.73431e-06	1.71623e-05	1.71519e-05	2.74506e-09	1.14439e-05	2.48047e-05	3.62426e-05	2.28848e-05	1.14467e-05	5.73033e-06	3.62303e-05	1.14504e-05	1.14455e-05	5.72135e-06	1.14435e-05	2.28849e-05	5.67988e-09	1.14447e-05	1.52705e-05	3.45728e-09	1.71465e-05	1.33599e-05	5.73028e-06	1.14484e-05	5.72021e-06	5.71522e-06	5.7271e-06	5.72863e-06	2.85073e-09	5.72909e-06	7.63438e-06	1.33387e-05	1.9077e-05	7.64607e-06	1.33482e-05	5.73207e-06	0.0012874
d2_8	0.00457708	1.90733e-05	1.90673e-05	3.43402e-05	1.57453e-08	3.85197e-06	5.72924e-06	7.64424e-06	6.81319e-09	5.72153e-06	1.19688e-08	1.90752e-05	5.7332e-06	1.47468e-08	1.62252e-05	1.33421e-05	1.33614e-05	5.73325e-06	1.33687e-05	7.63668e-06	9.55094e-06	9.54857e-06	1.33555e-05	1.71669e-05	5.73362e-06	1.93104e-06	1.52668e-05	1.71828e-05	7.62613e-06	1.14568e-05	1.91258e-06	2.49519e-08	5.71801e-06	5.73384e-06	2.86183e-05	7.63009e-06	1.91972e-06	1.14511e-05	5.74754e-06	1.90679e-05	1.91462e-06	1.90692e-05	1.04858e-08	1.33448e-05	1.14636e-05	5.72925e-06	5.73406e-06	1.33485e-05	5.72936e-06	1.33699e-05	4.65457e-09	1.14519e-05	2.66889e-05	1.90957e-05	9.55718e-06	1.33673e-05	2.47885e-05	7.63487e-06	5.72567e-06	3.05172e-05	1.93061e-06	1.14701e-08	5.7543e-06	1.91882e-06	9.54877e-06	5.72909e-06	5.72614e-06	5.72727e-06	1.10084e-08	5.73318e-06	5.72581e-06	1.33529e-05	1.5275e-05	1.14536e-05	1.1458e-05	1.90675e-05	1.81322e-05	1.52677e-05	1.91822e-06	3.62471e-05	1.33547e-05	6.3208e-09	2.09916e-05	1.71534e-05	5.72777e-06	5.72453e-06	1.14506e-05	2.48026e-05	5.73018e-06	1.93072e-06	3.49641e-09	1.90712e-05	1.71825e-05	2.4813e-05	0.00147598
d2_9	0.00365675	9.55735e-06	1.14396e-05	5.71489e-06	1.90681e-05	7.65062e-06	2.67044e-05	1.52634e-05	5.72795e-06	2.38323e-08	1.33846e-05	5.91785e-09	1.33614e-05	5.71956e-06	1.71635e-05	1.14396e-05	2.09681e-05	9.56392e-06	5.72934e-06	5.71926e-06	5.73459e-06	1.05785e-08	9.36868e-09	1.14556e-05	5.73618e-06	2.47764e-05	1.14652e-05	5.72778e-06	2.80998e-09	1.24222e-05	1.33699e-05	2.28987e-05	1.14441e-05	1.90742e-05	2.28942e-05	9.61656e-09	1.90717e-05	5.72333e-06	2.79043e-09	1.16706e-08	5.72466e-06	1.90721e-05	1.33507e-05	9.5385e-06	1.92538e-06	1.10793e-08	3.38978e-08	7.62198e-06	8.9443e-09	1.71696e-05	5.74351e-06	1.52604e-05	7.63126e-06	1.90858e-05	8.45232e-09	1.9131e-06	7.22942e-09	5.73003e-06	1.90768e-05	9.53999e-06	8.57049e-09	7.65088e-06	5.72961e-06	1.33532e-05	1.92019e-06	1.33615e-05	2.28824e-05	1.14385e-05	5.72285e-06	1.3348e-05	1.33546e-05	5.73661e-06	1.71646e-05	2.47975e-05	1.43366e-05	7.63068e-06	1.33438e-05	1.14312e-05	1.14607e-05	1.71627e-05	9.54507e-06	5.72986e-06	1.1444e-05	5.72886e-06	1.71847e-05	5.72841e-06	1.14448e-05	1.90701e-05	1.14495e-05	1.92267e-06	1.14486e-05	5.72209e-06	1.37135e-09	5.74149e-06	0.00143131
