	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41	d2_42	d2_43	d2_44	d2_45	d2_46	d2_47	d2_48	d2_49	d2_50	d2_51	d2_52	d2_53	d2_54	d2_55	d2_56	d2_57	d2_58	d2_59	d2_60	d2_61	d2_62	d2_63	d2_64	d2_65	d2_66	d2_67	d2_68	d2_69	d2_70	d2_71	d2_72	d2_73	d2_74	d2_75	d2_76	d2_77	d2_78	d2_79	d2_80	d2_81	d2_82
d3_0	0	0.125016	0.0516984	0.0290157	0.0185608	0.0129657	0.00990994	0.00766345	0.00633368	0.00546528	0.00444209	0.00401386	0.00376362	0.00348549	0.00291393	0.00301013	0.00264895	0.00297283	0.00272574	0.00254313	0.00230664	0.00245864	0.00240978	0.00237034	0.00243413	0.00238787	0.00200865	0.00193897	0.00196689	0.00182721	0.00190938	0.00192801	0.00205134	0.00164829	0.00183694	0.00168212	0.00139737	0.00165617	0.00133055	0.00135194	0.00158766	0.00153321	0.00128178	0.0012641	0.00128532	0.00126418	0.00146779	0.00110613	0.00102242	0.00113595	0.000999534	0.000981983	0.00114467	0.00103376	0.000932937	0.000896237	0.000711368	0.000748775	0.000802841	0.000740029	0.000657371	0.000581943	0.000607811	0.000499158	0.000552336	0.00048634	0.000500836	0.000467293	0.000585422	0.000421254	0.00043365	0.000339533	0.000397913	0.000322733	0.000326789	0.000258933	0.000295421	0.000204339	0.000255382	0.00019273	0.000141478	0.000152985	0.000404074
d3_1	0.0698216	6.5199e-06	2.11362e-05	1.90698e-05	2.53585e-05	2.32162e-05	2.53278e-05	2.73913e-05	2.32421e-05	2.7353e-05	2.32076e-05	3.15878e-05	6.44789e-06	1.27053e-05	5.87362e-05	2.11089e-05	1.69259e-05	4.19741e-05	4.9346e-05	1.6927e-05	1.47622e-05	3.57041e-05	3.77971e-05	2.52399e-05	1.68655e-05	1.47779e-05	5.86808e-05	2.5237e-05	4.72564e-05	1.263e-05	2.73674e-05	4.40331e-05	4.61487e-05	1.89429e-05	2.52363e-05	3.35756e-05	2.52472e-05	1.89596e-05	2.9376e-05	2.20961e-05	5.23647e-05	2.73334e-05	2.93822e-05	3.55989e-05	2.09931e-05	1.26637e-05	3.77318e-05	5.44772e-05	1.88657e-05	1.26179e-05	1.88723e-05	1.88781e-05	1.46763e-05	4.6064e-05	1.68334e-05	1.2612e-05	6.30033e-06	3.57753e-08	3.66464e-05	1.25738e-05	4.18646e-05	6.32512e-06	1.88815e-05	5.0969e-08	8.38819e-06	3.36156e-08	4.6055e-05	8.4195e-06	2.15402e-06	2.13355e-06	1.25865e-05	6.31472e-06	1.88305e-05	3.55846e-05	2.09541e-05	2.09488e-05	1.25727e-05	1.46745e-05	2.92964e-05	8.4007e-06	1.25552e-05	1.2575e-05	6.30787e-06
d3_2	0.0295762	2.95301e-05	1.27331e-05	1.4829e-05	1.48616e-05	3.57554e-05	2.52846e-05	2.94443e-05	2.94298e-05	1.48364e-05	1.90018e-05	1.48283e-05	3.56841e-05	2.11382e-05	2.84221e-05	6.47221e-06	2.11037e-05	8.5011e-06	6.4223e-06	3.15041e-05	5.34708e-05	1.26672e-05	2.10544e-05	1.27224e-05	6.45214e-06	2.94011e-05	2.51832e-05	1.99983e-05	2.10245e-05	1.89409e-05	3.35763e-05	3.77511e-05	3.57052e-05	3.36018e-05	3.35645e-05	3.35725e-05	1.89019e-05	5.86712e-05	2.51768e-05	4.19334e-05	1.89175e-05	2.10186e-05	2.51751e-05	2.72509e-05	3.35518e-05	3.98245e-05	2.72651e-05	2.51631e-05	2.51691e-05	2.72757e-05	4.19473e-05	1.57335e-05	2.30846e-05	3.0334e-08	2.10038e-05	3.14635e-05	8.42123e-06	2.09888e-05	1.46897e-05	2.0955e-05	2.72461e-05	3.45643e-05	3.14295e-05	1.88747e-05	1.6806e-05	4.39524e-05	1.67734e-05	2.51213e-05	2.09501e-05	4.18405e-05	1.2563e-05	1.25648e-05	8.67135e-09	1.46425e-05	6.27436e-06	1.06588e-06	6.30446e-06	1.64219e-08	1.46814e-05	2.11362e-06	6.278e-06	1.56885e-08	1.67525e-05
d3_3	0.016666	8.57726e-06	3.15723e-05	1.82564e-07	1.90645e-05	2.94825e-05	1.69329e-05	2.32218e-05	1.06848e-05	5.8766e-05	7.4783e-06	6.4594e-06	1.90094e-05	1.26781e-05	3.36235e-05	3.77995e-05	1.48554e-05	3.9902e-05	2.52845e-05	1.27328e-05	3.78394e-05	3.15729e-05	2.73766e-05	3.78536e-05	3.15345e-05	4.19825e-05	3.88541e-05	3.36078e-05	2.52316e-05	6.4086e-06	1.26602e-05	3.35642e-05	4.19086e-05	1.68763e-05	4.19117e-05	3.98523e-05	4.19316e-05	8.43403e-06	1.14384e-07	2.72881e-05	6.34802e-06	2.10131e-05	1.47127e-05	1.47022e-05	1.47322e-05	4.71053e-05	1.89081e-05	5.55245e-05	1.89146e-05	2.09785e-05	2.3064e-05	3.04203e-05	1.46869e-05	3.35317e-05	2.83035e-05	2.0999e-05	3.35083e-05	2.51698e-05	4.81414e-05	5.12808e-05	1.57475e-05	6.31848e-06	1.88522e-05	2.09277e-05	8.41186e-06	2.72318e-05	1.25729e-05	5.80757e-08	3.55983e-05	1.25867e-05	1.25721e-05	2.12584e-06	1.88499e-05	1.25619e-05	2.11873e-06	2.09231e-05	1.46474e-05	1.25613e-05	6.27414e-06	6.28216e-06	3.26402e-09	6.27977e-06	1.25633e-05
d3_4	0.0105577	1.90649e-05	2.08865e-07	2.11463e-05	8.56095e-06	1.27527e-05	2.53533e-05	2.10973e-05	8.58939e-06	1.0667e-05	2.73239e-05	1.48467e-05	5.24907e-05	1.58643e-05	2.1098e-05	3.36746e-05	2.31473e-05	2.31885e-05	2.73686e-05	3.35913e-05	2.52386e-05	2.733e-05	3.98738e-05	1.47854e-05	6.40421e-06	2.73371e-05	3.04401e-05	5.45185e-05	3.15085e-05	2.52307e-05	5.34644e-05	1.47458e-05	2.3126e-05	3.14418e-05	2.94209e-05	2.72959e-05	3.35469e-05	2.52309e-05	2.72766e-05	2.21059e-05	3.14226e-05	3.98581e-05	4.40392e-05	1.89242e-05	1.26305e-05	1.26264e-05	1.26077e-05	2.52198e-05	2.09613e-05	3.56098e-05	1.2623e-05	3.77114e-05	1.88584e-05	1.88973e-05	6.34205e-06	2.93446e-05	2.93263e-05	2.7223e-05	2.72417e-05	3.35404e-05	1.88637e-05	1.67773e-05	6.31459e-06	6.57408e-08	8.4139e-06	6.28953e-06	3.76712e-05	2.09299e-05	1.78142e-05	1.8841e-05	1.67499e-05	6.32106e-06	6.28991e-06	1.46716e-05	8.38361e-06	6.31663e-06	6.28453e-06	1.46689e-05	1.4653e-05	1.25622e-05	6.2757e-06	2.30144e-05	2.093e-05
d3_5	0.00712284	1.95966e-07	1.83375e-07	2.30544e-06	1.90019e-05	2.94994e-05	6.45593e-06	2.11339e-05	2.94966e-05	2.23287e-06	1.90284e-05	2.11153e-05	1.89754e-05	1.78414e-07	2.00424e-05	2.94067e-05	2.94921e-05	1.48272e-05	5.03019e-05	2.73461e-05	6.29154e-05	2.94192e-05	3.7756e-05	1.68661e-05	3.98891e-05	2.73434e-05	4.19524e-05	4.19564e-05	1.89618e-05	3.36261e-05	1.48312e-05	2.52472e-05	6.36664e-06	4.40469e-05	3.77531e-05	3.14469e-05	2.31169e-05	4.81839e-05	5.44771e-05	1.89041e-05	6.39258e-06	5.02806e-05	3.35776e-05	1.89009e-05	2.09645e-05	1.26145e-05	3.77228e-05	1.4746e-05	5.54791e-05	1.47271e-05	1.88872e-05	4.18994e-05	7.63577e-08	3.25046e-05	1.88885e-05	1.88867e-05	3.14226e-05	1.46853e-05	1.2623e-05	2.51541e-05	5.0218e-05	2.30657e-05	4.39489e-05	1.46856e-05	3.1405e-05	2.14231e-06	6.31818e-06	1.05179e-05	6.29305e-06	1.258e-05	6.31132e-06	6.32984e-06	2.30355e-05	6.30042e-06	1.25343e-05	6.2953e-06	1.94501e-08	1.88504e-05	1.15131e-05	6.28624e-06	2.10698e-06	1.55752e-08	6.29231e-06
d3_6	0.00500712	6.47146e-06	1.35698e-07	1.48603e-05	6.48169e-06	1.99991e-07	3.7853e-05	1.89726e-05	6.42916e-06	2.10587e-05	5.04149e-05	2.11022e-05	4.20363e-05	2.73567e-05	4.40836e-05	1.47935e-05	3.78234e-05	3.36623e-05	3.98875e-05	1.06516e-05	2.73415e-05	2.73716e-05	2.10696e-05	2.3133e-05	2.10625e-05	1.89596e-05	4.40305e-05	2.52233e-05	6.41867e-06	6.41555e-06	3.35882e-05	3.77948e-05	3.77564e-05	1.68529e-05	1.68458e-05	3.66906e-05	1.89403e-05	3.35439e-05	2.09807e-05	3.0386e-05	1.89063e-05	5.65553e-05	1.47547e-05	2.93594e-05	2.72656e-05	1.05726e-05	1.89374e-05	2.09459e-05	1.26018e-05	5.04143e-08	1.26106e-05	2.51746e-05	3.77021e-05	8.43218e-06	2.72545e-05	1.46954e-05	1.6774e-05	7.64073e-05	1.26272e-05	2.09584e-05	8.41596e-06	6.31975e-06	1.88583e-05	3.3505e-05	2.30322e-05	2.09687e-05	3.34818e-05	1.25814e-05	1.25551e-05	1.67761e-05	1.98799e-05	1.25804e-05	6.30666e-06	2.41115e-08	2.49177e-08	2.51262e-05	6.28261e-06	3.34662e-05	1.25678e-05	2.97968e-08	7.41018e-09	1.25587e-05	6.31337e-06
d3_7	0.0036062	1.27633e-05	2.28969e-06	8.55385e-06	3.57767e-05	1.48945e-05	2.31616e-05	4.8297e-05	2.32144e-05	1.27254e-05	3.78208e-05	2.94343e-05	1.27501e-05	1.48102e-05	8.50052e-06	2.73297e-05	3.57397e-05	3.36376e-05	3.36505e-05	1.89856e-05	1.8947e-05	2.94838e-05	1.89218e-05	3.77784e-05	2.52306e-05	6.43651e-06	3.99024e-05	2.62771e-05	2.2226e-06	1.68716e-05	3.77393e-05	2.20865e-05	3.98379e-05	1.2673e-05	2.93913e-05	5.65857e-05	2.73434e-05	2.0991e-05	3.56947e-05	2.31489e-05	1.26468e-05	3.24739e-05	1.26117e-05	2.31001e-05	1.26322e-05	2.30958e-05	2.51686e-05	3.35395e-05	6.35408e-06	1.89013e-05	4.60857e-05	5.4452e-05	2.72508e-05	2.10157e-05	3.14439e-05	2.13037e-06	2.51254e-05	2.30445e-05	1.25987e-05	2.09636e-05	1.26098e-05	2.51158e-05	2.51226e-05	2.17866e-06	1.46832e-05	1.25663e-05	2.51129e-05	1.46542e-05	2.72141e-05	1.67762e-05	1.46508e-05	1.25594e-05	1.2555e-05	1.25694e-05	3.28395e-08	2.72031e-05	2.11559e-06	1.98726e-08	6.28066e-06	4.69835e-08	6.27866e-06	2.24029e-08	2.93101e-05
d3_8	0.00265704	3.78676e-05	3.16105e-05	4.30936e-05	2.52904e-05	6.47843e-06	2.95092e-05	1.27359e-05	2.73732e-05	2.31929e-05	2.27719e-06	2.73158e-05	2.10842e-05	2.73836e-05	6.43392e-06	6.18577e-05	2.73441e-05	4.6172e-05	3.98993e-05	1.8986e-05	3.57543e-05	2.94388e-05	6.45454e-06	1.26795e-05	2.10302e-05	2.52963e-05	1.89229e-05	2.52579e-05	3.57001e-05	2.93672e-05	2.10538e-05	8.45719e-06	2.73491e-05	3.77078e-05	4.61222e-05	5.55017e-05	1.26541e-05	2.52274e-05	3.35665e-05	1.4751e-05	2.09622e-05	5.03269e-05	2.93747e-05	3.35451e-05	1.46792e-05	4.60662e-05	2.5181e-05	2.10015e-05	8.44166e-06	3.77308e-05	3.7703e-05	3.35137e-05	3.98136e-05	3.7693e-05	3.76909e-05	8.46421e-06	1.4692e-05	1.88643e-05	6.34551e-06	2.1508e-06	2.72675e-05	3.14047e-05	2.09703e-05	1.67724e-05	1.67589e-05	1.88675e-05	2.09494e-05	2.51153e-05	3.13843e-05	1.25776e-05	1.88635e-05	2.72086e-05	6.31073e-06	1.88617e-05	1.46754e-05	1.46643e-05	2.71784e-05	2.72008e-05	3.13754e-05	1.09138e-08	1.88408e-05	2.10441e-06	2.72082e-05
d3_9	0.00200248	6.46521e-06	1.48161e-05	8.58136e-06	2.32378e-05	2.113e-05	2.73905e-05	1.27067e-05	6.49092e-06	1.27551e-05	3.57771e-05	3.46692e-05	1.27417e-05	6.40722e-06	3.46543e-05	2.10662e-05	3.78037e-05	2.0027e-05	1.48254e-05	7.33941e-05	3.57055e-05	3.3644e-05	2.31215e-05	5.87141e-05	3.15247e-05	4.825e-05	2.09964e-05	1.17658e-07	3.35699e-05	2.10452e-05	4.82313e-05	3.35639e-05	2.73169e-05	8.47407e-06	3.77954e-05	2.73171e-05	1.90176e-05	8.4623e-06	6.07083e-05	8.43312e-06	4.61027e-05	3.77408e-05	2.93884e-05	3.98502e-05	3.35519e-05	1.2618e-05	3.35347e-05	2.72723e-05	1.47032e-05	2.30415e-05	1.89129e-05	2.0996e-05	3.35215e-05	1.88836e-05	3.14494e-05	1.26374e-05	4.18827e-05	2.30297e-05	2.51531e-05	2.72336e-05	1.88834e-05	3.97775e-05	1.46717e-05	1.78582e-05	2.14535e-06	2.72126e-05	1.04953e-05	1.88923e-05	1.88525e-05	1.25602e-05	2.50993e-05	1.46629e-05	2.23561e-08	6.28369e-06	3.13914e-05	8.40816e-06	6.27825e-06	2.09028e-05	1.25571e-05	5.3113e-08	6.29643e-06	6.27208e-06	3.1395e-05
