	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41	d2_42	d2_43	d2_44	d2_45	d2_46	d2_47	d2_48	d2_49	d2_50	d2_51	d2_52	d2_53	d2_54	d2_55	d2_56	d2_57	d2_58	d2_59	d2_60	d2_61	d2_62	d2_63	d2_64	d2_65	d2_66	d2_67	d2_68	d2_69	d2_70	d2_71	d2_72	d2_73	d2_74	d2_75	d2_76	d2_77	d2_78	d2_79	d2_80	d2_81	d2_82
d3_0	0	0.100989	0.046466	0.0286967	0.0201884	0.0154929	0.0123043	0.0100037	0.00881001	0.00762557	0.00686576	0.00591842	0.00539024	0.00501209	0.00488127	0.00416632	0.00409609	0.00398985	0.00378369	0.00333821	0.00344488	0.00297558	0.00295797	0.00294214	0.00290134	0.00270189	0.00264739	0.00256763	0.00272357	0.0024196	0.00225029	0.00218114	0.00203603	0.00206546	0.00192339	0.00197863	0.00202226	0.00182037	0.00183149	0.00172815	0.00165909	0.00150224	0.00157933	0.00157897	0.00146296	0.00146962	0.00120056	0.00122024	0.00120817	0.00113084	0.00115933	0.00120233	0.000944139	0.00103175	0.00103274	0.000990709	0.00105191	0.000917527	0.000739492	0.00086421	0.000802076	0.000738812	0.00070274	0.000732063	0.000677022	0.000669106	0.000561744	0.000571473	0.000631084	0.000444082	0.000452754	0.000473814	0.000444337	0.000384274	0.00040794	0.000330999	0.0002653	0.000261911	0.000221037	0.000247801	0.000227901	0.000211379	0.000726295
d3_1	0.100755	2.51328e-05	2.16029e-05	1.99598e-05	1.68306e-05	2.09828e-05	3.99328e-05	3.6981e-05	2.94058e-05	3.72977e-05	2.08937e-05	3.59161e-05	3.66099e-05	2.46172e-05	1.79497e-05	2.69572e-05	6.61492e-05	3.2205e-05	2.85127e-05	2.29029e-05	3.53282e-05	2.58801e-05	2.88772e-05	2.9676e-05	1.64379e-05	2.1496e-05	1.5854e-05	1.12126e-05	3.52267e-05	2.27707e-05	5.59003e-05	2.6733e-05	2.46967e-05	4.03149e-05	3.30877e-05	3.808e-05	3.22264e-05	3.00843e-05	3.85728e-05	3.82765e-05	3.34021e-05	3.9428e-05	9.57167e-06	3.11741e-05	3.02335e-05	2.81184e-05	2.45341e-05	1.75641e-05	4.23514e-05	2.39011e-05	2.65103e-05	2.38428e-05	2.22974e-05	1.95802e-05	1.59206e-05	8.98654e-06	2.79839e-05	2.41428e-05	3.11606e-05	1.39176e-05	2.40785e-05	1.10201e-05	8.91335e-06	7.66475e-06	2.56896e-05	1.25679e-05	1.46055e-05	2.47837e-05	2.40339e-05	1.84632e-05	1.09316e-05	1.86576e-05	1.30611e-05	1.61785e-05	1.02728e-05	2.13966e-05	1.30535e-05	8.24594e-06	9.52207e-06	8.26994e-06	1.68988e-05	2.61237e-05	3.51718e-05
d3_2	0.0384588	2.32343e-05	2.07112e-05	2.13109e-05	3.23084e-05	1.91883e-05	3.00913e-05	6.50432e-05	2.95786e-05	3.27903e-05	2.06353e-05	2.80023e-05	2.18107e-05	4.46249e-05	4.06098e-05	3.03157e-05	2.7492e-05	1.19067e-05	2.39145e-05	3.613e-05	3.86724e-05	2.52937e-05	3.43159e-05	2.65431e-05	4.80441e-05	1.29633e-05	6.58913e-05	2.94984e-05	4.04482e-05	3.01617e-05	5.00017e-05	2.89952e-05	3.13081e-05	1.75986e-05	2.38692e-05	2.28832e-05	3.86318e-05	2.42993e-05	2.63405e-05	1.59284e-05	2.20474e-05	2.92478e-05	2.14654e-05	2.61898e-05	2.93568e-05	3.6619e-05	2.40443e-05	2.07356e-05	1.53388e-05	4.09407e-05	1.37139e-05	1.41172e-05	2.43489e-05	1.52432e-05	1.18549e-05	2.78443e-05	2.40928e-05	3.10421e-05	2.24465e-05	1.03786e-05	3.84613e-05	1.87979e-05	9.24917e-06	7.14002e-06	1.72555e-05	2.24231e-05	1.74101e-05	8.23592e-06	1.89525e-05	2.36813e-05	1.14615e-05	9.95249e-06	1.18982e-05	4.43523e-06	1.75854e-05	9.2197e-06	1.05578e-05	3.61827e-06	1.34719e-05	5.53878e-06	1.82638e-05	8.66205e-06	9.43384e-06
d3_3	0.0195111	2.78875e-05	3.54153e-05	1.52534e-05	2.00211e-05	2.99232e-05	2.51158e-05	1.8522e-05	2.34299e-05	3.72714e-05	3.20635e-05	3.37498e-05	2.02473e-05	4.24786e-05	3.84535e-05	1.78211e-05	5.19489e-05	2.22079e-05	2.71418e-05	2.5681e-05	3.2405e-05	1.78547e-05	3.3653e-05	2.85925e-05	2.92548e-05	3.72627e-05	1.71635e-05	3.26957e-05	2.92551e-05	2.10349e-05	5.71187e-05	2.76761e-05	5.55425e-05	3.23157e-05	2.97716e-05	5.89242e-06	2.48162e-05	1.81739e-05	1.37232e-05	1.36355e-05	3.09288e-05	1.80966e-05	1.1038e-05	2.00564e-05	2.74089e-05	1.77482e-05	2.68648e-05	2.87821e-05	4.5963e-05	1.91583e-05	2.84786e-05	1.10202e-05	4.06634e-05	3.36101e-05	1.88106e-05	2.03865e-05	3.24509e-05	2.74928e-05	8.70912e-06	1.17771e-05	1.60943e-05	3.98795e-05	1.04309e-05	3.84033e-05	3.08201e-05	2.2397e-05	2.27315e-05	1.57109e-05	4.32806e-06	1.79273e-05	7.28829e-06	1.17162e-05	3.84076e-06	1.73907e-05	2.95851e-06	1.39391e-05	2.63908e-05	9.11519e-06	1.57464e-05	6.89966e-06	1.58794e-05	1.77101e-05	5.25302e-05
d3_4	0.011191	2.06071e-05	3.48331e-05	2.85367e-05	1.96732e-05	2.99291e-05	4.35227e-05	2.9623e-05	3.08338e-05	2.86036e-05	2.03214e-05	3.86354e-05	3.37772e-05	4.02806e-05	3.42661e-05	3.68307e-05	3.9241e-05	2.20007e-05	2.63037e-05	3.81862e-05	4.29909e-05	2.42833e-05	3.78443e-05	3.26488e-05	1.9605e-05	2.89561e-05	2.73558e-05	4.72208e-05	3.47099e-05	2.91862e-05	4.37157e-05	3.36073e-05	4.69603e-05	2.88618e-05	3.37356e-05	1.16751e-05	2.5119e-05	3.36292e-05	1.7499e-05	3.80251e-05	4.43886e-05	2.66963e-05	3.08584e-05	1.99151e-05	3.83926e-05	4.2863e-05	2.06847e-05	1.75922e-05	1.53214e-05	4.8464e-05	1.70515e-05	2.91956e-05	4.13861e-05	3.08359e-05	3.34688e-05	2.64647e-05	2.30194e-05	2.40476e-05	2.07655e-05	3.21085e-05	1.92638e-05	2.98329e-05	3.77597e-06	2.46626e-05	2.32395e-05	1.44781e-05	8.40027e-06	1.133e-05	1.07627e-05	2.03917e-05	2.57499e-05	4.50362e-06	2.43281e-05	1.07064e-05	9.76384e-06	2.10409e-05	1.15819e-05	1.82495e-06	7.84533e-06	2.04771e-05	7.77448e-06	1.50555e-05	4.22775e-05
d3_5	0.00681897	1.5807e-05	2.38124e-05	2.75603e-05	2.29576e-05	2.00126e-05	1.51718e-05	4.7951e-05	2.25134e-05	2.07704e-05	2.43146e-05	2.31593e-05	4.27171e-05	5.9087e-05	2.00093e-05	4.18463e-05	2.37939e-05	4.70857e-05	2.32032e-05	3.75023e-05	1.98141e-05	2.44577e-05	3.96643e-05	4.50803e-05	5.73553e-06	4.47407e-05	2.19569e-05	3.27205e-05	9.86323e-05	2.84037e-05	1.90101e-05	3.99065e-05	1.81825e-05	2.15262e-05	9.65391e-06	2.4254e-05	1.75214e-05	2.3682e-05	2.74849e-05	4.30724e-05	5.13205e-05	2.67989e-05	2.05332e-05	2.05037e-05	1.22261e-05	2.03079e-05	1.08408e-05	3.55562e-05	1.74041e-05	1.84532e-05	1.27729e-05	2.98903e-05	5.25236e-05	4.38189e-05	3.00737e-05	6.56414e-06	6.47417e-05	1.59763e-05	1.21789e-05	3.62099e-05	1.38403e-05	1.96009e-05	1.46024e-05	1.18829e-05	1.18445e-05	4.05214e-06	9.63537e-06	6.97129e-06	2.8859e-05	1.28131e-05	5.35943e-06	1.19732e-05	1.63723e-05	2.00274e-05	1.59124e-05	1.58949e-05	9.53919e-06	1.18765e-05	1.14646e-05	1.73663e-05	2.41643e-05	1.40483e-05	3.85177e-05
d3_6	0.00436336	2.48511e-05	7.45824e-06	3.21652e-05	1.33318e-05	2.95484e-05	3.11624e-05	5.07403e-05	3.15685e-05	2.66345e-05	1.91209e-05	1.82056e-05	3.27318e-05	1.73979e-05	3.79458e-05	1.28273e-05	4.00023e-05	1.94086e-05	2.45595e-05	2.48466e-05	4.06373e-05	5.85957e-05	4.07981e-05	2.8844e-05	2.78881e-05	3.14894e-05	4.32594e-05	2.65328e-05	3.28274e-05	0.000101629	1.47982e-05	2.34636e-05	1.6695e-05	3.58225e-05	3.50264e-05	1.23658e-05	2.08805e-05	1.00031e-05	1.43869e-05	2.30553e-05	3.76092e-05	5.60602e-05	2.8001e-05	2.88616e-05	2.16041e-05	4.543e-05	3.26931e-05	5.02168e-05	1.60205e-05	1.88435e-05	2.91638e-05	2.06423e-05	2.87675e-05	2.83757e-05	2.24965e-05	2.32001e-05	9.7537e-06	5.30719e-05	1.84282e-05	1.0755e-05	1.92082e-05	1.71698e-05	2.4322e-05	1.59442e-05	1.26436e-05	7.37503e-05	1.35068e-05	2.92032e-05	1.46387e-05	1.57245e-05	1.27516e-05	1.11948e-05	2.24562e-05	1.04168e-05	7.57703e-06	5.13712e-06	1.29355e-05	1.87585e-05	2.09484e-05	9.67034e-06	1.19184e-05	7.75453e-06	3.65168e-05
d3_7	0.00287451	1.05226e-05	2.8575e-05	1.56535e-05	2.50108e-05	2.3696e-05	2.99422e-05	1.23542e-05	2.19409e-05	2.48199e-05	6.75697e-05	3.18173e-05	2.49359e-05	2.43787e-05	2.0534e-05	2.01564e-05	5.19836e-05	3.48945e-05	1.98649e-05	4.08277e-05	1.6107e-05	4.11112e-05	3.21373e-05	2.05794e-05	6.18554e-05	3.02715e-05	1.26641e-05	4.38002e-05	6.39644e-05	4.95229e-05	2.80544e-05	5.18031e-05	3.82077e-05	5.59374e-05	3.28754e-05	2.81364e-05	4.85172e-05	3.76363e-05	2.84126e-05	2.63061e-05	2.34672e-05	5.88687e-05	2.94289e-05	3.12198e-05	3.17908e-05	2.70305e-05	3.98053e-05	3.94447e-05	3.42508e-05	2.59346e-05	2.74937e-05	2.44924e-05	6.285e-05	1.49507e-05	3.4665e-05	1.96487e-05	1.66642e-05	9.30242e-06	2.46619e-05	3.43472e-05	1.93084e-05	2.89768e-05	1.27914e-05	2.42601e-05	1.2266e-05	1.5191e-05	1.19822e-05	3.0625e-05	1.70782e-05	1.71896e-05	6.96501e-06	3.60954e-05	6.69658e-05	9.42982e-06	6.13992e-06	2.82082e-06	9.67133e-06	5.34581e-06	1.17691e-05	3.25297e-06	6.03071e-06	7.27084e-06	3.60681e-05
d3_8	0.00191022	2.87247e-05	3.01145e-05	1.18486e-05	9.37338e-06	1.21682e-05	2.47378e-05	1.71296e-05	1.50866e-05	8.82619e-06	1.36465e-05	2.48767e-05	2.45912e-05	1.93304e-05	1.65813e-05	2.62842e-05	3.94304e-05	1.97919e-05	1.56044e-05	3.72974e-05	1.60865e-05	4.39859e-05	2.92691e-05	2.4468e-05	3.91813e-05	3.86802e-05	3.69978e-05	3.92657e-05	4.44154e-05	2.67827e-05	2.35406e-05	3.76345e-05	4.49326e-05	9.2038e-06	2.17899e-05	2.76184e-05	2.25876e-05	7.41851e-06	2.12863e-05	2.81023e-05	3.90327e-05	3.23569e-05	2.19727e-05	1.2735e-05	4.51267e-05	2.96355e-05	3.65941e-05	5.12381e-06	3.11059e-05	1.24512e-05	2.71614e-05	1.64792e-05	1.06231e-05	4.72991e-05	1.98788e-05	1.4489e-05	4.34518e-05	1.72592e-05	2.7598e-05	2.94787e-05	2.47473e-05	2.49277e-05	9.87843e-06	2.65698e-05	1.25825e-05	4.03141e-06	1.70439e-05	1.25684e-05	1.34379e-05	1.77461e-05	1.61779e-05	1.29442e-05	9.21247e-06	1.63156e-05	2.41317e-06	1.89896e-05	2.57935e-05	6.86213e-06	5.55618e-06	1.84125e-05	1.67455e-06	8.23121e-06	2.41903e-05
d3_9	0.00136479	1.13999e-05	2.52961e-05	2.86457e-05	2.38634e-05	1.94776e-05	1.89558e-05	1.85656e-05	2.19038e-05	2.12276e-05	2.80772e-05	3.29262e-05	2.41019e-05	2.25953e-05	3.20933e-05	5.46064e-05	2.54465e-05	3.54479e-05	1.50752e-05	4.30876e-05	2.73104e-05	5.77206e-05	2.76859e-05	4.64771e-05	3.57599e-05	2.62862e-05	3.07589e-05	4.3592e-05	1.83405e-05	1.72922e-05	2.32045e-05	1.45266e-05	4.03834e-05	2.1518e-05	1.58856e-05	1.73799e-05	2.62117e-05	5.77715e-05	5.47946e-05	3.56425e-05	2.92591e-05	2.56433e-05	4.68816e-05	2.28182e-05	1.27143e-05	1.76753e-05	3.35729e-05	2.54221e-05	5.77684e-05	3.11809e-05	2.03779e-05	1.96548e-05	2.95162e-05	1.90063e-05	1.37885e-05	1.92923e-05	2.85038e-05	2.27822e-05	4.44639e-05	9.51663e-06	1.60502e-06	1.37089e-05	7.6469e-06	7.85562e-06	4.34708e-05	1.76209e-06	1.00157e-05	2.89754e-05	2.24348e-05	8.536e-06	3.06129e-05	8.11332e-06	1.66461e-05	9.71491e-06	1.01201e-05	1.18437e-05	2.60289e-05	5.36303e-06	8.00609e-06	8.34143e-06	1.51688e-06	8.48505e-06	4.49459e-05
