	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94
d1_0	0	0.00890634	0.00490697	0.00356652	0.0030369	0.00251384	0.00227934	0.00205416	0.002003	0.00181044	0.00167361	0.00172414	0.00153961	0.00161715	0.00141052	0.0013845	0.00139028	0.00136216	0.00137777	0.00121561	0.00123575	0.00137221	0.00120333	0.00134257	0.00143219	0.00120007	0.0013526	0.00103587	0.00129132	0.00121505	0.00108752	0.00124479	0.00123156	0.00109381	0.00105816	0.0011076	0.00111228	0.00118368	0.0010792	0.00101271	0.00109349	0.00106154	0.00110766	0.00109872	0.00109187	0.00113645	0.00112338	0.00113973	0.00111276	0.000987517	0.0010168	0.000848274	0.00102729	0.00102909	0.00106492	0.00102182	0.00104404	0.00101712	0.000982893	0.000831767	0.00109747	0.00109896	0.000919294	0.00101487	0.000902293	0.000980776	0.00103151	0.00103142	0.00106075	0.000906919	0.000970943	0.00099729	0.00102813	0.00101089	0.000945049	0.00101726	0.000995793	0.000836935	0.00093015	0.000862053	0.000974582	0.000951957	0.0010019	0.00100361	0.000959683	0.000951346	0.00089369	0.00104748	0.000847645	0.000954556	0.000869619	0.000806074	0.000833651	0.000830525	0.0841096
d1_1	0.101543	4.64782e-05	2.86685e-05	5.09213e-05	3.78095e-05	5.10115e-05	4.51357e-05	5.30598e-05	6.99492e-05	6.23023e-05	3.59355e-05	5.29078e-05	5.48518e-05	6.41044e-05	6.614e-05	3.59737e-05	4.54119e-05	3.40975e-05	6.78345e-05	5.47923e-05	5.30366e-05	3.60371e-05	4.24393e-05	4.54383e-05	2.86799e-05	4.25287e-05	4.22844e-05	6.20982e-05	7.14053e-05	4.26601e-05	3.43165e-05	3.31162e-05	6.97323e-05	5.86494e-05	4.88646e-05	2.84804e-05	3.96194e-05	1.9122e-05	2.46476e-05	9.01733e-05	4.45205e-05	5.64707e-05	5.47114e-05	5.64344e-05	1.83583e-05	4.90209e-05	6.79501e-05	7.82097e-05	4.17717e-05	2.10497e-05	5.65719e-05	4.17236e-05	5.23211e-05	3.02285e-05	5.67546e-05	3.75369e-05	3.4025e-05	5.46582e-05	6.75844e-05	4.81634e-05	6.48275e-05	3.95125e-05	2.40481e-05	4.74102e-05	4.33123e-05	6.21055e-05	5.46588e-05	7.98773e-05	7.1575e-05	6.60413e-05	6.97633e-05	4.70816e-05	2.37188e-05	4.20419e-06	4.73435e-05	4.14512e-05	3.12776e-05	2.84097e-05	4.33391e-05	4.34022e-05	4.1473e-05	2.65156e-05	5.83572e-05	2.49262e-05	3.87086e-05	3.40301e-05	5.54891e-05	4.71447e-05	3.22492e-05	4.33699e-05	4.16961e-05	3.59185e-05	3.03086e-05	4.89869e-05	0.00620355
d1_2	0.0469066	4.9153e-05	2.27436e-05	5.3649e-05	4.9194e-05	2.56432e-05	2.20755e-05	2.76131e-05	3.88537e-05	5.66336e-05	2.46768e-05	3.2186e-05	3.02111e-05	4.73797e-05	5.46652e-05	7.7143e-05	3.22398e-05	2.08912e-05	1.90504e-05	1.15124e-05	4.34191e-05	5.84441e-05	5.47567e-05	9.91261e-06	4.72522e-05	5.84128e-05	6.57896e-05	5.26586e-05	4.91248e-05	2.47189e-05	2.46786e-05	4.15454e-05	1.53889e-05	1.1543e-05	3.43694e-05	4.53002e-05	2.4714e-05	4.70519e-05	5.09318e-05	5.86122e-05	3.03999e-05	2.66592e-05	4.3521e-05	3.78914e-05	2.2792e-05	3.04211e-05	6.60109e-05	2.57054e-05	5.07715e-05	6.38628e-05	1.72341e-05	4.33786e-05	5.8213e-05	3.40614e-05	5.2672e-05	3.78547e-05	5.46997e-05	3.57492e-05	4.89849e-05	6.76844e-05	3.88236e-05	5.76689e-05	4.14697e-05	1.34727e-05	3.96305e-05	5.6694e-05	4.43469e-05	4.51821e-05	2.46818e-05	4.71964e-05	1.72094e-05	4.14183e-05	9.73721e-06	2.84422e-05	2.45189e-05	3.77631e-05	6.41701e-05	5.91558e-05	4.51359e-05	3.2198e-05	5.6609e-05	3.02062e-05	6.1177e-05	3.02969e-05	1.14052e-05	3.39937e-05	3.58953e-05	5.08933e-05	3.75975e-05	4.70585e-05	3.21822e-05	3.967e-05	1.35544e-05	6.29495e-05	0.00584944
d1_3	0.0289261	2.28696e-05	4.91395e-05	3.78378e-05	5.09688e-05	1.81237e-05	2.85841e-05	2.49096e-05	1.51391e-05	4.71305e-05	3.41033e-05	3.96511e-05	1.91672e-05	3.03437e-05	4.99542e-05	2.26264e-05	1.91486e-05	3.87625e-05	2.08717e-05	4.33836e-05	2.84486e-05	2.09569e-05	3.7765e-05	5.83264e-05	3.98042e-05	3.98448e-05	3.41165e-05	4.33831e-05	3.60026e-05	3.78029e-05	2.83685e-05	4.15604e-05	4.92353e-05	4.18707e-05	3.02341e-05	3.206e-05	4.81615e-05	3.41338e-05	5.29282e-05	2.4504e-05	4.43199e-05	3.69204e-05	2.29522e-05	2.64493e-05	4.90674e-05	1.71027e-05	3.31164e-05	4.53851e-05	1.33668e-05	5.35669e-05	1.70001e-05	2.08738e-05	1.91018e-05	2.82382e-05	4.89702e-05	3.96344e-05	1.52738e-05	4.72564e-05	3.20279e-05	3.02801e-05	3.40308e-05	1.90453e-05	3.38618e-05	3.39095e-05	5.09436e-05	3.01948e-05	3.02804e-05	2.83765e-05	6.38903e-05	6.2025e-05	3.3872e-05	2.09903e-05	4.51226e-05	3.2077e-05	2.56695e-05	4.52578e-05	3.59484e-05	2.07719e-05	2.65034e-05	3.95482e-05	2.10384e-05	3.39253e-05	2.8285e-05	4.89137e-05	3.57657e-05	5.08697e-05	5.46023e-05	2.3746e-05	2.28666e-05	1.71939e-05	3.1226e-05	1.90714e-05	4.89188e-05	6.58618e-05	0.00511026
d1_4	0.020079	3.5943e-05	4.34281e-05	5.47178e-05	5.00075e-05	8.67948e-06	3.03816e-05	1.3509e-05	4.60345e-05	5.74431e-05	2.08479e-05	5.08539e-05	4.17027e-05	3.77966e-05	2.67244e-05	5.45128e-05	9.4063e-05	3.0295e-05	1.52527e-05	6.01985e-05	2.46654e-05	1.7231e-05	3.23296e-05	1.14235e-05	6.86348e-05	3.40183e-05	5.83165e-05	3.95886e-05	3.95147e-05	3.40357e-05	2.27677e-05	2.82733e-05	5.26982e-05	4.15195e-05	5.8884e-06	3.78152e-05	5.10044e-05	3.19455e-05	3.95819e-05	4.15444e-05	3.58357e-05	4.52382e-05	9.80841e-06	2.44394e-05	1.70176e-05	7.63197e-06	3.38959e-05	4.32813e-05	4.53208e-05	6.208e-05	3.01657e-05	2.75394e-05	3.02744e-05	3.01013e-05	2.65141e-05	3.59818e-05	2.83993e-05	3.86896e-05	3.76314e-05	4.51564e-05	4.13401e-05	4.50318e-05	5.85098e-05	2.82158e-05	3.57802e-05	3.77854e-05	3.01311e-05	1.72225e-05	4.00847e-06	4.13339e-05	3.20889e-05	3.00981e-05	3.96355e-05	2.17758e-05	3.02475e-05	3.76262e-05	3.94877e-05	3.87375e-05	3.09776e-05	2.74038e-05	5.82276e-05	5.26249e-05	4.04588e-05	3.94532e-05	3.2027e-05	6.01199e-05	3.02463e-05	2.82549e-05	4.79736e-05	2.18127e-05	1.89473e-05	1.6879e-05	4.89816e-05	3.30883e-05	0.00459613
d1_5	0.0144874	1.88785e-05	3.76641e-05	1.33742e-05	3.00081e-05	3.8794e-05	4.51971e-05	6.39398e-05	2.83744e-05	4.52602e-05	1.88115e-05	5.85024e-05	3.01664e-05	2.74092e-05	3.87015e-05	4.88188e-05	4.0579e-05	2.64128e-05	5.46621e-05	5.44043e-05	4.52004e-05	3.78245e-05	1.32761e-05	6.20136e-05	2.00682e-05	3.30366e-05	2.75054e-05	2.28551e-05	1.15006e-05	3.39279e-05	1.5361e-05	2.08234e-05	1.32233e-05	4.90052e-05	4.71491e-05	2.72613e-05	3.20291e-05	4.05193e-05	1.80238e-05	5.54636e-05	3.75711e-05	1.72116e-05	3.04182e-05	3.03292e-05	4.14749e-05	4.13352e-05	3.39109e-05	3.77912e-05	2.44387e-05	3.01874e-05	2.27493e-05	2.82992e-05	3.77323e-05	2.44783e-05	1.91209e-05	1.8847e-05	3.97045e-05	3.37896e-05	4.14209e-05	2.64114e-05	2.29e-07	3.95809e-05	1.89568e-05	1.709e-05	1.32757e-05	1.53728e-05	2.46032e-05	4.50874e-05	1.71302e-05	2.45534e-05	5.64093e-05	2.82246e-05	2.8221e-05	2.82611e-05	3.38769e-05	5.81683e-05	2.07855e-05	5.63774e-05	5.44874e-05	3.76277e-05	2.73744e-05	5.87279e-06	2.45399e-05	2.8354e-05	1.15073e-05	3.67401e-05	3.95096e-05	4.14732e-05	1.89424e-05	3.57573e-05	5.62265e-05	1.8838e-05	3.02023e-05	5.87481e-06	0.00406724
d1_6	0.0112334	2.0767e-05	3.29573e-05	4.12914e-05	1.70056e-05	4.61939e-05	2.25181e-05	1.69648e-05	1.31404e-05	1.15932e-05	7.76009e-06	3.29532e-05	5.82067e-05	2.27368e-05	3.20986e-05	3.39966e-05	2.4644e-05	1.32223e-05	1.60686e-05	5.44859e-05	1.52059e-05	3.00108e-05	4.14161e-05	2.27595e-05	3.01675e-05	2.26485e-05	2.6079e-05	3.01737e-05	1.71479e-05	2.83066e-05	3.02127e-05	1.70461e-05	3.58007e-05	2.17577e-05	5.17627e-05	3.03133e-05	2.83024e-05	2.26967e-05	3.66644e-05	2.08216e-05	2.47081e-05	2.55887e-05	9.52173e-06	2.83073e-05	2.45528e-05	2.274e-05	1.5146e-05	3.02353e-05	2.0754e-05	3.48812e-05	4.23452e-05	3.20048e-05	3.37489e-05	4.1208e-05	7.3133e-05	2.45857e-05	2.82654e-05	4.69263e-05	2.4568e-05	1.51888e-05	1.98589e-06	2.44465e-05	3.02428e-05	2.7383e-05	3.95341e-05	1.51688e-05	4.04157e-05	2.44814e-05	1.88758e-05	2.82729e-05	2.45013e-05	2.07442e-05	1.1425e-05	2.8313e-05	3.39016e-05	2.46186e-05	1.70729e-05	7.71932e-06	3.1108e-05	2.26202e-05	2.46494e-05	1.88964e-05	1.88157e-05	2.63935e-05	4.51153e-05	1.68688e-05	3.76783e-05	1.33253e-05	1.87582e-05	7.6651e-06	1.51584e-05	2.36656e-05	2.63392e-05	2.44774e-05	0.00375181
d1_7	0.00893757	2.46095e-05	4.32695e-05	4.5201e-05	3.02711e-05	3.56822e-05	1.32202e-05	1.70378e-05	2.63821e-05	1.23266e-05	1.32859e-05	2.35699e-05	1.53825e-05	1.42717e-05	1.88665e-05	2.84033e-05	3.20035e-05	7.64539e-06	2.64434e-05	3.20945e-05	1.88806e-05	3.20515e-05	4.03774e-05	8.58608e-06	3.01195e-05	7.6537e-06	1.14788e-05	3.9537e-05	3.57062e-05	1.88806e-05	3.11029e-05	1.15097e-05	3.76083e-05	2.35359e-05	1.132e-05	7.70793e-06	7.56623e-06	2.07845e-05	4.69682e-05	4.13087e-05	3.20605e-05	3.75394e-05	5.88051e-06	3.00744e-05	1.32163e-05	1.33241e-05	2.26989e-05	1.7098e-05	1.68944e-05	1.5072e-05	3.57536e-05	2.45417e-05	1.41953e-07	3.00607e-05	3.56994e-05	1.51845e-05	1.14787e-07	2.26544e-05	1.69462e-05	1.88632e-05	1.32248e-05	2.82922e-05	4.14414e-05	3.11018e-05	1.88824e-05	1.89822e-05	3.00427e-05	2.45622e-05	3.39441e-05	1.51592e-05	2.99951e-05	1.14012e-05	2.81878e-05	1.33784e-05	1.32046e-05	2.63442e-05	5.7329e-06	1.70126e-05	1.51814e-05	2.24816e-05	2.25515e-05	1.89736e-05	2.08283e-05	2.07148e-05	2.35172e-05	2.83742e-05	1.50526e-05	1.50949e-05	1.33216e-05	3.8611e-05	2.81444e-05	1.88054e-05	3.5637e-05	1.88674e-05	0.00351769
d1_8	0.00728291	1.51737e-05	7.67441e-06	1.51332e-05	1.51048e-05	1.69377e-05	1.62143e-05	2.17447e-05	7.68893e-06	2.64681e-05	5.85384e-06	2.65725e-05	1.33409e-05	3.38473e-05	9.47278e-06	3.19843e-05	1.69347e-05	1.32418e-05	1.32093e-05	2.07897e-05	2.26954e-05	4.69282e-05	3.38499e-05	2.35574e-05	1.33738e-05	3.01037e-05	1.88964e-05	1.33309e-05	1.1362e-05	1.13313e-05	3.29661e-05	7.62315e-06	1.89237e-05	2.07478e-05	3.20548e-05	1.13949e-05	5.77654e-06	1.71581e-05	4.79467e-05	2.6295e-05	2.82512e-05	1.71191e-05	2.82901e-05	3.00651e-05	1.69913e-05	2.07137e-05	1.90366e-05	3.57219e-05	1.69124e-05	1.32321e-05	2.08004e-05	2.44833e-05	1.88958e-05	3.76676e-05	3.57007e-05	1.3292e-05	2.0783e-05	1.50265e-05	5.64204e-05	2.5371e-05	1.98392e-06	1.32416e-05	7.67858e-06	2.81376e-05	1.12914e-05	1.33599e-05	4.79181e-05	2.63719e-05	2.25177e-05	2.25693e-05	1.32579e-05	1.13666e-05	3.00526e-05	2.82618e-05	3.95219e-05	3.28362e-05	1.88485e-05	2.82494e-05	2.26917e-05	1.13549e-05	3.19612e-05	2.63408e-05	5.75375e-06	3.10597e-05	2.26177e-05	3.1946e-05	1.50704e-05	1.88459e-05	1.32672e-05	1.87763e-05	1.70032e-05	7.6676e-06	1.31794e-05	3.20082e-05	0.00293932
d1_9	0.005945	2.06884e-05	1.12963e-05	1.89184e-05	3.38409e-05	1.6163e-05	7.63903e-06	5.73614e-06	1.50733e-05	7.53793e-06	1.95902e-06	5.80587e-06	1.51355e-05	2.07408e-05	1.89779e-05	3.96142e-06	1.51065e-05	5.71937e-06	5.79905e-06	2.4515e-05	2.07623e-05	1.69422e-05	1.70339e-05	2.25861e-05	2.25262e-05	1.99173e-05	3.00342e-05	7.58092e-06	2.64186e-05	2.63609e-05	1.61064e-05	2.62389e-05	3.01149e-05	2.81343e-05	7.66163e-06	3.0066e-05	2.26019e-05	1.70581e-05	2.13125e-07	1.69413e-05	2.35729e-05	7.74946e-06	2.26264e-05	2.16159e-05	1.89365e-05	2.62584e-05	4.32137e-05	1.13473e-05	5.74178e-06	4.13136e-05	3.37497e-05	2.4489e-05	2.25915e-05	1.14327e-05	1.13579e-05	1.32383e-05	1.88416e-05	3.56299e-05	2.44901e-05	2.16274e-05	2.07324e-05	9.60894e-06	2.81579e-05	5.74539e-06	2.63473e-05	2.4516e-05	2.26362e-05	1.69604e-05	1.31977e-05	2.53928e-05	2.82886e-05	5.78295e-06	1.12942e-05	1.06588e-07	1.12607e-05	2.1692e-05	2.81449e-05	1.32308e-05	5.74172e-06	1.88465e-05	3.38678e-05	1.16474e-07	7.52061e-06	5.72378e-06	3.57207e-05	7.53968e-06	3.65272e-05	2.25595e-05	2.06859e-05	7.49918e-08	2.4364e-05	3.56598e-05	2.72218e-05	1.68929e-05	0.00272694
