	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41	d2_42	d2_43	d2_44	d2_45	d2_46	d2_47	d2_48	d2_49	d2_50	d2_51	d2_52	d2_53	d2_54	d2_55	d2_56	d2_57	d2_58	d2_59	d2_60	d2_61	d2_62	d2_63	d2_64	d2_65	d2_66	d2_67	d2_68	d2_69	d2_70	d2_71	d2_72	d2_73	d2_74	d2_75	d2_76	d2_77	d2_78	d2_79	d2_80	d2_81	d2_82
d3_0	0	0.124449	0.0517238	0.0287596	0.0189977	0.0127639	0.00957987	0.00753547	0.00631519	0.0053283	0.00444682	0.0041647	0.00384727	0.00351373	0.00316212	0.00323905	0.00299664	0.00293416	0.00279322	0.00256258	0.0026909	0.00275808	0.0022665	0.00219241	0.0020623	0.00214717	0.00203375	0.00190956	0.00223517	0.00195069	0.00183855	0.00177315	0.00181366	0.0016596	0.00176581	0.00152197	0.0014747	0.00145868	0.00150038	0.00141779	0.0014977	0.00135878	0.00144462	0.00121961	0.0013034	0.00109911	0.00118845	0.00121602	0.00121864	0.000863828	0.00103642	0.000964395	0.000971722	0.00105703	0.000834524	0.000713053	0.000818841	0.000793809	0.000743616	0.00068943	0.000710128	0.000715071	0.000576574	0.000698244	0.000536632	0.000547948	0.000628231	0.000513377	0.000464446	0.000367634	0.000488241	0.000350714	0.000273542	0.000431849	0.000281807	0.000283829	0.000298362	0.000296177	0.000186709	0.000236802	0.000241561	0.000212807	0.000356773
d3_1	0.0695158	3.97659e-05	2.41768e-05	3.77252e-05	1.26999e-05	3.14807e-05	1.26896e-05	2.10226e-05	2.10138e-05	4.39413e-05	2.00225e-05	1.89239e-05	2.09918e-05	3.97221e-05	2.10167e-05	1.68523e-05	1.27298e-05	3.97252e-05	2.72014e-05	4.38874e-05	6.41046e-06	3.97665e-05	3.13949e-05	2.72603e-05	4.59865e-05	1.47263e-05	2.71984e-05	3.66149e-05	3.13896e-05	6.40586e-06	4.38742e-05	3.97009e-05	3.34646e-05	2.92628e-05	4.07202e-05	4.59204e-05	3.96606e-05	2.9259e-05	3.55618e-05	8.44789e-06	2.92599e-05	2.92752e-05	5.42741e-05	2.08912e-05	1.25842e-05	3.34051e-05	3.55035e-05	6.32409e-06	8.39059e-06	4.8987e-05	1.46638e-05	4.58739e-05	2.5076e-05	8.42096e-06	1.46335e-05	2.29803e-05	3.33713e-05	2.0883e-05	1.6704e-05	2.50473e-05	1.46346e-05	2.50678e-05	2.29947e-05	1.25286e-05	3.95828e-05	2.29408e-05	6.0437e-05	1.25342e-05	8.39159e-06	2.08323e-05	6.26674e-06	8.36243e-06	8.34582e-06	6.26521e-06	2.13305e-06	3.2787e-08	1.8753e-05	1.25102e-05	6.26498e-06	2.29247e-05	6.2623e-06	4.94579e-09	1.46127e-05
d3_2	0.0294878	6.49174e-06	2.948e-05	1.48145e-05	9.58261e-06	6.42153e-06	2.10192e-05	2.72415e-05	2.62266e-05	2.51669e-05	1.26986e-05	1.47214e-05	8.52613e-06	3.15016e-05	3.14214e-05	3.03453e-05	3.7605e-05	1.8949e-05	2.30986e-05	3.34437e-05	3.34676e-05	6.37519e-06	4.8097e-05	3.7654e-05	1.68456e-05	2.10043e-05	2.51969e-05	6.44531e-06	3.0335e-05	1.26273e-05	3.54753e-05	8.47595e-06	4.59048e-05	3.55339e-05	2.92928e-05	2.92888e-05	3.75663e-05	2.71509e-05	2.71659e-05	8.44543e-06	6.88292e-05	1.25919e-05	3.97149e-05	3.34007e-05	3.75816e-05	7.71733e-05	6.31433e-06	2.5086e-05	5.21557e-05	1.88061e-05	4.59315e-05	1.46301e-05	3.12868e-05	1.25816e-05	3.65176e-05	2.50443e-05	2.92662e-05	1.25502e-05	1.4609e-05	1.87619e-05	1.46505e-05	6.29767e-06	1.46337e-05	1.87967e-05	2.71017e-05	1.66956e-05	8.38494e-06	1.25116e-05	2.85512e-08	3.546e-05	4.34407e-08	2.71293e-05	8.51743e-09	2.10844e-06	2.91576e-05	1.45726e-05	2.50354e-05	8.36725e-06	6.28452e-06	2.45023e-08	1.89573e-08	1.25214e-05	2.60993e-05
d3_3	0.0165846	3.45598e-05	1.47717e-05	1.47736e-05	1.68993e-05	1.9245e-07	3.35451e-05	2.93342e-05	2.10528e-05	1.74173e-07	3.35137e-05	1.27338e-05	2.10484e-05	1.47764e-05	2.51716e-05	3.77019e-05	3.97586e-05	3.14327e-05	2.7275e-05	1.88833e-05	2.72648e-05	6.37003e-05	2.51196e-05	3.13842e-05	2.31408e-05	3.86816e-05	2.51298e-05	2.71867e-05	1.46597e-05	6.05271e-05	2.72074e-05	3.34211e-05	2.30445e-05	3.34283e-05	2.09899e-05	1.46868e-05	3.96547e-05	2.30096e-05	1.36585e-05	3.97119e-05	3.7597e-05	3.96305e-05	3.75992e-05	4.59056e-05	6.32928e-06	4.24731e-06	2.0907e-05	1.88102e-05	5.62952e-05	6.25341e-05	5.00892e-05	3.13206e-05	2.09055e-05	2.19062e-05	4.17334e-05	2.50342e-05	3.12931e-05	2.15408e-06	1.25661e-05	8.39749e-06	1.2539e-05	4.79133e-05	1.25297e-05	1.25542e-05	1.25223e-05	1.87938e-05	2.09083e-05	3.12873e-08	1.04629e-05	6.27797e-06	2.29408e-05	1.46273e-05	2.1119e-06	4.79071e-05	9.38326e-06	2.08509e-05	6.24786e-06	2.29227e-05	8.25113e-09	8.3296e-06	3.95654e-05	6.25026e-06	2.50065e-05
d3_4	0.0105287	8.54983e-06	3.56398e-05	2.93577e-05	2.09854e-05	6.43886e-06	6.51202e-06	2.27544e-06	3.14297e-05	2.51243e-05	2.10685e-05	1.89096e-05	3.55817e-05	2.51472e-05	2.10016e-05	1.06259e-05	3.14097e-05	2.51765e-05	5.01274e-05	3.76751e-05	8.48884e-06	1.89978e-05	2.71947e-05	1.06243e-05	2.72392e-05	3.34405e-05	2.72014e-05	1.26517e-05	2.8274e-05	2.82688e-05	1.678e-05	3.5575e-05	2.09381e-05	6.40193e-06	1.26301e-05	2.92877e-05	3.97098e-05	1.05579e-05	1.25841e-05	2.7154e-05	1.46673e-05	2.50951e-05	1.25657e-05	4.7997e-05	3.54894e-05	3.13032e-05	4.38135e-05	2.09194e-05	4.38741e-05	3.13599e-05	8.3583e-06	4.48772e-05	2.71348e-05	3.13189e-05	1.25569e-05	1.2591e-05	8.38947e-06	2.08782e-05	8.40492e-06	8.41496e-06	1.25223e-05	6.28874e-06	1.4636e-05	2.91844e-05	2.71009e-05	8.39828e-06	2.71119e-05	1.25374e-05	1.87906e-05	1.46489e-05	2.08335e-05	6.31127e-06	1.87711e-05	3.74934e-05	1.06892e-06	1.45958e-05	2.70676e-05	6.26425e-06	2.09697e-06	6.26155e-06	8.33996e-06	2.82047e-08	8.3542e-06
d3_5	0.00709657	2.10448e-07	1.89827e-05	1.47849e-05	1.27058e-05	1.8953e-05	1.06226e-05	1.2682e-05	6.43406e-06	1.47977e-05	3.14513e-05	1.89488e-05	1.26772e-05	2.72978e-05	1.47302e-05	7.30856e-05	8.49296e-06	1.89118e-05	3.14478e-05	3.35037e-05	2.72507e-05	2.25922e-06	3.97908e-05	3.97629e-05	1.47311e-05	1.264e-05	2.72096e-05	1.05572e-05	3.96922e-05	2.30247e-05	4.59449e-05	4.17675e-05	2.72234e-05	3.76398e-05	1.26138e-05	3.55346e-05	1.26446e-05	3.34192e-05	4.59711e-05	2.30286e-05	2.71979e-05	8.45628e-06	2.92559e-05	2.92725e-05	8.44016e-06	1.57134e-05	2.50775e-05	6.33486e-06	1.88326e-05	2.09134e-05	6.46156e-05	8.10176e-08	3.13073e-05	2.92298e-05	6.32973e-06	3.75702e-05	3.7538e-05	1.67058e-05	1.25464e-05	3.02678e-05	2.08844e-05	1.67371e-05	3.96252e-05	8.34809e-06	2.29392e-05	6.27619e-06	1.87976e-05	1.46215e-05	2.71262e-05	8.36802e-06	4.61834e-08	8.33919e-06	6.26208e-06	1.87938e-05	2.70707e-05	6.26089e-06	1.25228e-05	1.79433e-08	1.25056e-05	2.90639e-08	1.36006e-05	6.25754e-06	1.87738e-05
d3_6	0.00500961	2.45515e-07	6.47377e-06	1.47811e-05	1.47812e-05	1.27352e-05	1.90177e-05	3.9784e-05	6.45753e-06	2.31369e-05	1.95681e-07	5.22723e-05	2.83097e-05	3.76872e-05	2.93644e-05	2.73083e-05	3.97275e-05	2.93385e-05	2.93649e-05	6.39715e-06	1.88753e-05	4.18101e-05	3.55414e-05	1.88638e-05	1.88983e-05	1.47717e-05	3.13797e-05	5.02035e-05	3.33945e-05	2.303e-05	3.14318e-05	1.88997e-05	2.51144e-05	3.34664e-05	6.26154e-05	1.25981e-05	2.92779e-05	3.34287e-05	2.92647e-05	3.34344e-05	3.34183e-05	7.81952e-05	1.25761e-05	2.30494e-05	2.92859e-05	6.66915e-05	4.79714e-05	2.82322e-05	6.04865e-05	4.79632e-05	3.13207e-05	4.3873e-05	2.29632e-05	2.09005e-05	8.3736e-06	3.54793e-05	3.54749e-05	3.1352e-05	1.25857e-05	2.8036e-08	3.16036e-08	1.56522e-05	1.66897e-05	1.25481e-05	1.46393e-05	6.27813e-06	3.75299e-05	1.46079e-05	1.46281e-05	2.70987e-05	8.34351e-06	1.87584e-05	2.08694e-05	2.08417e-05	3.33366e-05	2.39072e-08	1.45997e-05	1.2524e-05	2.0172e-08	2.50369e-05	1.66538e-05	1.87511e-05	2.29158e-05
d3_7	0.00361277	1.27285e-05	2.31516e-05	2.10245e-05	1.79227e-05	1.27115e-05	2.10112e-05	1.06424e-05	1.48133e-05	6.44131e-06	2.27783e-07	1.47566e-05	2.25181e-06	2.93033e-05	6.38935e-06	4.60712e-05	5.3744e-06	3.13848e-05	1.88913e-05	2.51732e-05	2.30176e-05	2.09736e-05	3.66145e-05	2.51533e-05	2.51068e-05	3.55476e-05	4.59154e-05	4.39498e-05	3.55264e-05	1.88675e-05	2.30374e-05	1.4693e-05	1.89093e-05	2.19636e-05	2.71854e-05	1.89293e-05	2.30139e-05	2.92509e-05	3.13726e-05	3.75828e-05	1.88403e-05	6.34814e-06	1.88487e-05	6.33792e-06	4.59082e-05	2.30054e-05	4.17665e-05	3.12908e-05	2.71339e-05	3.13031e-05	1.25607e-05	5.83974e-05	2.71684e-05	6.32914e-06	3.54502e-05	1.88723e-05	6.31437e-06	1.46289e-05	2.50167e-05	2.9178e-05	3.13211e-05	2.92359e-05	3.33656e-05	2.92001e-05	3.54349e-05	4.77572e-08	1.25168e-05	2.71e-05	6.28995e-06	1.25602e-05	6.28717e-06	1.87741e-05	7.61019e-09	2.08762e-05	6.27009e-06	6.26456e-06	2.32589e-08	8.3557e-06	3.68438e-08	6.25107e-06	1.24895e-05	4.20088e-06	2.50234e-05
d3_8	0.00263224	1.06189e-05	2.2686e-06	6.43598e-06	2.27454e-06	2.52284e-05	1.89339e-05	6.46805e-06	2.5229e-05	6.43368e-06	1.26896e-05	2.10028e-05	2.7238e-05	1.48151e-05	2.09797e-05	1.57788e-05	1.27043e-05	4.32924e-06	3.14928e-05	3.55725e-05	2.09545e-05	6.38105e-06	2.93395e-05	3.34432e-05	4.17844e-05	5.2238e-05	8.46218e-06	1.47215e-05	6.38493e-06	3.7589e-05	4.59053e-05	1.26325e-05	4.17758e-05	3.34265e-05	3.13458e-05	8.51958e-06	1.46959e-05	1.88044e-05	1.57074e-05	2.09544e-05	2.50854e-05	2.92618e-05	2.9258e-05	4.17197e-05	3.1306e-05	2.71765e-05	4.17043e-05	4.17132e-05	3.54983e-05	3.75467e-05	8.44468e-06	4.06768e-05	4.27722e-05	1.46631e-05	3.34196e-05	3.95991e-05	2.92096e-05	2.50446e-05	3.96391e-05	2.50483e-05	4.58819e-05	1.67116e-05	2.09063e-05	1.88011e-05	5.48467e-08	8.35296e-06	1.56603e-08	2.08873e-05	1.46485e-05	6.26438e-06	6.26915e-06	2.08946e-05	6.26389e-06	1.87546e-05	2.29056e-05	1.49792e-09	1.57388e-08	3.75009e-08	2.44773e-08	6.2653e-06	1.34755e-08	3.68738e-09	3.75061e-05
d3_9	0.00197397	8.55509e-06	1.58554e-05	2.2992e-06	6.42313e-06	2.72476e-05	1.0582e-05	1.84853e-07	1.48122e-05	6.42173e-06	1.26718e-05	8.53266e-06	2.31007e-05	1.81638e-07	2.09995e-05	1.46883e-05	2.1017e-05	3.35552e-05	4.28158e-05	3.34366e-05	4.59689e-05	2.09565e-05	2.30821e-05	2.72054e-05	2.82562e-05	3.35211e-05	2.09151e-05	3.34638e-05	4.59433e-05	1.68915e-05	3.13594e-05	1.46773e-05	6.89277e-05	2.92751e-05	1.38758e-07	2.71705e-05	2.30662e-05	6.67918e-05	1.88638e-05	2.30638e-05	1.88495e-05	4.59136e-05	4.17413e-05	1.47136e-05	8.39636e-06	2.50862e-05	3.33941e-05	3.12839e-05	5.42664e-05	5.21893e-05	3.34421e-05	2.71043e-05	4.28015e-05	1.46398e-05	6.30051e-06	2.92526e-05	8.41907e-06	2.9213e-05	2.50421e-05	8.39706e-06	2.08642e-05	2.5033e-05	1.25701e-05	6.30381e-06	1.25624e-05	8.39516e-06	1.87712e-05	2.50009e-05	6.2742e-06	2.0856e-05	6.27143e-06	6.27175e-06	2.71102e-05	1.46289e-05	2.50259e-05	1.87847e-05	1.25108e-05	3.17312e-08	2.91182e-08	1.45772e-05	6.25397e-06	1.25014e-05	6.26867e-06
