	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62	d1_63	d1_64	d1_65	d1_66	d1_67	d1_68	d1_69	d1_70	d1_71	d1_72	d1_73	d1_74	d1_75	d1_76	d1_77	d1_78	d1_79	d1_80	d1_81	d1_82	d1_83	d1_84	d1_85	d1_86	d1_87	d1_88	d1_89	d1_90	d1_91	d1_92	d1_93	d1_94	d1_95	d1_96	d1_97	d1_98
d3_0	0	0.11787	0.0594201	0.0388145	0.028085	0.0221421	0.0179006	0.0143239	0.012012	0.00996811	0.00853299	0.00738378	0.00616876	0.00547701	0.0044533	0.0039335	0.00348629	0.00268041	0.00250469	0.00244905	0.00186763	0.00155313	0.00135433	0.00123269	0.00101777	0.00104915	0.000650864	0.00063844	0.000616299	0.000520936	0.000476107	0.000394368	0.000384329	0.000265885	0.000214658	0.000239871	0.000157969	0.000214425	0.00013186	0.000135522	0.000117224	0.000106834	9.45364e-05	5.43855e-05	5.55805e-05	5.21302e-05	6.69852e-05	3.82404e-05	4.59578e-05	2.6096e-05	3.58442e-05	3.9835e-05	4.38504e-05	1.79708e-05	1.99338e-05	1.39562e-05	1.19696e-05	8.00551e-06	1.59656e-05	7.20056e-08	1.39478e-05	2.31026e-08	7.96885e-06	5.99254e-06	2.01902e-06	7.93658e-06	9.95351e-06	3.54855e-09	5.96836e-06	1.66646e-08	5.96113e-06	4.82721e-09	1.60145e-09	1.3684e-08	3.44858e-09	2.79448e-09	5.96028e-06	5.45086e-09	8.64059e-09	1.39906e-10	8.10505e-11	1.79647e-10	4.81893e-09	1.96087e-11	7.62826e-11	6.70625e-09	4.46279e-11	0	0	0	0	1.36486e-12	0	0	0	0	0	0	0
d3_1	0.0664281	3.42115e-05	8.18471e-05	5.79889e-05	5.20689e-05	4.40485e-05	1.22623e-05	2.81313e-05	7.37202e-05	3.01012e-05	2.81527e-05	5.79216e-05	4.39387e-05	4.59753e-05	3.20487e-05	3.69857e-05	3.98948e-05	2.22726e-06	4.19778e-05	2.80167e-05	3.39543e-05	2.00527e-05	3.19187e-05	3.09168e-05	1.01069e-05	2.59514e-05	1.80452e-05	4.37805e-05	1.40199e-05	2.5926e-05	6.12661e-06	2.19286e-05	4.37834e-05	6.03592e-06	1.99293e-05	1.79207e-05	3.94653e-08	1.1961e-05	1.99137e-05	1.99411e-05	5.99728e-06	1.39553e-05	7.96133e-06	6.0037e-06	2.58401e-05	6.02136e-06	1.19483e-05	5.98976e-06	1.39471e-05	1.19329e-05	1.39436e-05	2.26712e-08	2.54085e-08	1.19465e-05	1.91281e-08	2.68569e-08	2.70002e-08	1.39049e-05	7.6672e-09	1.3902e-05	9.68892e-09	1.38335e-09	1.19355e-05	5.95831e-06	9.1213e-09	5.78618e-09	3.52961e-08	1.33231e-08	3.11109e-10	5.12417e-09	1.55994e-10	1.1298e-08	5.96032e-06	3.25389e-09	1.73097e-09	3.52085e-09	3.56643e-09	2.39727e-10	1.01532e-10	5.95505e-06	1.27783e-09	3.88645e-09	7.32002e-09	2.79937e-09	8.40633e-11	2.14689e-10	0	1.89373e-11	0	0	0	4.56416e-10	0	0	0	0	0	0	0
d3_2	0.0282244	2.8164e-05	2.62267e-05	4.9015e-05	4.01097e-05	7.08648e-05	4.30019e-05	3.31958e-05	3.80489e-05	2.11986e-05	6.18055e-05	4.79163e-05	2.01788e-05	3.40595e-05	2.60507e-05	3.20034e-05	5.37912e-05	3.39908e-05	2.20183e-05	4.78464e-05	4.39106e-05	2.40254e-05	3.39226e-05	2.79831e-05	6.08502e-06	1.99481e-05	3.19085e-05	1.60301e-05	2.39371e-05	2.99406e-05	1.00744e-05	2.79145e-05	4.58536e-05	8.06058e-06	1.20565e-05	1.59731e-05	6.05029e-06	2.38747e-05	2.58616e-05	6.09344e-06	5.48947e-08	2.05918e-06	1.39533e-05	5.98286e-06	6.00388e-06	5.99043e-06	3.18189e-08	5.97045e-06	5.98901e-06	4.13602e-08	3.80613e-08	1.20749e-08	5.99585e-06	7.95824e-06	1.82785e-08	1.78802e-05	5.97114e-06	5.97094e-06	5.97287e-06	1.19349e-05	4.80129e-09	2.1131e-08	5.5237e-09	1.18849e-08	7.95896e-06	1.38312e-09	3.76327e-10	7.94257e-06	9.94629e-09	2.58364e-09	2.54627e-09	7.95583e-06	4.10086e-09	2.9166e-10	6.9985e-09	1.99116e-10	3.37455e-09	1.63445e-10	4.67845e-11	2.85406e-10	1.13377e-10	6.16868e-09	2.92287e-10	5.96157e-06	8.94349e-11	0	5.89861e-10	3.32363e-13	0	0	2.68456e-11	0	0	0	0	0	0	0	0
d3_3	0.0159977	4.1142e-05	7.18675e-05	3.8064e-05	8.17527e-05	3.21046e-05	5.98688e-05	3.40853e-05	4.19865e-05	4.30364e-05	3.99942e-05	5.0015e-05	2.20796e-05	4.59286e-05	4.99357e-05	5.39324e-05	1.808e-05	3.5973e-05	5.08773e-05	3.89103e-05	1.80909e-05	1.41029e-05	2.39765e-05	3.19074e-05	1.4081e-05	4.98811e-05	2.89615e-05	4.97601e-05	4.18582e-05	2.29877e-05	6.36506e-05	6.0413e-06	2.29344e-05	2.59233e-05	1.50023e-05	1.39987e-05	1.99624e-05	2.38991e-05	1.19965e-05	1.99206e-05	3.18032e-05	4.27731e-05	7.9964e-06	1.793e-05	1.79173e-05	2.58582e-05	6.03931e-06	4.38592e-08	5.98638e-06	6.00538e-06	1.98766e-05	2.38546e-05	5.98751e-06	2.03059e-06	7.95769e-06	2.69906e-08	1.39136e-05	5.97366e-06	2.27773e-08	5.96334e-06	5.96733e-06	1.77862e-08	9.83821e-09	7.9367e-06	9.71788e-09	5.96184e-06	1.39561e-08	6.09668e-09	8.5413e-09	1.70475e-09	1.07785e-09	4.71391e-09	1.18929e-08	2.78593e-09	1.65779e-09	1.18779e-08	8.82051e-09	2.54788e-09	1.43239e-09	1.11001e-10	8.84958e-11	3.31791e-10	3.1531e-09	1.486e-09	5.95205e-06	2.00409e-06	6.25459e-11	2.94875e-11	8.32892e-11	7.83181e-10	4.85341e-11	0	0	0	0	0	0	0	0
d3_4	0.0101341	6.38278e-05	1.02952e-05	3.80658e-05	3.4063e-05	3.90386e-05	3.60733e-05	4.19845e-05	3.01049e-05	4.99494e-05	2.60551e-05	3.20578e-05	2.70517e-05	4.00169e-05	4.39272e-05	2.01432e-05	4.39035e-05	5.18879e-05	4.59113e-05	3.00067e-05	2.01025e-05	4.58212e-05	2.79424e-05	7.56076e-05	3.58879e-05	2.99156e-05	4.38112e-05	7.75462e-05	2.39222e-05	2.99429e-05	2.09427e-05	3.58625e-05	1.20578e-05	3.58235e-05	1.20248e-05	1.40069e-05	1.79884e-05	2.99038e-05	1.99535e-05	2.78471e-05	8.15553e-08	2.98493e-05	3.18433e-05	5.99843e-06	2.08688e-05	1.39751e-05	1.98671e-05	1.79294e-05	1.39381e-05	2.48689e-05	3.70046e-08	2.86989e-08	1.8827e-08	3.57625e-05	1.19217e-05	3.02772e-08	7.16848e-08	7.96968e-06	5.97499e-06	1.19135e-05	3.95955e-08	5.96435e-06	7.95135e-06	7.03977e-09	5.98637e-06	5.9527e-06	7.669e-09	5.96462e-06	2.29326e-09	1.78652e-10	2.85282e-08	5.96386e-06	6.52066e-09	5.98395e-06	1.98927e-06	3.99958e-09	9.57496e-11	1.0331e-08	5.74719e-09	1.41084e-09	4.3415e-10	2.01324e-09	1.99663e-06	9.50981e-09	7.93263e-06	0	1.87377e-10	0	0	7.94322e-06	0	4.185e-10	0	0	0	0	0	0	0
d3_5	0.00690734	3.61034e-05	3.60777e-05	8.5725e-05	1.12702e-05	6.18411e-05	5.6897e-05	3.49971e-05	3.50894e-05	5.89092e-05	4.58548e-05	3.59407e-05	5.98335e-05	4.89276e-05	3.79503e-05	2.60594e-05	2.80064e-05	2.80499e-05	3.00305e-05	1.80562e-05	2.80981e-05	1.40879e-05	4.38706e-05	6.56826e-05	3.58712e-05	3.78451e-05	4.38515e-05	1.99391e-05	3.78572e-05	3.98504e-05	2.59615e-05	1.80202e-05	1.80054e-05	2.39304e-05	1.40736e-05	1.99388e-05	2.05025e-06	1.40297e-05	2.98777e-05	2.58543e-05	3.18019e-05	1.198e-05	1.19685e-05	1.1959e-05	6.04721e-06	1.39493e-05	7.13618e-08	7.9922e-06	5.99453e-06	1.19715e-05	6.00559e-06	2.58322e-05	2.58369e-05	1.19645e-05	5.99498e-06	5.98094e-06	5.15071e-08	1.59362e-05	2.02269e-06	3.48649e-08	1.59089e-05	5.96994e-06	2.91548e-09	1.98683e-05	2.00904e-06	1.62319e-08	2.00605e-06	1.14995e-08	1.1965e-08	5.95392e-06	5.9516e-06	4.37867e-09	3.56334e-09	7.94518e-06	2.75622e-09	5.9469e-06	5.32946e-09	1.45092e-10	5.94869e-06	1.8681e-10	1.41998e-08	9.4304e-11	5.61258e-09	1.33625e-09	7.95468e-06	9.15101e-11	2.27738e-11	6.45222e-09	5.96241e-06	9.19005e-10	0	0	0	0	0	0	0	0	0
d3_6	0.00485806	2.61336e-05	4.89392e-05	5.78915e-05	3.90224e-05	4.19733e-05	5.78585e-05	3.59979e-05	8.06897e-05	4.38901e-05	6.18396e-05	2.4071e-05	3.99802e-05	2.00805e-05	3.8057e-05	5.18368e-05	3.59786e-05	3.20241e-05	5.1809e-05	1.41128e-05	4.18844e-05	2.40216e-05	2.99711e-05	3.58846e-05	2.79686e-05	2.397e-05	3.98833e-05	3.39402e-05	1.80286e-05	2.58994e-05	3.19062e-05	1.99609e-05	1.79634e-05	1.40484e-05	1.79841e-05	2.19185e-05	2.39393e-05	1.04635e-07	8.05671e-06	3.77972e-05	1.79376e-05	1.19792e-05	6.01644e-06	1.99217e-05	6.02673e-06	1.19842e-05	3.18417e-05	6.00525e-06	1.59272e-05	2.78585e-05	1.19482e-05	1.19521e-05	7.9896e-06	1.59272e-05	6.00512e-06	1.391e-05	7.99798e-06	5.99178e-06	1.19448e-05	5.97618e-06	5.97414e-06	1.19464e-05	2.25797e-08	1.06614e-08	7.95954e-06	8.13715e-09	1.13868e-08	5.96067e-06	5.96103e-06	2.00874e-06	1.61762e-09	2.58081e-05	1.19207e-05	1.07115e-09	5.96972e-06	7.93772e-06	1.20192e-09	2.27257e-09	1.60951e-09	6.79061e-11	2.06991e-09	6.43389e-09	4.49158e-12	1.72849e-11	1.44397e-10	4.75366e-09	7.94205e-06	1.45211e-10	7.16682e-10	0	0	0	4.42427e-10	0	0	0	0	0	0
d3_7	0.00349138	3.40972e-05	6.27934e-05	5.19012e-05	5.19398e-05	4.79288e-05	6.18874e-05	3.20267e-05	4.99253e-05	4.1959e-05	3.99567e-05	4.38539e-05	5.38538e-05	3.79388e-05	4.98605e-05	4.38984e-05	2.00618e-05	4.19291e-05	2.00786e-05	3.40279e-05	3.98947e-05	5.58034e-05	5.27898e-05	1.60536e-05	4.38449e-05	2.10891e-05	6.36855e-05	4.77907e-05	6.12892e-06	2.59237e-05	5.87063e-05	6.06268e-06	6.06961e-06	4.97442e-05	2.19416e-05	2.59476e-05	1.39643e-05	2.09114e-06	3.7785e-05	1.40325e-05	1.99305e-05	2.78684e-05	1.39325e-05	9.0213e-06	1.59371e-05	1.20058e-05	1.99097e-05	3.18174e-05	1.19723e-05	2.78548e-05	2.97697e-08	1.19722e-05	3.34243e-05	6.01723e-06	2.18753e-05	2.03928e-06	1.79062e-05	7.98421e-06	3.95063e-08	1.7893e-05	4.0324e-08	1.38962e-05	5.97957e-06	1.54792e-08	2.00723e-06	5.97296e-06	1.819e-09	7.95831e-06	2.11045e-09	1.34132e-08	5.99787e-06	1.75343e-08	9.71937e-09	4.60703e-09	2.0009e-06	3.47145e-09	2.50138e-09	1.46271e-08	5.94568e-06	3.57058e-09	5.96038e-06	2.03623e-09	0	2.53393e-09	1.19502e-11	9.55618e-11	5.69587e-12	1.27901e-10	1.99647e-06	0	3.76751e-09	7.21213e-10	1.04762e-10	2.56307e-09	1.64944e-09	7.44732e-09	0	0	0
d3_8	0.00259494	5.98558e-05	2.41009e-05	4.00243e-05	5.18632e-05	3.99405e-05	2.61234e-05	3.79584e-05	2.01429e-05	5.38557e-05	3.39845e-05	4.89345e-05	4.19153e-05	3.99596e-05	4.5882e-05	4.79265e-05	5.38408e-05	1.41487e-05	3.39665e-05	7.56343e-05	3.79528e-05	2.39929e-05	3.3928e-05	7.95641e-05	6.374e-05	5.3794e-05	1.20464e-05	2.99944e-05	5.47454e-05	1.40404e-05	4.38508e-05	1.20558e-05	3.19155e-05	2.98624e-05	4.37876e-05	4.57785e-05	2.59258e-05	1.39942e-05	2.98817e-05	6.06224e-06	3.38306e-05	2.6893e-05	2.98707e-05	1.79554e-05	1.99398e-05	1.79213e-05	3.18065e-05	6.02928e-06	8.01443e-06	1.79143e-05	1.99309e-05	1.79104e-05	5.99538e-06	1.39556e-05	2.97972e-05	5.99539e-06	1.59071e-05	5.98977e-06	4.04291e-06	3.92211e-08	3.71954e-08	7.97831e-06	5.99348e-06	1.395e-05	4.87864e-08	5.98247e-06	7.95873e-06	5.98407e-06	1.19293e-05	5.96919e-06	5.96126e-06	1.0384e-08	9.98041e-11	5.96637e-06	4.88084e-09	1.19705e-08	2.59818e-09	6.0461e-09	1.42498e-08	1.29727e-09	2.89389e-08	5.97826e-06	1.10067e-11	1.99213e-06	1.64034e-10	8.42459e-11	4.62777e-12	1.3732e-10	8.41006e-09	1.93004e-09	1.00384e-11	0	0	0	1.84168e-09	0	0	0	0
d3_9	0.00195868	1.01623e-05	2.01349e-05	3.20835e-05	3.39855e-05	2.11204e-05	4.30227e-05	2.80274e-05	5.38715e-05	2.40723e-05	2.00798e-05	1.2155e-05	3.10519e-05	4.39706e-05	5.18641e-05	5.57856e-05	5.57999e-05	8.19143e-06	2.20198e-05	4.88349e-05	2.00784e-05	2.21252e-05	1.40269e-05	6.6692e-05	1.80017e-05	2.39232e-05	4.7793e-05	3.39159e-05	2.19941e-05	2.3038e-05	3.38421e-05	5.7744e-05	3.78636e-05	3.78082e-05	2.99046e-05	2.59834e-05	1.79685e-05	6.09287e-06	2.79624e-05	3.18754e-05	2.19795e-05	1.79444e-05	3.38222e-05	1.19658e-05	1.79431e-05	8.08051e-06	1.19996e-05	1.19699e-05	3.57999e-05	1.991e-05	1.19732e-05	2.03264e-06	1.98854e-05	6.02868e-06	2.78481e-05	6.01429e-06	1.99094e-05	9.97566e-06	5.99194e-06	1.61395e-08	5.97744e-06	1.98671e-05	2.58073e-08	5.98595e-06	1.19094e-05	1.19231e-05	1.5385e-08	5.96479e-06	1.38853e-05	5.97961e-06	5.95385e-06	4.17614e-09	6.0781e-09	7.82702e-09	1.78931e-05	8.09683e-10	5.974e-06	1.28447e-08	6.23323e-09	1.19205e-05	3.81366e-09	5.97576e-06	2.5411e-10	1.69924e-09	5.21995e-09	7.0613e-10	1.58477e-09	7.9436e-06	1.22277e-09	0	4.81819e-11	0	0	1.03384e-11	1.96737e-11	3.48783e-10	1.80717e-09	2.12974e-09	0
