	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62	d1_63	d1_64	d1_65	d1_66	d1_67	d1_68	d1_69	d1_70	d1_71	d1_72	d1_73	d1_74	d1_75	d1_76	d1_77	d1_78	d1_79	d1_80	d1_81	d1_82	d1_83	d1_84	d1_85	d1_86	d1_87	d1_88	d1_89	d1_90	d1_91	d1_92	d1_93	d1_94	d1_95	d1_96	d1_97	d1_98
d3_0	0	0.116866	0.057142	0.0373839	0.0269836	0.0208046	0.0161079	0.0135873	0.0108215	0.00884919	0.00776046	0.0062675	0.00564969	0.00494982	0.00420825	0.00341221	0.00317318	0.00267119	0.00220807	0.00213289	0.00171139	0.00156212	0.00131177	0.00105823	0.000811386	0.000816583	0.000731309	0.000554247	0.000465052	0.000448103	0.000379434	0.00039423	0.000191942	0.000196132	0.000171134	0.000153824	0.000163985	0.000113523	0.000101861	9.72919e-05	8.13162e-05	5.97921e-05	4.43889e-05	3.83112e-05	1.46052e-05	2.04039e-05	1.87499e-05	9.73068e-06	3.4092e-05	1.06406e-05	1.5901e-05	6.54478e-06	2.05316e-06	8.2926e-06	5.41481e-06	6.62027e-07	1.0132e-05	1.00431e-08	4.31443e-06	6.50164e-08	1.14351e-09	2.41838e-07	1.38737e-07	6.17771e-10	4.40164e-10	3.39642e-10	3.47546e-10	2.41093e-10	9.63087e-11	1.31653e-10	8.92393e-09	0	2.2238e-10	1.96428e-11	0	0	1.33165e-13	0	1.02126e-11	0	0	1.64839e-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.131654	9.90487e-05	9.87719e-05	6.71057e-05	5.85094e-05	8.59452e-05	9.43516e-05	7.28463e-05	6.07785e-05	6.93579e-05	4.95919e-05	4.08918e-05	3.87238e-05	0.000104254	4.62941e-05	4.05593e-05	3.71086e-05	5.47179e-05	5.66699e-05	2.27734e-05	3.65903e-05	2.72984e-05	2.29019e-05	4.27012e-05	3.37465e-05	1.81261e-05	6.89492e-06	1.36885e-05	2.26969e-05	1.13412e-05	1.22583e-05	8.49725e-06	2.14163e-05	1.26545e-05	7.80988e-06	1.45489e-05	3.69006e-06	5.1591e-06	9.00414e-06	1.4453e-05	3.35809e-06	4.47387e-06	5.0593e-06	8.90568e-07	1.25174e-05	1.31824e-05	1.43074e-06	1.11645e-07	1.50616e-07	2.13682e-06	1.17786e-06	2.71396e-08	2.06509e-07	3.60581e-07	1.31601e-08	1.03656e-05	1.67813e-08	7.59662e-08	1.3917e-07	1.06622e-09	8.62336e-10	7.55588e-10	1.04562e-09	7.60056e-10	7.71487e-09	2.84844e-08	1.4946e-07	6.33835e-10	1.46803e-10	1.85724e-10	1.47504e-10	1.91454e-10	1.09133e-09	0	0	3.41211e-11	0	1.48147e-11	0	0	0	3.71818e-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_2	0.0450412	0.000101938	9.48411e-05	8.42904e-05	5.9022e-05	8.57031e-05	7.59484e-05	7.69991e-05	7.41564e-05	4.77624e-05	6.7934e-05	9.03464e-05	6.39838e-05	6.35988e-05	3.03288e-05	5.16712e-05	2.9276e-05	4.38156e-05	4.79721e-05	2.02334e-05	2.78343e-05	2.41007e-05	3.3528e-05	4.34162e-05	4.18139e-05	3.18059e-05	4.46256e-06	2.45333e-05	9.58134e-06	4.48365e-05	1.37403e-05	6.27774e-06	1.01367e-05	1.68887e-05	5.39589e-06	6.55007e-06	1.6562e-05	2.94985e-06	3.34953e-06	4.75554e-07	4.37504e-06	3.69956e-06	8.20965e-06	8.45313e-07	6.62337e-07	1.24603e-07	4.83511e-06	1.3259e-06	9.32405e-09	4.07358e-06	2.79286e-07	4.408e-09	3.34115e-06	3.17873e-09	9.44897e-06	1.41284e-06	1.21842e-07	7.40104e-09	1.77361e-06	1.62853e-07	4.6995e-08	1.19948e-09	1.64869e-07	8.39999e-10	8.69442e-10	9.00029e-10	9.87229e-11	3.01571e-10	2.0575e-07	2.20139e-11	5.29493e-11	1.56652e-10	4.69315e-06	0	0	0	0	0	1.92308e-10	0	0	2.96717e-11	0	0	2.07597e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_3	0.0206963	0.000121402	9.60146e-05	5.44782e-05	0.000106796	7.41165e-05	7.28219e-05	5.90576e-05	6.99781e-05	8.11962e-05	6.97281e-05	8.56224e-05	5.91763e-05	4.70095e-05	7.6631e-05	5.83406e-05	3.96728e-05	5.00621e-05	5.54549e-05	4.19142e-05	6.04507e-05	5.32956e-05	4.84563e-05	2.69312e-05	3.83478e-05	5.08661e-05	4.72419e-05	1.90126e-05	3.16731e-05	2.75931e-05	2.57468e-05	3.26513e-05	8.70051e-06	1.61424e-05	8.87728e-06	1.46352e-05	1.87062e-05	7.75239e-06	1.72499e-05	1.71871e-05	2.39516e-06	4.5498e-06	1.00022e-05	6.62876e-07	5.49679e-06	3.76739e-06	1.0366e-05	1.53908e-05	2.57668e-07	3.64688e-06	3.6758e-06	6.98822e-06	1.61488e-07	3.8852e-07	3.88872e-06	2.10659e-06	1.91382e-06	1.85278e-06	3.6102e-08	6.66047e-08	7.94148e-08	1.4049e-07	1.88611e-09	2.03704e-07	3.66514e-10	4.18887e-10	7.50729e-10	9.71799e-10	6.08045e-10	9.60332e-10	3.16623e-10	3.453e-11	1.59067e-10	0	5.83915e-11	0	0	0	0	2.38651e-11	7.56109e-11	0	0	0	4.64449e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_4	0.0105957	9.43241e-05	9.55044e-05	8.11612e-05	6.47848e-05	0.000106062	9.28042e-05	6.12901e-05	4.66118e-05	7.61162e-05	6.4295e-05	6.26541e-05	4.50441e-05	4.95901e-05	4.87942e-05	6.09766e-05	5.56247e-05	5.22715e-05	4.60841e-05	4.15124e-05	3.85662e-05	5.99483e-05	3.22468e-05	4.29107e-05	2.68157e-05	3.47392e-05	1.96304e-05	2.68269e-05	4.50548e-05	9.24488e-06	1.75545e-05	5.23278e-06	2.05674e-05	1.67867e-05	1.41157e-05	3.26874e-05	3.3464e-05	6.96428e-06	2.10107e-05	1.6937e-05	1.31617e-05	1.76114e-05	1.34205e-05	7.5838e-06	2.19874e-05	8.72455e-06	5.07816e-07	3.09489e-06	2.33973e-06	8.949e-06	6.40351e-06	4.76e-06	4.45575e-06	1.10698e-06	5.05218e-08	2.17004e-07	2.15425e-08	7.95962e-08	2.33154e-07	3.19998e-07	5.15668e-06	1.20913e-07	8.68243e-07	1.59211e-09	5.81233e-07	3.31829e-07	7.10912e-07	4.35509e-08	2.74513e-06	3.69046e-10	8.92943e-11	1.06642e-07	3.36584e-08	1.24341e-10	5.87808e-11	3.78717e-11	1.91511e-10	0	1.89387e-10	4.36807e-11	1.72866e-10	1.48261e-10	3.93945e-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_5	0.00578115	7.57545e-05	4.59922e-05	5.74984e-05	4.98653e-05	8.66276e-05	6.79329e-05	6.42909e-05	7.21861e-05	4.83658e-05	5.38301e-05	6.12564e-05	3.88917e-05	5.68187e-05	5.85059e-05	4.85228e-05	7.12281e-05	8.45141e-05	5.91844e-05	3.15246e-05	1.59509e-05	5.15156e-05	3.95334e-05	4.31066e-05	2.43412e-05	4.69295e-05	2.99512e-05	2.36806e-05	2.01009e-05	2.67357e-05	2.36857e-05	3.51449e-05	2.19184e-05	2.35849e-05	1.76734e-05	3.0553e-05	1.29068e-05	3.10355e-05	1.72165e-05	6.695e-06	6.08302e-06	8.03702e-06	3.40523e-06	3.28504e-06	6.75589e-06	1.06578e-05	9.03329e-06	8.99102e-06	1.49769e-05	2.21722e-06	9.00068e-06	1.00187e-05	8.1772e-06	8.66392e-06	2.88991e-06	8.84247e-07	2.80531e-06	5.47437e-07	4.44602e-07	4.24614e-06	1.08005e-05	1.76437e-06	1.6011e-09	8.88313e-07	2.36635e-06	1.70151e-09	2.36373e-09	2.3247e-09	8.3491e-10	6.87949e-10	5.15483e-10	5.15023e-06	3.03238e-07	3.32921e-10	2.03982e-10	1.21713e-10	3.2796e-11	1.06299e-06	4.25898e-11	1.97949e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_6	0.00332158	9.10443e-05	6.49283e-05	4.13286e-05	7.84351e-05	5.72397e-05	6.26653e-05	7.61727e-05	6.58175e-05	5.92629e-05	5.90018e-05	5.5166e-05	6.46507e-05	4.70188e-05	5.22333e-05	7.42753e-05	4.40381e-05	5.39892e-05	4.37221e-05	2.70057e-05	5.16214e-05	4.66938e-05	4.73704e-05	5.91712e-05	2.6052e-05	4.56392e-05	4.31279e-05	1.96558e-05	4.57558e-05	4.86715e-05	1.68719e-05	3.75988e-05	4.15035e-05	1.48059e-05	4.12379e-05	1.60235e-05	4.08846e-05	1.3577e-05	1.68966e-05	1.18544e-05	2.96797e-06	1.89916e-05	2.35068e-05	5.16865e-06	6.92952e-06	1.2117e-05	3.21723e-06	5.38268e-06	2.19814e-05	3.43717e-06	1.95632e-05	4.70977e-06	4.48709e-06	2.49937e-06	1.58328e-06	1.48487e-05	4.48765e-06	1.00884e-05	2.24734e-06	2.05612e-06	1.21428e-06	3.8419e-07	1.22767e-06	4.92061e-06	2.56253e-09	5.02418e-06	1.81472e-06	3.39526e-06	1.26418e-07	8.1213e-10	1.36682e-06	7.40521e-10	5.5415e-10	5.90841e-11	1.16992e-07	3.14681e-10	4.81795e-10	1.15138e-10	1.46999e-07	7.25653e-10	2.8659e-08	0	0	0	3.10061e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_7	0.00203577	3.82377e-05	6.35293e-05	5.35849e-05	5.15872e-05	7.50158e-05	6.89331e-05	5.45716e-05	5.30645e-05	5.58867e-05	4.63969e-05	6.82032e-05	4.95461e-05	2.95133e-05	8.50323e-05	8.23368e-05	4.61461e-05	7.43739e-05	6.84696e-05	4.3161e-05	4.8245e-05	3.75813e-05	4.06697e-05	3.73786e-05	2.06727e-05	2.77728e-05	5.2845e-05	3.35048e-05	2.23369e-05	3.46018e-05	2.82746e-05	2.83527e-05	3.1194e-05	1.04538e-05	3.9249e-05	2.83592e-05	9.2264e-06	1.82256e-05	5.33169e-06	2.62574e-05	2.12286e-05	1.21165e-05	9.65079e-06	3.04281e-05	6.76161e-06	1.20986e-05	1.31189e-05	1.63229e-05	3.35039e-06	4.45738e-06	5.30553e-06	1.41126e-05	1.48008e-06	3.67894e-06	1.32442e-05	6.43335e-06	2.53453e-06	8.39371e-06	4.62947e-07	4.08146e-06	1.01452e-06	2.11211e-06	4.72657e-06	1.17518e-06	3.09879e-07	1.24939e-05	2.2066e-06	4.5876e-06	1.44827e-06	8.9903e-08	1.16562e-09	2.88564e-06	6.51304e-10	3.56638e-08	8.30552e-07	2.09831e-11	9.80311e-10	0	5.31569e-10	1.73938e-07	1.75816e-11	8.0635e-11	5.32904e-10	0	0	0	0	1.57752e-10	0	2.89378e-10	0	0	0	0	0	0	0	0	0
d3_8	0.00121682	6.08799e-05	8.19729e-05	5.28913e-05	7.97477e-05	7.04207e-05	7.2225e-05	9.65469e-05	7.30626e-05	7.88056e-05	6.68321e-05	6.0385e-05	5.29192e-05	5.138e-05	7.1535e-05	4.74512e-05	4.25716e-05	5.36144e-05	7.14593e-05	7.88967e-05	5.03751e-05	3.99921e-05	5.11838e-05	4.97589e-05	3.23094e-05	3.43621e-05	4.17874e-05	4.16562e-05	3.36988e-05	4.14367e-05	2.65503e-05	4.1939e-05	1.39539e-05	2.18138e-05	3.67036e-05	2.88518e-05	4.71357e-05	1.85839e-05	2.04355e-05	2.27637e-05	2.09689e-05	1.18042e-05	2.76585e-05	1.53225e-05	6.36762e-06	7.52141e-06	2.26366e-06	1.95373e-05	3.88152e-06	1.0415e-05	1.08595e-05	1.63633e-06	5.94828e-06	1.08706e-05	3.81247e-07	3.03527e-07	3.45417e-06	9.07098e-06	5.62728e-07	1.32425e-05	1.62031e-06	1.72731e-07	4.93135e-08	4.6727e-06	2.32355e-06	4.11696e-08	9.94114e-08	9.83186e-07	2.20625e-07	5.97644e-08	1.90885e-06	1.85009e-09	9.35936e-10	4.41581e-10	3.29545e-06	3.28079e-10	5.69705e-08	1.71093e-08	2.5876e-10	1.69171e-07	0	5.70527e-08	6.23956e-10	1.24138e-10	8.83185e-13	9.18292e-11	2.64417e-10	0	1.73114e-11	0	0	0	0	0	0	0	0	0	0
d3_9	0.000827656	9.52758e-05	5.78646e-05	6.97227e-05	8.5695e-05	5.6833e-05	7.68969e-05	7.36455e-05	7.45549e-05	5.0441e-05	6.46733e-05	6.73126e-05	9.58986e-05	5.62164e-05	4.90039e-05	4.13611e-05	5.16114e-05	8.92654e-05	5.5997e-05	5.38134e-05	7.00425e-05	2.57867e-05	4.63713e-05	3.61777e-05	3.00299e-05	2.38809e-05	4.50715e-05	5.41538e-05	3.6806e-05	3.11741e-05	3.55591e-05	2.27394e-05	3.65725e-05	2.99627e-05	3.9535e-05	3.92808e-05	4.21941e-05	2.78176e-05	2.63798e-05	1.5386e-05	7.85206e-06	1.10494e-05	3.82614e-05	1.94889e-05	1.60711e-05	1.58557e-05	1.28229e-05	1.11551e-05	2.92652e-06	8.19816e-06	5.87986e-06	7.66724e-06	5.5436e-06	8.83805e-06	3.54539e-06	1.67085e-05	2.63747e-06	1.59641e-05	8.1372e-06	1.2619e-06	2.22916e-07	4.10032e-06	4.53173e-06	2.92177e-06	1.16045e-06	1.15233e-05	8.96038e-06	3.62608e-09	2.21838e-06	1.99687e-06	8.33122e-06	9.98677e-09	8.72982e-08	1.58385e-09	3.76594e-06	1.62185e-09	2.88919e-10	7.22453e-08	7.34425e-08	1.61173e-11	2.09802e-07	5.77509e-06	0	1.31261e-09	1.27464e-08	0	6.51621e-08	1.93973e-10	0	0	0	3.23521e-10	0	0	0	0	0	0	0
