	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94
d3_0	0	0.0229686	0.0116976	0.0079362	0.00621211	0.00502042	0.00435746	0.00373428	0.00337219	0.00313615	0.00271932	0.00253612	0.00244858	0.00230647	0.00218577	0.00210087	0.0019954	0.00196229	0.00186373	0.0016975	0.00175133	0.00169453	0.00156199	0.00156018	0.00155045	0.00152332	0.00150043	0.00148089	0.00146105	0.00136022	0.00134376	0.00131047	0.00130693	0.0013234	0.0012142	0.00124101	0.00122539	0.0012129	0.00114709	0.00117466	0.00121483	0.00102963	0.00116591	0.00116883	0.00108864	0.00114193	0.00115135	0.00114134	0.00111241	0.00111235	0.00107297	0.00102937	0.000952574	0.000962065	0.000954767	0.000919462	0.000902393	0.00103273	0.000988405	0.000968007	0.000969067	0.000941811	0.00102948	0.000933942	0.000926751	0.000888694	0.00100626	0.000887511	0.00100251	0.000989857	0.000855097	0.000923463	0.000819327	0.00101096	0.000901092	0.000930806	0.00091265	0.000863564	0.00088677	0.000875942	0.000869733	0.000855447	0.000912617	0.000848852	0.000838906	0.000907916	0.00083792	0.000844341	0.00082575	0.000841156	0.00081376	0.000809935	0.000783172	0.00100112	0.218468
d3_1	0.106646	9.02718e-07	0	0	1.03373e-06	1.08011e-06	0	6.61561e-07	0	0	0	2.91086e-06	0	0	6.34072e-06	0	0	0	0	1.07518e-05	3.95892e-07	7.20251e-06	1.49334e-06	3.37359e-07	6.53137e-06	1.26384e-06	0	0	2.17751e-07	0	0	0	0	9.85337e-06	0	1.81874e-08	2.66025e-06	4.64898e-08	0	1.75596e-07	0	0	0	0	2.38177e-06	0	0	3.18181e-06	1.0759e-06	1.35904e-07	0	2.12909e-07	0	0	0	0	0	2.10845e-06	8.40156e-07	0	0	0	2.75366e-07	0	3.288e-06	0	0	6.83869e-08	0	0	3.04779e-06	0	0	2.29567e-07	0	6.14072e-06	7.22374e-07	7.03274e-07	0	0	0	0	0	0	0	0	1.03881e-07	2.6648e-06	0	1.64463e-06	0	2.29921e-07	0	6.9423e-07	0.000419368
d3_2	0.0366116	0	2.60615e-06	2.01021e-07	0	0	0	6.72367e-07	0	2.8316e-06	0	0	3.00825e-07	0	0	5.10127e-06	0	0	6.04125e-08	0	0	1.40312e-07	0	0	0	0	0	4.03687e-07	0	0	1.20247e-06	0	7.03636e-06	0	0	0	0	0	5.13542e-07	0	0	2.11118e-06	0	0	0	2.88477e-07	3.76081e-06	0	0	6.39408e-06	2.53318e-06	0	9.79043e-06	4.17002e-06	0	0	0	7.72524e-06	0	0	3.76261e-06	4.1034e-06	0	1.44135e-06	0	0	0	0	1.23547e-06	8.60249e-06	0	0	7.24873e-07	0	0	0	0	0	0	2.57819e-06	0	1.11084e-06	0	0	0	0	0	0	2.2935e-07	0	0	5.62516e-06	0	0	0.000464482
d3_3	0.0173951	0	0	0	6.06522e-06	5.93851e-08	0	0	0	2.20765e-06	0	0	1.37943e-06	0	1.4032e-07	0	0	0	0	0	0	0	0	0	0	1.02184e-06	0	6.14054e-06	0	0	3.1532e-07	0	1.04331e-06	0	0	0	0	0	4.38186e-06	1.65563e-06	0	1.96474e-06	0	0	4.67493e-06	8.78263e-07	0	1.0494e-06	6.33388e-06	1.7151e-06	5.94425e-07	1.64561e-07	0	0	0	0	0	0	0	6.35665e-08	7.12032e-08	2.88506e-06	9.79e-07	5.35374e-06	0	0	0	5.42508e-06	0	0	0	0	0	0	0	0	9.96512e-07	0	0	0	4.67007e-07	0	0	4.4925e-06	0	0	0	8.48137e-08	0	3.41152e-06	0	0	0	1.06088e-06	0.000469626
d3_4	0.00972173	0	0	0	4.12646e-08	0	0	0	0	0	0	0	0	0	0	8.83017e-06	0	6.82096e-07	0	0	0	3.08968e-06	0	0	0	0	0	8.7847e-07	0	0	0	3.2004e-07	2.74738e-06	0	0	0	0	2.99628e-06	0	3.72875e-07	0	0	0	0	1.56293e-05	0	0	2.54451e-06	0	5.6517e-06	0	0	0	0	2.56127e-06	0	3.02943e-06	0	0	0	0	0	0	4.92431e-06	0	0	0	0	5.9649e-07	0	5.02828e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68217e-06	0	0	6.17982e-06	3.75444e-06	0	0	0	0.000449627
d3_5	0.0062003	0	0	0	0	3.18102e-07	0	0	6.79429e-07	3.19652e-07	0	2.54037e-06	0	1.46633e-06	0	0	0	1.08866e-07	2.14694e-06	0	1.43577e-06	0	3.08399e-07	0	0	2.67248e-06	5.08262e-06	0	0	6.65867e-06	0	3.13067e-06	0	0	0	1.37526e-06	1.91225e-06	4.1472e-06	2.01023e-06	0	0	0	0	5.69914e-07	0	0	0	7.8724e-08	0	0	0	0	0	4.21809e-06	9.70943e-07	6.42375e-06	0	6.55163e-07	0	0	0	0	0	4.1629e-06	6.55861e-07	1.17357e-07	5.91141e-06	0	0	0	4.8896e-07	0	0	1.41479e-06	0	2.08452e-05	0	2.37669e-06	0	5.06728e-06	0	6.81785e-07	1.48339e-06	0	0	0	5.208e-06	0	0	0	8.84976e-07	7.84775e-07	0	0	0.000407864
d3_6	0.00435632	1.08044e-06	0	0	0	0	8.18547e-07	2.17887e-06	2.71952e-06	0	0	0	0	0	8.84744e-08	4.00849e-08	0	0	2.24686e-06	0	3.79721e-06	0	0	0	1.76025e-07	0	2.02932e-06	1.23536e-06	0	0	0	0	0	0	0	0	7.36627e-07	0	5.70895e-07	1.10478e-06	0	1.90212e-06	5.95243e-06	0	0	1.5109e-06	0	6.06046e-07	1.38221e-06	2.09985e-07	6.95409e-07	0	0	1.24991e-05	3.93745e-06	0	2.39625e-06	2.15496e-06	0	0	0	0	2.50495e-06	0	0	0	0	1.65939e-06	0	0	0	0	0	0	1.14605e-05	0	0	7.59792e-06	0	0	7.91712e-07	0	2.84087e-06	0	0	0	0	0	0	2.07441e-06	6.99412e-07	8.6379e-07	2.01194e-06	7.22877e-07	0.000437075
d3_7	0.00340477	0	0	0	4.95551e-06	3.50652e-07	0	1.40184e-06	0	1.86377e-06	0	0	0	0	0	0	3.2986e-06	0	0	0	0	0	1.83918e-06	5.12231e-06	7.49622e-06	0	0	0	0	0	2.50084e-06	0	0	0	2.40742e-06	0	4.24098e-07	1.52594e-06	1.63371e-06	0	0	0	0	0	7.46039e-06	2.82948e-06	0	0	0	0	0	3.22816e-06	0	0	1.03178e-05	0	1.70075e-07	0	0	4.3366e-06	0	0	0	0	1.15851e-06	0	1.60218e-07	0	0	0	2.77897e-06	1.06258e-05	9.82782e-07	0	4.95395e-07	0	0	3.69958e-06	3.08765e-07	5.76103e-08	2.18499e-06	5.93266e-06	1.43993e-06	0	0	0	0	3.7939e-07	0	0	6.35697e-08	0	0	0	0.000420679
d3_8	0.0028673	2.42603e-06	1.11539e-06	8.40448e-07	0	4.12879e-06	0	7.2028e-07	0	0	0	0	1.06752e-06	0	1.92335e-06	0	0	0	0	7.08185e-07	0	1.2252e-06	6.77412e-07	0	0	0	9.12426e-07	2.08508e-06	0	2.88395e-06	0	7.76984e-07	5.91672e-06	3.26719e-06	0	0	0	0	4.71465e-06	4.06252e-06	1.36506e-06	0	0	0	0	0	2.68823e-07	9.01467e-07	7.48751e-06	2.48365e-06	0	0	0	1.01445e-05	0	0	2.63958e-06	0	0	0	1.49201e-06	3.49711e-07	0	0	1.0432e-05	0	0	5.62923e-07	5.08552e-06	0	0	0	2.77123e-06	0	0	2.30703e-06	0	2.53584e-06	0	4.73878e-07	0	0	0	0	1.55556e-06	2.83012e-07	0	2.73335e-08	0	1.05533e-06	0	2.09838e-06	0	1.7468e-06	0.000415965
d3_9	0.00241881	0	2.31563e-06	1.34425e-06	2.87641e-06	0	0	0	0	1.62807e-06	0	3.80847e-06	7.62266e-06	2.35254e-06	0	1.26011e-05	0	0	0	0	2.74785e-06	1.80691e-06	7.65364e-06	0	0	0	0	0	0	0	0	6.09114e-06	0	0	0	0	4.10351e-08	0	0	0	8.81591e-06	3.84472e-07	0	0	0	9.15645e-07	2.14318e-06	1.75926e-06	5.09774e-06	0	2.45132e-06	0	2.72946e-06	5.25757e-07	0	1.38585e-06	3.30694e-06	0	1.96619e-06	0	0	0	1.26722e-06	0	1.9621e-06	0	5.92116e-07	2.66712e-07	8.13082e-08	0	9.60413e-07	4.60072e-06	1.32071e-06	0	5.09314e-07	0	0	0	0	5.96646e-06	0	0	0	0	0	0	0	6.69586e-06	0	0	0	0	1.33462e-07	1.68213e-06	0.00041117
