	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94
d3_0	0	0.0354433	0.0183522	0.0128999	0.00987171	0.00813863	0.00703893	0.00625567	0.00550054	0.00491558	0.00459733	0.00454739	0.00411185	0.00391746	0.00374168	0.00337999	0.00333584	0.00332549	0.00312139	0.00312641	0.00285589	0.00285681	0.00267008	0.00292146	0.0026675	0.00254849	0.00261008	0.00249594	0.00264897	0.00219318	0.00224631	0.00245693	0.0022189	0.0022	0.00236668	0.00220561	0.00217444	0.00217908	0.00223591	0.0020595	0.00209564	0.00196991	0.00210142	0.00194455	0.00185711	0.00205518	0.00197409	0.00191811	0.00167546	0.00199317	0.00182924	0.00168188	0.00176726	0.00171306	0.00182944	0.001844	0.0019173	0.0018888	0.00179938	0.0018527	0.00190552	0.00173785	0.00166311	0.00182095	0.00168233	0.00167745	0.00163345	0.00165831	0.00172977	0.00168943	0.00158097	0.0017258	0.00165784	0.0016545	0.00163963	0.00166648	0.00166705	0.00158257	0.00156145	0.00160387	0.00172057	0.00156887	0.00157343	0.00164801	0.00151272	0.00140574	0.00166109	0.00161416	0.00148496	0.0015584	0.00142875	0.00161106	0.00158726	0.00145258	0.137691
d3_1	0.0651034	2.02222e-09	1.88943e-05	4.36045e-06	1.5741e-09	6.12214e-10	4.48641e-10	8.71942e-06	4.36434e-06	8.71893e-06	4.35966e-06	2.21158e-09	8.72013e-06	2.54894e-10	2.56368e-09	8.61398e-11	1.01751e-05	1.45633e-06	8.9169e-10	4.36155e-06	7.13416e-10	5.81492e-06	4.35879e-06	4.36057e-06	3.21437e-10	1.32062e-09	1.01753e-05	1.43148e-09	4.36063e-06	1.25388e-09	1.1629e-05	1.79404e-09	4.36217e-06	4.36049e-06	1.0704e-09	0	0	8.72058e-06	5.81492e-06	0	4.36135e-06	5.81275e-06	3.27401e-10	1.45589e-06	4.36089e-06	1.45499e-06	0	0	5.81458e-06	4.35942e-06	1.45505e-06	4.36075e-06	5.81416e-06	1.45398e-06	1.53479e-09	5.81628e-06	5.81555e-06	7.26935e-06	8.72082e-06	0	4.36046e-06	1.45332e-05	5.81341e-06	5.8151e-06	1.19202e-09	1.24012e-09	4.36099e-06	1.45452e-06	6.94803e-10	5.81359e-06	4.36067e-06	1.01725e-05	8.72169e-06	8.72223e-06	4.97485e-10	1.46579e-10	2.11593e-09	1.83104e-09	1.01732e-05	4.363e-06	1.10615e-10	4.36077e-06	1.56164e-09	2.104e-09	2.90774e-06	1.87122e-09	9.9989e-10	1.92385e-09	4.36098e-06	0	4.36124e-06	7.4849e-11	0	5.81449e-06	0.00042437
d3_2	0.0303576	9.3039e-10	2.28007e-10	1.45443e-06	0	6.53924e-06	4.36049e-06	3.08191e-09	5.71944e-11	1.45484e-06	4.36217e-06	5.81409e-06	1.53019e-09	6.58989e-10	5.7836e-10	1.45321e-05	5.81357e-06	1.05306e-09	4.3589e-06	4.36133e-06	8.72305e-06	5.71151e-10	0	1.45512e-06	0	4.36029e-06	4.3601e-06	5.81215e-06	5.81764e-06	5.81323e-06	5.81306e-06	4.3604e-06	4.36181e-06	4.35897e-06	0	0	4.35969e-06	1.88585e-09	4.35879e-06	4.36128e-06	0	8.25873e-10	4.36045e-06	0	1.2797e-09	4.3603e-06	1.74396e-05	1.94415e-09	4.36055e-06	5.8139e-06	1.45504e-06	5.81389e-06	4.36003e-06	4.3612e-06	5.81638e-06	8.72081e-06	2.70753e-10	6.34162e-10	1.53869e-09	0	0	0	0	1.45436e-06	5.81554e-06	7.28163e-07	0	5.81214e-06	5.83373e-10	1.09007e-05	1.45453e-06	1.45409e-06	7.26866e-06	0	1.87545e-09	4.35879e-06	5.81358e-06	4.35996e-06	0	0	5.81601e-06	1.01725e-05	7.26785e-06	4.35937e-06	4.36111e-06	5.81346e-06	0	4.3598e-06	1.01285e-10	1.16268e-05	4.71185e-10	4.36218e-06	5.81194e-06	8.71807e-06	0.000475248
d3_3	0.0188955	1.01753e-05	4.35879e-06	4.36496e-06	8.72042e-06	5.81386e-06	1.16296e-05	8.72361e-06	8.71758e-06	0	8.71758e-06	4.35997e-06	1.4542e-06	8.72147e-06	4.36109e-06	1.88969e-05	1.39298e-09	8.62685e-10	4.36078e-06	1.45576e-06	1.45432e-06	0	2.00459e-09	5.81457e-06	4.35893e-06	4.36144e-06	1.46832e-09	1.45393e-06	0	0	2.71081e-09	4.36333e-06	1.45485e-06	8.51016e-10	1.65333e-09	9.20944e-10	1.45379e-06	8.71951e-06	1.55862e-09	0	1.01754e-05	0	1.45392e-06	2.64677e-10	1.86038e-09	4.36047e-06	5.52673e-10	4.35911e-06	1.09034e-05	0	5.81363e-06	8.72098e-06	5.81455e-06	2.65373e-09	4.36068e-06	0	1.45453e-06	8.72244e-06	5.24213e-09	4.35879e-06	6.34303e-11	8.72078e-06	4.35963e-06	1.3078e-05	0	0	4.36168e-06	0	5.81534e-06	0	4.35961e-06	8.72248e-06	0	5.81264e-06	4.02499e-10	0	4.36056e-06	1.45487e-06	0	5.81349e-06	0	5.07833e-10	4.36174e-06	0	0	0	8.71914e-06	1.45467e-06	5.8145e-06	0	1.45464e-06	0	1.17171e-09	4.35961e-06	0.000389505
d3_4	0.0133645	4.35995e-06	1.45309e-06	0	5.81551e-06	5.8126e-06	4.36067e-06	4.35879e-06	1.09914e-09	8.71906e-06	1.14498e-09	9.19015e-10	5.81371e-06	1.45723e-06	5.81586e-06	4.36086e-06	1.38751e-09	4.36273e-06	4.35971e-06	5.81376e-06	1.05056e-09	1.45792e-06	2.00127e-09	4.73003e-10	4.36177e-06	0	1.16267e-05	4.36052e-06	1.05222e-09	8.72054e-06	0	8.71911e-06	0	1.02462e-09	8.72037e-06	1.30819e-05	1.45455e-06	0	2.91017e-06	4.36128e-06	5.81562e-06	7.27507e-07	5.81319e-06	2.81209e-09	1.45293e-06	0	1.45335e-05	5.81343e-06	2.24582e-10	6.61272e-10	4.3604e-06	4.35982e-06	4.35879e-06	2.03299e-09	1.45487e-06	4.36007e-06	6.97572e-06	1.1111e-11	5.81456e-06	4.36154e-06	8.71988e-06	1.21044e-10	1.67443e-10	4.35952e-06	0	4.36064e-06	8.41647e-10	4.35879e-06	8.72252e-06	4.35879e-06	0	7.02501e-10	3.28801e-09	4.35883e-06	1.0177e-05	0	5.54532e-10	5.95473e-10	0	7.65376e-10	4.36127e-06	1.31822e-09	6.18569e-10	0	0	4.36064e-06	2.17983e-06	4.36116e-06	5.81527e-06	1.45414e-06	8.71961e-06	4.3602e-06	8.72033e-06	4.49344e-10	0.000382229
d3_5	0.0100809	2.18151e-06	4.36055e-06	8.72088e-06	1.32719e-09	3.05487e-10	0	1.67161e-05	0	6.54082e-06	1.21738e-09	5.81529e-06	0	1.45423e-06	4.35992e-06	8.72218e-06	4.35879e-06	1.13355e-05	0	0	5.36542e-10	1.11539e-09	4.36071e-06	5.81431e-06	5.4992e-10	9.52456e-11	5.81399e-06	0	1.01741e-05	4.36068e-06	1.45583e-06	4.36031e-06	5.81404e-06	1.45608e-06	1.16291e-05	5.81515e-06	5.81543e-06	0	0	0	1.45492e-06	4.36075e-06	1.74922e-09	3.33797e-10	4.35966e-06	5.81322e-06	4.35941e-06	5.81193e-06	8.72419e-06	1.01746e-05	1.13188e-09	4.35988e-06	0	1.45492e-06	1.13737e-09	4.36113e-06	2.14621e-10	1.30003e-09	4.35879e-06	1.36609e-09	7.26779e-06	4.36172e-06	1.27148e-09	4.70947e-10	7.99473e-06	6.90052e-10	3.98572e-10	1.13936e-10	0	4.35948e-06	4.36097e-06	4.3606e-06	5.81526e-06	8.72046e-06	0	4.3602e-06	4.36132e-06	8.71983e-06	1.45438e-06	4.3609e-06	1.45479e-06	4.3644e-06	1.45649e-06	1.45335e-06	0	4.35902e-06	6.83061e-10	0	1.45521e-06	0	0	1.01723e-05	0	4.35916e-06	0.000414209
d3_6	0.00786067	1.13682e-09	1.16263e-05	1.45438e-06	0	4.36019e-06	9.04748e-10	4.36047e-06	7.26988e-06	4.35879e-06	4.36002e-06	0	4.35988e-06	7.88004e-10	1.45395e-06	4.36133e-06	3.91644e-10	1.45442e-06	1.00704e-09	7.2679e-06	1.01754e-05	9.28543e-10	1.45309e-06	5.81339e-06	4.36395e-06	6.54099e-06	1.45398e-06	0	0	1.45314e-06	3.13597e-10	4.35887e-06	1.90301e-09	2.9092e-06	5.81577e-06	2.29097e-10	4.36019e-06	0	5.81394e-06	4.36028e-06	8.72323e-06	4.36056e-06	0	4.36221e-06	1.4552e-06	8.14477e-10	4.36029e-06	5.81764e-06	4.36097e-06	2.28995e-09	1.18619e-09	8.72045e-06	3.9413e-09	4.99943e-10	0	4.36054e-06	1.30799e-05	1.09792e-10	5.81593e-06	5.81264e-06	8.72182e-06	1.19319e-09	1.01712e-05	0	1.63732e-09	3.72156e-10	4.36053e-06	5.48199e-10	0	1.45339e-05	8.7213e-06	1.01729e-05	1.26292e-09	8.72044e-06	1.4545e-06	4.36015e-06	5.81413e-06	5.81619e-06	0	0	1.45501e-06	4.35879e-06	1.16294e-05	4.35987e-06	4.36069e-06	2.21657e-09	8.72324e-06	1.45463e-06	1.4639e-09	0	4.36067e-06	4.36069e-06	1.53786e-09	8.71811e-06	0.000403319
d3_7	0.00642415	1.4572e-06	1.45479e-06	1.56557e-09	4.36093e-06	9.91955e-10	6.99047e-10	5.81381e-06	2.53113e-10	1.45454e-06	4.3604e-06	4.3607e-06	1.01719e-05	0	0	9.68022e-10	4.36139e-06	8.72154e-06	2.77694e-10	1.36757e-09	4.3599e-06	4.36136e-06	4.3608e-06	5.81342e-06	7.26732e-06	4.35963e-06	1.01736e-05	5.88664e-10	1.45604e-06	5.81511e-06	0	4.41772e-10	4.36013e-06	8.92662e-11	4.36092e-06	9.11224e-10	1.01756e-05	1.54271e-09	8.72301e-06	0	4.35909e-06	3.86732e-11	0	1.93102e-09	1.01715e-05	4.36171e-06	2.26066e-09	0	9.4479e-06	0	1.021e-09	9.28361e-10	0	8.9762e-10	4.36149e-06	8.71993e-06	9.99792e-10	1.01728e-05	0	5.81405e-06	1.45447e-06	4.35939e-06	8.72372e-06	0	1.4561e-06	1.01722e-05	5.81289e-06	7.23204e-10	1.01767e-05	1.76324e-09	5.81278e-06	4.35949e-06	0	4.36094e-06	8.66182e-10	2.18064e-06	0	4.35891e-06	4.36247e-06	5.81419e-06	0	0	1.48107e-09	5.69302e-10	5.81176e-06	8.72175e-06	8.71937e-06	4.88115e-10	0	0	1.01746e-05	1.30784e-05	1.45461e-06	2.90858e-06	0.000337188
d3_8	0.00531016	3.6806e-10	9.15377e-10	4.36021e-06	4.36104e-06	1.01752e-05	2.03645e-09	1.45464e-06	5.8182e-06	1.68525e-09	0	1.01742e-05	1.01741e-05	0	1.39378e-09	1.45293e-06	4.36029e-06	5.8139e-06	0	4.36211e-06	1.01729e-05	8.71996e-06	3.35218e-11	8.71844e-06	0	4.36018e-06	4.36078e-06	1.45422e-06	4.3608e-06	5.81274e-06	9.74091e-10	0	1.01739e-05	1.01732e-05	4.3611e-06	1.45543e-06	4.36061e-06	0	1.45547e-06	8.72154e-06	1.0288e-09	0	0	3.34903e-09	4.35879e-06	0	0	1.45375e-06	4.36207e-06	3.73896e-10	0	7.2703e-06	0	3.81332e-10	4.36426e-06	9.07596e-10	4.3588e-06	5.81272e-06	0	4.36018e-06	0	7.29398e-07	1.01726e-05	4.36342e-06	8.31183e-10	4.36067e-06	0	4.35978e-06	1.7934e-09	4.36046e-06	0	8.71859e-06	5.74508e-11	4.36055e-06	4.35932e-06	4.36266e-06	1.1218e-09	0	0	8.71982e-06	5.81529e-06	1.45481e-06	1.01718e-05	2.90959e-06	1.77971e-09	2.4004e-10	1.01747e-05	0	1.45585e-06	8.5296e-10	3.54613e-10	1.4541e-06	4.36271e-06	0	0.000433091
d3_9	0.00463247	1.45838e-06	1.45348e-06	1.45293e-06	4.35879e-06	0	7.27011e-06	5.81314e-06	1.31173e-09	8.72403e-06	4.36057e-06	4.36051e-06	4.35937e-06	4.36225e-06	4.35892e-06	5.8178e-06	5.81673e-06	4.277e-10	5.81549e-06	4.3599e-06	2.40775e-11	8.71935e-06	4.36048e-06	1.13147e-09	1.45372e-05	5.77643e-10	2.24474e-09	0	0	1.39064e-09	0	5.8153e-06	1.74398e-05	0	1.45501e-06	0	5.81501e-06	1.01848e-09	2.18514e-09	1.45512e-06	9.13884e-10	8.71987e-06	4.36115e-06	5.81273e-06	8.71944e-06	4.36222e-06	7.53009e-10	1.45378e-06	1.01659e-09	1.45626e-06	6.54039e-06	0	4.36008e-06	6.38414e-10	4.36135e-06	0	8.72196e-06	1.45475e-06	8.72093e-06	1.45511e-06	4.3632e-06	0	0	5.8141e-06	4.35972e-06	0	7.23124e-10	1.45308e-05	5.81517e-06	0	4.36049e-06	2.62077e-10	9.70073e-10	4.36096e-06	2.33871e-10	0	1.4546e-06	8.71873e-06	4.35932e-06	9.11303e-10	0	8.89194e-10	1.16422e-09	4.36059e-06	3.84363e-10	0	0	5.81592e-06	8.72165e-06	1.45639e-06	1.45489e-06	8.7192e-06	2.18993e-09	7.26826e-06	0.000386592
