	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94
d2_0	0	0.00925175	0.00502547	0.00370337	0.00292986	0.00258968	0.00229789	0.0021388	0.00212584	0.00192019	0.00181273	0.00173635	0.00181654	0.00169132	0.00161369	0.00151524	0.00150929	0.00150055	0.00152157	0.00145485	0.00134353	0.00132664	0.00142053	0.0013797	0.00139097	0.0013131	0.00136848	0.00117807	0.00117344	0.00115722	0.00126488	0.0013044	0.00124178	0.00126896	0.00119107	0.00119434	0.00124019	0.00128391	0.00127392	0.00114876	0.00132383	0.00123225	0.00119469	0.00116936	0.0010441	0.00111856	0.00101788	0.00104137	0.00112413	0.0013215	0.00119669	0.00115634	0.0010288	0.00112762	0.00107267	0.00109118	0.00116632	0.00126076	0.000978373	0.00117712	0.00100568	0.00100878	0.00105858	0.0010147	0.00103285	0.0011117	0.000976992	0.000982274	0.00102172	0.0011394	0.00103569	0.00109922	0.00098125	0.00106048	0.000957828	0.00110944	0.000928377	0.00101276	0.00114378	0.00109933	0.00104974	0.000983069	0.00107159	0.00106224	0.00100763	0.00104204	0.000980759	0.00099496	0.00109354	0.000938762	0.00099403	0.000923232	0.000945231	0.000990405	0.101061
d2_1	0.111803	3.83574e-09	1.13415e-05	1.92745e-08	5.68647e-06	1.90615e-06	1.51528e-05	1.91801e-06	5.67848e-06	2.45911e-05	1.13595e-05	3.02952e-05	7.86721e-09	0	2.34027e-08	7.58072e-06	1.32582e-05	9.39492e-09	7.57366e-06	5.69972e-06	5.68499e-06	2.64818e-05	1.32482e-05	1.51686e-05	5.68699e-06	3.02607e-05	1.13698e-05	1.13532e-05	7.56904e-06	5.691e-06	1.1161e-08	7.59205e-06	2.2706e-05	1.13693e-05	1.13419e-05	1.13669e-05	1.89232e-05	2.45958e-05	5.68631e-06	5.68033e-06	2.26953e-05	1.13635e-05	5.69054e-06	7.58398e-06	5.68468e-06	1.89506e-05	2.27033e-05	1.89257e-05	7.59011e-06	1.13484e-05	1.70465e-05	1.13599e-05	1.90534e-06	2.27271e-05	1.13624e-05	1.32515e-05	1.32415e-05	1.13637e-05	2.08131e-05	6.50125e-09	1.1352e-05	1.70171e-05	2.27255e-05	2.6484e-05	1.13491e-05	1.13529e-05	1.51552e-05	5.67728e-06	5.68001e-06	1.89139e-05	5.68094e-06	1.13556e-05	1.13668e-05	1.13677e-05	1.90693e-06	1.32554e-05	9.48953e-06	7.57293e-06	5.6919e-06	1.42114e-05	1.70254e-05	1.89815e-06	2.4224e-08	1.76145e-08	1.70365e-05	1.70269e-05	5.69347e-06	1.70296e-05	9.4734e-06	1.3248e-05	5.34718e-09	1.90435e-06	1.32547e-05	5.69576e-06	0.00136619
d2_2	0.0455578	1.89393e-05	1.13836e-05	1.13537e-05	1.90364e-06	1.12181e-08	1.70228e-05	2.04292e-08	7.58272e-06	5.69093e-06	3.80453e-06	5.70328e-06	5.68323e-06	1.13613e-05	2.27078e-05	1.79751e-05	1.32445e-05	1.13618e-05	2.2711e-05	3.02844e-05	1.13509e-05	5.68206e-06	6.62792e-06	1.13696e-05	6.83353e-09	1.13537e-05	2.4623e-05	1.70391e-05	1.89206e-05	1.13426e-05	1.32369e-05	5.68778e-06	5.68927e-06	1.32605e-05	1.51488e-05	7.55103e-09	1.3243e-05	1.51519e-05	6.64635e-06	1.89236e-06	1.89173e-05	7.57244e-06	1.00806e-08	2.87083e-06	5.70051e-06	5.69017e-06	1.70425e-05	1.89249e-05	1.3252e-05	1.10532e-08	1.20425e-08	5.68939e-06	1.13653e-05	1.1363e-05	1.07504e-08	1.70323e-05	5.68701e-06	1.32586e-05	1.15334e-08	1.13624e-05	1.2725e-08	5.67625e-06	2.9392e-08	2.60114e-09	7.56815e-06	5.68513e-06	1.89188e-05	7.57069e-06	5.70176e-06	1.26787e-09	2.01162e-08	1.51389e-05	3.80126e-06	2.27048e-05	5.68687e-06	5.68551e-06	5.6807e-06	5.68906e-06	1.90719e-06	7.5879e-06	3.98978e-09	1.13652e-05	2.08172e-05	1.33519e-08	1.32475e-05	1.914e-06	1.89728e-06	5.67796e-06	9.48094e-06	1.91434e-06	2.38135e-09	5.67109e-06	2.27166e-05	1.13664e-05	0.00151176
d2_3	0.0251314	1.32732e-05	1.13593e-05	2.64991e-05	5.69452e-06	1.13603e-05	1.51422e-05	3.63136e-09	5.69948e-06	1.89287e-05	1.70392e-05	1.32607e-05	2.08121e-05	1.13612e-05	2.64971e-05	1.32502e-05	1.98678e-05	5.6938e-06	3.02829e-05	5.67435e-06	7.58724e-06	5.6948e-06	1.94308e-08	1.16907e-08	1.08187e-08	7.58055e-06	1.91566e-06	2.27208e-05	1.50849e-08	1.13664e-05	2.08268e-05	5.67289e-06	5.69031e-06	1.7031e-05	5.68653e-06	9.47004e-06	4.5216e-09	1.5135e-05	2.27222e-05	5.6816e-06	1.13694e-05	5.68314e-06	1.83149e-09	2.46033e-05	7.577e-06	2.46067e-05	1.13712e-05	8.96207e-09	1.89201e-05	1.89208e-05	1.13608e-05	1.5174e-05	5.69215e-06	5.69732e-06	1.32434e-05	5.68276e-06	7.57734e-06	5.67194e-06	7.6006e-06	4.80868e-09	1.13634e-05	1.10204e-08	9.47124e-06	1.5158e-05	5.69504e-06	5.69127e-06	6.6613e-09	1.70315e-05	2.46e-05	7.58891e-06	5.71082e-06	1.67721e-08	2.08237e-05	1.51545e-05	1.90593e-06	1.70589e-05	1.89274e-05	1.13491e-05	5.69462e-06	7.57742e-06	1.89335e-05	1.13797e-05	3.02843e-05	1.89113e-05	1.95655e-09	1.90942e-06	7.57493e-06	1.17948e-08	7.58777e-06	9.47504e-06	1.89987e-06	1.89366e-05	2.27064e-05	2.83747e-05	0.00141643
d2_4	0.0156689	1.10522e-08	1.13496e-05	1.3265e-05	2.08053e-05	1.5352e-08	1.70416e-05	5.68173e-06	6.06252e-09	5.68359e-06	1.89089e-05	7.58339e-06	5.68704e-06	7.58102e-06	1.76437e-08	1.89167e-05	5.68157e-06	1.51599e-05	3.02638e-05	7.58512e-06	6.67874e-09	1.1366e-05	1.89361e-05	1.91095e-06	1.13599e-05	7.58506e-06	1.7036e-05	1.32451e-05	1.61081e-05	5.68872e-06	1.51323e-05	1.51457e-05	5.67495e-06	2.45833e-05	5.68144e-06	5.68597e-06	5.69239e-06	1.23096e-05	1.98713e-08	1.13516e-05	2.46195e-05	1.32573e-05	1.70253e-05	1.70203e-05	2.32259e-08	5.67819e-06	1.89143e-05	1.13614e-05	1.51038e-08	1.32674e-05	1.88306e-08	2.96146e-08	5.68262e-06	1.32521e-05	1.90074e-06	5.68364e-06	1.13556e-05	1.51445e-05	1.89418e-05	1.13603e-05	2.17443e-09	1.89237e-05	2.27041e-05	1.32605e-05	5.68297e-06	1.89267e-05	1.18696e-08	1.70384e-05	2.08196e-05	5.68467e-06	5.67901e-06	5.68068e-06	1.13534e-05	1.32458e-05	5.68058e-06	1.3662e-08	1.32593e-05	1.07595e-08	1.3245e-05	1.92305e-06	2.03927e-08	7.57807e-06	7.08101e-09	5.67852e-06	5.67663e-06	5.68557e-06	5.67468e-06	3.02861e-05	1.13519e-05	7.58377e-06	5.6742e-06	5.68789e-06	1.32512e-05	5.68685e-06	0.0012849
d2_5	0.0105126	1.32451e-05	2.83781e-05	7.59009e-06	2.27308e-05	1.32497e-05	1.706e-05	1.9159e-06	5.68031e-06	7.57683e-06	1.85163e-08	9.4757e-06	1.89233e-05	1.50873e-08	9.48121e-06	1.13578e-05	5.6746e-06	6.64471e-06	1.1382e-05	1.13542e-05	5.69415e-06	7.58612e-06	1.8913e-05	7.56567e-06	1.23055e-05	1.51426e-05	1.13616e-05	1.70326e-05	6.20492e-09	1.89303e-05	5.70688e-06	1.90673e-06	7.58682e-06	1.90199e-06	1.13637e-05	7.56735e-06	5.68903e-06	1.1363e-05	1.51631e-05	1.1354e-05	1.89122e-05	9.46779e-06	1.13588e-05	2.83685e-05	5.68249e-06	2.84029e-05	1.79828e-05	1.32426e-05	1.51457e-05	7.59691e-06	3.80394e-06	2.76269e-09	1.70414e-05	7.30733e-09	7.58251e-06	7.60427e-06	1.04214e-05	5.68448e-06	9.17009e-09	5.69146e-06	7.56535e-06	5.68946e-06	0	7.58011e-06	5.68062e-06	5.69879e-06	1.13586e-05	2.08129e-05	7.5863e-06	7.863e-09	5.68255e-06	7.57701e-06	1.90262e-06	9.47263e-06	1.89269e-05	1.13538e-05	1.32568e-05	1.13634e-05	1.51424e-05	9.47753e-06	1.13499e-05	1.13479e-05	7.56438e-06	1.32532e-05	1.0312e-08	7.58127e-06	1.32464e-05	7.58536e-06	1.8922e-05	5.70024e-06	2.45978e-05	5.67738e-06	3.40432e-05	5.70453e-06	0.00149387
d2_6	0.00772411	1.51424e-05	7.59524e-06	1.32852e-05	5.6778e-06	1.70231e-05	7.58124e-06	7.58796e-06	5.68352e-06	1.94945e-08	1.32354e-05	5.67314e-06	1.32476e-05	1.32577e-05	9.48736e-06	1.32625e-05	8.70208e-09	5.68287e-06	4.77435e-09	1.90582e-06	2.46069e-05	1.51493e-08	2.27227e-05	1.70243e-05	1.89206e-05	1.91863e-08	5.68391e-06	1.32487e-05	5.68851e-06	2.27104e-05	5.69379e-06	1.1382e-05	1.70384e-05	2.58615e-09	5.68647e-06	1.42149e-05	5.67964e-06	9.47713e-06	5.6763e-06	1.91785e-08	1.45124e-08	5.68173e-06	1.13641e-05	1.37894e-08	1.3262e-05	5.69187e-06	1.51438e-05	8.54092e-09	1.3757e-08	3.79504e-06	3.7847e-05	1.3249e-05	2.83962e-05	1.903e-06	6.1544e-09	7.58125e-06	1.13522e-05	1.13634e-05	2.46151e-05	1.13784e-05	3.40601e-05	1.70306e-05	1.51555e-05	2.45894e-05	1.1995e-08	3.4069e-05	1.91438e-06	1.13866e-05	9.46786e-06	1.92453e-08	1.9029e-06	2.08032e-05	5.69381e-06	1.89205e-05	2.08236e-05	1.90278e-06	5.67912e-06	1.13686e-05	5.69198e-06	1.70261e-05	5.67869e-06	3.02705e-05	1.70603e-05	1.89298e-05	5.03627e-09	1.13695e-05	5.68764e-06	1.13662e-05	1.89228e-06	5.67924e-06	1.90156e-06	1.89427e-05	1.13601e-05	5.69059e-06	0.0014135
d2_7	0.00591208	1.46307e-08	1.85926e-08	5.68764e-06	1.32472e-05	1.3263e-05	1.41824e-05	7.57752e-06	1.32505e-05	1.70416e-05	7.5816e-06	5.67933e-06	1.32641e-05	7.40057e-09	1.51489e-05	5.69395e-06	1.70222e-05	1.75945e-08	1.9163e-06	1.70476e-05	1.70369e-05	1.9135e-06	7.89639e-09	7.57921e-06	1.90275e-06	1.09893e-08	1.89234e-05	5.69214e-06	1.70413e-05	1.13572e-05	5.67648e-06	2.45873e-05	1.89318e-05	1.70335e-05	1.90082e-06	1.92532e-06	1.89336e-05	1.90735e-06	3.02748e-05	7.60074e-06	1.89373e-05	7.57912e-06	9.28083e-09	1.90672e-06	1.32518e-05	1.1357e-05	5.68227e-06	7.38075e-09	8.53209e-06	5.68266e-06	1.51382e-05	1.70274e-05	1.51477e-05	1.32487e-05	5.68456e-06	5.68701e-06	5.6849e-06	1.32559e-05	2.45981e-05	1.70476e-05	5.68838e-06	5.69265e-06	1.70289e-05	5.67987e-06	1.70565e-05	7.57561e-06	1.1368e-05	7.4749e-09	1.89231e-05	7.58254e-06	1.53284e-08	7.58941e-06	7.56803e-06	1.13606e-05	6.34668e-09	1.70312e-05	7.56039e-06	1.32495e-05	1.38693e-08	5.6979e-06	7.58286e-06	2.46007e-05	2.08082e-05	1.70313e-05	5.67392e-06	5.6788e-06	5.68217e-06	5.68467e-06	1.13544e-05	7.5838e-06	1.1231e-08	1.70373e-05	1.13511e-05	1.32599e-05	0.00132466
d2_8	0.00450486	1.70342e-05	1.91271e-06	1.13633e-05	1.70323e-05	5.68956e-06	1.51663e-05	1.89395e-05	1.32774e-05	1.7989e-05	5.68422e-06	5.48838e-09	3.31185e-05	1.41946e-05	5.49298e-09	1.1892e-08	2.46059e-05	0	1.89287e-05	8.53068e-06	3.8059e-06	1.51538e-05	1.90607e-06	1.40491e-08	9.47888e-06	2.55529e-05	2.2699e-05	1.70439e-05	5.68045e-06	1.3279e-05	2.35023e-09	2.64876e-05	1.32659e-05	1.13695e-05	1.90266e-06	2.17682e-05	1.32522e-05	1.13513e-05	3.02802e-05	3.59576e-05	7.56871e-06	2.47182e-09	1.89177e-05	2.83956e-05	7.58023e-06	1.89205e-05	7.57588e-06	9.68294e-09	5.69713e-06	2.17695e-05	5.67772e-06	1.89209e-05	1.70203e-05	1.70387e-05	7.57564e-06	1.13479e-05	5.67483e-06	5.68393e-06	2.27122e-05	1.32556e-05	1.19589e-08	1.3243e-05	5.68306e-06	2.65049e-05	5.61276e-09	1.85501e-08	1.7029e-05	1.70368e-05	1.32533e-05	5.68068e-06	2.54014e-09	1.32532e-05	1.1384e-05	5.6908e-06	1.52011e-08	1.13698e-05	5.69038e-06	2.08289e-05	1.89223e-05	7.58093e-06	1.13628e-05	1.13683e-05	7.57119e-06	8.64922e-09	9.46833e-06	2.15682e-08	5.67741e-06	1.51358e-05	1.89146e-05	1.01639e-08	5.67792e-06	2.08137e-05	5.6804e-06	7.57065e-06	0.00133582
d2_9	0.00366981	1.32501e-05	1.13665e-05	1.89161e-05	5.68166e-06	5.68355e-06	1.70631e-05	7.58106e-06	1.23208e-05	5.68102e-06	1.3257e-05	1.90472e-06	8.5197e-06	5.69291e-06	1.93622e-08	5.70539e-06	6.66031e-09	1.13543e-05	1.13541e-05	5.69242e-06	1.326e-05	1.96527e-08	7.58222e-06	1.13517e-05	5.67906e-06	2.08221e-05	7.59511e-06	1.91633e-06	5.67799e-06	1.1355e-05	1.89836e-06	1.13526e-05	1.70465e-05	5.68719e-06	5.68278e-06	5.67522e-06	1.3244e-05	7.57801e-06	5.68271e-06	1.03185e-09	7.57874e-06	7.56681e-06	5.64299e-09	7.59173e-06	1.13671e-05	1.08591e-08	8.30409e-09	7.57402e-06	9.46932e-06	1.68714e-08	5.69668e-06	3.01431e-09	5.67452e-06	5.67002e-06	2.41006e-09	7.59309e-06	5.68687e-06	1.13699e-05	2.27129e-05	5.68138e-06	1.32443e-05	1.25081e-08	6.63056e-06	1.91033e-06	1.13582e-05	7.59148e-06	7.59133e-06	7.56648e-06	9.48284e-06	7.61199e-06	5.69602e-06	1.32605e-05	1.13504e-05	3.21777e-05	1.90223e-06	1.13616e-05	1.13637e-05	5.69316e-06	1.70281e-05	2.08133e-05	1.1356e-05	7.58677e-06	7.59251e-06	5.68057e-06	5.69475e-06	1.70491e-05	5.68741e-06	5.67798e-06	1.89314e-05	1.70338e-05	1.51465e-05	1.45219e-08	1.05463e-08	4.68975e-09	0.0014986
