	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41	d2_42	d2_43	d2_44	d2_45	d2_46	d2_47	d2_48	d2_49	d2_50	d2_51	d2_52	d2_53	d2_54	d2_55	d2_56	d2_57	d2_58	d2_59	d2_60	d2_61	d2_62	d2_63	d2_64	d2_65	d2_66	d2_67	d2_68	d2_69	d2_70	d2_71	d2_72	d2_73	d2_74	d2_75	d2_76	d2_77	d2_78	d2_79	d2_80	d2_81	d2_82
d3_0	0	0.125304	0.0518369	0.0289277	0.0187652	0.0131728	0.00984593	0.00761575	0.00592266	0.00499247	0.00442183	0.0040753	0.00371954	0.00359068	0.00294593	0.00301478	0.00295617	0.00291768	0.00240328	0.00252401	0.00233554	0.00236298	0.00252278	0.00221902	0.00230154	0.00215374	0.00212253	0.001962	0.00198095	0.00198513	0.0019298	0.00178302	0.00166442	0.00166652	0.0017208	0.00147474	0.00164308	0.00160073	0.00165592	0.00135255	0.00135411	0.00136982	0.00137014	0.00111146	0.00124608	0.00108157	0.0011405	0.00112585	0.000997725	0.00101123	0.000981159	0.000888554	0.000890869	0.000760829	0.000753341	0.000882421	0.000821258	0.000670588	0.000714705	0.000700003	0.000750224	0.000563656	0.000649661	0.000506573	0.00047804	0.000403381	0.000426077	0.000426062	0.000417299	0.000353205	0.000447814	0.000349205	0.000341447	0.000252446	0.000258802	0.000262783	0.00022018	0.000192337	0.000247176	0.000124446	0.000175514	0.000170462	0.000305499
d3_1	0.0700843	1.95255e-05	2.38116e-05	6.87404e-06	2.59192e-05	3.42658e-05	3.25702e-05	1.51544e-05	2.80141e-05	1.43613e-05	1.33343e-05	2.20658e-05	2.16829e-05	3.47854e-05	2.7771e-05	2.16738e-05	2.83924e-05	3.01843e-05	1.31908e-05	5.34956e-05	2.73583e-05	3.87454e-05	3.45951e-05	2.20969e-05	2.57943e-05	2.93084e-05	2.61327e-05	7.02658e-05	3.13462e-06	4.05777e-05	3.02469e-05	3.65637e-05	4.50002e-07	5.56574e-05	3.41918e-05	1.73337e-05	2.30242e-05	3.62934e-05	4.25975e-05	2.18764e-05	3.23961e-05	3.01221e-05	1.93551e-05	4.69158e-05	1.96684e-05	2.76776e-05	2.58103e-05	4.70439e-05	1.28571e-05	2.59382e-05	3.63661e-05	1.29321e-05	1.32355e-05	2.78603e-05	2.77452e-05	3.41694e-05	1.32599e-05	4.02971e-05	3.82131e-05	2.79523e-05	1.17784e-05	3.39656e-05	4.46115e-05	5.51855e-05	3.62584e-05	1.73854e-05	1.94323e-05	2.12457e-05	2.56284e-05	3.58664e-05	2.53841e-05	1.90493e-05	1.47877e-05	1.28044e-05	6.35454e-06	2.22975e-05	2.84083e-07	2.27374e-06	1.30264e-05	5.93015e-08	8.5025e-06	6.45603e-06	1.30333e-05
d3_2	0.029694	5.01497e-05	6.93553e-06	1.34187e-05	2.17335e-05	4.31797e-07	1.31377e-05	2.16532e-05	3.45096e-05	1.32093e-05	3.42297e-05	2.42165e-05	1.32141e-05	1.30871e-05	3.82638e-05	9.14439e-06	6.87007e-06	4.07558e-05	6.1825e-07	1.32043e-05	5.22649e-05	4.0895e-05	5.78436e-05	3.06535e-05	2.13573e-05	4.29297e-05	1.95244e-05	3.01646e-05	2.38713e-05	2.15734e-05	3.23012e-05	1.54886e-05	1.34169e-05	1.76578e-05	3.42055e-05	2.1772e-05	4.09058e-05	1.31463e-05	3.4551e-05	3.20063e-05	5.55272e-05	1.35069e-05	2.53898e-06	3.24607e-05	3.1982e-05	1.72572e-05	2.15124e-05	2.36688e-05	4.25761e-05	2.1483e-05	1.72592e-05	2.99473e-05	1.07886e-05	2.99981e-05	2.56858e-05	4.48371e-05	2.35464e-05	1.92299e-05	2.7956e-05	1.5143e-05	1.29928e-05	2.14847e-05	1.27634e-05	1.31006e-05	4.6634e-05	1.94258e-05	3.39455e-05	2.79268e-05	1.62449e-05	1.4915e-05	2.55006e-05	2.11375e-05	2.86922e-05	2.28322e-06	1.5426e-05	2.88045e-07	1.26795e-05	8.6095e-06	2.54419e-05	6.50964e-06	1.26396e-05	6.39866e-06	6.64743e-06
d3_3	0.0167756	2.14865e-05	2.75282e-06	2.80407e-05	1.54259e-05	2.18086e-05	3.01497e-05	1.49945e-05	3.87946e-05	1.34139e-05	3.02592e-05	1.33923e-05	2.80641e-05	2.79473e-05	6.79894e-06	3.24207e-05	2.78904e-05	2.59093e-05	2.40309e-05	3.02073e-05	4.50411e-05	2.81413e-05	3.84535e-05	2.41255e-05	3.4214e-05	2.19681e-05	2.58473e-05	2.80035e-05	5.10832e-05	2.37006e-05	4.51562e-05	4.74037e-05	1.94333e-05	3.65993e-05	1.92131e-05	1.53074e-05	4.07201e-05	4.69125e-05	3.85569e-05	4.06653e-05	4.28109e-05	3.22394e-05	4.45993e-05	5.05566e-05	1.5268e-05	2.14287e-05	1.31454e-05	1.54368e-05	2.79507e-05	1.52845e-05	3.23791e-05	4.0423e-05	1.95106e-05	4.70381e-05	6.52566e-06	2.32293e-07	3.18336e-05	3.16389e-05	3.61627e-05	6.6051e-06	2.13046e-05	2.57376e-05	8.68996e-06	3.39733e-05	3.17903e-05	3.40151e-05	1.91987e-05	1.50136e-05	2.7488e-05	6.67623e-06	9.49583e-06	4.23772e-05	1.82068e-05	2.97031e-05	1.00323e-08	2.75968e-05	9.61373e-06	1.9044e-05	1.69602e-07	1.19871e-07	1.28578e-05	1.27039e-05	2.76496e-05
d3_4	0.0106011	3.90003e-05	6.78208e-06	1.10073e-05	1.30621e-05	3.04648e-05	3.06666e-05	7.0219e-06	2.79765e-05	2.58835e-05	2.79867e-05	3.467e-05	2.59855e-05	3.67037e-05	1.33996e-05	4.49159e-05	2.15536e-05	4.30086e-05	2.59388e-05	4.29341e-05	2.63092e-05	5.2404e-05	2.16741e-05	9.10232e-06	4.25174e-05	8.93308e-06	3.01573e-05	3.44793e-05	6.16997e-05	2.5984e-05	4.71667e-05	1.13019e-06	3.85951e-05	4.46427e-05	2.5964e-05	2.16983e-05	3.4389e-05	2.80773e-05	2.77763e-05	3.34261e-05	2.7894e-05	1.75403e-05	3.4025e-05	2.82154e-05	2.59883e-05	3.94435e-05	3.21584e-05	3.43128e-05	4.03689e-05	2.99315e-05	3.60678e-05	4.93209e-05	1.7206e-05	1.31078e-05	5.53573e-05	3.4118e-05	6.74898e-06	4.05761e-05	4.02482e-05	2.56111e-05	1.50224e-05	2.14769e-05	1.22875e-07	6.7518e-06	1.30835e-05	1.51494e-05	2.7613e-05	6.69245e-06	1.28194e-05	3.1729e-05	1.49215e-05	2.20378e-07	6.57015e-06	1.28083e-05	2.38396e-06	6.47207e-06	1.33824e-08	6.46635e-06	8.61477e-06	6.40212e-06	1.90361e-05	1.9094e-05	1.91639e-05
d3_5	0.00716445	6.68984e-06	2.27808e-05	4.2674e-05	5.03077e-07	1.57951e-05	7.02565e-06	1.3305e-05	3.16329e-05	6.77712e-06	3.84979e-05	2.79508e-05	2.1489e-05	3.24277e-05	1.79742e-05	1.97798e-05	3.01893e-05	2.1686e-05	2.61192e-05	3.41668e-05	4.93186e-05	3.44132e-05	4.29204e-05	5.7658e-05	2.18551e-05	8.89039e-06	2.37066e-05	5.67741e-05	4.05597e-05	1.30922e-05	2.81727e-05	2.7277e-05	2.55698e-05	3.23048e-05	2.78683e-05	2.38776e-05	2.58529e-05	3.22091e-05	5.95886e-05	4.48129e-05	1.52277e-05	3.4304e-05	1.58131e-05	1.9087e-05	4.05933e-05	1.50514e-05	6.71644e-06	1.92426e-05	4.68281e-05	2.79537e-05	3.43405e-05	1.9513e-05	1.50906e-05	3.22202e-05	4.28016e-05	2.15156e-05	2.57005e-05	2.35361e-05	3.41283e-05	4.05777e-05	1.27701e-05	1.29886e-05	3.22101e-05	2.77248e-05	6.59328e-06	1.93404e-05	5.51955e-05	2.15588e-05	1.90949e-05	1.50727e-05	1.30513e-05	1.50215e-05	1.92619e-05	6.47385e-06	5.9662e-08	1.28032e-05	6.57592e-06	6.58998e-06	6.50398e-06	1.11319e-07	6.39982e-06	6.34522e-06	1.5112e-05
d3_6	0.00504244	1.33694e-05	2.15962e-05	2.35061e-05	1.02729e-05	2.60628e-05	8.89237e-06	2.37125e-05	9.85138e-07	2.81202e-05	2.19684e-05	4.70848e-05	2.00759e-05	2.81029e-05	9.01975e-06	3.66699e-05	5.77733e-05	1.96441e-05	3.46757e-05	5.75596e-05	3.03068e-05	4.27133e-05	2.16308e-05	3.41943e-05	2.39075e-05	4.27341e-05	1.31229e-05	4.53108e-05	2.5579e-05	1.31498e-05	3.65413e-05	2.37766e-05	4.71516e-05	3.85556e-05	2.78622e-05	2.14281e-05	4.45313e-05	3.6409e-05	3.87412e-05	5.75681e-05	2.79492e-05	1.92876e-05	2.2518e-05	3.88446e-05	4.67814e-05	5.95306e-05	2.57108e-05	4.07111e-05	2.78484e-05	1.50453e-05	3.62356e-05	1.51566e-05	3.83255e-05	3.60731e-05	1.72693e-05	3.19133e-05	2.14948e-05	6.69194e-06	5.72897e-05	1.50939e-05	2.35741e-05	2.12562e-05	2.77902e-05	3.20116e-05	1.30482e-05	1.71546e-05	1.9156e-05	6.74909e-06	3.80936e-05	2.34062e-06	2.567e-05	1.5009e-05	6.73446e-06	6.52582e-06	2.33062e-06	1.28744e-05	1.3791e-05	6.02695e-08	6.75458e-09	6.40762e-06	2.15565e-07	6.3995e-06	2.54248e-05
d3_7	0.00362717	2.8171e-06	1.30553e-05	2.79408e-05	1.75851e-05	1.5393e-05	6.7594e-06	3.43981e-05	3.88326e-05	2.43807e-05	2.49952e-05	2.16074e-05	3.22038e-05	4.72908e-05	4.27805e-05	3.03126e-05	1.12021e-05	2.7986e-05	2.18947e-05	3.05481e-05	1.97161e-05	5.76609e-05	2.38471e-05	1.33535e-05	3.24606e-05	4.28566e-05	2.78286e-05	4.83175e-05	7.05168e-05	4.69128e-05	3.64237e-05	4.91614e-05	2.16389e-05	1.52427e-05	2.21935e-05	2.80214e-05	3.63635e-05	4.07172e-05	4.03886e-05	5.75641e-05	3.85253e-05	6.62137e-05	4.72333e-05	5.11493e-05	2.14556e-05	4.7115e-05	1.53912e-05	1.31961e-05	8.99913e-06	2.17289e-05	3.19697e-05	4.90794e-05	4.69296e-07	1.9263e-05	3.63342e-05	5.94731e-05	2.36519e-05	4.67717e-05	3.20706e-05	2.25379e-05	6.81719e-06	3.22372e-05	2.55079e-05	1.52023e-05	4.0665e-05	2.79384e-05	2.1603e-05	3.59856e-05	6.20381e-08	1.27554e-05	2.74871e-05	5.39206e-05	6.46451e-06	1.28074e-05	2.74841e-05	1.15363e-07	1.27573e-05	1.2797e-05	1.49633e-05	6.4122e-06	2.12158e-05	1.2692e-05	2.12643e-05
d3_8	0.00266296	2.17357e-05	6.86129e-06	7.00686e-06	4.06481e-05	2.38145e-05	1.35899e-05	4.39685e-05	2.80943e-05	1.76204e-05	3.43061e-05	2.79042e-05	4.27227e-05	1.63814e-05	2.18912e-05	2.79662e-05	1.55381e-05	2.58188e-05	1.94362e-05	3.21053e-05	1.75076e-05	1.7655e-05	4.73592e-05	3.43538e-05	4.92248e-05	1.85738e-05	5.74251e-05	2.38552e-05	5.33863e-05	4.72363e-05	3.41774e-05	5.15054e-07	2.58382e-05	3.42788e-05	3.22746e-05	1.95206e-05	3.98463e-05	4.18684e-05	5.73345e-07	4.09616e-05	5.75544e-05	3.44875e-05	7.35539e-06	1.75345e-05	1.95828e-05	2.48476e-05	4.48107e-05	4.24653e-05	2.15773e-05	2.36995e-05	3.42691e-05	2.81625e-05	2.5929e-05	2.5859e-05	3.22039e-05	6.38697e-05	2.56849e-05	6.6243e-06	2.15144e-05	2.55023e-05	2.99452e-05	2.56772e-05	2.36382e-05	3.40601e-05	1.94941e-05	6.52771e-06	1.92185e-05	6.63869e-06	2.14169e-05	2.13696e-05	1.48588e-05	2.77164e-05	9.59896e-06	1.48473e-05	2.1366e-05	3.59858e-05	2.6846e-07	2.53335e-05	1.29704e-05	6.51672e-06	8.51116e-06	2.11906e-05	1.9097e-05
d3_9	0.00196958	1.32222e-05	3.01073e-05	1.93225e-05	4.32689e-07	1.93416e-05	2.5639e-05	1.9556e-05	1.3119e-05	9.17237e-06	2.99463e-05	1.34088e-05	2.38426e-05	4.90807e-05	1.97248e-05	1.53068e-05	3.46844e-05	2.36526e-05	3.73685e-05	3.01783e-05	3.64732e-05	6.83429e-06	1.95102e-05	4.28928e-05	1.34591e-05	4.07939e-05	6.84478e-06	1.97253e-05	1.93863e-05	1.95009e-05	1.11725e-05	6.64455e-06	2.59276e-05	3.02548e-05	3.9501e-05	1.53992e-05	9.12989e-06	2.40258e-05	2.15294e-05	3.4304e-05	2.16587e-05	2.59603e-05	3.87828e-05	2.56904e-05	3.20411e-05	2.81261e-05	4.48126e-05	4.48262e-05	1.30544e-05	2.56878e-05	2.51672e-06	4.47216e-05	2.7667e-05	1.94436e-05	4.05426e-05	3.20189e-05	1.94225e-05	8.98832e-06	2.77389e-05	1.51301e-05	2.59757e-05	2.14721e-05	1.92191e-05	1.92683e-05	2.77228e-05	6.54503e-06	1.28115e-05	6.46261e-06	2.76627e-05	2.32934e-05	2.23577e-05	6.61182e-06	1.9209e-05	6.51448e-06	2.74298e-05	2.11302e-05	1.71305e-05	2.11298e-05	6.40507e-06	6.45405e-06	1.48756e-05	6.39913e-06	1.50699e-05
