	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41	d2_42	d2_43	d2_44	d2_45	d2_46	d2_47	d2_48	d2_49	d2_50	d2_51	d2_52	d2_53	d2_54	d2_55	d2_56	d2_57	d2_58	d2_59	d2_60	d2_61	d2_62	d2_63	d2_64	d2_65	d2_66	d2_67	d2_68	d2_69	d2_70	d2_71	d2_72	d2_73	d2_74	d2_75	d2_76	d2_77	d2_78	d2_79	d2_80	d2_81	d2_82
d3_0	0	0.0658498	0.0330996	0.0221239	0.0167171	0.0132734	0.0112448	0.00972467	0.00876943	0.00778085	0.00702287	0.00669869	0.00591884	0.00542994	0.004998	0.00473358	0.00433383	0.00424644	0.00422229	0.00405733	0.00337822	0.00367253	0.003542	0.00316335	0.00313708	0.00308427	0.00297761	0.00280901	0.00254027	0.0025564	0.00248433	0.00234203	0.00232927	0.00240474	0.00236354	0.00206432	0.00220903	0.00197645	0.00203737	0.00199603	0.00200789	0.00175835	0.001689	0.00166625	0.00178529	0.00153469	0.00177823	0.00151648	0.00153482	0.00153396	0.00158493	0.00140752	0.00134008	0.00139573	0.00114247	0.00111257	0.00110141	0.00112356	0.00119002	0.00113776	0.00101901	0.00108967	0.00092751	0.000944415	0.000956098	0.000762089	0.000787072	0.000819992	0.00072105	0.000725584	0.000754747	0.000728242	0.000622277	0.000633326	0.000560904	0.000703299	0.000551962	0.000483421	0.000488639	0.000516435	0.000481367	0.00041757	0.00240535
d3_1	0.116906	1.6679e-05	3.16022e-05	1.70723e-05	4.0343e-05	4.62589e-05	5.2301e-05	2.43868e-05	2.10469e-05	3.08692e-05	1.85632e-05	9.96088e-06	1.65455e-05	1.96689e-05	3.94249e-05	2.63655e-05	3.18117e-05	3.37383e-05	2.58238e-05	2.48475e-05	3.36149e-05	1.21784e-05	2.20841e-05	1.31219e-05	8.16143e-06	2.50591e-05	2.73297e-05	1.39358e-05	3.33354e-05	3.48516e-05	2.03984e-05	3.79481e-05	1.65985e-05	1.62904e-05	2.24929e-05	2.2002e-05	3.76908e-05	2.13546e-05	3.78822e-05	2.59008e-05	1.75478e-05	4.36061e-05	2.60338e-05	2.45477e-05	1.71677e-05	3.49971e-05	3.69992e-05	1.77864e-05	6.9351e-06	2.81617e-05	1.5248e-05	1.19253e-05	1.70065e-05	3.69882e-05	2.59299e-05	1.90005e-05	6.26038e-06	1.76627e-05	6.43514e-06	1.12943e-05	3.79162e-05	2.9566e-05	2.06762e-05	3.42906e-05	2.1513e-05	9.51653e-06	1.62338e-05	1.40912e-05	1.60637e-05	1.57163e-05	1.76408e-05	2.64744e-05	2.07903e-05	5.06946e-05	2.3475e-06	4.06924e-05	2.01895e-05	7.27849e-06	2.29512e-05	2.58607e-05	2.26411e-05	6.63957e-06	0.000102845
d3_2	0.0419644	3.7141e-05	3.22584e-05	2.60963e-05	2.16652e-05	2.01088e-05	2.60029e-05	2.49228e-05	2.69517e-05	4.51077e-05	3.35103e-05	2.76184e-05	8.38508e-06	6.68518e-05	4.83847e-05	3.54926e-05	2.66979e-05	3.18055e-05	3.41703e-05	6.1559e-05	3.57932e-05	3.76721e-05	2.36039e-05	2.8066e-05	4.06896e-05	4.51345e-05	2.06045e-05	1.95267e-05	1.46945e-05	3.16363e-05	1.44708e-05	2.70639e-05	2.82164e-05	3.19968e-05	2.1465e-05	2.15782e-05	1.90266e-05	1.99421e-05	3.83165e-05	1.8895e-05	8.84861e-06	1.71417e-05	3.35718e-05	2.45282e-05	2.01998e-05	2.58368e-05	1.02598e-05	1.96372e-05	2.57152e-05	2.34611e-05	1.45368e-05	4.16254e-05	1.23273e-05	2.87532e-05	4.48861e-06	1.77391e-05	1.50189e-05	2.02076e-05	3.30781e-06	2.56796e-05	3.12637e-05	7.82754e-06	7.61827e-06	1.22696e-05	1.24265e-05	2.93376e-05	5.89224e-06	3.40092e-05	2.40406e-05	2.76027e-05	2.77115e-05	2.26733e-05	1.43568e-05	1.32174e-05	1.96644e-05	8.47647e-06	4.66408e-06	1.06224e-05	2.45338e-05	7.46046e-06	9.34329e-06	3.62647e-06	9.29341e-05
d3_3	0.020126	2.76607e-05	1.87089e-05	1.05578e-05	2.85044e-05	2.55616e-05	2.45883e-05	1.20866e-05	2.04837e-05	2.49917e-05	2.5906e-05	9.68139e-06	2.32563e-05	2.33922e-05	1.25302e-05	4.32944e-05	2.09048e-05	1.50394e-05	2.50671e-05	2.27291e-05	2.21658e-05	1.87106e-05	2.00685e-05	1.65186e-05	3.84697e-05	3.40242e-05	3.03982e-05	4.49246e-05	5.06691e-05	2.96309e-05	4.37221e-05	3.6796e-05	2.59204e-05	3.27931e-05	2.97836e-05	2.02957e-05	2.96148e-05	3.13299e-05	2.13837e-05	1.06588e-05	3.45104e-05	2.08212e-05	4.25823e-05	2.17427e-05	2.40856e-05	2.19027e-05	4.1465e-05	2.85168e-05	2.63698e-05	2.87519e-05	1.83299e-05	4.7854e-05	1.38675e-05	5.86163e-05	1.57352e-05	8.60694e-06	1.53313e-05	1.08506e-05	8.34872e-06	1.72977e-05	1.02059e-05	2.55955e-05	1.32924e-05	2.82746e-05	3.82096e-05	2.11471e-05	2.31196e-05	1.03548e-06	9.36196e-06	4.14922e-06	1.21837e-05	1.98702e-05	6.9373e-06	2.03464e-05	1.53833e-05	4.30546e-06	2.77634e-05	2.94847e-05	1.67498e-05	1.47981e-06	1.22578e-05	3.73431e-06	5.5892e-05
d3_4	0.0109054	2.07095e-05	2.05722e-05	2.07697e-05	2.20338e-05	3.91222e-05	4.26424e-05	2.23117e-05	9.33411e-06	2.11614e-05	1.78247e-05	3.34401e-05	2.4827e-05	4.08764e-05	2.30051e-05	2.78148e-05	2.37192e-05	1.08321e-05	3.29588e-05	3.44656e-05	2.67119e-05	4.70159e-05	3.96699e-05	3.5129e-05	2.19252e-05	2.10228e-05	3.10751e-05	2.74331e-05	4.54412e-05	4.2532e-05	1.5864e-05	2.37204e-05	4.04401e-05	1.41199e-05	1.88153e-05	3.41251e-05	2.98758e-05	1.31517e-05	5.76252e-06	8.27625e-06	2.43634e-05	2.34988e-05	1.9773e-05	9.49634e-06	8.30005e-06	1.70323e-05	2.2772e-05	3.15751e-05	2.82074e-05	2.25428e-05	2.59145e-05	1.67219e-05	1.67889e-05	1.58093e-05	1.60055e-05	3.17397e-05	1.2629e-05	7.90475e-06	3.97378e-05	1.31589e-05	4.45499e-05	1.83598e-05	2.50558e-05	1.27816e-05	2.82515e-05	8.86935e-06	1.15693e-05	2.38039e-05	1.94634e-05	1.65204e-05	1.05434e-05	3.3054e-06	1.62174e-05	2.60802e-06	2.03815e-05	4.31671e-05	4.44618e-06	1.81815e-05	1.5245e-05	5.57868e-06	7.42849e-06	7.94171e-06	8.85549e-05
d3_5	0.00638688	1.86344e-05	3.6102e-05	3.13858e-05	2.32063e-05	3.30353e-05	1.95738e-05	2.26905e-05	3.09674e-05	1.2843e-05	3.10183e-05	2.52061e-05	4.74012e-05	3.24795e-05	2.16385e-05	2.55127e-05	4.33515e-05	4.61858e-05	8.88482e-06	2.89773e-05	3.76942e-05	3.21813e-05	1.49344e-05	4.22344e-05	3.72769e-05	2.81784e-05	2.63213e-05	3.06728e-05	1.03987e-05	1.21582e-05	3.39872e-05	4.49166e-05	1.52304e-05	2.32276e-05	4.70326e-05	1.58846e-05	3.12633e-05	2.93147e-05	3.39394e-05	4.31922e-05	3.59822e-05	2.12387e-05	3.62762e-05	2.50397e-05	3.93473e-05	1.51277e-05	1.81416e-05	2.9507e-05	2.87339e-05	3.60906e-05	1.21042e-05	2.02358e-05	4.16276e-05	1.0803e-05	2.14564e-05	1.95814e-05	2.71814e-05	3.30574e-05	2.66308e-05	1.11502e-05	2.60316e-05	1.23432e-05	1.0489e-05	7.64156e-06	9.39246e-06	3.92827e-05	2.36242e-05	4.26663e-05	3.40182e-05	1.36102e-05	2.2349e-05	3.33947e-05	3.43218e-06	3.15217e-06	2.472e-05	3.02204e-05	1.86713e-05	1.71818e-05	2.62718e-06	2.27791e-06	2.71987e-07	1.93022e-05	4.58053e-05
d3_6	0.00390185	3.08161e-05	1.43348e-05	2.46733e-05	4.97254e-05	1.70692e-05	1.13646e-05	2.73484e-05	3.66429e-05	2.37821e-05	2.11465e-05	1.33927e-05	3.17613e-05	1.88513e-05	6.15207e-06	3.70757e-05	2.05173e-05	2.06381e-05	3.03503e-05	1.48507e-05	4.37742e-05	2.54205e-05	3.58837e-05	2.53759e-05	4.72727e-05	3.26804e-05	2.51991e-05	1.46255e-05	2.74979e-05	1.39193e-05	3.61989e-05	2.30256e-05	2.44299e-05	1.40543e-05	2.86314e-05	2.46645e-05	2.52385e-05	1.20456e-05	3.0601e-05	2.85196e-05	2.42302e-05	1.6306e-05	2.46871e-05	1.5879e-05	4.74858e-05	3.4519e-05	3.44171e-05	2.76561e-05	2.95009e-05	3.84011e-05	1.34329e-05	2.45394e-05	2.73982e-05	4.09472e-06	1.97664e-05	2.01001e-05	3.00549e-05	1.4191e-05	2.45167e-05	2.28216e-05	1.91246e-05	1.24661e-05	2.32555e-05	1.68322e-05	1.90356e-05	1.47366e-05	1.96923e-05	1.32161e-05	1.71986e-05	9.83026e-06	1.18351e-05	2.58079e-05	3.1887e-05	2.01978e-05	1.29479e-05	2.55695e-05	1.2583e-05	1.48065e-05	2.23013e-05	1.83117e-05	1.47845e-06	8.71144e-06	0.000118661
d3_7	0.00246992	1.31244e-05	1.3967e-05	2.12565e-05	3.1895e-05	2.23393e-05	2.11488e-05	2.26761e-05	1.49193e-05	3.2752e-05	2.30598e-05	1.5134e-05	1.29626e-05	9.48755e-06	6.61434e-05	2.58915e-05	1.6422e-05	9.16827e-06	2.5681e-05	2.03519e-05	3.02948e-05	9.62127e-06	8.69701e-06	1.63836e-05	3.43134e-05	1.8257e-05	1.64916e-05	2.54933e-05	2.72839e-05	1.69886e-05	1.10355e-05	9.67514e-06	2.56986e-05	1.75684e-05	2.83467e-05	1.36355e-05	1.8217e-05	2.75715e-05	2.10616e-05	3.54009e-05	6.01216e-05	1.55235e-05	1.73152e-05	2.1004e-05	3.09368e-05	3.56438e-05	2.28614e-05	1.3806e-05	2.82913e-05	8.22831e-06	4.58847e-05	3.14699e-05	3.3697e-05	1.31726e-05	3.88799e-05	1.99369e-05	2.55584e-05	2.19231e-05	2.97145e-05	3.77053e-05	4.59697e-05	6.22083e-06	7.02301e-06	2.07381e-05	2.12794e-05	3.13736e-05	6.45604e-06	1.36966e-05	2.61168e-05	1.03024e-05	7.13686e-06	4.61045e-06	5.16045e-06	2.78096e-05	3.03693e-05	1.75704e-05	5.54182e-06	9.63092e-06	1.4995e-05	3.27518e-06	7.23306e-06	1.4918e-05	8.12505e-05
d3_8	0.00170931	4.45653e-05	1.7673e-05	1.32225e-05	2.19435e-05	1.00382e-05	3.90866e-05	2.42416e-05	1.18236e-05	1.37899e-05	4.67893e-05	2.43434e-05	1.28408e-05	2.61066e-05	1.61044e-05	1.5346e-05	3.20736e-05	2.71688e-05	2.86118e-05	2.34038e-05	7.57838e-06	1.32001e-05	2.73255e-05	4.1319e-05	1.70498e-05	1.44586e-05	2.47855e-05	4.10946e-05	4.08537e-05	2.35299e-05	2.62134e-05	3.50902e-05	3.5103e-05	1.56831e-05	2.18501e-05	3.04346e-05	2.15677e-05	3.62173e-05	2.40211e-05	1.68862e-05	2.17296e-05	3.36271e-05	4.17879e-05	2.45561e-05	3.5708e-05	2.51023e-05	9.28812e-06	3.2164e-05	1.60153e-05	2.27847e-05	2.60368e-05	1.88036e-05	5.26779e-05	6.2203e-06	2.30678e-05	3.07385e-05	2.17806e-05	2.67901e-05	3.87614e-05	2.72514e-05	2.7719e-05	1.71056e-05	1.55047e-05	5.25681e-06	1.73076e-05	1.15829e-05	7.2031e-06	1.80303e-05	1.69441e-05	3.16652e-05	2.6039e-05	1.54235e-05	1.10118e-05	6.76944e-06	1.74957e-05	9.37639e-06	4.39974e-06	3.67149e-06	8.54501e-06	1.03837e-05	7.76979e-06	8.02037e-06	6.19234e-05
d3_9	0.00127099	2.57045e-05	3.59454e-05	3.08842e-05	3.61758e-05	1.61102e-05	1.90856e-05	2.20954e-05	3.24561e-05	3.7051e-05	2.22368e-05	1.15917e-05	3.94033e-05	6.57325e-06	2.65549e-05	4.13554e-05	2.87334e-05	3.55978e-05	1.65922e-05	1.99042e-05	3.88087e-05	3.89925e-05	3.55997e-05	1.99489e-05	2.67224e-05	2.90872e-05	3.39042e-05	2.1832e-05	8.03009e-06	1.81148e-05	2.17581e-05	2.08427e-05	2.06784e-05	9.32679e-05	1.77051e-05	2.156e-05	1.27812e-05	3.86827e-05	9.15256e-06	2.09209e-05	2.31179e-05	2.06831e-05	2.004e-05	2.99393e-05	2.32914e-05	1.14179e-05	4.41489e-05	2.95739e-05	1.01907e-05	2.56129e-05	1.90764e-05	1.06372e-05	2.79266e-05	2.11977e-05	2.57729e-05	1.02498e-05	1.61142e-05	8.97187e-06	2.62569e-05	3.1542e-05	5.18589e-06	1.97986e-05	2.98726e-05	1.61377e-05	2.06106e-06	1.25174e-05	1.34414e-05	3.53401e-06	2.67242e-05	3.11555e-05	1.02364e-05	8.6495e-06	3.86693e-06	1.37285e-06	1.47372e-05	2.08437e-05	1.10303e-05	2.88232e-05	1.70896e-05	1.57979e-05	3.0011e-05	2.43746e-05	7.46524e-05
