	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94
d3_0	0	0.0109233	0.00622852	0.00470056	0.00400057	0.00336001	0.00328002	0.00299335	0.00256627	0.00259702	0.00229675	0.00248012	0.00201607	0.00213227	0.00222274	0.0021364	0.00211212	0.00201061	0.00203487	0.00191893	0.00198117	0.00176855	0.00198236	0.00187828	0.00206485	0.0019613	0.00179303	0.00163688	0.00175922	0.00182899	0.00179363	0.00160994	0.00183826	0.00156274	0.00173961	0.0016895	0.00175915	0.00181961	0.00174528	0.00174437	0.00155383	0.00168684	0.00172063	0.00183732	0.00179879	0.00156758	0.00151938	0.0015258	0.00163153	0.00166405	0.00168193	0.00172222	0.00144061	0.00171691	0.00153685	0.0016388	0.00181467	0.00170689	0.00170099	0.00152795	0.00152346	0.00136133	0.00156317	0.00146155	0.00163916	0.00167135	0.00161182	0.00151021	0.0015582	0.00141779	0.00153469	0.00143706	0.00159055	0.00163419	0.00155599	0.00155332	0.00143378	0.00150605	0.00159975	0.00145202	0.00134719	0.00150781	0.001595	0.0015636	0.00158975	0.00159946	0.00143435	0.00145726	0.00145922	0.00153806	0.00139498	0.0016138	0.00151963	0.00141677	0.161439
d3_1	0.0741803	6.58785e-06	8.8021e-06	1.53728e-05	1.31803e-05	7.4761e-09	6.59187e-06	3.40627e-09	6.58497e-06	1.31806e-05	8.80604e-06	6.59577e-06	1.31789e-05	9.96917e-09	1.05568e-09	9.12931e-09	5.85906e-09	1.04675e-09	0	0	2.50437e-09	1.99696e-08	9.11561e-10	1.09385e-08	4.60194e-09	7.07578e-09	2.20808e-06	1.03188e-09	6.59343e-06	6.58299e-06	4.77424e-09	3.79437e-09	1.31985e-05	1.31816e-05	0	1.31907e-05	6.59105e-06	1.22844e-08	6.58621e-06	6.59592e-06	6.59823e-06	6.41709e-09	2.21156e-06	4.05511e-10	0	1.31801e-05	6.59933e-06	6.99992e-09	6.59341e-06	1.31738e-05	0	5.60796e-09	8.78859e-06	1.93754e-09	0	2.20807e-06	6.59067e-06	8.7903e-06	8.85956e-09	0	8.78957e-06	1.53792e-05	6.59272e-06	7.85999e-09	8.79992e-06	0	6.60195e-06	0	6.59947e-06	0	0	8.78324e-06	0	7.94739e-09	6.59588e-06	1.23465e-08	0	2.0171e-09	2.13699e-09	5.41404e-09	8.79901e-06	8.78411e-06	9.45713e-09	6.59877e-06	0	1.19148e-08	4.16626e-09	1.01693e-08	8.69025e-09	1.31853e-05	8.28799e-09	5.11314e-09	6.59427e-06	2.20257e-06	0.000663599
d3_2	0.0319436	0	2.46485e-09	6.58759e-06	2.75569e-09	5.53916e-09	2.03776e-09	6.60552e-06	1.31827e-05	0	2.21518e-06	1.28662e-09	1.10217e-06	2.75578e-09	9.60272e-09	2.63499e-05	8.7884e-06	8.78857e-06	0	6.5949e-06	8.78487e-06	1.4347e-08	9.68807e-09	8.7877e-06	6.59429e-06	2.20344e-06	0	9.03778e-09	2.22648e-08	3.2919e-09	5.82939e-09	2.20708e-06	0	6.59255e-06	6.59438e-09	2.24204e-09	1.01259e-08	1.39113e-08	6.59798e-06	8.0306e-09	0	1.31849e-05	6.58767e-06	6.60232e-06	1.50983e-08	1.31891e-05	6.5936e-06	1.09979e-05	1.31895e-05	2.19662e-05	2.01158e-09	6.598e-06	2.2027e-06	1.31862e-05	6.19114e-09	1.97727e-05	1.53824e-05	1.53956e-05	4.5262e-09	1.91923e-08	1.09852e-05	1.31837e-05	6.58455e-06	0	6.60887e-06	1.31987e-05	6.59877e-06	8.79038e-06	6.58824e-06	9.58725e-09	1.45948e-08	6.60431e-06	6.61193e-06	2.79347e-09	0	0	2.55283e-09	4.8955e-09	4.05958e-10	6.60732e-06	2.19722e-06	6.59076e-06	0	2.20952e-06	6.95246e-09	6.58579e-06	2.73613e-09	0	1.42927e-05	1.97746e-05	0	5.85186e-09	6.59924e-06	7.8922e-09	0.000760358
d3_3	0.0182745	6.59256e-06	6.58299e-06	5.58242e-09	6.59799e-06	4.92656e-09	4.66164e-09	5.17757e-09	6.5962e-06	1.31868e-05	4.6357e-09	6.60015e-06	2.20786e-06	1.14858e-09	6.58299e-06	1.44164e-09	4.83999e-10	2.20379e-06	6.60703e-06	6.59258e-06	4.40175e-09	6.59744e-06	6.6028e-06	0	6.58666e-06	2.42047e-09	1.68364e-08	0	1.3182e-05	2.1964e-05	6.60315e-06	0	7.57406e-09	1.61629e-08	0	8.78182e-06	6.59664e-06	6.59707e-06	1.65756e-09	2.93141e-09	7.38996e-09	0	6.59687e-06	1.53651e-05	1.33259e-08	8.78858e-06	9.11408e-09	0	1.53779e-05	2.20475e-06	6.59969e-06	6.59295e-06	2.20414e-06	6.60123e-06	6.91436e-09	3.43318e-09	5.24076e-09	0	6.60001e-06	6.59279e-06	3.64993e-09	1.09975e-05	6.59378e-06	1.31818e-05	6.59116e-06	6.59894e-06	1.53829e-05	6.59833e-06	1.20938e-08	1.22832e-08	1.09982e-05	6.59879e-06	6.59653e-06	6.59238e-06	0	6.45266e-09	2.21452e-06	6.59232e-06	6.55605e-09	6.58734e-06	6.84403e-09	4.55527e-09	6.59354e-06	0	8.80245e-06	8.79343e-06	0	6.60832e-06	0	6.58299e-06	0	6.58836e-06	0	2.20491e-06	0.000610913
d3_4	0.0118715	1.31354e-09	0	6.59149e-06	6.79069e-09	1.0814e-08	6.9853e-09	1.7585e-11	0	1.47341e-08	6.59309e-06	2.2047e-06	6.60766e-06	6.59812e-06	8.78777e-06	6.61435e-06	0	2.75424e-09	6.37359e-09	4.41555e-06	8.79482e-06	7.81172e-09	6.59639e-06	1.302e-08	0	5.4097e-09	1.3166e-05	8.80198e-06	8.90282e-09	2.65308e-09	3.38642e-10	9.77972e-09	6.5848e-06	6.28282e-09	3.72765e-09	6.59618e-06	0	8.80027e-06	1.32247e-08	1.64706e-05	6.59468e-06	1.10873e-06	5.42679e-09	6.59501e-06	2.29618e-09	6.59795e-06	5.71834e-09	1.99342e-08	9.01781e-09	7.15568e-09	6.5994e-06	1.97716e-05	1.5385e-05	6.37049e-09	1.31924e-05	1.53861e-05	6.58468e-06	0	9.54421e-09	8.79487e-06	8.79434e-06	0	3.93923e-09	9.88795e-06	6.59389e-06	0	1.91777e-09	6.58907e-06	6.6e-06	3.8618e-09	9.88517e-06	0	0	1.2794e-08	6.59647e-06	6.60436e-06	6.59497e-06	6.59485e-06	4.92425e-09	9.8499e-11	6.59779e-06	1.31876e-05	1.08294e-08	6.59369e-06	8.05126e-09	1.53788e-05	6.58908e-06	1.51016e-08	3.76815e-09	1.53631e-08	0	2.20015e-06	6.60353e-06	0	0.000779989
d3_5	0.00826277	4.22251e-10	1.75926e-05	2.02737e-09	8.78505e-06	0	4.92773e-09	6.5917e-06	6.60066e-06	6.58965e-06	2.3575e-09	6.59291e-06	6.59259e-06	4.63541e-09	6.6034e-06	2.64316e-09	2.67687e-10	0	2.19641e-05	1.17907e-09	0	4.7101e-09	1.53952e-05	4.25302e-09	2.2e-06	6.60621e-06	6.59254e-06	8.61431e-09	9.86793e-09	1.08675e-09	6.59222e-06	8.812e-09	2.20078e-06	8.78781e-06	4.16208e-11	1.21491e-08	8.79851e-06	6.58308e-06	1.0362e-08	6.58534e-06	2.44644e-09	8.78546e-06	4.43672e-09	4.22188e-10	1.20121e-08	6.59137e-06	6.59963e-06	0	4.29242e-09	0	1.061e-08	6.59344e-06	2.20549e-06	2.20831e-06	0	0	0	0	2.64977e-09	5.27974e-09	6.59846e-06	6.60543e-06	8.80265e-06	0	2.18524e-10	8.37759e-09	0	6.59549e-06	0	5.19019e-09	1.06646e-08	9.26393e-09	6.58587e-06	9.52496e-10	6.58299e-06	1.97767e-05	1.53822e-05	0	7.90761e-10	8.8069e-06	2.21066e-06	1.31761e-05	6.59375e-06	0	6.58428e-06	0	6.59916e-06	6.60757e-06	0	0	2.20524e-06	1.31758e-05	1.53774e-05	5.62303e-09	0.000651522
d3_6	0.00596087	9.19967e-10	2.19541e-06	1.97897e-05	6.58329e-06	1.53815e-05	8.01925e-10	1.1018e-09	0	8.8017e-06	7.95532e-09	6.59423e-06	7.34257e-09	1.31863e-05	9.85343e-09	6.59478e-06	5.32919e-10	2.7084e-09	2.69913e-09	6.59065e-06	1.31826e-05	6.59903e-06	8.78548e-06	6.59383e-06	2.20743e-06	6.59974e-06	1.03147e-10	6.75058e-09	1.32025e-05	8.78702e-06	2.2118e-06	4.67671e-09	3.46335e-09	6.59387e-06	6.5944e-06	6.59175e-06	6.61078e-06	6.59532e-06	9.12329e-09	6.59371e-06	7.06714e-09	1.31827e-05	2.19719e-05	6.59985e-06	6.58299e-06	2.32887e-09	0	6.42147e-09	1.16579e-08	1.31827e-05	1.11635e-08	1.3187e-05	2.20481e-06	8.69369e-09	6.59429e-06	1.53728e-05	0	8.52494e-09	6.59573e-06	0	6.59509e-06	1.82059e-09	6.59049e-06	1.91564e-08	0	6.59821e-06	8.79384e-06	6.5871e-06	2.05447e-09	2.21976e-06	6.59146e-06	7.25078e-09	1.539e-05	1.41378e-08	8.79722e-06	2.90954e-09	4.17642e-09	1.8476e-09	0	6.59104e-06	0	0	0	2.20478e-06	1.01089e-08	1.40122e-09	0	4.23701e-10	4.17818e-09	6.59011e-06	1.31786e-05	4.96079e-09	8.78621e-06	6.58667e-06	0.000650353
d3_7	0.00457292	6.60039e-06	3.91912e-09	6.59393e-06	1.31793e-05	2.19817e-06	0	6.59355e-06	5.06089e-09	6.59234e-06	1.99063e-10	1.97898e-05	6.59825e-06	1.1429e-08	8.81799e-06	2.21689e-06	3.0562e-09	1.75718e-05	6.59326e-06	6.58541e-06	7.95183e-10	0	7.02939e-09	6.59455e-06	6.58299e-06	1.22251e-08	6.58668e-06	2.7972e-09	6.59025e-06	2.20508e-06	5.94571e-10	4.52494e-09	6.59115e-06	6.59221e-06	4.38531e-09	6.59073e-06	7.43131e-09	6.58867e-06	8.78787e-06	0	2.20204e-06	1.28141e-08	2.23634e-09	7.48514e-09	1.65242e-09	4.14901e-09	1.31791e-05	1.53825e-05	7.57397e-09	6.58674e-06	0	8.79891e-06	0	2.21262e-06	1.31919e-05	0	6.59982e-06	1.31792e-05	1.53713e-05	2.21937e-06	6.30513e-10	1.069e-08	1.31909e-05	0	1.5386e-05	2.83838e-09	0	1.31861e-05	0	1.63441e-08	6.5947e-06	2.50824e-09	0	0	3.76401e-09	6.59651e-06	2.2025e-06	3.41793e-09	6.59906e-06	9.09774e-09	2.85721e-05	1.53809e-05	1.31842e-05	6.59451e-06	1.31876e-05	6.59643e-06	0	6.59493e-06	1.93958e-09	3.30919e-06	6.58299e-06	7.69723e-06	0	0	0.000603156
d3_8	0.00353694	6.5915e-06	6.71697e-09	4.22916e-10	1.31683e-05	8.7887e-06	1.33022e-08	1.53746e-05	2.36e-08	1.97863e-05	0	0	2.20229e-06	6.58945e-06	6.60045e-06	6.59012e-06	6.5911e-06	6.59482e-06	6.59231e-06	6.59834e-06	8.79592e-06	5.24571e-09	1.97811e-05	1.31836e-05	0	6.58299e-06	0	6.59546e-06	6.59228e-06	6.59519e-06	1.0311e-08	2.19935e-06	9.43969e-10	0	6.59348e-06	2.19721e-08	2.41676e-05	6.59867e-06	6.59645e-06	1.53797e-05	6.59228e-06	1.25485e-09	6.5832e-06	8.80673e-06	3.16794e-09	6.58729e-06	6.32028e-09	1.56261e-08	1.30331e-11	3.31403e-09	1.97816e-05	0	7.07376e-09	8.79385e-06	0	1.06636e-08	6.5912e-06	1.76391e-08	6.59481e-06	8.79338e-06	6.59251e-06	2.11683e-10	1.31824e-05	2.73258e-09	6.59326e-06	1.07146e-09	5.30342e-09	8.79533e-06	1.52521e-09	6.59289e-06	6.58658e-06	6.59055e-06	0	1.29483e-08	0	6.59428e-06	6.5924e-06	5.42733e-09	2.20496e-06	1.31816e-05	6.59113e-06	6.59325e-06	1.1097e-06	2.20523e-06	2.63675e-05	0	6.58808e-06	6.5275e-10	2.20191e-06	8.78755e-06	8.7897e-06	0	0	8.78952e-06	0.000674452
d3_9	0.00290873	0	2.61237e-09	2.20014e-06	0	2.21548e-06	6.59184e-06	6.59004e-06	2.2015e-06	6.59137e-06	6.60026e-06	6.58731e-06	2.20512e-06	1.75711e-05	6.5931e-06	2.20447e-06	6.58776e-06	5.82008e-10	0	6.59164e-06	2.20856e-06	1.09856e-05	1.27515e-08	7.73816e-09	0	4.80993e-09	6.28715e-09	8.78351e-06	7.22455e-10	4.26766e-09	0	6.59894e-06	1.98001e-08	0	6.59162e-06	6.59055e-06	1.97719e-05	4.41942e-06	0	2.20455e-06	1.58153e-08	1.02993e-08	6.59944e-09	0	6.59392e-06	0	1.31857e-05	0	4.42023e-06	2.71925e-11	8.75146e-09	0	6.59051e-06	8.78667e-06	7.72213e-09	1.31864e-05	6.12566e-10	8.78608e-06	8.78631e-06	2.20528e-06	1.37972e-08	1.31826e-05	3.96148e-09	1.79653e-08	1.61685e-09	1.31887e-05	1.97787e-05	6.58456e-06	3.03217e-09	0	6.59169e-06	6.59802e-06	6.79104e-09	6.5917e-06	6.59034e-06	5.69711e-09	3.72371e-09	6.58299e-06	1.41733e-08	6.5918e-06	0	1.31931e-05	8.58009e-09	1.53827e-05	6.60132e-06	1.7576e-05	3.20026e-09	0	1.91892e-09	1.97684e-05	1.08675e-08	1.33333e-08	0	6.59355e-06	0.000621829
